EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,HeaveAttempts,DefensiveGoaltends,Arc3PctBlocked,Technical Free Throw Trips,on,BlockedCorner3,HeaveMakes,OffensiveGoaltends
109,1610612759,Robert Horry,Robert Horry,109,SAS,36172.0,603,204.0,1112,1094,307.0,274.0,123.0,2206,15.0,23.0,5.0,7.0,3.0,5.0,1.0,3.0,2.0,19.0,18.0,45.0,25.0,127.0,1017,5.0,8.0,4.0,26.0,5.0,10.0,16.0,56.0,26.0,10.0,8.0,3.0,33.0,8.0,41.0,3.0,23.0,5.0,5.0,90.0,15.0,32.0,2.0,8.0,61.0,8.0,77.0,49.0,126.0,1.0,25.0,13.0,12.0,15.0,1.0,14.0,8.0,,1.0,1.0,23.0,1.0,7.0,23.0,55.0,7.0,3.0,41.0,2.0,9.0,42.0,2.0,10.0,12.0,21.0,16.0,5.0,21.0,14.0,1.0,,56.0,307.0,10.0,0.7222222222222222,0.9285714285714286,0.4,0.625,0.5,0.45132743362831856,0.6875,0.5405405405405406,0.4774436090225564,0.7222222222222222,0.56,0.06666666666666667,0.13043478260869565,,12.460063897763579,0.6521739130434783,0.23529411764705882,0.058823529411764705,0.12734864300626306,0.09467455621301775,0.08333333333333333,0.08823529411764706,0.12,0.09251968503937008,0.06796116504854369,0.11827956989247312,0.09859154929577464,0.0425531914893617,0.14473684210526316,0.11875,0.1510791366906475,0.11666666666666667,0.07142857142857142,0.11538461538461539,0.014285714285714285,0.6666666666666666,0.20353982300884957,0.6521739130434783,0.75,0.6666666666666666,0.02654867256637168,0.3333333333333333,0.3333333333333333,1.0,0.168141592920354,0.10526315789473684,0.10526315789473684,1.0,0.4375,0.7142857142857143,0.2,0.13513513513513514,0.6,0.8053097345132744,0.5327030973451327,0.5589346153846154,0.5271770270270271,0.08264462809917356,0.18867924528301888,0.2047244094488189,0.4409448818897638,9.146666666666667,0.2760791366906475,9.0,25.0,2.0,5.0,5.0,12.0,13.0,43.0,2.0,3.0,5.0,15.0,22.0,68.0,4.0,8.0,10.0,27.0,60.0,43.0,13.0,,5.0,1.0,,,,,,,11.0,0.9090909090909091,0.3235294117647059,0.5,0.37037037037037035,0.3235294117647059,0.6017699115044248,,,,0.22123893805309736,0.36,0.36,0.7777777777777778,0.3805309734513274,0.3023255813953488,0.3023255813953488,1.0,0.3125,0.4,,0.1875,0.6666666666666666,1.0,0.32432432432432434,0.4166666666666667,0.40540540540540543,0.3333333333333333,0.3023255813953488,,24.466176470588238,6.0,,1.0,,,True,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,46872.0,781,185.0,1438,1428,227.0,186.0,151.0,2866,66.0,90.0,18.0,26.0,3.0,7.0,8.0,26.0,20.0,39.0,94.0,155.0,32.0,220.0,1433,19.0,31.0,8.0,46.0,6.0,12.0,4.0,16.0,146.0,42.0,22.0,15.0,20.0,8.0,28.0,5.0,11.0,5.0,4.0,64.0,13.0,27.0,2.0,23.0,95.0,13.0,131.0,42.0,173.0,1.0,18.0,12.0,6.0,24.0,5.0,16.0,28.0,1.0,8.0,3.0,52.0,3.0,7.0,60.0,100.0,8.0,7.0,48.0,4.0,13.0,44.0,6.0,22.0,3.0,32.0,22.0,10.0,32.0,20.0,8.0,5.0,16.0,227.0,4.0,0.776595744680851,0.8795180722891566,0.6064516129032258,0.6129032258064516,0.5,0.6025641025641025,0.6129032258064516,0.46153846153846156,0.6285714285714286,0.6764705882352942,0.5,0.0967741935483871,0.13333333333333333,0.11538461538461539,14.125700062227754,0.46153846153846156,0.4482758620689655,0.044444444444444446,0.16407599309153714,0.05732484076433121,0.18699186991869918,0.10483870967741936,0.16809116809116809,0.06722689075630252,0.088,0.051094890510948905,0.0430622009569378,0.1,0.1111111111111111,0.10674157303370786,0.2057142857142857,0.17699115044247787,0.21978021978021978,0.09375,0.02127659574468085,0.625,0.5769230769230769,0.7333333333333333,0.8461538461538461,0.7575757575757576,0.16666666666666666,0.3076923076923077,0.34782608695652173,0.625,0.25,0.5128205128205128,0.5128205128205128,0.9,0.8387096774193549,0.6923076923076923,0.3888888888888889,0.5384615384615384,0.42857142857142855,0.5833333333333334,0.5260951923076925,0.5653769230769231,0.51065,0.12790697674418605,0.1286549707602339,0.20909090909090908,0.07272727272727272,6.161290322580646,0.15785813630041726,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,3.0,,,,,,,,2.0,,,,,,0.00641025641025641,,,,,,,,0.00641025641025641,,,,,,,,,,,,0.07692307692307693,,,,27.1,,,4.0,,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,15019.0,250,47.0,477,463,161.0,115.0,52.0,940,4.0,10.0,1.0,3.0,2.0,3.0,7.0,14.0,5.0,13.0,16.0,37.0,8.0,79.0,451,2.0,6.0,3.0,7.0,6.0,11.0,3.0,21.0,24.0,8.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,1.0,,14.0,8.0,9.0,1.0,3.0,20.0,2.0,25.0,18.0,43.0,3.0,9.0,6.0,3.0,3.0,1.0,2.0,2.0,,1.0,1.0,5.0,1.0,1.0,15.0,26.0,2.0,,12.0,5.0,,12.0,,3.0,3.0,4.0,2.0,2.0,4.0,2.0,,,21.0,161.0,,0.75,0.8,0.43243243243243246,0.3333333333333333,0.5454545454545454,0.5,0.2857142857142857,0.45,0.512987012987013,0.3888888888888889,0.45652173913043476,0.05405405405405406,0.1,0.07142857142857142,15.442561205273071,0.6,0.11764705882352941,0.05263157894736842,0.11428571428571428,0.06,0.075,0.10526315789473684,0.10697674418604651,0.0752212389380531,0.03508771929824561,0.11627906976744186,0.04,0.09615384615384616,0.125,0.1232876712328767,0.11627906976744186,0.1016949152542373,0.1,,0.07894736842105263,0.5,0.14084507042253522,0.4,0.4444444444444444,0.5,0.19718309859154928,0.5,0.5384615384615384,0.7142857142857143,0.18309859154929578,0.38461538461538464,0.38461538461538464,1.0,0.42857142857142855,0.3333333333333333,,0.15,0.6666666666666666,0.6197183098591549,0.47531267605633815,0.503,0.42788999999999994,0.04054054054054054,0.075,0.08860759493670886,0.26582278481012656,10.21891891891892,0.33752620545073375,1.0,4.0,,,,2.0,12.0,30.0,,1.0,2.0,7.0,13.0,34.0,,1.0,2.0,9.0,39.0,30.0,12.0,,1.0,,,,,,,,3.0,1.0,0.38235294117647056,,0.2222222222222222,0.38235294117647056,0.4788732394366197,,,,0.056338028169014086,0.25,0.25,1.0,0.4225352112676056,0.4,0.4,1.0,,,,0.14285714285714285,,,0.1,,0.35,0.2857142857142857,0.4,,25.005882352941175,,,,,,True,,,
200778,1610612759,James White,James White,200778,SAS,473.0,8,14.0,14,14,11.0,,1.0,28,1.0,2.0,,,1.0,2.0,,,,2.0,1.0,4.0,,2.0,7,,,,,1.0,3.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,,1.0,1.0,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,0.5,,26.666666666666668,,,,0.3333333333333333,,,,0.2857142857142857,,,,,,,,,0.6666666666666666,,,,,0.5,0.5,1.0,1.0,,,,,0.5,,,,,,,0.6666666666666666,0.5,0.5,0.5337999999999999,,0.5902333333333334,,,,1.0,10.625,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2408,1610612759,Melvin Ely,Melvin Ely,2408,SAS,151.0,3,,4,4,,,,8,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2866,1610612759,Jackie Butler,Jackie Butler,2866,SAS,86.0,1,3.0,2,3,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,39962.0,666,54.0,1242,1255,378.0,356.0,139.0,2497,48.0,67.0,16.0,22.0,17.0,22.0,16.0,38.0,8.0,20.0,72.0,125.0,14.0,158.0,1324,17.0,25.0,1.0,35.0,21.0,32.0,7.0,49.0,100.0,44.0,26.0,7.0,21.0,12.0,33.0,10.0,11.0,4.0,6.0,78.0,14.0,44.0,5.0,23.0,75.0,19.0,117.0,63.0,180.0,3.0,11.0,6.0,5.0,14.0,3.0,9.0,19.0,2.0,5.0,2.0,33.0,3.0,12.0,58.0,111.0,12.0,8.0,50.0,7.0,14.0,23.0,7.0,11.0,4.0,10.0,7.0,3.0,10.0,5.0,3.0,,49.0,378.0,13.0,0.6944444444444444,0.847457627118644,0.576,0.68,0.65625,0.576,0.68,0.65625,0.5939849624060151,0.6730769230769231,0.6621621621621622,0.056,0.05970149253731343,0.05263157894736842,11.798152096659559,0.42424242424242425,0.41304347826086957,0.1282051282051282,0.16778523489932887,0.11671087533156499,0.19327731092436976,0.07909604519774012,0.17314487632508835,0.10469314079422383,0.1553398058252427,0.11818181818181818,0.09146341463414634,0.06896551724137931,0.09836065573770492,0.15748031496062992,0.19148936170212766,0.1564245810055866,0.18947368421052632,0.20833333333333334,0.06666666666666667,0.5,0.536,0.7164179104477612,0.7619047619047619,0.6458333333333334,0.304,0.42105263157894735,0.4444444444444444,0.75,0.16,0.4,0.42105263157894735,0.875,0.88,0.7272727272727273,0.1875,0.6875,0.7727272727272727,0.536,0.4826503999999999,0.516475,0.48324999999999996,0.08527131782945736,0.08527131782945736,0.22151898734177214,0.310126582278481,6.0944,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,4.0,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,31267.0,521,-19.0,978,990,248.0,247.0,99.0,1968,10.0,19.0,4.0,7.0,2.0,7.0,7.0,15.0,5.0,23.0,22.0,57.0,13.0,141.0,1025,4.0,10.0,4.0,21.0,6.0,16.0,7.0,40.0,30.0,14.0,4.0,1.0,18.0,18.0,36.0,11.0,11.0,2.0,5.0,90.0,4.0,18.0,2.0,15.0,56.0,8.0,79.0,24.0,103.0,3.0,20.0,17.0,3.0,10.0,4.0,7.0,11.0,,3.0,,21.0,4.0,5.0,30.0,50.0,3.0,6.0,30.0,2.0,2.0,22.0,1.0,6.0,4.0,19.0,14.0,4.0,20.0,14.0,1.0,1.0,40.0,248.0,3.0,0.6818181818181818,0.75,0.38596491228070173,0.4,0.375,0.463768115942029,0.4722222222222222,0.4342105263157895,0.47635135135135137,0.525,0.45454545454545453,0.017543859649122806,0.05263157894736842,,15.590405904059041,0.47619047619047616,0.23529411764705882,0.08695652173913043,0.16519174041297935,0.059602649006622516,0.14705882352941177,0.02564102564102564,0.16099773242630386,0.048034934497816595,0.05555555555555555,0.06976744186046512,0.05555555555555555,0.010752688172043012,0.047619047619047616,0.1559633027522936,0.21428571428571427,0.13636363636363635,0.14666666666666667,0.14814814814814814,0.03614457831325301,0.7,0.13768115942028986,0.5263157894736842,0.5555555555555556,0.4,0.10869565217391304,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.16666666666666666,0.21739130434782608,0.21739130434782608,1.0,0.3888888888888889,0.5714285714285714,0.25,0.18421052631578946,0.2857142857142857,0.7246376811594203,0.5021032608695651,0.5331899999999999,0.4862605263157893,0.04861111111111111,0.0967741935483871,0.14893617021276595,0.28368794326241137,10.1,0.25357873210633947,10.0,27.0,1.0,5.0,2.0,8.0,18.0,54.0,2.0,3.0,5.0,14.0,28.0,81.0,3.0,8.0,7.0,22.0,72.0,54.0,18.0,,7.0,,,,1.0,1.0,1.0,1.0,4.0,0.8571428571428571,0.345679012345679,0.375,0.3181818181818182,0.345679012345679,0.5869565217391305,,,,0.1956521739130435,0.37037037037037035,0.37037037037037035,1.0,0.391304347826087,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.2777777777777778,0.2,1.0,0.16666666666666666,0.6666666666666666,,0.21052631578947367,0.25,0.3684210526315789,0.35714285714285715,0.3333333333333333,0.012195121951219513,24.66543209876543,12.0,,,,,False,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,18191.0,303,-53.0,564,592,186.0,192.0,59.0,1156,3.0,9.0,,,2.0,2.0,,1.0,4.0,14.0,7.0,24.0,4.0,36.0,584,1.0,2.0,,2.0,5.0,9.0,1.0,17.0,12.0,2.0,,3.0,9.0,8.0,17.0,7.0,5.0,1.0,3.0,42.0,1.0,3.0,,6.0,14.0,1.0,21.0,4.0,25.0,,8.0,5.0,3.0,5.0,1.0,4.0,4.0,,1.0,1.0,9.0,1.0,,7.0,19.0,2.0,2.0,12.0,1.0,3.0,9.0,1.0,5.0,,4.0,3.0,1.0,4.0,4.0,,1.0,17.0,186.0,1.0,0.8571428571428571,0.8571428571428571,0.2916666666666667,0.5,0.5555555555555556,0.35555555555555557,0.3333333333333333,0.47058823529411764,0.3673469387755102,0.3333333333333333,0.5,0.125,0.3333333333333333,,9.133858267716535,0.5555555555555556,0.047619047619047616,,0.06422018348623854,0.016042780748663103,0.1,0.011764705882352941,0.07194244604316546,0.014705882352941176,0.01639344262295082,,0.024390243902439025,0.019230769230769232,,0.056338028169014086,0.09722222222222222,0.04,0.09803921568627451,0.1111111111111111,,1.0,0.2,0.3333333333333333,0.5,1.0,0.022222222222222223,,,,0.3111111111111111,0.2857142857142857,0.2857142857142857,0.75,,,,0.11764705882352941,1.0,0.6666666666666666,0.5109340909090908,0.46049999999999996,0.50228125,0.10204081632653061,0.17857142857142858,0.05555555555555555,0.4722222222222222,12.170833333333334,0.32978723404255317,6.0,19.0,,1.0,2.0,6.0,,2.0,,,,2.0,6.0,21.0,,1.0,2.0,8.0,18.0,1.0,,,1.0,,,,,,,,,1.0,0.2857142857142857,,0.25,0.3,0.4666666666666667,,,,0.4222222222222222,0.3157894736842105,0.3157894736842105,1.0,0.044444444444444446,,,,0.3333333333333333,,,,,,0.35294117647058826,0.3333333333333333,0.11764705882352941,,,,25.490476190476187,,1.0,,,,False,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,26804.0,447,5.0,819,832,251.0,241.0,100.0,1651,11.0,29.0,1.0,3.0,4.0,9.0,2.0,8.0,25.0,60.0,38.0,97.0,33.0,112.0,836,3.0,7.0,4.0,10.0,11.0,28.0,18.0,43.0,42.0,34.0,,7.0,46.0,26.0,72.0,17.0,24.0,5.0,17.0,170.0,,5.0,,9.0,21.0,1.0,31.0,5.0,36.0,,13.0,7.0,6.0,11.0,4.0,10.0,12.0,1.0,1.0,3.0,23.0,,7.0,13.0,40.0,1.0,2.0,46.0,,6.0,45.0,3.0,13.0,11.0,1.0,1.0,,1.0,,,,43.0,251.0,5.0,0.5526315789473685,0.5526315789473685,0.3917525773195876,0.42857142857142855,0.39285714285714285,0.398989898989899,0.42857142857142855,0.43103448275862066,0.4666666666666667,0.5,0.524390243902439,0.07216494845360824,0.10344827586206896,0.25,15.277777777777779,0.4782608695652174,0.02702702702702703,,0.0660377358490566,0.018518518518518517,0.0891089108910891,,0.07159904534606205,0.013192612137203167,0.014492753623188406,0.02666666666666667,0.015873015873015872,,,0.10843373493975904,0.03571428571428571,0.06504065040650407,0.09523809523809523,0.058823529411764705,,,0.29292929292929293,0.3793103448275862,0.4230769230769231,0.36363636363636365,0.08080808080808081,0.25,0.3333333333333333,,0.6060606060606061,0.4166666666666667,0.43103448275862066,0.68,0.42857142857142855,0.3333333333333333,,0.3103448275862069,0.4444444444444444,0.31313131313131315,0.4407808080808081,0.39125000000000004,0.4052241379310345,0.11926605504587157,0.12149532710280374,0.08928571428571429,0.38392857142857145,11.997938144329897,0.3064713064713065,1.0,2.0,,,1.0,1.0,,,,,,,1.0,2.0,,,1.0,1.0,3.0,,,,9.0,1.0,,,,,,,10.0,1.0,0.5,,1.0,0.5,0.020202020202020204,,0.03333333333333333,,0.020202020202020204,0.5,0.5,1.0,,,,,,,,,,,0.034482758620689655,1.0,,,,,23.35,,,,,,False,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,39540.0,659,77.0,1245,1258,374.0,317.0,140.0,2503,64.0,103.0,9.0,13.0,19.0,30.0,22.0,54.0,16.0,51.0,102.0,208.0,106.0,439.0,1286,12.0,23.0,5.0,44.0,25.0,57.0,40.0,126.0,84.0,120.0,8.0,15.0,82.0,38.0,120.0,17.0,34.0,12.0,36.0,278.0,8.0,9.0,,17.0,55.0,5.0,77.0,17.0,94.0,5.0,39.0,25.0,14.0,43.0,3.0,27.0,18.0,3.0,16.0,2.0,61.0,2.0,15.0,18.0,52.0,3.0,6.0,101.0,2.0,8.0,125.0,10.0,49.0,14.0,6.0,3.0,3.0,8.0,5.0,,,126.0,374.0,6.0,0.4117647058823529,0.42857142857142855,0.49038461538461536,0.5217391304347826,0.43859649122807015,0.5138888888888888,0.609375,0.45263157894736844,0.5765171503957783,0.6285714285714286,0.5294117647058824,0.07211538461538461,0.11650485436893204,0.05555555555555555,31.090651558073656,0.7049180327868853,0.10204081632653061,,0.13253012048192772,0.023809523809523808,0.13934426229508196,0.0392156862745098,0.1340782122905028,0.029209621993127148,0.04918032786885246,0.009259259259259259,0.013513513513513514,0.031007751937984496,0.05333333333333334,0.051094890510948905,0.12698412698412698,0.21052631578947367,0.12903225806451613,0.1724137931034483,0.03164556962025317,0.625,0.31790123456790126,0.6213592233009708,0.7032967032967034,0.46875,0.16666666666666666,0.4074074074074074,0.43137254901960786,0.22727272727272727,0.1574074074074074,0.3137254901960784,0.3137254901960784,0.4375,0.40625,0.6923076923076923,0.5555555555555556,0.3157894736842105,0.6333333333333333,0.6759259259259259,0.5042950310559008,0.5135092592592593,0.48384623655913983,0.13972602739726028,0.19838056680161945,0.10022779043280182,0.2870159453302961,7.000961538461542,0.3004016064257028,11.0,25.0,1.0,2.0,4.0,8.0,32.0,91.0,4.0,7.0,8.0,30.0,43.0,116.0,5.0,9.0,12.0,38.0,111.0,89.0,32.0,1.0,21.0,1.0,,,2.0,2.0,1.0,,11.0,0.8604651162790697,0.3706896551724138,0.5555555555555556,0.3157894736842105,0.37719298245614036,0.35802469135802467,0.008620689655172414,,,0.07716049382716049,0.44,0.44,0.9090909090909091,0.2808641975308642,0.3516483516483517,0.35555555555555557,0.84375,0.0625,0.5,1.0,0.21875,0.5714285714285714,1.0,0.08421052631578947,0.5,0.3157894736842105,0.26666666666666666,0.3595505617977528,0.01694915254237288,25.34741379310344,18.0,2.0,,0.01098901098901099,3.0,False,1.0,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,33788.0,563,-52.0,1091,1083,356.0,349.0,115.0,2174,12.0,16.0,1.0,2.0,3.0,5.0,5.0,14.0,7.0,18.0,24.0,48.0,40.0,247.0,1175,1.0,3.0,4.0,24.0,5.0,11.0,13.0,59.0,38.0,10.0,2.0,4.0,43.0,14.0,57.0,5.0,18.0,5.0,20.0,128.0,4.0,3.0,,17.0,43.0,,60.0,7.0,67.0,1.0,16.0,8.0,8.0,16.0,7.0,9.0,15.0,1.0,7.0,1.0,31.0,2.0,10.0,11.0,23.0,,4.0,34.0,2.0,6.0,42.0,3.0,18.0,4.0,4.0,2.0,2.0,4.0,3.0,,,59.0,356.0,4.0,0.7916666666666666,0.8260869565217391,0.5,0.3333333333333333,0.45454545454545453,0.6550632911392406,0.6666666666666666,0.5227272727272727,0.6949152542372882,0.7058823529411765,0.59,0.08333333333333333,0.0625,0.21428571428571427,17.077175697865353,0.5161290322580645,,,0.11375661375661375,0.009259259259259259,0.17,0.022222222222222223,0.12552301255230125,0.013888888888888888,0.010638297872340425,0.00909090909090909,0.008333333333333333,0.03125,,0.08661417322834646,0.08928571428571429,0.15827338129496402,0.2222222222222222,0.03571428571428571,0.013513513513513514,0.75,0.10126582278481013,0.75,0.8,0.8333333333333334,0.08860759493670886,0.35714285714285715,0.45454545454545453,0.6,0.11392405063291139,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.13333333333333333,0.5,,0.11363636363636363,0.6,0.7974683544303798,0.5114652866242038,0.5157136363636363,0.5047941860465117,0.10404624277456648,0.2857142857142857,0.09716599190283401,0.2388663967611336,9.762500000000001,0.32630614115490375,17.0,34.0,1.0,2.0,5.0,12.0,36.0,76.0,5.0,10.0,7.0,21.0,53.0,110.0,6.0,12.0,12.0,33.0,159.0,75.0,36.0,1.0,9.0,,1.0,,,,,,4.0,1.0,0.4818181818181818,0.5,0.36363636363636365,0.48623853211009177,0.6962025316455697,0.00909090909090909,,,0.21518987341772153,0.5,0.5,1.0,0.4810126582278481,0.47368421052631576,0.48,1.0,0.13333333333333333,0.5,1.0,0.6666666666666666,0.5,1.0,0.2727272727272727,0.4166666666666667,0.4772727272727273,0.3333333333333333,0.48,,25.17181818181818,,1.0,,0.013157894736842105,1.0,False,,,
