EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,SelfOReb,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg3aBlocked,2pt And 1 Free Throw Trips,BlockedAtRim,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,HeaveAttempts,Offensive Fouls,OffAtRimReboundPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,3SecondViolations,SecondChanceFtPoints,DefensiveGoaltends,Defensive 3 Seconds Violations,on,FTOffRebounds,StepOutOfBoundsTurnovers,OffensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,14749.0,246,-52,486,493,201,207,51.0,979,1.0,2.0,6.0,10.0,10.0,27.0,10.0,21.0,2.0,4.0,7.0,9.0,11.0,26.0,1.0,2.0,5.0,12.0,17.0,39,21.0,47.0,11.0,108,524,2.0,2.0,3.0,6.0,13.0,8.0,19.0,12.0,21.0,7.0,59.0,16.0,18.0,60.0,3.0,26.0,11.0,2.0,12.0,4.0,16.0,2.0,2.0,8.0,2.0,2.0,36.0,1.0,2.0,5.0,13.0,2.0,20,3.0,23,5.0,4.0,1.0,7.0,1.0,5.0,2.0,2.0,1.0,9.0,1.0,4.0,13.0,22,1.0,14.0,2.0,3.0,12.0,2.0,4.0,2.0,2.0,2.0,2.0,59.0,201,5.0,4.0,0.47058823529411764,0.47058823529411764,0.9523809523809523,0.44680851063829785,0.5,0.5714285714285714,0.44680851063829785,0.4358974358974359,1.0,0.42105263157894735,0.563953488372093,0.8125,0.65,0.5869565217391305,0.8125,0.6704545454545454,0.5465116279069767,0.05128205128205128,0.5,0.1,18.73840445269017,0.7777777777777778,0.11764705882352941,0.08387096774193549,0.013157894736842105,0.08928571428571429,0.012987012987012988,0.08530805687203792,0.013100436681222707,0.022727272727272728,0.019230769230769232,0.1,0.10666666666666667,0.10204081632653061,1.0,0.023255813953488372,0.5,1.0,0.11627906976744186,0.6,0.6666666666666666,0.16666666666666666,0.313953488372093,0.37037037037037035,0.37037037037037035,0.7,0.2441860465116279,0.47619047619047616,0.47619047619047616,1.0,0.3023255813953488,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.5,0.5,1.0,0.25,0.5,1.0,0.225,0.7777777777777778,0.3,0.4166666666666667,0.5697674418604651,0.4230769230769231,0.47983488372093014,0.48478333333333334,0.46295375000000005,0.022727272727272728,0.04878048780487805,0.12037037037037036,0.5462962962962963,15.592307692307696,24.576595744680855,0.41358024691358025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,366.0,6,6,13,12,7,12,1.0,25,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1,1.0,1.0,2.0,5,8,,,,,,,1.0,,,2.0,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,2,1.0,3,,,,,,,,,,,,,,1,,1.0,,,2.0,1.0,,,,,,2.0,7,1.0,,,,1.0,1.0,,,1.0,,,,0.75,,,0.8333333333333334,,0.5,0.5,,,,21.428571428571427,,,0.3333333333333333,0.2,0.3333333333333333,,0.3333333333333333,0.14285714285714285,0.2,,0.5,,,,,,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,0.35355000000000003,,0.2184,0.3333333333333333,0.5,,0.4,20.2,26.6,0.5384615384615384,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1908,1610612756,Jumaine Jones,Jumaine Jones,1908,PHX,2776.0,46,-14,100,99,51,61,12.0,199,1.0,1.0,,1.0,2.0,11.0,,5.0,,1.0,,3.0,2.0,5.0,,,1.0,1.0,3.0,13,2.0,10.0,,12,97,1.0,2.0,,1.0,2.0,1.0,6.0,1.0,4.0,,5.0,4.0,2.0,6.0,,5.0,2.0,,,,,,,,,,,1.0,2.0,1.0,4.0,,5,3.0,8,3.0,3.0,,2.0,,2.0,1.0,,1.0,3.0,,1.0,6.0,7,,1.0,,1.0,,,,,,,,5.0,51,,,0.6666666666666666,1.0,1.0,0.2,,0.25,0.2,0.23076923076923078,0.5,0.16666666666666666,0.2608695652173913,0.3333333333333333,0.25,0.2608695652173913,0.3333333333333333,0.25,0.43478260869565216,,,,23.21428571428571,0.6666666666666666,,0.16,0.06451612903225806,0.07142857142857142,0.045454545454545456,0.1282051282051282,0.05660377358490566,0.09523809523809523,0.07692307692307693,0.125,0.21428571428571427,0.1,,0.043478260869565216,1.0,1.0,0.043478260869565216,,,,0.4782608695652174,0.18181818181818182,0.18181818181818182,1.0,0.21739130434782608,,,,0.21739130434782608,0.4,0.4,1.0,0.3333333333333333,,,,,,0.3,,0.1,1.0,0.4782608695652174,0.4,0.4622,0.4361,0.47582,,,0.16666666666666666,0.4166666666666667,16.892307692307693,24.440000000000005,0.51,,1.0,1.0,1.0,1.0,2.0,1.0,0.05555555555555555,0.3333333333333333,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,3038.0,51,-10,104,102,54,72,9.0,206,3.0,3.0,1.0,3.0,,6.0,1.0,2.0,,,1.0,2.0,4.0,12.0,,1.0,4.0,9.0,4.0,12,5.0,14.0,1.0,24,100,1.0,2.0,,1.0,2.0,,5.0,5.0,11.0,1.0,16.0,4.0,4.0,15.0,,12.0,4.0,1.0,,3.0,3.0,2.0,1.0,,,,9.0,1.0,3.0,3.0,11.0,3.0,17,4.0,21,,,,1.0,,1.0,,,,1.0,,,2.0,4,,4.0,,,3.0,2.0,,1.0,,1.0,,16.0,54,,,0.5,0.6666666666666666,1.0,0.35714285714285715,,0.45454545454545453,0.35714285714285715,0.3333333333333333,0.5,,0.4423076923076923,0.3333333333333333,0.46875,0.4444444444444444,0.3333333333333333,0.47058823529411764,0.5384615384615384,0.08333333333333333,,,24.778761061946906,1.0,0.5,0.3235294117647059,0.09090909090909091,0.2,0.04,0.2857142857142857,0.06896551724137931,0.07692307692307693,0.058823529411764705,0.09090909090909091,0.5,0.23076923076923078,,0.11538461538461539,1.0,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,,,,0.07692307692307693,0.5,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,0.125,0.5,0.5625,0.4444444444444444,0.6538461538461539,0.3333333333333333,0.4713403846153846,0.6016,0.46458125,0.07407407407407407,0.15384615384615385,0.08333333333333333,0.6666666666666666,10.633333333333331,25.478571428571428,0.5192307692307693,,1.0,1.0,,,2.0,,,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.07142857142857142,0.16666666666666666,0.5,0.2,0.2,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,6946.0,116,-14,230,231,106,111,27.0,461,12.0,19.0,1.0,2.0,6.0,21.0,,1.0,,,,,2.0,6.0,,,2.0,5.0,19.0,42,2.0,7.0,12.0,56,221,2.0,7.0,,,4.0,7.0,22.0,2.0,5.0,2.0,22.0,14.0,24.0,,6.0,5.0,2.0,2.0,10.0,7.0,17.0,6.0,1.0,,1.0,9.0,41.0,,2.0,3.0,3.0,,6,2.0,8,7.0,4.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,10.0,,5.0,4.0,19,,11.0,,1.0,14.0,7.0,1.0,2.0,2.0,2.0,1.0,22.0,106,4.0,1.0,0.3684210526315789,0.3684210526315789,,0.2857142857142857,,0.4,0.3333333333333333,0.4523809523809524,0.2857142857142857,0.3181818181818182,0.4489795918367347,0.2857142857142857,0.37037037037037035,0.509090909090909,0.2857142857142857,0.39285714285714285,0.14285714285714285,0.047619047619047616,0.05263157894736842,0.5,25.1937984496124,0.2,,0.036585365853658534,0.02564102564102564,0.0967741935483871,,0.05309734513274336,0.017241379310344827,0.02040816326530612,,,0.06976744186046512,0.10714285714285714,0.5,0.3877551020408163,0.631578947368421,0.6666666666666666,0.04081632653061224,0.5,1.0,,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.02040816326530612,,,,0.12244897959183673,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.18518518518518517,0.4,0.5306122448979592,0.4,0.4978208333333333,0.44147142857142857,0.5059403846153846,0.12962962962962962,0.14893617021276595,0.07142857142857142,0.39285714285714285,10.214285714285714,28.228571428571424,0.4608695652173913,,,3.0,6.0,10.0,,,,0.42857142857142855,,0.37037037037037035,0.6,,2.0,,,,,,,0.4166666666666667,1.0,6.0,0.06666666666666667,,,,,,,,,,,True,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,6657.0,111,-13,217,220,110,88,28.0,437,4.0,8.0,3.0,6.0,5.0,10.0,,,,,,,,1.0,,,,,12.0,24,,1.0,4.0,28,226,1.0,4.0,,,2.0,2.0,8.0,,,4.0,8.0,6.0,18.0,,,1.0,,2.0,8.0,6.0,14.0,4.0,2.0,2.0,,6.0,34.0,4.0,6.0,2.0,11.0,2.0,15,10.0,25,3.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,,7.0,,4.0,9.0,13,3.0,10.0,,,6.0,,3.0,,,,,8.0,110,2.0,3.0,0.25,0.2727272727272727,,,,,,0.5,0.25,0.25,0.48,0.25,0.25,0.5,0.25,0.36363636363636365,0.04,0.08333333333333333,0.125,0.16666666666666666,14.170040485829958,0.7142857142857143,0.2,0.171875,0.08,0.11764705882352941,0.11764705882352941,0.16049382716049382,0.09174311926605505,0.07692307692307693,0.17391304347826086,0.21739130434782608,0.1875,0.07142857142857142,,0.32,0.5,0.5714285714285714,0.24,0.5,0.6,,0.4,0.5,0.5,0.4,,,,,0.04,,,,,,,,,,,,,,0.36,,0.43830200000000014,0.5256000000000001,0.42481250000000004,,,0.07142857142857142,0.2857142857142857,9.829166666666667,24.8,0.5069124423963134,0.3333333333333333,1.0,4.0,,2.0,2.0,,,1.0,0.25,0.25,,,,,,,,0.07692307692307693,,0.25,,,0.08695652173913043,,,,,,,,,,,True,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,828.0,14,-11,31,32,14,32,4.0,63,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,2.0,4,,,,4,38,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,,,,,1.0,3,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,14,2.0,,1.0,1.0,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,11.428571428571429,,,0.125,,,,0.1,,,,0.5,,,1.0,0.25,1.0,1.0,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,0.25,,0.49815,,0.8508,,,,0.5,14.775,,0.45161290322580644,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,3178.0,53,-26,103,107,28,25,8.0,210,,1.0,,1.0,3.0,7.0,1.0,3.0,,,1.0,3.0,1.0,4.0,,,,1.0,3.0,9,2.0,7.0,5.0,17,131,,,,,,1.0,1.0,1.0,4.0,,5.0,4.0,2.0,6.0,,4.0,1.0,,4.0,2.0,6.0,2.0,,4.0,,,14.0,1.0,,2.0,1.0,,3,1.0,4,,,,2.0,1.0,2.0,3.0,,,5.0,,3.0,,1,,4.0,,,5.0,2.0,,,,,,5.0,28,,,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.3333333333333333,,1.0,0.375,,0.5,0.4411764705882353,,0.5,0.4375,,,,20.0,0.4,,0.030303030303030304,,0.14285714285714285,0.06666666666666667,0.06382978723404255,0.024390243902439025,,0.1,,0.06666666666666667,0.14285714285714285,,0.0625,,,0.0625,,,,0.4375,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,1.0,,,,,,,0.6,0.3333333333333333,0.2,,0.5,0.25,0.49126250000000005,,0.5763,0.11764705882352941,0.2,,0.29411764705882354,16.655555555555555,24.371428571428574,0.27184466019417475,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,True,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,9035.0,151,-45,294,299,125,128,29.0,593,8.0,17.0,1.0,5.0,7.0,11.0,1.0,3.0,,,,,5.0,15.0,,,,4.0,16.0,33,6.0,18.0,17.0,67,326,1.0,3.0,,,2.0,7.0,16.0,,4.0,6.0,20.0,12.0,20.0,12.0,6.0,15.0,5.0,3.0,6.0,9.0,15.0,4.0,5.0,2.0,,4.0,39.0,1.0,1.0,6.0,4.0,,10,2.0,12,3.0,2.0,1.0,5.0,4.0,2.0,9.0,3.0,1.0,14.0,1.0,5.0,7.0,14,,12.0,,2.0,17.0,8.0,1.0,1.0,,3.0,1.0,20.0,125,,1.0,0.375,0.375,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,0.48484848484848486,0.3333333333333333,0.4375,0.49019607843137253,0.3333333333333333,0.35,0.5677966101694916,0.3333333333333333,0.43478260869565216,0.35294117647058826,0.09090909090909091,0.11764705882352941,0.2,22.530864197530864,0.35714285714285715,,0.0449438202247191,0.010309278350515464,0.16666666666666666,0.023255813953488372,0.08,0.014285714285714285,0.018518518518518517,0.02857142857142857,0.07692307692307693,0.021739130434782608,0.12903225806451613,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.5333333333333333,0.09803921568627451,0.2,0.25,1.0,0.21568627450980393,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.6,,,,,,,,,0.2,,0.6862745098039216,0.3333333333333333,0.508779411764706,0.42746666666666666,0.5300525000000001,0.13793103448275862,0.2,0.029850746268656716,0.29850746268656714,7.721212121212122,24.922222222222224,0.42517006802721086,0.4,,1.0,4.0,10.0,,,,0.3333333333333333,,0.5,0.4,,1.0,1.0,,,,,0.058823529411764705,0.375,,3.0,,,,2.0,2.0,,,,,,,True,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,4958.0,83,-5,165,161,83,73,20.0,326,,1.0,,1.0,6.0,14.0,2.0,2.0,,,,,,6.0,,1.0,,1.0,6.0,16,2.0,8.0,2.0,20,159,,1.0,,1.0,,3.0,7.0,,1.0,2.0,8.0,12.0,,6.0,,6.0,,,2.0,,2.0,,,,,2.0,4.0,1.0,1.0,5.0,6.0,1.0,12,2.0,14,2.0,,2.0,3.0,,3.0,,,,3.0,1.0,2.0,3.0,6,1.0,5.0,,,4.0,2.0,,2.0,,2.0,1.0,8.0,83,1.0,,1.0,1.0,1.0,0.25,,,0.25,0.375,,0.42857142857142855,0.375,,0.375,0.38461538461538464,,0.4444444444444444,0.3333333333333333,,,,15.591397849462364,1.0,0.2,0.13953488372093023,0.017543859649122806,0.25,0.03225806451612903,0.1746031746031746,0.022727272727272728,0.02857142857142857,,0.15384615384615385,0.05263157894736842,0.23529411764705882,0.5,0.041666666666666664,,,0.041666666666666664,,,,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,0.08333333333333333,1.0,1.0,1.0,0.25,,,,,,,0.5,,,,,0.125,,0.375,,0.4465041666666667,0.4645,0.38918125,0.07692307692307693,0.1111111111111111,,0.4,18.41875,25.725,0.503030303030303,0.3333333333333333,,1.0,,,,,,0.5,,,,,,1.0,,,,,0.2727272727272727,,,,,,,,,1.0,0.1111111111111111,,,,,True,,,,,,,,,
