EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,OffFTReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveMakes
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,18326.0,305,-63.0,554,577,183,183,80,1131,15,34,4.0,8.0,5.0,6.0,14.0,23,7.0,22.0,36,79,30.0,132,640,6.0,10.0,6.0,24.0,13.0,19.0,11.0,43,46,26.0,8.0,4.0,21.0,31.0,7.0,9.0,72.0,8.0,16,7.0,19,4.0,30,24,54,6.0,6,5.0,1.0,6.0,1.0,3.0,3.0,3.0,9.0,3.0,1.0,14,15,,1.0,31,1.0,,43.0,2.0,19.0,3.0,2.0,,4.0,1.0,,,,43,183,,0.6388888888888888,0.71875,0.45569620253164556,0.6,0.6842105263157895,0.4766355140186916,0.75,0.5161290322580645,0.5196850393700787,0.7058823529411765,0.5657894736842105,0.05063291139240506,0.058823529411764705,0.08695652173913043,21.18380062305296,0.6666666666666666,0.19047619047619047,0.1043956043956044,0.08465608465608465,0.1111111111111111,0.10256410256410256,0.10612244897959183,0.0898876404494382,0.13114754098360656,0.058823529411764705,0.06493506493506493,0.10256410256410256,0.10256410256410256,0.11594202898550725,0.06493506493506493,0.0975609756097561,0.13636363636363635,0.10526315789473684,0.25,0.3177570093457944,0.4411764705882353,0.46875,0.6,0.21495327102803738,0.6086956521739131,0.6666666666666666,0.5,0.205607476635514,0.3181818181818182,0.3181818181818182,1.0,0.6666666666666666,0.5,,0.1935483870967742,0.8333333333333334,0.5794392523364486,0.47655887850467293,0.5039818181818183,0.44892580645161295,0.1532258064516129,0.19791666666666666,0.18181818181818182,0.32575757575757575,7.4177215189873404,0.3303249097472924,12.0,28.0,12.0,10.0,4.0,,3.0,3.0,0.2616822429906542,,0.16666666666666666,0.11214953271028037,24.34642857142857,5.0,16.0,1.0,7.0,5.0,1.0,5.0,10.0,2.0,2.0,12.0,30.0,,5.0,6.0,5.0,,1.0,1.0,1.0,0.35714285714285715,0.16666666666666666,0.35714285714285715,0.14953271028037382,0.3125,0.3125,1.0,0.4166666666666667,0.4166666666666667,1.0,0.08333333333333333,0.22580645161290322,0.14285714285714285,0.16129032258064516,0.4166666666666667,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.2,,,,,True,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,15663.0,261,18.0,463,467,93,111,57,930,10,13,1.0,2.0,2.0,2.0,16.0,30,6.0,20.0,32,63,11.0,108,484,3.0,6.0,4.0,13.0,5.0,6.0,1.0,11,26,38.0,2.0,,9.0,13.0,4.0,3.0,30.0,1.0,5,8.0,37,4.0,49,6,55,2.0,6,2.0,4.0,10.0,,10.0,6.0,,16.0,,3.0,13,23,2.0,2.0,13,1.0,,15.0,2.0,7.0,11.0,10.0,1.0,11.0,3.0,,,1.0,11,93,1.0,0.40625,0.41935483870967744,0.5079365079365079,0.5,0.8333333333333334,0.5511363636363636,0.6428571428571429,0.5,0.5691489361702128,0.7222222222222222,0.5,,,,20.715630885122412,0.625,0.17391304347826086,0.22560975609756098,0.029940119760479042,0.14285714285714285,0.018518518518518517,0.20454545454545456,0.027149321266968326,0.017241379310344827,0.024390243902439025,0.04411764705882353,0.027777777777777776,,0.27941176470588236,0.13636363636363635,0.16129032258064516,0.12,0.044444444444444446,0.2727272727272727,0.14772727272727273,0.7692307692307693,0.7692307692307693,0.6,0.3409090909090909,0.5333333333333333,0.5333333333333333,0.25,0.22727272727272727,0.3,0.3,0.5,0.2857142857142857,0.5,1.0,0.2,1.0,0.4318181818181818,0.4478329545454546,0.4850071428571429,0.42839,0.07526881720430108,0.10294117647058823,0.12037037037037036,0.10185185185185185,10.592063492063492,0.20086393088552915,14.0,25.0,14.0,4.0,2.0,,1.0,1.0,0.2840909090909091,,0.3,0.1590909090909091,24.744,5.0,11.0,,2.0,6.0,1.0,2.0,11.0,1.0,,4.0,33.0,,6.0,2.0,2.0,1.0,2.0,1.0,1.0,0.44,,0.44,0.125,0.45454545454545453,0.45454545454545453,1.0,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.2,,0.2,0.42857142857142855,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,True,,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,5503.0,92,-32.0,181,185,78,41,23,366,9,13,4.0,6.0,3.0,5.0,2.0,8,4.0,9.0,15,30,7.0,37,192,4.0,7.0,1.0,9.0,7.0,11.0,3.0,17,18,12.0,6.0,1.0,1.0,1.0,1.0,,2.0,2.0,6,3.0,12,5.0,20,10,30,,2,1.0,1.0,5.0,1.0,1.0,5.0,4.0,10.0,3.0,4.0,14,23,3.0,3.0,14,3.0,1.0,16.0,2.0,6.0,3.0,3.0,,3.0,2.0,1.0,,,17,78,1.0,0.6,0.75,0.5,0.5714285714285714,0.6363636363636364,0.5,0.5714285714285714,0.6363636363636364,0.5,0.5625,0.53125,0.03333333333333333,,0.125,22.488038277511965,0.5,0.5555555555555556,0.18461538461538463,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.18072289156626506,0.08888888888888889,0.11538461538461539,0.09090909090909091,0.05714285714285714,,0.25,0.1,0.13793103448275862,,0.6,,0.6666666666666666,0.43333333333333335,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.26666666666666666,0.25,0.2857142857142857,1.0,0.3,0.4444444444444444,0.4444444444444444,0.5,0.8571428571428571,0.6666666666666666,,0.45454545454545453,0.6,0.43333333333333335,0.48072333333333334,0.5224,0.4733272727272727,0.17647058823529413,0.17647058823529413,0.24324324324324326,0.4594594594594595,7.783333333333333,0.430939226519337,,,,,,2.0,3.0,3.0,,0.2222222222222222,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,True,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,4858.0,81,3.0,148,150,37,45,16,298,3,3,,,2.0,2.0,,2,,1.0,3,6,2.0,8,152,,2.0,,,2.0,4.0,,4,6,,,,2.0,3.0,,2.0,7.0,,3,7.0,8,1.0,16,3,19,,2,,2.0,,,,3.0,,3.0,,,6,14,1.0,,1,,,2.0,,1.0,5.0,1.0,3.0,5.0,3.0,,2.0,1.0,4,37,4.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5714285714285714,,0.5,,,,5.9523809523809526,,0.14285714285714285,0.1568627450980392,0.061224489795918366,0.3181818181818182,,0.2054794520547945,0.04054054054054054,0.14285714285714285,0.09090909090909091,,,,0.0625,0.23809523809523808,0.3333333333333333,0.25,,0.6,0.5,1.0,1.0,1.0,0.3333333333333333,,,,0.16666666666666666,,,,,,,0.5,1.0,0.5,0.5157666666666667,0.38115,0.5523250000000001,0.14285714285714285,0.14285714285714285,,0.5,6.816666666666666,0.25,,,,1.0,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,38040.0,634,118.0,1150,1168,357,274,155,2318,63,97,21.0,37.0,22.0,33.0,20.0,48,12.0,28.0,95,173,43.0,233,1129,22.0,40.0,14.0,58.0,34.0,55.0,17.0,85,116,74.0,36.0,13.0,10.0,12.0,4.0,4.0,26.0,3.0,54,12.0,51,4.0,67,60,127,4.0,20,18.0,2.0,16.0,1.0,2.0,18.0,14.0,34.0,1.0,5.0,37,75,8.0,6.0,80,11.0,9.0,87.0,9.0,42.0,47.0,33.0,11.0,48.0,27.0,4.0,,2.0,85,357,5.0,0.6105263157894737,0.7532467532467533,0.5491329479768786,0.55,0.6181818181818182,0.5491329479768786,0.55,0.6181818181818182,0.5495283018867925,0.5686274509803921,0.6159420289855072,0.07514450867052024,0.10309278350515463,0.0625,18.344519015659955,0.47058823529411764,0.11764705882352941,0.1108695652173913,0.12356979405034325,0.0967741935483871,0.031578947368421054,0.10787671232876712,0.10714285714285714,0.14084507042253522,0.11666666666666667,0.11428571428571428,0.028985507246376812,0.038461538461538464,0.08823529411764706,0.13068181818181818,0.06329113924050633,0.15555555555555556,0.0625,0.5625,0.5606936416184971,0.6494845360824743,0.7241379310344828,0.5714285714285714,0.2774566473988439,0.4166666666666667,0.4444444444444444,0.7,0.16184971098265896,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.925,0.5675675675675675,0.09523809523809523,0.6,0.6666666666666666,0.5606936416184971,0.5019086705202314,0.5306864864864866,0.515669090909091,0.20388349514563106,0.20388349514563106,0.24892703862660945,0.3648068669527897,5.480346820809249,0.31043478260869567,,,,2.0,2.0,3.0,6.0,3.0,,0.06666666666666667,0.11403508771929824,,,,,,,,,,,,,,,,,,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,False,1.0,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,3028.0,50,13.0,102,100,42,22,11,202,6,10,1.0,3.0,,,,3,,,6,13,3.0,15,87,1.0,4.0,,2.0,,,3.0,3,10,2.0,2.0,2.0,,1.0,,,3.0,,5,2.0,7,,9,5,14,1.0,2,1.0,1.0,,1.0,,7.0,,7.0,1.0,3.0,4,7,,2.0,3,,,4.0,,1.0,8.0,7.0,1.0,8.0,3.0,,1.0,1.0,3,42,,0.8333333333333334,1.0,0.46153846153846156,0.25,,0.4,0.25,,0.4411764705882353,0.25,0.75,0.15384615384615385,,0.6666666666666666,20.869565217391305,,,0.16666666666666666,0.15151515151515152,0.18181818181818182,,0.16981132075471697,0.1282051282051282,0.13333333333333333,0.2857142857142857,0.09090909090909091,,,0.16666666666666666,0.13333333333333333,0.125,0.3333333333333333,0.14285714285714285,0.375,0.6666666666666666,0.6,0.6,0.8333333333333334,0.2,,,,,,,,0.75,0.3333333333333333,,,,0.8,0.6057766666666667,0.5327999999999999,,0.0625,0.07142857142857142,0.13333333333333333,0.2,1.776923076923077,0.4117647058823529,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.13333333333333333,,0.2222222222222222,0.06666666666666667,24.75,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,40904.0,682,3.0,1246,1228,200,197,153,2474,69,113,27.0,50.0,12.0,22.0,21.0,50,13.0,29.0,103,192,43.0,249,1344,31.0,56.0,16.0,78.0,14.0,29.0,8.0,36,120,86.0,52.0,11.0,6.0,8.0,5.0,1.0,18.0,9.0,69,17.0,83,20.0,120,79,199,9.0,25,15.0,10.0,16.0,3.0,2.0,17.0,14.0,33.0,2.0,3.0,68,110,12.0,8.0,52,2.0,3.0,66.0,10.0,34.0,36.0,27.0,6.0,37.0,21.0,,,1.0,36,200,4.0,0.5825242718446602,0.7792207792207793,0.5364583333333334,0.5535714285714286,0.4827586206896552,0.5364583333333334,0.5535714285714286,0.4827586206896552,0.5659090909090909,0.582089552238806,0.5294117647058824,0.057291666666666664,0.07964601769911504,0.02,17.741935483870968,0.48484848484848486,0.4,0.16468253968253968,0.14345114345114346,0.15178571428571427,0.07086614173228346,0.16233766233766234,0.12828947368421054,0.23741007194244604,0.1419753086419753,0.07222222222222222,0.07692307692307693,0.05555555555555555,0.15,0.17142857142857143,0.136986301369863,0.1794871794871795,0.11842105263157894,0.5675675675675675,0.5885416666666666,0.6106194690265486,0.6634615384615384,0.5507246376811594,0.2604166666666667,0.42,0.42857142857142855,0.5714285714285714,0.15104166666666666,0.4482758620689655,0.4642857142857143,0.7692307692307693,0.8928571428571429,0.54,0.07407407407407407,0.7586206896551724,0.5454545454545454,0.5885416666666666,0.4966588541666667,0.5503380000000001,0.5295310344827586,0.1574074074074074,0.1574074074074074,0.3132530120481928,0.14457831325301204,5.0562499999999995,0.16051364365971107,,,,2.0,1.0,1.0,4.0,2.0,,0.041666666666666664,0.17164179104477612,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,0.034482758620689655,,,False,,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,72655.0,1211,119.0,2224,2210,560,493,274,4434,64,117,7.0,11.0,15.0,24.0,23.0,68,47.0,110.0,134,295,64.0,389,2292,14.0,25.0,6.0,49.0,30.0,63.0,24.0,108,82,186.0,14.0,22.0,124.0,159.0,49.0,55.0,353.0,3.0,16,15.0,58,,73,20,93,7.0,39,22.0,17.0,42.0,7.0,22.0,33.0,20.0,75.0,4.0,10.0,32,81,,7.0,83,2.0,4.0,92.0,6.0,36.0,11.0,6.0,5.0,12.0,5.0,,,,108,560,13.0,0.30597014925373134,0.3228346456692913,0.4542372881355932,0.56,0.47619047619047616,0.4513888888888889,0.6323529411764706,0.45161290322580644,0.4826302729528536,0.6447368421052632,0.4909090909090909,0.07457627118644068,0.1452991452991453,0.07352941176470588,18.77952755905512,0.56,,0.06863905325443787,0.0196319018404908,0.06818181818181818,0.013157894736842105,0.06854460093896714,0.01821668264621285,0.024096385542168676,0.02510460251046025,0.012232415902140673,0.019230769230769232,,0.043478260869565216,0.07799442896935933,0.058823529411764705,0.08955223880597014,0.040229885057471264,0.4166666666666667,0.325,0.5470085470085471,0.64,0.3125,0.18888888888888888,0.3382352941176471,0.36507936507936506,0.21739130434782608,0.3055555555555556,0.42727272727272725,0.42727272727272725,0.3404255319148936,0.3235294117647059,0.6363636363636364,0.14285714285714285,0.25806451612903225,0.625,0.5055555555555555,0.47787223796033984,0.48930344827586203,0.4603477272727272,0.09230769230769231,0.11076923076923077,0.12596401028277635,0.2776349614395887,8.901355932203392,0.2517985611510791,46.0,65.0,39.0,35.0,17.0,1.0,13.0,11.0,0.18055555555555555,0.013157894736842105,0.08571428571428572,0.12777777777777777,28.281538461538453,7.0,19.0,3.0,8.0,12.0,8.0,22.0,19.0,9.0,8.0,30.0,57.0,7.0,12.0,18.0,20.0,10.0,4.0,,1.0,0.2923076923076923,0.26666666666666666,0.3275862068965517,0.05277777777777778,0.3684210526315789,0.3684210526315789,1.0,0.2608695652173913,0.2608695652173913,1.0,0.23529411764705882,0.08602150537634409,0.375,0.23655913978494625,0.3076923076923077,1.0,1.0,4.0,5.0,5.0,,1.0,,,,0.5555555555555556,0.029411764705882353,1.0,1.0,0.5,1.0,0.22727272727272727,2.0,,,,False,1.0,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,52955.0,883,124.0,1638,1645,534,467,226,3283,55,97,9.0,22.0,21.0,30.0,1.0,11,18.0,43.0,74,151,50.0,303,1630,11.0,27.0,7.0,38.0,26.0,49.0,24.0,106,88,60.0,14.0,20.0,48.0,60.0,27.0,17.0,132.0,9.0,29,33.0,79,10.0,122,39,161,3.0,32,26.0,6.0,21.0,3.0,14.0,10.0,7.0,31.0,3.0,7.0,24,60,4.0,3.0,50,2.0,13.0,62.0,4.0,27.0,6.0,6.0,,6.0,2.0,1.0,,,106,534,15.0,0.5945945945945946,0.6567164179104478,0.4900662251655629,0.4074074074074074,0.5306122448979592,0.5227272727272727,0.4189189189189189,0.5774647887323944,0.559040590405904,0.4634146341463415,0.6309523809523809,0.13245033112582782,0.18556701030927836,0.09090909090909091,15.858798735511064,0.6774193548387096,0.15384615384615385,0.1305785123966942,0.047540983606557376,0.17647058823529413,0.04945054945054945,0.1414141414141414,0.047979797979797977,0.046632124352331605,0.012658227848101266,0.0694980694980695,0.048,0.05263157894736842,0.08733624454148471,0.1724137931034483,0.18110236220472442,0.16666666666666666,0.026785714285714284,0.3333333333333333,0.40082644628099173,0.5670103092783505,0.6962025316455697,0.5818181818181818,0.045454545454545456,0.09090909090909091,0.1,1.0,0.17768595041322313,0.4186046511627907,0.42857142857142855,0.6111111111111112,0.5945945945945946,0.4090909090909091,0.1111111111111111,0.4225352112676056,0.7,0.7768595041322314,0.538504356846473,0.537965625,0.5312757142857143,0.1018867924528302,0.15517241379310345,0.1254125412541254,0.34983498349834985,5.950993377483444,0.326007326007326,54.0,91.0,54.0,12.0,8.0,1.0,6.0,5.0,0.3760330578512397,0.017543859649122806,0.13194444444444445,0.2231404958677686,24.794505494505483,14.0,37.0,3.0,11.0,21.0,7.0,11.0,35.0,10.0,10.0,22.0,93.0,,21.0,4.0,4.0,,1.0,,0.8857142857142857,0.38461538461538464,0.45454545454545453,0.38461538461538464,0.15289256198347106,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.1891891891891892,0.15492957746478872,0.2727272727272727,0.15492957746478872,0.3888888888888889,1.0,3.0,2.0,7.0,3.0,12.0,,,,1.0,0.3,0.08108108108108109,0.3333333333333333,1.0,0.2857142857142857,1.0,0.6363636363636364,1.0,0.023255813953488372,,,False,,,,,,,
185,1610612765,Chris Webber,Chris Webber,185,DET,68192.0,1137,119.0,2042,1999,464,349,222,4041,90,134,31.0,47.0,21.0,33.0,43.0,100,46.0,127.0,179,361,73.0,437,2131,36.0,62.0,13.0,88.0,29.0,72.0,23.0,84,214,144.0,54.0,13.0,93.0,112.0,47.0,30.0,243.0,13.0,63,32.0,133,19.0,184,76,260,7.0,36,18.0,18.0,40.0,8.0,26.0,25.0,14.0,65.0,5.0,17.0,50,91,5.0,6.0,83,10.0,3.0,116.0,8.0,55.0,24.0,12.0,8.0,24.0,14.0,,2.0,2.0,84,464,9.0,0.5977653631284916,0.7039473684210527,0.49584487534626037,0.5806451612903226,0.4027777777777778,0.49591280653950953,0.5952380952380952,0.40131578947368424,0.5190023752969121,0.6197183098591549,0.45652173913043476,0.036011080332409975,0.05223880597014925,0.05,21.04807275877003,0.6153846153846154,0.38,0.18865248226950354,0.08502024291497975,0.16080402010050251,0.06103286384976526,0.18252212389380532,0.07966457023060797,0.12690355329949238,0.07906976744186046,0.06382978723404255,0.07142857142857142,0.0410958904109589,0.13478260869565217,0.2070063694267516,0.1937984496124031,0.1,0.04142011834319527,0.5833333333333334,0.3651226158038147,0.6716417910447762,0.7086614173228346,0.5222222222222223,0.2724795640326976,0.43,0.45263157894736844,0.4883720930232558,0.3460490463215259,0.36220472440944884,0.36507936507936506,0.8478260869565217,0.746031746031746,0.6595744680851063,0.16129032258064516,0.4342105263157895,0.6363636363636364,0.3814713896457766,0.446936475409836,0.5286078947368421,0.44138133333333335,0.13285024154589373,0.13480392156862744,0.20137299771167047,0.19221967963386727,8.441828254847646,0.22722820763956905,6.0,6.0,5.0,19.0,12.0,,7.0,7.0,0.01634877384196185,,0.22981366459627328,0.01634877384196185,31.51666666666667,,,,,2.0,1.0,4.0,2.0,1.0,1.0,4.0,6.0,1.0,2.0,7.0,16.0,,6.0,,1.0,0.3333333333333333,0.25,0.4,,,,,0.3333333333333333,0.3333333333333333,1.0,0.015873015873015872,,,0.05263157894736842,0.4,,,1.0,1.0,1.0,,,,4.0,3.0,1.0,,,,1.0,1.0,0.25,,0.007874015748031496,,,False,,,,,,,
200807,1610612765,Will Blalock,Will Blalock,200807,DET,9940.0,166,-20.0,299,300,104,82,60,599,7,17,2.0,4.0,3.0,5.0,1.0,5,,3.0,8,25,6.0,25,300,2.0,5.0,2.0,6.0,3.0,7.0,,6,6,10.0,,2.0,14.0,17.0,6.0,4.0,37.0,1.0,5,2.0,7,,9,6,15,,5,2.0,3.0,9.0,2.0,7.0,3.0,2.0,12.0,,4.0,3,9,1.0,1.0,7,,,6.0,,3.0,,,,,,,,,6,104,1.0,0.375,0.375,0.32,0.4,0.42857142857142855,0.31666666666666665,0.4,0.375,0.3787878787878788,0.5,0.375,0.08,0.11764705882352941,,12.129380053908356,0.75,,0.056910569105691054,0.03333333333333333,0.08333333333333333,0.037037037037037035,0.061224489795918366,0.03389830508474576,0.038461538461538464,0.023809523809523808,0.03571428571428571,0.05555555555555555,,0.09302325581395349,0.0392156862745098,0.1111111111111111,,,,0.5666666666666667,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.16666666666666666,0.2,0.2,,0.1,,,,0.8,0.5,1.0,0.625,0.6,0.7333333333333333,0.5221931034482759,0.54405,0.5161714285714286,0.09090909090909091,0.10714285714285714,0.24,0.24,4.128,0.34782608695652173,3.0,5.0,2.0,3.0,3.0,,,,0.16666666666666666,,0.034482758620689655,0.1,27.8,,2.0,,,1.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,,4.0,,,,1.0,0.2,,0.25,0.06666666666666667,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,2550.0,42,,86,97,56,41,8,183,4,8,,1.0,3.0,6.0,2.0,5,,2.0,6,15,,12,86,1.0,3.0,,2.0,4.0,11.0,,8,6,6.0,2.0,1.0,5.0,5.0,4.0,1.0,10.0,,2,1.0,7,,8,2,10,,2,1.0,1.0,,,,,,,,,2,6,1.0,,1,,,,,,,,,,,1.0,,,8,56,2.0,0.5,0.6,0.4,0.3333333333333333,0.36363636363636365,0.4,0.3333333333333333,0.36363636363636365,0.4,0.3333333333333333,0.36363636363636365,0.06666666666666667,0.125,,15.789473684210527,,,0.22580645161290322,0.07142857142857142,0.125,,0.20512820512820512,0.06451612903225806,0.09090909090909091,,0.1111111111111111,,,0.4166666666666667,0.14285714285714285,,0.5,,,0.5333333333333333,0.5,0.5714285714285714,0.75,0.3333333333333333,0.4,0.4,,0.13333333333333333,,,,0.3333333333333333,,,0.5454545454545454,0.5,0.5333333333333333,0.5258066666666668,0.48643333333333333,0.5150363636363636,,,0.16666666666666666,0.6666666666666666,6.213333333333333,0.6511627906976745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
