EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,FTDefRebounds,DefFTReboundPct,HeaveAttempts,FTOffRebounds,BlockedShortMidRange,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,on,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,DefensiveGoaltends,Clear Path Fouls
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,30998.0,517,-74,969,961,277,188,128,1930,34.0,69,2.0,3,13.0,24.0,23.0,54.0,18.0,44.0,1.0,4.0,1.0,8.0,22.0,1.0,5.0,3.0,8.0,75.0,167,9.0,26.0,57,234,1099,9.0,15,1.0,6.0,4.0,25,25.0,58.0,3.0,8.0,27.0,86.0,16.0,134.0,15.0,12.0,2.0,22.0,8.0,14.0,115.0,22.0,137.0,14.0,8.0,37.0,12.0,66.0,296.0,5.0,12,15.0,43,58,17,75,6.0,19,10.0,9.0,27.0,1.0,18.0,9.0,2.0,9.0,2.0,36.0,2.0,11.0,8.0,28,3.0,3.0,65,2.0,72,9.0,6.0,25,1.0,11.0,1.0,1.0,1.0,1.0,2.0,86.0,277,4.0,8.0,0.10666666666666667,0.10810810810810811,0.5555555555555556,0.34615384615384615,0.16666666666666666,0.375,0.34615384615384615,0.4491017964071856,0.6,0.43103448275862066,0.4585492227979275,0.5,0.44696969696969696,0.5180995475113123,0.5434782608695652,0.5246913580246914,0.13471502590673576,0.08383233532934131,0.13043478260869565,0.05555555555555555,0.045454545454545456,22.68683274021352,0.75,0.13395638629283488,0.030690537084398978,0.13392857142857142,0.050505050505050504,0.13394919168591224,0.03469387755102041,0.02654867256637168,0.034782608695652174,0.03067484662576687,0.07246376811594203,0.09090909090909091,0.1368421052631579,0.16535433070866143,0.09210526315789473,0.2222222222222222,0.06896551724137931,1.0,0.35751295336787564,0.4927536231884058,0.5666666666666667,0.14705882352941177,0.27979274611398963,0.42592592592592593,0.45098039215686275,0.22797927461139897,0.4090909090909091,0.42857142857142855,0.16666666666666666,0.02072538860103627,0.25,0.25,1.0,0.11398963730569948,0.36363636363636365,0.36363636363636365,0.5,0.14285714285714285,0.6666666666666666,0.047619047619047616,0.23809523809523808,0.2,1.0,0.36363636363636365,0.5416666666666666,0.12121212121212122,0.375,0.49222797927461137,0.36363636363636365,0.4773360103626943,0.453971052631579,0.46808939393939397,0.12380952380952381,0.1366120218579235,0.037037037037037035,0.10683760683760683,0.36752136752136755,7.385029940119762,24.946153846153848,0.28586171310629516,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,1041.0,17,-15,31,28,6,6,7,59,,2,,1,,,,,,,,,,,,,,,,,2,,,2,2,34,,1,,,2.0,2,,,,,,,,,,,,,,1.0,,,,,,,,,,,3,2.0,1,3,3,6,,1,1.0,,,,,,,,,,,,,1,1.0,,2,,2,,,1,,,,,,,,,6,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,0.5,0.5,,,7.5,,0.14285714285714285,0.15,0.5,,0.2727272727272727,0.125,0.16666666666666666,,0.16666666666666666,,,0.5,,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.54515,0.5662,,0.3333333333333333,0.3333333333333333,,1.0,,,,0.1935483870967742,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOK,13296.0,222,-45,416,414,58,67,45,830,16.0,28,,1,1.0,3.0,1.0,7.0,8.0,20.0,4.0,9.0,1.0,7.0,15.0,,1.0,1.0,3.0,25.0,55,11.0,24.0,18,101,453,,4,,2.0,4.0,4,1.0,4.0,1.0,3.0,2.0,7.0,18.0,32.0,27.0,6.0,,15.0,7.0,5.0,17.0,4.0,21.0,2.0,2.0,6.0,1.0,10.0,46.0,,5,4.0,13,18,5,23,,11,5.0,6.0,1.0,1.0,1.0,7.0,4.0,,,8.0,1.0,,10.0,19,1.0,1.0,19,1.0,23,3.0,,12,,1.0,1.0,1.0,1.0,,,7.0,58,1.0,1.0,0.36,0.36,0.8181818181818182,0.4583333333333333,,0.3333333333333333,0.4583333333333333,0.45454545454545453,,0.25,0.5253164556962026,,0.35714285714285715,0.5674157303370787,0.25,0.4375,0.3037974683544304,0.09090909090909091,0.14285714285714285,,0.05,20.68230277185501,0.125,0.09352517985611511,0.029411764705882353,0.07017543859649122,,0.08673469387755102,0.024390243902439025,0.05263157894736842,0.043478260869565216,0.011627906976744186,,0.06666666666666667,0.1388888888888889,0.08620689655172414,0.07142857142857142,0.06666666666666667,,,0.35443037974683544,0.5714285714285714,0.6666666666666666,0.3125,0.08860759493670886,0.14285714285714285,0.14285714285714285,0.25316455696202533,0.4,0.42105263157894735,0.5,0.11392405063291139,0.4444444444444444,0.4444444444444444,1.0,0.189873417721519,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6582278481012658,0.4666666666666667,0.52093417721519,0.47650000000000003,0.5251357142857142,0.13636363636363635,0.1875,,0.039603960396039604,0.06930693069306931,8.167272727272728,24.44583333333333,0.13942307692307693,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,61476.0,1025,-143,1912,1908,329,300,216,3820,50.0,89,15.0,33,7.0,14.0,26.0,78.0,83.0,220.0,,,,,1.0,,,,1.0,159.0,387,,1.0,90,408,2082,20.0,48,,,23.0,63,20.0,59.0,,1.0,26.0,66.0,236.0,82.0,,,28.0,,,25.0,40.0,18.0,58.0,15.0,3.0,20.0,7.0,13.0,134.0,16.0,44,25.0,97,130,62,192,5.0,21,12.0,9.0,31.0,1.0,17.0,34.0,2.0,14.0,12.0,65.0,5.0,9.0,32.0,89,12.0,11.0,95,10.0,103,15.0,,52,,7.0,7.0,5.0,7.0,4.0,2.0,66.0,329,8.0,7.0,0.7421383647798742,0.8137931034482758,,,,,,0.4108527131782946,0.4166666666666667,0.3389830508474576,0.4097938144329897,0.4166666666666667,0.3333333333333333,0.4722222222222222,0.525,0.44594594594594594,0.002577319587628866,0.06459948320413436,0.14606741573033707,0.10256410256410256,0.01818181818181818,22.882136279926335,0.47692307692307695,0.14969135802469136,0.058355437665782495,0.11312217194570136,0.08602150537634409,0.14039125431530494,0.06382978723404255,0.08808290155440414,0.06726457399103139,0.03550295857988166,0.08333333333333333,0.164021164021164,0.17679558011049723,0.1223021582733813,0.13664596273291926,0.05,0.024630541871921183,0.5714285714285714,0.22938144329896906,0.5617977528089888,0.6578947368421053,0.56,0.20103092783505155,0.3333333333333333,0.37142857142857144,0.5670103092783505,0.37727272727272726,0.38425925925925924,0.963855421686747,,,,,0.002577319587628866,,,,0.6875,0.45454545454545453,,,,,0.23333333333333334,0.5,0.016666666666666666,,0.23195876288659795,,0.436194315245478,0.49437560975609757,0.42411355932203393,0.1223529411764706,0.12264150943396226,,0.15441176470588236,0.16176470588235295,12.393540051679583,58.5,0.17207112970711297,11.0,8.0,0.21621621621621623,1.0,2.0,2.0,5.0,0.04878048780487805,0.09259259259259259,0.38461538461538464,,,,,,,,,,,,,,,,,True,,,,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOK,26642.0,444,-56,819,828,104,109,90,1647,32.0,49,4.0,5,3.0,5.0,8.0,14.0,4.0,22.0,9.0,14.0,2.0,11.0,43.0,1.0,4.0,1.0,7.0,44.0,85,20.0,57.0,35,183,915,4.0,6,2.0,6.0,2.0,16,4.0,8.0,2.0,9.0,7.0,21.0,36.0,52.0,57.0,3.0,8.0,42.0,11.0,13.0,40.0,8.0,48.0,6.0,2.0,16.0,5.0,19.0,104.0,3.0,9,19.0,36,57,13,70,1.0,11,7.0,4.0,10.0,1.0,3.0,6.0,1.0,7.0,1.0,16.0,1.0,,21.0,34,2.0,3.0,34,5.0,40,3.0,1.0,20,,1.0,2.0,2.0,2.0,2.0,1.0,21.0,104,2.0,1.0,0.4090909090909091,0.45,0.95,0.3508771929824561,0.3333333333333333,0.2222222222222222,0.35714285714285715,0.5176470588235295,0.6666666666666666,0.5,0.5211267605633803,0.5833333333333334,0.4117647058823529,0.56875,0.6153846153846154,0.5,0.4014084507042254,0.15294117647058825,0.20408163265306123,0.07142857142857142,0.09090909090909091,19.00647948164147,0.625,0.13043478260869565,0.030100334448160536,0.2261904761904762,0.027777777777777776,0.1527777777777778,0.029484029484029485,0.0375,,0.046153846153846156,0.036585365853658534,0.08108108108108109,0.07407407407407407,0.19834710743801653,0.22727272727272727,0.2222222222222222,0.015625,1.0,0.34507042253521125,0.6530612244897959,0.8205128205128205,0.40625,0.09859154929577464,0.5714285714285714,0.6153846153846154,0.15492957746478872,0.18181818181818182,0.2,0.75,0.09859154929577464,0.6428571428571429,0.6428571428571429,1.0,0.3028169014084507,0.2558139534883721,0.2558139534883721,0.9090909090909091,0.4166666666666667,0.8,0.16666666666666666,0.3333333333333333,0.25,1.0,0.29411764705882354,0.6,0.4117647058823529,0.14285714285714285,0.7464788732394366,0.2619047619047619,0.5179517730496453,0.526738888888889,0.4916882352941177,0.12578616352201258,0.19607843137254902,,0.08743169398907104,0.11475409836065574,6.330588235294118,25.5140350877193,0.12698412698412698,1.0,2.0,0.13333333333333333,1.0,1.0,,,0.1,,0.25,1.0,1.0,2.0,0.5,1.0,0.11764705882352941,0.5,,,,,,,,,,True,,,,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,32519.0,542,-80,1002,1001,215,176,118,2003,54.0,87,11.0,13,4.0,11.0,30.0,93.0,1.0,8.0,,,,,,,,,,85.0,188,,,41,211,1093,14.0,25,,,4.0,32,6.0,22.0,,,12.0,24.0,102.0,68.0,,,8.0,,,15.0,22.0,9.0,31.0,6.0,3.0,10.0,4.0,8.0,71.0,4.0,11,16.0,39,57,15,72,1.0,8,4.0,4.0,27.0,2.0,11.0,20.0,2.0,16.0,4.0,47.0,7.0,7.0,10.0,28,1.0,8.0,59,10.0,56,6.0,,27,,4.0,2.0,2.0,2.0,,2.0,24.0,215,1.0,4.0,0.6,0.6296296296296297,,,,,,0.4521276595744681,0.56,0.2727272727272727,0.4521276595744681,0.56,0.2727272727272727,0.4953051643192488,0.5925925925925926,0.41379310344827586,,0.0797872340425532,0.06896551724137931,0.0967741935483871,,22.787028921998246,0.574468085106383,0.11470588235294117,0.02689486552567237,0.1322314049586777,0.0625,0.1193058568329718,0.03171247357293869,0.039603960396039604,0.014184397163120567,0.029940119760479042,0.02127659574468085,0.06862745098039216,0.15217391304347827,0.1232876712328767,0.14606741573033707,0.09375,0.011494252873563218,,0.4627659574468085,0.6206896551724138,0.6666666666666666,0.6666666666666666,0.4946808510638298,0.3225806451612903,0.35714285714285715,0.0425531914893617,0.125,0.125,1.0,,,,,,,,,0.52,0.8461538461538461,,,,,0.5,0.36363636363636365,,,0.4627659574468085,,0.4711005319148937,0.48979999999999996,0.46164545454545464,0.1291866028708134,0.1291866028708134,,0.15165876777251186,0.11374407582938388,4.389893617021277,,0.21457085828343314,1.0,2.0,0.09090909090909091,,,,2.0,,0.17647058823529413,0.4666666666666667,,,,,,,,0.45454545454545453,,,,,,,,,True,,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,46188.0,770,-116,1448,1449,200,205,152,2897,17.0,27,2.0,4,1.0,5.0,12.0,28.0,44.0,101.0,10.0,34.0,,25.0,81.0,2.0,5.0,2.0,10.0,73.0,156,35.0,115.0,15,266,1551,6.0,15,2.0,5.0,1.0,19,3.0,12.0,3.0,12.0,2.0,17.0,88.0,58.0,102.0,3.0,8.0,79.0,25.0,9.0,22.0,7.0,29.0,1.0,6.0,9.0,3.0,10.0,65.0,4.0,9,24.0,35,63,14,77,3.0,12,5.0,7.0,12.0,,5.0,13.0,1.0,7.0,4.0,25.0,1.0,3.0,22.0,42,1.0,4.0,22,4.0,20,3.0,,9,1.0,1.0,15.0,9.0,15.0,7.0,1.0,17.0,200,3.0,1.0,0.6027397260273972,0.6376811594202898,0.9714285714285714,0.30434782608695654,0.4,0.25,0.30973451327433627,0.46794871794871795,0.4,0.25,0.46309963099630996,0.45,0.3125,0.4767025089605735,0.475,0.34,0.42435424354243545,0.057692307692307696,0.1111111111111111,0.07142857142857142,0.039603960396039604,18.63887185775598,0.48,0.06958250497017893,0.016129032258064516,0.1509433962264151,0.026490066225165563,0.0891238670694864,0.018335684062059238,0.0364963503649635,0.006097560975609756,0.011673151750972763,0.02727272727272727,0.04054054054054054,0.06896551724137931,0.09047619047619047,0.12931034482758622,0.20930232558139536,0.020134228187919462,0.4666666666666667,0.0996309963099631,0.6296296296296297,0.7083333333333334,0.5882352941176471,0.1033210332103321,0.42857142857142855,0.46153846153846156,0.3726937269372694,0.43564356435643564,0.4536082474226804,0.5909090909090909,0.12546125461254612,0.29411764705882354,0.29411764705882354,1.0,0.2988929889298893,0.30864197530864196,0.3125,0.96,0.2,0.5,,0.25,0.4,1.0,0.20833333333333334,0.2,0.4166666666666667,0.2,0.5239852398523985,0.31645569620253167,0.4869728624535317,0.460434375,0.49849375,0.03597122302158273,0.05555555555555555,0.008620689655172414,0.07142857142857142,0.06390977443609022,13.26282051282051,24.887826086956515,0.13812154696132597,,4.0,0.15384615384615385,2.0,1.0,4.0,,0.034482758620689655,0.024390243902439025,0.6666666666666666,,1.0,2.0,,,0.08333333333333333,0.5,,1.0,1.0,2.0,0.008695652173913044,0.012345679012345678,,,,True,,,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOK,32769.0,546,-88,1010,1005,139,161,96,2015,15.0,30,,2,3.0,4.0,4.0,20.0,25.0,73.0,7.0,18.0,1.0,12.0,33.0,1.0,4.0,5.0,12.0,44.0,123,19.0,51.0,27,172,1068,1.0,7,2.0,5.0,,8,5.0,11.0,5.0,13.0,10.0,35.0,36.0,52.0,42.0,15.0,,33.0,12.0,10.0,69.0,13.0,82.0,7.0,6.0,35.0,8.0,26.0,177.0,2.0,5,8.0,46,55,7,62,1.0,15,4.0,11.0,17.0,3.0,13.0,11.0,1.0,4.0,2.0,28.0,1.0,1.0,17.0,43,,3.0,30,4.0,31,4.0,7.0,8,,6.0,3.0,1.0,3.0,1.0,,35.0,139,6.0,4.0,0.4090909090909091,0.4090909090909091,0.7368421052631579,0.37254901960784315,0.4,0.38461538461538464,0.37254901960784315,0.35772357723577236,0.14285714285714285,0.45454545454545453,0.4166666666666667,0.3333333333333333,0.5208333333333334,0.453804347826087,0.3333333333333333,0.603448275862069,0.29310344827586204,0.08130081300813008,0.16666666666666666,0.05,0.0547945205479452,18.722271517302573,0.6071428571428571,0.13411078717201166,0.01272264631043257,0.06504065040650407,0.02040816326530612,0.11587982832618025,0.014256619144602852,0.010752688172043012,0.009259259259259259,0.015625,0.029411764705882353,0.13043478260869565,0.058823529411764705,0.1746987951807229,0.06666666666666667,0.06060606060606061,0.01020408163265306,0.3333333333333333,0.1724137931034483,0.5,0.6,0.26666666666666666,0.11494252873563218,0.2,0.21052631578947367,0.41954022988505746,0.3424657534246575,0.36231884057971014,0.52,0.10344827586206896,0.3888888888888889,0.3888888888888889,1.0,0.1896551724137931,0.36363636363636365,0.36363636363636365,0.5833333333333334,0.16666666666666666,,0.08333333333333333,0.3333333333333333,0.25,1.0,0.16666666666666666,0.75,0.5,0.4166666666666667,0.46551724137931033,0.36363636363636365,0.4726408045977012,0.462345,0.47579999999999995,0.0449438202247191,0.06299212598425197,,0.046511627906976744,0.20348837209302326,12.130081300813009,24.27254901960784,0.13762376237623763,,1.0,0.047619047619047616,,,1.0,,,,0.25,1.0,,1.0,1.0,1.0,0.041666666666666664,,,,1.0,1.0,,,,,,True,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOK,3128.0,52,-32,96,97,9,32,16,193,7.0,7,5.0,5,,,,2.0,1.0,2.0,,,,,,,,,,8.0,11,,,4,20,107,5.0,5,,,3.0,13,1.0,3.0,,,,2.0,6.0,10.0,,,10.0,,,,,,,,,,,,,2.0,8,3.0,5,8,10,18,,2,2.0,,,1.0,,3.0,,,2.0,3.0,,,3.0,4,,,6,,7,1.0,,4,,,2.0,2.0,2.0,2.0,,2.0,9,,,0.375,1.0,,,,,,0.7272727272727273,1.0,0.3333333333333333,0.7272727272727273,1.0,0.3333333333333333,0.7142857142857143,0.9285714285714286,0.3333333333333333,,,,,,14.529914529914532,,0.15625,0.17777777777777778,0.2727272727272727,0.2,0.18604651162790697,0.18181818181818182,0.2222222222222222,0.3125,0.05,0.16666666666666666,0.3,0.2,,0.3,,,1.0,0.6363636363636364,1.0,1.0,0.2857142857142857,0.18181818181818182,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.6363636363636364,,0.5166909090909091,0.5535,0.3954,0.2857142857142857,0.2857142857142857,,0.65,0.1,4.390909090909091,,0.09375,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,True,,,,,
200759,1610612740,Cedric Simmons,Cedric Simmons,200759,NOK,7428.0,124,-31,228,226,34,24,29,454,12.0,16,4.0,5,2.0,2.0,2.0,6.0,4.0,9.0,,,,,,,,,,18.0,31,,,1,37,258,4.0,6,,,,8,3.0,3.0,,,,6.0,24.0,12.0,,,8.0,,,2.0,2.0,,2.0,,,2.0,,,4.0,3.0,10,4.0,13,20,13,33,1.0,2,2.0,,,,,3.0,1.0,,1.0,3.0,,,12.0,18,1.0,,6,,6,,,3,,,5.0,3.0,5.0,2.0,,6.0,34,,,0.6666666666666666,0.8571428571428571,,,,,,0.5806451612903226,0.6666666666666666,1.0,0.5806451612903226,0.6666666666666666,1.0,0.5441176470588235,0.5714285714285714,1.0,,0.06451612903225806,0.0625,0.16666666666666666,,13.754646840148698,,0.15853658536585366,0.1,0.18181818181818182,0.1875,0.16346153846153846,0.11206896551724138,0.125,0.04,0.11764705882352941,0.3,0.14285714285714285,0.3333333333333333,0.075,0.15789473684210525,0.3333333333333333,0.09090909090909091,0.4,0.5161290322580645,0.75,0.8,0.5833333333333334,0.1935483870967742,0.3333333333333333,0.4,0.2903225806451613,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.8333333333333334,0.8,,,,,0.6666666666666666,1.0,,,0.5161290322580645,,0.4752935483870968,0.5265599999999999,0.49920000000000003,0.08823529411764706,0.08823529411764706,,0.21621621621621623,0.16216216216216217,6.380645161290323,,0.14912280701754385,2.0,3.0,0.6,,,2.0,1.0,,,0.5,,,,,,,,,,,,,,,,,True,,,,,
