EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Fg2aBlocked,Corner3Assists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,on,3pt And 1 Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,6042.0,101,2,193,205,64,85,26,398,8.0,8.0,4.0,4.0,5.0,5.0,5.0,13,1.0,1.0,1.0,1.0,14,22,1.0,4.0,32,213,5.0,5.0,1.0,11.0,10,12,1.0,1.0,21,10,18.0,8.0,1.0,3,1,4,1,1,1.0,1,9,1.0,8.0,2.0,5,2.0,9,9.0,18,1.0,1.0,1.0,5,1.0,6,1.0,15,19,1.0,1.0,5.0,8.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,21,64,1.0,2.0,0.35714285714285715,0.5,0.6363636363636364,1.0,0.8333333333333334,0.6086956521739131,1.0,0.7692307692307693,0.5925925925925926,0.7857142857142857,0.7,0.043478260869565216,14.93212669683258,0.16666666666666666,0.13333333333333333,0.09090909090909091,0.13333333333333333,0.08695652173913043,0.043478260869565216,0.08974358974358974,0.10843373493975904,0.08695652173913043,0.11764705882352941,0.2,0.2,0.14285714285714285,0.09090909090909091,0.043478260869565216,0.05263157894736842,0.25,0.125,1.0,0.34782608695652173,1.0,1.0,0.25,0.5652173913043478,0.38461538461538464,0.38461538461538464,0.4,0.043478260869565216,1.0,1.0,1.0,0.043478260869565216,0.8,1.0,0.38461538461538464,1.0,0.07692307692307693,0.391304347826087,0.4641727272727273,0.563425,0.48217499999999996,0.08,0.08333333333333333,0.34375,0.65625,5.195454545454544,57.5,0.3316062176165803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,65217.0,1087,17,2119,2128,838,857,286,4247,94.0,142.0,37.0,55.0,40.0,62.0,22.0,58,31.0,67.0,,,147,267,1.0,89.0,383,2306,40.0,61.0,18.0,98.0,55,99,1.0,49.0,159,198,96.0,52.0,,40,23,63,17,23,3.0,14,149,27.0,57.0,38.0,103,30.0,171,88.0,259,7.0,33.0,20.0,19,1.0,52,19.0,135,202,13.0,6.0,133.0,134.0,55.0,21.0,78.0,67.0,78.0,38.0,2.0,3.0,,159,838,27.0,19.0,0.673469387755102,0.8181818181818182,0.550561797752809,0.6557377049180327,0.5555555555555556,0.5485074626865671,0.6557377049180327,0.55,0.5856269113149847,0.6712328767123288,0.6068702290076335,0.0037313432835820895,15.422276621787026,0.6346153846153846,0.3,0.15512048192771086,0.08597285067873303,0.14559386973180077,0.08035714285714286,0.15243243243243243,0.08408408408408409,0.12601626016260162,0.06626506024096386,0.05976095617529881,0.09195402298850575,0.11583011583011583,0.1853932584269663,0.1762114537444934,0.15979381443298968,0.1044776119402985,0.07692307692307693,0.48717948717948717,0.5298507462686567,0.6619718309859155,0.7899159663865546,0.6276595744680851,0.21641791044776118,0.3793103448275862,0.4074074074074074,0.5,0.25,0.4626865671641791,0.47692307692307695,0.9354838709677419,,0.9016393442622951,0.6727272727272727,0.62,0.6451612903225806,,0.5335820895522388,0.4907802238805969,0.5392422222222223,0.513362,0.17973856209150327,0.18032786885245902,0.2558746736292428,0.4151436031331593,6.27940074906367,23.0,0.3954695611137329,1.0,1.0,29.0,6.0,4.0,17.0,14.0,3.0,3.0,13.0,3.0,8.0,21.0,17.0,17.0,11.0,1.0,0.10861423220973783,0.1619718309859155,0.06896551724137931,0.029850746268656716,0.044444444444444446,0.07630522088353414,0.0037313432835820895,0.2702702702702703,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,9767.0,163,20,312,310,82,82,38,622,4.0,6.0,1.0,2.0,1.0,1.0,,2,8.0,15.0,12.0,,12,23,22.0,,48,313,3.0,5.0,,6.0,3,3,3.0,,9,10,14.0,2.0,1.0,13,1,14,1,6,5.0,2,29,2.0,3.0,3.0,12,1.0,16,5.0,21,1.0,2.0,2.0,3,,5,3.0,3,9,,,5.0,,,,,,,,,,,9,82,,,0.4166666666666667,0.45454545454545453,0.5217391304347826,0.6,1.0,0.5333333333333333,0.375,0.75,0.5333333333333333,0.375,0.75,0.4888888888888889,14.044943820224718,0.4,0.125,0.12121212121212122,0.033707865168539325,0.07142857142857142,0.037037037037037035,0.10638297872340426,0.03496503496503497,0.03333333333333333,,0.05128205128205128,,0.15151515151515152,0.08333333333333333,0.11904761904761904,0.08823529411764706,,0.041666666666666664,,0.13333333333333333,0.6666666666666666,0.6666666666666666,,0.044444444444444446,,,,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.625,0.26666666666666666,0.25,0.5,0.16666666666666666,1.0,,0.6222222222222222,0.49274659090909084,0.4580666666666666,0.4903,,,0.125,0.1875,13.108695652173912,26.38636363636364,0.26282051282051283,10.0,3.0,,,,7.0,3.0,4.0,,,2.0,,1.0,3.0,,,,,,,,,0.047619047619047616,0.2222222222222222,,0.5,4.0,2.0,1.0,4.0,1.0,8.0,3.0,1.0,15.0,9.0,11.0,4.0,0.625,0.36363636363636365,0.3333333333333333,0.38095238095238093,0.4,0.4,0.75,0.3333333333333333,0.3333333333333333,0.5,0.25,0.125,0.3333333333333333,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,True,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,30934.0,516,29,1011,1003,396,404,134,2014,38.0,69.0,10.0,17.0,14.0,25.0,7.0,25,10.0,29.0,46.0,16.0,55,123,55.0,38.0,199,1079,11.0,26.0,7.0,35.0,18,43,19.0,15.0,69,32,78.0,20.0,1.0,37,21,58,17,17,9.0,11,137,7.0,20.0,23.0,68,11.0,102,31.0,133,4.0,23.0,9.0,11,1.0,34,11.0,20,35,2.0,4.0,46.0,55.0,23.0,6.0,5.0,3.0,5.0,4.0,,1.0,2.0,69,396,9.0,6.0,0.2909090909090909,0.35555555555555557,0.44715447154471544,0.4230769230769231,0.4186046511627907,0.45224719101123595,0.4666666666666667,0.43548387096774194,0.4877450980392157,0.5,0.4859154929577465,0.3089887640449438,20.41166380789022,0.6764705882352942,0.2682926829268293,0.21451104100946372,0.06369426751592357,0.17164179104477612,0.041666666666666664,0.2017738359201774,0.056016597510373446,0.09482758620689655,0.07317073170731707,0.02586206896551724,0.043478260869565216,0.16535433070866143,0.2840909090909091,0.21568627450980393,0.17647058823529413,0.15625,0.046511627906976744,0.8,0.38764044943820225,0.5507246376811594,0.59375,0.2631578947368421,0.1404494382022472,0.28,0.3888888888888889,,0.16292134831460675,0.3448275862068966,0.35714285714285715,0.6,0.25842696629213485,0.5666666666666667,0.5882352941176471,0.4032258064516129,0.56,0.25806451612903225,0.6966292134831461,0.4903242937853108,0.4839391304347826,0.47306393442622946,0.11616161616161616,0.16083916083916083,0.17587939698492464,0.34673366834170855,6.218699186991872,25.370909090909088,0.3916913946587537,9.0,3.0,13.0,4.0,4.0,16.0,7.0,9.0,2.0,14.0,3.0,2.0,7.0,1.0,3.0,2.0,,0.10569105691056911,0.07246376811594203,0.28,0.034482758620689655,0.08888888888888889,0.040983606557377046,0.05056179775280899,,0.04838709677419355,1.0,,,16.0,4.0,17.0,4.0,6.0,36.0,15.0,45.0,16.0,0.7058823529411765,0.3090909090909091,0.3157894736842105,0.3148148148148148,0.1111111111111111,0.1111111111111111,1.0,0.34782608695652173,0.34782608695652173,0.6875,,0.13333333333333333,,0.35555555555555557,2.0,6.0,2.0,0.5,0.5,1.0,0.375,,,,,,,,,,,,,,,,,True,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,21371.0,356,-54,666,675,191,217,91,1341,7.0,13.0,2.0,4.0,3.0,3.0,1.0,1,9.0,24.0,55.0,15.0,17,38,71.0,15.0,124,752,3.0,7.0,,15.0,4,10,22.0,3.0,38,22,12.0,4.0,1.0,14,6,20,4,6,2.0,6,46,5.0,5.0,13.0,14,,27,11.0,38,,5.0,3.0,3,1.0,8,3.0,18,48,3.0,,15.0,16.0,2.0,2.0,,,,,,,,38,191,9.0,2.0,0.6470588235294118,0.7333333333333333,0.4473684210526316,0.42857142857142855,0.4,0.5,0.4411764705882353,0.546875,0.5304347826086957,0.4411764705882353,0.5588235294117647,0.6513761467889908,15.749039692701665,0.625,,0.06542056074766354,0.022935779816513763,0.18055555555555555,0.03968253968253968,0.0944055944055944,0.029069767441860465,0.024691358024691357,0.03773584905660377,0.011904761904761904,,0.03571428571428571,0.0847457627118644,0.08450704225352113,0.16326530612244897,0.21739130434782608,,,0.11926605504587157,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.009174311926605505,1.0,1.0,1.0,0.22018348623853212,0.375,0.375,0.8888888888888888,0.5045871559633027,0.23529411764705882,0.5,0.09375,1.0,0.46875,0.7706422018348624,0.5133495370370369,0.5415272727272726,0.5073322580645161,0.035398230088495575,0.05,0.12096774193548387,0.3064516129032258,12.181578947368422,25.349295774647892,0.28678678678678676,16.0,7.0,2.0,2.0,1.0,15.0,10.0,5.0,2.0,2.0,,,1.0,2.0,,,,0.05263157894736842,0.15384615384615385,,,0.037037037037037035,0.05434782608695652,0.14678899082568808,,0.21875,4.0,2.0,2.0,21.0,8.0,25.0,10.0,9.0,69.0,6.0,54.0,21.0,0.92,0.352112676056338,0.4090909090909091,0.35714285714285715,0.25,0.26666666666666666,1.0,0.38181818181818183,0.38181818181818183,0.9047619047619048,0.11764705882352941,0.47058823529411764,0.2857142857142857,0.3888888888888889,3.0,7.0,3.0,0.3,0.375,1.0,0.4666666666666667,1.0,2.0,2.0,0.014084507042253521,0.0625,0.0273972602739726,,,,,,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,46198.0,770,78,1531,1523,656,697,205,3054,59.0,109.0,5.0,12.0,27.0,50.0,36.0,73,86.0,183.0,103.0,48.0,181,365,110.0,186.0,638,1629,13.0,36.0,22.0,57.0,65,138,51.0,101.0,279,126,236.0,4.0,2.0,72,31,103,18,45,6.0,21,237,7.0,10.0,22.0,58,5.0,85,17.0,102,3.0,40.0,22.0,21,1.0,61,23.0,16,40,3.0,6.0,164.0,217.0,75.0,32.0,5.0,3.0,8.0,4.0,,,,279,656,7.0,30.0,0.34806629834254144,0.35195530726256985,0.4958904109589041,0.3611111111111111,0.47101449275362317,0.47578947368421054,0.3804347826086957,0.4708994708994709,0.5518453427065027,0.4824561403508772,0.565843621399177,0.23157894736842105,35.714285714285715,0.6557377049180327,0.06493506493506493,0.12314225053078556,0.021231422505307854,0.11518324607329843,0.029045643153526972,0.12084592145015106,0.023876404494382022,0.03550295857988166,0.008333333333333333,0.016483516483516484,0.03225806451612903,0.09090909090909091,0.15625,0.1346153846153846,0.09655172413793103,0.17391304347826086,0.013215859030837005,0.5,0.2294736842105263,0.5412844036697247,0.6704545454545454,0.4406779661016949,0.15368421052631578,0.4931506849315068,0.5070422535211268,0.2777777777777778,0.38526315789473686,0.46994535519125685,0.47513812154696133,0.313953488372093,0.2168421052631579,0.2608695652173913,0.4166666666666667,0.26455026455026454,0.54,0.25396825396825395,0.4610526315789474,0.45896955602537,0.4528371428571429,0.46260802139037427,0.14338919925512103,0.17647058823529413,0.08934169278996865,0.4373040752351097,11.043835616438358,26.215454545454556,0.4284781188765513,7.0,3.0,25.0,13.0,,29.0,17.0,12.0,5.0,18.0,4.0,2.0,3.0,3.0,15.0,1.0,,0.0684931506849315,0.1926605504587156,0.0273972602739726,0.01092896174863388,,0.027932960893854747,0.014736842105263158,0.4,0.015873015873015872,1.0,1.0,,29.0,9.0,30.0,10.0,16.0,60.0,30.0,101.0,29.0,0.6666666666666666,0.2727272727272727,0.3137254901960784,0.2777777777777778,0.14285714285714285,0.14285714285714285,1.0,0.2815533980582524,0.28431372549019607,0.6551724137931034,0.021739130434782608,0.1956521739130435,,0.2871287128712871,3.0,16.0,3.0,0.3,0.3333333333333333,1.0,0.3333333333333333,1.0,12.0,2.0,0.00909090909090909,,0.017857142857142856,3.0,3.0,2.0,1.0,1.0,0.009708737864077669,,,,,True,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,35915.0,599,-13,1133,1139,437,423,153,2272,33.0,65.0,13.0,28.0,13.0,24.0,19.0,36,16.0,39.0,17.0,7.0,68,140,54.0,52.0,251,1282,17.0,38.0,12.0,49.0,21,45,22.0,30.0,96,78,58.0,18.0,,11,17,28,11,6,,5,73,7.0,31.0,16.0,21,1.0,38,40.0,78,8.0,12.0,7.0,10,3.0,22,3.0,17,40,4.0,3.0,39.0,64.0,24.0,9.0,3.0,3.0,3.0,3.0,,,,96,437,8.0,9.0,0.5735294117647058,0.6610169491525424,0.4857142857142857,0.4473684210526316,0.4666666666666667,0.5128865979381443,0.47435897435897434,0.4925373134328358,0.5602678571428571,0.5212765957446809,0.5714285714285714,0.27835051546391754,18.70722433460076,0.5454545454545454,0.018518518518518517,0.05722070844686648,0.08781869688385269,0.11764705882352941,0.03932584269662921,0.073558648111332,0.07156308851224105,0.11971830985915492,0.08450704225352113,0.05714285714285714,0.05357142857142857,0.05,0.043010752688172046,0.07462686567164178,0.13541666666666666,0.075,0.09411764705882353,1.0,0.33505154639175255,0.5076923076923077,0.673469387755102,0.6363636363636364,0.18556701030927836,0.5277777777777778,0.5588235294117647,0.5263157894736842,0.20103092783505155,0.41025641025641024,0.41025641025641024,0.5,0.08762886597938144,0.717948717948718,0.4642857142857143,0.3582089552238806,0.5416666666666666,0.1044776119402985,0.6134020618556701,0.5055536082474226,0.5197712121212121,0.5187671641791045,0.11627906976744186,0.15,0.1952191235059761,0.38247011952191234,7.419285714285711,24.0574074074074,0.3857016769638129,37.0,15.0,18.0,6.0,2.0,12.0,12.0,,3.0,5.0,,3.0,1.0,1.0,4.0,,1.0,0.12857142857142856,0.24615384615384617,0.05555555555555555,,0.043478260869565216,0.03278688524590164,0.19072164948453607,0.23076923076923078,0.22388059701492538,15.0,1.0,5.0,6.0,,21.0,1.0,8.0,57.0,6.0,17.0,6.0,0.9047619047619048,0.3888888888888889,0.36363636363636365,0.3888888888888889,0.40540540540540543,0.40540540540540543,0.8666666666666667,0.35294117647058826,0.35294117647058826,1.0,0.02564102564102564,,0.3333333333333333,0.35294117647058826,,3.0,1.0,1.0,,,0.42857142857142855,,,1.0,,,0.01818181818181818,,,,,,,1.0,1.0,1.0,,True,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,2903.0,48,18,95,93,17,25,13,188,2.0,2.0,,,,,1.0,1,4.0,4.0,,,7,7,,,14,82,1.0,1.0,,2.0,1,1,,,2,10,4.0,,,5,1,6,1,3,,2,13,,1.0,,7,1.0,8,1.0,9,,1.0,1.0,1,,2,,2,6,,,,,,,,,,,,,,2,17,1.0,,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.108108108108107,0.5,0.2,0.23333333333333334,0.03225806451612903,,,0.16666666666666666,0.024390243902439025,0.1,,,,0.375,0.16666666666666666,0.1875,,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,,0.5714285714285714,1.0,1.0,1.0,,,,,,,0.2857142857142857,0.4225,0.3204,0.3204,,,0.14285714285714285,0.14285714285714285,12.500000000000002,,0.17894736842105263,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,26271.0,438,-54,818,830,289,261,112,1648,17.0,35.0,3.0,3.0,8.0,16.0,5.0,12,5.0,15.0,46.0,16.0,27,62,63.0,21.0,138,906,3.0,5.0,,24.0,11,22,21.0,17.0,57,24,30.0,4.0,1.0,30,20,50,17,11,4.0,15,120,7.0,3.0,10.0,29,2.0,41,10.0,51,3.0,10.0,6.0,15,1.0,25,6.0,7,30,,5.0,25.0,29.0,9.0,6.0,3.0,2.0,3.0,3.0,,,1.0,57,289,3.0,6.0,0.4444444444444444,0.48,0.43548387096774194,0.6,0.5,0.468,1.0,0.46511627906976744,0.4963768115942029,1.0,0.5185185185185185,0.504,17.21224920802534,0.4,0.058823529411764705,0.10780669144981413,0.01171875,0.09900990099009901,0.04929577464788732,0.10540540540540541,0.02512562814070352,0.009345794392523364,0.018518518518518517,0.010526315789473684,0.025,0.10476190476190476,0.08695652173913043,0.12631578947368421,0.08571428571428572,0.12903225806451613,0.043478260869565216,1.0,0.28,0.4857142857142857,0.5666666666666667,0.5294117647058824,0.096,0.4166666666666667,0.45454545454545453,0.2,0.12,0.3333333333333333,0.3333333333333333,0.4,0.368,0.25,1.0,0.37209302325581395,0.5,0.37209302325581395,0.784,0.5135927419354839,0.470725,0.5416964285714285,0.06818181818181818,0.13043478260869565,0.17391304347826086,0.41304347826086957,6.030645161290323,25.31428571428571,0.3533007334963325,17.0,5.0,6.0,3.0,,22.0,12.0,10.0,7.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,,0.0967741935483871,0.14285714285714285,0.08333333333333333,,,0.058823529411764705,0.136,,0.11627906976744186,5.0,,1.0,16.0,7.0,21.0,7.0,6.0,48.0,15.0,45.0,16.0,0.7619047619047619,0.3333333333333333,0.2857142857142857,0.3387096774193548,0.29411764705882354,0.29411764705882354,1.0,0.34782608695652173,0.35555555555555557,0.6875,,0.5833333333333334,0.2,0.35555555555555557,6.0,5.0,6.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3125,1.0,1.0,,0.015873015873015872,,,,,,,,0.021739130434782608,,,,,True,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,27099.0,452,23,930,939,474,504,123,1869,23.0,43.0,2.0,4.0,12.0,20.0,4.0,21,10.0,22.0,52.0,27.0,37,86,71.0,21.0,164,1038,2.0,5.0,1.0,14.0,15,34,39.0,13.0,85,46,28.0,,2.0,33,6,39,4,16,6.0,11,84,3.0,2.0,11.0,20,2.0,33,5.0,38,,18.0,12.0,9,1.0,27,12.0,19,54,1.0,2.0,26.0,33.0,14.0,5.0,2.0,2.0,2.0,1.0,,,,85,474,16.0,4.0,0.6216216216216216,0.6216216216216216,0.43023255813953487,0.4,0.4411764705882353,0.4554140127388535,0.5909090909090909,0.4931506849315068,0.47953216374269003,0.5384615384615384,0.5246913580246914,0.45222929936305734,18.50467289719626,0.6666666666666666,0.0392156862745098,0.07380073800738007,0.006802721088435374,0.09734513274336283,0.024193548387096774,0.08072916666666667,0.011961722488038277,,0.022727272727272728,,,0.06140350877192982,0.07894736842105263,0.08641975308641975,0.125,,,0.5,0.27388535031847133,0.5348837209302325,0.6216216216216216,0.6086956521739131,0.1337579617834395,0.19047619047619047,0.21052631578947367,0.25,0.14012738853503184,0.45454545454545453,0.45454545454545453,0.8,0.33121019108280253,0.36363636363636365,0.5,0.273972602739726,0.6,0.3698630136986301,0.7261146496815286,0.5116293548387096,0.49025714285714284,0.5086875,0.08433734939759036,0.14736842105263157,0.08536585365853659,0.5182926829268293,7.097674418604649,25.232394366197187,0.5096774193548387,19.0,12.0,8.0,2.0,,23.0,17.0,6.0,2.0,6.0,1.0,1.0,2.0,5.0,5.0,,,0.09302325581395349,0.13953488372093023,0.09523809523809523,,,0.030927835051546393,0.12101910828025478,0.5,0.1643835616438356,8.0,2.0,5.0,15.0,4.0,23.0,6.0,14.0,69.0,,50.0,15.0,1.0,0.323943661971831,0.358974358974359,0.3333333333333333,0.42105263157894735,0.42105263157894735,1.0,0.28846153846153844,0.28846153846153844,1.0,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.3,2.0,9.0,3.0,0.5,0.5,1.0,0.3333333333333333,,,,,,,2.0,,,,,,1.0,0.5,1.0,,True,
