EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,Corner3PctBlocked
2229,1610612750,Mike James,Mike James,2229,MIN,102161.0,1703,-91,3249,3239,665,729,347,6488,90,155,9.0,15.0,24.0,36,79,59,157,17.0,42.0,,2.0,1.0,8.0,51.0,131.0,13.0,11.0,33.0,185,391,68.0,173.0,126.0,700,3517,20,4.0,15.0,38.0,35.0,88,12.0,41.0,168.0,110,260.0,180.0,24.0,2.0,129.0,51.0,29.0,225,27.0,252,14.0,64.0,30.0,531,4.0,14,28.0,92,4.0,124,21,145,4.0,47.0,34.0,13.0,46.0,15.0,27.0,59.0,19.0,5.0,105.0,8.0,52.0,146,1.0,23.0,124,8.0,152.0,55.0,4.0,4.0,4.0,2.0,168.0,665,16.0,0.2972972972972973,0.3005464480874317,0.8823529411764706,0.3930635838150289,0.26666666666666666,0.2926829268292683,0.39766081871345027,0.4731457800511509,0.3977272727272727,0.5088652482269503,0.45714285714285713,0.4108527131782946,0.5529225908372828,0.48717948717948717,0.5121951219512195,0.3067375886524823,0.0741687979539642,0.1032258064516129,20.213933077345036,0.4380952380952381,0.0380952380952381,0.076158940397351,0.01181434599156118,0.07799442896935933,0.01606425702811245,0.07657945118059988,0.012552301255230125,0.006389776357827476,0.010256410256410256,0.01098901098901099,0.029850746268656716,0.049479166666666664,0.07720588235294118,0.09420289855072464,0.07434944237918216,0.08888888888888889,0.014492753623188406,0.5,0.274822695035461,0.5806451612903226,0.6474820143884892,0.32222222222222224,0.1400709219858156,0.45569620253164556,0.5294117647058824,0.2783687943262411,0.37579617834394907,0.38064516129032255,0.3559322033898305,0.07446808510638298,0.40476190476190477,0.40476190476190477,1.0,0.2322695035460993,0.3893129770992366,0.3893129770992366,0.8431372549019608,0.2571428571428571,0.05714285714285714,,0.37142857142857144,0.18604651162790697,0.625,0.06201550387596899,0.125,0.2558139534883721,0.3333333333333333,0.5815602836879432,0.3953488372093023,0.5011312277580072,0.4990224137931034,0.46564453125,0.09225700164744646,0.12702078521939955,0.054285714285714284,0.24,9.42941176470588,25.165895953757225,0.2046783625730994,3.0,10.0,6.0,62.0,4.0,13.0,131.0,3.0,6.0,4.0,14.0,2.0,13.0,26.0,,,,,,24.0,0.5,0.13924050632911392,0.012738853503184714,0.045454545454545456,0.020905923344947737,0.1388888888888889,0.3333333333333333,0.3333333333333333,4.0,,,0.3076923076923077,1.0,,,,1.0,,,,0.005747126436781609,,,True,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,54596.0,910,-123,1744,1755,428,485,197,3499,36,68,13.0,10.0,16.0,2,9,22,59,6.0,23.0,,,1.0,3.0,12.0,30.0,2.0,3.0,6.0,60,136,18.0,53.0,39.0,213,1890,15,1.0,2.0,20.0,14.0,24,4.0,9.0,52.0,70,50.0,51.0,3.0,2.0,27.0,11.0,12.0,70,10.0,80,5.0,31.0,17.0,170,6.0,22,22.0,43,3.0,68,31,99,2.0,44.0,26.0,18.0,23.0,6.0,19.0,21.0,4.0,7.0,44.0,1.0,51.0,107,6.0,5.0,45,5.0,50.0,22.0,10.0,4.0,10.0,8.0,52.0,428,14.0,0.5833333333333334,0.6140350877192983,0.9444444444444444,0.33962264150943394,0.5,0.4444444444444444,0.3333333333333333,0.4411764705882353,0.5833333333333334,0.4603174603174603,0.4411764705882353,0.6060606060606061,0.5023584905660378,0.5,0.65,0.2804232804232804,0.08823529411764706,0.16176470588235295,12.985685071574643,0.5227272727272727,0.04838709677419355,0.07478260869565218,0.035256410256410256,0.09734513274336283,0.03680981595092025,0.08114856429463171,0.035578144853875476,0.027210884353741496,0.046875,0.034482758620689655,0.0425531914893617,0.042328042328042326,0.07317073170731707,0.09885931558935361,0.07975460122699386,0.14285714285714285,0.021052631578947368,0.8,0.35978835978835977,0.5294117647058824,0.631578947368421,0.4722222222222222,0.047619047619047616,0.2222222222222222,0.25,0.31216931216931215,0.3728813559322034,0.3728813559322034,0.8181818181818182,0.12169312169312169,0.2608695652173913,0.2608695652173913,1.0,0.15873015873015872,0.4,0.4,0.9166666666666666,0.7647058823529411,,,0.11764705882352941,0.48484848484848486,0.625,0.09090909090909091,0.3333333333333333,0.18181818181818182,0.5,0.6402116402116402,0.4074074074074074,0.5161090909090911,0.5321666666666667,0.5133093750000001,0.10628019323671498,0.14285714285714285,0.09389671361502347,0.24413145539906103,9.327941176470588,25.322641509433964,0.24541284403669725,4.0,6.0,5.0,12.0,6.0,5.0,22.0,3.0,,1.0,9.0,4.0,4.0,5.0,3.0,,,,2.0,3.0,0.4,0.1111111111111111,,0.08108108108108109,0.01910828025477707,,0.3076923076923077,,1.0,,3.0,0.5,1.0,1.0,,,,,,,,,,True,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,5233.0,87,30,168,168,54,32,20,336,2,2,,,,3,6,4,10,1.0,4.0,,2.0,1.0,3.0,2.0,4.0,,,,9,18,3.0,8.0,4.0,31,158,1,,2.0,,1.0,3,1.0,3.0,8.0,14,4.0,9.0,,,4.0,2.0,,5,3.0,8,2.0,4.0,1.0,19,2.0,2,5.0,4,,9,4,13,,3.0,3.0,,,,,,,,,,,2,,,6,1.0,6.0,3.0,,,,,8.0,54,1.0,0.7777777777777778,0.7777777777777778,1.0,0.375,,0.3333333333333333,0.375,0.5,0.3333333333333333,0.5192307692307693,,0.4166666666666667,0.5344827586206896,,0.5,0.3076923076923077,,,15.425531914893618,,,0.08888888888888889,0.03125,0.15151515151515152,0.14285714285714285,0.11538461538461539,0.05128205128205128,,0.0625,0.125,0.16666666666666666,0.125,0.1111111111111111,0.05,0.19047619047619047,0.08333333333333333,,,0.07692307692307693,1.0,1.0,0.5,0.23076923076923078,0.5,0.5,0.38461538461538464,0.4,0.4,1.0,0.15384615384615385,0.25,0.25,1.0,0.15384615384615385,0.5,0.5,1.0,,0.6666666666666666,,,,,0.5,0.3333333333333333,,,0.38461538461538464,0.5,0.4394134615384615,0.471225,0.4285166666666666,0.10344827586206896,0.14285714285714285,,0.25806451612903225,13.716666666666665,24.3125,0.32142857142857145,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,True,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,3021.0,50,-43,104,104,29,46,12,208,1,2,,,,1,2,1,10,,,,,,,,1.0,,,,3,14,,1.0,,6,118,1,,,,1.0,5,,,2.0,6,,,,,1.0,,4.0,1,,1,,,,2,,2,,6,3.0,9,2,11,,,,,3.0,,1.0,1.0,2.0,,4.0,,2.0,5,3.0,,3,1.0,,,3.0,3.0,3.0,1.0,2.0,29,3.0,1.0,1.0,,,,,,0.21428571428571427,0.2,0.2,,0.2,0.2,,0.2,0.06666666666666667,0.2857142857142857,0.5,16.10169491525424,0.75,0.75,0.17647058823529413,0.043478260869565216,,,0.14285714285714285,0.03773584905660377,,0.07142857142857142,,,0.1111111111111111,0.5,0.1,,,,0.3333333333333333,0.13333333333333333,0.5,1.0,1.0,0.13333333333333333,0.5,0.5,0.6666666666666666,0.1,0.14285714285714285,1.0,,,,,0.06666666666666667,,,,,,,,,,,,,,0.2,,0.40992333333333336,0.4476,0.34928,,,,0.3333333333333333,13.828571428571427,25.1,0.27884615384615385,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,0.3,,,1.0,,,,,,,,,,,,,,,,,,True,
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,20094.0,335,38,619,607,163,179,84,1226,16,30,3.0,3.0,4.0,2,9,13,31,4.0,16.0,,3.0,1.0,3.0,10.0,28.0,3.0,2.0,8.0,31,70,14.0,44.0,30.0,134,639,9,,6.0,12.0,5.0,9,3.0,11.0,32.0,40,22.0,39.0,3.0,1.0,27.0,10.0,6.0,20,8.0,28,3.0,12.0,2.0,64,3.0,6,8.0,7,,15,9,24,3.0,17.0,13.0,4.0,15.0,2.0,11.0,8.0,4.0,2.0,23.0,3.0,16.0,41,4.0,2.0,31,1.0,46.0,16.0,3.0,2.0,3.0,2.0,32.0,163,4.0,0.6451612903225806,0.6666666666666666,0.9285714285714286,0.3181818181818182,,0.2727272727272727,0.32558139534883723,0.44285714285714284,0.5555555555555556,0.45614035087719296,0.3333333333333333,0.475,0.48905109489051096,0.35294117647058826,0.5161290322580645,0.38596491228070173,0.08571428571428572,0.2,22.47191011235955,0.6521739130434783,,0.03932584269662921,0.02643171806167401,0.0851063829787234,0.05,0.05514705882352941,0.0313588850174216,,0.035398230088495575,0.044444444444444446,0.06666666666666667,,0.06976744186046512,0.05333333333333334,0.0967741935483871,0.0625,0.04918032786885246,0.6666666666666666,0.2631578947368421,0.5333333333333333,0.6666666666666666,0.6875,0.07894736842105263,0.2222222222222222,0.2222222222222222,0.2719298245614035,0.41935483870967744,0.41935483870967744,0.5384615384615384,0.14035087719298245,0.25,0.25,1.0,0.24561403508771928,0.35714285714285715,0.35714285714285715,0.9,0.2,0.2,,0.2,0.2,0.75,0.15,0.3333333333333333,0.4,0.25,0.6491228070175439,0.37037037037037035,0.49764115044247786,0.46919583333333326,0.48222105263157894,0.12307692307692308,0.18604651162790697,0.08955223880597014,0.23880597014925373,9.454285714285717,25.02045454545454,0.2633279483037157,1.0,5.0,2.0,13.0,2.0,5.0,6.0,,,,6.0,4.0,,7.0,1.0,,,1.0,1.0,7.0,0.5555555555555556,,,,0.03125,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,False,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,6175.0,103,22,205,208,90,93,31,413,3,5,1.0,2.0,2.0,2,4,4,13,2.0,4.0,,,,1.0,1.0,8.0,,1.0,4.0,9,22,3.0,12.0,9.0,36,209,1,,,2.0,4.0,10,1.0,5.0,14.0,14,4.0,9.0,,,8.0,1.0,1.0,6,1.0,7,1.0,4.0,1.0,15,1.0,2,2.0,3,,5,3,8,1.0,6.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,,6.0,1.0,3.0,4,,1.0,9,1.0,12.0,6.0,1.0,1.0,1.0,1.0,14.0,90,,0.7777777777777778,0.875,1.0,0.25,,0.2,0.25,0.4090909090909091,0.4,0.39705882352941174,1.0,0.36666666666666664,0.45,1.0,0.4117647058823529,0.35294117647058826,0.045454545454545456,0.2,18.930041152263374,0.6666666666666666,,0.05357142857142857,0.02702702702702703,0.1111111111111111,0.04,0.06756756756756757,0.030303030303030304,,,0.05555555555555555,,,,0.09375,0.13333333333333333,,0.05555555555555555,1.0,0.14705882352941177,0.6,0.75,0.3333333333333333,0.11764705882352941,0.5,0.5,0.38235294117647056,0.3076923076923077,0.3076923076923077,1.0,0.11764705882352941,0.5,0.6666666666666666,1.0,0.23529411764705882,0.125,0.14285714285714285,1.0,1.0,,,,0.13333333333333333,1.0,0.06666666666666667,,0.26666666666666666,0.25,0.5,0.125,0.45510735294117644,0.6616,0.4475666666666667,0.15,0.21428571428571427,0.05555555555555555,0.3888888888888889,13.427272727272726,24.39166666666667,0.43902439024390244,1.0,1.0,,3.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,0.09090909090909091,1.0,1.0,,,,,,,,2.0,,,0.16666666666666666,0.125,,,,,False,0.25
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,22683.0,378,-90,707,704,228,228,97,1411,19,29,13.0,7.0,11.0,7,19,21,63,,1.0,,1.0,,,,4.0,,,1.0,47,111,,5.0,15.0,109,814,18,,1.0,29.0,12.0,33,,1.0,28.0,74,20.0,,,,4.0,,7.0,6,3.0,9,2.0,4.0,2.0,21,2.0,18,10.0,39,8.0,57,23,80,3.0,10.0,5.0,5.0,7.0,1.0,4.0,13.0,3.0,3.0,20.0,2.0,23.0,39,2.0,5.0,28,2.0,23.0,13.0,4.0,3.0,4.0,2.0,28.0,228,5.0,0.7872340425531915,0.8809523809523809,,,,,,0.42342342342342343,0.36363636363636365,0.4051724137931034,0.5263157894736842,0.35294117647058826,0.43253968253968256,0.6041666666666666,0.3888888888888889,0.04310344827586207,0.06306306306306306,0.13793103448275862,17.936117936117935,0.35,0.42105263157894735,0.1652542372881356,0.06593406593406594,0.12048192771084337,0.03225806451612903,0.1536050156739812,0.05970149253731343,0.1206896551724138,0.028985507246376812,0.04081632653061224,,0.14473684210526316,0.16071428571428573,0.18269230769230768,0.1076923076923077,0.16666666666666666,0.04838709677419355,0.5,0.25,0.6551724137931034,0.76,0.631578947368421,0.16379310344827586,0.3684210526315789,0.4375,0.5431034482758621,0.3333333333333333,0.3333333333333333,1.0,0.008620689655172414,,,,0.034482758620689655,,,,0.6842105263157895,0.05263157894736842,,,0.3235294117647059,0.6363636363636364,,,0.029411764705882353,,0.29310344827586204,,0.4360767241379311,0.5362500000000001,0.43896764705882346,0.10317460317460317,0.10743801652892562,0.26605504587155965,0.25688073394495414,11.90810810810811,24.6,0.32248939179632247,8.0,10.0,9.0,4.0,10.0,1.0,,3.0,1.0,,7.0,4.0,3.0,,1.0,,,3.0,1.0,,0.5555555555555556,0.15789473684210525,,0.12,0.09090909090909091,0.5714285714285714,0.6153846153846154,0.25,,,,,,,,,,,,,,,,False,
200751,1610612750,Randy Foye,Randy Foye,200751,MIN,43585.0,726,-64,1353,1348,358,404,172,2701,42,70,6.0,9.0,18.0,17,43,37,81,10.0,24.0,,2.0,1.0,3.0,25.0,58.0,10.0,8.0,14.0,96,194,35.0,82.0,65.0,362,1488,18,2.0,12.0,41.0,23.0,54,9.0,17.0,102.0,44,148.0,93.0,12.0,2.0,56.0,25.0,20.0,71,15.0,86,10.0,25.0,15.0,187,4.0,11,18.0,42,6.0,66,16,82,5.0,22.0,14.0,8.0,24.0,6.0,20.0,27.0,4.0,5.0,51.0,4.0,24.0,62,3.0,9.0,67,2.0,79.0,33.0,10.0,5.0,11.0,8.0,102.0,358,4.0,0.22916666666666666,0.23404255319148937,0.8857142857142857,0.4268292682926829,0.16666666666666666,0.5294117647058824,0.4375,0.4948453608247423,0.42592592592592593,0.5380434782608695,0.5333333333333333,0.5140845070422535,0.5769230769230769,0.6029411764705882,0.5738636363636364,0.2971014492753623,0.10309278350515463,0.22857142857142856,23.314065510597302,0.47058823529411764,0.15384615384615385,0.0988235294117647,0.02217741935483871,0.10588235294117647,0.03361344537815126,0.10084033613445378,0.024390243902439025,0.031007751937984496,0.02127659574468085,0.024096385542168676,0.05555555555555555,0.045454545454545456,0.09433962264150944,0.13903743315508021,0.12698412698412698,0.045454545454545456,0.041666666666666664,0.7272727272727273,0.2536231884057971,0.6,0.7777777777777778,0.30952380952380953,0.15579710144927536,0.3953488372093023,0.425,0.29347826086956524,0.4567901234567901,0.4625,0.1891891891891892,0.08695652173913043,0.4166666666666667,0.4166666666666667,1.0,0.21014492753623187,0.43103448275862066,0.43103448275862066,0.84,0.2,0.06666666666666667,,0.3333333333333333,0.2535211267605634,0.5,0.04225352112676056,0.3333333333333333,0.19718309859154928,0.5714285714285714,0.5507246376811594,0.44642857142857145,0.4766071428571428,0.46991400000000005,0.44667132352941175,0.10855263157894737,0.14864864864864866,0.1132596685082873,0.281767955801105,9.500000000000002,25.45853658536585,0.2645971914264597,5.0,13.0,9.0,29.0,4.0,5.0,31.0,1.0,2.0,,16.0,4.0,5.0,8.0,2.0,,,,1.0,8.0,0.7222222222222222,0.06976744186046512,0.012345679012345678,0.025,0.015151515151515152,0.11764705882352941,0.8333333333333334,0.2,2.0,2.0,3.0,0.2,1.0,,,,,,,,,1.0,1.0,False,
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,34334.0,572,18,1061,1048,253,291,124,2109,57,96,25.0,14.0,22.0,32,59,4,13,,,,,,,,1.0,,,1.0,93,168,,1.0,41.0,227,1094,33,,,42.0,23.0,38,,1.0,66.0,146,40.0,,,1.0,,,20.0,18,7.0,25,5.0,5.0,2.0,57,8.0,38,19.0,61,13.0,93,48,141,3.0,19.0,12.0,7.0,10.0,,7.0,16.0,3.0,4.0,26.0,,43.0,84,8.0,7.0,60,10.0,62.0,31.0,7.0,6.0,7.0,,66.0,253,8.0,0.7849462365591398,0.9012345679012346,,,,,,0.5535714285714286,0.6052631578947368,0.5502958579881657,0.48484848484848486,0.5897435897435898,0.5790816326530612,0.5384615384615384,0.673469387755102,0.005917159763313609,0.11904761904761904,0.13541666666666666,18.34710743801653,0.38461538461538464,0.40625,0.18484848484848485,0.09973753280839895,0.13970588235294118,0.08695652173913043,0.17167381974248927,0.09725158562367865,0.05825242718446602,0.11428571428571428,0.08823529411764706,0.08333333333333333,0.16666666666666666,0.19767441860465115,0.19014084507042253,0.1595744680851064,0.09523809523809523,0.05660377358490566,,0.5680473372781065,0.59375,0.6867469879518072,0.7719298245614035,0.34911242603550297,0.5423728813559322,0.6153846153846154,0.07692307692307693,0.3076923076923077,0.3076923076923077,1.0,,,,,0.005917159763313609,,,,0.7575757575757576,,,,0.5641025641025641,0.6363636363636364,,,0.02564102564102564,,0.5739644970414202,,0.4934779761904763,0.5231678571428571,0.5079789473684211,0.16145833333333334,0.16230366492146597,0.18502202643171806,0.2907488986784141,3.9410714285714294,45.5,0.23845428840716307,11.0,16.0,10.0,20.0,24.0,2.0,11.0,2.0,1.0,1.0,3.0,6.0,8.0,4.0,,,,3.0,1.0,4.0,0.48484848484848486,0.11864406779661017,,0.0625,0.11650485436893204,0.78125,0.44,0.09090909090909091,,,1.0,,,,,,,,,,,,,False,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,10067.0,168,10,334,336,115,124,38,670,12,23,7.0,4.0,10.0,2,10,6,23,,,,,,,,,,,,20,56,,,17.0,57,337,8,,,8.0,8.0,21,,,21.0,28,12.0,,,,,,8.0,10,3.0,13,3.0,2.0,1.0,29,3.0,7,4.0,12,1.0,17,10,27,1.0,3.0,2.0,1.0,7.0,1.0,3.0,7.0,4.0,3.0,14.0,,10.0,23,,2.0,20,5.0,18.0,9.0,3.0,3.0,3.0,2.0,21.0,115,4.0,0.7,0.875,,,,,,0.35714285714285715,0.38095238095238093,0.35714285714285715,0.5,0.38095238095238093,0.4453125,0.5,0.45652173913043476,,0.14285714285714285,0.17391304347826086,20.47244094488189,0.5,0.06666666666666667,0.11650485436893204,0.06086956521739131,0.0975609756097561,0.08823529411764706,0.1111111111111111,0.06711409395973154,0.1111111111111111,0.03571428571428571,0.043478260869565216,0.18181818181818182,0.09375,0.045454545454545456,0.16326530612244897,0.1111111111111111,,0.037037037037037035,0.6666666666666666,0.4107142857142857,0.5217391304347826,0.631578947368421,0.5833333333333334,0.17857142857142858,0.2,0.2857142857142857,0.4107142857142857,0.2608695652173913,0.2727272727272727,1.0,,,,,,,,,0.875,,,,0.47619047619047616,0.4,,,,,0.4107142857142857,,0.45243392857142856,0.4959166666666666,0.46003333333333324,0.14285714285714285,0.14285714285714285,0.14035087719298245,0.3684210526315789,9.080357142857146,,0.344311377245509,3.0,4.0,,5.0,8.0,,7.0,,1.0,,3.0,1.0,2.0,1.0,,,,,,1.0,0.5,0.3,0.043478260869565216,,0.0625,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,False,
2229,1610612750,Mike James,Mike James,2229,MIN,21991.0,367,-104,687,682,239,248,97,1369,17,39,2.0,4.0,11.0,1,12,14,45,4.0,11.0,1.0,1.0,1.0,4.0,8.0,31.0,3.0,2.0,11.0,32,96,12.0,42.0,28.0,128,763,7,2.0,4.0,16.0,9.0,31,3.0,15.0,46.0,20,44.0,33.0,3.0,,31.0,8.0,10.0,36,9.0,45,7.0,9.0,6.0,99,1.0,3,5.0,9,,14,4,18,1.0,8.0,3.0,5.0,11.0,5.0,7.0,13.0,4.0,,24.0,2.0,9.0,25,,2.0,27,,32.0,10.0,3.0,2.0,3.0,,46.0,239,4.0,0.3125,0.3225806451612903,0.9166666666666666,0.2857142857142857,0.5,0.2,0.2857142857142857,0.3333333333333333,0.2903225806451613,0.36231884057971014,0.5454545454545454,0.29347826086956524,0.4150326797385621,0.5714285714285714,0.4017857142857143,0.30434782608695654,0.10416666666666667,0.20512820512820512,22.433460076045627,0.4583333333333333,,0.04591836734693878,0.011450381679389313,0.05747126436781609,0.014285714285714285,0.04946996466431095,0.012048192771084338,0.01694915254237288,0.014705882352941176,0.0196078431372549,,0.031746031746031744,0.023255813953488372,0.06666666666666667,0.04838709677419355,0.08,0.0125,,0.2826086956521739,0.4358974358974359,0.5483870967741935,0.5294117647058824,0.08695652173913043,0.08333333333333333,0.09090909090909091,0.32608695652173914,0.3111111111111111,0.3181818181818182,0.07142857142857142,0.07971014492753623,0.36363636363636365,0.36363636363636365,0.75,0.2246376811594203,0.25806451612903225,0.26666666666666666,1.0,0.18181818181818182,0.09090909090909091,1.0,0.2727272727272727,0.2391304347826087,0.36363636363636365,0.08695652173913043,0.25,0.2391304347826087,0.18181818181818182,0.5869565217391305,0.25806451612903225,0.48772137681159405,0.49197272727272734,0.46366739130434786,0.06802721088435375,0.09523809523809523,0.125,0.359375,10.063541666666667,24.92142857142857,0.34788937409024745,2.0,3.0,4.0,19.0,2.0,2.0,21.0,,1.0,1.0,8.0,2.0,1.0,6.0,1.0,,,,1.0,6.0,0.42857142857142855,0.08333333333333333,0.022222222222222223,,,,1.0,0.5,1.0,1.0,,0.3333333333333333,1.0,,1.0,,,0.023809523809523808,0.03225806451612903,,,,,False,
