EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,9615.0,160,-22.0,295,297,71,61,50,592,7.0,15,1.0,2.0,1.0,1.0,1.0,5,4.0,14,3.0,8.0,1.0,2.0,3.0,14.0,1.0,12,34,6.0,22.0,10.0,52,310,3.0,5,2.0,8.0,3.0,6,1.0,3.0,2.0,11.0,14,10.0,18.0,2.0,14.0,3.0,6.0,7,2.0,9,1.0,1.0,4.0,1.0,2.0,20,3,2.0,2.0,4,3,7,9.0,6.0,3.0,7,2.0,5.0,8.0,2.0,1.0,15,4.0,3.0,9,24,4.0,14,1.0,2.0,16.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,11.0,71,3.0,3.0,0.5833333333333334,0.6363636363636364,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.35294117647058826,0.6,0.5,0.375,0.6,0.5,0.40625,0.5714285714285714,0.4583333333333333,0.39285714285714285,0.17647058823529413,0.4,22.832369942196532,0.4666666666666667,0.024390243902439025,0.02654867256637168,0.037037037037037035,0.029411764705882353,0.020833333333333332,0.03225806451612903,0.03333333333333333,0.041666666666666664,0.02857142857142857,0.05555555555555555,0.5,0.26785714285714285,0.4666666666666667,0.7777777777777778,0.5714285714285714,0.08928571428571429,0.2,0.2,1.0,0.25,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,0.375,0.375,1.0,0.25,0.21428571428571427,0.21428571428571427,1.0,0.4,0.5,0.1111111111111111,1.0,0.2222222222222222,0.5,0.1111111111111111,0.6607142857142857,0.21428571428571427,0.5124687499999999,0.4122,0.47500000000000003,0.08196721311475409,0.1282051282051282,0.15384615384615385,0.21153846153846154,8.402941176470588,24.55909090909091,0.24067796610169492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,2906.0,48,7.0,94,93,36,37,18,187,1.0,2,1.0,1.0,1.0,1.0,1.0,2,2.0,4,,1.0,,,1.0,6.0,3.0,4,8,1.0,7.0,5.0,16,95,1.0,1,,2.0,1.0,1,1.0,3.0,2.0,7.0,6,2.0,3.0,2.0,6.0,1.0,,3,,3,,,,2.0,1.0,6,1,1.0,,1,1,2,2.0,2.0,,3,,1.0,,2.0,,3,,,2,3,,5,,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,,7.0,36,1.0,,0.75,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.5,1.0,1.0,0.36666666666666664,1.0,0.625,0.4444444444444444,1.0,0.7,0.4666666666666667,,,18.749999999999996,1.0,,0.02702702702702703,0.125,0.025,0.02127659574468085,0.09090909090909091,,,,0.2,1.0,0.13333333333333333,0.5,0.5,,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.5,0.5,1.0,0.06666666666666667,,,,0.4,0.16666666666666666,0.2,1.0,1.0,1.0,0.25,1.0,,,0.75,0.6,0.16666666666666666,0.4597333333333334,0.6616,0.5966125,0.16666666666666666,0.2727272727272727,0.125,0.4375,11.537500000000001,24.985714285714288,0.3829787234042553,1.0,2.0,0.2857142857142857,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,93206.0,1553,-171.0,2944,2935,549,570,311,5879,109.0,155,27.0,44.0,15.0,23.0,30.0,86,132.0,267,1.0,2.0,,1.0,3.0,10.0,5.0,271,508,4.0,12.0,74.0,628,3213,40.0,61,16.0,96.0,40.0,84,3.0,6.0,17.0,106.0,440,102.0,12.0,42.0,10.0,3.0,30.0,33,10.0,43,6.0,4.0,15.0,4.0,14.0,96,67,49.0,170.0,251,81,332,26.0,15.0,11.0,32,5.0,14.0,66.0,18.0,17.0,98,9.0,13.0,89,150,17.0,104,11.0,10.0,104.0,53.0,6.0,40.0,28.0,40.0,25.0,21.0,106.0,549,7.0,5.0,0.8118081180811808,0.88,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5334645669291339,0.6557377049180327,0.47619047619047616,0.5326923076923077,0.6557377049180327,0.49444444444444446,0.5557522123893806,0.676056338028169,0.53,0.023076923076923078,0.05905511811023622,0.12903225806451613,20.127504553734063,0.32653061224489793,0.15315315315315314,0.06113138686131387,0.15457413249211358,0.153468815697267,0.05630630630630631,0.08494208494208494,0.05,0.17338709677419356,0.14453125,0.15163934426229508,0.625,0.2980769230769231,0.7032258064516129,0.8074074074074075,0.6788990825688074,0.16538461538461538,0.3488372093023256,0.38961038961038963,0.7666666666666667,0.5134615384615384,0.4943820224719101,0.49624060150375937,0.9318181818181818,0.0038461538461538464,0.5,0.5,1.0,0.019230769230769232,0.3,0.3,1.0,0.7213114754098361,0.6136363636363636,0.25555555555555554,0.6521739130434783,0.011111111111111112,,0.05555555555555555,0.3211538461538462,0.3,0.4517455769230768,0.5153157894736843,0.43532833333333343,0.09481216457960644,0.09689213893967093,0.15286624203821655,0.16878980891719744,11.373818897637797,24.899999999999995,0.18648097826086957,3.0,,,,,0.6,8.0,6.0,32.0,6.0,2.0,2.0,9.0,14.0,12.0,1.0,9.0,0.10465116279069768,0.003745318352059925,0.4050632911392405,0.10526315789473684,0.03389830508474576,0.061371841155234655,0.04,0.01639344262295082,0.15142857142857144,0.1643835616438356,0.028037383177570093,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,True,,,
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,28945.0,482,-50.0,916,900,270,302,123,1816,58.0,93,21.0,34.0,12.0,22.0,20.0,50,9.0,15,,,,,,2.0,2.0,87,158,,2.0,31.0,205,1000,22.0,41,10.0,54.0,26.0,45,,2.0,9.0,61.0,118,56.0,,40.0,,,18.0,14,5.0,19,2.0,3.0,5.0,5.0,4.0,43,54,26.0,50.0,86,63,149,14.0,10.0,4.0,13,1.0,7.0,13.0,6.0,1.0,26,3.0,6.0,37,74,7.0,54,3.0,9.0,60.0,33.0,1.0,4.0,2.0,4.0,3.0,2.0,61.0,270,6.0,1.0,0.6781609195402298,0.8805970149253731,,,,,0.5506329113924051,0.5365853658536586,0.5777777777777777,0.54375,0.5365853658536586,0.5531914893617021,0.5510752688172043,0.54,0.5350877192982456,0.0125,0.11392405063291139,0.13978494623655913,20.19047619047619,0.5,0.18518518518518517,0.16314199395770393,0.2222222222222222,0.19638242894056848,0.1513647642679901,0.17204301075268819,0.1619718309859155,0.22972972972972974,0.20689655172413793,0.2682926829268293,0.75,0.58125,0.6236559139784946,0.725,0.5689655172413793,0.3125,0.4,0.4444444444444444,0.9,0.09375,0.6,0.6,0.8888888888888888,,,,,0.0125,,,,0.8292682926829268,0.6176470588235294,0.46808510638297873,0.5454545454545454,,,0.0425531914893617,0.59375,,0.48966265822784805,0.5211526315789473,0.46507111111111105,0.1783783783783784,0.18032786885245902,0.2634146341463415,0.2975609756097561,4.062658227848102,52.5,0.29475982532751094,,,,,,,7.0,2.0,10.0,4.0,1.0,1.0,4.0,8.0,1.0,,3.0,0.1,,0.23809523809523808,0.05,0.09722222222222222,0.15625,0.09433962264150944,0.10526315789473684,0.1125,0.11428571428571428,0.0784313725490196,0.047619047619047616,2.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
2229,1610612750,Mike James,Mike James,2229,MIN,124152.0,2069,-195.0,3936,3921,904,977,444,7857,107.0,194,5.0,11.0,19.0,35.0,37.0,91,73.0,202,21.0,53.0,2.0,12.0,59.0,162.0,44.0,217,487,80.0,215.0,154.0,828,4280,13.0,27,10.0,54.0,44.0,119,15.0,56.0,81.0,214.0,130,304.0,213.0,6.0,160.0,59.0,39.0,261,36.0,297,21.0,15.0,73.0,36.0,152.0,630,17,33.0,101.0,138,25,163,55.0,37.0,18.0,57,20.0,34.0,72.0,23.0,5.0,129,10.0,22.0,61,171,25.0,151,4.0,8.0,184.0,65.0,32.0,7.0,6.0,7.0,2.0,,214.0,904,20.0,30.0,0.2995391705069124,0.3037383177570093,0.8875,0.37209302325581395,0.26785714285714285,0.3755868544600939,0.4455852156057495,0.48148148148148145,0.3697478991596639,0.48005698005698005,0.4782608695652174,0.38,0.5260814249363868,0.5094339622641509,0.48409090909090907,0.30626780626780625,0.08008213552361396,0.12371134020618557,20.60879368658399,0.4418604651162791,0.07193732193732194,0.011748445058742226,0.07399103139013453,0.07243243243243243,0.01245753114382786,0.01694915254237288,0.011095700416088766,0.06984126984126984,0.09034267912772585,0.06948640483383686,0.2857142857142857,0.27635327635327633,0.5515463917525774,0.6294117647058823,0.35514018691588783,0.12962962962962962,0.4065934065934066,0.46835443037974683,0.13513513513513514,0.28774928774928776,0.3613861386138614,0.36683417085427134,0.3013698630136986,0.0754985754985755,0.39622641509433965,0.39622641509433965,0.9523809523809523,0.23076923076923078,0.36419753086419754,0.36645962732919257,0.864406779661017,0.2391304347826087,0.45454545454545453,0.2,0.5428571428571428,0.06857142857142857,0.16666666666666666,0.25142857142857145,0.5826210826210826,0.36875,0.4984875714285713,0.49708375,0.46512183908045973,0.08753315649867374,0.120817843866171,0.06521739130434782,0.2584541062801932,9.554414784394249,25.11813953488372,0.22967479674796748,13.0,1.0,0.004651162790697674,,0.006172839506172839,0.29545454545454547,5.0,3.0,4.0,5.0,7.0,5.0,1.0,14.0,1.0,,1.0,0.13186813186813187,0.01485148514851485,0.030534351145038167,0.03225806451612903,0.01567398119122257,0.008064516129032258,0.012875536480686695,0.023255813953488372,0.04697986577181208,0.08695652173913043,0.014044943820224719,0.4,2.0,,1.0,3.0,5.0,16.0,6.0,19.0,27.0,1.0,1.0,0.3157894736842105,0.06521739130434782,0.3333333333333333,0.34782608695652173,0.3125,1.0,0.004629629629629629,,,,True,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,7536.0,126,-85.0,250,252,72,72,34,502,3.0,14,,2.0,,3.0,2.0,5,4.0,12,,,,,,,,9,31,,,11.0,29,327,,3,1.0,1.0,3.0,8,,,3.0,9.0,12,6.0,,,,,11.0,5,2.0,7,1.0,1.0,,,5.0,16,3,3.0,2.0,6,4,10,2.0,,2.0,3,,1.0,5.0,2.0,2.0,8,,1.0,10,18,1.0,12,1.0,5.0,12.0,4.0,2.0,1.0,1.0,1.0,,,9.0,72,3.0,2.0,0.6666666666666666,0.6666666666666666,,,,,0.2903225806451613,,0.375,0.2903225806451613,,0.375,0.3918918918918919,0.125,0.45,,0.3548387096774194,0.5714285714285714,15.570934256055363,0.375,0.031746031746031744,0.027777777777777776,0.08571428571428572,0.05102040816326531,0.031496062992125984,0.02702702702702703,0.038461538461538464,,0.07692307692307693,0.038461538461538464,,0.45161290322580644,0.21428571428571427,0.5,0.6666666666666666,0.16129032258064516,0.4,0.6666666666666666,,0.3870967741935484,0.3333333333333333,0.36363636363636365,1.0,,,,,,,,,0.6666666666666666,,0.375,,,,,0.45161290322580644,,0.45855483870967745,0.4964666666666666,0.45020000000000004,0.11428571428571428,0.11428571428571428,0.034482758620689655,0.3103448275862069,9.064516129032258,,0.288,,,,,,,1.0,,1.0,,2.0,,2.0,,,,,0.4,0.08333333333333333,0.08333333333333333,,0.05263157894736842,,,0.16666666666666666,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,9611.0,160,13.0,295,301,87,102,43,596,6.0,10,1.0,2.0,,2.0,2.0,4,2.0,3,,,,,,,,10,17,,,9.0,29,305,2.0,3,,4.0,1.0,4,,,7.0,9.0,20,,,,,,,2,1.0,3,1.0,,1.0,,1.0,7,9,4.0,10.0,16,9,25,2.0,2.0,,3,,1.0,3.0,2.0,1.0,6,1.0,,11,32,,10,2.0,,15.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,9.0,87,7.0,4.0,1.0,1.0,,,,,0.5882352941176471,0.6666666666666666,0.25,0.5882352941176471,0.6666666666666666,0.25,0.58,0.6666666666666666,0.5,,,,8.746355685131196,0.5,0.09523809523809523,0.08181818181818182,0.09523809523809523,0.09523809523809523,0.07086614173228346,0.125,0.08928571428571429,0.047619047619047616,0.08928571428571429,0.06451612903225806,0.6666666666666666,0.5882352941176471,0.6,0.6,1.0,0.23529411764705882,0.5,0.5,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,0.5882352941176471,,0.48487058823529416,0.4827000000000001,0.45965,0.15,0.15,0.13793103448275862,0.3103448275862069,4.600000000000001,,0.29491525423728815,,,,,,,,,2.0,,,,6.0,,1.0,,,,,0.13333333333333333,,,0.03333333333333333,,,0.14285714285714285,0.18181818181818182,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,102161.0,1703,-91.0,3249,3239,665,729,347,6488,73.0,111,6.0,11.0,14.0,24.0,31.0,67,115.0,249,24.0,53.0,5.0,12.0,42.0,108.0,21.0,219,427,66.0,161.0,130.0,766,3517,19.0,40,9.0,86.0,41.0,81,13.0,33.0,51.0,172.0,244,194.0,189.0,10.0,105.0,42.0,20.0,185,36.0,221,28.0,8.0,63.0,33.0,89.0,478,23,28.0,88.0,133,29,162,46.0,30.0,16.0,78,18.0,61.0,45.0,17.0,7.0,123,6.0,20.0,53,101,8.0,144,7.0,13.0,154.0,64.0,16.0,15.0,11.0,15.0,6.0,,172.0,665,17.0,14.0,0.5570776255707762,0.5700934579439252,0.9545454545454546,0.40993788819875776,0.3939393939393939,0.4177215189873418,0.5128805620608899,0.475,0.5061728395061729,0.5408163265306123,0.6111111111111112,0.5307017543859649,0.5816793893129771,0.6323529411764706,0.5944055944055944,0.27380952380952384,0.0468384074941452,0.10810810810810811,21.311025781678552,0.6341463414634146,0.0728476821192053,0.019409282700421943,0.07799442896935933,0.07402680280791321,0.019525801952580194,0.0313588850174216,0.015384615384615385,0.058823529411764705,0.09963768115942029,0.06691449814126393,0.4,0.18877551020408162,0.6576576576576577,0.7373737373737373,0.589041095890411,0.11394557823129252,0.4626865671641791,0.5,0.3870967741935484,0.42346938775510207,0.46184738955823296,0.46747967479674796,0.5826086956521739,0.09013605442176871,0.4528301886792453,0.4528301886792453,1.0,0.1836734693877551,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.1746031746031746,0.5454545454545454,0.21052631578947367,0.5833333333333334,0.10526315789473684,0.4166666666666667,0.18421052631578946,0.46258503401360546,0.4,0.48668458904109574,0.48204999999999987,0.4770067567567568,0.10328638497652583,0.13445378151260504,0.1122715404699739,0.2245430809399478,12.276346604215455,25.152173913043477,0.2046783625730994,8.0,,,,,0.38095238095238093,5.0,1.0,17.0,7.0,2.0,3.0,1.0,15.0,3.0,,2.0,0.07462686567164178,0.012048192771084338,0.1619047619047619,0.015151515151515152,0.020080321285140562,0.01597444089456869,0.016483516483516484,0.029850746268656716,0.044270833333333336,0.1111111111111111,0.025179856115107913,0.3333333333333333,3.0,1.0,5.0,10.0,8.0,13.0,13.0,23.0,9.0,4.0,2.0,0.5652173913043478,0.15873015873015872,0.5,0.20634920634920634,0.6153846153846154,0.875,0.012269938650306749,1.0,,,True,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,86014.0,1434,-106.0,2727,2718,575,624,294,5445,55.0,90,16.0,27.0,11.0,21.0,25.0,54,56.0,123,2.0,9.0,,2.0,2.0,12.0,2.0,136,267,4.0,21.0,40.0,324,2964,27.0,47,8.0,62.0,24.0,48,,4.0,16.0,64.0,166,106.0,12.0,24.0,12.0,2.0,15.0,99,26.0,125,15.0,11.0,35.0,18.0,46.0,276,47,27.0,71.0,101,56,157,14.0,8.0,6.0,26,5.0,23.0,23.0,3.0,7.0,49,5.0,9.0,44,91,5.0,48,4.0,4.0,57.0,23.0,7.0,15.0,8.0,17.0,12.0,1.0,64.0,575,12.0,7.0,0.6102941176470589,0.6693548387096774,1.0,0.19047619047619047,,0.19047619047619047,0.5093632958801498,0.574468085106383,0.5,0.4930555555555556,0.54,0.46153846153846156,0.5142857142857142,0.5740740740740741,0.5161290322580645,0.07291666666666667,0.056179775280898875,0.13333333333333333,11.8837740777016,0.5306122448979592,0.0693359375,0.04757085020242915,0.09507042253521127,0.07492354740061162,0.04658901830282862,0.025,0.05454545454545454,0.08108108108108109,0.059574468085106386,0.1085972850678733,0.7058823529411765,0.3125,0.6111111111111112,0.7051282051282052,0.4909090909090909,0.1875,0.46296296296296297,0.49019607843137253,0.28,0.4270833333333333,0.45528455284552843,0.45528455284552843,0.875,0.03125,0.2222222222222222,0.2222222222222222,1.0,0.041666666666666664,0.16666666666666666,0.16666666666666666,1.0,0.54,0.5925925925925926,0.40384615384615385,0.5238095238095238,0.038461538461538464,,0.038461538461538464,0.3854166666666667,0.16666666666666666,0.45872187499999956,0.47511279069767437,0.4488326923076922,0.07467532467532467,0.08013937282229965,0.19135802469135801,0.19753086419753085,10.335955056179776,24.642857142857142,0.21085441877521086,,,,,,,9.0,,3.0,4.0,4.0,,2.0,3.0,4.0,,,0.05555555555555555,,0.034482758620689655,,0.04205607476635514,0.05533596837944664,0.038461538461538464,0.05172413793103448,0.07530120481927711,0.047619047619047616,0.030303030303030304,0.25,,3.0,,2.0,,1.0,,3.0,,,,,0.04,,0.02,,,,,2.0,2.0,True,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,104984.0,1750,-33.0,3320,3307,737,817,358,6627,99.0,165,23.0,38.0,17.0,28.0,120.0,264,130.0,315,,,,,7.0,34.0,16.0,349,744,7.0,34.0,233.0,952,3542,44.0,83,17.0,105.0,67.0,144,2.0,16.0,92.0,232.0,416,282.0,15.0,38.0,30.0,7.0,27.0,139,40.0,179,30.0,10.0,81.0,11.0,47.0,398,84,90.0,352.0,483,115,598,54.0,40.0,14.0,52,16.0,33.0,65.0,19.0,17.0,117,17.0,24.0,49,115,20.0,228,10.0,9.0,282.0,109.0,32.0,81.0,69.0,82.0,57.0,5.0,232.0,737,16.0,31.0,0.5959885386819485,0.6303030303030303,0.7142857142857143,0.20588235294117646,0.125,0.23333333333333334,0.46908602150537637,0.5301204819277109,0.4652777777777778,0.4620822622107969,0.5116279069767442,0.4375,0.520509977827051,0.5645161290322581,0.539906103286385,0.043701799485861184,0.036290322580645164,0.12121212121212122,27.343540155788347,0.4444444444444444,0.28805237315875615,0.07017543859649122,0.25,0.27939317319848295,0.07718579234972678,0.10380622837370242,0.05970149253731343,0.3408239700374532,0.3016157989228007,0.23308270676691728,0.6951219512195121,0.2120822622107969,0.6,0.6827586206896552,0.6060606060606061,0.3393316195372751,0.45454545454545453,0.46511627906976744,0.49166666666666664,0.40488431876606684,0.4126984126984127,0.4140127388535032,0.6846153846153846,,,,,0.043701799485861184,0.20588235294117646,0.20588235294117646,0.7142857142857143,0.4418604651162791,0.6052631578947368,0.175,0.6071428571428571,,,0.1,0.25578406169665807,0.23333333333333334,0.43450613695090456,0.47201164383561656,0.4115914012738853,0.12528735632183907,0.1303827751196172,0.11029411764705882,0.24369747899159663,11.016532258064517,29.447058823529417,0.2219879518072289,2.0,,,,,0.125,29.0,2.0,41.0,18.0,2.0,,4.0,17.0,10.0,12.0,8.0,0.022727272727272728,0.0031746031746031746,0.4019607843137255,0.029850746268656716,0.10861423220973783,0.05901639344262295,0.11282051282051282,0.09722222222222222,0.23366834170854273,0.2978723404255319,0.046632124352331605,0.13043478260869565,4.0,2.0,,,,3.0,,3.0,6.0,17.0,,,,,0.03488372093023256,,,,,1.0,1.0,True,,,
