EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,HeaveMakes,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,41570.0,693,133,1360,1344,394.0,390.0,124,2704,40.0,61.0,9.0,16.0,9.0,17.0,6.0,20.0,42.0,88.0,2.0,6.0,1.0,5.0,12.0,1.0,2.0,4.0,88.0,169,7.0,18.0,55.0,252.0,1395,11.0,24.0,1.0,12.0,34.0,24.0,46.0,2.0,5.0,19.0,73.0,140.0,36.0,18.0,3.0,14.0,12.0,5.0,12,8.0,18.0,26.0,6.0,12.0,4.0,1.0,3.0,70.0,9.0,19.0,25.0,59.0,10.0,94,28.0,122,2.0,15.0,8.0,7.0,8.0,4.0,1.0,14.0,2.0,7.0,1.0,22.0,2.0,7.0,40.0,79,5.0,6.0,45.0,3.0,6.0,63.0,3.0,2.0,25.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,73.0,394.0,7.0,7.0,0.7954545454545454,0.8641975308641975,0.8571428571428571,0.3888888888888889,0.4,0.3888888888888889,0.5207100591715976,0.4583333333333333,0.5217391304347826,0.5267379679144385,0.44,0.5294117647058824,0.5787037037037037,0.5483870967741935,0.5793650793650794,0.0962566844919786,0.07100591715976332,0.09836065573770492,0.25,0.011363636363636364,15.9410582719357,0.36363636363636365,0.23809523809523808,0.12742980561555076,0.04449648711943794,0.16556291390728478,0.06976744186046512,0.13680781758957655,0.050359712230215826,0.09009009009009009,0.029411764705882353,0.028037383177570093,0.09090909090909091,0.024390243902439025,0.1232876712328767,0.1271186440677966,0.1306532663316583,0.1559633027522936,0.19047619047619047,0.025,0.3333333333333333,0.32620320855614976,0.6557377049180327,0.7272727272727273,0.8,0.10695187165775401,0.3,0.4,0.5,0.47058823529411764,0.4772727272727273,0.4827586206896552,0.8333333333333334,0.03208556149732621,0.3333333333333333,0.3333333333333333,1.0,0.06417112299465241,0.4166666666666667,0.4166666666666667,0.8,0.64,0.5625,0.2222222222222222,0.04,0.3333333333333333,0.5294117647058824,0.0196078431372549,0.0784313725490196,0.5,0.42245989304812837,0.4166666666666667,0.4760451871657754,0.45598684210526325,0.4650823529411765,0.11961722488038277,0.13089005235602094,0.1349206349206349,0.2896825396825397,10.327218934911244,24.46111111111111,0.2897058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101166,1610612761,Uros Slokar,Uros Slokar,101166,TOR,161.0,3,-5,4,4,,,1,8,,,,,,,,,,1.0,,,,,,,,,,1,,,,,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,20.0,,,0.5,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3314,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,55877.0,931,105,1814,1805,505.0,497.0,174,3619,63.0,98.0,,,15.0,23.0,4.0,10.0,57.0,117.0,4.0,11.0,2.0,15.0,41.0,1.0,3.0,13.0,124.0,225,19.0,52.0,60.0,365.0,1946,4.0,5.0,2.0,3.0,14.0,23.0,46.0,4.0,15.0,25.0,83.0,42.0,206.0,30.0,27.0,,40.0,15.0,6,169.0,64.0,233.0,39.0,25.0,69.0,15.0,85.0,530.0,8.0,5.0,16.0,45.0,1.0,62,13.0,75,,34.0,15.0,19.0,37.0,10.0,26.0,21.0,1.0,11.0,,58.0,2.0,11.0,29.0,74,1.0,5.0,82.0,2.0,8.0,76.0,6.0,10.0,27.0,9.0,3.0,2.0,,3.0,2.0,,83.0,505.0,13.0,9.0,0.1693548387096774,0.1693548387096774,0.5263157894736842,0.36538461538461536,0.26666666666666666,0.37254901960784315,0.5511111111111111,0.8,0.5,0.5505415162454874,0.7857142857142857,0.47540983606557374,0.5814332247557004,0.7,0.5328947368421053,0.18772563176895307,0.02666666666666667,0.061224489795918366,,,18.177290836653388,0.6379310344827587,0.02040816326530612,0.0797872340425532,0.00946969696969697,0.07048458149779736,0.0321285140562249,0.07711757269279393,0.01673101673101673,0.01875,,0.008264462809917356,0.03773584905660377,0.022222222222222223,0.05263157894736842,0.050314465408805034,0.11965811965811966,0.09580838323353294,,,0.6666666666666666,0.35379061371841153,0.6428571428571429,0.6847826086956522,0.07936507936507936,0.036101083032490974,0.4,0.4,,0.4223826714801444,0.48717948717948717,0.48717948717948717,0.2807017543859649,0.039711191335740074,0.36363636363636365,0.36363636363636365,1.0,0.148014440433213,0.36585365853658536,0.36585365853658536,0.4,,,,0.14285714285714285,0.3770491803278688,0.6521739130434783,0.03278688524590164,0.21311475409836064,0.23076923076923078,0.5415162454873647,0.375,0.48923254545454525,0.4192,0.47991355932203394,0.09060402684563758,0.10975609756097561,0.038356164383561646,0.2273972602739726,10.572888888888889,25.50576923076923,0.27839029768467477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True
2413,1610612761,Juan Dixon,Juan Dixon,2413,TOR,30834.0,514,27,1033,1019,317.0,316.0,108,2052,18.0,27.0,,2.0,4.0,6.0,15.0,28.0,30.0,76.0,14.0,43.0,12.0,8.0,23.0,1.0,2.0,7.0,63.0,131,22.0,66.0,29.0,221.0,1096,5.0,15.0,1.0,2.0,15.0,11.0,31.0,6.0,19.0,12.0,52.0,82.0,44.0,54.0,12.0,4.0,22.0,8.0,9,26.0,7.0,33.0,4.0,3.0,15.0,5.0,6.0,73.0,,8.0,9.0,31.0,6.0,46,9.0,55,2.0,22.0,8.0,14.0,7.0,2.0,1.0,11.0,,6.0,3.0,18.0,,7.0,22.0,54,4.0,5.0,27.0,1.0,6.0,32.0,2.0,,12.0,5.0,2.0,2.0,,2.0,1.0,,52.0,317.0,8.0,5.0,0.6507936507936508,0.6721311475409836,0.8181818181818182,0.3333333333333333,0.3157894736842105,0.3384615384615385,0.48091603053435117,0.3333333333333333,0.3548387096774194,0.4873096446700508,0.40625,0.4,0.5212264150943396,0.4411764705882353,0.45614035087719296,0.3350253807106599,0.06870229007633588,0.14814814814814814,0.07142857142857142,0.039473684210526314,19.82758620689655,0.3888888888888889,0.15,0.09171597633136094,0.024024024024024024,0.06923076923076923,,0.08547008547008547,0.017660044150110375,,0.06944444444444445,0.017142857142857144,,,0.09230769230769231,0.09230769230769231,0.09090909090909091,0.09278350515463918,,0.020833333333333332,0.5,0.13705583756345177,0.6666666666666666,0.782608695652174,0.7777777777777778,0.14213197969543148,0.5357142857142857,0.5769230769230769,0.6,0.38578680203045684,0.39473684210526316,0.410958904109589,0.6,0.2182741116751269,0.32558139534883723,0.34146341463414637,1.0,0.116751269035533,0.34782608695652173,0.36363636363636365,0.5,0.125,,,0.0625,0.12,0.6666666666666666,0.24,0.14,0.2857142857142857,0.4720812182741117,0.36363636363636365,0.49086581632653054,0.43059583333333334,0.4703520408163265,0.057971014492753624,0.0851063829787234,0.06787330316742081,0.23529411764705882,12.69770992366412,24.016666666666662,0.3068731848983543,,4.0,1.0,1.0,1.0,,,1.0,,1.0,,0.3333333333333333,3.0,1.0,0.045454545454545456,0.046511627906976744,0.043478260869565216,0.02857142857142857,,,,,,,,,,,,,,,True
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,159475.0,2658,187,5118,5098,1270.0,1194.0,516,10216,253.0,392.0,61.0,102.0,63.0,91.0,99.0,255.0,179.0,412.0,,3.0,2.0,12.0,32.0,2.0,7.0,15.0,531.0,1059,12.0,35.0,463.0,1561.0,5383,78.0,142.0,2.0,58.0,217.0,114.0,212.0,7.0,17.0,186.0,435.0,604.0,458.0,30.0,6.0,98.0,30.0,11.0,67,135.0,40.0,175.0,24.0,16.0,72.0,16.0,47.0,390.0,55.0,130.0,134.0,377.0,44.0,555,186.0,741,27.0,39.0,25.0,14.0,88.0,8.0,32.0,91.0,8.0,56.0,23.0,179.0,20.0,43.0,85.0,163,10.0,28.0,446.0,24.0,34.0,590.0,54.0,6.0,263.0,56.0,87.0,69.0,16.0,90.0,59.0,7.0,435.0,1270.0,12.0,51.0,0.568738229755179,0.6265560165975104,0.8333333333333334,0.34285714285714286,0.4117647058823529,0.3235294117647059,0.5014164305949008,0.5492957746478874,0.5377358490566038,0.5018281535648994,0.5520833333333334,0.5436681222707423,0.5724797645327446,0.6101694915254238,0.6511976047904192,0.031992687385740404,0.06326723323890462,0.11734693877551021,0.058823529411764705,0.014563106796116505,26.95880806310254,0.49162011173184356,0.3142857142857143,0.21323529411764705,0.07642563198118754,0.22148760330578512,0.09532062391681109,0.2153392330383481,0.08121158911325724,0.11279826464208242,0.06428571428571428,0.06219512195121951,0.08732394366197183,0.10810810810810811,0.1795774647887324,0.2408256880733945,0.22251308900523561,0.2247191011235955,0.2125,0.056016597510373446,0.6555555555555556,0.3583180987202925,0.6454081632653061,0.7312138728323699,0.5454545454545454,0.23308957952468007,0.38823529411764707,0.4125,0.3434343434343434,0.376599634369287,0.4344660194174757,0.4408866995073892,0.7262569832402235,0.002742230347349177,,,,0.029250457038391225,0.375,0.375,0.8333333333333334,0.7083333333333334,0.5980392156862745,0.18032786885245902,0.013888888888888888,0.39737991266375544,0.6923076923076923,0.008733624454148471,0.06550218340611354,0.4666666666666667,0.3903107861060329,0.36666666666666664,0.46666646843549897,0.5185364485981309,0.46891864035087716,0.20184190330007676,0.20741324921135645,0.13901345291479822,0.2786675208199872,9.157601510859305,25.911428571428573,0.24814380617428683,,,1.0,1.0,1.0,3.0,2.0,0.5,,0.5,1.0,,,1.0,,,,0.006535947712418301,1.0,3.0,3.0,1.0,13.0,10.0,,,,,,,,,True
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,109901.0,1832,258,3506,3494,837.0,780.0,355,7000,64.0,89.0,13.0,18.0,16.0,24.0,17.0,47.0,79.0,169.0,70.0,146.0,36.0,20.0,68.0,6.0,6.0,16.0,160.0,305,90.0,214.0,101.0,691.0,3624,19.0,34.0,16.0,4.0,54.0,38.0,68.0,22.0,52.0,27.0,169.0,204.0,116.0,264.0,6.0,18.0,68.0,20.0,16,88.0,30.0,118.0,15.0,15.0,33.0,16.0,39.0,266.0,11.0,29.0,39.0,121.0,5.0,165,42.0,207,5.0,53.0,35.0,18.0,30.0,9.0,23.0,27.0,1.0,7.0,4.0,57.0,3.0,8.0,46.0,98,1.0,5.0,107.0,4.0,23.0,119.0,8.0,12.0,41.0,13.0,7.0,2.0,3.0,8.0,4.0,,169.0,837.0,11.0,10.0,0.6375,0.6754966887417219,0.9777777777777777,0.4205607476635514,0.4230769230769231,0.4205607476635514,0.5245901639344263,0.5588235294117647,0.5588235294117647,0.5684007707129094,0.5,0.5916666666666667,0.599647266313933,0.5094339622641509,0.6185185185185185,0.4123314065510597,0.05245901639344262,0.11235955056179775,0.0425531914893617,0.023668639053254437,15.938697318007664,0.5263157894736842,0.058823529411764705,0.0984540276647681,0.024328859060402684,0.09558823529411764,0.029177718832891247,0.09773976786805132,0.025493945188017845,0.035256410256410256,0.03559870550161812,0.012259194395796848,0.04054054054054054,0.012903225806451613,0.07894736842105263,0.09836065573770492,0.11213235294117647,0.09180327868852459,0.10679611650485436,0.02032520325203252,0.5,0.17148362235067438,0.7191011235955056,0.810126582278481,0.640625,0.0905587668593449,0.3617021276595745,0.37777777777777777,0.35294117647058826,0.325626204238921,0.46745562130177515,0.47878787878787876,0.6962025316455697,0.2813102119460501,0.4794520547945205,0.4827586206896552,1.0,0.13102119460500963,0.29411764705882354,0.29411764705882354,0.9,0.36,0.7222222222222222,0.23076923076923078,0.12,0.2,0.6666666666666666,0.3,0.13333333333333333,0.375,0.5838150289017341,0.29411764705882354,0.508655394990366,0.5010592105263157,0.5018866666666667,0.07942238267148015,0.12130177514792899,0.07814761215629522,0.24457308248914617,11.680983606557376,23.71682242990655,0.23873359954363949,10.0,16.0,,4.0,,2.0,2.0,0.25,0.2,,,0.4444444444444444,1.0,2.0,0.004672897196261682,0.00684931506849315,,0.020618556701030927,,1.0,,,1.0,1.0,4.0,1.0,3.0,1.0,0.4,1.0,0.013888888888888888,,True
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,66677.0,1111,54,2081,2084,286.0,277.0,207,4165,64.0,92.0,18.0,30.0,7.0,10.0,52.0,107.0,39.0,84.0,,,,,,,,,155.0,283,,,21.0,331.0,2136,25.0,42.0,,2.0,52.0,13.0,26.0,,,4.0,30.0,256.0,54.0,,,30.0,,,16,40.0,8.0,48.0,4.0,4.0,19.0,2.0,19.0,104.0,15.0,56.0,39.0,112.0,10.0,161,75.0,236,2.0,23.0,12.0,11.0,16.0,2.0,6.0,22.0,1.0,10.0,3.0,38.0,2.0,3.0,84.0,133,7.0,6.0,53.0,12.0,15.0,32.0,6.0,,16.0,3.0,56.0,39.0,16.0,56.0,31.0,,30.0,286.0,5.0,2.0,0.8258064516129032,0.9142857142857143,,,,,0.5477031802120141,0.5952380952380952,0.5,0.5477031802120141,0.5952380952380952,0.5,0.5591216216216216,0.6046511627906976,0.5172413793103449,,0.05653710247349823,0.09782608695652174,0.04672897196261682,0.023809523809523808,14.408973252804142,0.42105263157894735,0.23255813953488372,0.14698162729658792,0.07188703465982028,0.16049382716049382,0.08152173913043478,0.15024875621890546,0.07372793354101766,0.11180124223602485,0.05188679245283019,0.0665024630541872,0.07407407407407407,0.09210526315789473,0.16037735849056603,0.15625,0.1340782122905028,0.14444444444444443,0.20634920634920634,0.017857142857142856,0.5535714285714286,0.3250883392226148,0.6956521739130435,0.7710843373493976,0.765625,0.37809187279151946,0.48598130841121495,0.5098039215686274,0.7884615384615384,0.2968197879858657,0.4642857142857143,0.47560975609756095,0.9743589743589743,,,,,,,,,0.7142857142857143,0.6,0.2777777777777778,,0.38461538461538464,0.7,,,,0.3250883392226148,,0.4590254416961132,0.5307055555555554,0.46384615384615385,0.05460750853242321,0.05460750853242321,0.15709969788519637,0.09063444108761329,8.096466431095408,,0.13743392599711676,,,,,,,1.0,,,,,,,4.0,,,,0.09302325581395349,,,,,9.0,4.0,,,,,,,,,True
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,51224.0,854,83,1650,1629,548.0,427.0,150,3279,37.0,53.0,8.0,10.0,9.0,15.0,12.0,36.0,31.0,74.0,1.0,4.0,2.0,50.0,129.0,9.0,15.0,37.0,80.0,163,51.0,133.0,59.0,372.0,1771,14.0,20.0,9.0,12.0,55.0,16.0,42.0,15.0,39.0,28.0,105.0,130.0,30.0,141.0,12.0,6.0,128.0,50.0,10,19.0,10.0,29.0,3.0,7.0,14.0,1.0,4.0,68.0,7.0,8.0,28.0,70.0,7.0,105,17.0,122,3.0,15.0,11.0,4.0,15.0,8.0,11.0,34.0,2.0,4.0,9.0,49.0,1.0,18.0,53.0,93,5.0,10.0,73.0,3.0,18.0,70.0,5.0,1.0,27.0,9.0,25.0,18.0,5.0,26.0,18.0,,105.0,548.0,6.0,9.0,0.8125,0.8441558441558441,0.9215686274509803,0.38345864661654133,0.38461538461538464,0.38636363636363635,0.49079754601226994,0.7,0.38095238095238093,0.5287162162162162,0.7413793103448276,0.47530864197530864,0.5672782874617737,0.7857142857142857,0.5360824742268041,0.44932432432432434,0.06134969325153374,0.1320754716981132,0.08333333333333333,,20.647995606809445,0.30612244897959184,0.1891891891891892,0.12658227848101267,0.01652892561983471,0.1346153846153846,0.033816425120772944,0.1287779237844941,0.02170767004341534,0.018404907975460124,0.01818181818181818,0.014218009478672985,0.026845637583892617,0.05172413793103448,0.08808290155440414,0.1310344827586207,0.15813953488372093,0.10526315789473684,0.21428571428571427,0.019736842105263157,0.6923076923076923,0.17905405405405406,0.6981132075471698,0.8043478260869565,0.7297297297297297,0.12162162162162163,0.3333333333333333,0.36363636363636365,0.8333333333333334,0.25,0.4189189189189189,0.4189189189189189,0.9032258064516129,0.013513513513513514,0.25,0.25,1.0,0.4358108108108108,0.3875968992248062,0.390625,0.92,0.3448275862068966,0.8,0.5,0.3103448275862069,0.18518518518518517,0.6,0.024691358024691357,0.4567901234567901,0.40540540540540543,0.6283783783783784,0.390625,0.49620677966101684,0.47017500000000007,0.5055037037037038,0.0880503144654088,0.14594594594594595,0.1478494623655914,0.28225806451612906,10.90122699386503,25.203007518796998,0.3321212121212121,,,5.0,5.0,1.0,1.0,2.0,0.5555555555555556,,0.5555555555555556,1.0,,1.0,2.0,0.007518796992481203,,0.007751937984496124,0.03508771929824561,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,0.007518796992481203,,True
200816,1610612761,Jorge Garbajosa,Jorge Garbajosa,200816,TOR,72855.0,1214,152,2308,2308,476.0,387.0,234,4616,23.0,41.0,5.0,9.0,6.0,7.0,12.0,27.0,56.0,120.0,13.0,38.0,12.0,36.0,99.0,12.0,4.0,18.0,91.0,188,49.0,137.0,38.0,367.0,2354,12.0,22.0,14.0,4.0,43.0,18.0,25.0,8.0,30.0,16.0,76.0,150.0,32.0,147.0,,10.0,99.0,36.0,11,58.0,17.0,75.0,6.0,11.0,25.0,10.0,23.0,167.0,10.0,14.0,36.0,117.0,14.0,167,30.0,197,1.0,42.0,30.0,12.0,16.0,3.0,11.0,18.0,,5.0,3.0,34.0,,6.0,26.0,51,1.0,3.0,74.0,10.0,14.0,55.0,1.0,,16.0,12.0,9.0,7.0,2.0,9.0,6.0,1.0,76.0,476.0,4.0,12.0,0.8241758241758241,0.872093023255814,1.0,0.35766423357664234,0.26666666666666666,0.35766423357664234,0.48404255319148937,0.5454545454545454,0.72,0.5061538461538462,0.5416666666666666,0.5454545454545454,0.5213068181818182,0.5512820512820513,0.5588235294117647,0.42153846153846153,0.05851063829787234,0.1951219512195122,0.07407407407407407,0.008333333333333333,14.996114996114997,0.47058823529411764,0.2545454545454545,0.1392857142857143,0.017521902377972465,0.1276595744680851,0.04149377593360996,0.13636363636363635,0.023076923076923078,0.009852216748768473,0.014218009478672985,0.023376623376623377,0.027972027972027972,0.061224489795918366,0.11594202898550725,0.10552763819095477,0.17534246575342466,0.11848341232227488,0.15492957746478872,0.005747126436781609,0.6666666666666666,0.12615384615384614,0.5609756097560976,0.696969696969697,0.6956521739130435,0.08307692307692308,0.4444444444444444,0.48,0.9166666666666666,0.36923076923076925,0.4666666666666667,0.47058823529411764,0.8571428571428571,0.11692307692307692,0.34210526315789475,0.34210526315789475,1.0,0.3046153846153846,0.36363636363636365,0.36363636363636365,1.0,0.25,0.5555555555555556,,0.3333333333333333,0.12727272727272726,0.8571428571428571,0.21818181818181817,0.32727272727272727,0.2222222222222222,0.5476923076923077,0.36363636363636365,0.5063558461538461,0.5433592592592593,0.523350909090909,0.047058823529411764,0.07881773399014778,0.11716621253405994,0.20708446866485014,13.762234042553192,24.411678832116788,0.20623916811091855,2.0,4.0,5.0,5.0,,6.0,,0.35714285714285715,0.05555555555555555,0.4166666666666667,1.0,0.3333333333333333,,6.0,,,,0.1,,,,,,1.0,,,,,,,,,True
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,3349.0,56,-4,108,112,35.0,36.0,13,220,3.0,8.0,,,1.0,2.0,1.0,3.0,1.0,7.0,1.0,2.0,1.0,4.0,8.0,,1.0,3.0,5.0,18,5.0,10.0,2.0,27.0,115,,1.0,,,,2.0,4.0,1.0,4.0,2.0,9.0,,10.0,6.0,9.0,,8.0,4.0,1,5.0,2.0,7.0,2.0,,2.0,1.0,2.0,16.0,,1.0,,1.0,,1,1.0,2,,1.0,1.0,,3.0,,3.0,,,,,3.0,,,,8,,,4.0,,1.0,6.0,,1.0,,1.0,,,,,,,9.0,35.0,2.0,1.0,,,0.4,0.5,0.25,0.5,0.2777777777777778,,0.5,0.44642857142857145,,0.4375,0.45,,0.45,0.35714285714285715,0.05555555555555555,,,0.14285714285714285,27.049180327868854,1.0,,0.029411764705882353,0.027777777777777776,,,0.022222222222222223,0.018867924528301886,,,0.07142857142857142,,,0.1111111111111111,,,,,,,0.2857142857142857,0.375,0.375,,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.25,0.14285714285714285,0.16666666666666666,,0.07142857142857142,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,0.25,,,,,0.25,0.5,0.125,0.375,0.3333333333333333,0.6428571428571429,0.5,0.47044642857142843,0.5083,0.39782500000000004,0.034482758620689655,,,0.3333333333333333,8.166666666666666,25.359999999999996,0.32407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.09090909090909091,,True
