EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3PctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,on,Clear Path Fouls
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,18615.0,310,-17,587,595,191,211,85,1182,25.0,57,10.0,21.0,5.0,10,11.0,35.0,5.0,10,41.0,102,47,129,609,10.0,21.0,10.0,30.0,8.0,20,22,38,34.0,48.0,14.0,23.0,5,3.0,8,1.0,2.0,1,4.0,19,5.0,26.0,1.0,9.0,24,11.0,44,32.0,76,4.0,5.0,2.0,3.0,10.0,1.0,2.0,16,1.0,8.0,6.0,26,2.0,8.0,28,53,6.0,6.0,44,5.0,3.0,57,5.0,24.0,7.0,10.0,8.0,2.0,10.0,6.0,2.0,2.0,38,191,4.0,7.0,0.4146341463414634,0.5,0.4019607843137255,0.47619047619047616,0.4,0.4019607843137255,0.47619047619047616,0.4,0.50390625,0.5769230769230769,0.5757575757575758,0.22549019607843138,0.3333333333333333,0.11428571428571428,22.416302765647742,0.38461538461538464,0.3548387096774194,0.05,0.12121212121212122,0.11818181818181818,0.16363636363636364,0.07462686567164178,0.13043478260869565,0.10801393728222997,0.11428571428571428,0.16129032258064516,0.09090909090909091,0.07547169811320754,0.07142857142857142,0.1323529411764706,0.18181818181818182,0.08139534883720931,0.23076923076923078,0.10526315789473684,0.6,0.5588235294117647,0.43859649122807015,0.6578947368421053,0.32,0.3431372549019608,0.3142857142857143,0.3548387096774194,0.45454545454545453,0.09803921568627451,0.5,0.5,0.8,1.0,0.47619047619047616,0.1,0.5,0.5,0.5588235294117647,0.46094117647058824,0.5050684210526316,0.44493499999999997,0.19834710743801653,0.19834710743801653,0.23255813953488372,0.29457364341085274,5.080392156862745,0.32538330494037476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,167126.0,2785,-145,5381,5373,1616,1657,692,10754,148.0,227,30.0,65.0,51.0,71,49.0,106.0,91.0,247,288.0,580,236,1142,5726,46.0,96.0,31.0,135.0,74.0,151,125,381,318.0,258.0,48.0,38.0,80,34.0,114,29.0,5.0,35,31.0,262,22.0,85.0,7.0,43.0,203,21.0,267,114.0,381,13.0,67.0,33.0,34.0,60.0,9.0,30.0,75,9.0,30.0,21.0,135,12.0,34.0,112,245,12.0,28.0,240,17.0,18.0,294,35.0,108.0,45.0,61.0,42.0,14.0,61.0,34.0,5.0,,381,1616,30.0,44.0,0.5520833333333334,0.6022727272727273,0.496551724137931,0.4791666666666667,0.4900662251655629,0.521889400921659,0.43333333333333335,0.5079365079365079,0.5694726166328601,0.48201438848920863,0.5920634920634921,0.06551724137931035,0.1145374449339207,0.11320754716981132,18.073261255446184,0.4444444444444444,0.105,0.041916167664670656,0.10943396226415095,0.044270833333333336,0.086,0.03642384105960265,0.10445859872611465,0.04239302694136292,0.053475935828877004,0.029209621993127148,0.0489060489060489,0.03218390804597701,0.047337278106508875,0.09634551495016612,0.12476007677543186,0.1092896174863388,0.08888888888888889,0.030878859857482184,0.5573770491803278,0.26152073732718895,0.6519823788546255,0.736318407960199,0.5202702702702703,0.12211981566820276,0.46226415094339623,0.5212765957446809,0.22448979591836735,0.28456221198156684,0.3684210526315789,0.3684210526315789,0.7802197802197802,0.5416666666666666,0.46153846153846156,0.13333333333333333,0.28174603174603174,0.7183098591549296,0.5933179723502304,0.4915565317919076,0.4833802083333332,0.4926275100401606,0.11477151965993623,0.16539050535987748,0.11821366024518389,0.3336252189141856,9.822931034482762,0.3003159264077309,42.0,103.0,1.0,7.0,13.0,31.0,68.0,185.0,3.0,17.0,23.0,70.0,110.0,288.0,4.0,24.0,36.0,101.0,312.0,18.0,3.0,182.0,68.0,2.0,14.0,5.0,23.0,5.0,2.0,0.9454545454545454,0.3819444444444444,0.16666666666666666,0.3564356435643564,0.38596491228070173,0.3317972350230415,0.006944444444444444,0.009708737864077669,0.005405405405405406,0.08108108108108109,0.11866359447004608,0.4077669902912621,0.4117647058823529,0.9523809523809523,0.21313364055299538,0.3675675675675676,0.3695652173913043,0.9411764705882353,0.058333333333333334,0.14285714285714285,0.14166666666666666,0.17647058823529413,1.0,0.12301587301587301,0.41935483870967744,0.2777777777777778,0.32857142857142857,0.37362637362637363,25.000347222222228,,,,,,,,,,True,
101158,1610612754,Orien Greene,Orien Greene,101158,IND,6245.0,104,-18,201,212,105,102,26,413,6.0,10,,1.0,3.0,5,1.0,4.0,2.0,5,9.0,19,5,23,207,,2.0,,,4.0,9,1,9,4.0,14.0,,1.0,6,1.0,7,1.0,,1,5.0,15,,2.0,,2.0,8,1.0,11,2.0,13,1.0,8.0,2.0,6.0,4.0,2.0,3.0,9,1.0,1.0,2.0,13,,5.0,8,16,,2.0,6,,,11,1.0,6.0,,2.0,2.0,,2.0,1.0,,,9,105,2.0,,0.2222222222222222,0.2222222222222222,0.47368421052631576,,0.4444444444444444,0.375,,0.3333333333333333,0.39655172413793105,,0.32142857142857145,0.05263157894736842,,0.25,18.260869565217394,0.3076923076923077,0.1,,0.11594202898550725,0.028169014084507043,0.10526315789473684,,0.11363636363636363,0.02040816326530612,0.045454545454545456,,0.038461538461538464,,,0.14285714285714285,,0.15625,0.16666666666666666,0.07142857142857142,0.5,0.4166666666666667,0.6,0.6,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,0.20833333333333334,0.4,0.4,,0.5,,,0.4166666666666667,0.6,0.625,0.51065,0.5,0.4779333333333334,0.20689655172413793,0.25,,0.391304347826087,6.1157894736842096,0.5223880597014925,,1.0,,,,1.0,,4.0,,,,2.0,,5.0,,,,3.0,,,,4.0,,,,,,,,,,,,,0.20833333333333334,,,,,0.041666666666666664,,,,0.16666666666666666,,,,,,,,,0.08333333333333333,,0.16666666666666666,,,26.32,,,,,,,,,,True,
101185,1610612754,Rawle Marshall,Rawle Marshall,101185,IND,9942.0,166,-14,343,345,144,138,39,688,2.0,11,,2.0,1.0,5,4.0,11.0,7.0,10,13.0,32,6,38,343,1.0,5.0,,2.0,4.0,10,6,17,14.0,12.0,,4.0,3,3.0,6,2.0,1.0,2,1.0,15,3.0,1.0,,2.0,6,,8,4.0,12,,5.0,3.0,2.0,5.0,,1.0,3,,4.0,,8,1.0,1.0,5,12,,2.0,11,,,14,,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,,17,144,3.0,2.0,0.5384615384615384,0.5384615384615384,0.40625,0.2,0.4,0.3902439024390244,0.2,0.36666666666666664,0.3958333333333333,0.2,0.40476190476190477,0.125,0.2727272727272727,0.09090909090909091,14.470284237726098,0.625,,,0.05405405405405406,0.008849557522123894,0.07142857142857142,0.08571428571428572,0.05755395683453238,0.02702702702702703,0.023255813953488372,,,0.041666666666666664,0.18181818181818182,0.05555555555555555,0.03333333333333333,0.06666666666666667,0.05555555555555555,,1.0,0.2682926829268293,0.18181818181818182,0.25,0.5,0.2682926829268293,0.36363636363636365,0.4,0.5,0.24390243902439024,0.7,0.7,0.5714285714285714,0.4,,,0.3333333333333333,0.2,0.4878048780487805,0.47191219512195115,0.5216999999999999,0.48693000000000003,0.10869565217391304,0.13513513513513514,0.05263157894736842,0.4473684210526316,8.437499999999998,0.4198250728862974,1.0,4.0,,,1.0,3.0,1.0,5.0,,,,2.0,2.0,9.0,,,1.0,5.0,6.0,,,5.0,1.0,,,,,,,1.0,0.2222222222222222,,0.2,0.2222222222222222,0.21951219512195122,,,,0.1,0.0975609756097561,0.25,0.25,1.0,0.12195121951219512,0.2,0.2,1.0,,,,,,0.2,0.3333333333333333,0.13333333333333333,,0.2,24.0,,,,,,,,,,True,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,14680.0,245,-85,462,463,144,189,50,925,13.0,17,5.0,8.0,4.0,5,5.0,7.0,6.0,14,24.0,38,2,74,569,6.0,10.0,,15.0,9.0,11,2,32,28.0,20.0,10.0,2.0,5,3.0,8,2.0,1.0,1,3.0,19,2.0,10.0,1.0,2.0,19,1.0,22,13.0,35,3.0,1.0,1.0,,5.0,,4.0,1,,1.0,,6,1.0,,19,30,2.0,1.0,8,2.0,1.0,3,1.0,2.0,,1.0,,,1.0,,,,32,144,8.0,,0.5833333333333334,0.7368421052631579,0.631578947368421,0.6,0.8181818181818182,0.5901639344262295,0.625,0.8333333333333334,0.5967741935483871,0.625,0.8421052631578947,0.05263157894736842,0.058823529411764705,0.14285714285714285,12.977099236641221,0.8333333333333334,0.043478260869565216,0.07692307692307693,0.15447154471544716,0.07092198581560284,0.044444444444444446,0.03508771929824561,0.125,0.06060606060606061,0.14705882352941177,0.06976744186046512,0.03125,,0.11764705882352941,0.1875,0.1111111111111111,0.14583333333333334,,0.11538461538461539,,0.2786885245901639,0.7647058823529411,0.8125,0.46153846153846156,0.11475409836065574,0.7142857142857143,0.8333333333333334,0.4,0.22950819672131148,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.625,,0.2777777777777778,0.8,0.6557377049180327,0.49919754098360647,0.5108727272727273,0.48321388888888883,0.03225806451612903,0.05128205128205128,0.20270270270270271,0.43243243243243246,8.915789473684212,0.3116883116883117,6.0,14.0,1.0,2.0,2.0,5.0,2.0,9.0,,,2.0,2.0,8.0,23.0,1.0,2.0,4.0,7.0,21.0,3.0,,9.0,2.0,1.0,1.0,,,1.0,,0.875,0.34782608695652173,0.5,0.5714285714285714,0.34782608695652173,0.3770491803278688,0.043478260869565216,0.07142857142857142,,0.09090909090909091,0.22950819672131148,0.42857142857142855,0.46153846153846156,0.8333333333333334,0.14754098360655737,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,0.5,,,,0.2777777777777778,0.4,0.1111111111111111,1.0,0.2222222222222222,24.152173913043477,1.0,,,,,,,,,True,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,16621.0,277,-70,540,555,209,237,59,1095,27.0,38,6.0,8.0,8.0,10,1.0,2.0,1.0,4,29.0,44,24,85,595,6.0,8.0,3.0,15.0,9.0,11,13,34,42.0,16.0,6.0,7.0,9,1.0,10,1.0,,5,3.0,21,6.0,7.0,2.0,5.0,20,6.0,31,15.0,46,,9.0,5.0,4.0,10.0,,6.0,12,,4.0,3.0,22,4.0,8.0,25,54,1.0,7.0,48,6.0,19.0,31,4.0,13.0,5.0,15.0,6.0,8.0,15.0,10.0,1.0,1.0,34,209,8.0,4.0,0.7241379310344828,0.8076923076923077,0.6590909090909091,0.75,0.8181818181818182,0.6630434782608695,0.75,0.875,0.7083333333333334,0.8333333333333334,0.85,0.1590909090909091,0.18421052631578946,,13.366336633663368,0.45454545454545453,0.3333333333333333,0.1,0.12121212121212122,0.04294478527607362,0.1111111111111111,0.09836065573770492,0.11904761904761904,0.05803571428571429,0.08,0.02,0.031746031746031744,0.125,0.047619047619047616,0.1,0.1111111111111111,0.14516129032258066,0.16129032258064516,,0.6666666666666666,0.8260869565217391,0.7105263157894737,0.8709677419354839,0.7407407407407407,0.043478260869565216,0.5,0.5,1.0,0.08695652173913043,0.25,0.25,,1.0,0.75,0.3333333333333333,0.8333333333333334,0.8,0.8695652173913043,0.5449858695652174,0.57645,0.548075,0.23636363636363636,0.24528301886792453,0.17647058823529413,0.4,2.604545454545455,0.387037037037037,,,,,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,0.5,,1.0,0.5,0.043478260869565216,,,,,,,,,0.043478260869565216,0.5,0.5,1.0,,,,,,,,0.08333333333333333,1.0,0.5,25.25,,,,,,,,,,True,
353,1610612754,Darrell Armstrong,Darrell Armstrong,353,IND,51172.0,853,-20,1659,1660,590,623,202,3319,29.0,41,2.0,2.0,11.0,13,4.0,11.0,24.0,48,57.0,100,60,303,1768,4.0,6.0,,26.0,18.0,29,49,127,52.0,62.0,4.0,3.0,90,40.0,130,25.0,15.0,31,46.0,300,11.0,11.0,,22.0,35,3.0,60,22.0,82,6.0,51.0,35.0,16.0,35.0,4.0,27.0,16,2.0,8.0,2.0,51,3.0,21.0,23,69,2.0,2.0,70,2.0,22.0,72,2.0,10.0,22.0,5.0,2.0,2.0,5.0,,,,127,590,16.0,22.0,0.45614035087719296,0.4727272727272727,0.57,0.6666666666666666,0.6206896551724138,0.5214592274678111,0.5909090909090909,0.46987951807228917,0.5660377358490566,0.5909090909090909,0.5681818181818182,0.03,0.04878048780487805,0.09090909090909091,16.596638655462186,0.6862745098039216,0.04054054054054054,,0.06578947368421052,0.02178217821782178,0.14666666666666667,0.04932735426008968,0.08357771260997067,0.03021978021978022,0.006622516556291391,0.01948051948051948,0.035,0.05732484076433121,0.030303030303030304,0.058823529411764705,0.03676470588235294,0.09090909090909091,0.16666666666666666,0.05309734513274336,,0.1759656652360515,0.7073170731707317,0.7435897435897436,0.4482758620689655,0.04721030042918455,0.36363636363636365,0.4,,0.20600858369098712,0.5,0.5,0.5416666666666666,0.09090909090909091,1.0,,0.1566265060240964,0.8461538461538461,0.7467811158798283,0.5103530973451327,0.5492999999999999,0.4881916666666666,0.04938271604938271,0.09259259259259259,0.0858085808580858,0.41914191419141916,10.614,0.35563592525617843,11.0,37.0,,4.0,6.0,16.0,32.0,96.0,6.0,12.0,8.0,38.0,43.0,133.0,6.0,16.0,14.0,54.0,90.0,39.0,5.0,90.0,31.0,,13.0,1.0,4.0,1.0,,0.6976744186046512,0.3233082706766917,0.375,0.25925925925925924,0.328125,0.5708154506437768,,,,0.10416666666666667,0.15879828326180256,0.2972972972972973,0.2972972972972973,1.0,0.41201716738197425,0.3333333333333333,0.3333333333333333,0.59375,0.18181818181818182,,0.5454545454545454,0.5,0.8333333333333334,0.1927710843373494,0.375,0.4578313253012048,0.21052631578947367,0.34444444444444444,25.893984962406023,,1.0,2.0,0.014814814814814815,,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,62494.0,1042,-27,1937,1980,493,524,303,3917,62.0,114,31.0,71.0,11.0,27,2.0,14.0,7.0,16,71.0,144,52,194,2108,32.0,77.0,22.0,86.0,13.0,33,21,47,80.0,62.0,50.0,16.0,28,6.0,34,5.0,1.0,5,21.0,74,23.0,118.0,6.0,35.0,139,34.0,208,147.0,355,9.0,35.0,18.0,17.0,14.0,2.0,9.0,17,,5.0,3.0,31,5.0,5.0,65,124,16.0,9.0,83,22.0,11.0,79,9.0,34.0,10.0,20.0,14.0,6.0,20.0,9.0,,2.0,47,493,12.0,9.0,0.5633802816901409,0.8695652173913043,0.4930555555555556,0.4155844155844156,0.3939393939393939,0.4896551724137931,0.4155844155844156,0.3939393939393939,0.5388888888888889,0.4673913043478261,0.4895833333333333,0.1111111111111111,0.10526315789473684,0.2857142857142857,9.067357512953368,0.45161290322580644,0.4788732394366197,0.07894736842105263,0.2171875,0.15691489361702127,0.17412935323383086,0.11386138613861387,0.20689655172413793,0.14779874213836477,0.17592592592592593,0.19111111111111112,0.1189710610932476,0.11564625850340136,0.10909090909090909,0.22380952380952382,0.22950819672131148,0.20242914979757085,0.1590909090909091,0.15789473684210525,0.45,0.7862068965517242,0.543859649122807,0.6078431372549019,0.5483870967741935,0.09655172413793103,0.14285714285714285,0.2,0.5,0.1103448275862069,0.4375,0.4375,0.7142857142857143,0.922077922077922,0.43661971830985913,0.16129032258064516,0.8181818181818182,0.4074074074074074,0.7931034482758621,0.5424096551724137,0.5638097222222221,0.5336727272727273,0.2,0.20118343195266272,0.44329896907216493,0.2422680412371134,3.1479166666666663,0.25451729478575114,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.006896551724137931,,,,0.2028985507246377,0.006896551724137931,,,,,,,,,,,,,,,,,,25.1,,,,,,,,,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,69392.0,1157,-7,2271,2251,601,564,276,4522,64.0,84,14.0,17.0,14.0,19,13.0,39.0,68.0,158,145.0,281,101,454,2373,19.0,28.0,15.0,62.0,25.0,48,51,104,186.0,104.0,26.0,10.0,61,13.0,74,7.0,6.0,22,25.0,161,10.0,26.0,,31.0,117,5.0,153,36.0,189,6.0,36.0,25.0,11.0,32.0,4.0,20.0,26,5.0,12.0,2.0,58,7.0,17.0,39,90,9.0,9.0,113,3.0,14.0,128,12.0,48.0,19.0,6.0,2.0,3.0,6.0,3.0,,,104,601,13.0,17.0,0.6413793103448275,0.7045454545454546,0.5160142348754448,0.6785714285714286,0.5208333333333334,0.4848901098901099,0.6025641025641025,0.38405797101449274,0.5380952380952381,0.6458333333333334,0.5151515151515151,0.03558718861209965,0.07142857142857142,0.07692307692307693,18.406805877803556,0.5517241379310345,0.0625,,0.15038560411311053,0.031363088057901084,0.13596491228070176,0.04310344827586207,0.147117296222664,0.033930254476908575,0.05670103092783505,0.0163265306122449,0.028205128205128206,0.047058823529411764,0.03225806451612903,0.100418410041841,0.16346153846153846,0.1782477341389728,0.09219858156028368,0.032432432432432434,0.5,0.23076923076923078,0.7619047619047619,0.8205128205128205,0.5625,0.10714285714285714,0.3333333333333333,0.3611111111111111,0.3076923076923077,0.4340659340659341,0.43037974683544306,0.43312101910828027,0.7794117647058824,0.4358974358974359,0.8235294117647058,0.14285714285714285,0.2753623188405797,0.7368421052631579,0.45879120879120877,0.4826738292011019,0.5338086206896552,0.48476691176470593,0.12219451371571072,0.15141955835962145,0.13656387665198239,0.2290748898678414,11.859430604982206,0.2646411272567151,10.0,29.0,1.0,4.0,,11.0,11.0,54.0,2.0,7.0,1.0,10.0,21.0,83.0,3.0,11.0,1.0,21.0,63.0,,,54.0,11.0,1.0,14.0,2.0,4.0,1.0,1.0,1.0,0.25301204819277107,0.2727272727272727,0.047619047619047616,0.25301204819277107,0.22802197802197802,0.012048192771084338,,0.018518518518518517,0.20689655172413793,0.07967032967032966,0.3448275862068966,0.3448275862068966,1.0,0.14835164835164835,0.2037037037037037,0.20754716981132076,1.0,0.10256410256410256,0.25,0.1794871794871795,0.2857142857142857,1.0,0.15942028985507245,,0.14492753623188406,0.1,0.2037037037037037,24.922891566265058,1.0,,1.0,0.011904761904761904,0.006329113924050633,,,,,True,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,57875.0,965,-58,1875,1858,490,535,213,3733,40.0,65,6.0,14.0,5.0,15,8.0,19.0,76.0,169,124.0,253,43,384,2024,14.0,32.0,3.0,34.0,20.0,44,16,86,168.0,80.0,10.0,11.0,35,17.0,52,14.0,3.0,15,15.0,121,16.0,32.0,2.0,29.0,109,28.0,166,50.0,216,6.0,22.0,18.0,4.0,15.0,8.0,7.0,27,1.0,8.0,11.0,42,6.0,14.0,66,107,11.0,6.0,50,7.0,1.0,54,4.0,24.0,5.0,16.0,10.0,5.0,17.0,12.0,,1.0,86,490,13.0,5.0,0.6774193548387096,0.7058823529411765,0.4901185770750988,0.4375,0.45454545454545453,0.5166666666666667,0.45588235294117646,0.4666666666666667,0.5408450704225352,0.4594594594594595,0.5180722891566265,0.043478260869565216,0.1076923076923077,0.10526315789473684,18.735252477583764,0.35714285714285715,0.4,0.04878048780487805,0.16717791411042945,0.046579330422125184,0.16201117318435754,0.08,0.16606498194945848,0.05411499436302142,0.029940119760479042,0.055,0.05,0.07746478873239436,0.08620689655172414,0.1778846153846154,0.15625,0.16549295774647887,0.2,0.037267080745341616,0.7058823529411765,0.19696969696969696,0.6153846153846154,0.6896551724137931,0.45,0.05757575757575758,0.42105263157894735,0.47058823529411764,0.125,0.5121212121212121,0.44970414201183434,0.4550898203592814,0.8552631578947368,0.4117647058823529,0.42857142857142855,0.16666666666666666,0.2,0.3333333333333333,0.4303030303030303,0.4699199999999999,0.46562037037037035,0.4806293333333332,0.06857142857142857,0.08791208791208792,0.08854166666666667,0.22395833333333334,13.315415019762847,0.2613333333333333,5.0,12.0,1.0,1.0,3.0,7.0,26.0,65.0,,1.0,7.0,24.0,31.0,77.0,1.0,2.0,10.0,31.0,90.0,3.0,,65.0,26.0,,5.0,,,1.0,5.0,0.967741935483871,0.4025974025974026,0.5,0.3225806451612903,0.4025974025974026,0.23333333333333334,,,,0.10810810810810811,0.03636363636363636,0.4166666666666667,0.4166666666666667,1.0,0.19696969696969696,0.4,0.4,0.9615384615384616,0.029411764705882353,1.0,0.029411764705882353,,,0.09333333333333334,0.42857142857142855,0.32,0.2916666666666667,0.4,25.120779220779216,1.0,,,,0.011834319526627219,1.0,1.0,,,True,
