EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,Usage,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,Points,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedShortMidRange,PenaltyArc3Accuracy,ShortMidRangePctBlocked,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,235.0,4,-10.0,6,6,6,1.0,12,1.0,1.0,2,15,28.57142857142857,0.5,0.5,0.3909,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101153,1610612760,Mickael Gelabale,Mickael Gelabale,101153,SEA,1107.0,18,-11.0,32,31,8,6.0,63,2.0,3.0,8,48,25.64102564102564,0.25,0.375,0.49175,7.6125,1.0,3.0,1.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.375,0.375,0.375,0.5,0.09090909090909091,0.21428571428571427,1.0,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.25,1.0,0.2,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1504,1610612760,Danny Fortson,Danny Fortson,1504,SEA,9483.0,158,-7.0,290,291,90,33.0,581,5.0,,29,324,14.84848484848485,0.16666666666666666,,0.5261816666666667,1.524137931034483,12.0,24.0,3.0,,15.0,40.0,12.0,1.0,1.0,1.0,,3.0,11.0,6.0,22.0,30.0,13.0,43.0,3.0,3.0,12.0,2.0,15.0,14.0,38.0,6.0,18.0,0.4,0.75,0.5172413793103449,0.5,0.5882352941176471,0.2,0.23655913978494625,0.10679611650485436,0.18181818181818182,0.2222222222222222,0.09923664122137404,0.05714285714285714,0.19444444444444445,0.21428571428571427,0.2727272727272727,0.8,0.5,0.6,0.4166666666666667,0.6,0.6,0.3333333333333333,,,,0.8333333333333334,43.0,7.0,10.0,3.0,5.0,1.0,1.0,1.0,10.0,8.0,11.0,2.0,18.0,4.0,7.0,1.0,8.0,18.0,14.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,1.0,7.0,13.0,5.0,8.0,1.0,1.0,1.0,8.0,43.0,1.0,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.5,0.75,0.5,0.03333333333333333,0.13793103448275862,0.16666666666666666,0.2222222222222222,0.07142857142857142,0.1951219512195122,0.037037037037037035,0.08333333333333333,0.25,0.2727272727272727,0.03333333333333333,0.9090909090909091,0.7,0.625,0.6,0.125,0.57594,0.49700625,0.24242424242424243,0.25,0.45,0.2,27.6,0.1482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,6514.0,109,18.0,199,199,71,21.0,398,2.0,6.0,24,217,24.88888888888889,0.043478260869565216,0.13043478260869565,0.5271706521739131,5.866666666666667,7.0,16.0,1.0,4.0,12.0,50.0,4.0,6.0,15.0,6.0,,36.0,1.0,1.0,5.0,6.0,1.0,7.0,,4.0,5.0,1.0,9.0,2.0,10.0,2.0,9.0,0.16666666666666666,0.18181818181818182,0.5,0.5217391304347826,0.5319148936170213,0.4444444444444444,0.07936507936507936,0.015151515151515152,0.045454545454545456,0.07058823529411765,0.011627906976744186,,0.09090909090909091,,,0.34782608695652173,0.4375,0.5,0.14285714285714285,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,0.8260869565217391,40.0,,,2.0,4.0,19.0,4.0,22.0,2.0,1.0,1.0,,5.0,4.0,6.0,5.0,13.0,20.0,2.0,19.0,2.0,,,3.0,2.0,3.0,,,3.0,,,2.0,3.0,1.0,1.0,1.0,,,13.0,40.0,3.0,1.0,0.6666666666666666,1.25,0.5,1.25,0.5416666666666666,0.4782608695652174,0.08333333333333333,0.125,,,,0.07692307692307693,,0.10526315789473684,0.045454545454545456,0.41304347826086957,,,0.36363636363636365,0.5,0.36363636363636365,0.35507500000000003,0.5149409090909091,0.021739130434782608,0.041666666666666664,0.1,0.26,25.204545454545453,0.20100502512562815,2.0,3.0,1.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,2.0,21.0,3.0,6.0,9.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,0.875,0.36363636363636365,1.0,0.2,0.36363636363636365,0.3333333333333333,0.6666666666666666,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.5,1.0,1.0,0.09090909090909091,1.0,0.3157894736842105,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2366,1610612760,Mike Wilks,Mike Wilks,2366,SEA,146.0,2,-6.0,4,3,3,,7,,2.0,2,8,50.0,,1.0,0.35615,19.75,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,6409.0,107,3.0,200,202,64,24.0,402,9.0,11.0,27,209,18.34061135371179,0.3,0.36666666666666664,0.4665583333333333,9.974074074074075,3.0,7.0,5.0,4.0,12.0,35.0,,6.0,21.0,5.0,1.0,48.0,2.0,2.0,5.0,7.0,2.0,9.0,,4.0,7.0,,11.0,,5.0,1.0,6.0,,,0.4444444444444444,0.5,0.5161290322580645,0.36363636363636365,0.07692307692307693,0.02702702702702703,0.07692307692307693,0.07692307692307693,0.022727272727272728,,0.15384615384615385,0.09523809523809523,,0.23333333333333334,0.42857142857142855,0.5,,0.5555555555555556,0.5555555555555556,,0.36363636363636365,0.36363636363636365,,0.3333333333333333,31.0,1.0,1.0,,2.0,3.0,1.0,3.0,5.0,1.0,1.0,,2.0,2.0,5.0,1.0,8.0,24.0,2.0,3.0,1.0,,,7.0,5.0,4.0,1.0,,,,,3.0,6.0,1.0,2.0,,,,8.0,31.0,1.0,1.0,0.4,1.0,0.5833333333333334,1.0,0.5833333333333334,0.1,0.037037037037037035,0.14285714285714285,,,0.034482758620689655,0.05,,0.07142857142857142,,0.1,1.0,1.0,0.3333333333333333,,0.16666666666666666,0.5628,0.4838166666666666,0.06451612903225806,0.07142857142857142,0.05714285714285714,0.22857142857142856,24.933333333333337,0.155,,,,,,,2.0,2.0,,,1.0,1.0,6.0,,2.0,15.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2404,1610612760,Chris Wilcox,Chris Wilcox,2404,SEA,5476.0,91,,167,169,36,17.0,336,10.0,5.0,31,182,20.43010752688172,0.3225806451612903,0.16129032258064516,0.4940709677419355,6.0,12.0,16.0,4.0,3.0,19.0,48.0,26.0,,7.0,,,14.0,7.0,3.0,7.0,15.0,8.0,23.0,1.0,,1.0,,1.0,3.0,7.0,,7.0,0.6842105263157895,0.8666666666666667,0.6129032258064516,0.6129032258064516,0.6486486486486487,,0.125,0.1206896551724138,0.12,0.12345679012345678,0.11764705882352941,,0.12,0.09523809523809523,0.1,0.5161290322580645,0.75,0.8,0.5833333333333334,0.4,0.4444444444444444,0.75,0.6,0.6,1.0,0.5161290322580645,7.0,3.0,4.0,,,,,,10.0,5.0,8.0,1.0,11.0,,,,,12.0,8.0,,2.0,1.0,5.0,4.0,,,1.0,,,2.0,,,13.0,1.0,7.0,,,,,7.0,1.0,0.625,,0.625,,0.6875,,,0.06451612903225806,0.0625,0.625,0.1,0.2,0.1875,,0.07692307692307693,0.16666666666666666,,0.5,0.75,,,,0.5041833333333333,,0.1891891891891892,0.1891891891891892,0.22916666666666666,,,0.041916167664670656,,,,,,,,,,,,,,,,7.0,6.0,,1.0,4.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.1,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,6992.0,117,-4.0,216,214,44,23.0,430,6.0,17.0,34,240,25.619834710743802,0.12,0.34,0.4834589999999999,11.11470588235294,6.0,11.0,3.0,7.0,16.0,67.0,8.0,4.0,8.0,3.0,1.0,20.0,3.0,1.0,6.0,7.0,4.0,11.0,2.0,3.0,4.0,,7.0,,3.0,1.0,11.0,0.25,0.26666666666666666,0.47058823529411764,0.56,0.6,0.42857142857142855,0.0821917808219178,0.039473684210526314,0.045454545454545456,0.07368421052631578,0.041237113402061855,0.03333333333333333,0.12903225806451613,0.05263157894736842,0.08333333333333333,0.22,0.5454545454545454,0.6,,0.5,0.6,,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.54,15.0,2.0,2.0,,,13.0,1.0,16.0,11.0,2.0,4.0,,4.0,2.0,3.0,2.0,7.0,24.0,2.0,13.0,2.0,1.0,,4.0,,3.0,2.0,,,,,,13.0,1.0,6.0,,,,7.0,15.0,,0.5,0.6666666666666666,0.5,0.7,0.5,0.7,0.32,0.058823529411764705,0.09090909090909091,,0.047619047619047616,,0.09523809523809523,0.058823529411764705,,0.08,0.26,0.5,1.0,,,0.2,0.5075,0.41507000000000005,0.10909090909090909,0.15384615384615385,0.05970149253731343,0.1044776119402985,24.993750000000002,0.06944444444444445,1.0,3.0,,,1.0,1.0,7.0,8.0,,,1.0,,21.0,3.0,7.0,4.0,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,0.875,0.5,,0.5,0.5,,,0.06,0.3333333333333333,0.3333333333333333,1.0,0.5384615384615384,0.5384615384615384,0.8571428571428571,,,,0.2,1.0,0.5384615384615384,,,2.0,,,0.16666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,2999.0,50,-1.0,93,91,26,14.0,184,3.0,3.0,11,99,14.285714285714285,0.2727272727272727,0.2727272727272727,0.4318818181818182,7.127272727272728,4.0,5.0,2.0,,6.0,17.0,4.0,,1.0,,,2.0,1.0,2.0,7.0,9.0,3.0,12.0,,2.0,1.0,1.0,3.0,2.0,2.0,,7.0,0.3333333333333333,0.4,0.5454545454545454,0.5454545454545454,0.6538461538461539,0.6666666666666666,0.23333333333333334,0.030303030303030304,0.2857142857142857,0.24324324324324326,0.04081632653061224,,0.25,0.3333333333333333,,0.45454545454545453,0.8,0.8,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,0.45454545454545453,26.0,1.0,2.0,2.0,3.0,,,,5.0,2.0,3.0,1.0,5.0,2.0,3.0,,6.0,8.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,5.0,2.0,4.0,,,,6.0,26.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,,,,,0.0625,0.06666666666666667,,0.06666666666666667,0.2222222222222222,0.23076923076923078,,0.6666666666666666,0.5,1.0,0.6666666666666666,,0.38280000000000003,0.4844,0.3076923076923077,0.3076923076923077,0.29411764705882354,0.35294117647058826,,0.27956989247311825,,,,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,,,3.0,1.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,0.25,,,,,,,True,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,4857.0,81,-26.0,148,149,40,13.0,297,6.0,8.0,19,175,17.575757575757578,0.2608695652173913,0.34782608695652173,0.4723065217391305,10.678947368421053,4.0,5.0,,2.0,6.0,25.0,12.0,3.0,4.0,2.0,1.0,11.0,1.0,1.0,5.0,6.0,1.0,7.0,,1.0,1.0,,2.0,6.0,11.0,,6.0,1.0,1.0,0.3157894736842105,0.391304347826087,0.46296296296296297,0.5,0.10416666666666667,0.017857142857142856,0.06666666666666667,0.09523809523809523,0.014084507042253521,,0.14285714285714285,0.07692307692307693,,0.21739130434782608,0.8,1.0,1.0,,,,0.25,0.25,1.0,0.391304347826087,17.0,,1.0,,,2.0,,4.0,7.0,,2.0,,3.0,,2.0,,2.0,,,2.0,3.0,,,1.0,,1.0,,,,1.0,,,8.0,,4.0,,,1.0,2.0,17.0,,,,0.5,,0.5,0.3333333333333333,0.17391304347826086,0.15789473684210525,0.2,,,0.05263157894736842,,,0.1,0.058823529411764705,0.08695652173913043,0.3333333333333333,,,,,0.496975,0.35045,0.14814814814814814,0.17391304347826086,0.12,0.08,24.525,0.11486486486486487,1.0,2.0,,,,,1.0,2.0,1.0,1.0,,2.0,6.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.5,1.0,,0.5,,1.0,0.08695652173913043,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,0.5,,,,1.0,,0.3333333333333333,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,True,,,,,,,,,,,,,,,,
