EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,ShortMidRangePctBlocked,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveMakes,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,DefensiveGoaltends,on,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
101129,1610612745,Luther Head,Luther Head,101129,HOU,25164.0,419,3.0,756,752,136.0,188,104,1508,13.0,25.0,2.0,3.0,1.0,3.0,3.0,10.0,9.0,23.0,5.0,17.0,1.0,22.0,58.0,3.0,10.0,4.0,10.0,25.0,58.0,27.0,75.0,11.0,142.0,759,3.0,6.0,3.0,11.0,3.0,18.0,3.0,13.0,4.0,10.0,2.0,20.0,12.0,38.0,66.0,15.0,1.0,57.0,22.0,5.0,2.0,26.0,13.0,39.0,7.0,6.0,9.0,3.0,14.0,91.0,3.0,1.0,11.0,33.0,44.0,4.0,48.0,14.0,5.0,9.0,19.0,7.0,14.0,18.0,2.0,5.0,5.0,37.0,2.0,3.0,15.0,29,1.0,13.0,1.0,14.0,1.0,1.0,6.0,1.0,1.0,20.0,136.0,3.0,0.24,0.24,0.8148148148148148,0.36,0.2727272727272727,0.4,0.36486486486486486,0.43103448275862066,0.5,0.23076923076923078,0.4924812030075188,0.4411764705882353,0.391304347826087,0.5071942446043165,0.5,0.4166666666666667,0.5639097744360902,0.02666666666666667,0.08620689655172414,0.2,0.034482758620689655,20.091324200913242,0.5135135135135135,0.037037037037037035,0.1111111111111111,0.011583011583011582,0.12941176470588237,0.11518324607329843,0.008403361344537815,0.030927835051546393,0.11702127659574468,0.08045977011494253,0.12931034482758622,0.15,0.08,0.18796992481203006,0.52,0.65,0.38461538461538464,0.07518796992481203,0.3,0.3,0.17293233082706766,0.391304347826087,0.391304347826087,0.1111111111111111,0.12781954887218044,0.29411764705882354,0.29411764705882354,1.0,0.43609022556390975,0.3793103448275862,0.39285714285714285,0.7727272727272727,0.17647058823529413,0.6666666666666666,0.058823529411764705,0.5882352941176471,0.3,1.0,0.13043478260869565,0.3333333333333333,0.43478260869565216,0.4,0.7518796992481203,0.38596491228070173,0.5118435606060605,0.5254653846153846,0.44965227272727276,0.043478260869565216,0.09523809523809523,0.1267605633802817,0.14084507042253522,9.06551724137931,25.45333333333333,0.17989417989417988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,18516.0,309,33.0,551,552,124.0,159,85,1103,24.0,46.0,9.0,21.0,4.0,9.0,1.0,5.0,,1.0,,,,,,,,,,25.0,52.0,,,11.0,61.0,532,9.0,22.0,,,4.0,22.0,4.0,11.0,,,5.0,13.0,32.0,18.0,,,,,,4.0,,4.0,6.0,10.0,3.0,3.0,3.0,,1.0,26.0,25.0,1.0,6.0,37.0,46.0,43.0,89.0,11.0,4.0,7.0,9.0,1.0,7.0,6.0,,2.0,1.0,15.0,4.0,5.0,24.0,44,2.0,16.0,2.0,16.0,2.0,,7.0,2.0,1.0,13.0,124.0,4.0,0.64,1.0,,,,,,0.4807692307692308,0.4090909090909091,0.36363636363636365,0.4807692307692308,0.4090909090909091,0.36363636363636365,0.5169491525423728,0.44,0.4642857142857143,,,0.07692307692307693,0.08695652173913043,,11.367127496159755,0.6,0.041666666666666664,0.16972477064220184,0.13227513227513227,0.09375,0.1524822695035461,0.15789473684210525,0.12345679012345678,0.19696969696969696,0.23728813559322035,0.10752688172043011,0.09302325581395349,0.09523809523809523,0.8846153846153846,0.5217391304347826,0.5714285714285714,0.625,0.09615384615384616,0.2,0.2,0.019230769230769232,,,,,,,,,,,,0.9545454545454546,0.42857142857142855,,,,,0.8181818181818182,0.4444444444444444,,,0.8846153846153846,,0.5422250000000001,0.5248125,0.5405818181818183,0.12280701754385964,0.12280701754385964,0.36065573770491804,0.21311475409836064,1.0942307692307693,,0.2250453720508167,18.0,17.0,3.0,4.0,1.0,7.0,4.0,7.0,7.0,7.0,2.0,1.0,2.0,0.14285714285714285,0.22077922077922077,0.17307692307692307,0.10714285714285714,0.19298245614035087,0.3,0.17391304347826086,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,4008.0,67,-4.0,121,116,12.0,24,14,237,2.0,2.0,,,,,1.0,8.0,3.0,9.0,3.0,5.0,,,6.0,,,,,6.0,19.0,3.0,11.0,,21.0,110,,,,,,,,1.0,,,,,4.0,8.0,6.0,3.0,1.0,5.0,,1.0,,,3.0,3.0,2.0,1.0,,,,9.0,,,,6.0,6.0,,6.0,3.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,,,2.0,9,1.0,1.0,,,,,,,1.0,,12.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2727272727272727,,,0.3,0.3157894736842105,,,0.35,,,0.35,,,0.36666666666666664,,0.05263157894736842,,,24.26470588235294,0.6666666666666666,,0.11764705882352941,,,0.09523809523809523,,,0.058823529411764705,0.18181818181818182,0.13043478260869565,,,0.06666666666666667,1.0,1.0,0.5,0.26666666666666666,0.125,0.14285714285714285,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6,0.6,0.6666666666666666,0.2,,,,,,,,,,,,,,0.43333333333333335,,0.4729534482758621,,0.3683,,,,,12.484210526315787,26.336363636363636,0.09917355371900827,,,,,,,1.0,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,True,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,12264.0,204,5.0,374,371,108.0,135,45,745,8.0,19.0,2.0,3.0,2.0,5.0,3.0,10.0,21.0,42.0,2.0,2.0,,13.0,31.0,1.0,2.0,4.0,13.0,32.0,71.0,15.0,33.0,28.0,137.0,389,4.0,8.0,1.0,2.0,2.0,13.0,7.0,19.0,4.0,13.0,12.0,38.0,22.0,42.0,27.0,18.0,,31.0,13.0,4.0,,23.0,14.0,37.0,8.0,6.0,14.0,4.0,5.0,88.0,3.0,,5.0,15.0,21.0,4.0,25.0,7.0,2.0,5.0,16.0,3.0,11.0,7.0,2.0,5.0,,23.0,1.0,4.0,7.0,14,2.0,41.0,,46.0,5.0,1.0,20.0,5.0,,38.0,108.0,,0.34375,0.3548387096774194,0.6,0.45454545454545453,0.5,0.3076923076923077,0.45454545454545453,0.4507042253521127,0.5,0.3684210526315789,0.5240384615384616,0.55,0.40625,0.5483870967741935,0.5909090909090909,0.44047619047619047,0.3173076923076923,,0.056338028169014086,0.10526315789473684,,34.18604651162791,0.6956521739130435,,0.10273972602739725,0.027777777777777776,0.1111111111111111,0.10471204188481675,0.023952095808383235,0.023809523809523808,0.0784313725490196,0.07692307692307693,0.14285714285714285,0.12121212121212122,0.08333333333333333,0.18269230769230768,0.42105263157894735,0.47058823529411764,0.25,0.09615384615384616,0.3,0.3333333333333333,0.40384615384615385,0.5,0.5121951219512195,0.38095238095238093,0.019230769230769232,1.0,1.0,1.0,0.2980769230769231,0.41935483870967744,0.41935483870967744,0.5384615384615384,0.3,0.6666666666666666,,0.2,0.5,1.0,0.15625,0.4,0.40625,0.3076923076923077,0.5,0.41935483870967744,0.45662766990291265,0.43992499999999995,0.43538906250000003,0.16806722689075632,0.23255813953488372,0.0948905109489051,0.2773722627737226,12.773239436619717,26.145454545454545,0.2887700534759358,2.0,1.0,1.0,2.0,,3.0,1.0,3.0,2.0,3.0,2.0,,5.0,0.06666666666666667,0.01694915254237288,0.038461538461538464,0.025,0.023255813953488372,,0.038461538461538464,0.6666666666666666,0.3333333333333333,0.1,1.0,0.023809523809523808,0.5,,,,,,,,,,,,,,,True,,,,,
1719,1610612745,Bonzi Wells,Bonzi Wells,1719,HOU,35409.0,590,7.0,1065,1064,245.0,313,143,2129,54.0,102.0,11.0,18.0,13.0,17.0,15.0,37.0,15.0,61.0,,2.0,,1.0,5.0,,,1.0,3.0,84.0,200.0,1.0,7.0,46.0,217.0,1068,14.0,27.0,,,6.0,34.0,18.0,35.0,1.0,3.0,15.0,54.0,78.0,90.0,,3.0,2.0,2.0,,22.0,1.0,20.0,11.0,31.0,9.0,2.0,15.0,3.0,2.0,73.0,20.0,2.0,15.0,70.0,94.0,26.0,120.0,24.0,6.0,18.0,27.0,3.0,13.0,30.0,4.0,14.0,5.0,57.0,7.0,12.0,21.0,62,12.0,67.0,,82.0,14.0,,44.0,4.0,1.0,54.0,245.0,8.0,0.4642857142857143,0.5342465753424658,,0.14285714285714285,,0.3333333333333333,,0.42,0.5185185185185185,0.5142857142857142,0.41304347826086957,0.5185185185185185,0.5131578947368421,0.45020746887966806,0.5666666666666667,0.5510204081632653,0.033816425120772944,0.14285714285714285,0.11,0.14705882352941177,0.2,24.11003236245955,0.47368421052631576,0.047619047619047616,0.16548463356973994,0.056657223796033995,0.13636363636363635,0.15947467166979362,0.04771371769383698,0.06766917293233082,0.09929078014184398,0.16666666666666666,0.22023809523809523,0.16455696202531644,0.06451612903225806,0.4927536231884058,0.5294117647058824,0.6206896551724138,0.46296296296296297,0.178743961352657,0.40540540540540543,0.45454545454545453,0.2946859903381642,0.2459016393442623,0.25862068965517243,0.6666666666666666,0.00966183574879227,,,,0.024154589371980676,0.2,0.25,,0.6666666666666666,0.6111111111111112,,,,,0.4473684210526316,0.7647058823529411,0.07894736842105263,0.3333333333333333,0.5265700483091788,,0.48856902439024397,0.5002444444444445,0.4931055555555555,0.18565400843881857,0.19130434782608696,0.15668202764976957,0.2488479262672811,7.102,38.142857142857146,0.2300469483568075,22.0,4.0,9.0,5.0,3.0,3.0,4.0,13.0,8.0,13.0,8.0,1.0,4.0,0.23684210526315788,0.02666666666666667,0.06796116504854369,0.03418803418803419,0.02654867256637168,0.02702702702702703,0.05154639175257732,0.6153846153846154,0.26666666666666666,0.10810810810810811,4.0,0.04918032786885246,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,True,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,1285.0,21,-20.0,40,41,6.0,17,3,81,,,,,,,,,,1.0,1.0,2.0,,2.0,3.0,,,,,,1.0,3.0,5.0,,9.0,51,,,,,,,,,,,,,,,9.0,,,3.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1,,2.0,,,,,,,,,6.0,,,,1.0,0.6,,,0.6,,,,0.75,,,0.75,,,0.8333333333333334,,,,,16.666666666666668,,,0.07692307692307693,,,0.058823529411764705,,,,,0.16666666666666666,,,,,,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,0.8333333333333334,0.6666666666666666,0.5005166666666667,,,,,,,20.2,24.82,0.15,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,22173.0,370,37.0,658,663,167.0,223,89,1321,9.0,15.0,5.0,8.0,1.0,1.0,8.0,20.0,1.0,4.0,10.0,24.0,2.0,7.0,25.0,,3.0,,5.0,18.0,39.0,17.0,49.0,26.0,113.0,642,8.0,11.0,2.0,5.0,,22.0,5.0,6.0,2.0,13.0,13.0,29.0,12.0,24.0,51.0,,,25.0,7.0,5.0,,13.0,7.0,20.0,6.0,1.0,5.0,2.0,6.0,47.0,10.0,2.0,7.0,24.0,37.0,17.0,54.0,14.0,10.0,4.0,6.0,3.0,5.0,7.0,2.0,1.0,,13.0,,1.0,14.0,20,1.0,35.0,5.0,33.0,2.0,,10.0,7.0,,29.0,167.0,,0.3333333333333333,0.46153846153846156,1.0,0.3469387755102041,0.4,0.15384615384615385,0.3469387755102041,0.46153846153846156,0.7272727272727273,0.8333333333333334,0.4943181818181818,0.6875,0.42105263157894735,0.5485436893203883,0.6875,0.5178571428571429,0.5568181818181818,,0.1282051282051282,0.13333333333333333,,15.18324607329843,0.46153846153846156,0.08,0.08823529411764706,0.04608294930875576,0.11666666666666667,0.09337349397590361,0.04823151125401929,0.0625,0.08888888888888889,0.07246376811594203,0.09734513274336283,0.15,0.05,0.17045454545454544,0.6,0.6923076923076923,0.2222222222222222,0.22727272727272727,0.4,0.47058823529411764,0.045454545454545456,0.25,0.25,1.0,0.2727272727272727,0.4166666666666667,0.4166666666666667,1.0,0.2840909090909091,0.28,0.28,1.0,0.5,0.625,0.125,0.1875,,,0.05263157894736842,1.0,0.2631578947368421,,0.7272727272727273,0.28,0.512526436781609,0.5633076923076923,0.513363888888889,0.11458333333333333,0.2127659574468085,0.19469026548672566,0.25663716814159293,5.966666666666667,24.579591836734693,0.25379939209726443,10.0,5.0,6.0,4.0,1.0,,8.0,9.0,9.0,9.0,5.0,,7.0,0.2608695652173913,0.05319148936170213,0.03333333333333333,0.03896103896103896,0.06944444444444445,,0.0851063829787234,0.5555555555555556,0.375,0.15,,,0.2,,,2.0,2.0,8.0,1.0,1.0,1.0,1.0,0.42105263157894735,0.25,0.02040816326530612,,,True,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,17255.0,288,13.0,530,524,129.0,150,72,1054,10.0,21.0,2.0,5.0,2.0,4.0,12.0,27.0,22.0,35.0,,,,,,,,,,44.0,83.0,,,28.0,116.0,528,4.0,11.0,,,10.0,18.0,9.0,19.0,,,10.0,28.0,64.0,24.0,,,,,,5.0,,10.0,6.0,16.0,4.0,2.0,8.0,,2.0,38.0,15.0,3.0,11.0,27.0,43.0,24.0,67.0,4.0,4.0,,8.0,3.0,3.0,5.0,,5.0,1.0,13.0,4.0,,14.0,28,,22.0,1.0,37.0,,3.0,17.0,,,28.0,129.0,5.0,0.7272727272727273,0.7441860465116279,,,,,,0.5301204819277109,0.36363636363636365,0.47368421052631576,0.5301204819277109,0.36363636363636365,0.47368421052631576,0.565,0.5625,0.5416666666666666,,,0.060240963855421686,0.23809523809523808,,18.225806451612904,0.6153846153846154,0.13636363636363635,0.13043478260869565,0.08196721311475409,0.22,0.14785992217898833,0.08433734939759036,0.04918032786885246,0.10526315789473684,0.13793103448275862,0.1506849315068493,0.20512820512820512,0.2727272727272727,0.25301204819277107,0.47619047619047616,0.625,0.9,0.3253012048192771,0.4444444444444444,0.4444444444444444,0.42168674698795183,0.6285714285714286,0.6285714285714286,0.9090909090909091,,,,,,,,,0.45454545454545453,0.4,,,,,0.21052631578947367,0.5,,,0.25301204819277107,,0.4366301204819278,0.49831250000000005,0.4135789473684211,0.17,0.17,0.15517241379310345,0.2413793103448276,10.157831325301204,,0.24339622641509434,2.0,6.0,5.0,1.0,,6.0,3.0,2.0,1.0,2.0,1.0,1.0,,0.2777777777777778,0.09090909090909091,0.10526315789473684,0.09230769230769231,0.07547169811320754,0.15384615384615385,0.029411764705882353,0.5,0.25,,1.0,,0.5,,,,,,,,,,,,,,,True,,,,,
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,20658.0,344,1.0,615,621,174.0,194,87,1236,17.0,29.0,2.0,3.0,5.0,10.0,6.0,17.0,3.0,11.0,4.0,8.0,,20.0,54.0,3.0,3.0,6.0,14.0,26.0,57.0,24.0,62.0,16.0,140.0,635,2.0,5.0,3.0,3.0,1.0,14.0,8.0,19.0,8.0,17.0,4.0,44.0,10.0,42.0,63.0,9.0,,54.0,20.0,3.0,,38.0,11.0,49.0,9.0,2.0,17.0,7.0,14.0,109.0,4.0,,6.0,16.0,23.0,6.0,29.0,12.0,6.0,6.0,18.0,1.0,14.0,4.0,1.0,4.0,1.0,22.0,1.0,9.0,12.0,24,,15.0,,20.0,1.0,,6.0,3.0,,44.0,174.0,2.0,0.19230769230769232,0.20833333333333334,0.875,0.3870967741935484,1.0,0.47058823529411764,0.3870967741935484,0.45614035087719296,0.4,0.42105263157894735,0.5210084033613446,0.8125,0.5555555555555556,0.546875,0.7777777777777778,0.5641025641025641,0.5210084033613446,,0.05263157894736842,0.06896551724137931,,20.665742024965326,0.8181818181818182,,0.06557377049180328,0.0196078431372549,0.1,0.07236842105263158,0.020477815699658702,0.011627906976744186,0.08045977011494253,0.04918032786885246,0.0625,0.06666666666666667,0.2,0.24369747899159663,0.5862068965517241,0.6296296296296297,0.29411764705882354,0.14285714285714285,0.35294117647058826,0.375,0.09243697478991597,0.2727272727272727,0.2727272727272727,,0.06722689075630252,0.5,0.5,1.0,0.453781512605042,0.37037037037037035,0.37037037037037035,0.85,0.375,0.6666666666666666,,0.375,1.0,1.0,0.2777777777777778,0.5,0.3888888888888889,0.42857142857142855,0.7647058823529411,0.37037037037037035,0.5146840336134454,0.4955,0.49273888888888884,0.056,0.0967741935483871,0.1,0.3142857142857143,5.861403508771931,25.391935483870967,0.28292682926829266,4.0,2.0,1.0,2.0,,,,2.0,,2.0,1.0,,2.0,0.043478260869565216,0.02247191011235955,0.05172413793103448,,0.02857142857142857,,0.03076923076923077,0.5,,0.058823529411764705,1.0,,,,1.0,,2.0,3.0,,1.0,,,0.08333333333333333,0.6666666666666666,0.015873015873015872,1.0,,True,,,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,9466.0,158,-20.0,286,292,60.0,78,29,578,5.0,11.0,2.0,5.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,7.0,15.0,,,5.0,19.0,285,2.0,5.0,,,3.0,7.0,,3.0,,,2.0,2.0,10.0,4.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,9.0,,2.0,31.0,36.0,16.0,52.0,4.0,4.0,,,,,5.0,,,,5.0,1.0,3.0,15.0,24,3.0,7.0,1.0,7.0,1.0,,4.0,,3.0,2.0,60.0,1.0,0.7142857142857143,1.0,,,,,,0.4666666666666667,0.4,,0.4666666666666667,0.4,,0.5277777777777778,0.5,0.25,,,0.06666666666666667,0.09090909090909091,,7.076923076923077,,,0.25833333333333336,0.1,0.06666666666666667,0.22,0.11347517730496454,0.16129032258064516,0.25,0.26666666666666666,0.2608695652173913,0.05,0.1,0.7333333333333333,0.45454545454545453,0.5,0.6,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,1.0,,,,,,,,,1.0,0.4,,,,,0.6666666666666666,,,,0.7333333333333333,,0.5256466666666667,0.5515000000000001,0.47093333333333337,0.2222222222222222,0.2222222222222222,0.3684210526315789,0.10526315789473684,3.013333333333333,,0.2097902097902098,4.0,7.0,3.0,1.0,,1.0,2.0,12.0,11.0,12.0,8.0,2.0,,0.25,0.13725490196078433,0.07142857142857142,0.06451612903225806,0.08333333333333333,0.26666666666666666,0.14285714285714285,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,1.0,True,,,,,
