EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Corner3Assists,LongMidRangeAssists,Travels,Technical Free Throw Trips,Assisted3sPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3Frequency,ShortMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,Blocked3s,BlockedArc3,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Arc3PctBlocked,3pt And 1 Free Throw Trips
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1677.0,28,51,53,40.0,45,13.0,104,3.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,10.0,15.0,21.0,55,1.0,2.0,2.0,4.0,3.0,7.0,13.0,19.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2,2.0,5,4.0,9,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,10.0,1.0,17.0,1.0,6.0,3.0,19.0,40.0,2.0,0.3333333333333333,0.5,0.3,0.5,0.42857142857142855,0.3,0.5,0.42857142857142855,0.5833333333333334,0.6666666666666666,0.6785714285714286,0.2,0.2,0.5,30.3030303030303,1.0,0.5,0.09090909090909091,0.13043478260869565,0.14285714285714285,0.3333333333333333,0.10344827586206896,0.15384615384615385,0.3,1.0,0.16666666666666666,0.09090909090909091,0.2,0.5,0.6,0.75,0.3333333333333333,0.2,0.3,1.0,0.5,0.5714285714285714,0.75,0.5,0.44720999999999994,0.50275,0.4609857142857143,0.4,0.4,0.19047619047619047,0.9047619047619048,7.3,0.7843137254901961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,3475.0,58,114,118,58.0,81,23.0,232,1.0,4.0,1.0,2.0,1.0,3.0,4.0,10.0,7.0,18.0,4.0,21.0,117,1.0,4.0,2.0,4.0,2.0,8.0,2.0,9.0,4.0,10.0,,1.0,1.0,4.0,1.0,11.0,,2.0,1.0,2,,3,2.0,5,2.0,2.0,,6.0,,4.0,2.0,5.0,7.0,,5.0,1.0,2.0,1.0,9.0,58.0,1.0,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.25,0.25,0.38636363636363635,0.25,0.35,0.4375,0.4,0.4090909090909091,0.05555555555555555,0.25,,21.27659574468085,0.3333333333333333,,0.05555555555555555,0.0425531914893617,0.07692307692307693,,0.061224489795918366,0.03508771929824561,0.043478260869565216,,,,0.1111111111111111,0.18181818181818182,0.25,0.3333333333333333,,0.18181818181818182,0.45454545454545453,0.5,0.5,0.3,0.3333333333333333,0.36363636363636365,0.4450840909090909,0.4814,0.48897500000000005,0.08695652173913043,0.10526315789473684,0.19047619047619047,0.42857142857142855,11.922222222222224,0.5087719298245614,-14.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.25,0.5,0.25,0.18181818181818182,0.1,0.125,0.07692307692307693,0.75,0.75,0.3,0.3,0.6666666666666666,0.18181818181818182,0.25,0.25,0.2,0.5,0.25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,4552.0,76,144,147,67.0,83,18.0,291,3.0,6.0,,,2.0,3.0,1.0,16.0,10.0,23.0,4.0,42.0,151,,,,,7.0,13.0,3.0,20.0,4.0,16.0,,1.0,7.0,8.0,4.0,17.0,1.0,1.0,3.0,1,,4,2.0,6,2.0,1.0,1.0,5.0,,2.0,2.0,3.0,4.0,,6.0,1.0,2.0,1.0,20.0,67.0,1.0,0.2,0.2,0.43478260869565216,,0.5384615384615384,0.5,,0.425,0.5125,,0.4523809523809524,0.043478260869565216,0.16666666666666666,,26.627218934911244,0.4,,0.02127659574468085,0.022222222222222223,0.15789473684210525,0.05555555555555555,0.06060606060606061,0.031746031746031744,0.045454545454545456,,,0.05,0.13333333333333333,0.15789473684210525,0.5,0.6,0.3333333333333333,0.02631578947368421,0.42105263157894735,,,0.15,0.6666666666666666,0.5526315789473685,0.4341736842105263,0.3609,0.4085,0.05128205128205128,0.08333333333333333,,0.47619047619047616,13.200000000000001,0.4652777777777778,-9.0,,7.0,6.0,14.0,1.0,7.0,6.0,15.0,1.0,7.0,6.0,14.0,6.0,1.0,,,2.0,2.0,,3.0,1.0,1.0,,0.4,0.14285714285714285,0.4,0.39473684210526316,,,,,,0.4375,0.4375,0.14285714285714285,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.35,0.14285714285714285,0.42857142857142855,26.506666666666668,1.0,1.0,1.0,12.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.07142857142857142,0.25,0.02631578947368421,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,4904.0,82,150,154,39.0,64,27.0,304,5.0,9.0,4.0,6.0,1.0,2.0,4.0,6.0,11.0,19.0,3.0,28.0,173,4.0,7.0,3.0,11.0,3.0,6.0,,9.0,8.0,14.0,6.0,2.0,4.0,4.0,1.0,8.0,2.0,11.0,1.0,12,4.0,17,13.0,30,,,,1.0,,,4.0,8.0,2.0,,4.0,,2.0,,9.0,39.0,,0.36363636363636365,0.5,0.5789473684210527,0.5714285714285714,0.5,0.5952380952380952,0.5714285714285714,0.6428571428571429,0.6086956521739131,0.6111111111111112,0.6428571428571429,0.10526315789473684,0.2222222222222222,,12.903225806451612,,0.6666666666666666,0.23529411764705882,0.15492957746478872,0.05,0.1111111111111111,0.18309859154929578,0.14606741573033707,,,0.23529411764705882,0.2857142857142857,,0.42857142857142855,0.5555555555555556,0.7142857142857143,0.2,0.19047619047619047,0.2857142857142857,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.5,0.5238095238095238,0.4859880952380952,0.5230714285714286,0.44435,0.08695652173913043,0.09523809523809523,0.39285714285714285,0.32142857142857145,6.826315789473685,0.26,-30.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,2.0,2.0,,1.0,,,,0.5,1.0,0.5,0.09523809523809523,0.26666666666666666,0.15384615384615385,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.09523809523809523,0.5,0.5,0.14285714285714285,1.0,0.5,25.9,,,,3.0,,2.0,,,1.0,0.2222222222222222,0.16666666666666666,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200841,1610612737,Cedric Bozeman,Cedric Bozeman,200841,ATL,11933.0,199,377,386,151.0,187,63.0,763,7.0,16.0,1.0,4.0,4.0,8.0,6.0,4.0,9.0,26.0,2.0,26.0,393,1.0,5.0,,5.0,5.0,12.0,1.0,14.0,10.0,8.0,,6.0,9.0,9.0,6.0,18.0,1.0,2.0,4.0,16,,20,3.0,23,6.0,4.0,2.0,9.0,,2.0,17.0,32.0,10.0,,6.0,,1.0,2.0,14.0,151.0,1.0,0.5555555555555556,0.5555555555555556,0.34615384615384615,0.2,0.4166666666666667,0.3076923076923077,0.3125,0.40625,0.30952380952380953,0.3125,0.4117647058823529,0.23076923076923078,0.3125,0.16666666666666666,11.135371179039302,0.6666666666666666,,0.11851851851851852,0.013422818791946308,0.0851063829787234,0.023255813953488372,0.10989010989010989,0.015625,0.03389830508474576,,0.1,0.17647058823529413,0.09375,0.41025641025641024,0.4375,0.6363636363636364,0.42857142857142855,0.15384615384615385,0.10256410256410256,0.5,0.25,0.5,0.5,0.7435897435897436,0.5220474358974359,0.5600416666666667,0.537003125,0.025,0.037037037037037035,0.19230769230769232,0.5384615384615384,5.426923076923076,0.4005305039787798,-26.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,13.0,1.0,4.0,,6.0,2.0,,,,5.0,3.0,,3.0,,,4.0,0.15384615384615385,0.25,0.15384615384615385,0.3333333333333333,,0.07407407407407407,,0.16666666666666666,0.2,0.25,0.25,1.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.1875,0.3333333333333333,0.3333333333333333,24.446153846153848,7.0,3.0,3.0,6.0,,1.0,3.0,,1.0,0.03571428571428571,0.06666666666666667,0.1794871794871795,1.0,0.375,2.0,1.0,1.0,2.0,,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0625,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,6004.0,100,192,192,59.0,76,25.0,384,12.0,24.0,1.0,5.0,3.0,4.0,9.0,4.0,19.0,37.0,19.0,57.0,196,2.0,6.0,5.0,9.0,5.0,7.0,11.0,21.0,20.0,18.0,2.0,4.0,3.0,3.0,3.0,6.0,2.0,9.0,4.0,7,3.0,14,11.0,25,2.0,1.0,1.0,14.0,1.0,7.0,6.0,13.0,20.0,1.0,28.0,2.0,11.0,4.0,21.0,59.0,3.0,0.5263157894736842,0.5555555555555556,0.5135135135135135,0.3333333333333333,0.7142857142857143,0.5135135135135135,0.3333333333333333,0.7142857142857143,0.57,0.5,0.75,0.10810810810810811,0.16666666666666666,,28.57142857142857,0.14285714285714285,0.42857142857142855,0.10144927536231885,0.12857142857142856,0.15384615384615385,0.09523809523809523,0.11578947368421053,0.12087912087912088,0.2,0.1111111111111111,,0.08,0.2,0.6486486486486487,0.5,0.6,0.5,0.24324324324324326,0.10810810810810811,0.8333333333333334,0.2,0.5714285714285714,0.75,0.6486486486486487,0.5302000000000001,0.570475,0.5529142857142857,0.2391304347826087,0.2391304347826087,0.15789473684210525,0.3684210526315789,4.178378378378378,0.3072916666666667,-17.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,12.0,,4.0,,,,,,0.0625,0.17857142857142858,0.07142857142857142,0.4444444444444444,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,3.0,,,0.08333333333333333,0.09090909090909091,,,,,4.0,3.0,4.0,1.0,1.0,0.11764705882352941,0.5,,,,,,,3.0,,0.75,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,3226.0,54,99,98,33.0,41,16.0,197,,2.0,,,,1.0,2.0,7.0,4.0,11.0,2.0,10.0,106,1.0,2.0,1.0,3.0,1.0,6.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,,6,1.0,7,3.0,10,2.0,1.0,1.0,2.0,,,6.0,13.0,3.0,,4.0,,1.0,1.0,3.0,33.0,1.0,0.5,0.6666666666666666,0.36363636363636365,0.5,0.16666666666666666,0.36363636363636365,0.5,0.16666666666666666,0.38461538461538464,0.5,0.21428571428571427,0.18181818181818182,1.0,,12.5,1.0,0.14285714285714285,0.2,0.058823529411764705,,0.08333333333333333,0.15789473684210525,0.06521739130434782,0.058823529411764705,0.5,0.42857142857142855,0.16666666666666666,,0.18181818181818182,,,,0.18181818181818182,0.6363636363636364,,,0.16666666666666666,,0.18181818181818182,0.43720909090909094,0.4331,0.42971666666666675,0.08333333333333333,0.08333333333333333,0.3,0.3,12.009090909090908,0.3333333333333333,3.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.2,0.09090909090909091,,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,1466.0,24,47,50,39.0,30,11.0,97,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,9.0,4.0,10.0,40,1.0,2.0,,2.0,3.0,7.0,4.0,10.0,2.0,4.0,2.0,2.0,3.0,3.0,,6.0,1.0,,1.0,1,,2,1.0,3,,,,,,,,,4.0,,6.0,,2.0,1.0,10.0,39.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.4166666666666667,0.3333333333333333,0.5,0.2222222222222222,,0.6666666666666666,19.35483870967742,,,0.047619047619047616,,0.2,0.25,0.07692307692307693,0.037037037037037035,,,0.2,,0.25,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.4444444444444444,1.0,0.5,0.14285714285714285,1.0,0.2222222222222222,0.4262444444444444,0.5509,0.42071428571428576,0.18181818181818182,0.18181818181818182,0.2,1.0,10.944444444444445,0.8297872340425532,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,2.0,,,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,2787.0,46,84,89,52.0,43,23.0,173,4.0,8.0,4.0,7.0,2.0,3.0,3.0,4.0,6.0,15.0,3.0,15.0,79,5.0,9.0,,10.0,3.0,7.0,3.0,9.0,6.0,6.0,6.0,2.0,,,,,2.0,8.0,3.0,3,2.0,8,10.0,18,2.0,1.0,1.0,4.0,2.0,2.0,2.0,9.0,5.0,,5.0,1.0,3.0,,9.0,52.0,,0.5,1.0,0.4,0.5555555555555556,0.42857142857142855,0.4,0.5555555555555556,0.42857142857142855,0.4411764705882353,0.5555555555555556,0.5,0.13333333333333333,0.25,,18.10344827586207,0.5,0.4,0.07692307692307693,0.16326530612244897,0.25,0.2222222222222222,0.11764705882352941,0.1724137931034483,0.09523809523809523,0.5,,,0.375,0.5333333333333333,0.5,0.6666666666666666,0.5,0.2,0.26666666666666666,0.7777777777777778,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.5333333333333333,0.4805666666666666,0.5501666666666667,0.4540857142857143,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.6,5.993333333333334,0.6190476190476191,6.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,,0.18181818181818182,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,5.0,4.0,5.0,1.0,1.0,0.23529411764705882,,,,,,,,3.0,,0.6,0.5,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,6061.0,101,194,200,43.0,64,30.0,394,6.0,12.0,1.0,2.0,,,15.0,10.0,17.0,37.0,13.0,62.0,214,1.0,3.0,,14.0,1.0,4.0,5.0,7.0,8.0,26.0,2.0,4.0,4.0,8.0,3.0,20.0,,3.0,3.0,6,,9,3.0,12,4.0,,4.0,12.0,1.0,2.0,2.0,6.0,17.0,,18.0,,5.0,4.0,7.0,43.0,4.0,0.23529411764705882,0.25,0.4594594594594595,0.3333333333333333,0.25,0.4537037037037037,0.875,0.125,0.49206349206349204,0.875,0.2916666666666667,0.10810810810810811,0.08333333333333333,0.13333333333333333,32.188841201716734,0.3333333333333333,,0.08450704225352113,0.03896103896103896,0.125,,0.09473684210526316,0.03,,,,0.16,0.125,0.2222222222222222,0.5,0.5454545454545454,0.3333333333333333,0.2777777777777778,0.18518518518518517,0.25,0.5,,,0.5370370370370371,0.4768740740740742,0.5102333333333333,0.37770625,0.0847457627118644,0.11904761904761904,0.22580645161290322,0.11290322580645161,8.394594594594594,0.22164948453608246,-40.0,9.0,2.0,4.0,11.0,,3.0,5.0,17.0,,4.0,6.0,11.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,,0.29411764705882354,,0.29411764705882354,0.3148148148148148,,0.07692307692307693,0.07692307692307693,0.6,0.6923076923076923,0.2,0.2222222222222222,,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.375,,0.36363636363636365,25.18823529411765,6.0,3.0,5.0,9.0,,1.0,2.0,,0.6,,0.125,0.1111111111111111,0.5,0.375,,,,,,2.0,0.09375,0.2222222222222222,1.0,3.0,4.0,1.0,,,,0.8,,,1.0,0.6666666666666666,0.125,,1.0,,,,,1.0,1.0,2.0,0.1,0.16666666666666666,0.16666666666666666,1.0,0.25,0.5,1.0,,,,True,,,,,,,,,,,,
