EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,NonHeaveArc3FGM,ShortMidRangeAssists,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,StepOutOfBoundsTurnovers,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,19484.0,325,-107.0,605,613,225,250,76,1218,17.0,34.0,3.0,8.0,7.0,11.0,10.0,29.0,23.0,56.0,1.0,2.0,1.0,1.0,1.0,50.0,119,1.0,3.0,38.0,141,729,4.0,13.0,5.0,13.0,21.0,38,1.0,1.0,22.0,67.0,78.0,22.0,3.0,6.0,1.0,12.0,15.0,4.0,19.0,3.0,1.0,10.0,5.0,42.0,3.0,11.0,8.0,19.0,5.0,32.0,14.0,46,3.0,7.0,4.0,3.0,10.0,3.0,5.0,9.0,5.0,2.0,19.0,6.0,14.0,23.0,1.0,1.0,32.0,1.0,1.0,44.0,5.0,1.0,19.0,5.0,6.0,5.0,1.0,6.0,4.0,67.0,225,2.0,5.0,0.78,0.8297872340425532,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42016806722689076,0.3076923076923077,0.5526315789473685,0.42213114754098363,0.3076923076923077,0.5769230769230769,0.49645390070921985,0.40625,0.6568627450980392,0.02459016393442623,0.10084033613445378,0.20588235294117646,0.1724137931034483,22.92263610315186,0.5263157894736842,0.19230769230769232,0.10215053763440861,0.048672566371681415,0.12121212121212122,0.06818181818181818,0.10714285714285714,0.05185185185185185,0.06976744186046512,0.023809523809523808,0.04081632653061224,0.08108108108108109,0.08695652173913043,0.08108108108108109,0.125,0.1,0.1875,0.05172413793103448,0.6666666666666666,0.2786885245901639,0.5,0.6296296296296297,0.6470588235294118,0.23770491803278687,0.3448275862068966,0.4166666666666667,0.5,0.45901639344262296,0.4107142857142857,0.4107142857142857,1.0,0.01639344262295082,0.5,0.5,1.0,0.00819672131147541,0.6153846153846154,0.375,0.3333333333333333,0.28205128205128205,0.6363636363636364,0.02564102564102564,1.0,0.30327868852459017,0.44937254098360657,0.4771083333333334,0.4412653846153846,0.13970588235294118,0.14285714285714285,0.09219858156028368,0.475177304964539,10.757142857142853,24.333333333333332,0.371900826446281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,15798.0,263,-49.0,501,506,232,227,70,1007,6.0,13.0,1.0,2.0,3.0,6.0,4.0,10.0,23.0,50.0,2.0,5.0,1.0,3.0,27.0,33.0,73,11.0,32.0,29.0,128,567,4.0,9.0,2.0,13.0,11.0,25,4.0,10.0,19.0,53.0,32.0,34.0,33.0,,25.0,1.0,16.0,2.0,18.0,2.0,,8.0,7.0,38.0,,3.0,1.0,15.0,1.0,17.0,3.0,20,1.0,2.0,2.0,,5.0,3.0,3.0,10.0,2.0,3.0,15.0,6.0,8.0,21.0,,4.0,29.0,1.0,3.0,34.0,2.0,,9.0,9.0,1.0,,1.0,1.0,,53.0,232,2.0,9.0,0.48484848484848486,0.48484848484848486,1.0,0.34375,0.4,0.36666666666666664,0.4520547945205479,0.4444444444444444,0.44,0.4714285714285714,0.4583333333333333,0.4857142857142857,0.5289256198347108,0.5,0.5888888888888889,0.3047619047619048,0.0136986301369863,0.07692307692307693,,23.12925170068027,0.3333333333333333,0.05,0.09433962264150944,0.015873015873015872,0.015873015873015872,,0.07207207207207207,0.013215859030837005,,0.02702702702702703,0.02127659574468085,,0.10294117647058823,0.037037037037037035,0.109375,0.020833333333333332,,0.017543859649122806,,0.12380952380952381,0.46153846153846156,0.5,0.3333333333333333,0.09523809523809523,0.4,0.4,0.25,0.47619047619047616,0.46,0.46,0.5652173913043478,0.047619047619047616,0.4,0.4,1.0,0.2571428571428571,0.16666666666666666,0.5,,0.17142857142857143,0.5,0.08571428571428572,0.3333333333333333,0.42857142857142855,0.45320776699029125,0.48967,0.4521323529411764,0.08035714285714286,0.1125,0.1015625,0.4140625,14.4013698630137,26.771874999999998,0.4630738522954092,1.0,1.0,9.0,2.0,3.0,7.0,1.0,3.0,2.0,9.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,0.16666666666666666,0.2,0.42857142857142855,0.36,,,,,,,,,,,,,,,,,,,True,,,,,,,
101159,1610612737,Dijon Thompson,Dijon Thompson,101159,ATL,938.0,16,,33,35,14,19,2,68,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,3.0,4,,1.0,3.0,9,36,1.0,1.0,1.0,3.0,2.0,3,,,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,4.0,1.0,5,,,,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,3.0,1.0,,2.0,,,,,,,5.0,14,,,0.6666666666666666,0.6666666666666666,,,,,0.75,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.75,1.5,0.8333333333333334,0.2,,,,20.0,,0.3333333333333333,0.3333333333333333,0.1,0.25,,0.3,0.09090909090909091,,,0.2,,,0.5,0.5,0.3333333333333333,,,,0.4,1.0,1.0,0.5,,,,,0.4,0.5,0.5,1.0,0.2,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.6,0.47479000000000005,0.4768,0.4087666666666667,0.3333333333333333,0.4,0.3333333333333333,0.5555555555555556,10.725,24.1,0.42424242424242425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,39942.0,666,-176.0,1259,1278,528,539,159,2537,56.0,95.0,19.0,39.0,17.0,34.0,4.0,13.0,5.0,19.0,,,,,1.0,65.0,127,,1.0,59.0,189,1452,20.0,41.0,14.0,54.0,24.0,50,,1.0,23.0,71.0,90.0,40.0,,32.0,1.0,17.0,9.0,2.0,11.0,1.0,1.0,5.0,4.0,24.0,8.0,39.0,17.0,56.0,14.0,87.0,49.0,136,3.0,11.0,7.0,4.0,13.0,1.0,6.0,12.0,7.0,,25.0,13.0,85.0,124.0,5.0,7.0,65.0,12.0,6.0,75.0,5.0,,35.0,5.0,42.0,32.0,4.0,42.0,25.0,71.0,528,8.0,5.0,0.6923076923076923,0.9183673469387755,,,,,0.5118110236220472,0.4878048780487805,0.48,0.5078125,0.4878048780487805,0.47058823529411764,0.5797546012269938,0.5625,0.5378787878787878,0.0078125,0.13385826771653545,0.16842105263157894,,12.876712328767123,0.52,0.22950819672131148,0.1414141414141414,0.081419624217119,0.12408759124087591,0.08333333333333333,0.13696060037523453,0.0817391304347826,0.1411764705882353,0.08888888888888889,0.0319634703196347,0.08450704225352113,0.1524390243902439,0.175,0.1118421052631579,0.14018691588785046,0.06666666666666667,0.06818181818181818,0.5952380952380952,0.7421875,0.5894736842105263,0.7088607594936709,0.6964285714285714,0.1015625,0.3076923076923077,0.3076923076923077,0.25,0.1484375,0.2631578947368421,0.2777777777777778,1.0,,,,,0.0078125,0.9512195121951219,0.48717948717948717,0.21052631578947367,0.6666666666666666,0.5,,,0.75,0.535292578125,0.5760324324324324,0.5173127450980392,0.22151898734177214,0.2229299363057325,0.2857142857142857,0.37566137566137564,3.4763779527559047,31.6,0.4193804606830818,,,,,,1.0,,,,,,4.0,,,,,,,,,,0.0196078431372549,,,2.0,2.0,6.0,7.0,1.0,1.0,0.05263157894736842,0.0425531914893617,0.08,,,,,,,,,,True,,,,,,,
2098,1610612737,Slava Medvedenko,Slava Medvedenko,2098,ATL,778.0,13,3.0,30,29,23,20,2,59,,,,,,,,,3.0,5.0,1.0,1.0,1.0,1.0,,3.0,5,1.0,1.0,5.0,14,26,,,,,2.0,4,1.0,1.0,5.0,12.0,6.0,,3.0,,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,1.0,,,,1.0,,1.0,1.0,,,,,3.0,,,6.0,,,2.0,1.0,,,,,,12.0,23,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,,0.5,0.75,,0.7,0.7777777777777778,,0.75,0.16666666666666666,,,,31.25,1.0,,0.25,,,,0.14285714285714285,,,,,,0.5,,,,,,,,,,,,,,,0.8333333333333334,0.6,0.6,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.2,1.0,0.16666666666666666,0.37798333333333334,,0.37908,0.25,0.2857142857142857,,0.8571428571428571,19.04,23.3,0.7666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,1207.0,20,-13.0,44,41,22,25,6,85,2.0,5.0,,,,2.0,,,,,,,,,,2.0,5,,,2.0,6,38,,,2.0,2.0,,2,,,2.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,5.0,2.0,8.0,,8,,1.0,,1.0,,,,3.0,,2.0,3.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,2.0,22,1.0,,0.5,0.5,,,,,0.4,,,0.4,,,0.5,1.0,0.3333333333333333,,,,,18.0,,0.6666666666666666,0.45454545454545453,,0.2,,0.375,,,,,,0.6,0.5,,0.2,,,,1.0,0.4,0.4,0.5,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.60334,,0.54705,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.62,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,8038.0,134,-26.0,263,264,156,171,39,527,4.0,9.0,2.0,4.0,2.0,4.0,2.0,8.0,3.0,17.0,1.0,2.0,1.0,2.0,2.0,9.0,34,1.0,4.0,7.0,28,294,3.0,6.0,1.0,7.0,4.0,19,1.0,4.0,4.0,15.0,8.0,10.0,3.0,4.0,2.0,3.0,14.0,4.0,18.0,3.0,1.0,6.0,6.0,40.0,1.0,3.0,2.0,5.0,,7.0,4.0,11,,3.0,1.0,2.0,8.0,,4.0,2.0,4.0,,10.0,6.0,6.0,13.0,,,8.0,,1.0,11.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,15.0,156,4.0,2.0,0.4444444444444444,0.5714285714285714,1.0,0.25,0.25,0.25,0.2647058823529412,0.5,0.21052631578947367,0.27631578947368424,0.5,0.2391304347826087,0.32558139534883723,0.5,0.2777777777777778,0.10526315789473684,0.08823529411764706,0.2222222222222222,0.125,17.207792207792206,0.8,,0.06329113924050633,0.031578947368421054,0.07407407407407407,0.05263157894736842,0.0660377358490566,0.03508771929824561,0.05555555555555555,,0.024390243902439025,0.06666666666666667,0.029411764705882353,0.07692307692307693,0.09375,0.04,0.5,,1.0,0.23684210526315788,0.4444444444444444,0.5714285714285714,0.25,0.21052631578947367,0.25,0.2857142857142857,0.5,0.4473684210526316,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.05263157894736842,0.5,0.5,1.0,0.05263157894736842,0.6666666666666666,0.5,,0.17391304347826086,0.5,0.08695652173913043,0.5,0.34210526315789475,0.4284815789473683,0.5167200000000001,0.41055217391304344,0.0975609756097561,0.10810810810810811,0.25,0.5357142857142857,10.78235294117647,25.225,0.5931558935361216,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,0.08695652173913043,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,10429.0,174,-37.0,332,339,109,137,30,671,4.0,7.0,,,,2.0,5.0,8.0,6.0,22.0,1.0,1.0,,,15.0,15.0,37,5.0,16.0,7.0,52,373,,3.0,,,6.0,11,3.0,9.0,7.0,28.0,10.0,20.0,12.0,,14.0,2.0,29.0,,29.0,,,12.0,14.0,58.0,1.0,1.0,5.0,7.0,,12.0,2.0,14,1.0,5.0,,5.0,9.0,1.0,6.0,5.0,3.0,1.0,14.0,4.0,6.0,16.0,,1.0,11.0,,5.0,8.0,,,1.0,3.0,,,,1.0,1.0,28.0,109,4.0,3.0,0.3333333333333333,0.3333333333333333,0.8,0.3125,0.3333333333333333,0.3333333333333333,0.40540540540540543,,0.5454545454545454,0.42452830188679247,,0.525,0.45614035087719296,,0.5833333333333334,0.3018867924528302,0.05405405405405406,0.2857142857142857,,19.346049046321525,0.6428571428571429,,0.06930693069306931,0.008403361344537815,0.1388888888888889,0.045454545454545456,0.08759124087591241,0.014184397163120567,,,0.015873015873015872,0.05555555555555555,0.04878048780487805,,0.10869565217391304,0.10344827586206896,0.2857142857142857,0.03333333333333333,1.0,0.1320754716981132,0.5714285714285714,0.8,0.5,0.1509433962264151,0.625,0.625,0.2,0.41509433962264153,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.018867924528301886,1.0,1.0,1.0,0.2830188679245283,,,,0.1,,,,0.4339622641509434,0.45535384615384616,0.4322,0.4502921052631579,0.018518518518518517,0.02631578947368421,,0.5384615384615384,12.762162162162161,26.7125,0.32831325301204817,,,4.0,1.0,3.0,9.0,,1.0,1.0,4.0,3.0,,,,0.26666666666666666,0.26666666666666666,0.75,,,,0.25,0.45,0.3333333333333333,0.2857142857142857,,,,,,,,,,3.0,1.0,1.0,,,,,,,True,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,8116.0,135,-15.0,255,258,83,51,22,513,20.0,28.0,5.0,7.0,8.0,10.0,3.0,5.0,5.0,15.0,,,,,,28.0,48,,,17.0,73,275,5.0,7.0,2.0,12.0,9.0,12,,,15.0,33.0,30.0,26.0,,8.0,,1.0,11.0,,11.0,,,8.0,3.0,22.0,2.0,8.0,9.0,16.0,4.0,29.0,10.0,39,,4.0,2.0,2.0,3.0,2.0,2.0,7.0,1.0,2.0,10.0,1.0,7.0,14.0,1.0,3.0,14.0,,,20.0,4.0,,9.0,3.0,1.0,,,1.0,1.0,33.0,83,1.0,3.0,0.5357142857142857,0.625,,,,,0.5833333333333334,0.7142857142857143,0.75,0.5833333333333334,0.7142857142857143,0.75,0.6517857142857143,0.75,0.868421052631579,,0.020833333333333332,0.03571428571428571,,23.157894736842106,0.3,0.4444444444444444,0.21621621621621623,0.0963855421686747,0.28125,0.08,0.2358490566037736,0.09259259259259259,0.17647058823529413,0.1111111111111111,,0.11764705882352941,0.23333333333333334,,0.2727272727272727,0.34782608695652173,0.1111111111111111,,1.0,0.5833333333333334,0.7142857142857143,0.7407407407407407,0.5,0.10416666666666667,0.6,0.6,0.3333333333333333,0.3125,0.3333333333333333,0.3333333333333333,0.8,,,,,,1.0,0.7142857142857143,0.2,0.8333333333333334,0.8,,,0.5833333333333334,0.5104812500000001,0.5517500000000001,0.601325,0.16981132075471697,0.16981132075471697,0.1643835616438356,0.4520547945205479,6.110416666666667,,0.3254901960784314,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,14071.0,235,-41.0,449,461,192,229,49,910,17.0,32.0,3.0,8.0,7.0,14.0,1.0,5.0,4.0,12.0,2.0,5.0,,1.0,4.0,22.0,49,3.0,9.0,27.0,80,496,4.0,9.0,2.0,10.0,8.0,24,,2.0,7.0,23.0,24.0,20.0,9.0,4.0,3.0,6.0,10.0,4.0,14.0,4.0,,5.0,5.0,32.0,1.0,5.0,6.0,13.0,4.0,23.0,7.0,30,,7.0,6.0,1.0,7.0,2.0,6.0,11.0,1.0,5.0,18.0,4.0,5.0,15.0,1.0,3.0,22.0,2.0,,35.0,3.0,,16.0,3.0,4.0,4.0,,4.0,1.0,23.0,192,2.0,2.0,0.5454545454545454,0.6,1.0,0.3333333333333333,,0.375,0.4489795918367347,0.4444444444444444,0.3333333333333333,0.45689655172413796,0.4,0.3076923076923077,0.5405405405405406,0.45454545454545453,0.3709677419354839,0.15517241379310345,0.12244897959183673,0.1875,,18.326693227091635,0.3888888888888889,0.19047619047619047,0.08666666666666667,0.03067484662576687,0.12244897959183673,0.034482758620689655,0.09547738693467336,0.03125,0.018867924528301886,,0.05194805194805195,0.047619047619047616,0.07407407407407407,,0.1590909090909091,0.1111111111111111,0.25,,0.25,0.5517241379310345,0.53125,0.6538461538461539,0.5294117647058824,0.08620689655172414,0.2,0.2,,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.75,0.08620689655172414,0.4,0.4,1.0,0.06896551724137931,0.8,0.375,0.3333333333333333,0.5384615384615384,0.5,0.038461538461538464,,0.7068965517241379,0.5192342105263158,0.56715,0.511674,0.22535211267605634,0.25806451612903225,0.125,0.2875,5.712244897959185,28.577777777777776,0.42761692650334077,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,0.25,0.25,1.0,0.1,,,,0.038461538461538464,,0.3333333333333333,1.0,1.0,,,,,,0.06666666666666667,,,,,,,,,,,True,,,,,,,
