EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,Corner3PctBlocked,HeaveMakes
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,18971.0,316,81,589,581,165,177,80,1170,13,27,1.0,4.0,2.0,5.0,3.0,7,6.0,18.0,4.0,13.0,1.0,2.0,3.0,5.0,5.0,21.0,5.0,1.0,3.0,22,52,9.0,34.0,20.0,91,593,4.0,8,1.0,7.0,11.0,3.0,11,4.0,8.0,9.0,27.0,32,12.0,21.0,6.0,2.0,21.0,5.0,5.0,20,7.0,27,5.0,2.0,11.0,3.0,6.0,61,5.0,5,7.0,13,1.0,21,10,31,2.0,14.0,8.0,6.0,9.0,2.0,6.0,7,3.0,1.0,16,4.0,4.0,15.0,41,5.0,3.0,21,1.0,1.0,30.0,12.0,3.0,5.0,4.0,1.0,5.0,3.0,1.0,27.0,165,9.0,3.0,0.7272727272727273,0.7619047619047619,0.7777777777777778,0.2647058823529412,0.14285714285714285,0.5,0.2647058823529412,0.4230769230769231,0.5,0.2727272727272727,0.4127906976744186,0.36666666666666664,0.47368421052631576,0.4504950495049505,0.36666666666666664,0.5192307692307693,0.3953488372093023,0.09615384615384616,0.18518518518518517,17.333333333333332,0.5625,0.05,0.07386363636363637,0.02512562814070352,0.07446808510638298,0.0847457627118644,0.07407407407407407,0.03875968992248062,0.03278688524590164,0.022222222222222223,0.021505376344086023,0.06666666666666667,0.14285714285714285,0.03636363636363636,0.061224489795918366,0.1111111111111111,0.07272727272727272,0.07692307692307693,0.04081632653061224,0.6,0.313953488372093,0.48148148148148145,0.5909090909090909,0.8461538461538461,0.08139534883720931,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.5,0.1511627906976744,0.3076923076923077,0.3076923076923077,0.75,0.2441860465116279,0.23809523809523808,0.23809523809523808,0.8,0.26666666666666666,0.25,0.13333333333333333,0.5,0.3333333333333333,0.2631578947368421,0.4,0.2631578947368421,0.6,0.15789473684210525,0.3333333333333333,0.7093023255813954,0.23809523809523808,0.5055098837209302,0.48835555555555554,0.4666657894736842,0.12244897959183673,0.1875,0.12087912087912088,0.2967032967032967,7.348076923076922,24.51470588235294,0.2801358234295416,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,117131.0,1952,-56,3712,3697,792,832,386,7409,141,202,34.0,55.0,17.0,27.0,39.0,99,147.0,305.0,4.0,10.0,,1.0,1.0,3.0,4.0,14.0,,3.0,9.0,327,606,8.0,24.0,116.0,794,3976,52.0,83,,1.0,127.0,50.0,99,4.0,12.0,34.0,146.0,540,114.0,24.0,,52.0,14.0,4.0,37.0,35,9.0,44,6.0,3.0,16.0,5.0,14.0,97,14.0,83,53.0,187,29.0,269,103,372,7.0,33.0,17.0,16.0,41.0,4.0,20.0,74,21.0,18.0,115,12.0,16.0,109.0,185,10.0,18.0,149,11.0,16.0,153.0,78.0,7.0,43.0,32.0,11.0,43.0,26.0,24.0,146.0,792,10.0,6.0,0.8256880733944955,0.8970099667774086,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5396039603960396,0.6265060240963856,0.5050505050505051,0.5380952380952381,0.6190476190476191,0.5045045045045045,0.5687679083094556,0.6479591836734694,0.5615384615384615,0.0380952380952381,0.06105610561056106,0.12871287128712872,19.599807135969144,0.3565217391304348,0.2815533980582524,0.136,0.061894108873974646,0.1308641975308642,0.04778156996587031,0.1348314606741573,0.05936352509179926,0.09337349397590361,0.051829268292682924,0.0513950073421439,0.05581395348837209,0.02564102564102564,0.12134831460674157,0.14563106796116504,0.14170692431561996,0.12974683544303797,0.1348314606741573,0.027131782945736434,0.6046511627906976,0.32063492063492066,0.698019801980198,0.8011363636363636,0.7021276595744681,0.15714285714285714,0.3939393939393939,0.43820224719101125,0.8461538461538461,0.48412698412698413,0.4819672131147541,0.48355263157894735,0.9387755102040817,0.015873015873015872,0.4,0.4,1.0,0.022222222222222223,0.2857142857142857,0.2857142857142857,1.0,0.6547619047619048,0.6181818181818182,0.011904761904761904,,,0.24324324324324326,0.6296296296296297,0.02702702702702703,0.3333333333333333,0.08108108108108109,0.3333333333333333,0.35873015873015873,0.2857142857142857,0.456564126984127,0.5097727272727273,0.4298072072072072,0.11287988422575977,0.11694152923538231,0.15994962216624686,0.18387909319899245,10.85924092409241,24.11666666666667,0.21336206896551724,23.0,6.0,4.0,1.0,17.0,1.0,1.0,12.0,0.10101010101010101,0.003278688524590164,0.08695652173913043,0.20588235294117646,,,,,,,,,,,,,,,,True,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,22168.0,369,-22,698,687,183,180,70,1385,6,19,,1.0,2.0,7.0,6.0,12,23.0,53.0,2.0,6.0,,,,,15.0,46.0,2.0,4.0,12.0,35,84,17.0,52.0,18.0,139,738,,3,,2.0,,7.0,23,4.0,12.0,16.0,42.0,28,42.0,48.0,3.0,,46.0,15.0,2.0,43,8.0,51,6.0,2.0,14.0,9.0,20.0,110,1.0,5,10.0,16,,26,6,32,3.0,10.0,3.0,7.0,17.0,1.0,11.0,7,6.0,2.0,24,3.0,4.0,6.0,18,1.0,1.0,20,,2.0,22.0,2.0,8.0,1.0,,,1.0,,,42.0,183,2.0,8.0,0.4,0.4,0.9411764705882353,0.3269230769230769,,0.3333333333333333,0.3269230769230769,0.4166666666666667,,0.30434782608695654,0.44485294117647056,,0.37142857142857144,0.4726027397260274,,0.4659090909090909,0.38235294117647056,0.023809523809523808,0.05263157894736842,21.87902187902188,0.7083333333333334,,0.06808510638297872,0.022026431718061675,0.12195121951219512,0.014084507042253521,0.08201892744479496,0.020134228187919462,0.03389830508474576,0.02040816326530612,0.01680672268907563,0.018867924528301886,,0.060240963855421686,0.019230769230769232,0.1,0.10606060606060606,0.1875,0.037037037037037035,,0.13970588235294118,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.08823529411764706,0.5,0.5,0.3333333333333333,0.3897058823529412,0.4339622641509434,0.4423076923076923,0.43478260869565216,0.04411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.3382352941176471,0.32608695652173914,0.32608695652173914,0.9333333333333333,0.2,,,,0.4,0.2,0.2857142857142857,,,0.34285714285714286,0.3333333333333333,0.5220588235294118,0.32608695652173914,0.4739794117647058,0.4744625,0.4737971428571428,0.014492753623188406,0.023255813953488372,,0.302158273381295,13.239285714285716,25.142307692307693,0.2621776504297994,,,,,,,,,,0.018867924528301886,,,2.0,1.0,,,,,,,,,,,,,,True,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,142737.0,2379,-10,4515,4524,1100,1179,477,9039,104,159,7.0,13.0,24.0,39.0,37.0,85,162.0,347.0,31.0,74.0,3.0,8.0,7.0,17.0,63.0,164.0,20.0,18.0,44.0,303,591,94.0,238.0,176.0,1064,4792,28.0,54,14.0,28.0,113.0,66.0,131,25.0,61.0,69.0,276.0,352,254.0,261.0,21.0,14.0,160.0,63.0,25.0,251,48.0,299,35.0,13.0,82.0,51.0,118.0,646,8.0,35,46.0,122,22.0,190,43,233,9.0,68.0,48.0,20.0,102.0,20.0,71.0,62,31.0,14.0,164,8.0,37.0,74.0,157,3.0,14.0,208,8.0,15.0,216.0,87.0,24.0,13.0,11.0,1.0,13.0,8.0,,276.0,1100,28.0,19.0,0.5808580858085809,0.5945945945945946,0.925531914893617,0.3949579831932773,0.5,0.4098360655737705,0.4017094017094017,0.5126903553299492,0.5185185185185185,0.5038167938931297,0.5355850422195416,0.5975609756097561,0.5390625,0.5735135135135135,0.6277777777777778,0.5851063829787234,0.2870928829915561,0.04230118443316413,0.11949685534591195,21.490707789640176,0.6219512195121951,0.15384615384615385,0.07443563148261134,0.021618282890673256,0.08695652173913043,0.02168021680216802,0.07749077490774908,0.021629778672032193,0.04176904176904177,0.014814814814814815,0.01486988847583643,0.022222222222222223,0.020202020202020204,0.04474708171206226,0.08311688311688312,0.09054054054054055,0.08860759493670886,0.08208955223880597,0.022556390977443608,0.6153846153846154,0.19179734620024125,0.6540880503144654,0.7428571428571429,0.5865384615384616,0.10253317249698432,0.43529411764705883,0.4567901234567901,0.5135135135135135,0.41857659831121835,0.4668587896253602,0.46956521739130436,0.5925925925925926,0.08926417370325694,0.4189189189189189,0.4189189189189189,1.0,0.19782870928829915,0.38414634146341464,0.38650306748466257,0.8888888888888888,0.15853658536585366,0.5384615384615384,0.0975609756097561,0.375,0.24390243902439024,0.203125,0.6153846153846154,0.08854166666666667,0.4117647058823529,0.22916666666666666,0.4090909090909091,0.47889022919179736,0.39375,0.4900680218446603,0.47896129032258056,0.4827510695187166,0.09988901220865705,0.1318181818181818,0.106203007518797,0.2593984962406015,12.321150592216583,25.230252100840342,0.24363233665559247,15.0,,3.0,4.0,18.0,,,2.0,0.047058823529411764,0.005763688760806916,,0.2857142857142857,4.0,1.0,11.0,4.0,1.0,1.0,3.0,0.004201680672268907,0.006097560975609756,1.0,0.55,1.0,0.012448132780082987,,,True,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,179716.0,2995,10,5658,5644,1442,1554,627,11302,186,294,46.0,68.0,42.0,64.0,203.0,440,237.0,551.0,,,,,,,12.0,56.0,5.0,7.0,31.0,626,1285,12.0,56.0,416.0,1704,5987,80.0,144,1.0,5.0,195.0,133.0,279,7.0,31.0,170.0,457.0,742,510.0,30.0,6.0,78.0,49.0,12.0,50.0,243,70.0,313,52.0,18.0,136.0,28.0,79.0,696,45.0,131,174.0,546,72.0,792,183,975,28.0,89.0,67.0,22.0,89.0,24.0,53.0,116,36.0,38.0,205,21.0,51.0,80.0,184,10.0,33.0,407,20.0,15.0,498.0,194.0,57.0,124.0,100.0,20.0,126.0,77.0,9.0,457.0,1442,26.0,55.0,0.5926517571884984,0.6320272572402045,0.8333333333333334,0.21428571428571427,0.2,0.22580645161290322,0.24489795918367346,0.48715953307392995,0.5555555555555556,0.4767025089605735,0.4802386278896346,0.5469798657718121,0.4629032258064516,0.538931788931789,0.5945121951219512,0.5595533498759305,0.041759880686055184,0.038910505836575876,0.11904761904761904,27.58241758241758,0.43414634146341463,0.4114285714285714,0.2768762677484787,0.0645638245441104,0.25290697674418605,0.09635974304068523,0.2706766917293233,0.07051282051282051,0.08477842003853564,0.05304518664047151,0.059940059940059943,0.09941520467836257,0.088,0.23397435897435898,0.32112068965517243,0.2839366515837104,0.2345924453280318,0.3027027027027027,0.04409448818897638,0.6111111111111112,0.21923937360178972,0.6326530612244898,0.7181467181467182,0.5591397849462365,0.32811334824757643,0.46136363636363636,0.4765258215962441,0.4876847290640394,0.4108873974645787,0.4301270417422868,0.4309090909090909,0.7088607594936709,,,,,0.041759880686055184,0.21428571428571427,0.21428571428571427,0.8333333333333334,0.4563758389261745,0.6764705882352942,,,0.03355704697986577,0.2064516129032258,0.65625,,,0.1,0.22580645161290322,0.2609992542878449,0.24489795918367346,0.43061383058470765,0.45904800000000007,0.41339311475409835,0.1295925183700735,0.13462873004857737,0.11443661971830986,0.2681924882629108,10.976264591439685,29.749999999999993,0.25486037469070344,32.0,7.0,4.0,,38.0,20.0,,16.0,0.031818181818181815,0.0018148820326678765,0.05426356589147287,0.13043478260869565,35.0,4.0,1.0,7.0,,,,,,,0.2,1.0,,2.0,2.0,True,,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,63534.0,1059,-20,2013,2003,583,657,228,4016,38,76,6.0,17.0,11.0,18.0,5.0,11,23.0,76.0,6.0,19.0,,1.0,2.0,5.0,12.0,34.0,4.0,3.0,8.0,66,163,18.0,53.0,45.0,231,2125,9.0,23,1.0,5.0,26.0,17.0,32,5.0,13.0,17.0,66.0,78,54.0,51.0,3.0,14.0,33.0,12.0,14.0,78,17.0,95,10.0,7.0,34.0,21.0,23.0,207,8.0,26,17.0,56,5.0,78,39,117,1.0,47.0,28.0,19.0,26.0,5.0,17.0,26,9.0,3.0,52,4.0,16.0,45.0,118,4.0,9.0,45,4.0,5.0,57.0,23.0,7.0,8.0,3.0,2.0,8.0,6.0,,66.0,583,18.0,6.0,0.5909090909090909,0.6610169491525424,0.9444444444444444,0.33962264150943394,0.2,0.38461538461538464,0.34615384615384615,0.4049079754601227,0.391304347826087,0.53125,0.4305555555555556,0.375,0.5444444444444444,0.47530864197530864,0.41935483870967744,0.5892857142857143,0.24537037037037038,0.08588957055214724,0.14473684210526316,12.968681076312306,0.5,0.07692307692307693,0.09256198347107437,0.036312849162011177,0.05985915492957746,0.04371584699453552,0.08211473565804274,0.03781979977753059,0.031578947368421054,0.017241379310344827,0.048295454545454544,0.029197080291970802,0.08695652173913043,0.053475935828877004,0.10638297872340426,0.11191335740072202,0.055,0.07142857142857142,0.008928571428571428,0.75,0.35185185185185186,0.5,0.5846153846153846,0.47368421052631576,0.05092592592592592,0.45454545454545453,0.5555555555555556,0.2,0.35185185185185186,0.3026315789473684,0.30666666666666664,0.8695652173913043,0.08796296296296297,0.3157894736842105,0.3157894736842105,1.0,0.1574074074074074,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.6071428571428571,0.35294117647058826,0.03571428571428571,,0.14285714285714285,0.4,0.6111111111111112,0.1111111111111111,0.4,0.17777777777777778,0.375,0.5972222222222222,0.36363636363636365,0.5134876744186048,0.5244095238095239,0.5100122222222222,0.09745762711864407,0.12568306010928962,0.11255411255411256,0.2857142857142857,9.876073619631901,25.052830188679245,0.2896174863387978,5.0,5.0,4.0,,3.0,,,3.0,0.18181818181818182,0.013157894736842105,0.09803921568627451,,,3.0,1.0,1.0,,,,,,,0.25,1.0,,,,True,,
200751,1610612750,Randy Foye,Randy Foye,200751,MIN,69636.0,1161,31,2181,2178,736,773,266,4359,75,135,6.0,11.0,25.0,47.0,24.0,67,37.0,96.0,15.0,33.0,,3.0,4.0,6.0,25.0,74.0,6.0,6.0,23.0,136,298,40.0,107.0,111.0,503,2294,14.0,26,1.0,9.0,37.0,45.0,109,10.0,29.0,62.0,182.0,82,190.0,105.0,15.0,8.0,71.0,25.0,28.0,120,23.0,143,14.0,9.0,33.0,21.0,66.0,309,7.0,20,32.0,55,4.0,91,30,121,9.0,28.0,19.0,9.0,43.0,12.0,27.0,54,16.0,4.0,97,7.0,38.0,45.0,135,6.0,21.0,100,7.0,8.0,130.0,52.0,18.0,8.0,2.0,3.0,10.0,10.0,,182.0,736,20.0,17.0,0.3014705882352941,0.3106060606060606,0.875,0.37383177570093457,0.1111111111111111,0.3448275862068966,0.38461538461538464,0.4563758389261745,0.5384615384615384,0.41284403669724773,0.4839506172839506,0.44285714285714284,0.43478260869565216,0.5408602150537635,0.4868421052631579,0.5260115606936416,0.2641975308641975,0.09395973154362416,0.15555555555555556,22.588424437299036,0.44329896907216493,0.05405405405405406,0.08148148148148149,0.02518891687657431,0.1032258064516129,0.03783783783783784,0.0883248730964467,0.027579162410623085,0.013636363636363636,0.04975124378109453,0.01876675603217158,0.022900763358778626,0.07407407407407407,0.06,0.05056179775280899,0.11447811447811448,0.11363636363636363,0.07777777777777778,0.04639175257731959,1.0,0.3333333333333333,0.5555555555555556,0.6578947368421053,0.38666666666666666,0.1654320987654321,0.3582089552238806,0.39344262295081966,0.16666666666666666,0.23703703703703705,0.3854166666666667,0.3894736842105263,0.21621621621621623,0.08148148148148149,0.45454545454545453,0.45454545454545453,1.0,0.18271604938271604,0.33783783783783783,0.33783783783783783,0.8,0.3142857142857143,0.5454545454545454,0.08571428571428572,,0.17142857142857143,0.34057971014492755,0.5319148936170213,0.043478260869565216,0.6666666666666666,0.16666666666666666,0.2608695652173913,0.5975308641975309,0.352112676056338,0.4897888059701491,0.48439137931034487,0.4762888888888888,0.116331096196868,0.15294117647058825,0.073558648111332,0.36182902584493043,7.788590604026843,25.332710280373828,0.3374598807886291,6.0,3.0,6.0,4.0,10.0,,,1.0,0.08955223880597014,0.010416666666666666,0.05263157894736842,0.16666666666666666,,3.0,1.0,3.0,,,,,,,0.16666666666666666,1.0,,2.0,2.0,True,,
2229,1610612750,Mike James,Mike James,2229,MIN,104984.0,1750,-33,3320,3307,737,817,358,6627,89,166,5.0,11.0,15.0,30.0,30.0,71,55.0,153.0,18.0,45.0,,2.0,1.0,9.0,50.0,136.0,14.0,9.0,34.0,174,390,68.0,181.0,129.0,681,3542,11.0,22,5.0,16.0,46.0,37.0,99,10.0,43.0,73.0,177.0,112,236.0,189.0,15.0,4.0,135.0,50.0,32.0,235,26.0,261,13.0,13.0,64.0,32.0,139.0,548,5.0,16,27.0,90,3.0,120,22,142,4.0,49.0,32.0,17.0,47.0,17.0,26.0,62,21.0,5.0,109,8.0,18.0,54.0,146,1.0,22.0,118,3.0,7.0,155.0,53.0,27.0,4.0,4.0,,4.0,1.0,,177.0,737,15.0,26.0,0.3218390804597701,0.32558139534883723,0.9264705882352942,0.3756906077348066,0.3125,0.23255813953488372,0.37777777777777777,0.4461538461538462,0.5,0.37373737373737376,0.48336252189141854,0.4868421052631579,0.36619718309859156,0.5287713841368584,0.5227272727272727,0.4808743169398907,0.3169877408056042,0.08205128205128205,0.12650602409638553,20.198764437281763,0.43119266055045874,0.029411764705882353,0.07364975450081833,0.013366750208855471,0.075,0.018726591760299626,0.07395701643489254,0.014344262295081968,0.020761245674740483,0.006557377049180328,0.013266998341625208,0.015384615384615385,0.027777777777777776,0.05025125628140704,0.06741573033707865,0.0933572710951526,0.06766917293233082,0.09574468085106383,0.013793103448275862,0.25,0.29071803852889666,0.536144578313253,0.6137931034482759,0.39325842696629215,0.1243432574430823,0.4225352112676056,0.4918032786885246,0.13333333333333333,0.2679509632224168,0.35947712418300654,0.3618421052631579,0.3090909090909091,0.07880910683012259,0.4,0.4,1.0,0.2381786339754816,0.36764705882352944,0.36764705882352944,0.9,0.2894736842105263,0.45454545454545453,0.05263157894736842,,0.3684210526315789,0.2112676056338028,0.5,0.06338028169014084,0.1111111111111111,0.23943661971830985,0.2647058823529412,0.6077057793345009,0.37037037037037035,0.506897456140351,0.511928125,0.4652943262411348,0.08766233766233766,0.12211981566820276,0.06754772393538913,0.2599118942731278,9.149230769230769,24.88121546961326,0.2219879518072289,9.0,1.0,6.0,4.0,9.0,,,1.0,0.14084507042253522,0.006535947712418301,0.014925373134328358,0.4,1.0,,5.0,1.0,,,1.0,,,,0.35714285714285715,1.0,0.005494505494505495,,,True,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,112913.0,1882,-8,3549,3546,843,871,384,7095,68,107,18.0,30.0,15.0,25.0,38.0,79,71.0,156.0,3.0,10.0,,1.0,,1.0,1.0,10.0,1.0,,2.0,177,342,4.0,20.0,49.0,415,3764,36.0,61,,2.0,78.0,34.0,65,,3.0,21.0,89.0,198,156.0,12.0,,30.0,10.0,1.0,19.0,141,33.0,174,18.0,15.0,58.0,24.0,59.0,381,11.0,58,30.0,94,3.0,127,69,196,6.0,21.0,10.0,11.0,33.0,6.0,27.0,34,6.0,9.0,67,9.0,12.0,62.0,123,4.0,7.0,62,5.0,6.0,66.0,28.0,8.0,23.0,12.0,7.0,25.0,14.0,6.0,89.0,843,18.0,8.0,0.559322033898305,0.6111111111111112,1.0,0.2,,,0.2,0.5175438596491229,0.5901639344262295,0.5230769230769231,0.505524861878453,0.5714285714285714,0.5,0.5293367346938775,0.6,0.55625,0.055248618784530384,0.05555555555555555,0.1308411214953271,11.492238357536305,0.4925373134328358,0.02912621359223301,0.07067669172932331,0.04552590266875981,0.07407407407407407,0.04059040590405904,0.07146974063400577,0.04466019417475728,0.022364217252396165,0.06287425149700598,0.04784688995215311,0.03571428571428571,0.05333333333333334,0.06466512702078522,0.08387096774193549,0.06814310051107325,0.08524590163934426,0.04,0.037037037037037035,0.56,0.2955801104972376,0.6355140186915887,0.7311827956989247,0.4264705882352941,0.21823204419889503,0.4810126582278481,0.5135135135135135,0.2894736842105263,0.430939226519337,0.4551282051282051,0.4551282051282051,0.8309859154929577,0.027624309392265192,0.3,0.3,1.0,0.027624309392265192,0.1,0.1,1.0,0.47619047619047616,0.6,0.015873015873015872,,0.015873015873015872,0.36764705882352944,0.6,0.014705882352941176,,0.029411764705882353,,0.35082872928176795,0.1,0.4546064917127069,0.4676650943396226,0.44833235294117646,0.07291666666666667,0.07692307692307693,0.18795180722891566,0.21445783132530122,10.390935672514617,24.419999999999998,0.2375316990701606,6.0,,5.0,1.0,6.0,,,,0.06329113924050633,,,0.2222222222222222,,4.0,,,,,,,,,,,,2.0,2.0,True,,
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,44481.0,741,97,1381,1368,428,472,170,2749,86,132,25.0,42.0,24.0,37.0,26.0,48,10.0,14.0,,,,,,,,3.0,,,3.0,122,194,,3.0,64.0,308,1411,30.0,48,,,82.0,38.0,61,,3.0,29.0,105.0,174,70.0,,,48.0,1.0,,20.0,16,5.0,21,5.0,,5.0,5.0,6.0,47,11.0,57,34.0,66,14.0,114,71,185,4.0,26.0,18.0,8.0,7.0,2.0,3.0,19,4.0,2.0,26,3.0,4.0,60.0,117,10.0,8.0,89,4.0,19.0,93.0,44.0,8.0,6.0,4.0,2.0,6.0,4.0,6.0,105.0,428,17.0,8.0,0.7131147540983607,0.8877551020408163,,,,,,0.6288659793814433,0.625,0.6229508196721312,0.6192893401015228,0.625,0.59375,0.6470588235294118,0.640625,0.6325301204819277,0.015228426395939087,0.10309278350515463,0.12878787878787878,16.772554002541295,0.2692307692307692,0.27450980392156865,0.15456674473067916,0.11585365853658537,0.1827956989247312,0.09401709401709402,0.1631321370309951,0.1116584564860427,0.14184397163120568,0.0661764705882353,0.13023255813953488,0.10344827586206896,0.06666666666666667,0.10084033613445378,0.17886178861788618,0.17297297297297298,0.20689655172413793,0.14285714285714285,0.07692307692307693,0.6666666666666666,0.6700507614213198,0.6515151515151515,0.7478260869565218,0.6627906976744186,0.2436548223350254,0.5416666666666666,0.5777777777777777,0.8076923076923077,0.07106598984771574,0.7142857142857143,0.7142857142857143,0.9,,,,,0.015228426395939087,,,,0.875,0.5952380952380952,,,,0.578125,0.6486486486486487,,,0.046875,,0.6852791878172588,,0.5084231958762887,0.5390902439024391,0.4992639344262295,0.19130434782608696,0.19383259911894274,0.2662337662337662,0.3409090909090909,2.9912371134020614,44.06666666666666,0.3099203475742216,22.0,3.0,,1.0,11.0,,,3.0,0.0625,,0.06521739130434782,0.08,,,,2.0,,,,,,,,,,,,True,,
