EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PtsPutbacks,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockedLongMidRange,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,on,Corner3PctBlocked
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,3108.0,52,-5,89,95,24,42,12,184,3.0,4,1.0,1.0,1,3.0,5,2.0,4.0,8,13,3,19,87,1,1,1,1.0,3,6,10.0,1.0,2.0,3,2.0,1.0,8,2.0,1.0,1.0,3.0,4,3.0,7,1.0,1.0,1,1.0,1.0,2,2,7,1.0,1.0,6,1.0,5,1.0,3.0,3,24,1.0,0.375,0.375,0.6153846153846154,1.0,0.6153846153846154,1.0,0.6333333333333333,0.75,16.504854368932037,0.5,0.25,0.10714285714285714,0.05,0.08333333333333333,0.1,0.043478260869565216,0.11764705882352941,0.25,0.1111111111111111,0.14285714285714285,0.3076923076923077,0.75,0.75,0.6666666666666666,0.38461538461538464,0.6,0.6,0.3333333333333333,0.3076923076923077,0.5,0.5,1.0,1.0,1.0,0.3076923076923077,0.42502307692307695,0.5775,0.6014,0.2,0.2,0.15789473684210525,9.26923076923077,0.2696629213483146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,43503.0,725,72,1370,1355,348,303,139,2725,35.0,64,2.0,10.0,17,5.0,14,22.0,49.0,62,127,47,282,1415,7,19,31,23.0,85,26,98.0,95.0,34.0,129,25.0,48.0,292,3.0,1.0,18.0,33.0,52,7.0,59,23.0,8.0,26,19.0,11.0,37,14,35,2.0,2.0,34,1.0,51,1.0,13.0,85,348,5.0,0.20967741935483872,0.20967741935483872,0.4881889763779528,0.6129032258064516,0.5,0.5166666666666667,0.53515625,0.5694444444444444,19.2257217847769,0.7027027027027027,0.0196078431372549,0.06860706860706861,0.00683371298405467,0.09523809523809523,0.07611940298507462,0.01011804384485666,0.0051813471502590676,0.029850746268656716,0.09693877551020408,0.078125,0.2723404255319149,0.546875,0.5737704918032787,0.22857142857142856,0.059574468085106386,0.35714285714285715,0.38461538461538464,,0.20851063829787234,0.4489795918367347,0.4489795918367347,0.14285714285714285,0.2833333333333333,0.5882352941176471,0.7319148936170212,0.523587339055794,0.5039166666666667,0.5262922413793104,0.05263157894736842,0.09352517985611511,0.30141843971631205,8.348031496062992,0.25401459854014596,2.0,5.0,11.0,1.0,1.0,1.0,3.0,32.0,97.0,4.0,6.0,7.0,26.0,37.0,108.0,4.0,5.0,7.0,4.0,27.0,8.0,29.0,90.0,21.0,2.0,95.0,32.0,4.0,9.0,34.0,13.0,3.0,1.0,2.0,15.0,7.0,7.0,1.0,7.0,4.0,8.0,9.0,1.0,1.0,1.0,9.0,0.8108108108108109,0.3425925925925926,0.7142857142857143,0.27586206896551724,0.3490566037735849,0.5714285714285714,0.8214285714285714,0.84375,0.4595744680851064,0.031496062992125984,0.046875,0.07142857142857142,0.017857142857142856,0.01948051948051948,0.007874015748031496,0.008403361344537815,0.017543859649122806,0.025,0.06622516556291391,0.13114754098360656,0.015873015873015872,0.22727272727272727,0.04680851063829787,0.45454545454545453,0.45454545454545453,0.8,0.4127659574468085,0.32989690721649484,0.32989690721649484,0.8125,1.0,0.07142857142857142,1.0,1.0,0.42857142857142855,0.6666666666666666,0.75,0.05,0.3333333333333333,0.43333333333333335,0.2692307692307692,0.3368421052631579,0.09574468085106383,25.90648148148148,,,,,,,,,,,,,,,,,,,,,,,,True,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,106044.0,1767,-22,3313,3304,877,825,364,6617,17.0,31,8.0,5.0,7,21.0,57,132.0,265.0,170,353,66,730,3520,27,41,73,30.0,181,222,118.0,52.0,29.0,81,23.0,14.0,191,15.0,,27.0,112.0,154,26.0,180,38.0,16.0,32,18.0,38.0,70,61,135,3.0,15.0,61,4.0,74,,12.0,181,877,18.0,0.6529411764705882,0.6686746987951807,0.48158640226628896,0.5616438356164384,0.5896980461811723,0.6188524590163934,0.6049069373942471,0.6496350364963503,17.740203972088032,0.45714285714285713,,0.09621993127147767,0.014018691588785047,0.06413301662707839,0.08769716088328075,0.01793103448275862,0.006369426751592357,0.11212121212121212,0.10434782608695652,0.06293706293706294,0.055062166962699825,0.5483870967741935,0.6296296296296297,0.5294117647058824,0.10124333925399645,0.3684210526315789,0.39622641509433965,0.5238095238095238,0.4706927175843694,0.4981132075471698,0.5096525096525096,0.1702127659574468,0.05737704918032787,0.7142857142857143,0.4280639431616341,0.4669875666074601,0.498491891891892,0.4608504098360655,0.022569444444444444,0.03287671232876712,0.24794520547945206,15.624645892351268,0.26471476003622096,5.0,54.0,97.0,3.0,9.0,11.0,21.0,54.0,113.0,4.0,11.0,12.0,28.0,108.0,210.0,13.0,7.0,20.0,9.0,56.0,23.0,49.0,315.0,9.0,,113.0,54.0,14.0,6.0,25.0,13.0,11.0,15.0,6.0,22.0,7.0,14.0,10.0,18.0,13.0,17.0,15.0,2.0,,2.0,14.0,0.9722222222222222,0.5142857142857142,0.35,0.46938775510204084,0.5142857142857142,0.48148148148148145,0.5,0.5392156862745098,0.37300177619893427,0.039660056657223795,0.12903225806451613,0.07017543859649122,0.10869565217391304,0.02894736842105263,0.018633540372670808,0.021660649819494584,0.029304029304029304,0.028037383177570093,0.07219251336898395,0.06666666666666667,0.022388059701492536,0.6893939393939394,0.17229129662522202,0.5567010309278351,0.5567010309278351,0.9814814814814815,0.20071047957371227,0.4778761061946903,0.4778761061946903,0.9629629629629629,0.625,0.19148936170212766,0.3333333333333333,1.0,0.23404255319148937,0.36363636363636365,0.75,0.1721311475409836,0.5238095238095238,0.22950819672131148,0.42857142857142855,0.4778761061946903,0.07671232876712329,24.554285714285722,8.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,0.022641509433962263,0.5,0.2,0.004739336492890996,,,,,,,,,,,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,64056.0,1068,43,2021,2019,515,471,232,4040,69.0,104,35.0,22.0,33,29.0,57,52.0,133.0,150,294,52,352,2162,49,37,66,25.0,99,230,70.0,30.0,11.0,41,7.0,7.0,93,62.0,6.0,53.0,145.0,216,83.0,299,16.0,7.0,27,19.0,17.0,44,49,97,14.0,6.0,78,8.0,70,8.0,28.0,99,515,10.0,0.7666666666666667,0.8914728682170543,0.5102040816326531,0.5606060606060606,0.5084745762711864,0.5522388059701493,0.5398773006134969,0.6036585365853658,16.220955721174924,0.6136363636363636,0.075,0.19863013698630136,0.09064327485380116,0.2163265306122449,0.20307692307692307,0.0875995449374289,0.04854368932038835,0.24019607843137256,0.1864406779661017,0.21739130434782608,0.3525423728813559,0.6634615384615384,0.7666666666666667,0.6811594202898551,0.19322033898305085,0.5087719298245614,0.5370370370370371,0.6206896551724138,0.45084745762711864,0.39097744360902253,0.3939393939393939,0.7142857142857143,0.4925373134328358,0.6666666666666666,0.3559322033898305,0.4617326530612245,0.527028205128205,0.4773712121212121,0.08888888888888889,0.08917197452229299,0.28125,9.370068027210882,0.25482434438396834,23.0,,,,,,,,1.0,,,,1.0,,1.0,33.0,,,10.0,76.0,,1.0,,,,1.0,,18.0,4.0,19.0,4.0,15.0,18.0,6.0,9.0,3.0,8.0,1.0,10.0,12.0,,11.0,12.0,11.0,13.0,11.0,,,,,,0.673469387755102,0.673469387755102,0.6909090909090909,0.003389830508474576,0.061224489795918366,0.1346153846153846,0.05263157894736842,0.21176470588235294,0.07692307692307693,0.12871287128712872,0.12138728323699421,0.06382978723404255,0.1111111111111111,0.1774891774891775,0.21428571428571427,0.048,0.9615384615384616,,,,,0.003389830508474576,,,,0.6571428571428571,,,,,,,,,0.014925373134328358,,,0.2159090909090909,39.8,42.0,3.0,,9.0,,1.0,5.0,2.0,0.007518796992481203,0.38461538461538464,0.21739130434782608,,1.0,1.0,1.0,3.0,,,,,,,,True,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,24350.0,406,-98,773,767,228,255,89,1540,24.0,40,7.0,10.0,14,6.0,14,15.0,40.0,45,94,27,120,835,11,15,25,8.0,38,56,34.0,21.0,4.0,25,2.0,6.0,54,10.0,,16.0,43.0,77,13.0,90,14.0,6.0,11,7.0,10.0,21,13,29,1.0,,29,2.0,39,3.0,18.0,38,228,4.0,0.6222222222222222,0.6666666666666666,0.4787234042553192,0.6,0.45145631067961167,0.5769230769230769,0.49586776859504134,0.59375,16.265750286368842,0.5238095238095238,,0.17551020408163265,0.037037037037037035,0.1839080459770115,0.17771084337349397,0.037463976945244955,0.007575757575757576,0.2777777777777778,0.2,0.1746031746031746,0.3883495145631068,0.6,0.631578947368421,0.7083333333333334,0.13592233009708737,0.42857142857142855,0.46153846153846156,0.5,0.3883495145631068,0.375,0.38461538461538464,0.6363636363636364,0.5384615384615384,0.7142857142857143,0.47572815533980584,0.48323932038834944,0.51625,0.48457692307692296,0.15254237288135594,0.1651376146788991,0.31666666666666665,9.254255319148937,0.2949547218628719,6.0,,5.0,,,,,1.0,4.0,,,,1.0,1.0,9.0,9.0,,,2.0,20.0,,1.0,3.0,,,4.0,1.0,4.0,2.0,12.0,3.0,3.0,18.0,1.0,8.0,2.0,4.0,3.0,5.0,2.0,,3.0,11.0,7.0,12.0,3.0,1.0,0.1111111111111111,,,0.1111111111111111,0.8181818181818182,0.8181818181818182,0.8333333333333334,0.08737864077669903,0.0425531914893617,0.05,0.07142857142857142,0.46153846153846156,0.03896103896103896,0.07058823529411765,0.05660377358490566,0.03333333333333333,0.058823529411764705,0.09900990099009901,0.20833333333333334,0.018867924528301886,0.5333333333333333,0.04854368932038835,,,,0.038834951456310676,0.25,0.25,1.0,0.8571428571428571,,,,,,,,,0.038461538461538464,,0.25,0.16666666666666666,24.5,6.0,,2.0,,,2.0,8.0,1.0,0.025,0.6666666666666666,0.16666666666666666,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,True,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,21946.0,366,-4,680,678,238,223,67,1358,10.0,18,8.0,4.0,6,6.0,12,18.0,50.0,34,80,20,88,700,14,11,21,9.0,31,54,14.0,4.0,1.0,5,1.0,,11,17.0,2.0,14.0,43.0,63,21.0,84,9.0,4.0,6,2.0,12.0,18,24,43,3.0,5.0,22,5.0,25,1.0,8.0,31,238,3.0,0.7941176470588235,0.8709677419354839,0.425,0.5238095238095238,0.41975308641975306,0.5,0.4731182795698925,0.5344827586206896,14.624505928853756,0.3333333333333333,0.07692307692307693,0.18859649122807018,0.0794392523364486,0.15730337078651685,0.17981072555205047,0.06484641638225255,0.08849557522123894,0.15789473684210525,0.1523809523809524,0.14754098360655737,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5,0.14814814814814814,0.5,0.6,0.6666666666666666,0.6172839506172839,0.36,0.3673469387755102,0.5714285714285714,0.2727272727272727,0.6666666666666666,0.2345679012345679,0.4201561728395061,0.46603846153846157,0.4021159090909091,0.09090909090909091,0.09195402298850575,0.3522727272727273,12.197500000000002,0.35,3.0,,,,,,,,1.0,,,,1.0,,1.0,7.0,,,4.0,18.0,,1.0,,,,1.0,,6.0,,3.0,1.0,2.0,6.0,4.0,5.0,2.0,4.0,3.0,6.0,5.0,,5.0,6.0,4.0,6.0,5.0,,,,,,0.5,0.5,0.5294117647058824,0.012345679012345678,0.075,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.02531645569620253,0.09836065573770492,0.025,,0.1,0.2727272727272727,0.17857142857142858,0.1,1.0,,,,,0.012345679012345678,,,,0.375,,,,,,,,,0.045454545454545456,,,0.20454545454545456,29.6,6.0,,,1.0,,2.0,2.0,7.0,0.02,0.3333333333333333,,,,,,,,,,,,,,True,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,12363.0,206,4,378,377,138,122,42,755,4.0,15,1.0,3.0,7,4.0,9,3.0,14.0,11,38,16,65,380,1,7,17,13.0,33,4,18.0,25.0,13.0,38,5.0,17.0,89,4.0,1.0,5.0,8.0,13,6.0,19,5.0,1.0,8,5.0,8.0,16,7,17,,,24,,23,3.0,7.0,33,138,5.0,0.18181818181818182,0.18181818181818182,0.2894736842105263,0.4117647058823529,0.3712121212121212,0.3448275862068966,0.4276315789473684,0.44594594594594594,21.545667447306794,0.5,0.07692307692307693,0.06722689075630252,0.03007518796992481,0.09803921568627451,0.07647058823529412,0.028901734104046242,0.015151515151515152,0.037037037037037035,0.06779661016949153,0.1111111111111111,0.22727272727272727,0.26666666666666666,0.3333333333333333,,0.13636363636363635,0.4444444444444444,0.5,,0.21212121212121213,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.2413793103448276,0.42857142857142855,0.6515151515151515,0.48411136363636376,0.5368833333333334,0.4669724137931035,0.1,0.16666666666666666,0.5076923076923077,8.965789473684211,0.36507936507936506,,,2.0,,,,,9.0,26.0,2.0,2.0,2.0,12.0,9.0,28.0,,2.0,2.0,2.0,8.0,2.0,12.0,24.0,3.0,,26.0,9.0,5.0,8.0,6.0,2.0,1.0,,3.0,4.0,1.0,3.0,2.0,8.0,4.0,,6.0,,,,6.0,0.8888888888888888,0.32142857142857145,1.0,0.16666666666666666,0.32142857142857145,,1.0,1.0,0.42424242424242425,0.13157894736842105,0.2,0.1111111111111111,,0.025,,0.10344827586206896,0.03125,,0.09090909090909091,0.06666666666666667,0.075,0.6666666666666666,0.030303030303030304,,,,0.3939393939393939,0.34615384615384615,0.34615384615384615,0.8888888888888888,,,,,0.6666666666666666,1.0,1.0,,,0.41379310344827586,0.16666666666666666,0.34615384615384615,0.12307692307692308,25.210714285714285,,,1.0,,,,,,0.07142857142857142,,,,,,,,,,,,,,,True,
1899,1610612748,James Posey,James Posey,1899,MIA,36179.0,603,-21,1152,1140,356,313,141,2292,17.0,32,6.0,5.0,10,2.0,6,1.0,6.0,20,44,22,146,1192,7,6,13,16.0,55,14,26.0,17.0,8.0,25,4.0,5.0,58,11.0,1.0,22.0,65.0,111,21.0,132,26.0,7.0,5,5.0,9.0,14,33,67,3.0,2.0,51,7.0,29,,4.0,55,356,7.0,0.35,0.4666666666666667,0.45454545454545453,0.46153846153846156,0.5299145299145299,0.5131578947368421,0.5572519083969466,0.5612244897959183,11.060259344012206,0.35714285714285715,0.017543859649122806,0.18055555555555555,0.03188405797101449,0.12790697674418605,0.16353383458646617,0.03875968992248062,0.02158273381294964,0.17894736842105263,0.19078947368421054,0.12195121951219512,0.27350427350427353,0.53125,0.6296296296296297,0.35294117647058826,0.05128205128205128,0.3333333333333333,0.3333333333333333,,0.05128205128205128,0.16666666666666666,0.16666666666666666,0.6,0.2631578947368421,0.5,0.8974358974358975,0.5234069565217392,0.576865,0.5039819444444444,0.03305785123966942,0.08333333333333333,0.3767123287671233,3.9704545454545443,0.3090277777777778,5.0,10.0,23.0,,2.0,2.0,4.0,18.0,50.0,1.0,1.0,7.0,21.0,28.0,73.0,6.0,1.0,3.0,3.0,18.0,9.0,25.0,84.0,,,50.0,18.0,5.0,4.0,8.0,4.0,9.0,24.0,2.0,19.0,1.0,,1.0,5.0,17.0,1.0,10.0,8.0,7.0,8.0,10.0,1.0,0.3835616438356164,0.3333333333333333,0.36,0.3835616438356164,0.8571428571428571,0.75,0.75,0.6239316239316239,0.11363636363636363,0.15625,,0.48,0.05263157894736842,0.058333333333333334,0.011627906976744186,0.05042016806722689,0.057692307692307696,0.168141592920354,0.14285714285714285,0.034482758620689655,1.0,0.19658119658119658,0.43478260869565216,0.43478260869565216,1.0,0.42735042735042733,0.36,0.3673469387755102,1.0,0.8333333333333334,0.2,,,0.1,1.0,1.0,0.10526315789473684,0.5,0.5526315789473685,0.3333333333333333,0.36,0.1232876712328767,25.15753424657534,10.0,2.0,,2.0,,1.0,4.0,1.0,,0.5,,,,,1.0,,,,1.0,1.0,0.0136986301369863,0.02,,True,
200823,1610612748,Robert Hite,Robert Hite,200823,MIA,3992.0,67,-8,123,126,56,41,24,249,4.0,8,1.0,1.0,3,,3,5.0,11.0,9,22,2,26,125,3,3,6,2.0,11,10,8.0,3.0,3.0,6,3.0,2.0,15,1.0,,2.0,4.0,6,1.0,7,3.0,1.0,2,1.0,,2,2,4,1.0,,3,,4,,,11,56,1.0,0.5555555555555556,0.625,0.4090909090909091,0.5,0.4,0.5,0.40625,0.5,22.818791946308725,1.0,,0.0975609756097561,0.01818181818181818,0.15384615384615385,0.1111111111111111,0.013157894736842105,0.034482758620689655,0.0625,0.15,0.16666666666666666,0.26666666666666666,0.5,0.5,0.25,0.1,,,,0.36666666666666664,0.45454545454545453,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.48709,0.4761375,0.5557444444444444,,,0.4230769230769231,10.477272727272727,0.45528455284552843,1.0,1.0,3.0,,,,,1.0,5.0,1.0,1.0,1.0,3.0,2.0,8.0,2.0,1.0,1.0,,7.0,1.0,3.0,6.0,,,5.0,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,0.3333333333333333,0.25,0.6666666666666666,0.875,0.875,0.26666666666666666,0.045454545454545456,,,,,,,,,,,0.05555555555555555,0.8,0.1,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.2,0.2,1.0,1.0,,,,0.25,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.2,0.2692307692307692,24.7375,2.0,,,,,,1.0,,0.09090909090909091,1.0,,,,,,,,,,,,,,True,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,8203.0,137,-13,260,256,101,102,33,516,6.0,14,10.0,3.0,6,3.0,13,7.0,29.0,16,56,11,43,269,12,7,20,2.0,16,20,12.0,,2.0,2,1.0,,6,13.0,,3.0,13.0,17,15.0,32,2.0,,4,1.0,6.0,10,10,15,1.0,,15,,11,1.0,4.0,16,101,1.0,0.625,0.8333333333333334,0.2857142857142857,0.35,0.2807017543859649,0.3333333333333333,0.3467741935483871,0.36363636363636365,24.161073825503355,0.4,,0.1780821917808219,0.13,0.08108108108108109,0.14545454545454545,0.12295081967213115,0.03571428571428571,0.1111111111111111,0.21212121212121213,0.08695652173913043,0.24561403508771928,0.42857142857142855,0.5,0.3333333333333333,0.22807017543859648,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.5087719298245614,0.2413793103448276,0.2413793103448276,0.8333333333333334,0.2857142857142857,0.5,0.2631578947368421,0.4238587719298247,0.5173249999999999,0.4213547619047619,0.06666666666666667,0.06779661016949153,0.37209302325581395,11.716071428571427,0.38846153846153847,4.0,,,,,,,,1.0,,,,1.0,,1.0,5.0,,,3.0,13.0,,1.0,,,,1.0,,4.0,1.0,,,2.0,1.0,2.0,2.0,,3.0,3.0,3.0,7.0,,2.0,3.0,3.0,4.0,,,,,,,0.4166666666666667,0.4166666666666667,0.5,0.017543859649122806,0.07142857142857142,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.09090909090909091,0.2857142857142857,0.21739130434782608,,0.2857142857142857,0.18181818181818182,0.07142857142857142,0.05405405405405406,1.0,,,,,0.017543859649122806,,,,0.4,,,,,,,,,0.047619047619047616,,,0.3023255813953488,25.0,8.0,,,1.0,,,1.0,,,0.25,,,1.0,1.0,,3.0,,,,,,,,True,
