EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGA,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,PenaltyCorner3FGM,HeaveAttempts,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3SecondViolations,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,328.0,5,3,9,9,8,9,3,18,3.0,3.0,11,1.0,1.0,3.0,3.0,1.0,1,1,3.0,1.0,4.0,2.0,3.0,8,0.75,0.5,0.75,14.285714285714285,0.5,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,1.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
133,1610612739,David Wesley,David Wesley,133,CLE,5123.0,85,21,167,167,71,58,18,334,6.0,23.0,154,,6.0,5.0,11.0,5.0,13,15,9.0,,13.0,3.0,11.0,71,0.4107142857142857,1.0,0.39285714285714285,18.71657754010695,0.1724137931034483,0.14444444444444443,0.1,0.12,0.23076923076923078,0.2608695652173913,0.4782608695652174,0.4251497005988024,2.0,5.0,2.0,3.0,2.0,5.0,4.0,1.0,3.0,8.0,2.0,2.0,3.0,4.0,10.0,3.0,12.0,1.0,2.0,2.0,3.0,5.0,4.0,6.0,2.0,9.0,8.0,3.0,1.0,5.0,8.0,13.0,6.0,2.0,3.0,2.0,34.0,1.0,1.0,8.0,2.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,7.0,2.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,3.0,0.75,0.75,1.0,0.25,1.0,0.25,0.4,0.6,0.38636363636363635,1.0,0.3333333333333333,0.5454545454545454,0.1,0.2,0.7142857142857143,0.13114754098360656,0.0196078431372549,0.047619047619047616,0.027777777777777776,0.05263157894736842,0.125,0.2222222222222222,0.07142857142857142,0.10344827586206896,0.3333333333333333,0.22727272727272727,0.4,0.5,1.0,0.22727272727272727,0.4,0.4,0.5,0.18181818181818182,0.36363636363636365,0.375,0.375,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.7727272727272727,0.375,0.5509613636363636,0.4664333333333333,0.554488888888889,10.12,24.24166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,3650.0,61,21,110,112,49,43,15,222,2.0,18.0,102,,6.0,2.0,4.0,2.0,10,19,7.0,2.0,4.0,1.0,4.0,49,0.5,0.6,0.25,15.503875968992247,0.125,0.13793103448275862,0.16666666666666666,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.2222222222222222,0.44545454545454544,7.0,12.0,1.0,4.0,1.0,4.0,,,,,,,,8.0,16.0,,,5.0,,,1.0,6.0,,10.0,6.0,,,,,2.0,,2.0,,,,2.0,4.0,1.0,8.0,6.0,9.0,1.0,,1.0,,,,2.0,,2.0,,7.0,15.0,,1.0,1.0,1.0,1.0,1.0,0.625,1.0,,,,,0.5,0.16666666666666666,0.5,0.6,0.16666666666666666,,,,,0.14285714285714285,0.21052631578947367,0.1,0.1875,0.38461538461538464,,0.17647058823529413,,0.15,,0.75,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.25,0.25,0.25,1.0,,,,,,,,,0.6666666666666666,0.25,,,0.75,,0.5729062500000001,0.59202,0.5675,4.924999999999999,,3.0,5.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.6,0.4,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.375,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,11803.0,197,3,381,376,123,102,51,757,1.0,41.0,377,,3.0,1.0,17.0,3.0,12,18,6.0,,2.0,1.0,17.0,123,0.43617021276595747,0.375,0.6071428571428571,13.409090909090908,0.07317073170731707,0.0718562874251497,0.06666666666666667,0.0425531914893617,0.043478260869565216,0.07317073170731707,0.4146341463414634,0.3228346456692913,5.0,11.0,2.0,3.0,3.0,11.0,7.0,2.0,6.0,17.0,1.0,2.0,6.0,8.0,23.0,8.0,24.0,2.0,1.0,2.0,2.0,6.0,8.0,8.0,8.0,21.0,17.0,6.0,2.0,15.0,4.0,19.0,2.0,2.0,12.0,3.0,42.0,3.0,3.0,9.0,6.0,3.0,3.0,,4.0,1.0,3.0,8.0,1.0,12.0,2.0,7.0,11.0,,,2.0,2.0,2.0,,0.5,0.5,0.875,0.3333333333333333,0.5,0.3333333333333333,0.34782608695652173,0.3333333333333333,0.425531914893617,0.375,0.5714285714285714,0.5106382978723404,0.08695652173913043,0.18181818181818182,0.3333333333333333,0.07142857142857142,0.025,0.058823529411764705,0.03508771929824561,0.018518518518518517,,0.06060606060606061,0.06060606060606061,0.08333333333333333,0.09090909090909091,0.23404255319148937,0.45454545454545453,0.5555555555555556,0.2,0.23404255319148937,0.2727272727272727,0.2727272727272727,1.0,0.14893617021276595,0.3617021276595745,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.7446808510638298,0.35294117647058826,0.5324010638297872,0.6179833333333334,0.5146535714285714,9.117391304347825,24.21666666666667,,2.0,,,,,2.0,2.0,,,,2.0,,,,0.05,0.08571428571428572,,0.5,,1.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.02127659574468085,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,92058.0,1534,244,2926,2903,746,761,387,5829,100.0,604.0,2876,4.0,44.0,31.0,167.0,25.0,135,158,109.0,5.0,126.0,58.0,167.0,746,0.5534069981583793,0.5945945945945946,0.5641891891891891,19.054652880354503,0.08116883116883117,0.08873974645786727,0.07042253521126761,0.10902255639097744,0.15104166666666666,0.0728476821192053,0.2764900662251656,0.25495557074504444,117.0,195.0,35.0,56.0,32.0,107.0,55.0,18.0,39.0,93.0,4.0,5.0,23.0,162.0,342.0,60.0,148.0,30.0,4.0,5.0,44.0,88.0,41.0,186.0,138.0,177.0,91.0,39.0,36.0,88.0,17.0,105.0,10.0,7.0,43.0,29.0,227.0,5.0,17.0,94.0,23.0,55.0,31.0,24.0,55.0,6.0,30.0,47.0,25.0,102.0,18.0,58.0,145.0,5.0,11.0,17.0,14.0,17.0,10.0,0.5740740740740741,0.5849056603773585,0.9833333333333333,0.40540540540540543,0.8,0.410958904109589,0.47368421052631576,0.5,0.5142857142857142,0.5714285714285714,0.5271317829457365,0.3020408163265306,0.10526315789473684,0.15384615384615385,0.5392156862745098,0.0909970958373669,0.016748768472906402,0.014450867052023121,0.016164584864070537,0.03151862464183381,0.017699115044247787,0.06984126984126984,0.08365019011406843,0.10989010989010989,0.10526315789473684,0.3979591836734694,0.6,0.7090909090909091,0.6068376068376068,0.21836734693877552,0.29906542056074764,0.29906542056074764,0.53125,0.11224489795918367,0.18979591836734694,0.41935483870967744,0.41935483870967744,1.0,0.14285714285714285,0.8,1.0,0.43410852713178294,0.625,0.13953488372093023,0.17829457364341086,0.7,0.42857142857142855,0.5485971252566735,0.5827465517241379,0.5628086614173228,7.216374269005847,24.93581081081081,13.0,23.0,14.0,6.0,16.0,3.0,10.0,10.0,6.0,25.0,9.0,25.0,0.4666666666666667,0.16494845360824742,0.01098901098901099,0.007633587786259542,0.012875536480686695,0.01327433628318584,0.6571428571428571,0.5652173913043478,40.0,21.0,9.0,16.0,3.0,3.0,16.0,,,9.0,0.3902439024390244,0.5294117647058824,0.08163265306122448,0.38181818181818183,0.38181818181818183,0.9523809523809523,0.391304347826087,,13.0,7.0,2.0,16.0,1.0,1.0,1.0,2.0,5.0,0.15,0.009345794392523364,0.325,0.38235294117647056,0.38461538461538464,0.46153846153846156,0.3888888888888889,,,,,,,,,,True,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,50809.0,847,66,1592,1594,358,356,202,3186,39.0,299.0,1625,11.0,73.0,12.0,72.0,27.0,144,238,53.0,7.0,57.0,32.0,72.0,358,0.5016778523489933,0.553030303030303,0.5714285714285714,18.633879781420763,0.18120805369127516,0.17916666666666667,0.1792452830188679,0.10774410774410774,0.10774410774410774,0.24414715719063546,0.2408026755852843,0.22487437185929648,48.0,80.0,9.0,16.0,48.0,101.0,,,,,,,,130.0,275.0,,,59.0,,,30.0,56.0,,166.0,94.0,,,,16.0,34.0,11.0,45.0,6.0,5.0,19.0,10.0,101.0,15.0,78.0,102.0,94.0,31.0,14.0,17.0,17.0,5.0,8.0,26.0,9.0,43.0,10.0,37.0,69.0,1.0,1.0,8.0,6.0,8.0,1.0,0.6384615384615384,0.7477477477477478,,,,,0.4727272727272727,0.5357142857142857,0.4727272727272727,0.5254237288135594,0.5357142857142857,,0.05818181818181818,0.1,0.3953488372093023,0.1786339754816112,0.13175675675675674,0.09933774834437085,0.12516823687752354,0.09826589595375723,0.11904761904761904,0.11627906976744186,0.23129251700680273,0.19047619047619047,0.18604651162790697,0.2909090909090909,0.6,0.6666666666666666,0.5833333333333334,0.36727272727272725,0.4752475247524752,0.48,0.6875,,,,,,,,,0.2857142857142857,0.5625,,,0.2909090909090909,,0.46196872727272725,0.5051979591836735,0.46091249999999995,9.478909090909092,,18.0,31.0,31.0,38.0,15.0,7.0,9.0,3.0,4.0,4.0,5.0,5.0,0.5254237288135594,0.32608695652173914,0.11931818181818182,0.1646090534979424,0.09174311926605505,0.05426356589147287,0.5254237288135594,0.5806451612903226,94.0,,,,,,10.0,,,6.0,,0.75,0.3418181818181818,,,,,,34.0,,,5.0,1.0,5.0,,2.0,2.0,0.07446808510638298,0.017857142857142856,0.3617021276595745,0.39080459770114945,0.6470588235294118,,,1.0,0.009900990099009901,,,,,,,,True,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,45703.0,762,204,1453,1437,452,469,211,2890,62.0,230.0,1382,18.0,60.0,26.0,78.0,29.0,130,198,113.0,12.0,100.0,45.0,78.0,452,0.5665024630541872,0.625,0.639344262295082,13.486454652532391,0.16477272727272727,0.17062314540059348,0.1794871794871795,0.2356020942408377,0.24193548387096775,0.2608695652173913,0.3391304347826087,0.31108052305574674,67.0,105.0,20.0,28.0,7.0,16.0,,,,5.0,,,4.0,84.0,155.0,,5.0,38.0,,,26.0,38.0,4.0,112.0,56.0,,5.0,,16.0,32.0,7.0,39.0,3.0,4.0,25.0,5.0,85.0,16.0,47.0,86.0,68.0,28.0,15.0,13.0,5.0,2.0,3.0,21.0,2.0,26.0,5.0,54.0,100.0,,12.0,19.0,13.0,19.0,11.0,0.6666666666666666,0.7777777777777778,,,,,0.5419354838709678,0.6842105263157895,0.525,0.5526315789473685,0.6190476190476191,0.03125,0.1032258064516129,0.12380952380952381,0.19230769230769232,0.17269076305220885,0.09690721649484536,0.08333333333333333,0.0930576070901034,0.11475409836065574,0.09090909090909091,0.16312056737588654,0.232,0.14655172413793102,0.13559322033898305,0.65625,0.638095238095238,0.7282608695652174,0.6865671641791045,0.1,0.4375,0.4666666666666667,0.5714285714285714,,0.03125,,,,,,,0.6666666666666666,0.7142857142857143,,0.09523809523809523,0.6875,,0.5308125000000001,0.606785294117647,0.5360130952380953,3.965806451612904,25.639999999999997,19.0,32.0,21.0,24.0,15.0,7.0,4.0,3.0,11.0,7.0,38.0,10.0,0.5526315789473685,0.30612244897959184,0.072,0.096045197740113,0.07936507936507936,0.125,0.8421052631578947,0.59375,34.0,,,,,,14.0,,,13.0,,0.6842105263157895,0.2125,,,,,,10.0,,,2.0,5.0,3.0,4.0,2.0,,0.058823529411764705,0.078125,0.29411764705882354,0.3125,0.6,0.3684210526315789,,4.0,0.0625,1.0,,,,,,,True,,,,,,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,56691.0,945,119,1816,1806,423,437,237,3622,64.0,338.0,1816,3.0,36.0,26.0,96.0,18.0,91,105,78.0,3.0,96.0,45.0,96.0,423,0.4667590027700831,0.4864864864864865,0.5853658536585366,20.0,0.10404624277456648,0.11124845488257108,0.0975609756097561,0.1271186440677966,0.16071428571428573,0.10650887573964497,0.28402366863905326,0.2329295154185022,37.0,80.0,9.0,18.0,54.0,118.0,15.0,3.0,18.0,59.0,5.0,10.0,16.0,107.0,244.0,20.0,74.0,22.0,5.0,12.0,23.0,46.0,19.0,108.0,106.0,54.0,59.0,18.0,19.0,92.0,22.0,114.0,14.0,8.0,47.0,24.0,250.0,4.0,10.0,72.0,14.0,38.0,23.0,15.0,29.0,9.0,19.0,28.0,10.0,57.0,15.0,20.0,44.0,2.0,7.0,11.0,7.0,11.0,7.0,0.5046728971962616,0.5142857142857142,0.9,0.2702702702702703,0.4166666666666667,0.2702702702702703,0.4385245901639344,0.5,0.4308176100628931,0.4852941176470588,0.5384615384615384,0.23270440251572327,0.0778688524590164,0.175,0.5087719298245614,0.11320754716981132,0.015174506828528073,0.021621621621621623,0.016587677725118485,0.028708133971291867,0.0196078431372549,0.11904761904761904,0.09523809523809523,0.11827956989247312,0.12,0.25157232704402516,0.4625,0.5606060606060606,0.5405405405405406,0.3710691823899371,0.4576271186440678,0.46956521739130436,0.5370370370370371,0.04716981132075472,0.18553459119496854,0.3050847457627119,0.3050847457627119,0.8888888888888888,0.29411764705882354,0.5,0.8,0.27692307692307694,0.5,0.046153846153846156,0.24615384615384617,0.48427672955974843,0.3050847457627119,0.5077078616352201,0.4813983333333333,0.5205061538461538,10.729098360655737,24.80540540540541,2.0,6.0,9.0,4.0,1.0,3.0,7.0,2.0,1.0,7.0,3.0,3.0,0.4090909090909091,0.01639344262295082,0.005405405405405406,0.011320754716981131,0.022388059701492536,0.01744186046511628,0.17647058823529413,0.3333333333333333,46.0,2.0,7.0,8.0,6.0,,9.0,,,6.0,0.42105263157894735,0.5454545454545454,0.14465408805031446,0.13333333333333333,0.13333333333333333,1.0,0.4375,,16.0,1.0,,21.0,,2.0,1.0,3.0,,0.043478260869565216,,0.34782608695652173,0.36363636363636365,0.3125,,0.3333333333333333,,0.025423728813559324,,2.0,0.058823529411764705,,,,,True,,,,,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,3241.0,54,-7,99,101,47,32,11,200,5.0,18.0,103,,,2.0,11.0,2.0,5,8,3.0,,5.0,3.0,11.0,47,0.45,,0.55,21.428571428571427,0.14285714285714285,0.07272727272727272,0.1111111111111111,0.15,0.2,,0.6111111111111112,0.47474747474747475,5.0,10.0,3.0,6.0,,3.0,2.0,,1.0,3.0,,,2.0,5.0,13.0,1.0,5.0,,,,3.0,7.0,2.0,8.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,2.0,,3.0,,12.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,3.0,1.0,4.0,2.0,4.0,8.0,,,2.0,2.0,2.0,,0.8,0.8,1.0,0.2,,0.2,0.38461538461538464,0.42857142857142855,0.3611111111111111,,0.5,0.2777777777777778,0.23076923076923078,0.3,0.25,0.04878048780487805,0.06451612903225806,,0.043478260869565216,0.13333333333333333,,0.058823529411764705,,0.058823529411764705,0.2,0.5555555555555556,0.5,0.7142857142857143,0.8,0.16666666666666666,,,,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5,,0.2222222222222222,0.8333333333333334,0.3333333333333333,0.5208888888888888,,0.55045,5.561538461538461,24.9,,,,,1.0,1.0,,,,2.0,,,,0.16666666666666666,,,,0.1111111111111111,,,,,1.0,1.0,,,1.0,,,2.0,0.5,1.0,,,,,0.5,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,27669.0,461,86,916,880,293,306,114,1796,24.0,193.0,860,4.0,38.0,9.0,46.0,16.0,77,107,22.0,2.0,31.0,13.0,46.0,293,0.5216216216216216,0.6551724137931034,0.42592592592592593,19.65811965811966,0.17777777777777778,0.16209476309226933,0.22580645161290322,0.07692307692307693,0.14444444444444443,0.19689119170984457,0.23834196891191708,0.31986899563318777,27.0,48.0,9.0,16.0,3.0,10.0,50.0,14.0,12.0,42.0,,1.0,12.0,38.0,79.0,31.0,92.0,21.0,6.0,7.0,11.0,23.0,26.0,56.0,20.0,93.0,42.0,12.0,9.0,14.0,5.0,19.0,4.0,1.0,11.0,3.0,43.0,8.0,19.0,49.0,30.0,13.0,6.0,7.0,6.0,1.0,3.0,16.0,3.0,22.0,4.0,25.0,43.0,,3.0,21.0,18.0,21.0,3.0,0.7368421052631579,0.9032258064516129,1.0,0.33695652173913043,0.8571428571428571,0.33695652173913043,0.4810126582278481,0.4782608695652174,0.49415204678362573,0.6071428571428571,0.37755102040816324,0.5380116959064327,0.11392405063291139,0.125,0.2727272727272727,0.15755627009646303,0.07196969696969698,0.05263157894736842,0.06490384615384616,0.07207207207207207,0.09836065573770492,0.125,0.16853932584269662,0.1746031746031746,0.07142857142857142,0.2807017543859649,0.5625,0.6428571428571429,0.6666666666666666,0.05847953216374269,0.3,0.3,1.0,0.29239766081871343,0.24561403508771928,0.2857142857142857,0.2857142857142857,1.0,0.03571428571428571,,,0.32653061224489793,0.5625,0.2857142857142857,0.24489795918367346,0.8187134502923976,0.2857142857142857,0.5339847953216375,0.5529025000000001,0.5356867346938776,4.7696202531645575,24.16956521739131,8.0,17.0,8.0,14.0,12.0,3.0,1.0,3.0,2.0,6.0,,3.0,0.38095238095238093,0.32432432432432434,0.06944444444444445,0.07407407407407407,0.02197802197802198,0.03409090909090909,0.6071428571428571,0.47058823529411764,21.0,19.0,2.0,5.0,,,2.0,1.0,1.0,12.0,0.19230769230769232,0.5714285714285714,0.12280701754385964,0.38,0.38,1.0,0.16666666666666666,0.010869565217391304,8.0,3.0,,,3.0,4.0,1.0,2.0,,0.14285714285714285,0.08571428571428572,0.38095238095238093,0.4444444444444444,0.875,0.125,0.21428571428571427,2.0,,2.0,6.0,0.21428571428571427,6.0,1.0,1.0,1.0,True,,,,,,,,
