EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Technical Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,on,StepOutOfBoundsTurnovers,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,40926.0,682,-84,1334,1336,404,413,183,2670,61.0,102.0,27.0,47.0,11.0,29.0,7.0,20.0,14.0,48.0,6.0,1.0,1.0,4.0,21.0,1.0,3.0,7.0,82.0,170,4.0,27.0,30.0,206.0,1464,29.0,55.0,1.0,4.0,12.0,73.0,18.0,47.0,8.0,14.0,50.0,74.0,90.0,12.0,56.0,21.0,4.0,21.0,25.0,14.0,39.0,9.0,5.0,11.0,4.0,10.0,92.0,18.0,58.0,1.0,24.0,80.0,10.0,114.0,77.0,191,9.0,17.0,15.0,2.0,27.0,2.0,15.0,22.0,2.0,12.0,10.0,49.0,6.0,10.0,43.0,94.0,10.0,8.0,50.0,2.0,11.0,49.0,5.0,21.0,6.0,30.0,2.0,2.0,21.0,9.0,32.0,16.0,2.0,50.0,404,13.0,6.0,0.45121951219512196,0.6851851851851852,1.0,0.14814814814814814,0.25,0.14814814814814814,0.4823529411764706,0.5272727272727272,0.3829787234042553,0.4467005076142132,0.5169491525423728,0.32727272727272727,0.4703196347031963,0.5447761194029851,0.38461538461538464,0.13705583756345177,0.12352941176470589,0.14705882352941177,0.2,0.041666666666666664,17.245817245817246,0.5510204081632653,0.2564102564102564,0.022727272727272728,0.1797752808988764,0.12033195020746888,0.1518987341772152,0.10344827586206896,0.1724709784411277,0.11585365853658537,0.13333333333333333,0.10869565217391304,0.11555555555555555,0.1079136690647482,0.08571428571428572,0.1724137931034483,0.19130434782608696,0.1783783783783784,0.11403508771929824,0.25,0.10112359550561797,0.5,0.5177664974619289,0.5980392156862745,0.7011494252873564,0.45901639344262296,0.10152284263959391,0.35,0.4375,0.14285714285714285,0.2436548223350254,0.2916666666666667,0.30434782608695654,0.5714285714285714,0.030456852791878174,0.1065989847715736,0.19047619047619047,0.19047619047619047,1.0,0.7966101694915254,0.574468085106383,0.037037037037037035,0.01694915254237288,0.05084745762711865,0.3333333333333333,1.0,0.5272727272727272,0.3793103448275862,0.01818181818181818,0.12727272727272726,0.6548223350253807,0.19047619047619047,0.5142364795918365,0.5633048076923077,0.5140351851851853,0.09859154929577464,0.11290322580645161,0.35436893203883496,0.24271844660194175,6.514117647058823,25.581481481481486,0.3028485757121439,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,9717.0,162,-56,320,321,143,185,41,641,9.0,19.0,2.0,2.0,1.0,4.0,3.0,9.0,14.0,37.0,1.0,,,1.0,8.0,1.0,1.0,7.0,26.0,65,1.0,9.0,6.0,61.0,326,3.0,5.0,1.0,1.0,,9.0,10.0,27.0,7.0,1.0,21.0,24.0,28.0,3.0,,8.0,1.0,4.0,11.0,6.0,17.0,3.0,3.0,8.0,2.0,1.0,40.0,,5.0,,8.0,11.0,2.0,21.0,5.0,26,,10.0,6.0,4.0,4.0,3.0,,5.0,,4.0,1.0,9.0,,2.0,4.0,10.0,,1.0,10.0,1.0,,13.0,1.0,7.0,,,1.0,1.0,,,1.0,1.0,,21.0,143,3.0,,0.46153846153846156,0.46153846153846156,1.0,0.1111111111111111,1.0,0.1111111111111111,0.4,0.6,0.37037037037037035,0.3716216216216216,0.75,0.29411764705882354,0.38125,0.75,0.3,0.12162162162162163,0.06153846153846154,0.15789473684210525,0.1111111111111111,,23.98921832884097,0.4444444444444444,0.125,,0.10891089108910891,0.03496503496503497,0.1951219512195122,,0.13380281690140844,0.028089887640449437,0.05263157894736842,0.07142857142857142,0.012987012987012988,,,0.0625,0.1,0.15384615384615385,0.21212121212121213,0.125,,1.0,0.25675675675675674,0.47368421052631576,0.5625,0.5555555555555556,0.12162162162162163,0.3333333333333333,0.375,,0.5,0.3783783783783784,0.3783783783783784,0.5,0.013513513513513514,0.10810810810810811,0.125,0.125,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,1.0,1.0,0.11764705882352941,0.25,,0.20588235294117646,0.3783783783783784,0.125,0.45230135135135136,0.471675,0.40790147058823534,0.0875,0.09859154929577464,0.14754098360655737,0.3442622950819672,12.449230769230766,25.85555555555556,0.446875,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,15408.0,257,-5,504,500,179,157,69,1004,12.0,21.0,,1.0,7.0,8.0,7.0,14.0,9.0,23.0,2.0,,,4.0,14.0,,2.0,7.0,28.0,58,6.0,16.0,46.0,120.0,548,,5.0,,2.0,,,10.0,17.0,7.0,24.0,50.0,24.0,32.0,15.0,,14.0,4.0,5.0,31.0,5.0,36.0,4.0,1.0,18.0,3.0,10.0,77.0,1.0,,,5.0,11.0,,16.0,1.0,17,,6.0,6.0,,4.0,,4.0,5.0,,,2.0,9.0,1.0,4.0,3.0,12.0,,2.0,37.0,,5.0,52.0,5.0,24.0,4.0,,,,,,,,,50.0,179,2.0,3.0,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.375,,0.375,0.4827586206896552,,0.5882352941176471,0.5,,0.5416666666666666,0.6185567010309279,,0.6944444444444444,0.21621621621621623,0.08620689655172414,0.14285714285714285,0.14285714285714285,,18.11965811965812,0.4444444444444444,,,0.07096774193548387,,0.06944444444444445,0.0196078431372549,0.07048458149779736,0.004424778761061947,,,,0.02564102564102564,,0.058823529411764705,0.022727272727272728,0.11666666666666667,0.06,0.09090909090909091,,,0.28378378378378377,0.5714285714285714,0.6666666666666666,0.4166666666666667,0.1891891891891892,0.5,0.5833333333333334,0.2857142857142857,0.3108108108108108,0.391304347826087,0.391304347826087,0.5555555555555556,0.02702702702702703,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.75,0.14285714285714285,,,,0.2857142857142857,,,0.3333333333333333,0.875,,0.2916666666666667,0.5,0.2857142857142857,0.48441891891891903,0.43670714285714285,0.5194958333333333,0.25806451612903225,0.3116883116883117,,0.4166666666666667,9.8,25.075,0.3551587301587302,2.0,2.0,2.0,3.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,True,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,11958.0,199,-10,398,397,96,86,47,795,12.0,21.0,3.0,5.0,1.0,4.0,11.0,20.0,8.0,20.0,10.0,1.0,3.0,8.0,23.0,,,6.0,31.0,61,11.0,33.0,17.0,112.0,463,3.0,6.0,1.0,1.0,2.0,11.0,5.0,14.0,9.0,5.0,24.0,40.0,22.0,30.0,2.0,22.0,8.0,2.0,4.0,5.0,9.0,4.0,1.0,2.0,,2.0,23.0,3.0,4.0,,10.0,24.0,2.0,36.0,7.0,43,1.0,7.0,4.0,3.0,4.0,,1.0,5.0,1.0,3.0,,9.0,,2.0,4.0,10.0,,3.0,19.0,2.0,1.0,24.0,,11.0,1.0,4.0,,,3.0,1.0,4.0,2.0,,24.0,96,2.0,1.0,0.6451612903225806,0.6666666666666666,0.9090909090909091,0.3333333333333333,1.0,0.34375,0.5081967213114754,0.5,0.35714285714285715,0.5053191489361702,0.6428571428571429,0.41304347826086957,0.5283018867924528,0.6875,0.46153846153846156,0.35106382978723405,0.03278688524590164,0.09523809523809523,,,25.555555555555557,0.4444444444444444,0.2857142857142857,,0.1889763779527559,0.03508771929824561,0.2127659574468085,0.04838709677419355,0.19540229885057472,0.03977272727272727,0.045454545454545456,0.03333333333333333,0.025,0.06382978723404255,,0.1794871794871795,0.24324324324324326,0.1568627450980392,0.2571428571428571,0.08333333333333333,0.02127659574468085,0.5,0.22340425531914893,0.5714285714285714,0.631578947368421,0.5833333333333334,0.2127659574468085,0.55,0.55,0.5454545454545454,0.2127659574468085,0.4,0.4,0.875,0.10638297872340426,0.24468085106382978,0.34782608695652173,0.36363636363636365,0.875,0.7142857142857143,0.6,0.3333333333333333,0.14285714285714285,,,,0.17391304347826086,0.25,0.13043478260869565,0.2608695652173913,0.574468085106383,0.36363636363636365,0.49556397849462364,0.53305,0.49727045454545454,0.10476190476190476,0.1527777777777778,0.09821428571428571,0.21428571428571427,9.752459016393445,26.218181818181815,0.24120603015075376,3.0,2.0,3.0,3.0,,0.3333333333333333,0.3,0.3,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.030303030303030304,0.043478260869565216,1.0,1.0,0.3333333333333333,,,,,,,True,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,6977.0,116,-42,225,230,86,73,20,455,9.0,14.0,1.0,2.0,3.0,7.0,3.0,9.0,,,,,,,,,,,12.0,23,,,4.0,28.0,273,1.0,4.0,,,2.0,4.0,4.0,8.0,,2.0,10.0,18.0,6.0,,2.0,,,1.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,2.0,3.0,1.0,5.0,17.0,1.0,23.0,6.0,29,,1.0,1.0,,3.0,,2.0,6.0,,1.0,,9.0,1.0,4.0,9.0,17.0,2.0,3.0,10.0,,,9.0,1.0,3.0,2.0,5.0,,,3.0,2.0,5.0,2.0,,10.0,86,2.0,2.0,0.75,0.8181818181818182,,,,,0.5217391304347826,0.25,0.5,0.5217391304347826,0.25,0.5,0.5185185185185185,0.3333333333333333,0.5,,0.043478260869565216,0.07142857142857142,,,14.173228346456693,0.3333333333333333,0.125,0.125,0.22972972972972974,0.03896103896103896,0.14285714285714285,0.09523809523809523,0.2018348623853211,0.05102040816326531,,0.10526315789473684,0.027777777777777776,0.1,,0.15151515151515152,0.2857142857142857,0.3,0.12,0.2,,0.4,0.6086956521739131,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.391304347826087,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,,0.5,0.5,,,,,,0.875,0.42857142857142855,,,0.6086956521739131,,0.4972608695652174,0.43596666666666667,0.5132875,0.12,0.12,0.14285714285714285,0.35714285714285715,4.243478260869566,,0.38222222222222224,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,True,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,6102.0,102,-12,197,191,58,50,28,388,7.0,14.0,3.0,5.0,2.0,4.0,3.0,7.0,4.0,16.0,,,,,,,,,14.0,37,,,5.0,33.0,209,4.0,6.0,,,,8.0,3.0,11.0,,5.0,11.0,16.0,12.0,,6.0,,,2.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,1.0,5.0,1.0,5.0,7.0,2.0,14.0,7.0,21,2.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,8.0,1.0,,4.0,9.0,1.0,,4.0,,,6.0,,2.0,1.0,3.0,,,2.0,1.0,3.0,2.0,,11.0,58,,1.0,0.5714285714285714,0.7272727272727273,,,,,0.3783783783783784,0.6666666666666666,0.2727272727272727,0.3783783783783784,0.6666666666666666,0.2727272727272727,0.4125,0.6666666666666666,0.39285714285714285,,0.05405405405405406,0.07142857142857142,0.14285714285714285,,20.689655172413794,0.625,0.25,0.125,0.12280701754385964,0.0684931506849315,0.20833333333333334,0.043478260869565216,0.14814814814814814,0.0625,0.037037037037037035,0.15384615384615385,0.06060606060606061,0.0625,,0.13333333333333333,0.21052631578947367,0.043478260869565216,0.25,0.125,0.09523809523809523,0.6666666666666666,0.3783783783783784,0.5,0.5384615384615384,0.42857142857142855,0.1891891891891892,0.42857142857142855,0.5,0.6666666666666666,0.43243243243243246,0.25,0.25,0.75,,,,,,0.8333333333333334,0.6,,,,,,0.36363636363636365,0.5,,,0.3783783783783784,,0.44753513513513515,0.62946,0.43933636363636364,0.05128205128205128,0.05128205128205128,0.24242424242424243,0.3333333333333333,10.299999999999999,,0.29441624365482233,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,2608.0,43,-16,79,77,28,40,17,156,3.0,5.0,3.0,5.0,2.0,3.0,,,,,,,,,,,,,3.0,5,,,1.0,7.0,83,3.0,5.0,,,,6.0,2.0,3.0,,1.0,5.0,2.0,4.0,,4.0,,,,1.0,,1.0,,,,,1.0,2.0,4.0,6.0,,1.0,3.0,,4.0,10.0,14,,,,,1.0,,1.0,,,,,1.0,1.0,,4.0,6.0,,,3.0,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,5.0,28,,1.0,0.3333333333333333,1.0,,,,,0.6,0.6,0.6666666666666666,0.6,0.6,0.6666666666666666,0.5833333333333334,0.6,0.625,,,,,,7.070707070707071,1.0,,,0.13043478260869565,0.16216216216216217,0.1,0.4444444444444444,0.12121212121212122,0.21739130434782608,0.21428571428571427,0.16666666666666666,0.11764705882352941,0.4444444444444444,,,0.1,0.2857142857142857,0.2,,,1.0,1.0,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,1.0,0.6,0.3333333333333333,,,,,1.0,0.6666666666666666,,,1.0,,0.55576,0.55576,0.5541666666666667,,,0.8571428571428571,0.7142857142857143,0.34,,0.35443037974683544,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,25966.0,433,-19,850,846,226,185,117,1696,27.0,47.0,1.0,3.0,7.0,13.0,7.0,14.0,30.0,68.0,5.0,1.0,2.0,20.0,84.0,3.0,6.0,24.0,64.0,129,22.0,89.0,88.0,282.0,946,3.0,8.0,3.0,7.0,1.0,16.0,17.0,33.0,26.0,31.0,77.0,34.0,94.0,45.0,2.0,83.0,20.0,2.0,40.0,14.0,54.0,10.0,4.0,19.0,3.0,18.0,122.0,2.0,5.0,,15.0,36.0,,51.0,7.0,58,4.0,21.0,9.0,12.0,19.0,3.0,12.0,15.0,1.0,7.0,1.0,34.0,1.0,9.0,16.0,34.0,,7.0,76.0,1.0,,104.0,7.0,38.0,10.0,1.0,,,1.0,,1.0,,,77.0,226,5.0,8.0,0.265625,0.2698412698412698,0.6818181818181818,0.24719101123595505,0.42857142857142855,0.25,0.49612403100775193,0.375,0.5151515151515151,0.44495412844036697,0.5,0.3898305084745763,0.5286259541984732,0.5,0.487012987012987,0.40825688073394495,0.015503875968992248,0.0425531914893617,,,29.71887550200803,0.5588235294117647,,,0.12162162162162163,0.016233766233766232,0.15151515151515152,0.017094017094017096,0.1291139240506329,0.01647058823529412,0.03571428571428571,,0.007142857142857143,0.020833333333333332,,0.16326530612244897,0.057971014492753624,0.12403100775193798,0.18571428571428572,0.06896551724137931,0.03225806451612903,,0.21559633027522937,0.574468085106383,0.6,0.18518518518518517,0.06422018348623854,0.5,0.5,0.2857142857142857,0.3119266055045872,0.4411764705882353,0.4411764705882353,0.3333333333333333,0.022935779816513763,0.3853211009174312,0.23809523809523808,0.23809523809523808,0.65,0.2,0.3333333333333333,,0.06666666666666667,0.4,0.5,0.6666666666666666,0.22033898305084745,0.5384615384615384,0.03389830508474576,0.4067796610169492,0.6238532110091743,0.24096385542168675,0.496778341013825,0.50179,0.47835689655172414,0.16666666666666666,0.2375,0.05673758865248227,0.2730496453900709,11.16589147286822,25.970786516853927,0.26588235294117646,2.0,3.0,4.0,21.0,5.0,0.15384615384615385,0.4,0.4,1.0,0.125,,1.0,1.0,,,,,,0.5,,,1.0,4.0,0.043478260869565216,,True,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,8852.0,148,-27,294,292,128,147,42,586,4.0,10.0,,,1.0,7.0,1.0,3.0,6.0,19.0,9.0,1.0,3.0,4.0,14.0,1.0,1.0,4.0,11.0,32,10.0,23.0,4.0,56.0,315,3.0,4.0,2.0,2.0,,12.0,2.0,17.0,7.0,1.0,11.0,12.0,10.0,30.0,,14.0,4.0,1.0,8.0,2.0,10.0,,2.0,4.0,,4.0,22.0,,1.0,,5.0,11.0,,16.0,1.0,17,,6.0,3.0,3.0,3.0,,2.0,1.0,,1.0,,4.0,,1.0,5.0,14.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,3.0,,2.0,,,,1.0,2.0,2.0,,11.0,128,5.0,,0.5454545454545454,0.5454545454545454,1.0,0.43478260869565216,1.0,0.43478260869565216,0.34375,0.75,0.11764705882352941,0.4727272727272727,1.0,0.20833333333333334,0.49122807017543857,1.0,0.22,0.41818181818181815,0.03125,0.1,,,17.579250720461093,0.75,,,0.13095238095238096,0.00909090909090909,0.13513513513513514,,0.1322314049586777,0.006666666666666667,0.029411764705882353,,,,,0.14285714285714285,0.12,0.12903225806451613,0.1111111111111111,0.2,,1.0,0.18181818181818182,0.4,0.4444444444444444,0.25,0.05454545454545454,0.3333333333333333,0.3333333333333333,,0.34545454545454546,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.16363636363636364,0.2545454545454545,0.2857142857142857,0.2857142857142857,1.0,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.2916666666666667,0.14285714285714285,0.125,0.16666666666666666,0.6,0.2857142857142857,0.49148909090909093,0.4071,0.4795916666666667,0.05263157894736842,0.08823529411764706,0.21428571428571427,0.19642857142857142,12.984374999999998,24.852173913043483,0.43537414965986393,6.0,,2.0,,,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,,1.0,2.0,,,,,1.0,1.0,0.6666666666666666,,1.0,,,,1.0,True,,,,,
1916,1610612764,Calvin Booth,Calvin Booth,1916,WAS,4247.0,71,43,141,141,52,57,23,282,3.0,6.0,1.0,4.0,2.0,3.0,,2.0,2.0,4.0,,,,,,,,,5.0,12,,,2.0,12.0,121,2.0,5.0,,,2.0,6.0,2.0,5.0,,2.0,6.0,8.0,2.0,,2.0,,,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,5.0,,2.0,5.0,,7.0,6.0,13,1.0,,,,,,,1.0,,,,1.0,,,7.0,10.0,,1.0,4.0,1.0,3.0,2.0,,,1.0,10.0,,,7.0,2.0,10.0,5.0,,6.0,52,1.0,1.0,0.8,1.0,,,,,0.4166666666666667,0.4,0.4,0.4166666666666667,0.4,0.4,0.46153846153846156,0.5,0.5,,,,,,8.284023668639053,,,,0.10204081632653061,0.09615384615384616,0.1,0.05263157894736842,0.10144927536231885,0.08450704225352113,0.17647058823529413,,0.07142857142857142,0.07142857142857142,,0.058823529411764705,,0.19047619047619047,0.16666666666666666,,0.14285714285714285,0.5,0.5,0.5,0.5,0.6666666666666666,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.8,0.25,,,,,,0.6,0.6666666666666666,,,0.5,,0.47104999999999997,0.49849999999999994,0.53128,,,0.5,0.5,8.0,,0.36879432624113473,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,
