EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,Travels,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Arc3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,SecondChanceFtPoints,ShortMidRangeAssists,SelfOReb,Technical Free Throw Trips,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,Corner3PctAssisted,SecondChanceArc3Frequency,OffThreePtRebounds,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Arc3PctBlocked
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,3079.0,51,-20.0,101,100,25.0,28.0,8.0,201,4.0,4,1.0,1.0,3.0,4.0,7,2.0,10.0,105,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,8.0,8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,0.5555555555555556,1.0,0.5,10.0,0.5,0.20689655172413793,0.14285714285714285,0.18604651162790697,0.2222222222222222,0.25,0.16666666666666666,0.3333333333333333,0.5714285714285714,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,0.5714285714285714,0.47555714285714284,0.5524,0.125,0.125,0.2,0.1,2.7714285714285714,0.24752475247524752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,2903.0,48,18.0,95,93,17.0,25.0,13.0,188,6.0,9,3.0,4.0,2.0,7.0,15,5.0,19.0,82,3.0,4.0,6.0,,4.0,6.0,1.0,2.0,,1.0,5.0,3.0,5.0,9.0,13,,,2.0,,1.0,2.0,,7.0,10,2.0,11.0,10.0,7.0,,4.0,3.0,1.0,4.0,4.0,,4.0,17.0,,0.42857142857142855,0.6,0.4666666666666667,0.75,0.4666666666666667,0.75,0.5277777777777778,0.75,1.0,18.018018018018015,1.0,0.16666666666666666,0.25,0.19047619047619047,,0.3125,0.3,1.0,0.6,0.6666666666666666,0.75,0.3333333333333333,0.13333333333333333,1.0,0.75,0.3333333333333333,0.6,0.48410666666666663,0.538125,0.3888888888888889,0.3888888888888889,0.3157894736842105,0.21052631578947367,5.680000000000001,0.17894736842105263,2.0,2.0,1.0,4.0,2.0,2.0,8.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.13333333333333333,0.1111111111111111,0.25,0.2,0.12903225806451613,0.0975609756097561,0.3,0.08333333333333333,0.26666666666666666,0.25,0.3333333333333333,1.0,1.0,1.0,0.5074000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,4977.0,83,,155,147,18.0,31.0,16.0,302,2.0,4,,,,6.0,10,2.0,23.0,154,1.0,1.0,2.0,,5.0,4.0,6.0,6.0,3.0,3.0,12.0,2.0,5.0,7.0,9,7.0,5.0,5.0,2.0,2.0,7.0,3.0,1.0,2,,3.0,2.0,1.0,,,,,,,,5.0,18.0,,0.3333333333333333,0.3333333333333333,0.6,1.0,0.5,0.5,0.5227272727272727,0.5,0.8333333333333334,16.666666666666668,0.7142857142857143,0.08771929824561403,0.13333333333333333,0.09722222222222222,0.1111111111111111,0.06896551724137931,0.15384615384615385,,0.19047619047619047,0.5,0.5,,,,,,0.7142857142857143,0.5348571428571427,0.34,0.045454545454545456,0.09090909090909091,0.08695652173913043,0.21739130434782608,12.070000000000002,0.11612903225806452,,1.0,4.0,6.0,1.0,2.0,8.0,,,,,2.0,,2.0,3.0,,1.0,,0.5,0.8333333333333334,,,,,0.04,0.028985507246376812,0.06666666666666667,0.047619047619047616,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.5395,1.0,2.0,1.0,2.0,9.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,3.0,6.0,9.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.2727272727272727,1.0,0.2727272727272727,0.5238095238095238,0.1,0.09523809523809523,0.5,0.5,0.42857142857142855,0.2222222222222222,0.2222222222222222,0.5,0.5,0.3333333333333333,1.0,0.2222222222222222,25.263636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,7859.0,131,-13.0,253,247,65.0,78.0,28.0,500,2.0,2,,,3.0,11.0,17,,22.0,262,1.0,2.0,2.0,,4.0,18.0,9.0,13.0,6.0,3.0,30.0,2.0,13.0,17.0,18,4.0,2.0,4.0,4.0,,8.0,,5.0,14,2.0,1.0,,,,,,,,,,4.0,65.0,,0.8181818181818182,0.8181818181818182,0.6470588235294118,0.5,0.6470588235294118,0.5,0.6470588235294118,0.5,1.0,8.771929824561402,0.5,0.15853658536585366,0.07407407407407407,0.13761467889908258,0.10714285714285714,0.20512820512820512,0.09523809523809523,,0.11764705882352941,1.0,1.0,0.5,0.17647058823529413,,,,0.11764705882352941,0.3964117647058823,0.336,,,0.09090909090909091,0.18181818181818182,15.452941176470588,0.25691699604743085,,,8.0,12.0,2.0,2.0,4.0,,,4.0,,1.0,2.0,1.0,4.0,,,,1.0,1.0,,,,0.2,0.012345679012345678,0.009174311926605505,0.043478260869565216,,0.7058823529411765,0.6666666666666666,0.6666666666666666,1.0,,,0.3399,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.13333333333333333,,,,,,,,,,,,,1.0,4.0,2.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,3884.0,65,2.0,122,120,36.0,47.0,16.0,242,3.0,8,1.0,2.0,9.0,12.0,34,13.0,43.0,123,1.0,3.0,3.0,5.0,14.0,2.0,5.0,7.0,1.0,3.0,16.0,1.0,4.0,6.0,10,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,3,,9.0,15.0,6.0,1.0,1.0,,1.0,1.0,1.0,,14.0,36.0,1.0,0.08333333333333333,0.09090909090909091,0.35294117647058826,0.3333333333333333,0.3488372093023256,0.2,0.42,0.2,0.5384615384615384,38.57142857142858,0.75,0.08888888888888889,0.06666666666666667,0.08333333333333333,0.125,0.08695652173913043,,1.0,0.18604651162790697,0.375,0.75,,0.20930232558139536,0.4,0.5,,0.3953488372093023,0.4467953488372094,0.48445,0.12244897959183673,0.15,0.06976744186046512,0.32558139534883723,11.335294117647058,0.29508196721311475,1.0,3.0,8.0,17.0,3.0,8.0,22.0,2.0,6.0,2.0,,4.0,1.0,4.0,,,,,0.375,0.45,0.17647058823529413,0.5,0.058823529411764705,0.2,0.08888888888888889,0.07017543859649122,0.2,0.1111111111111111,0.3953488372093023,0.47058823529411764,0.5,0.125,0.3,0.3333333333333333,0.472905,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,9.0,2.0,1.0,2.0,6.0,,7.0,1.0,,,,1.0,0.2222222222222222,0.5,0.2222222222222222,0.20930232558139536,,0.046511627906976744,0.5,0.5,0.16279069767441862,0.14285714285714285,0.14285714285714285,1.0,0.2,0.2,0.5,0.14285714285714285,25.51111111111111,1.0,2.0,,,,,,0.1111111111111111,0.125,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,0.045454545454545456,1.0,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,1570.0,26,-1.0,55,52,16.0,23.0,4.0,107,3.0,4,,,1.0,3.0,8,,6.0,43,,1.0,,,2.0,6.0,1.0,2.0,,1.0,5.0,1.0,4.0,5.0,6,1.0,1.0,2.0,2.0,,4.0,1.0,,3,,,,,,,,,,,,2.0,16.0,,1.0,1.0,0.375,,0.3,,0.3,,0.5,23.728813559322035,0.5,0.17391304347826086,0.16666666666666666,0.1724137931034483,0.2,0.2,,,0.4,0.75,0.75,1.0,0.1,,,,0.6,0.49163500000000004,0.3876,,,,0.3333333333333333,8.15,0.2909090909090909,1.0,1.0,,3.0,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,0.5,0.5,,,,,0.05,0.043478260869565216,0.25,,0.3,,,,0.5,1.0,0.5297,,,,,2.0,,,,2.0,,,,,,2.0,,,,,,,,,0.2,,,,,0.2,,,,,,,,27.15,,1.0,,,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,3375.0,56,-23.0,112,112,36.0,55.0,13.0,224,2.0,3,,,1.0,3.0,8,4.0,19.0,125,,,,1.0,8.0,4.0,3.0,3.0,1.0,2.0,6.0,2.0,4.0,6.0,9,1.0,,1.0,,,1.0,,3.0,6,1.0,3.0,4.0,1.0,,,,,,,,8.0,36.0,,0.6666666666666666,0.6666666666666666,0.375,,0.4411764705882353,,0.5277777777777778,,0.5714285714285714,15.2,1.0,0.12121212121212122,0.2857142857142857,0.15,0.09090909090909091,,0.4,,0.17647058823529413,0.6666666666666666,1.0,0.5,0.058823529411764705,,,,0.7058823529411765,0.46298529411764705,,0.1111111111111111,0.125,,0.42105263157894735,10.425,0.32142857142857145,1.0,1.0,1.0,4.0,2.0,4.0,2.0,,1.0,,,,,3.0,1.0,,,1.0,0.5,0.5,0.125,0.3333333333333333,,,,0.04081632653061224,,,0.23529411764705882,0.25,0.25,1.0,0.14285714285714285,1.0,0.4551785714285715,,,,3.0,9.0,1.0,3.0,3.0,9.0,2.0,1.0,3.0,9.0,,9.0,3.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.2727272727272727,,,,0.5294117647058824,0.3333333333333333,0.3333333333333333,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,25.84444444444445,,,,,,,1.0,,,2.0,,,,,,,,,1.0,2.0,1.0,1.0,0.125,0.11764705882352941,0.13333333333333333,0.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,1950.0,32,14.0,61,64,25.0,33.0,8.0,125,5.0,10,1.0,1.0,4.0,7.0,18,13.0,30.0,68,1.0,2.0,7.0,5.0,13.0,2.0,4.0,7.0,1.0,1.0,17.0,3.0,7.0,12.0,16,2.0,1.0,,,,,,2.0,3,,11.0,14.0,6.0,1.0,,,,,,,13.0,25.0,1.0,0.14285714285714285,0.16666666666666666,0.3888888888888889,0.5,0.38636363636363635,0.3333333333333333,0.5172413793103449,0.5833333333333334,0.5,40.27777777777778,,0.3684210526315789,0.6,0.4166666666666667,0.6666666666666666,0.18181818181818182,0.5,,0.45454545454545453,0.5,0.5,,0.18181818181818182,0.3333333333333333,1.0,,0.6363636363636364,0.4679363636363636,0.42573333333333335,0.21428571428571427,0.25,0.23333333333333334,0.43333333333333335,5.888888888888889,0.4098360655737705,3.0,6.0,1.0,4.0,4.0,10.0,12.0,2.0,2.0,3.0,,3.0,2.0,4.0,,,,,0.4,0.4,0.1111111111111111,,,0.4,0.15,0.1111111111111111,0.3333333333333333,,0.18181818181818182,0.25,0.25,1.0,0.6,0.5,0.46367,,,,1.0,4.0,,,1.0,4.0,1.0,,,3.0,,4.0,1.0,1.0,,,1.0,0.25,,0.25,0.18181818181818182,0.6,,,,0.18181818181818182,0.25,0.25,1.0,,,,0.25,26.275000000000002,1.0,3.0,,,,,1.0,0.25,0.5,1.0,5.0,2.0,2.0,,0.5,1.0,0.18181818181818182,,0.3333333333333333,,1.0,,1.0,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,3434.0,57,1.0,103,99,28.0,16.0,14.0,202,2.0,4,1.0,1.0,7.0,11.0,21,4.0,38.0,100,1.0,2.0,4.0,,6.0,18.0,3.0,3.0,2.0,1.0,6.0,,5.0,7.0,10,2.0,2.0,2.0,,,2.0,,4.0,6,,3.0,4.0,2.0,,1.0,1.0,,1.0,,,6.0,28.0,,0.8181818181818182,0.9,0.5238095238095238,0.5,0.5862068965517241,0.5,0.6129032258064516,0.6666666666666666,0.375,27.5,1.0,0.125,,0.09433962264150944,0.05,0.2222222222222222,,,0.13793103448275862,0.5,0.5,0.5,0.2413793103448276,0.5,1.0,,0.41379310344827586,0.44236896551724136,0.4445,0.06451612903225806,0.08695652173913043,0.10526315789473684,0.15789473684210525,12.038095238095238,0.27184466019417475,,,6.0,10.0,3.0,5.0,4.0,2.0,,,,1.0,2.0,3.0,2.0,,1.0,,0.6,0.375,,,,0.4,0.023809523809523808,0.06,,,0.3448275862068966,0.6,0.6,0.8333333333333334,,,0.422775,,1.0,,4.0,7.0,,3.0,4.0,8.0,,,3.0,12.0,,7.0,4.0,,,,1.0,0.5,,0.5,0.27586206896551724,,0.034482758620689655,,,0.2413793103448276,0.5714285714285714,0.5714285714285714,1.0,,0.375,,0.5714285714285714,26.125,3.0,,,,,,,0.42857142857142855,0.42857142857142855,,2.0,,1.0,,,,0.07692307692307693,,,2.0,,,,0.25,0.3333333333333333,,2.0,0.0625,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,3769.0,63,-17.0,120,116,32.0,33.0,14.0,236,4.0,7,,,3.0,4.0,10,5.0,13.0,136,,,2.0,,,6.0,3.0,4.0,1.0,2.0,9.0,2.0,4.0,6.0,9,1.0,,,4.0,,4.0,2.0,4.0,5,,9.0,11.0,6.0,,4.0,4.0,,4.0,2.0,,,32.0,,0.75,0.75,0.4,,0.4,,0.43333333333333335,0.5,,14.17910447761194,,0.1111111111111111,0.25,0.13636363636363635,,0.13333333333333333,0.16666666666666666,0.5,0.7,0.5714285714285714,0.5714285714285714,0.75,0.3,,,,0.7,0.49365,,0.4,0.4,0.15384615384615385,,2.7700000000000005,0.26666666666666666,,,,,,1.0,2.0,,,1.0,,1.0,,3.0,,,1.0,1.0,,,,,,,0.034482758620689655,0.0625,0.1,,,,,,,,0.4432,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,0.5,,,,2.0,,,,0.10526315789473684,0.06666666666666667,,1.0,,,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,
