EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2A,Arc3Assists,Travels,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsUnassisted3s,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffCorner3ReboundPct,HeaveAttempts,BlockedLongMidRange,Blocked3s,BlockedArc3,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,6853.0,114,-53.0,232,227,128,121,30,459,7.0,13,3.0,5.0,5.0,3.0,6.0,2.0,1.0,2.0,11.0,1.0,2.0,6.0,10.0,24,2.0,13.0,6.0,32,243,1.0,1.0,1.0,5.0,10.0,2.0,7.0,3.0,19.0,16.0,4.0,6.0,11.0,2.0,5.0,8.0,1.0,9.0,1.0,5.0,1.0,2.0,19.0,2.0,5.0,2.0,14.0,3.0,19.0,7.0,26.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,6,11.0,1.0,2.0,10.0,2.0,6.0,1.0,1.0,1.0,19.0,128,2.0,0.8,0.8,1.0,0.15384615384615385,0.2857142857142857,0.15384615384615385,0.4166666666666667,0.5,0.35135135135135137,0.47058823529411764,0.3902439024390244,0.25,0.5,0.35135135135135137,0.20833333333333334,0.3076923076923077,0.2,16.793893129770993,0.6666666666666666,0.2727272727272727,0.16091954022988506,0.0641025641025641,0.1,0.06666666666666667,0.14953271028037382,0.06481481481481481,0.03225806451612903,0.0625,0.0967741935483871,0.09090909090909091,0.08333333333333333,0.16666666666666666,0.20512820512820512,0.14285714285714285,0.35135135135135137,0.5384615384615384,0.7777777777777778,0.7142857142857143,0.13513513513513514,0.16216216216216217,0.5,0.5,1.0,0.05405405405405406,0.2972972972972973,0.18181818181818182,0.18181818181818182,1.0,1.0,0.29411764705882354,0.6,0.058823529411764705,0.35294117647058826,0.3333333333333333,0.7027027027027027,0.18181818181818182,0.4640621621621622,0.09195,0.42963235294117647,0.14634146341463414,0.21428571428571427,0.03125,0.59375,6.908333333333332,25.15384615384615,0.5517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1533,1610612742,Anthony Johnson,Anthony Johnson,1533,DAL,1892.0,32,-3.0,65,67,46,56,7,132,2.0,4,2.0,4.0,4.0,1.0,3.0,,,,,,,,4.0,11,,,2.0,10,63,,,,4.0,11.0,,,2.0,10.0,2.0,6.0,,,,,7.0,1.0,8.0,,2.0,,5.0,17.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,3.0,,,3.0,,2.0,1.0,4,2.0,,,3.0,1.0,1.0,,,,10.0,46,1.0,0.25,0.25,,,,,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.4166666666666667,,0.4166666666666667,,,,,20.547945205479454,,,0.03571428571428571,,,,0.03125,,,,,,0.125,,,,0.36363636363636365,0.5,0.5,,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.36363636363636365,0.5,,,,0.36363636363636365,,0.4556545454545455,0.4037,0.4556545454545455,0.09090909090909091,0.09090909090909091,,1.0,9.08181818181818,,0.7076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,3269.0,54,-15.0,96,99,49,47,9,195,7.0,8,4.0,5.0,2.0,2.0,9.0,,,,3.0,1.0,,1.0,9.0,19,,3.0,16.0,34,108,1.0,,4.0,5.0,10.0,,1.0,12.0,22.0,6.0,12.0,,3.0,,1.0,4.0,1.0,5.0,1.0,1.0,,3.0,11.0,,2.0,1.0,8.0,3.0,12.0,3.0,15.0,,,,3.0,2.0,5.0,1.0,1.0,8.0,,4.0,5.0,7,10.0,1.0,,16.0,1.0,6.0,1.0,,1.0,22.0,49,2.0,0.3333333333333333,0.42857142857142855,,,,,0.47368421052631576,0.5,0.4090909090909091,0.45454545454545453,0.5689655172413793,0.3333333333333333,0.65625,0.13636363636363635,0.05263157894736842,,0.5,33.63636363636363,0.375,0.42857142857142855,0.18604651162790697,0.06060606060606061,0.14285714285714285,,0.18,0.046511627906976744,0.09090909090909091,0.16666666666666666,,,0.2857142857142857,0.1,0.15789473684210525,,0.36363636363636365,0.875,0.875,0.2857142857142857,0.09090909090909091,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.5,,0.13636363636363635,,,,0.16666666666666666,0.45454545454545453,0.8,,0.09090909090909091,,0.5,,0.48274772727272725,0.44345999999999997,0.4822227272727272,0.2222222222222222,0.25,0.11764705882352941,0.6470588235294118,8.58421052631579,24.5,0.5104166666666666,,5.0,,2.0,,2.0,2.0,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.09090909090909091,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,2916.0,49,1.0,92,90,45,36,14,182,3.0,6,2.0,2.0,1.0,4.0,9.0,2.0,1.0,2.0,3.0,,,1.0,8.0,16,3.0,5.0,,25,78,,,2.0,3.0,4.0,,2.0,,6.0,8.0,8.0,9.0,3.0,2.0,1.0,1.0,2.0,3.0,,1.0,,,8.0,,,1.0,3.0,,4.0,,4.0,1.0,1.0,,,,,,,,,,2.0,2,3.0,,1.0,1.0,1.0,1.0,,,,6.0,45,,0.5,0.5,1.0,0.6,,0.6,0.5,0.75,0.5952380952380952,0.5,0.5952380952380952,1.0,0.5,0.23809523809523808,0.0625,0.16666666666666666,,19.444444444444443,,,0.1,,0.09090909090909091,,0.0975609756097561,,,,,,,0.1,0.125,,0.2857142857142857,0.5,0.6,0.6666666666666666,0.047619047619047616,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.25,0.09523809523809523,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,,0.5238095238095238,0.6666666666666666,0.5074928571428571,0.4013,0.5457583333333333,0.047619047619047616,0.0625,0.08,0.24,10.056249999999999,24.160000000000004,0.4891304347826087,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,0.25,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,12858.0,214,-69.0,418,416,219,228,48,834,7.0,25,4.0,15.0,5.0,9.0,25.0,3.0,1.0,5.0,12.0,1.0,4.0,8.0,17.0,55,5.0,15.0,20.0,69,436,1.0,,,10.0,32.0,4.0,9.0,12.0,44.0,8.0,26.0,6.0,12.0,5.0,7.0,6.0,1.0,7.0,,2.0,2.0,2.0,15.0,,1.0,4.0,16.0,,20.0,1.0,21.0,4.0,1.0,3.0,8.0,4.0,7.0,,4.0,15.0,3.0,6.0,11.0,27,19.0,,1.0,33.0,1.0,12.0,3.0,1.0,3.0,44.0,219,7.0,0.23529411764705882,0.23529411764705882,0.4,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3090909090909091,0.3125,0.35,0.3902439024390244,0.4011627906976744,,0.4230769230769231,0.21428571428571427,0.12727272727272726,0.24,0.2,21.398305084745765,0.5333333333333333,,0.10666666666666667,0.007194244604316547,0.10256410256410256,,0.10582010582010581,0.005263157894736842,,0.03333333333333333,,,0.046511627906976744,0.05,0.1791044776119403,0.1111111111111111,0.35714285714285715,0.28,0.3684210526315789,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.36,0.36,0.3333333333333333,0.04285714285714286,0.17142857142857143,0.4166666666666667,0.4166666666666667,0.4,0.3333333333333333,0.36585365853658536,0.26666666666666666,0.024390243902439025,0.1951219512195122,0.5,0.5714285714285714,0.4166666666666667,0.4754878571428571,0.46246666666666664,0.4586804878048781,0.14814814814814814,0.18181818181818182,,0.6376811594202898,9.565454545454546,24.42666666666667,0.5239234449760766,1.0,2.0,1.0,1.0,4.0,5.0,4.0,0.2,0.25,,2.0,,,,,,2.0,,,2.0,1.0,,,,,,0.08333333333333333,,0.3333333333333333,0.6666666666666666,,,,,,,9.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,8079.0,135,-86.0,265,267,139,149,26,532,4.0,7,2.0,2.0,4.0,7.0,10.0,4.0,3.0,2.0,5.0,,1.0,3.0,12.0,21,2.0,9.0,1.0,31,309,,,2.0,5.0,7.0,1.0,6.0,,13.0,18.0,6.0,6.0,5.0,2.0,1.0,4.0,1.0,5.0,,4.0,,,11.0,,3.0,3.0,8.0,,11.0,3.0,14.0,,,,3.0,1.0,5.0,,2.0,8.0,,4.0,7.0,13,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,139,5.0,0.75,0.75,1.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5714285714285714,0.7142857142857143,0.5,0.5,0.5166666666666667,1.0,0.5,0.3,0.047619047619047616,0.14285714285714285,,12.837837837837839,0.375,,0.08080808080808081,0.03225806451612903,0.2,,0.09649122807017543,0.024390243902439025,0.027777777777777776,,0.05263157894736842,,0.037037037037037035,0.16,0.06382978723404255,0.16666666666666666,0.23333333333333334,0.5714285714285714,0.6666666666666666,0.25,0.13333333333333333,0.3333333333333333,0.7,0.7,1.0,0.13333333333333333,0.16666666666666666,0.4,0.4,1.0,,0.15384615384615385,1.0,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.5333333333333333,0.4,0.45401666666666646,0.4022,0.45935000000000004,0.03333333333333333,0.047619047619047616,0.06451612903225806,0.41935483870967744,11.076190476190476,24.41111111111111,0.5245283018867924,1.0,1.0,1.0,2.0,1.0,,,0.25,0.25,,,1.0,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,4604.0,77,-15.0,151,151,74,95,18,302,4.0,4,3.0,3.0,6.0,2.0,6.0,2.0,1.0,,6.0,1.0,,3.0,7.0,16,2.0,8.0,4.0,24,152,1.0,,4.0,4.0,8.0,1.0,4.0,2.0,13.0,4.0,10.0,6.0,6.0,,,2.0,2.0,4.0,,1.0,,1.0,10.0,1.0,3.0,2.0,6.0,2.0,10.0,4.0,14.0,4.0,4.0,,2.0,1.0,1.0,,1.0,3.0,1.0,2.0,4.0,6,5.0,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,13.0,74,1.0,0.2857142857142857,0.4,1.0,0.25,0.25,0.25,0.4375,0.5,0.4166666666666667,0.4583333333333333,0.46153846153846156,0.5,0.5,0.3333333333333333,,,,17.058823529411764,0.6666666666666666,0.2,0.15789473684210525,0.058823529411764705,0.1,0.047619047619047616,0.13793103448275862,0.05555555555555555,0.16666666666666666,,0.043478260869565216,0.0625,0.18181818181818182,0.2727272727272727,0.0625,0.13333333333333333,0.16666666666666666,1.0,1.0,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.25,,,,0.25,0.25,1.0,0.08333333333333333,0.25,,0.5,,0.4295645833333334,0.379625,0.44251250000000003,0.08,0.11764705882352941,0.16666666666666666,0.5416666666666666,11.3875,25.2125,0.4900662251655629,1.0,3.0,2.0,1.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,2.0,4.0,,,,,1.0,,,1.0,0.6666666666666666,0.5,,,,,,1.0,0.25,1.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,6263.0,104,-27.0,205,203,123,92,22,408,6.0,11,2.0,4.0,1.0,2.0,4.0,,,,,,,,8.0,16,,,4.0,20,193,,2.0,4.0,4.0,8.0,,,,8.0,12.0,4.0,,,,,4.0,,4.0,,3.0,,1.0,8.0,3.0,7.0,8.0,14.0,2.0,24.0,13.0,37.0,3.0,3.0,,2.0,1.0,1.0,,1.0,3.0,,3.0,9.0,13,5.0,,2.0,6.0,,3.0,8.0,3.0,8.0,8.0,123,1.0,0.75,0.8571428571428571,,,,,0.5,0.5,0.5,0.5,0.5263157894736842,0.2857142857142857,0.5,,,,,9.56521739130435,0.6666666666666666,0.25,0.17721518987341772,0.1076923076923077,0.3333333333333333,0.11538461538461539,0.21359223300970873,0.10989010989010989,0.16666666666666666,0.15384615384615385,0.03571428571428571,0.1111111111111111,0.19047619047619047,0.09523809523809523,0.21621621621621623,0.35294117647058826,0.6875,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.0625,0.25,0.5,0.5,1.0,,,,,,,0.5,0.5,,,,0.6875,,0.460475,0.5002500000000001,0.43735,0.15789473684210525,0.15789473684210525,0.2,0.4,4.78125,,0.6,,5.0,,,1.0,,,,,1.0,4.0,1.0,2.0,,3.0,1.0,,1.0,,5.0,6.0,0.2,0.2,,,0.25,0.2857142857142857,0.14285714285714285,0.75,0.8,0.25,,,,,,,,2.0,,,0.125,,,,,,True,,,,,,,,,,,,,,,,,,,
2788,1610612742,DJ Mbenga,DJ Mbenga,2788,DAL,769.0,13,4.0,25,25,16,25,2,50,1.0,1,1.0,1.0,1.0,,,,,,,,,,2.0,2,,,2.0,6,22,,,,2.0,2.0,,,,4.0,2.0,2.0,,,,,,1.0,1.0,,,,,3.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,2,1.0,,,2.0,,1.0,1.0,1.0,1.0,4.0,16,2.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,14.814814814814813,,0.3333333333333333,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,0.5,1.0,,,,0.5,,0.51745,,0.51745,0.3333333333333333,0.3333333333333333,,0.6666666666666666,4.3,,0.64,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,5640.0,94,-49.0,191,187,99,109,19,378,5.0,13,2.0,4.0,2.0,1.0,12.0,2.0,1.0,5.0,13.0,1.0,2.0,7.0,7.0,27,5.0,15.0,7.0,36,209,1.0,,4.0,3.0,11.0,2.0,8.0,2.0,14.0,6.0,8.0,9.0,13.0,5.0,1.0,7.0,4.0,11.0,1.0,4.0,,3.0,26.0,,5.0,2.0,4.0,1.0,7.0,5.0,12.0,1.0,1.0,,6.0,6.0,3.0,1.0,,9.0,1.0,6.0,3.0,9,13.0,,4.0,13.0,1.0,6.0,1.0,1.0,1.0,14.0,99,3.0,0.42857142857142855,0.5,0.6,0.3333333333333333,0.25,0.3333333333333333,0.25925925925925924,0.2727272727272727,0.34523809523809523,0.3157894736842105,0.375,0.5,0.3181818181818182,0.35714285714285715,0.037037037037037035,0.07692307692307693,,26.760563380281692,0.6666666666666666,0.1111111111111111,0.06153846153846154,0.07575757575757576,0.1,,0.07058823529411765,0.05555555555555555,0.08333333333333333,,0.1111111111111111,,0.05555555555555555,0.14285714285714285,0.030303030303030304,0.07142857142857142,0.30952380952380953,0.38461538461538464,0.4166666666666667,0.4,0.047619047619047616,0.2857142857142857,0.08333333333333333,0.08333333333333333,1.0,0.047619047619047616,0.30952380952380953,0.38461538461538464,0.38461538461538464,0.6,0.25,0.21052631578947367,0.5,0.05263157894736842,0.3684210526315789,0.2857142857142857,0.6666666666666666,0.38461538461538464,0.45518452380952384,0.3910375,0.45196052631578953,0.1276595744680851,0.1875,0.1111111111111111,0.3888888888888889,8.603703703703703,25.406666666666663,0.518324607329843,1.0,3.0,3.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,,,,,,,,1.0,0.6666666666666666,0.5,,,,0.16666666666666666,,1.0,0.25,1.0,,,,,,6.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
