EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,SelfOReb,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,20669.0,344,-19,649,653,186,187,81.0,1302,20.0,39.0,4.0,9.0,4.0,8.0,1.0,5.0,1.0,9.0,4.0,19.0,2.0,4.0,6.0,3.0,5.0,1.0,22.0,53,7.0,24.0,14.0,79.0,674,4.0,10.0,2.0,8.0,4.0,11,4.0,7.0,5.0,25.0,30.0,14.0,21.0,4.0,1.0,4.0,3.0,13.0,10.0,2.0,12.0,2.0,5.0,3.0,2.0,26.0,6.0,6.0,10.0,32.0,5.0,47.0,12.0,59,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,7.0,12.0,29.0,3.0,2.0,22.0,4.0,23.0,3.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,186,3.0,2.0,0.6818181818181818,0.75,1.0,0.2916666666666667,0.5714285714285714,0.30434782608695654,0.41509433962264153,0.4,0.36363636363636365,0.42207792207792205,0.3333333333333333,0.5555555555555556,0.4540229885057471,0.3333333333333333,0.5952380952380952,0.3116883116883117,0.24528301886792453,0.28205128205128205,0.4,12.651413189771198,0.5714285714285714,0.3333333333333333,0.14678899082568808,0.02654867256637168,0.11764705882352941,0.07317073170731707,0.13861386138613863,0.03896103896103896,0.010752688172043012,0.05747126436781609,0.10526315789473684,0.15517241379310345,0.08,0.2,0.10606060606060606,0.15789473684210525,1.0,0.5064935064935064,0.5128205128205128,0.7142857142857143,0.65,0.06493506493506493,0.2,0.3333333333333333,1.0,0.11688311688311688,0.1111111111111111,0.1111111111111111,1.0,0.24675324675324675,0.21052631578947367,0.21052631578947367,1.0,0.06493506493506493,0.6,0.6,1.0,0.75,0.4444444444444444,0.5,0.16666666666666666,0.4444444444444444,0.5,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.8181818181818182,0.75,0.544595394736842,0.52523125,0.5413735294117648,0.12941176470588237,0.18032786885245902,0.10126582278481013,0.31645569620253167,3.869811320754717,24.570833333333336,0.28659476117103233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,7133.0,119,2,223,224,85,97,37.0,447,14.0,20.0,7.0,11.0,10.0,12.0,1.0,3.0,,2.0,,,,,,,,,15.0,25,,,9.0,39.0,235,7.0,11.0,,18.0,10.0,13,,,3.0,23.0,16.0,14.0,,14.0,,,,2.0,,,,,,,,,6.0,9.0,4.0,17.0,1.0,22.0,15.0,37,1.0,,1.0,4.0,2.0,4.0,2.0,,8.0,7.0,16.0,1.0,2.0,10.0,3.0,10.0,,3.0,2.0,4.0,2.0,4.0,1.0,1.0,23.0,85,,1.0,0.5333333333333333,1.0,,,,,0.6,0.6363636363636364,0.7692307692307693,0.6,0.6363636363636364,0.7692307692307693,0.65,0.6923076923076923,0.7666666666666667,,0.08,0.1,,14.393939393939393,0.5,0.14285714285714285,0.2125,0.11392405063291139,0.16666666666666666,0.21428571428571427,0.20192307692307693,0.14018691588785046,0.07142857142857142,0.15789473684210525,0.19047619047619047,0.2,0.19047619047619047,0.23529411764705882,0.21052631578947367,,0.25,0.8,0.7,0.7777777777777778,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,,,,,,,,,,,,1.0,0.6363636363636364,,,0.9230769230769231,0.8333333333333334,,,,0.8,,0.52742,0.5402444444444444,0.5488999999999999,0.10714285714285714,0.10714285714285714,0.46153846153846156,0.5897435897435898,2.2119999999999997,,0.3811659192825112,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.07692307692307693,0.2857142857142857,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,46224.0,770,34,1492,1475,421,381,185.0,2967,85.0,139.0,17.0,30.0,19.0,39.0,17.0,59.0,29.0,70.0,5.0,13.0,,,1.0,38.0,107.0,33.0,131.0,268,43.0,120.0,105.0,496.0,1545,20.0,36.0,3.0,51.0,30.0,70,9.0,34.0,55.0,142.0,118.0,144.0,114.0,22.0,1.0,106.0,38.0,13.0,55.0,14.0,69.0,5.0,27.0,11.0,17.0,152.0,4.0,21.0,23.0,65.0,5.0,93.0,27.0,120,27.0,16.0,11.0,23.0,15.0,23.0,8.0,6.0,46.0,29.0,63.0,1.0,10.0,121.0,8.0,132.0,10.0,48.0,22.0,4.0,2.0,6.0,4.0,,142.0,421,7.0,21.0,0.45038167938931295,0.49166666666666664,0.8837209302325582,0.35833333333333334,0.2647058823529412,0.36134453781512604,0.48880597014925375,0.5555555555555556,0.42857142857142855,0.5038659793814433,0.5512820512820513,0.4182692307692308,0.5513392857142857,0.6071428571428571,0.5144927536231884,0.30927835051546393,0.048507462686567165,0.05755395683453238,0.06779661016949153,29.00763358778626,0.5,0.15151515151515152,0.124282982791587,0.04142011834319527,0.13372093023255813,0.022857142857142857,0.12661870503597122,0.036656891495601175,0.0582010582010582,0.03398058252427184,0.015151515151515152,0.09032258064516129,0.1,0.16228070175438597,0.171875,0.022727272727272728,0.6666666666666666,0.3582474226804124,0.6115107913669064,0.648854961832061,0.4470588235294118,0.15206185567010308,0.288135593220339,0.3090909090909091,0.35294117647058826,0.18041237113402062,0.4142857142857143,0.42028985507246375,0.5172413793103449,0.03350515463917526,0.38461538461538464,0.4166666666666667,1.0,0.2757731958762887,0.35514018691588783,0.35514018691588783,0.868421052631579,0.7692307692307693,0.5666666666666667,0.11764705882352941,,0.375,0.48717948717948717,0.009615384615384616,,0.3173076923076923,0.6675257731958762,0.3584905660377358,0.4996772020725388,0.5355854838709677,0.47713990384615396,0.11267605633802817,0.1568627450980392,0.1028225806451613,0.2862903225806452,6.865671641791045,25.539166666666667,0.282171581769437,8.0,8.0,2.0,16.0,,1.0,1.0,,0.026785714285714284,0.046511627906976744,0.04060913705583756,1.0,3.0,9.0,1.0,15.0,1.0,9.0,2.0,3.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.008333333333333333,0.014285714285714285,0.07692307692307693,0.03571428571428571,0.07692307692307693,0.3333333333333333,1.0,0.2727272727272727,,,,True,,,,,,,,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,12025.0,200,-22,381,385,156,136,39.0,766,11.0,21.0,1.0,2.0,5.0,8.0,3.0,9.0,5.0,16.0,1.0,8.0,2.0,,3.0,9.0,25.0,10.0,19.0,46,10.0,33.0,12.0,80.0,415,3.0,5.0,2.0,6.0,7.0,18,2.0,13.0,5.0,25.0,14.0,24.0,27.0,2.0,,25.0,9.0,5.0,20.0,6.0,26.0,6.0,15.0,2.0,3.0,58.0,3.0,2.0,7.0,9.0,,16.0,5.0,21,3.0,2.0,1.0,12.0,10.0,9.0,2.0,1.0,21.0,8.0,19.0,,1.0,8.0,1.0,13.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,25.0,156,7.0,2.0,0.3684210526315789,0.3888888888888889,0.9,0.30303030303030304,0.15384615384615385,0.30303030303030304,0.41304347826086957,0.6,0.3888888888888889,0.43037974683544306,0.42857142857142855,0.3225806451612903,0.47058823529411764,0.42857142857142855,0.3787878787878788,0.4177215189873418,0.10869565217391304,0.14285714285714285,0.2222222222222222,25.17814726840855,0.5714285714285714,,0.06870229007633588,0.01639344262295082,0.12727272727272726,0.0625,0.08602150537634409,0.029411764705882353,0.022727272727272728,,0.08571428571428572,,0.02857142857142857,0.16,0.13636363636363635,0.09090909090909091,1.0,0.26582278481012656,0.5238095238095238,0.6111111111111112,0.36363636363636365,0.11392405063291139,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.20253164556962025,0.3125,0.3125,0.4,0.10126582278481013,0.125,0.125,1.0,0.31645569620253167,0.36,0.375,0.8888888888888888,0.2857142857142857,0.5,,0.2857142857142857,0.25806451612903225,0.625,0.0967741935483871,,0.3225806451612903,0.6835443037974683,0.36,0.49097784810126593,0.45953999999999995,0.4732177419354838,0.060240963855421686,0.1,0.075,0.3125,8.000000000000002,24.74848484848485,0.4094488188976378,,1.0,,9.0,,,,,0.04,,0.025,,,2.0,,3.0,1.0,,,6.0,1.0,,,,,0.030303030303030304,,,,,,,0.2,0.04,,,True,,,,,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,50911.0,849,4,1632,1621,459,418,202.0,3253,74.0,118.0,20.0,34.0,17.0,34.0,43.0,86.0,53.0,118.0,,,,,,,1.0,1.0,170.0,322,,1.0,86.0,426.0,1713,29.0,52.0,1.0,75.0,34.0,69,,1.0,34.0,102.0,252.0,88.0,,36.0,,1.0,,31.0,28.0,18.0,46.0,13.0,12.0,3.0,13.0,110.0,13.0,37.0,33.0,89.0,3.0,125.0,51.0,176,10.0,8.0,2.0,23.0,7.0,29.0,16.0,13.0,52.0,49.0,88.0,10.0,5.0,101.0,12.0,121.0,15.0,53.0,15.0,24.0,17.0,24.0,19.0,10.0,102.0,459,11.0,14.0,0.7411764705882353,0.8289473684210527,,,,,0.5279503105590062,0.5576923076923077,0.4927536231884058,0.5263157894736842,0.5471698113207547,0.4857142857142857,0.5664893617021277,0.6048387096774194,0.5604395604395604,0.0030959752321981426,0.09627329192546584,0.17796610169491525,0.10465116279069768,22.998387963460505,0.4423076923076923,0.08823529411764706,0.15752212389380532,0.06654676258992806,0.16923076923076924,0.06806282722513089,0.16052631578947368,0.06693440428380187,0.09178743961352658,0.034934497816593885,0.08391608391608392,0.18674698795180722,0.15384615384615385,0.13991769547325103,0.16666666666666666,0.17647058823529413,0.7916666666666666,0.3653250773993808,0.6271186440677966,0.7628865979381443,0.6891891891891891,0.26625386996904027,0.5,0.5584415584415584,0.5813953488372093,0.3653250773993808,0.4491525423728814,0.452991452991453,0.9433962264150944,,,,,0.0030959752321981426,,,,0.6415094339622641,0.5882352941176471,0.2,,0.4857142857142857,0.5,,,0.014285714285714285,0.3684210526315789,,0.46606037151702784,0.4999928571428571,0.48723,0.14681440443213298,0.14722222222222223,0.176056338028169,0.23943661971830985,8.69968944099379,24.5,0.28125,17.0,7.0,8.0,17.0,11.0,,7.0,4.0,0.08333333333333333,0.020833333333333332,0.05785123966942149,,1.0,,,,1.0,5.0,1.0,3.0,2.0,,,,,1.0,0.00847457627118644,,0.016129032258064516,0.018867924528301886,,,,1.0,1.0,,True,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,29929.0,499,2,973,967,254,208,122.0,1940,36.0,64.0,4.0,8.0,10.0,17.0,6.0,17.0,26.0,57.0,1.0,8.0,1.0,1.0,4.0,8.0,18.0,7.0,68.0,138,9.0,26.0,72.0,235.0,1048,9.0,14.0,3.0,30.0,15.0,28,4.0,11.0,28.0,70.0,88.0,48.0,27.0,4.0,,18.0,8.0,13.0,26.0,10.0,36.0,10.0,9.0,2.0,15.0,82.0,2.0,13.0,14.0,31.0,9.0,54.0,15.0,69,6.0,4.0,2.0,17.0,9.0,19.0,8.0,6.0,36.0,7.0,26.0,3.0,4.0,60.0,1.0,92.0,6.0,40.0,8.0,3.0,3.0,4.0,2.0,,70.0,254,2.0,8.0,0.6470588235294118,0.6666666666666666,1.0,0.34615384615384615,0.36363636363636365,0.34615384615384615,0.4927536231884058,0.6428571428571429,0.5357142857142857,0.4969512195121951,0.6176470588235294,0.5384615384615384,0.5655339805825242,0.7142857142857143,0.625,0.15853658536585366,0.09420289855072464,0.15625,0.11764705882352941,21.8018018018018,0.4722222222222222,0.391304347826087,0.0893371757925072,0.039755351681957186,0.13861386138613863,0.018691588785046728,0.10044642857142858,0.03456221198156682,0.04838709677419355,0.044444444444444446,0.0125,0.0784313725490196,0.09195402298850575,0.0949367088607595,0.15492957746478872,0.1,0.5,0.3902439024390244,0.5625,0.6666666666666666,0.6944444444444444,0.10365853658536585,0.35294117647058826,0.4,0.3333333333333333,0.3475609756097561,0.45614035087719296,0.4642857142857143,0.6538461538461539,0.04878048780487805,0.125,0.125,1.0,0.10975609756097561,0.4444444444444444,0.4444444444444444,1.0,0.47058823529411764,0.5,0.5,0.058823529411764705,0.4358974358974359,0.5882352941176471,0.10256410256410256,0.25,0.1794871794871795,0.5487804878048781,0.4444444444444444,0.5093344512195122,0.4590125,0.5253038461538462,0.20202020202020202,0.23255813953488372,0.1276595744680851,0.2978723404255319,8.907971014492754,24.33846153846154,0.26104830421377184,9.0,4.0,3.0,12.0,2.0,,,,0.014705882352941176,0.037037037037037035,0.0547945205479452,1.0,2.0,3.0,1.0,,,,,2.0,3.0,2.0,1.0,,0.3333333333333333,,0.017543859649122806,,,0.11764705882352941,0.5,1.0,0.42857142857142855,,2.0,1.0,True,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,43183.0,720,44,1395,1379,382,333,182.0,2774,30.0,53.0,1.0,6.0,13.0,19.0,7.0,12.0,22.0,64.0,7.0,16.0,1.0,2.0,4.0,13.0,53.0,17.0,59.0,129,20.0,69.0,43.0,221.0,1452,2.0,10.0,4.0,6.0,18.0,33,2.0,21.0,17.0,59.0,58.0,60.0,60.0,,,53.0,13.0,5.0,155.0,35.0,190.0,28.0,87.0,16.0,52.0,415.0,14.0,18.0,28.0,92.0,2.0,122.0,32.0,154,32.0,16.0,16.0,33.0,25.0,17.0,8.0,4.0,50.0,16.0,31.0,2.0,2.0,43.0,6.0,55.0,6.0,19.0,7.0,6.0,3.0,6.0,3.0,1.0,59.0,382,3.0,6.0,0.4915254237288136,0.4915254237288136,1.0,0.2898550724637681,0.09523809523809523,0.2898550724637681,0.4573643410852713,0.2,0.5454545454545454,0.4494949494949495,0.14285714285714285,0.3888888888888889,0.49311926605504586,0.2,0.453125,0.3484848484848485,0.03875968992248062,0.07547169811320754,0.08333333333333333,16.739537788881947,0.66,0.07142857142857142,0.19327731092436976,0.03805496828752643,0.17721518987341772,0.08536585365853659,0.1892744479495268,0.05023547880690738,0.05649717514124294,0.015625,0.09836065573770492,0.1357142857142857,0.17424242424242425,0.24509803921568626,0.168141592920354,0.2,0.5,0.2676767676767677,0.5660377358490566,0.6122448979591837,0.5,0.06060606060606061,0.5833333333333334,0.6363636363636364,0.14285714285714285,0.32323232323232326,0.34375,0.34375,0.5909090909090909,0.08080808080808081,0.4375,0.4375,1.0,0.2676767676767677,0.24528301886792453,0.25,1.0,0.42857142857142855,0.16666666666666666,,0.07142857142857142,0.35185185185185186,0.6842105263157895,0.07407407407407407,0.5,0.3148148148148148,0.6161616161616161,0.24528301886792453,0.517236040609137,0.5401681818181818,0.5288839622641509,0.09004739336492891,0.13380281690140844,0.027149321266968326,0.2669683257918552,10.502325581395349,24.917391304347827,0.2738351254480287,2.0,9.0,1.0,12.0,5.0,2.0,1.0,,0.04807692307692308,0.047619047619047616,0.08108108108108109,,3.0,,,,1.0,7.0,,11.0,,9.0,,,,0.014492753623188406,,,,0.21428571428571427,,,,0.018867924528301886,,,True,,,,,,,,,
200801,1610612751,Hassan Adams,Hassan Adams,200801,NJN,4075.0,68,3,127,126,40,46,20.0,253,9.0,15.0,3.0,6.0,4.0,7.0,,,2.0,4.0,,,,,,,,,11.0,19,,,8.0,30.0,134,3.0,7.0,,11.0,5.0,8,,,3.0,13.0,16.0,6.0,,4.0,,,,1.0,3.0,,3.0,,3.0,,,6.0,1.0,7.0,1.0,5.0,,6.0,8.0,14,1.0,1.0,,,,1.0,,1.0,1.0,4.0,9.0,,,6.0,,12.0,,6.0,,1.0,1.0,1.0,1.0,,13.0,40,,,0.7272727272727273,0.8888888888888888,,,,,0.5789473684210527,0.42857142857142855,0.625,0.5789473684210527,0.42857142857142855,0.625,0.6,0.55,0.65,,0.05263157894736842,0.06666666666666667,,17.333333333333332,,,0.125,0.16279069767441862,0.0625,0.058823529411764705,0.10714285714285714,0.13333333333333333,0.21739130434782608,,0.06666666666666667,0.2,0.1,0.06666666666666667,,0.25,1.0,0.7894736842105263,0.6,0.6428571428571429,0.6666666666666666,,,,,0.21052631578947367,0.5,0.5,1.0,,,,,,,,,0.8571428571428571,0.5,,,0.875,0.5714285714285714,,,,0.7894736842105263,,0.5568157894736843,0.5564333333333334,0.5793999999999999,0.24,0.24,0.36666666666666664,0.43333333333333335,3.9368421052631577,,0.31496062992125984,5.0,3.0,1.0,,,,,,0.2222222222222222,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,7137.0,119,-10,229,227,75,73,18.0,456,5.0,7.0,,,2.0,2.0,2.0,3.0,1.0,9.0,1.0,4.0,2.0,,2.0,2.0,10.0,3.0,8.0,19,3.0,14.0,6.0,31.0,245,,,3.0,3.0,3.0,5,1.0,5.0,3.0,12.0,16.0,,9.0,,,10.0,2.0,1.0,3.0,4.0,7.0,4.0,2.0,,1.0,18.0,,,2.0,13.0,,15.0,,15,4.0,2.0,2.0,2.0,2.0,1.0,,,3.0,7.0,18.0,1.0,,9.0,5.0,8.0,,2.0,2.0,3.0,1.0,3.0,2.0,1.0,12.0,75,2.0,2.0,1.0,1.0,1.0,0.21428571428571427,0.2,0.21428571428571427,0.42105263157894735,,0.6,0.3787878787878788,0.5,0.45,0.4189189189189189,0.5,0.5,0.42424242424242425,0.05263157894736842,0.14285714285714285,,16.0,0.6666666666666666,,0.22413793103448276,,0.043478260869565216,,0.14423076923076922,,,,,0.11764705882352941,0.3157894736842105,0.22727272727272727,0.058823529411764705,,0.6666666666666666,0.21212121212121213,0.7142857142857143,0.8333333333333334,1.0,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.1111111111111111,0.1111111111111111,1.0,0.12121212121212122,0.25,0.25,1.0,0.30303030303030304,0.2,0.2,1.0,,,,0.6666666666666666,0.2,1.0,0.2,,0.3,0.6363636363636364,0.2,0.5016196969696969,0.52095,0.48108500000000004,0.05714285714285714,0.09523809523809523,0.0967741935483871,0.3870967741935484,10.731578947368419,24.864285714285717,0.32751091703056767,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,162.0,3,-6,5,5,5,5,2.0,10,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1,,,,,8,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,0.25,,,,0.2,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.4823,0.4823,0.4823,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
