EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,HeaveMakes,Clear Path Fouls,BlockedCorner3
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,40950.0,682,-57,1291,1289,296,260,143,2580,17,35,7.0,16.0,5.0,8.0,25.0,62,58.0,134.0,4.0,1.0,1.0,5.0,1.0,100,231,1.0,9.0,32.0,235,1415,11.0,28.0,10.0,32.0,12.0,34.0,2.0,14.0,38.0,140.0,60.0,3.0,10.0,5.0,1.0,10.0,11.0,14.0,25.0,11.0,3.0,8.0,3.0,64.0,10.0,22,2.0,23.0,82.0,15.0,120.0,34,154,5.0,14.0,6.0,8.0,11,1.0,7.0,12.0,4.0,4.0,23,3.0,6,45,82,5.0,6.0,42,3.0,8.0,39.0,2.0,1.0,15.0,5.0,19.0,13.0,1.0,5.0,19.0,10.0,6.0,1.0,2.0,38.0,296,9.0,3.0,0.7,0.7368421052631579,1.0,0.1111111111111111,0.1111111111111111,0.4329004329004329,0.39285714285714285,0.35294117647058826,0.42291666666666666,0.39285714285714285,0.3333333333333333,0.45348837209302323,0.4444444444444444,0.4418604651162791,0.0375,0.04329004329004329,0.11428571428571428,0.08064516129032258,0.007462686567164179,19.272976680384087,0.4782608695652174,0.3125,0.05714285714285714,0.18222222222222223,0.05,0.13690476190476192,0.072992700729927,0.16990291262135923,0.05545927209705372,0.06293706293706294,0.064,0.029069767441860465,0.07766990291262135,0.058823529411764705,0.1694915254237288,0.19858156028368795,0.17801047120418848,0.13709677419354838,0.13636363636363635,0.03968253968253968,0.5263157894736842,0.14583333333333334,0.4857142857142857,0.5483870967741935,0.6470588235294118,0.25833333333333336,0.4032258064516129,0.43859649122807015,0.36,0.5583333333333333,0.43283582089552236,0.43609022556390975,0.8620689655172413,0.016666666666666666,0.020833333333333332,0.2,0.2,1.0,0.5714285714285714,0.4375,0.2857142857142857,0.2222222222222222,0.625,0.027777777777777776,0.027777777777777776,0.18333333333333332,0.2,0.42237937500000006,0.49734999999999996,0.4398486111111111,0.05928853754940711,0.06147540983606557,0.13617021276595745,0.16170212765957448,13.11904761904762,24.4,0.2292796281951975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,19849.0,331,42,640,628,264,215,85,1268,26,43,7.0,10.0,18.0,25.0,7.0,11,7.0,24.0,11.0,4.0,12.0,26.0,14.0,40,78,15.0,37.0,33.0,158,680,8.0,12.0,2.0,21.0,25.0,39.0,18.0,21.0,86.0,16.0,64.0,42.0,12.0,26.0,12.0,4.0,19.0,5.0,24.0,4.0,1.0,17.0,2.0,53.0,6.0,12,,7.0,10.0,,17.0,18,35,2.0,9.0,4.0,5.0,8,2.0,4.0,17.0,4.0,5.0,25,2.0,6,12,37,3.0,4.0,31,,2.0,43.0,2.0,1.0,15.0,7.0,1.0,,,1.0,2.0,2.0,,,,86.0,264,9.0,7.0,0.2,0.23529411764705882,0.9333333333333333,0.40540540540540543,0.40540540540540543,0.5128205128205128,0.6666666666666666,0.6410256410256411,0.5434782608695652,0.59375,0.5701754385964912,0.5814814814814815,0.5833333333333334,0.6071428571428571,0.3217391304347826,0.05128205128205128,0.06976744186046512,0.09090909090909091,,21.768707482993197,0.32,,,0.055248618784530384,0.06217616580310881,0.06930693069306931,0.08571428571428572,0.06028368794326241,0.06844106463878327,0.06521739130434782,0.11627906976744186,0.017241379310344827,0.10204081632653061,0.047619047619047616,0.020833333333333332,0.08333333333333333,0.0547945205479452,0.0945945945945946,,0.038461538461538464,1.0,0.3739130434782609,0.6046511627906976,0.65,0.19230769230769232,0.09565217391304348,0.6363636363636364,0.7,0.14285714285714285,0.20869565217391303,0.2916666666666667,0.2916666666666667,0.2857142857142857,0.09565217391304348,0.22608695652173913,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.625,0.7,,0.43859649122807015,0.72,0.07017543859649122,0.24561403508771928,0.6956521739130435,0.46153846153846156,0.5127882608695654,0.5031384615384615,0.5125324561403508,0.1171875,0.16483516483516483,0.13291139240506328,0.5443037974683544,7.403846153846154,24.529729729729734,0.4125,3.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.25,0.2777777777777778,0.02702702702702703,0.09090909090909091,0.2727272727272727,0.3,1.0,0.0625,0.1875,0.3333333333333333,1.0,0.35714285714285715,,,,,,,,,,,,,True,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,44436.0,741,15,1422,1437,495,475,188,2859,98,136,31.0,42.0,31.0,37.0,4.0,21,4.0,15.0,,,,,,106,172,,,80.0,292,1566,32.0,46.0,18.0,82.0,33.0,44.0,,26.0,92.0,140.0,72.0,,50.0,,,14.0,32.0,9.0,41.0,5.0,4.0,21.0,6.0,91.0,18.0,50,7.0,29.0,105.0,22.0,156.0,75,231,7.0,20.0,13.0,7.0,20,1.0,13.0,13.0,7.0,3.0,33,3.0,6,26,64,11.0,7.0,75,8.0,7.0,95.0,13.0,,49.0,5.0,12.0,8.0,1.0,3.0,12.0,8.0,,1.0,3.0,92.0,495,13.0,5.0,0.660377358490566,0.8641975308641975,,,,0.6162790697674418,0.6956521739130435,0.75,0.6162790697674418,0.6956521739130435,0.75,0.6854460093896714,0.7454545454545455,0.7796610169491526,,0.08139534883720931,0.08088235294117647,0.14285714285714285,,14.990859232175502,0.6060606060606061,0.39285714285714285,0.11666666666666667,0.21875,0.11494252873563218,0.15934065934065933,0.11180124223602485,0.20241691842900303,0.11409395973154363,0.11219512195121951,0.1320754716981132,0.10483870967741936,0.125,0.08163265306122448,0.1597222222222222,0.19718309859154928,0.27835051546391754,0.16923076923076924,0.1346153846153846,0.13725490196078433,0.6666666666666666,0.7906976744186046,0.7205882352941176,0.784,0.6530612244897959,0.12209302325581395,0.19047619047619047,0.2222222222222222,0.5,0.0872093023255814,0.26666666666666666,0.26666666666666666,1.0,,,,,,0.9130434782608695,0.7380952380952381,0.16129032258064516,0.8409090909090909,0.8378378378378378,,,0.7906976744186046,,0.5360244186046511,0.5396378378378379,0.5260977272727272,0.23557692307692307,0.23557692307692307,0.2808219178082192,0.3150684931506849,2.6976744186046515,,0.34810126582278483,,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,True,,,,
1883,1610612752,Steve Francis,Steve Francis,1883,NYK,25452.0,424,24,813,806,199,139,100,1619,17,34,,1.0,8.0,13.0,1.0,5,9.0,33.0,13.0,4.0,4.0,15.0,6.0,27,72,10.0,28.0,63.0,147,872,1.0,5.0,10.0,15.0,9.0,21.0,10.0,25.0,46.0,16.0,38.0,12.0,,14.0,4.0,5.0,42.0,24.0,66.0,17.0,7.0,33.0,7.0,156.0,1.0,11,,14.0,35.0,,49.0,12,61,2.0,16.0,8.0,8.0,14,1.0,12.0,19.0,2.0,9.0,33,3.0,5,17,44,1.0,4.0,51,2.0,2.0,70.0,5.0,2.0,30.0,4.0,3.0,2.0,,1.0,4.0,2.0,,,2.0,46.0,199,5.0,4.0,0.2962962962962963,0.2962962962962963,0.4,0.35714285714285715,0.37037037037037035,0.375,0.2,0.42857142857142855,0.42,0.35714285714285715,0.3387096774193548,0.5534351145038168,0.625,0.5348837209302325,0.28,0.06944444444444445,0.14705882352941177,,,17.61546723952739,0.42424242424242425,,,0.1206896551724138,0.04,0.1590909090909091,0.011904761904761904,0.12962962962962962,0.033426183844011144,0.04032258064516129,0.07575757575757576,0.011764705882352941,,0.029411764705882353,0.0875,0.1348314606741573,0.1322314049586777,0.140625,0.20833333333333334,0.03636363636363636,0.5,0.34,0.5,0.5862068965517241,0.29411764705882354,0.05,0.2,0.2,,0.33,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.13,0.15,0.26666666666666666,0.26666666666666666,0.25,0.14285714285714285,,,0.41935483870967744,0.6153846153846154,0.12903225806451613,0.1935483870967742,0.62,0.2857142857142857,0.5157520408163265,0.4569357142857143,0.5606913793103449,0.25196850393700787,0.30927835051546393,0.10204081632653061,0.3129251700680272,9.415277777777778,25.78571428571429,0.24477244772447723,6.0,2.0,,,,1.0,2.0,1.0,18.0,,2.0,1.0,1.0,0.5,0.1,,,0.46153846153846156,0.46153846153846156,0.5,0.2857142857142857,,,,,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.25,0.06666666666666667,,,True,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,97258.0,1621,-64,3085,3076,886,816,368,6161,89,158,27.0,51.0,21.0,42.0,13.0,47,29.0,82.0,71.0,19.0,68.0,187.0,44.0,131,287,97.0,258.0,83.0,636,3382,28.0,59.0,7.0,84.0,30.0,67.0,63.0,31.0,151.0,114.0,148.0,285.0,44.0,186.0,68.0,23.0,83.0,25.0,108.0,15.0,10.0,54.0,17.0,241.0,9.0,54,2.0,86.0,179.0,22.0,287.0,65,352,20.0,36.0,27.0,9.0,34,3.0,28.0,36.0,6.0,11.0,70,7.0,20,67,133,8.0,11.0,97,5.0,15.0,120.0,9.0,5.0,46.0,16.0,5.0,4.0,,1.0,7.0,3.0,3.0,,4.0,151.0,886,18.0,12.0,0.4351145038167939,0.5229357798165137,0.979381443298969,0.375968992248062,0.377431906614786,0.4564459930313589,0.4745762711864407,0.44776119402985076,0.5073394495412844,0.506578947368421,0.46153846153846156,0.5292642140468228,0.525,0.49337748344370863,0.47339449541284406,0.08013937282229965,0.08227848101265822,0.19148936170212766,0.012195121951219513,19.015086820381438,0.4857142857142857,0.19298245614035087,0.01694915254237288,0.16918714555765596,0.055900621118012424,0.2275132275132275,0.02459016393442623,0.18454038997214484,0.0472972972972973,0.07537688442211055,0.04330708661417323,0.041401273885350316,0.026717557251908396,0.019230769230769232,0.13028169014084506,0.16770186335403728,0.19469026548672566,0.2109090909090909,0.27184466019417475,0.07042253521126761,0.42857142857142855,0.28990825688073396,0.5632911392405063,0.6137931034482759,0.43820224719101125,0.08623853211009175,0.2765957446808511,0.34210526315789475,0.15384615384615385,0.15045871559633028,0.35365853658536583,0.35802469135802467,0.5517241379310345,0.13027522935779817,0.3431192660550459,0.36363636363636365,0.3675675675675676,0.9852941176470589,0.6710526315789473,0.5294117647058824,0.037037037037037035,0.3230769230769231,0.5,0.14615384615384616,0.3384615384615385,0.763302752293578,0.3655913978494624,0.5235785451197053,0.547404411764706,0.5133670542635658,0.07903780068728522,0.1419753086419753,0.1320754716981132,0.23742138364779874,6.879094076655054,24.783333333333328,0.2871961102106969,29.0,1.0,7.0,16.0,14.0,7.0,17.0,20.0,6.0,4.0,1.0,2.0,2.0,0.4117647058823529,0.31746031746031744,0.015503875968992248,0.028169014084507043,0.4084507042253521,0.42028985507246375,0.9655172413793104,0.013157894736842105,0.21052631578947367,0.4375,1.0,0.3181818181818182,12.0,,6.0,1.0,4.0,,,,0.3157894736842105,,0.0106951871657754,,True,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,63616.0,1060,-70,2040,2027,680,646,245,4067,42,82,3.0,9.0,19.0,35.0,36.0,68,34.0,98.0,48.0,22.0,27.0,88.0,32.0,112,248,45.0,136.0,105.0,464,2216,8.0,18.0,9.0,34.0,39.0,87.0,54.0,50.0,179.0,38.0,186.0,108.0,,86.0,27.0,12.0,102.0,29.0,131.0,21.0,8.0,74.0,14.0,291.0,4.0,14,2.0,24.0,48.0,2.0,74.0,20,94,8.0,24.0,11.0,13.0,35,11.0,28.0,36.0,7.0,4.0,71,1.0,24,21,51,1.0,8.0,82,3.0,3.0,127.0,11.0,22.0,37.0,19.0,3.0,2.0,,1.0,5.0,3.0,,,2.0,179.0,680,10.0,18.0,0.16964285714285715,0.16964285714285715,0.8,0.33088235294117646,0.3358208955223881,0.45161290322580644,0.4444444444444444,0.4482758620689655,0.4674479166666667,0.5,0.4574468085106383,0.5197674418604651,0.5666666666666667,0.5240963855421686,0.3541666666666667,0.04838709677419355,0.08536585365853659,0.04411764705882353,0.02040816326530612,21.52986678126343,0.49295774647887325,0.022988505747126436,0.024096385542168676,0.06976744186046512,0.022257551669316374,0.096,0.01532567049808429,0.0767590618336887,0.020224719101123594,0.011627906976744186,0.029411764705882353,0.029850746268656716,0.0213903743315508,,0.06321839080459771,0.06696428571428571,0.07586206896551724,0.10326086956521739,0.07575757575757576,0.038461538461538464,0.6,0.21354166666666666,0.5121951219512195,0.56,0.23809523809523808,0.17708333333333334,0.5294117647058824,0.5538461538461539,0.1388888888888889,0.2552083333333333,0.3469387755102041,0.3541666666666667,0.11764705882352941,0.125,0.22916666666666666,0.3068181818181818,0.3103448275862069,0.7407407407407407,0.36,0.3333333333333333,,0.24822695035460993,0.5428571428571428,0.15602836879432624,0.22695035460992907,0.5677083333333334,0.313953488372093,0.48567362204724396,0.4895605263157896,0.4825003597122303,0.0948905109489051,0.13503649635036497,0.07327586206896551,0.3857758620689655,9.537903225806453,25.31691176470589,0.3333333333333333,18.0,4.0,1.0,3.0,8.0,3.0,7.0,17.0,27.0,1.0,1.0,2.0,2.0,0.42857142857142855,0.3148148148148148,0.007352941176470588,,0.375,0.375,0.8888888888888888,0.16,0.12,0.3333333333333333,1.0,0.25,14.0,2.0,9.0,2.0,4.0,2.0,0.5,0.5,0.4090909090909091,0.014598540145985401,0.011363636363636364,1.0,True,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,16561.0,276,1,505,513,122,129,64,1018,18,22,13.0,15.0,1.0,3.0,2.0,8,9.0,15.0,1.0,,,2.0,2.0,29,45,,3.0,1.0,59,553,14.0,17.0,1.0,29.0,4.0,7.0,2.0,1.0,9.0,28.0,30.0,,24.0,2.0,,1.0,6.0,1.0,7.0,1.0,,5.0,1.0,15.0,8.0,20,,3.0,11.0,,14.0,28,42,2.0,14.0,7.0,7.0,5,1.0,3.0,7.0,2.0,1.0,12,1.0,3,7,27,1.0,3.0,10,,5.0,8.0,,,4.0,,4.0,2.0,,2.0,4.0,2.0,1.0,1.0,,9.0,122,3.0,,0.4827586206896552,0.8235294117647058,,,,0.6444444444444445,0.8235294117647058,0.5714285714285714,0.6041666666666666,0.8235294117647058,0.4444444444444444,0.5673076923076923,0.8055555555555556,0.45,0.0625,0.022222222222222223,0.045454545454545456,,,11.07266435986159,0.4166666666666667,,,0.06111111111111111,0.14492753623188406,0.04054054054054054,0.10666666666666667,0.05511811023622047,0.13145539906103287,0.23529411764705882,0.04878048780487805,0.13043478260869565,0.13114754098360656,,0.07272727272727272,0.09523809523809523,0.03614457831325301,0.057692307692307696,,0.125,0.5,0.4583333333333333,0.8181818181818182,0.8571428571428571,0.3333333333333333,0.16666666666666666,0.25,0.25,,0.3125,0.6,0.6,0.8888888888888888,0.020833333333333332,0.041666666666666664,,,,0.8823529411764706,0.8666666666666667,0.07692307692307693,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5208333333333334,,0.4743135416666666,0.5314583333333333,0.4335333333333333,0.07692307692307693,0.08163265306122448,0.4915254237288136,0.15254237288135594,7.933333333333334,25.7,0.24158415841584158,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2201,1610612752,Eddy Curry,Eddy Curry,2201,NYK,74985.0,1250,-67,2366,2338,597,459,267,4704,195,302,42.0,73.0,58.0,87.0,62.0,138,2.0,8.0,,,,,,259,448,,,183.0,701,2586,44.0,77.0,18.0,106.0,78.0,121.0,,50.0,206.0,332.0,186.0,,66.0,,,39.0,16.0,18.0,34.0,15.0,3.0,11.0,4.0,86.0,18.0,68,2.0,41.0,117.0,18.0,176.0,88,264,23.0,17.0,13.0,4.0,48,4.0,19.0,85.0,29.0,9.0,133,13.0,26,46,130,10.0,45.0,238,12.0,7.0,304.0,34.0,,143.0,26.0,18.0,13.0,,5.0,18.0,12.0,10.0,20.0,5.0,206.0,597,12.0,20.0,0.640926640926641,0.7345132743362832,,,,0.578125,0.5714285714285714,0.6446280991735537,0.578125,0.5714285714285714,0.6446280991735537,0.6012006861063465,0.5760869565217391,0.6319018404907976,,0.08705357142857142,0.09602649006622517,0.07246376811594203,,26.72897196261682,0.3609022556390977,0.2222222222222222,0.023809523809523808,0.1404561824729892,0.09379310344827586,0.14487632508833923,0.06451612903225806,0.14157706093189965,0.08565737051792828,0.15172413793103448,0.05392156862745098,0.05627705627705628,0.06030150753768844,0.075,0.13302752293577982,0.12595419847328243,0.1558073654390935,0.15458937198067632,0.11842105263157894,0.15333333333333332,0.6666666666666666,0.6741071428571429,0.6456953642384106,0.7142857142857143,0.7025641025641025,0.3080357142857143,0.4492753623188406,0.484375,0.45161290322580644,0.017857142857142856,0.25,0.25,0.5,,,,,,0.948051948051948,0.5753424657534246,0.14285714285714285,0.71900826446281,0.6666666666666666,,,0.6741071428571429,,0.5152073660714286,0.5704083333333333,0.5313173553719007,0.25673249551166966,0.25673249551166966,0.15121255349500715,0.29386590584878747,2.6390625000000005,,0.25232459847844463,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,6828.0,114,-28,219,225,98,75,29,444,13,24,2.0,5.0,5.0,10.0,,3,1.0,4.0,3.0,,,1.0,1.0,14,31,1.0,4.0,,31,254,2.0,5.0,,4.0,5.0,11.0,1.0,,10.0,24.0,4.0,3.0,4.0,1.0,,3.0,,3.0,3.0,3.0,,,,9.0,,5,1.0,3.0,16.0,3.0,22.0,6,28,,5.0,4.0,1.0,4,1.0,3.0,2.0,1.0,,6,,3,14,23,,1.0,8,2.0,2.0,3.0,1.0,,2.0,,3.0,1.0,,2.0,3.0,3.0,,,1.0,10.0,98,2.0,,0.8571428571428571,1.0,1.0,0.25,0.25,0.45161290322580644,0.4,0.45454545454545453,0.44285714285714284,0.4,0.4166666666666667,0.4305555555555556,0.3333333333333333,0.38461538461538464,0.11428571428571428,0.0967741935483871,0.125,,,16.53543307086614,0.6666666666666666,0.42857142857142855,0.06666666666666667,0.2318840579710145,0.07575757575757576,0.15,,0.21348314606741572,0.053763440860215055,0.058823529411764705,0.125,0.08333333333333333,,,0.2222222222222222,0.2,0.25,0.25,,,1.0,0.6857142857142857,0.5416666666666666,0.6190476190476191,0.8461538461538461,0.08571428571428572,,,,0.11428571428571428,0.25,0.25,1.0,0.08571428571428572,0.02857142857142857,,,,1.0,0.4,,0.8333333333333334,0.5,,0.08333333333333333,0.8,,0.5215942857142858,0.46448,0.5425375000000001,0.05555555555555555,0.0625,0.12903225806451613,0.3225806451612903,3.4967741935483874,24.225,0.4474885844748858,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,True,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,76592.0,1277,-91,2427,2424,626,627,282,4851,84,151,2.0,6.0,22.0,43.0,12.0,42,16.0,63.0,18.0,4.0,42.0,108.0,38.0,112,256,48.0,126.0,130.0,498,2703,3.0,12.0,2.0,29.0,29.0,72.0,42.0,45.0,145.0,56.0,168.0,99.0,2.0,106.0,42.0,29.0,148.0,49.0,197.0,32.0,17.0,85.0,48.0,443.0,6.0,7,,17.0,48.0,6.0,71.0,13,84,2.0,31.0,17.0,14.0,48,11.0,33.0,49.0,15.0,10.0,97,3.0,24,42,97,,19.0,114,2.0,6.0,166.0,18.0,5.0,77.0,11.0,5.0,1.0,1.0,3.0,5.0,3.0,,,,145.0,626,13.0,10.0,0.25,0.25225225225225223,0.6875,0.38095238095238093,0.3870967741935484,0.4375,0.25,0.4027777777777778,0.4816753926701571,0.5869565217391305,0.43859649122807015,0.5463576158940397,0.6041666666666666,0.5106382978723404,0.3298429319371728,0.11328125,0.15894039735099338,0.11904761904761904,,19.9203187250996,0.4948453608247423,0.06741573033707865,,0.05627198124267292,0.009009009009009009,0.05985915492957746,0.02027027027027027,0.05716798592788039,0.012115563839701771,0.012195121951219513,0.014634146341463415,,0.013888888888888888,0.0375,0.05907172995780591,0.05179282868525897,0.057534246575342465,0.03827751196172249,0.12,0.010582010582010581,0.6,0.39528795811518325,0.5562913907284768,0.6614173228346457,0.25,0.1099476439790576,0.2857142857142857,0.32432432432432434,,0.1649214659685864,0.25396825396825395,0.25396825396825395,0.4375,0.04712041884816754,0.28272251308900526,0.3888888888888889,0.3888888888888889,0.6428571428571429,0.2608695652173913,0.3333333333333333,,0.37719298245614036,0.5116279069767442,0.03508771929824561,0.3333333333333333,0.725130890052356,0.39622641509433965,0.5237890789473684,0.506435294117647,0.5115995535714285,0.17647058823529413,0.24444444444444444,0.05823293172690763,0.29116465863453816,6.344921875000002,25.43253968253968,0.25793160280181293,6.0,3.0,6.0,8.0,13.0,7.0,11.0,14.0,45.0,,2.0,,,0.6363636363636364,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,0.13043478260869565,0.34782608695652173,0.75,1.0,0.34210526315789475,15.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.007874015748031496,,,True,,,,
