EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PtsUnassisted3s,Technical Free Throw Trips,ShortMidRangePctBlocked,DefCorner3ReboundPct,BlockedAtRim,Corner3FGA,SelfOReb,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,2505.0,42,-20.0,85,84,19.0,25,9.0,169,3.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,9.0,1.0,9.0,103,1.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,4.0,3.0,7.0,3.0,2.0,1.0,1.0,17.0,1.0,3.0,1.0,1.0,8.0,1.0,10.0,5.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,2.0,0.75,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.45,0.375,0.1111111111111111,0.25,11.702127659574469,1.0,0.16666666666666666,0.3333333333333333,0.25806451612903225,0.09375,0.2,0.16666666666666666,0.25,0.10526315789473684,0.2,0.0625,0.2,0.2857142857142857,0.2857142857142857,0.2,0.25,1.0,0.4444444444444444,0.75,1.0,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.25,0.25,1.0,0.6666666666666666,0.5,0.4444444444444444,0.5176222222222222,0.6876,0.35450000000000004,0.1,0.1,0.3333333333333333,10.61111111111111,0.2235294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,2621.0,44,-20.0,90,88,24.0,26,9.0,178,4.0,8.0,,,2.0,4.0,7.0,9.0,17.0,10.0,31.0,108,,,,,4.0,10.0,8.0,,3.0,4.0,,4.0,,1.0,,3.0,8.0,,,,,6.0,1.0,7.0,,7.0,5.0,3.0,9.0,1.0,3.0,1.0,11.0,12.0,6.0,,,,,24.0,1.0,0.5555555555555556,0.5555555555555556,0.5294117647058824,,0.525,,0.62,,0.17647058823529413,0.375,34.343434343434346,0.5555555555555556,0.16666666666666666,,0.1875,,,,0.16216216216216217,,,,,0.14285714285714285,0.14285714285714285,0.2727272727272727,,,0.4,0.5,0.8,1.0,0.1,0.35,0.5714285714285714,0.5714285714285714,,,,0.55,0.48538500000000007,,0.4457,0.25,0.2857142857142857,,9.829411764705881,0.26666666666666666,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5714285714285714,0.15,0.5,0.5,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.25806451612903225,24.666666666666668,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,2566.0,43,-16.0,89,85,23.0,24,9.0,174,2.0,4.0,,,2.0,5.0,13.0,7.0,19.0,8.0,34.0,104,,,1.0,1.0,3.0,10.0,4.0,,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,,,1.0,3.0,1.0,5.0,,5.0,2.0,2.0,5.0,,2.0,,4.0,9.0,2.0,,,,,23.0,,0.7142857142857143,0.7142857142857143,0.3684210526315789,,0.5,,0.5344827586206896,,0.05263157894736842,,34.69387755102041,0.4,0.16666666666666666,,0.10344827586206896,,0.2,,0.11764705882352941,,,,,0.07692307692307693,0.16666666666666666,0.1,,,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,0.5,0.38461538461538464,0.38461538461538464,0.6,,,0.4230769230769231,0.4854153846153846,,0.57515,0.07142857142857142,0.09523809523809523,0.029411764705882353,13.773684210526316,0.25842696629213485,2.0,2.0,,4.0,7.0,1.0,4.0,7.0,2.0,1.0,4.0,8.0,9.0,7.0,4.0,1.0,1.0,,3.0,,1.0,,2.0,2.0,,,1.0,8.0,1.0,0.75,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5,0.5833333333333334,0.2692307692307692,,,,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.75,0.5,1.0,0.25,0.5714285714285714,0.23529411764705882,24.342857142857145,3.0,3.0,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,284.0,5,-3.0,9,8,,3,2.0,17,,1.0,,,,1.0,1.0,1.0,2.0,,2.0,12,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.5,,0.5,,0.5,,,,18.181818181818183,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,1.0,1.0,,,,0.5,0.471,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612738,Theo Ratliff,Theo Ratliff,689,BOS,2621.0,44,-20.0,90,88,24.0,26,9.0,178,1.0,2.0,1.0,1.0,1.0,,,1.0,3.0,3.0,5.0,108,1.0,1.0,1.0,3.0,,,2.0,2.0,,,,,,,,,,,2.0,,,4.0,1.0,5.0,2.0,7.0,,,1.0,4.0,6.0,,4.0,4.0,1.0,3.0,,3.0,3.0,24.0,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.75,,,6.0606060606060606,,0.16666666666666666,,0.125,0.0625,,,0.10810810810810811,0.05128205128205128,0.1,0.0625,,0.21428571428571427,0.14285714285714285,,,1.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,1.0,1.0,0.6666666666666666,0.4497,0.4097,,0.25,0.25,0.6,5.266666666666667,0.26666666666666666,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,0.4,,,,,,3.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,1704.0,28,-6.0,61,59,17.0,18,5.0,120,2.0,3.0,,,,,2.0,2.0,5.0,1.0,5.0,69,,1.0,,,,,4.0,,,3.0,,3.0,,2.0,,1.0,6.0,,,,,1.0,,1.0,,1.0,,,,4.0,5.0,,2.0,2.0,,,,,,17.0,1.0,,,0.4,,0.3333333333333333,,0.35714285714285715,,,,10.606060606060606,,,,0.047619047619047616,,,,0.041666666666666664,,,,,,0.25,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,,,,,,0.6666666666666666,0.568825,0.3804,,,,,8.620000000000001,0.2786885245901639,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.2,25.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,633.0,11,-11.0,20,21,7.0,5,2.0,41,,,,,1.0,1.0,2.0,1.0,3.0,,2.0,27,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,7.0,,1.0,1.0,0.3333333333333333,,0.25,,0.25,,,,22.727272727272727,1.0,,,,,1.0,0.5,0.09090909090909091,0.1,,,,,,,1.0,,,,,,0.25,0.5,0.5,0.5,1.0,,,0.25,0.4257875,,0.3343,,,,16.533333333333335,0.35,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,0.5,0.5,0.5,0.25,,,,,,,,,,,,1.0,23.3,,,,,,1.0,1.0,1.0,0.3333333333333333,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,55.0,1,-4.0,1,3,1.0,2,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,116.0,2,,5,4,5.0,1,,9,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,106760.0,1779,-213.0,3422,3392,1047.0,1054,457.0,6814,86.0,165.0,20.0,39.0,92.0,99.0,224.0,215.0,481.0,128.0,843.0,3661,29.0,73.0,8.0,87.0,125.0,240.0,190.0,42.0,42.0,64.0,19.0,83.0,13.0,31.0,18.0,15.0,185.0,17.0,51.0,,29.0,94.0,17.0,140.0,68.0,208.0,55.0,29.0,120.0,95.0,198.0,3.0,125.0,159.0,79.0,24.0,7.0,24.0,10.0,1047.0,28.0,0.5581395348837209,0.6185567010309279,0.446985446985447,0.3972602739726027,0.4837618403247632,0.4388888888888889,0.5203955500618047,0.453125,0.08731808731808732,0.16363636363636364,23.530901722391086,0.4583333333333333,0.12686567164179105,,0.08514492753623189,0.040380047505938245,0.09539473684210527,0.046703296703296704,0.08735795454545454,0.04179471419791026,0.049019607843137254,0.04771371769383698,0.023622047244094488,0.07451923076923077,0.072,0.10273972602739725,0.09722222222222222,0.4166666666666667,0.2232746955345061,0.5212121212121212,0.6231884057971014,0.47674418604651164,0.12449255751014884,0.30311231393775373,0.4419642857142857,0.4541284403669725,0.6868686868686869,0.43333333333333335,0.5128205128205128,0.5723951285520974,0.49038367346938794,0.4867185714285715,0.4763842723004696,0.09850374064837905,0.14522058823529413,0.10320284697508897,10.55405405405405,0.3059614260666277,30.0,46.0,30.0,63.0,181.0,69.0,95.0,258.0,64.0,89.0,47.0,277.0,273.0,180.0,63.0,41.0,28.0,6.0,65.0,26.0,22.0,11.0,32.0,20.0,3.0,16.0,7.0,277.0,7.0,0.9578947368421052,0.3682170542635659,0.36964980544747084,0.512,0.5373831775700935,0.5798319327731093,0.3491204330175913,0.32608695652173914,0.3614457831325301,0.36666666666666664,0.2449255751014885,0.34806629834254144,0.35,0.9523809523809523,0.21495327102803738,0.6521739130434783,0.32242990654205606,0.35,0.32858837485172004,24.896124031007755,12.0,3.0,0.09782608695652174,0.09090909090909091,15.0,77.0,18.0,0.1,0.04825737265415549,0.10419485791610285,False,32.0,2.0,5.0,9.0,20.0,5.0,12.0,25.0,7.0,17.0,34.0,1.0,2.0,6.0,13.0,9.0,1.0,2.0,7.0,2.0,5.0,0.4117647058823529,0.38202247191011235,0.007751937984496124,0.026785714285714284,0.012987012987012988,0.0055248618784530384,0.019886363636363636,0.4155844155844156,0.42105263157894735,0.96875,0.1,0.05555555555555555,0.4,1.0,0.13333333333333333,0.4166666666666667,0.8,0.09345794392523364,0.45,0.36231884057971014,,,,,,,,,,
