EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedCorner3,3SecondViolations,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,2165.0,36,-11.0,65,63,13,37,11,128,3.0,1.0,1.0,2.0,5,2.0,3.0,4.0,11,2.0,10.0,72,2.0,2.0,2.0,1.0,2,2.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7,2.0,1.0,2.0,1.0,2.0,13,2.0,0.5,0.5,0.36363636363636365,0.5,0.36363636363636365,0.5,0.4166666666666667,0.3333333333333333,0.5,0.2727272727272727,0.6666666666666666,0.2,15.384615384615383,0.07142857142857142,0.05555555555555555,0.05263157894736842,0.05,0.1111111111111111,0.05,0.125,0.2727272727272727,0.45454545454545453,0.4,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.2727272727272727,0.4518090909090909,0.5342,0.52535,0.08333333333333333,0.08333333333333333,0.2,0.2,8.399999999999999,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,15838.0,264,-7.0,495,489,184,143,43,984,21.0,2.0,6.0,5.0,8,10.0,25.0,27.0,54,9.0,120.0,539,4.0,,9.0,11.0,18,45.0,14.0,40.0,2.0,41.0,46.0,20.0,97.0,1.0,10.0,14.0,3.0,17.0,9.0,6.0,3.0,2.0,8,,8.0,9.0,3.0,45.0,184,2.0,0.25925925925925924,0.2692307692307692,0.5,0.6111111111111112,0.578125,0.5972222222222222,0.595,0.75,0.6081081081081081,0.037037037037037035,0.09523809523809523,,20.87912087912088,0.056179775280898875,0.006622516556291391,0.06060606060606061,0.00975609756097561,,,0.046511627906976744,0.21875,0.08333333333333333,0.625,0.625,0.2,0.2604166666666667,0.4,0.4,0.3,0.3333333333333333,0.16666666666666666,0.65625,0.5070446808510637,0.50805,0.48780441176470585,0.030303030303030304,0.05263157894736842,0.075,0.375,10.079629629629629,0.3717171717171717,12.0,2.0,4.0,6.0,7.0,2.0,2.0,13.0,35.0,1.0,2.0,5.0,16.0,19.0,42.0,3.0,1.0,2.0,7.0,18.0,2.0,48.0,9.0,2.0,2.0,33.0,13.0,5.0,2.0,3.0,15.0,6.0,1.0,1.0,4.0,1.0,8.0,1.0,5.0,6.0,3.0,1.0,14.0,4.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.4523809523809524,0.5,0.3888888888888889,0.475,0.75,0.75,0.4375,0.5714285714285714,0.06666666666666667,0.07547169811320754,0.018518518518518517,0.02564102564102564,0.023255813953488372,0.09433962264150944,0.02564102564102564,0.10256410256410256,0.022222222222222223,0.5714285714285714,0.631578947368421,0.25,0.07291666666666667,0.8571428571428571,0.8571428571428571,1.0,0.3645833333333333,0.37142857142857144,0.37142857142857144,0.7692307692307693,1.0,0.3333333333333333,0.5,0.6666666666666666,0.05555555555555555,1.0,0.4444444444444444,0.3125,0.3939393939393939,26.40952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,41902.0,698,-76.0,1299,1295,460,454,133,2594,39.0,19.0,16.0,13.0,28,46.0,107.0,82.0,174,36.0,200.0,1395,30.0,6.0,38.0,24.0,48,65.0,130.0,34.0,11.0,13.0,22.0,4.0,53.0,32.0,74.0,111.0,44.0,155.0,18.0,10.0,8.0,51.0,96,12.0,36.0,41.0,14.0,65.0,460,12.0,0.7926829268292683,0.8666666666666667,0.47126436781609193,0.5,0.4685714285714286,0.4897959183673469,0.5154639175257731,0.5588235294117647,0.5416666666666666,0.06321839080459771,0.15384615384615385,0.10714285714285714,15.374056280027453,0.1796116504854369,0.07289293849658314,0.1736842105263158,0.06610169491525424,0.056818181818181816,0.05726872246696035,0.140625,0.22285714285714286,0.16,0.4642857142857143,0.52,0.6153846153846154,0.6114285714285714,0.42990654205607476,0.4380952380952381,1.0,0.6333333333333333,0.32653061224489793,0.22857142857142856,0.4246768571428571,0.488116,0.4284316326530612,0.07526881720430108,0.07567567567567568,0.19,0.325,12.399999999999997,0.35411855273287146,23.0,9.0,10.0,,,,,,1.0,,,,1.0,,1.0,16.0,,,,1.0,17.0,,,14.0,,1.0,,9.0,7.0,2.0,7.0,2.0,7.0,5.0,25.0,5.0,11.0,4.0,4.0,19.0,7.0,5.0,30.0,11.0,8.0,,8.0,8.0,,,,,,0.5333333333333333,0.5333333333333333,0.005714285714285714,0.36666666666666664,0.11904761904761904,0.15822784810126583,0.046357615894039736,0.11290322580645161,0.01818181818181818,0.25663716814159293,0.16822429906542055,0.13761467889908258,0.0625,0.5897435897435898,0.696969696969697,0.4782608695652174,,,,,0.005714285714285714,,,,0.47368421052631576,,,0.625,,,0.02040816326530612,,,29.6,12.0,3.0,6.0,7.0,3.0,15.0,8.0,1.0,6.0,15.0,8.0,9.0,0.018691588785046728,0.2033898305084746,0.12195121951219512,0.20408163265306123,0.5333333333333333,,,,,,,,,,,,,True,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,17790.0,296,-28.0,563,559,222,234,65,1122,72.0,5.0,31.0,8.0,17,29.0,80.0,86.0,169,82.0,257.0,636,11.0,3.0,17.0,37.0,71,116.0,44.0,128.0,6.0,37.0,54.0,21.0,125.0,7.0,25.0,38.0,9.0,47.0,19.0,14.0,5.0,9.0,22,,72.0,105.0,46.0,116.0,222,5.0,0.2558139534883721,0.2619047619047619,0.5088757396449705,0.5211267605633803,0.4888268156424581,0.49333333333333335,0.5638766519823789,0.53125,0.5918367346938775,0.03550295857988166,0.05555555555555555,,41.25,0.13966480446927373,0.037037037037037035,0.14705882352941177,0.036,0.030303030303030304,,0.19480519480519481,0.4022346368715084,0.09497206703910614,0.47058823529411764,0.47058823529411764,,0.44692737430167595,0.3625,0.3717948717948718,0.3103448275862069,0.38461538461538464,0.41333333333333333,0.4581005586592179,0.4685941340782124,0.49707272727272733,0.4757959999999999,0.2119815668202765,0.2222222222222222,0.06614785992217899,0.45136186770428016,9.897633136094674,0.39431616341030196,49.0,5.0,20.0,,1.0,,1.0,1.0,9.0,,2.0,,3.0,1.0,10.0,7.0,,2.0,,4.0,42.0,3.0,,4.0,,9.0,1.0,17.0,10.0,7.0,14.0,2.0,2.0,,10.0,2.0,24.0,5.0,16.0,13.0,8.0,,37.0,14.0,3.0,1.0,10.0,10.0,1.0,0.1,,,0.1,0.6363636363636364,0.5384615384615384,0.055865921787709494,0.6486486486486487,,0.1694915254237288,0.03278688524590164,0.1111111111111111,0.046511627906976744,0.08695652173913043,0.10714285714285714,0.0975609756097561,0.023809523809523808,0.6805555555555556,0.7205882352941176,0.2653061224489796,0.00558659217877095,,,,0.05027932960893855,0.1111111111111111,0.1111111111111111,1.0,1.0,0.15384615384615385,,0.6451612903225806,0.013333333333333334,,0.04,,0.1111111111111111,26.560000000000002,3.0,1.0,1.0,1.0,8.0,9.0,3.0,3.0,3.0,10.0,5.0,1.0,0.025,0.09375,,0.3333333333333333,0.5,2.0,1.0,1.0,1.0,0.2,,,,,,,,True,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,21036.0,351,-48.0,653,648,215,228,63,1301,34.0,9.0,9.0,6.0,18,18.0,42.0,40.0,94,22.0,102.0,678,13.0,3.0,15.0,9.0,27,24.0,46.0,34.0,7.0,17.0,21.0,6.0,46.0,8.0,32.0,55.0,11.0,66.0,16.0,13.0,3.0,15.0,29,4.0,25.0,30.0,15.0,24.0,215,2.0,0.575,0.6052631578947368,0.425531914893617,0.3333333333333333,0.40404040404040403,0.3333333333333333,0.45132743362831856,0.5357142857142857,0.3870967741935484,0.07446808510638298,0.08823529411764706,0.1111111111111111,18.33105335157319,0.16161616161616163,0.03361344537815126,0.17328519855595667,0.035483870967741936,0.04081632653061224,0.008403361344537815,0.24175824175824176,0.3434343434343434,0.18181818181818182,0.3333333333333333,0.375,0.5,0.42424242424242425,0.42857142857142855,0.45,0.5555555555555556,0.6923076923076923,0.3333333333333333,0.3939393939393939,0.46135505050505055,0.51642,0.44055555555555553,0.13392857142857142,0.14018691588785046,0.14705882352941177,0.23529411764705882,10.123404255319146,0.32924961715160794,16.0,5.0,4.0,,3.0,,,,2.0,,,,,,5.0,6.0,,,,,6.0,,,4.0,,2.0,,4.0,4.0,,9.0,2.0,3.0,,16.0,4.0,11.0,2.0,8.0,10.0,3.0,3.0,21.0,4.0,3.0,,1.0,1.0,,,,,,0.46153846153846156,0.46153846153846156,0.050505050505050504,0.5238095238095238,,0.20253164556962025,0.041666666666666664,0.07142857142857142,0.04081632653061224,0.06896551724137931,0.12244897959183673,0.2037037037037037,0.0784313725490196,0.47058823529411764,0.5161290322580645,0.625,0.030303030303030304,,,,0.020202020202020204,,,,0.5555555555555556,,,0.4444444444444444,,,,,,24.619999999999997,7.0,,1.0,1.0,2.0,10.0,9.0,1.0,,10.0,7.0,,0.047619047619047616,0.25925925925925924,0.043478260869565216,0.2,0.7,1.0,,,1.0,0.4,1.0,,,,,,,True,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,18783.0,313,-18.0,583,578,197,199,67,1161,16.0,6.0,6.0,,1,1.0,4.0,11.0,21,15.0,88.0,608,6.0,3.0,20.0,1.0,6,19.0,10.0,12.0,2.0,13.0,18.0,8.0,41.0,9.0,23.0,42.0,12.0,54.0,12.0,8.0,4.0,17.0,36,2.0,23.0,18.0,5.0,19.0,197,5.0,0.45454545454545453,0.5555555555555556,0.5238095238095238,0.16666666666666666,0.553030303030303,0.3684210526315789,0.5866666666666667,0.8333333333333334,0.41304347826086957,0.09523809523809523,0.125,,12.688821752265861,0.13372093023255813,0.04591836734693878,0.12698412698412698,0.04411764705882353,0.02702702702702703,0.04081632653061224,0.125,0.24242424242424243,0.015151515151515152,,,,0.06060606060606061,0.25,0.25,1.0,0.6,0.3157894736842105,0.9242424242424242,0.5475174242424242,0.5659050000000001,0.5452315789473685,0.07042253521126761,0.19230769230769232,0.22727272727272727,0.2159090909090909,4.257142857142857,0.3379073756432247,10.0,4.0,1.0,6.0,13.0,2.0,5.0,11.0,32.0,3.0,4.0,2.0,8.0,17.0,45.0,4.0,3.0,4.0,4.0,13.0,5.0,45.0,6.0,4.0,,32.0,11.0,5.0,3.0,2.0,4.0,1.0,3.0,,9.0,2.0,4.0,2.0,4.0,5.0,,,9.0,2.0,1.0,,4.0,4.0,0.8823529411764706,0.37777777777777777,0.75,0.3076923076923077,0.37777777777777777,0.6666666666666666,0.85,0.6818181818181818,0.4444444444444444,,0.1125,0.039473684210526314,0.06557377049180328,0.034482758620689655,0.08695652173913043,0.1956521739130435,0.11666666666666667,0.05714285714285714,0.625,0.7142857142857143,0.4,0.19696969696969696,0.46153846153846156,0.46153846153846156,1.0,0.48484848484848486,0.34375,0.34375,0.8181818181818182,0.6666666666666666,0.4,0.75,0.16666666666666666,0.2631578947368421,0.4,0.42105263157894735,0.25,0.34375,24.64888888888889,10.0,2.0,2.0,6.0,,7.0,6.0,,1.0,7.0,3.0,2.0,,0.4,0.05555555555555555,0.1,0.42857142857142855,,,,,0.25,,0.6666666666666666,,,,,,True,,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,10026.0,167,8.0,305,306,104,116,38,611,15.0,1.0,6.0,5.0,9,6.0,17.0,16.0,41,15.0,65.0,286,2.0,3.0,3.0,6.0,14,34.0,4.0,28.0,5.0,19.0,28.0,13.0,65.0,2.0,5.0,10.0,4.0,14.0,3.0,2.0,1.0,5.0,11,,22.0,23.0,6.0,34.0,104,3.0,0.125,0.125,0.3902439024390244,0.42857142857142855,0.4166666666666667,0.4375,0.45774647887323944,0.375,0.5,0.12195121951219512,0.2,,23.782234957020055,0.056818181818181816,0.016666666666666666,0.07194244604316546,0.019230769230769232,0.06896551724137931,,0.07142857142857142,0.25,0.15,0.5555555555555556,0.5555555555555556,,0.2833333333333333,0.35294117647058826,0.4,0.3333333333333333,0.5,0.25,0.5666666666666667,0.47810916666666664,0.43979999999999997,0.47201874999999993,0.09230769230769231,0.13043478260869565,0.046153846153846156,0.5230769230769231,9.997560975609757,0.34098360655737703,5.0,,3.0,1.0,1.0,1.0,1.0,5.0,18.0,,,2.0,9.0,6.0,19.0,,,,3.0,10.0,13.0,15.0,3.0,,,18.0,5.0,9.0,3.0,6.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,2.0,7.0,3.0,2.0,12.0,5.0,,,6.0,6.0,0.8333333333333334,0.3157894736842105,,0.3,0.3157894736842105,,,0.31666666666666665,0.4166666666666667,0.1,0.09803921568627451,0.027777777777777776,,0.03571428571428571,0.043478260869565216,0.043478260869565216,0.11428571428571428,0.0625,0.3333333333333333,0.4166666666666667,,0.016666666666666666,1.0,1.0,1.0,0.3,0.2777777777777778,0.2777777777777778,0.8,,,,0.5,0.041666666666666664,1.0,0.375,0.2222222222222222,0.2777777777777778,25.30526315789474,,,,3.0,1.0,,,,,,,,0.11764705882352941,,,0.0625,,,,,,,1.0,,,,,,,True,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,21946.0,366,-4.0,680,678,238,223,67,1358,7.0,2.0,3.0,6.0,11,37.0,63.0,46.0,81,21.0,182.0,700,6.0,2.0,14.0,17.0,30,60.0,54.0,38.0,5.0,14.0,22.0,7.0,52.0,3.0,19.0,25.0,7.0,32.0,10.0,5.0,5.0,15.0,26,,22.0,25.0,5.0,60.0,238,1.0,0.5869565217391305,0.6,0.5679012345679012,0.5666666666666667,0.6338582677165354,0.5975609756097561,0.6521739130434783,0.5833333333333334,0.6382978723404256,0.06172839506172839,0.2857142857142857,0.18181818181818182,20.421607378129117,0.08333333333333333,0.014018691588785047,0.0694006309148265,0.023890784982935155,,0.017699115044247787,0.09523809523809523,0.05511811023622047,0.08661417322834646,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.49606299212598426,0.5873015873015873,0.5967741935483871,0.5675675675675675,0.18181818181818182,0.07317073170731707,0.41732283464566927,0.46339763779527565,0.49836874999999997,0.45355975609756105,0.03787878787878788,0.05813953488372093,0.07692307692307693,0.32967032967032966,16.160493827160494,0.35,3.0,1.0,2.0,10.0,18.0,2.0,3.0,13.0,28.0,2.0,4.0,3.0,8.0,23.0,46.0,3.0,2.0,5.0,5.0,11.0,11.0,66.0,3.0,2.0,,28.0,13.0,8.0,5.0,3.0,4.0,3.0,4.0,,3.0,2.0,9.0,1.0,5.0,8.0,4.0,3.0,17.0,7.0,3.0,3.0,6.0,5.0,0.9565217391304348,0.5,0.4,0.45454545454545453,0.5,0.5,0.5454545454545454,0.36220472440944884,0.5294117647058824,,0.033707865168539325,0.05063291139240506,0.01639344262295082,0.05084745762711865,0.045454545454545456,0.10526315789473684,0.03278688524590164,0.038461538461538464,0.42857142857142855,0.6,0.6666666666666666,0.14173228346456693,0.5555555555555556,0.5555555555555556,1.0,0.2204724409448819,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.5,0.36363636363636365,0.5,0.6666666666666666,0.07317073170731707,0.6666666666666666,0.1951219512195122,0.375,0.4642857142857143,24.571739130434786,3.0,1.0,,3.0,,,,,,,,,0.015873015873015872,0.1111111111111111,0.05,0.03571428571428571,,,,,,1.0,,1.0,1.0,0.09090909090909091,,,,True,,,,,,,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,5032.0,84,-22.0,159,158,51,55,13,317,6.0,2.0,4.0,,7,4.0,16.0,8.0,29,5.0,21.0,152,3.0,3.0,7.0,4.0,9,10.0,12.0,4.0,1.0,1.0,2.0,,5.0,3.0,3.0,10.0,3.0,13.0,5.0,4.0,1.0,2.0,5,,8.0,5.0,3.0,10.0,51,,0.75,1.0,0.27586206896551724,0.4444444444444444,0.26666666666666666,0.4,0.328125,0.875,0.45454545454545453,0.034482758620689655,,0.14285714285714285,20.0,0.08333333333333333,0.046153846153846156,0.14516129032258066,0.0379746835443038,,0.027777777777777776,0.14285714285714285,0.2,0.23333333333333334,,,,0.5333333333333333,0.25,0.25,1.0,0.6666666666666666,0.4,0.23333333333333334,0.40684833333333337,0.4938666666666667,0.444315,0.09375,0.0967741935483871,0.3333333333333333,0.47619047619047616,12.137931034482758,0.32075471698113206,4.0,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,2.0,,,,1.0,2.0,,,4.0,,1.0,,1.0,,1.0,,1.0,,,6.0,,1.0,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.3333333333333333,,0.23076923076923078,,0.2222222222222222,,,0.1,0.1875,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.03333333333333333,,,,1.0,,,0.5,,,0.1,,,25.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,0.2,,0.3,0.5,,1.0,,,,,,,,1.0,1.0,,True,,,,,,,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,18552.0,309,-75.0,573,572,192,199,63,1145,45.0,12.0,11.0,4.0,12,,3.0,30.0,60,6.0,90.0,650,16.0,,18.0,8.0,14,25.0,26.0,34.0,10.0,18.0,22.0,10.0,48.0,16.0,27.0,45.0,19.0,64.0,11.0,8.0,3.0,11.0,31,4.0,23.0,24.0,13.0,25.0,192,7.0,0.43333333333333335,0.5416666666666666,0.5,0.5714285714285714,0.4117647058823529,0.36666666666666664,0.39823008849557523,0.47368421052631576,0.36764705882352944,0.16666666666666666,0.13333333333333333,0.3333333333333333,20.76923076923077,0.14835164835164835,0.08888888888888889,0.15853658536585366,0.06844106463878327,0.11428571428571428,0.04878048780487805,0.17857142857142858,0.4411764705882353,0.11764705882352941,0.3333333333333333,0.5,,0.029411764705882353,,,,0.6666666666666666,0.36666666666666664,0.8529411764705882,0.5096039603960396,0.467714705882353,0.5199431034482759,0.11504424778761062,0.18309859154929578,0.2,0.2777777777777778,2.9400000000000004,0.33507853403141363,26.0,7.0,7.0,3.0,10.0,,1.0,5.0,32.0,,2.0,2.0,15.0,8.0,42.0,9.0,,2.0,2.0,16.0,3.0,24.0,,12.0,1.0,31.0,5.0,4.0,3.0,1.0,6.0,2.0,2.0,1.0,12.0,2.0,8.0,3.0,4.0,14.0,4.0,4.0,22.0,5.0,2.0,,,,1.0,0.19047619047619047,,0.125,0.1951219512195122,0.5625,0.5,0.4117647058823529,0.36363636363636365,0.045454545454545456,0.1875,0.024096385542168676,0.12698412698412698,0.03225806451612903,0.08163265306122448,0.16326530612244897,0.2127659574468085,0.038461538461538464,0.5777777777777777,0.6666666666666666,0.5,0.09803921568627451,0.3,0.3,1.0,0.3137254901960784,0.15625,0.15625,1.0,0.5833333333333334,0.1111111111111111,,0.6363636363636364,0.03333333333333333,,0.5,0.13333333333333333,0.16129032258064516,25.46190476190476,6.0,2.0,1.0,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,0.3,,0.11764705882352941,0.5,,,,,,1.0,,,,,3.0,,True,,,,,,,,,,
