EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,on,BlockedCorner3,Corner3PctBlocked
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,29752.0,496.0,43.0,968.0,980,336.0,216.0,158.0,1948,50.0,83.0,18.0,36.0,20.0,30.0,4.0,9.0,1.0,4.0,,,,,,,,,,,,55.0,96.0,,,36.0,146.0,1042.0,19.0,40.0,,,48.0,22.0,33.0,,,20.0,64.0,62.0,48.0,,,30.0,,,,13.0,,14.0,5.0,19.0,3.0,2.0,9.0,3.0,43.0,12.0,62.0,3.0,22.0,87.0,9.0,118.0,77.0,195.0,7.0,18.0,12.0,6.0,17.0,3.0,10.0,22.0,7.0,,4.0,39.0,8.0,10.0,30.0,64.0,8.0,5.0,77.0,9.0,11.0,86.0,9.0,34.0,15.0,8.0,5.0,1.0,2.0,8.0,3.0,1.0,4.0,64.0,336.0,6.0,11.0,0.5636363636363636,0.775,,,,,,0.5729166666666666,0.475,0.6666666666666666,0.5729166666666666,0.475,0.6666666666666666,0.5367647058823529,0.41379310344827586,0.5925925925925926,,,0.13541666666666666,0.14457831325301204,0.1111111111111111,,15.025906735751295,0.4358974358974359,0.375,0.0625,0.2652439024390244,0.18289085545722714,0.18487394957983194,0.11320754716981132,0.24384787472035793,0.1662921348314607,0.23809523809523808,0.1875,0.1342281879194631,0.0945945945945946,0.15625,0.2717391304347826,0.27184466019417475,0.2556390977443609,0.14102564102564102,0.2682926829268293,0.25,0.375,0.8645833333333334,0.6024096385542169,0.704225352112676,0.58,0.09375,0.4444444444444444,0.5,0.25,0.041666666666666664,0.25,0.25,1.0,,,,,,,,,0.9,0.5,,,,,0.9090909090909091,0.6666666666666666,,,,,0.8645833333333334,,0.546178125,0.5356605263157895,0.5539333333333333,0.2809917355371901,0.2809917355371901,0.3287671232876712,0.4383561643835616,1.5989583333333333,,0.34710743801652894,10.0,2.0,2.0,,,0.16666666666666666,,,6.0,,,,,,,,,True,,
693,1610612743,Joe Smith,Joe Smith,693,DEN,4013.0,67.0,17.0,141.0,137,39.0,60.0,23.0,278,4.0,8.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,10.0,,,,,,,,1.0,,,1.0,9.0,20.0,,1.0,7.0,25.0,138.0,2.0,2.0,,,5.0,2.0,5.0,,1.0,4.0,8.0,12.0,6.0,,,4.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,5.0,,2.0,6.0,3.0,11.0,5.0,16.0,1.0,3.0,1.0,2.0,2.0,,2.0,3.0,,,2.0,5.0,2.0,1.0,7.0,10.0,1.0,,8.0,,3.0,9.0,1.0,4.0,1.0,5.0,5.0,,,5.0,4.0,,,8.0,39.0,,1.0,0.6666666666666666,0.8571428571428571,,,,,,0.45,1.0,0.4,0.42857142857142855,1.0,0.3333333333333333,0.5,0.8333333333333334,0.5,0.047619047619047616,,0.05,0.125,,,17.964071856287426,0.4,0.375,,0.1276595744680851,0.11627906976744186,0.11764705882352941,,0.125,0.08333333333333333,,0.3333333333333333,0.16666666666666666,,,0.05,0.18181818181818182,0.1875,0.16666666666666666,,0.1111111111111111,0.8,0.38095238095238093,0.5,0.5714285714285714,0.25,0.09523809523809523,1.0,1.0,1.0,0.47619047619047616,0.3,0.3,1.0,,,,,0.047619047619047616,,,,1.0,1.0,,,,,0.5,0.6666666666666666,,,0.16666666666666666,,0.42857142857142855,,0.44437,0.5502,0.4619000000000001,0.16666666666666666,0.17391304347826086,0.2,0.32,10.045000000000002,71.3,0.2765957446808511,1.0,,,,,,,,1.0,,,,,,,,,True,,
2581,1610612743,Steve Blake,Steve Blake,2581,DEN,69860.0,1164.0,19.0,2330.0,2339,715.0,569.0,264.0,4669,21.0,35.0,2.0,2.0,6.0,9.0,5.0,15.0,46.0,108.0,11.0,32.0,,4.0,6.0,14.0,15.0,54.0,5.0,5.0,18.0,72.0,158.0,26.0,86.0,26.0,248.0,2553.0,5.0,10.0,,9.0,13.0,21.0,44.0,11.0,32.0,21.0,96.0,64.0,80.0,75.0,3.0,,2.0,52.0,15.0,5.0,,194.0,38.0,232.0,28.0,10.0,116.0,60.0,502.0,4.0,6.0,1.0,16.0,61.0,1.0,78.0,11.0,89.0,3.0,32.0,19.0,13.0,43.0,13.0,37.0,28.0,6.0,1.0,4.0,71.0,3.0,17.0,24.0,51.0,1.0,5.0,39.0,3.0,5.0,32.0,1.0,3.0,12.0,2.0,,,2.0,3.0,2.0,,,96.0,715.0,8.0,12.0,0.4444444444444444,0.4444444444444444,0.9615384615384616,0.3023255813953488,,0.34375,0.30952380952380953,0.45569620253164556,0.5,0.4772727272727273,0.45491803278688525,0.2631578947368421,0.4934210526315789,0.47876447876447875,0.325,0.5393258426966292,0.3524590163934426,,0.03164556962025317,0.02857142857142857,0.2,,12.51896813353566,0.6056338028169014,0.01818181818181818,0.012345679012345678,0.07448107448107448,0.007772020725388601,0.05947955390334572,0.018518518518518517,0.07077205882352941,0.010121457489878543,0.0037735849056603774,,0.014245014245014245,0.020689655172413793,0.014084507042253521,0.08185053380782918,0.055248618784530384,0.0784313725490196,0.04712041884816754,0.08974358974358974,0.021739130434782608,0.6666666666666666,0.14344262295081966,0.6,0.6176470588235294,0.3333333333333333,0.06147540983606557,0.3333333333333333,0.4166666666666667,0.2,0.4426229508196721,0.42592592592592593,0.42990654205607476,0.5217391304347826,0.13114754098360656,0.34375,0.34375,1.0,0.22131147540983606,0.2777777777777778,0.2777777777777778,0.9333333333333333,0.10526315789473684,1.0,0.21052631578947367,,,0.2631578947368421,0.11842105263157894,0.6666666666666666,0.18421052631578946,0.42857142857142855,0.23684210526315788,0.2777777777777778,0.4959016393442623,0.28846153846153844,0.49045619834710735,0.49156249999999996,0.47328133333333333,0.016194331983805668,0.01875,0.05241935483870968,0.3870967741935484,14.181012658227848,25.49767441860465,0.30686695278969955,3.0,18.0,2.0,,0.009259259259259259,0.5,,1.0,,,0.011494252873563218,,,,1.0,1.0,,True,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,70563.0,1176.0,49.0,2376.0,2387,835.0,629.0,267.0,4763,84.0,134.0,4.0,8.0,29.0,48.0,46.0,106.0,69.0,156.0,5.0,20.0,,3.0,2.0,6.0,25.0,67.0,6.0,4.0,23.0,199.0,396.0,30.0,87.0,160.0,648.0,2570.0,12.0,25.0,4.0,9.0,37.0,60.0,125.0,6.0,29.0,83.0,221.0,82.0,316.0,72.0,18.0,14.0,,67.0,25.0,19.0,1.0,150.0,39.0,189.0,25.0,14.0,92.0,47.0,417.0,,10.0,,26.0,53.0,2.0,81.0,10.0,91.0,2.0,51.0,33.0,18.0,66.0,14.0,48.0,33.0,18.0,2.0,3.0,99.0,4.0,34.0,16.0,44.0,,8.0,178.0,,10.0,219.0,24.0,86.0,32.0,7.0,4.0,2.0,1.0,7.0,4.0,,,221.0,835.0,4.0,31.0,0.20603015075376885,0.21354166666666666,0.8,0.3448275862068966,0.4444444444444444,0.20689655172413793,0.3448275862068966,0.5025252525252525,0.48,0.48,0.505175983436853,0.5294117647058824,0.44805194805194803,0.5587219343696027,0.5138888888888888,0.5364077669902912,0.18012422360248448,0.011494252873563218,0.047979797979797977,0.07462686567164178,0.0660377358490566,0.014925373134328358,25.289071242073856,0.6666666666666666,0.03076923076923077,,0.06294536817102138,0.01272264631043257,0.09252669039145907,,0.07034728406055209,0.01002004008016032,0.02214022140221402,0.017964071856287425,0.0028735632183908046,,,0.06115107913669065,0.04591836734693878,0.07336956521739131,0.09644670050761421,0.08333333333333333,0.008620689655172414,0.5714285714285714,0.2774327122153209,0.6268656716417911,0.6774193548387096,0.20238095238095238,0.2194616977225673,0.4339622641509434,0.46464646464646464,0.08695652173913043,0.32298136645962733,0.4423076923076923,0.44805194805194803,0.2898550724637681,0.041407867494824016,0.25,0.25,1.0,0.13871635610766045,0.373134328358209,0.3787878787878788,0.76,0.23529411764705882,0.5,0.08823529411764706,,,0.17647058823529413,0.3116883116883117,0.6041666666666666,0.03896103896103896,0.3333333333333333,0.14935064935064934,0.17391304347826086,0.4575569358178054,0.373134328358209,0.49454751552795034,0.49044999999999994,0.4882623376623376,0.16087751371115175,0.18777292576419213,0.05709876543209876,0.3410493827160494,9.40631313131313,24.720689655172418,0.3514309764309764,1.0,11.0,3.0,1.0,0.01282051282051282,,4.0,2.0,,0.6666666666666666,0.02247191011235955,,,0.75,,,,True,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,15.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,2668.0,44.0,-4.0,95.0,95,39.0,35.0,7.0,190,6.0,7.0,1.0,2.0,2.0,3.0,,1.0,1.0,5.0,,,,,,,,,,,,7.0,13.0,,,2.0,16.0,96.0,1.0,3.0,,,2.0,2.0,6.0,,,,4.0,12.0,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,,1.0,10.0,,11.0,4.0,15.0,,,,,1.0,1.0,,3.0,1.0,,,4.0,,2.0,3.0,7.0,,2.0,7.0,,1.0,10.0,2.0,6.0,,,,,,,,1.0,,4.0,39.0,2.0,,0.8571428571428571,1.0,,,,,,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.2857142857142857,,,,,,,20.19230769230769,0.25,,,0.29411764705882354,0.058823529411764705,0.2,0.3333333333333333,0.28205128205128205,0.1,0.09090909090909091,,0.05555555555555555,0.2,1.0,,0.3333333333333333,0.3888888888888889,0.25,,,,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.07692307692307693,,,,0.38461538461538464,0.2,0.2,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,0.5,0.6666666666666666,,,,,0.5384615384615384,,0.5050692307692308,0.60705,0.4838833333333333,0.35294117647058826,0.35294117647058826,0.125,0.25,8.100000000000001,,0.4105263157894737,,,,,,,,,,,,,,,,,,True,,
2441,1610612743,Jamal Sampson,Jamal Sampson,2441,DEN,552.0,9.0,-4.0,17.0,16,4.0,,2.0,33,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,20.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,10.526315789473685,,,,,0.16666666666666666,0.3333333333333333,,0.1111111111111111,0.1111111111111111,0.3333333333333333,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5111,,,,,,,1.3,,0.23529411764705882,,,,,,,,,,,,,,,,,,True,,
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,2204.0,37.0,-10.0,75.0,76,25.0,12.0,10.0,151,2.0,3.0,,,,,,2.0,,,,,,,,,,,,,,2.0,5.0,,,2.0,6.0,86.0,,,,,,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,2.0,,9.0,1.0,10.0,1.0,,7.0,1.0,21.0,,1.0,,,2.0,,2.0,1.0,3.0,,3.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,3.0,,,1.0,,,2.0,,,1.0,,,,,,,,,2.0,25.0,,1.0,0.5,0.5,,,,,,0.4,,,0.4,,,0.5,,0.5,,,0.4,0.3333333333333333,0.5,,7.954545454545454,,,,0.07692307692307693,0.03571428571428571,,,0.05555555555555555,0.02631578947368421,,0.14285714285714285,,,,,,0.2,,,,,0.6,0.6666666666666666,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4603,,0.401,,,,0.3333333333333333,4.159999999999999,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,False,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,50920.0,849.0,51.0,1716.0,1710,442.0,430.0,237.0,3426,42.0,81.0,9.0,25.0,6.0,18.0,13.0,32.0,17.0,47.0,16.0,42.0,1.0,3.0,7.0,14.0,27.0,82.0,9.0,5.0,19.0,72.0,160.0,43.0,124.0,73.0,346.0,1743.0,11.0,32.0,4.0,12.0,46.0,12.0,40.0,12.0,33.0,22.0,82.0,102.0,42.0,129.0,,12.0,,82.0,27.0,17.0,2.0,17.0,8.0,25.0,7.0,1.0,11.0,4.0,58.0,11.0,35.0,3.0,27.0,83.0,9.0,119.0,49.0,168.0,4.0,19.0,11.0,8.0,19.0,1.0,11.0,31.0,8.0,2.0,7.0,50.0,5.0,14.0,39.0,113.0,16.0,18.0,59.0,3.0,4.0,88.0,4.0,41.0,4.0,5.0,4.0,,1.0,6.0,3.0,,3.0,82.0,442.0,12.0,4.0,0.7083333333333334,0.7727272727272727,1.0,0.3467741935483871,0.3333333333333333,0.36363636363636365,0.3467741935483871,0.45,0.34375,0.3,0.48063380281690143,0.38636363636363635,0.410958904109589,0.5292307692307693,0.4326923076923077,0.46511627906976744,0.43661971830985913,0.016129032258064516,0.10625,0.18518518518518517,0.03125,0.024390243902439025,18.73126873126873,0.38,0.14516129032258066,0.05555555555555555,0.13833333333333334,0.05843071786310518,0.13043478260869565,0.04564315352697095,0.13630731102850063,0.05476190476190476,0.08583690987124463,0.02702702702702703,0.05045871559633028,0.057803468208092484,0.014705882352941176,0.1746987951807229,0.09497206703910614,0.1450980392156863,0.1259259259259259,0.1388888888888889,0.027210884353741496,0.5,0.2852112676056338,0.5185185185185185,0.6363636363636364,0.7380952380952381,0.11267605633802817,0.40625,0.41935483870967744,0.38461538461538464,0.16549295774647887,0.3617021276595745,0.3695652173913043,0.8823529411764706,0.14788732394366197,0.38095238095238093,0.38095238095238093,1.0,0.2887323943661972,0.32926829268292684,0.3375,1.0,0.5681818181818182,0.36,0.06818181818181818,0.3333333333333333,1.0,0.20454545454545456,0.2465753424657534,0.3333333333333333,0.1917808219178082,0.5,0.2602739726027397,0.2631578947368421,0.721830985915493,0.32926829268292684,0.5221123239436619,0.53655,0.5007054794520549,0.1277258566978193,0.20812182741116753,0.1329479768786127,0.23699421965317918,7.296875000000003,24.620967741935473,0.25757575757575757,12.0,2.0,2.0,2.0,0.02127659574468085,0.3333333333333333,3.0,,,0.3333333333333333,,,,1.0,1.0,,,False,1.0,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,35130.0,586.0,-12.0,1206.0,1206,382.0,306.0,166.0,2412,33.0,53.0,1.0,2.0,8.0,14.0,17.0,49.0,40.0,102.0,5.0,18.0,1.0,3.0,4.0,8.0,26.0,63.0,9.0,9.0,15.0,90.0,204.0,31.0,81.0,85.0,358.0,1232.0,7.0,19.0,5.0,12.0,32.0,16.0,45.0,13.0,23.0,39.0,110.0,50.0,130.0,72.0,21.0,,,63.0,26.0,10.0,,59.0,22.0,81.0,21.0,1.0,24.0,21.0,184.0,7.0,9.0,,10.0,18.0,1.0,29.0,16.0,45.0,5.0,17.0,7.0,10.0,22.0,2.0,6.0,14.0,16.0,,6.0,36.0,8.0,8.0,8.0,18.0,,1.0,63.0,,3.0,94.0,6.0,27.0,18.0,1.0,,1.0,,1.0,,,,110.0,382.0,1.0,17.0,0.2777777777777778,0.2777777777777778,0.7741935483870968,0.38271604938271603,0.4166666666666667,0.5652173913043478,0.38271604938271603,0.4411764705882353,0.3684210526315789,0.35555555555555557,0.4789473684210526,0.46774193548387094,0.5220588235294118,0.54,0.48484848484848486,0.6136363636363636,0.28421052631578947,,0.049019607843137254,0.07547169811320754,0.04081632653061224,,25.641025641025642,0.6111111111111112,0.02127659574468085,,0.04225352112676056,0.021844660194174758,0.06666666666666667,0.03910614525139665,0.04861111111111111,0.02707275803722504,0.012345679012345678,0.01904761904761905,0.034482758620689655,0.048,0.018518518518518517,0.05426356589147287,0.032520325203252036,0.040229885057471264,0.053763440860215055,0.08771929824561403,0.033112582781456956,,0.18596491228070175,0.6226415094339622,0.673469387755102,0.3333333333333333,0.17192982456140352,0.3469387755102041,0.3617021276595745,0.058823529411764705,0.35789473684210527,0.39215686274509803,0.40816326530612246,0.325,0.06315789473684211,0.2777777777777778,0.2777777777777778,1.0,0.22105263157894736,0.4126984126984127,0.4126984126984127,0.7307692307692307,0.06451612903225806,0.5,0.0967741935483871,0.3333333333333333,1.0,0.2903225806451613,0.20588235294117646,0.5714285714285714,0.11764705882352941,0.5,0.22058823529411764,0.6,0.47017543859649125,0.4126984126984127,0.4869115789473683,0.4704020833333333,0.4728161764705883,0.09120521172638436,0.12,0.0893854748603352,0.30726256983240224,11.017647058823528,24.776543209876543,0.3167495854063018,3.0,14.0,2.0,7.0,0.0392156862745098,,4.0,1.0,,0.4444444444444444,0.012195121951219513,,,0.75,,,,False,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,45812.0,764.0,43.0,1544.0,1542,458.0,458.0,215.0,3086,28.0,66.0,4.0,11.0,7.0,16.0,4.0,14.0,5.0,15.0,6.0,37.0,,,1.0,16.0,22.0,69.0,8.0,6.0,20.0,37.0,95.0,28.0,106.0,26.0,184.0,1540.0,5.0,15.0,2.0,8.0,20.0,10.0,25.0,7.0,36.0,9.0,50.0,46.0,28.0,84.0,,2.0,,69.0,22.0,17.0,,15.0,21.0,36.0,14.0,7.0,10.0,5.0,93.0,10.0,14.0,1.0,17.0,39.0,2.0,58.0,25.0,83.0,,16.0,12.0,4.0,12.0,3.0,8.0,17.0,4.0,2.0,3.0,29.0,4.0,6.0,40.0,78.0,7.0,7.0,38.0,3.0,3.0,40.0,2.0,19.0,2.0,4.0,3.0,,1.0,4.0,3.0,,,50.0,458.0,11.0,2.0,0.6216216216216216,0.6388888888888888,1.0,0.2641509433962264,0.25,0.19444444444444445,0.2641509433962264,0.3894736842105263,0.3333333333333333,0.4,0.39303482587064675,0.34782608695652173,0.3360655737704918,0.41818181818181815,0.38461538461538464,0.3787878787878788,0.527363184079602,,0.17894736842105263,0.21212121212121213,0.21428571428571427,,13.810316139767053,0.41379310344827586,0.03225806451612903,0.01639344262295082,0.07014388489208633,0.027944111776447105,0.0845771144278607,0.04065040650406504,0.07397622192866579,0.0321285140562249,0.035175879396984924,0.016666666666666666,0.027472527472527472,0.041176470588235294,0.039473684210526314,0.04597701149425287,0.0718954248366013,0.08733624454148471,0.09022556390977443,0.07352941176470588,,0.75,0.3283582089552239,0.42424242424242425,0.5384615384615384,0.7142857142857143,0.06965174129353234,0.2857142857142857,0.36363636363636365,,0.07462686567164178,0.3333333333333333,0.3333333333333333,0.6,0.18407960199004975,0.16216216216216217,0.16216216216216217,1.0,0.34328358208955223,0.3188405797101449,0.3188405797101449,1.0,0.4782608695652174,0.36363636363636365,,,,0.34782608695652173,0.26229508196721313,0.4375,0.26229508196721313,0.0625,0.32786885245901637,0.3,0.8557213930348259,0.3188405797101449,0.5437691542288555,0.5060117647058824,0.5337237704918034,0.0871559633027523,0.16964285714285715,0.10869565217391304,0.2717391304347826,4.010526315789473,24.71415094339623,0.2966321243523316,4.0,,,,,0.5,2.0,,,0.25,,,,1.0,,,,False,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,19103.0,318.0,-23.0,659.0,662,214.0,190.0,87.0,1321,21.0,32.0,5.0,8.0,6.0,12.0,2.0,8.0,3.0,13.0,7.0,29.0,,1.0,3.0,7.0,7.0,39.0,3.0,3.0,15.0,26.0,53.0,14.0,68.0,11.0,105.0,660.0,6.0,12.0,,4.0,13.0,7.0,19.0,6.0,22.0,4.0,36.0,30.0,22.0,42.0,,4.0,,39.0,7.0,6.0,,6.0,3.0,9.0,3.0,,4.0,2.0,21.0,2.0,3.0,2.0,9.0,22.0,,31.0,7.0,38.0,,9.0,7.0,2.0,12.0,1.0,8.0,11.0,4.0,1.0,5.0,23.0,3.0,7.0,15.0,25.0,1.0,2.0,10.0,1.0,1.0,15.0,1.0,7.0,1.0,10.0,5.0,,5.0,10.0,5.0,,,36.0,214.0,2.0,1.0,0.5769230769230769,0.625,1.0,0.20588235294117646,,0.2727272727272727,0.20588235294117646,0.49056603773584906,0.5,0.3684210526315789,0.3884297520661157,0.375,0.3902439024390244,0.41015625,0.38235294117647056,0.4090909090909091,0.5619834710743802,,0.11320754716981132,0.125,0.25,,19.55958549222798,0.5217391304347826,,0.06060606060606061,0.09090909090909091,0.014285714285714285,0.1267605633802817,0.017391304347826087,0.09904153354632587,0.015384615384615385,0.012658227848101266,,0.025974025974025976,0.012987012987012988,0.02631578947368421,0.07894736842105263,0.0379746835443038,0.14942528735632185,0.10416666666666667,0.17391304347826086,,0.5,0.2644628099173554,0.65625,0.75,0.5714285714285714,0.06611570247933884,0.25,0.3333333333333333,0.5,0.10743801652892562,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.2396694214876033,0.2413793103448276,0.2413793103448276,1.0,0.32231404958677684,0.1794871794871795,0.1794871794871795,1.0,0.5,0.625,0.0625,,,0.1875,0.2926829268292683,0.5,0.17073170731707318,0.42857142857142855,0.36585365853658536,0.2,0.8264462809917356,0.1794871794871795,0.533496694214876,0.4852772727272727,0.5097268292682928,0.05511811023622047,0.11864406779661017,0.12380952380952381,0.34285714285714286,5.837735849056603,24.508823529411767,0.32473444613050073,1.0,,2.0,,,0.4,,,,,,,,,,,,False,,
