EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Loose Ball Fouls,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,OffArc3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,on,StepOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveMakes
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,3998.0,67,18,118,120,57,57,23,238,6,10,2.0,6.0,5.0,8.0,4.0,7.0,4.0,5.0,14,22,11.0,39,111,2.0,6.0,5.0,9.0,6.0,11.0,6.0,18.0,18,10.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,2.0,6.0,8.0,12.0,20,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,7,13.0,2.0,1.0,16.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,18.0,57,3.0,0.6428571428571429,0.75,0.6363636363636364,0.3333333333333333,0.5454545454545454,0.6363636363636364,0.3333333333333333,0.5454545454545454,0.6724137931034483,0.45,0.6428571428571429,0.09090909090909091,0.2,21.85430463576159,0.5,0.25,0.12244897959183673,0.17543859649122806,0.2222222222222222,0.08333333333333333,0.13793103448275862,0.15942028985507245,0.13333333333333333,0.23529411764705882,0.16,0.2,0.14285714285714285,0.2,0.16666666666666666,0.3333333333333333,0.5,0.45454545454545453,0.6,0.75,0.3333333333333333,0.3181818181818182,0.5714285714285714,0.5714285714285714,1.0,0.22727272727272727,0.8,0.8,0.75,1.0,0.3333333333333333,0.7272727272727273,0.625,0.45454545454545453,0.46047272727272726,0.49105000000000004,0.5026363636363637,0.3103448275862069,0.3103448275862069,0.23076923076923078,0.46153846153846156,6.845454545454545,0.4830508474576271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,14525.0,242,58,439,447,137,169,68,886,10,15,,,4.0,5.0,3.0,14.0,15.0,32.0,28,61,43.0,141,427,1.0,3.0,4.0,15.0,12.0,19.0,25.0,67.0,14,42.0,,1.0,40.0,46.0,7.0,98.0,,3.0,,3.0,18.0,23.0,3.0,26,14.0,7.0,7.0,9.0,8.0,1.0,,17.0,2.0,7.0,13,33.0,2.0,1.0,47.0,2.0,15.0,2.0,2.0,,2.0,2.0,,,67.0,137,2.0,0.25,0.25,0.45901639344262296,0.3333333333333333,0.631578947368421,0.49,0.7857142857142857,0.6774193548387096,0.5714285714285714,0.8333333333333334,0.7558139534883721,0.01639344262295082,,25.904761904761905,0.5294117647058824,,0.1005586592178771,0.016666666666666666,0.06976744186046512,,0.0945945945945946,0.01293103448275862,0.0196078431372549,0.022222222222222223,0.011904761904761904,,0.14102564102564102,0.1111111111111111,0.07692307692307693,0.058823529411764705,1.0,0.15,0.6666666666666666,0.6666666666666666,0.2,0.14,0.21428571428571427,0.21428571428571427,,0.32,0.46875,0.4838709677419355,0.3333333333333333,,,0.16129032258064516,0.8,0.54,0.48628750000000004,0.500725,0.4823145161290322,0.14035087719298245,0.20270270270270271,0.10638297872340426,0.475177304964539,12.027868852459013,0.3120728929384966,1.0,6.0,2.0,13.0,33.0,3.0,4.0,6.0,10.0,14.0,39.0,3.0,4.0,6.0,12.0,24.0,18.0,33.0,13.0,6.0,4.0,2.0,18.0,15.0,2.0,1.0,2.0,8.0,3.0,2.0,2.0,6.0,1.0,5.0,5.0,0.5714285714285714,0.358974358974359,0.75,0.5,0.358974358974359,0.39,0.03125,0.08333333333333333,0.02127659574468085,0.017857142857142856,0.06,0.16666666666666666,0.16666666666666666,0.33,0.3939393939393939,0.3939393939393939,0.6153846153846154,0.5714285714285714,0.75,1.0,0.06451612903225806,0.3225806451612903,0.6,0.3939393939393939,0.025,25.492307692307694,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,18756.0,313,52,567,576,150,194,81,1143,25,47,,5.0,9.0,15.0,16.0,34.0,28.0,71.0,69,152,40.0,193,547,6.0,15.0,4.0,16.0,23.0,42.0,21.0,70.0,80,58.0,,13.0,14.0,23.0,2.0,55.0,2.0,5.0,,3.0,26.0,29.0,7.0,36,8.0,7.0,1.0,10.0,7.0,5.0,,17.0,3.0,10.0,26,41.0,1.0,2.0,44.0,6.0,16.0,1.0,,1.0,2.0,1.0,,,70.0,150,4.0,0.5797101449275363,0.5797101449275363,0.45394736842105265,0.4,0.5476190476190477,0.4473684210526316,0.375,0.532608695652174,0.5,0.4444444444444444,0.6272727272727273,0.08552631578947369,0.14893617021276595,30.312035661218424,0.5882352941176471,,0.10743801652892562,0.02109704641350211,0.06382978723404255,0.031746031746031744,0.10034602076124567,0.023333333333333334,0.014084507042253521,0.034482758620689655,0.018518518518518517,0.045454545454545456,0.09782608695652174,0.10256410256410256,0.03125,0.13333333333333333,0.5,0.27485380116959063,0.5319148936170213,0.625,0.56,0.19883040935672514,0.47058823529411764,0.5517241379310345,0.4375,0.4152046783625731,0.39436619718309857,0.4,0.6785714285714286,0.3125,,0.32608695652173914,0.6,0.38596491228070173,0.4673769230769231,0.43195,0.46005000000000007,0.08839779005524862,0.09876543209876543,0.08290155440414508,0.3626943005181347,10.50526315789474,0.26455026455026454,2.0,9.0,2.0,3.0,10.0,,,,2.0,5.0,19.0,,1.0,1.0,4.0,15.0,,8.0,3.0,9.0,4.0,5.0,5.0,7.0,,2.0,1.0,5.0,,3.0,5.0,6.0,,6.0,6.0,1.0,0.2631578947368421,,0.25,0.29411764705882354,0.1111111111111111,0.014084507042253521,,0.125,0.024390243902439025,0.05263157894736842,0.2222222222222222,0.2222222222222222,0.05847953216374269,0.3,0.3,1.0,,,,0.043478260869565216,0.043478260869565216,,0.375,,26.33684210526316,1.0,1.0,2.0,1.0,1.0,1.0,0.14705882352941177,0.024390243902439025,1.0,0.0625,0.5,,,,,,,,,True,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,21355.0,356,90,647,660,168,216,92,1307,23,36,5.0,11.0,7.0,9.0,13.0,31.0,12.0,34.0,48,101,13.0,145,616,6.0,16.0,1.0,22.0,9.0,21.0,4.0,31.0,48,48.0,8.0,5.0,20.0,26.0,3.0,58.0,6.0,13.0,,2.0,27.0,32.0,19.0,51,6.0,5.0,1.0,7.0,3.0,3.0,2.0,10.0,1.0,7.0,11,17.0,,2.0,16.0,2.0,9.0,6.0,5.0,1.0,8.0,4.0,1.0,,31.0,168,1.0,0.5,0.5454545454545454,0.4752475247524752,0.375,0.42857142857142855,0.49624060150375937,0.525,0.45,0.5178571428571429,0.5238095238095238,0.484375,0.04950495049504951,0.08333333333333333,19.6078431372549,0.7,,0.09642857142857143,0.04924242424242424,0.03636363636363636,0.08108108108108109,0.08656716417910448,0.05621301775147929,0.1,0.028985507246376812,0.02608695652173913,0.15384615384615385,0.05405405405405406,0.16666666666666666,0.02564102564102564,0.0625,0.5,0.2706766917293233,0.6388888888888888,0.696969696969697,0.5217391304347826,0.23308270676691728,0.41935483870967744,0.4482758620689655,0.38461538461538464,0.2556390977443609,0.35294117647058826,0.35294117647058826,0.5833333333333334,0.55,0.45454545454545453,0.3,0.7777777777777778,0.5112781954887218,0.4776690839694656,0.510003125,0.48894827586206896,0.06428571428571428,0.08333333333333333,0.15172413793103448,0.21379310344827587,8.631683168316831,0.2596599690880989,7.0,17.0,3.0,5.0,15.0,2.0,3.0,2.0,6.0,12.0,32.0,3.0,4.0,3.0,9.0,33.0,3.0,14.0,5.0,6.0,5.0,1.0,5.0,12.0,3.0,4.0,,4.0,,,1.0,,,,,0.9166666666666666,0.375,0.75,0.3333333333333333,0.3870967741935484,0.24060150375939848,,0.1111111111111111,0.0759493670886076,0.06153846153846154,0.12781954887218044,0.4117647058823529,0.4117647058823529,0.11278195488721804,0.3333333333333333,0.3333333333333333,1.0,0.15,0.6666666666666666,1.0,0.1,0.2,0.3333333333333333,0.35714285714285715,,26.090625,1.0,1.0,1.0,,2.0,,0.06451612903225806,0.041666666666666664,0.8571428571428571,0.05,0.3333333333333333,1.0,2.0,0.2,1.0,1.0,,,,True,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,27844.0,464,50,841,856,218,262,121,1697,28,44,14.0,25.0,11.0,16.0,2.0,10.0,3.0,20.0,33,74,17.0,83,828,15.0,30.0,6.0,36.0,12.0,23.0,3.0,27.0,34,32.0,24.0,3.0,9.0,12.0,1.0,27.0,8.0,48.0,3.0,15.0,55.0,78.0,59.0,137,10.0,7.0,3.0,5.0,10.0,4.0,1.0,15.0,2.0,25.0,59,21.0,2.0,1.0,26.0,2.0,14.0,34.0,25.0,8.0,34.0,20.0,,1.0,27.0,218,8.0,0.5151515151515151,0.8095238095238095,0.44594594594594594,0.5,0.5217391304347826,0.44594594594594594,0.5,0.5217391304347826,0.48255813953488375,0.5142857142857142,0.5192307692307693,0.04054054054054054,0.045454545454545456,10.120240480961924,0.3333333333333333,0.16666666666666666,0.15669515669515668,0.138328530259366,0.189873417721519,0.0784313725490196,0.16279069767441862,0.12472160356347439,0.15384615384615385,0.11363636363636363,0.14193548387096774,0.05555555555555555,0.13333333333333333,0.1826086956521739,0.19642857142857142,0.17391304347826086,0.5882352941176471,0.5945945945945946,0.6363636363636364,0.6666666666666666,0.5,0.13513513513513514,0.2,0.2,0.5,0.2702702702702703,0.15,0.15789473684210525,0.6666666666666666,0.8333333333333334,0.56,0.6956521739130435,0.6875,0.5945945945945946,0.495372972972973,0.5320423076923076,0.5288521739130434,0.16279069767441862,0.16279069767441862,0.43373493975903615,0.3253012048192771,5.785135135135135,0.25921521997621877,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,5.0,8.0,7.0,,1.0,,3.0,4.0,,,,,,,,,,,0.05,0.24242424242424243,0.15841584158415842,0.19444444444444445,,,,,,,,,,,,,,,,,,,,4.0,,,,0.09090909090909091,,,,,,,,,1.0,2.0,3.0,True,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,8986.0,150,-43,270,280,63,77,37,550,6,16,3.0,6.0,3.0,5.0,,5.0,2.0,8.0,8,29,16.0,41,284,3.0,7.0,1.0,7.0,5.0,9.0,7.0,17.0,6,10.0,4.0,9.0,11.0,14.0,1.0,31.0,3.0,5.0,,2.0,15.0,20.0,8.0,28,5.0,5.0,,5.0,3.0,2.0,1.0,8.0,2.0,3.0,5,13.0,1.0,1.0,20.0,,8.0,1.0,1.0,,1.0,,,,17.0,63,1.0,0.375,0.5,0.27586206896551724,0.42857142857142855,0.5555555555555556,0.25,0.3,0.45454545454545453,0.3416666666666667,0.3181818181818182,0.5666666666666667,0.3103448275862069,0.4375,20.87227414330218,0.625,,0.14705882352941177,0.045454545454545456,0.06896551724137931,0.08108108108108109,0.1297709923664122,0.05442176870748299,0.029411764705882353,0.08,0.0392156862745098,0.08333333333333333,0.13157894736842105,0.16666666666666666,0.09090909090909091,,,0.32,0.375,0.6666666666666666,0.3333333333333333,0.1,,,,0.16,0.25,0.25,0.5,0.6,0.5,0.45454545454545453,0.6,0.74,0.51133,0.5415785714285715,0.4995045454545455,0.13793103448275862,0.21621621621621623,0.17073170731707318,0.4146341463414634,6.562068965517242,0.23333333333333334,1.0,7.0,2.0,2.0,14.0,,3.0,,,3.0,21.0,,3.0,,2.0,9.0,,14.0,2.0,3.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,3.0,,2.0,,,,2.0,1.0,1.0,0.14285714285714285,,,0.14285714285714285,0.42,,0.25,0.14705882352941177,0.03333333333333333,0.14,0.14285714285714285,0.14285714285714285,0.28,0.14285714285714285,0.14285714285714285,1.0,0.3,,,0.18181818181818182,,,0.14285714285714285,,25.02857142857143,,,,,,,0.4,0.08,1.0,,,,,,,,,,,True,,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,11688.0,195,-19,349,353,64,67,49,702,12,25,2.0,4.0,,1.0,2.0,13.0,4.0,22.0,18,60,13.0,61,354,4.0,8.0,2.0,16.0,1.0,7.0,7.0,12.0,8,28.0,6.0,8.0,20.0,24.0,2.0,52.0,,5.0,,2.0,12.0,14.0,5.0,19,7.0,3.0,4.0,12.0,5.0,4.0,2.0,17.0,3.0,1.0,6,17.0,1.0,,17.0,3.0,6.0,2.0,2.0,,2.0,1.0,,,12.0,64,,0.2222222222222222,0.26666666666666666,0.3,0.5,0.14285714285714285,0.3380281690140845,0.5384615384615384,0.2777777777777778,0.391025641025641,0.5714285714285714,0.46153846153846156,0.13333333333333333,0.24,22.705314009661837,0.7058823529411765,,0.07547169811320754,0.033112582781456956,0.06666666666666667,,0.07407407407407407,0.025252525252525252,0.023255813953488372,0.046511627906976744,0.03076923076923077,,0.05263157894736842,0.1111111111111111,0.08695652173913043,,0.5,0.352112676056338,0.48,0.631578947368421,0.25,0.18309859154929578,0.15384615384615385,0.18181818181818182,,0.30985915492957744,0.18181818181818182,0.18181818181818182,0.25,0.3076923076923077,0.5,0.1111111111111111,,0.5070422535211268,0.4830985714285714,0.5088136363636363,0.42006249999999995,0.08108108108108109,0.09523809523809523,0.26229508196721313,0.19672131147540983,8.526666666666667,0.1833810888252149,2.0,3.0,1.0,2.0,8.0,1.0,3.0,,1.0,4.0,11.0,2.0,5.0,1.0,2.0,12.0,,7.0,2.0,4.0,3.0,1.0,11.0,7.0,,2.0,1.0,8.0,1.0,,1.0,,,4.0,3.0,1.0,0.36363636363636365,0.4,0.5,0.4,0.15492957746478872,,,0.0625,0.05,0.04225352112676056,0.6666666666666666,0.6666666666666666,0.11267605633802817,0.25,0.25,1.0,0.23076923076923078,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,,0.2857142857142857,,28.69090909090909,2.0,1.0,1.0,,,,0.15384615384615385,,1.0,0.15384615384615385,1.0,1.0,,,0.5,1.0,,,,True,,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,305.0,5,2,12,11,7,1,1,23,1,1,1.0,1.0,1.0,1.0,1.0,2.0,,,2,3,,4,12,1.0,1.0,,2.0,2.0,2.0,,4.0,2,2.0,,,,,,,,,,1.0,1.0,2.0,,2,,,,,,,,,,,1,,,,,,,,,,,,,,4.0,7,,0.5,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,,,23.076923076923077,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,,1.0,1.0,0.5,1.0,0.3333333333333333,0.47513333333333324,0.7188,0.5408,,,0.5,1.0,5.3999999999999995,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,
185,1610612765,Chris Webber,Chris Webber,185,DET,1295.0,22,4,40,38,9,15,5,78,1,1,,,,,,1.0,2.0,3.0,3,5,,6,32,,,,,,,,,2,4.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,6.0,9.0,1.0,10,1.0,1.0,,1.0,,1.0,,1.0,1.0,,2,1.0,,,,,,,,,,,,,,9,1.0,0.3333333333333333,0.3333333333333333,0.6,,,0.6,,,0.6,,,0.2,,13.043478260869565,1.0,,0.375,0.0625,0.5,,0.4,0.05,,,0.125,,0.25,0.25,0.5,0.5,,0.2,1.0,1.0,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2,0.40915999999999997,,,,,,,11.540000000000001,0.225,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,
200807,1610612765,Will Blalock,Will Blalock,200807,DET,2926.0,49,5,86,90,34,27,17,176,2,6,1.0,2.0,,1.0,,1.0,,2.0,2,9,4.0,8,91,1.0,2.0,2.0,4.0,,2.0,,,2,2.0,,,8.0,10.0,3.0,22.0,,1.0,,1.0,2.0,3.0,1.0,4,3.0,1.0,2.0,2.0,1.0,,,3.0,,1.0,2,2.0,,,4.0,,2.0,,,,,,,,,34,,0.5,0.5,0.2222222222222222,0.5,,0.18181818181818182,0.5,,0.3076923076923077,0.6666666666666666,,,,14.953271028037383,0.6666666666666666,,0.05263157894736842,0.023809523809523808,0.16666666666666666,,0.06818181818181818,0.02,,,0.06666666666666667,,0.15384615384615385,,0.25,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,0.09090909090909091,,,,0.18181818181818182,,,,1.0,0.5,0.3333333333333333,,0.7272727272727273,0.46776999999999996,0.55615,0.40085000000000004,0.15384615384615385,0.18181818181818182,0.5,,5.844444444444444,0.3953488372093023,,1.0,,,1.0,,,,1.0,,2.0,,,,1.0,,,,,2.0,2.0,,3.0,2.0,,,1.0,2.0,,,,,,,,,,,,,0.18181818181818182,,,,,0.09090909090909091,,,0.09090909090909091,,,,,,,,0.3333333333333333,,,,32.35,,,1.0,,,,,,,,,,,1.0,,,,,,True,,,,,,,
