EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,Clear Path Fouls,on,OffensiveGoaltends
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,129149.0,2152,-401,4160,4190,1416,1172.0,456,8350,231.0,367.0,50.0,76.0,79.0,124.0,65.0,161.0,77.0,176.0,8.0,1.0,5.0,373.0,704.0,8.0,299.0,1045.0,4762,59.0,103.0,1.0,47.0,165.0,114.0,215.0,5.0,111.0,339.0,470.0,276.0,78.0,3.0,5.0,58.0,48.0,27.0,75.0,23.0,4.0,28.0,8.0,12.0,177.0,29.0,100.0,1.0,66.0,180.0,44.0,290.0,130.0,420.0,17.0,43.0,32.0,11.0,81.0,7.0,33.0,80.0,5.0,48.0,1.0,23.0,161.0,14.0,52.0,115.0,232.0,19.0,34.0,295.0,16.0,19.0,388.0,37.0,1.0,185.0,27.0,29.0,1.0,23.0,1.0,1.0,5.0,30.0,16.0,7.0,4.0,2.0,339.0,1416,23.0,22.0,0.6300268096514745,0.7035928143712575,0.5298295454545454,0.5728155339805825,0.5302325581395348,0.523876404494382,0.5673076923076923,0.5181818181818182,0.588500563697858,0.625,0.5905923344947736,0.011235955056179775,0.08238636363636363,0.1307901907356948,0.049689440993788817,0.011363636363636364,22.3454157782516,0.5031055900621118,0.3120567375886525,0.0055248618784530384,0.1348314606741573,0.07215007215007214,0.13807531380753138,0.07142857142857142,0.13568670711527855,0.07198660714285714,0.10365853658536585,0.05235602094240838,0.056640625,0.05263157894736842,0.171875,0.1326530612244898,0.15047021943573669,0.12737642585551331,0.13196480938416422,0.15328467153284672,0.06204379562043796,0.5333333333333333,0.5154494382022472,0.6294277929155313,0.7241379310344828,0.6493506493506493,0.22612359550561797,0.40372670807453415,0.42483660130718953,0.46153846153846156,0.24719101123595505,0.4375,0.4425287356321839,0.7142857142857143,0.011235955056179775,0.7307692307692307,0.6578947368421053,0.16,0.009615384615384616,0.5636363636363636,0.6370967741935484,0.022727272727272728,0.526685393258427,0.48704378531073456,0.5169340659340658,0.4961456018518519,0.21511627906976744,0.21713615023474178,0.15789473684210525,0.3244019138755981,6.598579545454546,39.65,0.3403846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,18395.0,307,1,595,601,253,209.0,70,1196,28.0,56.0,11.0,18.0,13.0,26.0,2.0,8.0,3.0,6.0,1.0,,1.0,33.0,70.0,1.0,37.0,103.0,658,11.0,19.0,,7.0,29.0,15.0,33.0,1.0,19.0,49.0,44.0,22.0,16.0,1.0,,13.0,8.0,3.0,11.0,1.0,2.0,4.0,,4.0,25.0,4.0,25.0,2.0,8.0,41.0,9.0,58.0,31.0,89.0,2.0,13.0,8.0,5.0,9.0,,4.0,4.0,,5.0,,2.0,13.0,2.0,6.0,19.0,39.0,3.0,2.0,41.0,4.0,2.0,55.0,9.0,,27.0,5.0,2.0,,2.0,,,,2.0,,,,2.0,49.0,253,9.0,5.0,0.6666666666666666,0.88,0.4714285714285714,0.5789473684210527,0.45454545454545453,0.4647887323943662,0.5789473684210527,0.4411764705882353,0.5478723404255319,0.6304347826086957,0.5444444444444444,0.014084507042253521,0.18571428571428572,0.23214285714285715,,,15.758468335787922,0.6923076923076923,0.42857142857142855,0.047619047619047616,0.211340206185567,0.11904761904761904,0.1568627450980392,0.09302325581395349,0.2,0.11462450592885376,0.15730337078651685,0.2127659574468085,0.013513513513513514,0.10810810810810811,,0.21621621621621623,0.23076923076923078,0.19753086419753085,0.17647058823529413,0.11764705882352941,0.08333333333333333,,0.7887323943661971,0.5,0.6511627906976745,0.6071428571428571,0.11267605633802817,0.25,0.25,1.0,0.08450704225352113,0.5,0.5,1.0,0.014084507042253521,0.9473684210526315,0.6111111111111112,0.09090909090909091,,0.7647058823529411,0.5,0.029411764705882353,0.8028169014084507,0.5308199999999998,0.5678166666666667,0.5288363636363637,0.30337078651685395,0.3068181818181818,0.2815533980582524,0.47572815533980584,2.6,42.9,0.42521008403361343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,71468.0,1191,-170,2314,2331,899,645.0,255,4645,52.0,103.0,3.0,6.0,25.0,51.0,14.0,36.0,31.0,75.0,135.0,11.0,47.0,97.0,214.0,167.0,151.0,534.0,2673,7.0,14.0,17.0,9.0,53.0,43.0,96.0,62.0,108.0,263.0,22.0,172.0,2.0,3.0,132.0,13.0,152.0,40.0,192.0,28.0,12.0,77.0,18.0,57.0,424.0,2.0,7.0,1.0,22.0,43.0,2.0,67.0,10.0,77.0,5.0,26.0,13.0,13.0,47.0,11.0,39.0,37.0,3.0,8.0,,7.0,84.0,1.0,36.0,24.0,76.0,3.0,12.0,131.0,2.0,11.0,182.0,8.0,17.0,47.0,38.0,3.0,,1.0,,2.0,,3.0,1.0,,,1.0,263.0,899,8.0,37.0,0.1134020618556701,0.11458333333333333,0.4532710280373832,0.5,0.4479166666666667,0.5026246719160105,0.7096774193548387,0.49050632911392406,0.5664488017429193,0.7222222222222222,0.5934579439252337,0.43832020997375326,0.06074766355140187,0.10679611650485436,0.027777777777777776,0.013333333333333334,20.780711825487945,0.5595238095238095,0.024096385542168676,0.009009009009009009,0.05756358768406961,0.009150326797385621,0.07885304659498207,0.00909090909090909,0.06335282651072124,0.009137055837563452,0.01384083044982699,0.014778325123152709,,0.0106951871657754,,0.048507462686567165,0.05291005291005291,0.06896551724137931,0.0845771144278607,0.0641025641025641,0.025510204081632654,0.3333333333333333,0.27034120734908135,0.5048543689320388,0.5652173913043478,0.09615384615384616,0.09448818897637795,0.3888888888888889,0.4,0.21428571428571427,0.1968503937007874,0.41333333333333333,0.4189189189189189,0.0967741935483871,0.3543307086614173,0.1935483870967742,0.5,,0.3548387096774194,0.3227848101265823,0.49019607843137253,0.2974683544303797,0.7086614173228346,0.4966437665782495,0.5087958333333332,0.4845996774193549,0.11401425178147269,0.1857707509881423,0.09925093632958802,0.49250936329588013,8.25233644859813,25.981437125748496,0.388504753673293,17.0,32.0,4.0,6.0,8.0,15.0,46.0,6.0,15.0,63.0,10.0,23.0,150.0,39.0,46.0,3.0,1.0,0.7936507936507936,0.3772455089820359,0.5882352941176471,0.3709677419354839,0.38414634146341464,0.017964071856287425,0.03125,0.014814814814814815,0.08398950131233596,0.53125,0.5483870967741935,0.8823529411764706,0.34074074074074073,0.3458646616541353,0.7608695652173914,0.1935483870967742,0.6666666666666666,1.0,0.5454545454545454,0.6666666666666666,0.0949367088607595,0.5333333333333333,0.3191489361702128,0.3484848484848485,0.005952380952380952,,,True,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,65949.0,1099,-156,2142,2162,719,620.0,244,4304,59.0,104.0,12.0,24.0,23.0,45.0,29.0,83.0,38.0,111.0,48.0,3.0,17.0,126.0,298.0,72.0,84.0,402.0,2459,20.0,41.0,5.0,13.0,59.0,40.0,86.0,29.0,41.0,148.0,100.0,152.0,26.0,2.0,46.0,25.0,39.0,5.0,44.0,5.0,,27.0,5.0,7.0,93.0,13.0,39.0,1.0,40.0,83.0,3.0,126.0,53.0,179.0,14.0,36.0,31.0,5.0,30.0,7.0,13.0,51.0,3.0,17.0,4.0,12.0,81.0,5.0,24.0,44.0,101.0,3.0,16.0,80.0,3.0,2.0,112.0,10.0,,49.0,12.0,37.0,4.0,21.0,1.0,8.0,8.0,41.0,21.0,2.0,,,148.0,719,9.0,12.0,0.3968253968253968,0.4424778761061947,0.4228187919463087,0.4878048780487805,0.46511627906976744,0.4297297297297297,0.5,0.4652173913043478,0.47743467933491684,0.5462962962962963,0.5285714285714286,0.1945945945945946,0.08389261744966443,0.1346153846153846,0.13253012048192772,,20.675453047775946,0.37037037037037035,0.04411764705882353,0.011363636363636364,0.11690140845070422,0.05627705627705628,0.16666666666666666,0.06220095693779904,0.12947368421052632,0.057649667405764965,0.07531380753138076,0.058823529411764705,0.03745318352059925,0.06818181818181818,0.030303030303030304,0.09642857142857143,0.09815950920245399,0.149812734082397,0.18787878787878787,0.12,0.07291666666666667,0.5121951219512195,0.2810810810810811,0.5673076923076923,0.6555555555555556,0.3559322033898305,0.22432432432432434,0.3493975903614458,0.4027777777777778,0.3448275862068966,0.3,0.34234234234234234,0.34234234234234234,0.5,0.12972972972972974,0.5217391304347826,0.5,,0.06521739130434782,0.391304347826087,0.5111111111111111,0.14782608695652175,0.4756756756756757,0.4797466032608695,0.4898516129032258,0.5045123893805309,0.1198044009779951,0.14540059347181009,0.14676616915422885,0.3681592039800995,9.462080536912751,25.676388888888884,0.3356676003734827,9.0,24.0,1.0,2.0,4.0,12.0,13.0,1.0,5.0,22.0,2.0,9.0,63.0,3.0,13.0,,,0.9545454545454546,0.3055555555555556,0.4,0.3103448275862069,0.3142857142857143,,,,0.06486486486486487,0.375,0.375,1.0,0.2708333333333333,0.2708333333333333,0.9230769230769231,0.043478260869565216,0.5,1.0,0.3333333333333333,1.0,0.10434782608695652,0.3333333333333333,0.29411764705882354,0.2826086956521739,,3.0,,True,
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,33655.0,561,-87,1109,1116,388,285.0,123,2225,25.0,48.0,6.0,10.0,7.0,15.0,10.0,24.0,34.0,72.0,17.0,1.0,5.0,69.0,144.0,28.0,40.0,199.0,1269,8.0,16.0,1.0,,19.0,24.0,53.0,8.0,23.0,77.0,88.0,50.0,8.0,1.0,16.0,14.0,16.0,7.0,23.0,4.0,3.0,5.0,4.0,7.0,53.0,2.0,12.0,,14.0,19.0,2.0,35.0,14.0,49.0,2.0,30.0,20.0,10.0,7.0,2.0,5.0,15.0,5.0,2.0,1.0,5.0,22.0,1.0,12.0,14.0,26.0,1.0,1.0,43.0,1.0,12.0,47.0,3.0,2.0,20.0,4.0,1.0,,,,,1.0,1.0,,,,,77.0,388,2.0,4.0,0.6376811594202898,0.676923076923077,0.4791666666666667,0.5,0.4528301886792453,0.4622093023255814,0.5588235294117647,0.4426229508196721,0.5103626943005182,0.5588235294117647,0.5133333333333333,0.16279069767441862,0.09722222222222222,0.1875,0.125,0.027777777777777776,17.282958199356912,0.3181818181818182,0.05405405405405406,,0.05555555555555555,0.031914893617021274,0.1111111111111111,0.024096385542168676,0.07051282051282051,0.030501089324618737,0.008333333333333333,0.038461538461538464,0.046052631578947366,0.02857142857142857,,0.05714285714285714,0.034482758620689655,0.06956521739130435,0.10344827586206896,0.1282051282051282,0.025,,0.27906976744186046,0.5208333333333334,0.6410256410256411,0.56,0.13953488372093023,0.4166666666666667,0.47619047619047616,0.6,0.4186046511627907,0.4722222222222222,0.4857142857142857,0.7058823529411765,0.09883720930232558,0.5882352941176471,0.6,0.3333333333333333,0.058823529411764705,0.2459016393442623,0.4666666666666667,0.08196721311475409,0.4418604651162791,0.4717637426900587,0.5071857142857142,0.45826083333333334,0.10582010582010581,0.12422360248447205,0.09547738693467336,0.3869346733668342,10.833333333333334,25.853571428571428,0.34986474301172227,4.0,11.0,,,2.0,3.0,3.0,1.0,,7.0,1.0,2.0,21.0,,3.0,,,1.0,0.25,1.0,0.25,0.25925925925925924,,,,0.06395348837209303,0.36363636363636365,0.36363636363636365,1.0,0.17647058823529413,0.17647058823529413,1.0,,,,1.0,1.0,0.04918032786885246,0.6666666666666666,,0.1875,,,,True,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,84583.0,1410,-305,2716,2723,875,816.0,283,5439,64.0,106.0,4.0,10.0,17.0,31.0,9.0,23.0,53.0,125.0,206.0,9.0,57.0,126.0,254.0,231.0,76.0,607.0,3100,8.0,18.0,12.0,7.0,32.0,34.0,69.0,63.0,42.0,188.0,122.0,130.0,4.0,,206.0,10.0,132.0,24.0,156.0,14.0,10.0,71.0,18.0,43.0,336.0,3.0,12.0,2.0,46.0,122.0,4.0,172.0,17.0,189.0,5.0,34.0,24.0,10.0,50.0,16.0,32.0,43.0,3.0,18.0,,11.0,93.0,4.0,29.0,36.0,70.0,2.0,10.0,102.0,8.0,10.0,101.0,14.0,9.0,38.0,15.0,8.0,,7.0,,,1.0,8.0,5.0,,,1.0,188.0,875,5.0,14.0,0.48412698412698413,0.49193548387096775,0.49606299212598426,0.4444444444444444,0.4927536231884058,0.5474226804123712,0.4166666666666667,0.553030303030303,0.5706106870229007,0.47058823529411764,0.5923566878980892,0.4762886597938144,0.03937007874015748,0.07547169811320754,0.08695652173913043,,20.29605263157895,0.5376344086021505,0.04395604395604396,0.017094017094017096,0.14153132250580047,0.01384083044982699,0.14375,0.00967741935483871,0.14213197969543148,0.012744265080713678,0.022508038585209004,0.01282051282051282,0.006211180124223602,0.007547169811320755,0.022222222222222223,0.10101010101010101,0.1568627450980392,0.16620498614958448,0.1565217391304348,0.1111111111111111,0.020161290322580645,0.625,0.21855670103092784,0.6037735849056604,0.6530612244897959,0.40625,0.04742268041237113,0.391304347826087,0.42857142857142855,0.2222222222222222,0.25773195876288657,0.424,0.424,0.6226415094339622,0.4247422680412371,0.3333333333333333,0.4,0.25,0.3,0.23484848484848486,0.5483870967741935,0.4318181818181818,0.6948453608247422,0.5086071134020618,0.5049575,0.4852337121212121,0.07465618860510806,0.1366906474820144,0.05271828665568369,0.30971993410214166,10.723622047244094,25.626406926406922,0.32216494845360827,10.0,25.0,1.0,3.0,5.0,6.0,83.0,2.0,21.0,93.0,3.0,26.0,234.0,45.0,83.0,4.0,,0.8387096774193549,0.4025974025974026,0.25,0.4126984126984127,0.4025974025974026,0.017316017316017316,0.04,0.014563106796116505,0.05154639175257732,0.4,0.4166666666666667,0.9,0.4029126213592233,0.4088669950738916,0.8313253012048193,0.1,0.3333333333333333,1.0,0.2222222222222222,1.0,0.045454545454545456,0.8333333333333334,0.3684210526315789,0.4029126213592233,,,1.0,True,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,3480.0,58,-8,111,110,32,40.0,15,221,2.0,3.0,1.0,1.0,,,,1.0,2.0,3.0,6.0,,3.0,4.0,7.0,8.0,6.0,20.0,140,1.0,1.0,1.0,,5.0,1.0,1.0,3.0,3.0,5.0,6.0,2.0,2.0,,6.0,2.0,5.0,,5.0,,,4.0,1.0,,10.0,2.0,1.0,1.0,,6.0,3.0,9.0,4.0,13.0,,3.0,,3.0,3.0,,3.0,,,,,,3.0,,,9.0,10.0,,,6.0,1.0,1.0,7.0,,1.0,2.0,1.0,,,,,,,,,,,1.0,5.0,32,,1.0,0.75,1.0,0.5714285714285714,1.0,1.0,0.4666666666666667,1.25,0.25,0.5277777777777778,1.25,0.4,0.5333333333333333,0.2857142857142857,0.3333333333333333,1.0,,16.40625,1.0,0.2727272727272727,0.14285714285714285,0.1875,0.03225806451612903,,0.125,0.13953488372093023,0.06382978723404255,0.07142857142857142,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.21428571428571427,,,,,0.2,0.6666666666666666,1.0,0.5,0.06666666666666667,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,1.0,,,,,0.75,0.7333333333333333,0.5305766666666667,0.6251,0.512025,0.11764705882352941,0.2222222222222222,0.25,0.25,8.857142857142858,24.775000000000002,0.2882882882882883,1.0,2.0,1.0,1.0,,,1.0,,,2.0,1.0,,6.0,,1.0,,,1.0,0.25,1.0,,0.25,,,,0.13333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,1.0,,,,,,0.16666666666666666,,,,True,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,18909.0,315,-108,594,600,148,156.0,59,1194,5.0,13.0,1.0,2.0,,1.0,2.0,6.0,8.0,20.0,30.0,3.0,9.0,15.0,39.0,45.0,14.0,83.0,669,2.0,4.0,6.0,,13.0,3.0,5.0,13.0,9.0,24.0,12.0,18.0,2.0,,30.0,6.0,17.0,6.0,23.0,3.0,3.0,8.0,4.0,5.0,52.0,5.0,4.0,2.0,5.0,19.0,1.0,25.0,11.0,36.0,,12.0,8.0,4.0,8.0,2.0,5.0,4.0,,3.0,1.0,,12.0,,6.0,14.0,29.0,,1.0,21.0,,2.0,20.0,2.0,,9.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,24.0,148,1.0,2.0,0.4,0.42857142857142855,0.38461538461538464,0.5,0.6,0.4107142857142857,0.65,0.4166666666666667,0.44623655913978494,0.65,0.5,0.5357142857142857,0.15384615384615385,0.38461538461538464,0.16666666666666666,,15.718562874251498,0.6666666666666666,0.047619047619047616,0.06896551724137931,0.1,0.0196078431372549,0.06172839506172839,0.0641025641025641,0.08856088560885608,0.031914893617021274,0.015625,0.014285714285714285,0.02857142857142857,0.078125,,0.04225352112676056,0.12195121951219512,0.14102564102564102,0.06666666666666667,0.047619047619047616,,1.0,0.15476190476190477,0.38461538461538464,0.625,0.4,0.07142857142857142,0.3333333333333333,0.4,,0.23809523809523808,0.4,0.4,0.5,0.35714285714285715,0.2,0.5,,0.3,0.05555555555555555,,0.5,0.6904761904761905,0.5080909638554217,0.5082562500000001,0.4926764705882352,0.0989010989010989,0.1956521739130435,0.1566265060240964,0.2891566265060241,11.397435897435898,25.084444444444447,0.24915824915824916,7.0,15.0,3.0,3.0,2.0,4.0,6.0,,1.0,13.0,3.0,3.0,36.0,3.0,6.0,,,0.9230769230769231,0.28888888888888886,0.5,0.23076923076923078,0.28888888888888886,,,,0.17857142857142858,0.4666666666666667,0.4666666666666667,1.0,0.2,0.2,0.8333333333333334,0.3,1.0,1.0,,,0.2222222222222222,0.5,0.1111111111111111,0.2,,,,True,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,50399.0,840,-121,1606,1629,615,460.0,185,3235,49.0,85.0,7.0,19.0,10.0,24.0,15.0,38.0,39.0,93.0,1.0,,1.0,103.0,216.0,3.0,62.0,271.0,1833,11.0,26.0,,5.0,27.0,28.0,70.0,2.0,23.0,82.0,122.0,84.0,8.0,1.0,,14.0,27.0,5.0,32.0,4.0,1.0,12.0,4.0,11.0,69.0,4.0,18.0,,13.0,33.0,3.0,49.0,22.0,71.0,7.0,20.0,12.0,8.0,18.0,3.0,12.0,27.0,5.0,6.0,,4.0,45.0,4.0,17.0,48.0,101.0,9.0,9.0,69.0,1.0,7.0,84.0,14.0,,44.0,5.0,13.0,,12.0,,,1.0,13.0,6.0,1.0,1.0,4.0,82.0,615,13.0,3.0,0.5922330097087378,0.6161616161616161,0.47685185185185186,0.4230769230769231,0.4,0.4771689497716895,0.4230769230769231,0.4097222222222222,0.5334645669291339,0.45,0.4823529411764706,0.0136986301369863,0.06481481481481481,0.09411764705882353,0.10526315789473684,0.021505376344086023,16.345624656026416,0.4,0.05172413793103448,,0.06321839080459771,0.03197158081705151,0.08024691358024691,0.03125,0.06725146198830409,0.03183791606367583,0.05555555555555555,0.02702702702702703,0.010050251256281407,0.02857142857142857,0.043478260869565216,0.043478260869565216,0.05737704918032787,0.08333333333333333,0.059322033898305086,0.13636363636363635,0.07,0.46153846153846156,0.3881278538812785,0.5764705882352941,0.6363636363636364,0.5306122448979592,0.1735159817351598,0.39473684210526316,0.4411764705882353,0.2,0.4246575342465753,0.41935483870967744,0.42857142857142855,0.8205128205128205,0.0045662100456621,0.7307692307692307,0.3684210526315789,0.2857142857142857,,0.3333333333333333,0.4166666666666667,0.013888888888888888,0.4018264840182648,0.47193096330275236,0.5251388888888889,0.4525838028169016,0.17670682730923695,0.17886178861788618,0.0996309963099631,0.3025830258302583,9.86574074074074,31.600000000000005,0.38293897882938976,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,3.0,,,,,1.0,0.3333333333333333,,0.5,0.5,,,,0.0091324200913242,0.5,0.5,1.0,,,,,,,,,0.013888888888888888,1.0,,,,,,True,
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,39639.0,661,-179,1251,1265,391,329.0,140,2516,6.0,23.0,1.0,2.0,1.0,5.0,13.0,34.0,30.0,68.0,66.0,6.0,22.0,49.0,125.0,74.0,41.0,214.0,1452,3.0,13.0,6.0,,12.0,14.0,40.0,26.0,22.0,80.0,28.0,70.0,2.0,1.0,65.0,12.0,94.0,30.0,124.0,24.0,6.0,43.0,10.0,41.0,278.0,4.0,9.0,,12.0,41.0,2.0,55.0,13.0,68.0,4.0,21.0,15.0,6.0,20.0,5.0,16.0,11.0,,4.0,,2.0,31.0,2.0,10.0,17.0,44.0,,,32.0,1.0,4.0,47.0,,15.0,8.0,8.0,2.0,,,,,2.0,2.0,2.0,,,1.0,80.0,391,10.0,7.0,0.2857142857142857,0.2916666666666667,0.392,0.23076923076923078,0.35,0.43467336683417085,0.3157894736842105,0.4393939393939394,0.46511627906976744,0.3157894736842105,0.4934210526315789,0.37185929648241206,0.096,0.2608695652173913,0.058823529411764705,0.058823529411764705,17.348377997179124,0.6451612903225806,0.04878048780487805,,0.10199004975124377,0.021176470588235293,0.08633093525179857,0.026490066225165563,0.09796672828096119,0.022569444444444444,0.02,0.029411764705882353,0.014388489208633094,0.031496062992125984,,0.08053691275167785,0.07608695652173914,0.13664596273291926,0.09,0.07692307692307693,0.03669724770642202,1.0,0.11557788944723618,0.2608695652173913,0.35294117647058826,0.3333333333333333,0.1708542713567839,0.38235294117647056,0.40625,,0.3417085427135678,0.4411764705882353,0.46875,0.4,0.3316582914572864,0.10526315789473684,0.5,,0.3157894736842105,0.07575757575757576,0.2,0.3333333333333333,0.48743718592964824,0.4663862944162436,0.43033846153846156,0.44660390624999996,0.03864734299516908,0.06015037593984962,0.056074766355140186,0.37383177570093457,13.2464,25.682432432432428,0.31254996003197444,6.0,8.0,,,2.0,4.0,19.0,2.0,8.0,25.0,2.0,10.0,48.0,27.0,19.0,,,0.64,0.33783783783783783,0.3333333333333333,0.38461538461538464,0.3424657534246575,,,,0.04020100502512563,0.75,0.75,1.0,0.2878787878787879,0.2878787878787879,0.5263157894736842,,,,0.3333333333333333,0.5,0.06060606060606061,0.5,0.36363636363636365,0.2923076923076923,,,,True,
