EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,on,Blocked3s,BlockedArc3
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,51364.0,856,46,1632,1627,297,186,216,3259,50,94,11.0,29.0,11.0,18.0,13.0,36,3.0,8.0,1.0,66,138,1.0,37.0,169,1631,13.0,34.0,4.0,30.0,14.0,27.0,15.0,43,82,50.0,16.0,1.0,12.0,50.0,8.0,58,3.0,5.0,19.0,8.0,23.0,124,12.0,68.0,3.0,32,124,10.0,166,83,249,7.0,33.0,21.0,12.0,19,1.0,12,9.0,1.0,7.0,2.0,28,3.0,5.0,18,35,2.0,3.0,78,10.0,17.0,86.0,6.0,37.0,10.0,44.0,36.0,2.0,6.0,44.0,27.0,1.0,43,297,8.0,0.6212121212121212,0.7068965517241379,0.4782608695652174,0.38235294117647056,0.5185185185185185,0.4748201438848921,0.38235294117647056,0.5185185185185185,0.46944444444444444,0.375,0.5119047619047619,0.007194244604316547,0.08695652173913043,0.10638297872340426,0.05555555555555555,10.940803382663846,0.6785714285714286,0.2127659574468085,0.058823529411764705,0.2171628721541156,0.10287443267776097,0.1893491124260355,0.08888888888888889,0.21081081081081082,0.10050251256281408,0.1134020618556701,0.11347517730496454,0.09202453987730061,0.10784313725490197,0.030303030303030304,0.20212765957446807,0.24193548387096775,0.21621621621621623,0.2066115702479339,0.14583333333333334,0.11666666666666667,0.6136363636363636,0.6762589928057554,0.5319148936170213,0.5952380952380952,0.7,0.2589928057553957,0.3611111111111111,0.38235294117647056,0.23076923076923078,0.05755395683453238,0.375,0.375,1.0,0.007194244604316547,0.8529411764705882,0.3793103448275862,0.2727272727272727,0.6666666666666666,0.6111111111111112,0.6834532374100719,0.51908345323741,0.5315030303030303,0.5133925925925925,0.21764705882352942,0.21893491124260356,0.17751479289940827,0.25443786982248523,3.2072463768115944,25.4,0.18198529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
136,1610612741,P.J. Brown,P.J. Brown,136,CHI,87353.0,1456,193,2787,2784,588,471,365,5571,60,143,18.0,50.0,8.0,23.0,33.0,94,77.0,179.0,2.0,170,416,2.0,96.0,436,2731,28.0,73.0,10.0,66.0,31.0,79.0,28.0,90,268,72.0,34.0,,50.0,39.0,9.0,48,6.0,3.0,17.0,6.0,16.0,105,22.0,102.0,5.0,49,140,29.0,218,129,347,17.0,24.0,17.0,7.0,26,6.0,13,59.0,3.0,13.0,16.0,85,14.0,16.0,98,187,18.0,19.0,112,7.0,11.0,122.0,6.0,55.0,9.0,52.0,38.0,4.0,10.0,52.0,31.0,12.0,90,588,8.0,0.788235294117647,0.8758169934640523,0.40865384615384615,0.3835616438356164,0.3924050632911392,0.40669856459330145,0.3835616438356164,0.38271604938271603,0.4579831932773109,0.4230769230769231,0.4639175257731959,0.004784688995215311,0.1201923076923077,0.23776223776223776,0.11702127659574468,17.438607398197078,0.3058823529411765,0.29896907216494845,0.0625,0.1388888888888889,0.09298085688240657,0.16498316498316498,0.09565217391304348,0.14482758620689656,0.0934438583270535,0.12094395280235988,0.10775862068965517,0.06844106463878327,0.1005586592178771,0.0784313725490196,0.13753581661891118,0.18018018018018017,0.11899313501144165,0.16585365853658537,0.16304347826086957,0.08673469387755102,0.5961538461538461,0.34210526315789475,0.4195804195804196,0.5504587155963303,0.65,0.22488038277511962,0.35106382978723405,0.39759036144578314,0.6060606060606061,0.42822966507177035,0.4301675977653631,0.4425287356321839,0.974025974025974,0.004784688995215311,0.684931506849315,0.36,0.16666666666666666,0.2839506172839506,0.34782608695652173,0.34688995215311,0.4568682692307692,0.5062909090909091,0.43996962025316444,0.11777301927194861,0.11827956989247312,0.15137614678899083,0.20642201834862386,9.637740384615386,50.9,0.2109795479009688,2.0,2.0,2.0,1.0,1.0,8.0,11.0,0.027932960893854747,0.024691358024691357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,7114.0,119,-8,217,220,49,58,33,437,5,13,1.0,3.0,,4.0,4.0,6,4.0,7.0,,13,26,,,26,212,2.0,4.0,,4.0,2.0,7.0,,4,16,10.0,,,3.0,6.0,2.0,8,1.0,1.0,2.0,1.0,3.0,18,,8.0,,3,15,3.0,21,8,29,1.0,7.0,4.0,3.0,5,3.0,4,5.0,,1.0,2.0,10,2.0,3.0,8,16,,,3,1.0,1.0,,,,,1.0,1.0,,,1.0,,,4,49,,0.6153846153846154,0.6153846153846154,0.5,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.11538461538461539,0.23076923076923078,,14.0625,0.5,0.2727272727272727,,0.20270270270270271,0.0975609756097561,0.11538461538461539,,0.18,0.08333333333333333,0.05405405405405406,,0.17142857142857143,,,0.11538461538461539,0.15384615384615385,0.2857142857142857,0.0625,0.2,0.1111111111111111,,0.5,0.38461538461538464,0.5,0.4,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,,0.75,0.3333333333333333,,0.5714285714285714,,0.5,0.44100384615384614,0.4455,0.35832857142857144,,,0.15384615384615385,0.15384615384615385,7.5307692307692315,,0.22580645161290322,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,68082.0,1135,114,2170,2169,403,297,271,4339,37,68,5.0,8.0,6.0,13.0,18.0,42,75.0,167.0,121.0,130,277,144.0,72.0,509,2152,12.0,25.0,3.0,63.0,18.0,39.0,21.0,96,86,174.0,4.0,121.0,14.0,193.0,28.0,221,18.0,10.0,69.0,29.0,95.0,470,4.0,12.0,1.0,27,72,5.0,104,17,121,7.0,44.0,24.0,20.0,36,12.0,27,28.0,2.0,9.0,5.0,64,5.0,11.0,46,105,1.0,7.0,96,2.0,15.0,87.0,6.0,34.0,8.0,6.0,3.0,,3.0,6.0,5.0,,96,403,8.0,0.33076923076923076,0.3359375,0.4693140794223827,0.48,0.46153846153846156,0.5190023752969121,0.5555555555555556,0.5859375,0.5533769063180828,0.5526315789473685,0.6233766233766234,0.342042755344418,0.05054151624548736,0.16176470588235295,0.07142857142857142,21.00401606425703,0.5625,0.06944444444444445,0.016129032258064516,0.09290322580645162,0.013953488372093023,0.11587982832618025,0.02127659574468085,0.09821428571428571,0.015267175572519083,0.003875968992248062,0.016216216216216217,0.019184652278177457,0.020134228187919462,0.02564102564102564,0.05859375,0.08571428571428572,0.12209302325581395,0.10975609756097561,0.13043478260869565,0.03271028037383177,0.8333333333333334,0.16152019002375298,0.5441176470588235,0.6491228070175439,0.13513513513513514,0.0997624703087886,0.42857142857142855,0.46153846153846156,0.4444444444444444,0.39667458432304037,0.4491017964071856,0.4491017964071856,0.4,0.28741092636579574,0.14814814814814814,0.625,,0.203125,0.46153846153846156,0.503562945368171,0.49538990498812363,0.517345744680851,0.49715078125000006,0.082039911308204,0.11147540983606558,0.1237721021611002,0.18860510805500982,12.812635379061373,24.974999999999998,0.18571428571428572,22.0,25.0,,1.0,,,5.0,,0.34375,11.0,23.0,2.0,2.0,3.0,3.0,48.0,10.0,27.0,10.0,59.0,12.0,29.0,13.0,135.0,42.0,48.0,2.0,1.0,1.0,2.0,3.0,0.7627118644067796,0.4097222222222222,0.41379310344827586,0.52,0.4097222222222222,0.013888888888888888,0.01652892561983471,0.05463182897862233,0.4782608695652174,0.4782608695652174,1.0,0.39669421487603307,0.40336134453781514,0.7083333333333334,0.037037037037037035,1.0,1.0,0.5,0.37037037037037035,0.9,0.046875,1.0,0.45454545454545453,0.39669421487603307,0.02054794520547945,,,True,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,71399.0,1190,141,2271,2261,449,311,305,4532,48,92,3.0,7.0,7.0,19.0,33.0,66,113.0,257.0,105.0,194,415,144.0,120.0,685,2258,11.0,24.0,9.0,37.0,37.0,84.0,49.0,150,140,248.0,,105.0,26.0,120.0,15.0,135,13.0,2.0,38.0,12.0,70.0,285,2.0,7.0,,29,67,2.0,98,9,107,4.0,32.0,17.0,15.0,52,8.0,34,57.0,4.0,18.0,12.0,109,7.0,23.0,37,106,2.0,19.0,141,5.0,13.0,140.0,7.0,48.0,13.0,9.0,6.0,1.0,2.0,9.0,8.0,1.0,150,449,14.0,0.36082474226804123,0.36082474226804123,0.4674698795180723,0.4583333333333333,0.44047619047619047,0.5053667262969589,0.4375,0.45495495495495497,0.5446428571428571,0.5,0.5328467153284672,0.25760286225402507,0.06265060240963856,0.18478260869565216,0.07575757575757576,27.58751902587519,0.47706422018348627,0.027777777777777776,,0.08140947752126367,0.007683863885839737,0.11646586345381527,0.010526315789473684,0.08955223880597014,0.008174386920980926,0.0036231884057971015,0.010638297872340425,0.008948545861297539,0.013333333333333334,,0.06338028169014084,0.07142857142857142,0.10084033613445378,0.09883720930232558,0.15584415584415584,0.014545454545454545,0.8888888888888888,0.16457960644007155,0.5217391304347826,0.64,0.3125,0.11806797853309481,0.5,0.5409836065573771,0.3333333333333333,0.4597495527728086,0.4396887159533074,0.44664031620553357,0.3893805309734513,0.18783542039355994,0.21875,0.42857142857142855,0.3333333333333333,0.17117117117117117,0.3684210526315789,0.4221824686940966,0.4758346153846153,0.46254642857142864,0.44399864864864874,0.08623548922056384,0.10526315789473684,0.05401459854014599,0.21897810218978103,13.238795180722892,24.868750000000002,0.19771025979744605,20.0,27.0,,2.0,,,7.0,0.01556420233463035,0.18018018018018017,15.0,39.0,,2.0,1.0,7.0,44.0,2.0,6.0,8.0,59.0,2.0,8.0,9.0,111.0,66.0,44.0,3.0,,1.0,15.0,4.0,0.6271186440677966,0.4097222222222222,0.25,0.3333333333333333,0.4097222222222222,0.020833333333333332,0.01904761904761905,0.06976744186046512,0.38461538461538464,0.39473684210526316,0.9333333333333333,0.41904761904761906,0.42718446601941745,0.5227272727272727,0.0625,,,0.1875,0.3333333333333333,0.5,0.06306306306306306,0.14285714285714285,0.4,0.41904761904761906,0.027210884353741496,0.02564102564102564,,True,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,27655.0,461,134,883,889,258,269,126,1772,22,35,3.0,3.0,6.0,9.0,11.0,20,3.0,12.0,33.0,36,67,46.0,25.0,139,817,5.0,7.0,2.0,12.0,11.0,19.0,14.0,45,16,56.0,2.0,31.0,6.0,57.0,9.0,66,7.0,2.0,26.0,4.0,27.0,141,2.0,4.0,,10,27,1.0,38,6,44,2.0,19.0,9.0,10.0,18,3.0,16,9.0,2.0,2.0,1.0,27,1.0,11.0,18,34,2.0,1.0,34,,8.0,30.0,3.0,11.0,5.0,1.0,,1.0,,1.0,1.0,,45,258,5.0,0.2222222222222222,0.22857142857142856,0.5373134328358209,0.7142857142857143,0.5789473684210527,0.504424778761062,0.5,0.5,0.5476190476190477,0.5454545454545454,0.5769230769230769,0.40707964601769914,0.08955223880597014,0.14285714285714285,0.05,14.796905222437138,0.6666666666666666,0.025,,0.08157099697885196,0.012345679012345678,0.10526315789473684,0.027777777777777776,0.08685446009389672,0.015151515151515152,0.009174311926605505,0.029411764705882353,0.006802721088435374,0.01818181818181818,0.058823529411764705,0.03875968992248062,0.1095890410958904,0.10852713178294573,0.08333333333333333,0.14285714285714285,0.03773584905660377,1.0,0.30973451327433627,0.6285714285714286,0.7333333333333333,0.13636363636363635,0.17699115044247787,0.55,0.5789473684210527,0.2727272727272727,0.10619469026548672,0.25,0.25,0.6666666666666666,0.2920353982300885,0.3,1.0,0.3333333333333333,0.2903225806451613,0.6666666666666666,0.7168141592920354,0.5139797297297297,0.5237571428571427,0.5005316666666667,0.09090909090909091,0.14666666666666667,0.08633093525179857,0.3237410071942446,6.0119402985074615,26.36521739130435,0.29218573046432617,9.0,12.0,2.0,1.0,,,5.0,,0.2903225806451613,5.0,13.0,,1.0,2.0,3.0,9.0,,2.0,1.0,14.0,,3.0,3.0,39.0,3.0,9.0,,,,1.0,,0.9285714285714286,0.30434782608695654,,0.25,0.3181818181818182,,,0.11504424778761062,0.38461538461538464,0.38461538461538464,1.0,0.2727272727272727,0.2727272727272727,0.8888888888888888,0.1,,,0.2,,,0.0967741935483871,0.6666666666666666,0.1111111111111111,0.2903225806451613,,,,True,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,69587.0,1160,175,2218,2212,445,345,301,4430,112,180,39.0,58.0,18.0,29.0,28.0,70,104.0,227.0,1.0,244,477,2.0,77.0,565,2201,54.0,90.0,8.0,116.0,38.0,71.0,24.0,100,326,162.0,50.0,,34.0,54.0,31.0,85,24.0,7.0,24.0,9.0,21.0,201,8.0,51.0,5.0,30,122,22.0,174,64,238,10.0,42.0,34.0,8.0,27,5.0,14,26.0,2.0,13.0,3.0,53,7.0,10.0,16,42,,10.0,110,6.0,12.0,107.0,15.0,50.0,11.0,17.0,12.0,1.0,4.0,17.0,6.0,2.0,100,445,10.0,0.6680327868852459,0.7442922374429224,0.5115303983228512,0.6,0.5352112676056338,0.5093945720250522,0.6,0.5277777777777778,0.5380952380952381,0.6170212765957447,0.5747126436781609,0.0041753653444676405,0.07127882599580712,0.12777777777777777,0.12857142857142856,22.472783825816485,0.5094339622641509,0.2972972972972973,0.07936507936507936,0.15345911949685534,0.057692307692307696,0.1271186440677966,0.043478260869565216,0.14742967992240544,0.0552434456928839,0.10256410256410256,0.038461538461538464,0.037296037296037296,0.043478260869565216,0.043478260869565216,0.13138686131386862,0.16184971098265896,0.16666666666666666,0.125,0.1323529411764706,0.05,0.35294117647058826,0.3757828810020877,0.6222222222222222,0.7133757961783439,0.5714285714285714,0.14613778705636743,0.4,0.45901639344262296,0.6071428571428571,0.47390396659707723,0.4581497797356828,0.4622222222222222,0.7884615384615384,0.0020876826722338203,0.6444444444444445,0.6724137931034483,0.2564102564102564,0.4027777777777778,0.6206896551724138,0.37995824634655534,0.4812884937238493,0.5077680000000001,0.4785450704225353,0.09727626459143969,0.09765625,0.20530973451327433,0.17699115044247787,10.228511530398329,35.5,0.2006311992786294,1.0,1.0,1.0,2.0,1.0,1.0,,0.00881057268722467,0.013888888888888888,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020876826722338203,,,,,,,,,,,,,,,,,,,,True,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,12131.0,202,44,391,392,94,72,52,783,32,52,10.0,14.0,6.0,9.0,7.0,15,2.0,8.0,,41,75,,16.0,98,366,10.0,17.0,5.0,25.0,7.0,13.0,3.0,17,50,32.0,18.0,,10.0,7.0,3.0,10,1.0,2.0,4.0,2.0,1.0,23,4.0,20.0,,9,21,4.0,34,24,58,4.0,10.0,9.0,1.0,6,,4,13.0,,2.0,2.0,19,4.0,9.0,19,40,2.0,3.0,29,1.0,3.0,31.0,1.0,15.0,2.0,18.0,14.0,,4.0,18.0,9.0,4.0,17,94,,0.6097560975609756,0.78125,0.5466666666666666,0.5882352941176471,0.5384615384615384,0.5466666666666666,0.5882352941176471,0.5384615384615384,0.5384615384615384,0.625,0.5,,0.13333333333333333,0.17307692307692307,,23.94678492239468,0.3157894736842105,0.3076923076923077,,0.12883435582822086,0.13333333333333333,0.23684210526315788,0.14285714285714285,0.14925373134328357,0.1348314606741573,0.18461538461538463,0.12903225806451613,0.07407407407407407,0.12,0.3333333333333333,0.06557377049180328,0.125,0.1935483870967742,0.18518518518518517,0.36363636363636365,0.16666666666666666,0.5,0.6933333333333334,0.6153846153846154,0.7441860465116279,0.5625,0.2,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.10666666666666667,0.25,0.2857142857142857,0.5,,0.8235294117647058,0.7142857142857143,0.1,0.6923076923076923,0.6666666666666666,0.6933333333333334,0.5293706666666668,0.5291357142857143,0.5221307692307692,0.16853932584269662,0.16853932584269662,0.25510204081632654,0.17346938775510204,3.664,,0.24040920716112532,,,,1.0,6.0,2.0,4.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,14683.0,245,60,483,477,119,136,55,960,12,26,2.0,3.0,5.0,7.0,3.0,8,11.0,28.0,11.0,26,62,14.0,4.0,68,439,3.0,6.0,2.0,8.0,9.0,16.0,1.0,22,34,18.0,2.0,10.0,3.0,17.0,,17,,,6.0,2.0,9.0,34,,6.0,,6,34,4.0,44,6,50,1.0,9.0,6.0,3.0,10,3.0,6,8.0,,4.0,3.0,18,1.0,5.0,15,26,,1.0,10,1.0,,9.0,1.0,5.0,,4.0,2.0,,2.0,4.0,2.0,,22,119,,0.6538461538461539,0.68,0.41935483870967744,0.5,0.5625,0.42105263157894735,0.5,0.525,0.425,0.5714285714285714,0.55,0.18421052631578946,0.04838709677419355,0.11538461538461539,,18.01470588235294,0.5555555555555556,0.2222222222222222,,0.19883040935672514,0.033707865168539325,0.13636363636363635,,0.18604651162790697,0.02830188679245283,0.037037037037037035,0.05714285714285714,0.02247191011235955,,,0.17857142857142858,0.175,0.22666666666666666,0.2,,0.024390243902439025,0.5,0.34210526315789475,0.46153846153846156,0.5217391304347826,0.6666666666666666,0.10526315789473684,0.375,0.375,0.6666666666666666,0.3684210526315789,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.14473684210526316,0.5,0.6666666666666666,,0.35,0.7142857142857143,0.5263157894736842,0.49220202702702703,0.48905,0.4900421052631579,0.0625,0.07575757575757576,0.11764705882352941,0.3235294117647059,9.356451612903225,27.499999999999996,0.2463768115942029,3.0,4.0,1.0,1.0,,3.0,3.0,,0.15,,3.0,,,,1.0,4.0,,,1.0,4.0,,,1.0,12.0,,4.0,,,,,,1.0,0.2857142857142857,,0.25,0.3076923076923077,,,0.039473684210526314,,,,0.36363636363636365,0.36363636363636365,1.0,,,,,,,0.05,,0.3333333333333333,0.4,,,,True,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,14271.0,238,6,459,459,137,87,46,918,17,25,2.0,4.0,7.0,8.0,6.0,15,11.0,22.0,28.0,34,62,34.0,22.0,129,450,3.0,6.0,5.0,17.0,9.0,13.0,14.0,41,38,30.0,2.0,28.0,4.0,7.0,2.0,9,2.0,,1.0,2.0,4.0,20,1.0,5.0,,5,31,5.0,41,6,47,1.0,5.0,3.0,2.0,9,,5,7.0,1.0,4.0,2.0,16,2.0,5.0,12,21,2.0,2.0,28,1.0,7.0,25.0,5.0,9.0,6.0,4.0,4.0,,,4.0,3.0,2.0,41,137,6.0,0.5588235294117647,0.5757575757575758,0.5483870967741935,0.5,0.6923076923076923,0.5572916666666666,0.6,0.75,0.6084905660377359,0.7083333333333334,0.8541666666666666,0.3541666666666667,0.06451612903225806,0.12,0.06666666666666667,23.643410852713178,0.5625,0.2631578947368421,,0.17415730337078653,0.029411764705882353,0.11627906976744186,0.020833333333333332,0.16289592760180996,0.027522935779816515,0.02127659574468085,0.05128205128205128,0.023809523809523808,,0.1111111111111111,0.09230769230769231,0.24324324324324326,0.21052631578947367,0.09090909090909091,0.2,0.022727272727272728,0.75,0.2604166666666667,0.68,0.7727272727272727,0.5294117647058824,0.15625,0.4,0.42857142857142855,0.3333333333333333,0.22916666666666666,0.5,0.5,0.7272727272727273,0.2916666666666667,0.4,0.5,0.5,0.4444444444444444,0.875,0.6145833333333334,0.49795833333333334,0.5183375,0.5027583333333333,0.09,0.13636363636363635,0.13178294573643412,0.3178294573643411,8.803225806451612,24.779411764705884,0.2984749455337691,5.0,5.0,,,1.0,1.0,1.0,,0.2777777777777778,2.0,6.0,,1.0,,,11.0,2.0,3.0,3.0,13.0,2.0,4.0,3.0,39.0,,11.0,,,,,,1.0,0.38235294117647056,0.5,0.6,0.38235294117647056,,,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.39285714285714285,1.0,0.1,,,0.3,0.6666666666666666,1.0,,,0.6,0.39285714285714285,,,,True,,
