EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG3A,SecondChanceFtPoints,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyAtRimFGM,FTOffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,OffFTReboundPct,PenaltyAtRimAccuracy,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,OffCorner3ReboundPct,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,413.0,7,12,12,10,1.0,24,14,2.0,2.0,2.0,4.0,1.0,1.0,1.0,10,1.0,0.25,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,6143.0,102,191,198,67,22.0,389,202,6.0,7.0,3.0,15.0,4.0,6.0,7.0,67,0.14814814814814814,0.06451612903225806,0.09523809523809523,0.3507853403141361,-10.0,81.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,12.0,1.0,2.0,1.0,2.0,5.0,1.0,9.0,16.0,1.0,7.0,4.0,25.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,11.0,14.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,1.0,3.0,3.0,2.0,1.0,8.0,2.0,4.0,7.0,1.0,7.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,2.0,2.0,0.7777777777777778,0.875,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.5625,1.0,0.5,0.45652173913043476,1.0,0.5,0.46296296296296297,1.0,0.5,0.30434782608695654,16.27906976744186,0.625,0.030303030303030304,0.015384615384615385,0.0125,0.0625,0.09090909090909091,0.3333333333333333,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.043478260869565216,1.0,1.0,1.0,0.5217391304347826,0.5,0.5,0.8333333333333334,0.08695652173913043,0.5,0.5,1.0,0.21739130434782608,1.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.43478260869565216,0.43835434782608695,0.4803,0.42206428571428567,0.08,0.1111111111111111,0.08,0.44,14.306250000000002,25.014285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,9158.0,153,287,294,115,44.0,581,308,2.0,4.0,,10.0,10.0,25.0,36.0,115,0.2777777777777778,0.1796875,0.3333333333333333,0.40069686411149824,7.0,96.0,6.0,14.0,4.0,8.0,,2.0,5.0,10.0,,1.0,,,5.0,2.0,11.0,26.0,2.0,6.0,11.0,39.0,4.0,9.0,10.0,3.0,11.0,,2.0,8.0,14.0,10.0,12.0,6.0,8.0,5.0,2.0,1.0,1.0,1.0,10.0,13.0,11.0,10.0,3.0,8.0,,5.0,2.0,3.0,,10.0,6.0,16.0,17.0,,12.0,2.0,14.0,5.0,2.0,7.0,6.0,8.0,5.0,14.0,,2.0,0.45454545454545453,0.7142857142857143,1.0,0.3333333333333333,,0.3333333333333333,0.4230769230769231,0.4444444444444444,0.2727272727272727,0.4375,0.4,0.23076923076923078,0.5,0.45454545454545453,0.3888888888888889,0.1875,14.411764705882353,0.8,0.14130434782608695,0.08849557522123894,0.08088235294117647,0.12903225806451613,0.14285714285714285,0.1111111111111111,0.625,0.4375,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.0625,,,,0.3125,0.5,0.5,0.8,0.03125,,,,0.15625,0.8,0.5,,,0.15384615384615385,0.625,0.4931828125000001,0.5163285714285715,0.41629615384615387,0.13513513513513514,0.16129032258064516,0.2564102564102564,0.358974358974359,8.469230769230768,24.416666666666668,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.038461538461538464,0.07142857142857142,0.2222222222222222,0.043478260869565216,0.13043478260869565,0.05084745762711865,0.05,0.07142857142857142,0.22727272727272727,0.11764705882352941,0.4,0.4,1.0,0.1,0.3076923076923077,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,2983.0,50,92,96,54,11.0,188,105,2.0,2.0,1.0,4.0,,1.0,8.0,54,,0.023255813953488372,,0.5869565217391305,-34.0,27.0,7.0,9.0,3.0,5.0,1.0,2.0,1.0,6.0,,,,,,,9.0,17.0,,,3.0,21.0,3.0,5.0,6.0,6.0,9.0,,,,12.0,10.0,8.0,,2.0,,,,1.0,,5.0,1.0,7.0,1.0,,2.0,,1.0,,1.0,,2.0,1.0,,5.0,,6.0,,4.0,3.0,,,,,,12.0,3.0,,0.5555555555555556,0.625,,,,,0.5294117647058824,0.6,0.6666666666666666,0.5294117647058824,0.6,0.6666666666666666,0.5833333333333334,0.6,0.6666666666666666,,19.23076923076923,1.0,0.03225806451612903,0.13157894736842105,0.13043478260869565,0.09090909090909091,,,,0.5294117647058824,0.7777777777777778,0.875,0.42857142857142855,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,,,,,,1.0,0.6,,,,0.5294117647058824,0.4611117647058824,0.53995,0.46214444444444447,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5714285714285714,7.9,,5.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,0.058823529411764705,0.1111111111111111,,0.125,0.2,0.13636363636363635,0.16666666666666666,,0.09090909090909091,,,,,,0.5555555555555556,,5.0,1.0,2.0,2.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,96680.0,1611,3054,3075,975,365.0,6129,3355,229.0,274.0,88.0,593.0,27.0,128.0,184.0,975,0.08132530120481928,0.08903133903133903,0.07346938775510205,0.3192534381139489,-155.0,945.0,66.0,110.0,5.0,14.0,75.0,163.0,62.0,160.0,1.0,2.0,1.0,2.0,14.0,8.0,203.0,433.0,5.0,16.0,82.0,503.0,17.0,44.0,41.0,66.0,129.0,3.0,10.0,34.0,175.0,162.0,244.0,3.0,14.0,10.0,45.0,36.0,96.0,45.0,50.0,98.0,56.0,59.0,21.0,58.0,13.0,40.0,50.0,18.0,1.0,108.0,31.0,63.0,135.0,15.0,107.0,6.0,116.0,49.0,16.0,28.0,17.0,29.0,16.0,175.0,17.0,14.0,0.39901477832512317,0.413265306122449,0.2,0.3125,0.3,0.4166666666666667,0.46882217090069284,0.38636363636363635,0.5116279069767442,0.4688195991091314,0.37777777777777777,0.5071942446043165,0.503,0.41836734693877553,0.5368098159509203,0.035634743875278395,17.421203438395416,0.5370370370370371,0.0914179104477612,0.04363001745200698,0.041044776119402986,0.05063291139240506,0.11455847255369929,0.10344827586206896,0.5517241379310345,0.24498886414253898,0.6,0.6947368421052632,0.5757575757575758,0.36302895322939865,0.4601226993865031,0.4716981132075472,0.24,0.35634743875278396,0.3875,0.3924050632911392,0.4032258064516129,0.004454342984409799,0.5,0.5,,0.031180400890868598,0.3111111111111111,0.35714285714285715,0.014388489208633094,0.5,0.05755395683453238,0.2806236080178174,0.44602977528089865,0.44833414634146346,0.4495558823529412,0.1012396694214876,0.1047008547008547,0.08151093439363817,0.34791252485089463,10.085912240184754,31.94375,41.0,,4.0,1.0,7.0,4.0,21.0,9.0,5.0,3.0,17.0,38.0,6.0,5.0,1.0,1.0,5.0,,,1.0,0.04849884526558892,0.13636363636363635,0.02586206896551724,0.02577319587628866,0.03515625,0.04242424242424243,0.03164556962025317,0.07008086253369272,0.0851063829787234,0.08018867924528301,0.2857142857142857,0.2857142857142857,0.25,,0.2949640287769784,0.4,24.0,1.0,6.0,14.0,0.009708737864077669,0.5853658536585366,1.0,2.0,12.0,4.0,1.0,10.0,1.0,6.0,2.0,0.024539877300613498,0.0125,0.4,0.022222222222222223,0.25,,,,,,,,,,,,,,,,True,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,55783.0,930,1762,1773,572,200.0,3535,1872,76.0,80.0,22.0,164.0,34.0,139.0,171.0,572,0.16113744075829384,0.14982164090368608,0.1592356687898089,0.3246311010215664,-9.0,565.0,34.0,54.0,8.0,18.0,25.0,63.0,10.0,48.0,10.0,23.0,2.0,7.0,121.0,40.0,69.0,165.0,54.0,144.0,60.0,360.0,10.0,26.0,44.0,14.0,34.0,16.0,47.0,25.0,101.0,94.0,44.0,159.0,14.0,120.0,4.0,2.0,29.0,25.0,28.0,92.0,32.0,28.0,8.0,16.0,2.0,12.0,24.0,4.0,,40.0,16.0,56.0,101.0,12.0,68.0,3.0,82.0,32.0,12.0,12.0,9.0,12.0,8.0,101.0,9.0,12.0,0.6811594202898551,0.7580645161290323,0.9814814814814815,0.375,0.3404255319148936,0.3776223776223776,0.41818181818181815,0.38461538461538464,0.4117647058823529,0.4854368932038835,0.5,0.4691358024691358,0.5187861271676301,0.5365853658536586,0.520618556701031,0.46601941747572817,19.31931931931932,0.4,0.14603174603174604,0.04612850082372323,0.040214477211796246,0.04739336492890995,0.15546218487394958,0.16666666666666666,0.6666666666666666,0.17475728155339806,0.6296296296296297,0.68,0.7058823529411765,0.20388349514563106,0.3968253968253968,0.423728813559322,0.56,0.1553398058252427,0.20833333333333334,0.21739130434782608,0.9,0.0744336569579288,0.43478260869565216,0.43478260869565216,1.0,0.39158576051779936,0.47368421052631576,0.4444444444444444,0.08641975308641975,0.2857142857142857,0.49382716049382713,0.6407766990291263,0.48534853420195434,0.514497222222222,0.4824675000000001,0.09580838323353294,0.16842105263157894,0.12222222222222222,0.28055555555555556,9.054545454545455,25.78680555555556,13.0,4.0,44.0,12.0,6.0,44.0,10.0,2.0,2.0,13.0,5.0,20.0,,5.0,,,2.0,,1.0,,0.06060606060606061,0.07407407407407407,0.19402985074626866,0.014388489208633094,0.05925925925925926,0.038314176245210725,0.017543859649122806,0.09871244635193133,0.20125786163522014,0.029069767441860465,0.36363636363636365,0.36363636363636365,0.9772727272727273,0.10526315789473684,0.16049382716049382,0.36666666666666664,9.0,2.0,5.0,7.0,0.030303030303030304,0.6923076923076923,8.0,14.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,0.06349206349206349,0.041666666666666664,0.25,0.21052631578947367,0.35,3.0,3.0,6.0,1.0,0.5,0.75,1.0,0.375,1.0,,,,,,,True,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,49218.0,820,1570,1579,535,174.0,3149,1704,51.0,61.0,19.0,132.0,29.0,140.0,171.0,535,0.16477272727272727,0.15730337078651685,0.16279069767441862,0.34076433121019106,-44.0,534.0,64.0,101.0,10.0,21.0,14.0,43.0,47.0,126.0,,1.0,,1.0,25.0,13.0,125.0,270.0,3.0,26.0,181.0,440.0,15.0,32.0,47.0,48.0,89.0,2.0,14.0,82.0,184.0,168.0,82.0,9.0,22.0,21.0,10.0,2.0,14.0,18.0,26.0,83.0,31.0,23.0,8.0,28.0,10.0,15.0,55.0,13.0,3.0,83.0,30.0,35.0,102.0,20.0,158.0,10.0,217.0,84.0,24.0,1.0,,1.0,1.0,184.0,16.0,21.0,0.672,0.7368421052631579,1.0,0.11538461538461539,0.14285714285714285,0.13636363636363635,0.46296296296296297,0.46875,0.5393258426966292,0.4375,0.4411764705882353,0.49514563106796117,0.548469387755102,0.5476190476190477,0.6198630136986302,0.08783783783783784,26.730444569499156,0.3373493975903614,0.15485074626865672,0.0466786355475763,0.04482225656877898,0.0546448087431694,0.19626168224299065,0.1702127659574468,1.0,0.34121621621621623,0.6336633663366337,0.7804878048780488,0.546875,0.14527027027027026,0.32558139534883723,0.3783783783783784,0.6428571428571429,0.42567567567567566,0.373015873015873,0.373015873015873,0.851063829787234,0.0033783783783783786,,,,0.08445945945945946,0.6176470588235294,0.47619047619047616,0.009708737864077669,,0.1262135922330097,0.42905405405405406,0.46847791095890406,0.47743387096774187,0.46740499999999996,0.22826086956521738,0.24561403508771928,0.10681818181818181,0.41818181818181815,10.316296296296295,29.66923076923077,38.0,,3.0,2.0,17.0,3.0,25.0,8.0,3.0,28.0,7.0,15.0,2.0,7.0,,,,,,2.0,0.09259259259259259,0.18811881188118812,0.4307692307692308,0.03333333333333333,0.06521739130434782,0.029661016949152543,0.0379746835443038,0.10106382978723404,0.16417910447761194,0.05223880597014925,0.12,0.125,1.0,,0.36893203883495146,0.14285714285714285,27.0,2.0,12.0,12.0,0.03571428571428571,0.7105263157894737,2.0,2.0,,4.0,8.0,7.0,,1.0,3.0,0.13953488372093023,,,0.058823529411764705,0.15384615384615385,,,,13.0,,,,,,1.0,0.038461538461538464,0.04,,,,True,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,23057.0,384,747,731,264,100.0,1478,779,50.0,61.0,18.0,133.0,16.0,42.0,50.0,264,0.1839080459770115,0.11527377521613832,0.21311475409836064,0.3534136546184739,28.0,249.0,6.0,10.0,,,24.0,42.0,32.0,84.0,3.0,6.0,1.0,2.0,26.0,10.0,62.0,136.0,10.0,32.0,59.0,213.0,6.0,10.0,25.0,16.0,40.0,2.0,12.0,32.0,70.0,34.0,90.0,18.0,2.0,25.0,11.0,10.0,15.0,17.0,7.0,24.0,8.0,9.0,2.0,18.0,2.0,10.0,15.0,8.0,,33.0,13.0,11.0,41.0,10.0,43.0,3.0,63.0,19.0,12.0,1.0,1.0,2.0,1.0,70.0,5.0,12.0,0.27419354838709675,0.2786885245901639,0.6,0.3125,0.16666666666666666,0.3225806451612903,0.45588235294117646,0.6,0.4,0.4583333333333333,0.65625,0.36538461538461536,0.5384615384615384,0.6944444444444444,0.5147058823529411,0.19047619047619047,26.388888888888886,0.5454545454545454,0.09230769230769231,0.02413793103448276,0.023121387283236993,0.041666666666666664,0.1271186440677966,0.11538461538461539,0.5,0.05952380952380952,0.6,0.8571428571428571,0.3333333333333333,0.25,0.5714285714285714,0.5853658536585366,0.16666666666666666,0.5,0.38095238095238093,0.38095238095238093,0.34375,0.03571428571428571,0.5,0.5,1.0,0.15476190476190477,,,0.038461538461538464,0.5,0.19230769230769232,0.25,0.44089880239520957,0.4572714285714286,0.43531470588235294,0.10382513661202186,0.12582781456953643,0.11737089201877934,0.3286384976525822,14.454411764705881,25.400000000000002,4.0,3.0,7.0,6.0,4.0,7.0,4.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,1.0,,,,,,0.029411764705882353,0.3,0.0625,0.017857142857142856,0.03571428571428571,0.007246376811594203,,0.05063291139240506,0.07936507936507936,0.02197802197802198,0.2692307692307692,0.2692307692307692,0.42857142857142855,0.1875,0.07692307692307693,0.28,2.0,,2.0,4.0,,0.5,3.0,1.0,12.0,1.0,1.0,1.0,2.0,,2.0,0.023809523809523808,,,0.1875,0.1,2.0,1.0,3.0,5.0,0.5,0.6666666666666666,1.0,0.3333333333333333,,,,,1.0,0.125,,True,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,68279.0,1138,2152,2174,717,258.0,4326,2378,73.0,77.0,28.0,158.0,16.0,79.0,96.0,717,0.07692307692307693,0.07533539731682147,0.08387096774193549,0.33317843866171004,-79.0,677.0,41.0,70.0,7.0,9.0,26.0,52.0,55.0,123.0,12.0,27.0,3.0,11.0,62.0,20.0,122.0,245.0,38.0,89.0,75.0,433.0,16.0,29.0,47.0,36.0,71.0,11.0,31.0,39.0,144.0,148.0,96.0,102.0,12.0,61.0,4.0,3.0,23.0,22.0,16.0,57.0,17.0,30.0,16.0,21.0,10.0,10.0,35.0,11.0,,56.0,11.0,26.0,76.0,11.0,74.0,,94.0,24.0,19.0,8.0,4.0,9.0,4.0,144.0,14.0,18.0,0.6065573770491803,0.6379310344827587,0.8947368421052632,0.42696629213483145,0.3548387096774194,0.4318181818181818,0.49795918367346936,0.5517241379310345,0.5070422535211268,0.5359281437125748,0.6111111111111112,0.5147058823529411,0.5681818181818182,0.6081081081081081,0.5725806451612904,0.26646706586826346,17.38778811160534,0.375,0.07490144546649145,0.019559902200488997,0.017726798748696558,0.014234875444839857,0.09929078014184398,0.05660377358490566,0.4444444444444444,0.20958083832335328,0.5857142857142857,0.6833333333333333,0.5365853658536586,0.15568862275449102,0.5,0.52,0.5,0.36826347305389223,0.44715447154471544,0.46218487394957986,0.7090909090909091,0.08083832335329341,0.4444444444444444,0.46153846153846156,1.0,0.18562874251497005,0.25,0.7777777777777778,0.10784313725490197,0.2727272727272727,0.19607843137254902,0.47604790419161674,0.472590990990991,0.45987205882352944,0.4671769607843137,0.0676056338028169,0.09022556390977443,0.10854503464203233,0.3325635103926097,11.465306122448977,25.435955056179772,24.0,1.0,26.0,7.0,3.0,26.0,16.0,1.0,1.0,6.0,2.0,14.0,6.0,4.0,1.0,1.0,4.0,,,,0.0653061224489796,0.14285714285714285,0.07058823529411765,0.0070921985815602835,0.041884816753926704,0.011560693641618497,0.009009009009009009,0.058823529411764705,0.06280193236714976,0.013157894736842105,0.41935483870967744,0.41935483870967744,0.8461538461538461,0.027777777777777776,0.23529411764705882,0.4262295081967213,12.0,,6.0,3.0,,0.5,6.0,8.0,12.0,1.0,1.0,10.0,,,2.0,0.038461538461538464,0.032520325203252036,0.14285714285714285,0.16666666666666666,0.4,,4.0,4.0,11.0,0.5714285714285714,,,0.6666666666666666,1.0,1.0,0.011235955056179775,,,,0.037037037037037035,True,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,76122.0,1269,2423,2431,845,310.0,4854,2644,57.0,75.0,21.0,168.0,37.0,198.0,315.0,845,0.15163934426229508,0.17077625570776256,0.143646408839779,0.34874122988031364,-96.0,804.0,103.0,144.0,35.0,50.0,99.0,205.0,65.0,155.0,,,,,,,267.0,504.0,,,159.0,693.0,52.0,88.0,135.0,79.0,164.0,,,94.0,252.0,338.0,196.0,,62.0,,18.0,16.0,28.0,8.0,85.0,150.0,117.0,31.0,14.0,40.0,2.0,11.0,49.0,29.0,,89.0,28.0,55.0,114.0,17.0,176.0,4.0,205.0,95.0,22.0,73.0,47.0,73.0,43.0,252.0,12.0,22.0,0.6329588014981273,0.7161016949152542,,,,,0.5297619047619048,0.5909090909090909,0.4817073170731707,0.5297619047619048,0.5909090909090909,0.4817073170731707,0.5853040540540541,0.6553398058252428,0.5779816513761468,,24.373657838224766,0.449438202247191,0.1762632197414806,0.091792656587473,0.10433979686057249,0.10397553516819572,0.16,0.1746031746031746,0.589041095890411,0.2857142857142857,0.7152777777777778,0.8110236220472441,0.6310679611650486,0.40674603174603174,0.48292682926829267,0.5076923076923077,0.5151515151515151,0.30753968253968256,0.41935483870967744,0.42207792207792205,0.8153846153846154,,,,,,0.5681818181818182,0.7,,,,0.2857142857142857,0.44684960317460326,0.5014026315789473,0.44494939024390245,0.16666666666666666,0.16666666666666666,0.19480519480519481,0.36363636363636365,9.070039682539683,,48.0,,,,31.0,,28.0,2.0,28.0,11.0,10.0,17.0,8.0,10.0,,,19.0,1.0,1.0,7.0,0.05555555555555555,0.11805555555555555,0.12790697674418605,0.17834394904458598,0.11330049261083744,0.0707070707070707,0.13821138211382114,0.1695501730103806,0.20675105485232068,0.049019607843137254,,,,,0.2926829268292683,,34.0,4.0,10.0,29.0,0.05,0.7083333333333334,,,,,4.0,14.0,1.0,7.0,1.0,0.04878048780487805,0.0064516129032258064,0.14285714285714285,,,,,,,,,,,,,,,,0.3235294117647059,,True,,,
