EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Travels,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChancePointsPct,ShortMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,NonHeaveArc3FGA,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,Fg2aBlocked,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyFtPoints,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallTurnovers,ShortMidRangeFGM,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,on,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,1028.0,17,10,39,36,22.0,12.0,1.0,75,4.0,5.0,3.0,3.0,2.0,3.0,6.0,8.0,1.0,13.0,32,3.0,3.0,6.0,12.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,22.0,1.0,1.0,0.75,1.0,0.75,1.0,0.8125,1.0,25.0,0.3,0.3333333333333333,0.3125,1.0,0.25,0.5,1.0,0.625,0.8,0.8,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.625,0.53085,0.6493666666666666,0.125,0.125,0.46153846153846156,5.75,0.5641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101153,1610612760,Mickael Gelabale,Mickael Gelabale,101153,SEA,1018.0,17,11,37,33,20.0,3.0,4.0,70,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,5.0,29,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,2.0,20.0,0.5,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,9.75609756097561,0.2,0.25,0.23076923076923078,,,,,1.0,1.0,1.0,0.5,,,,,1.0,1.0,1.0,0.56205,0.5898,0.3333333333333333,0.3333333333333333,0.4,,0.5405405405405406,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.09090909090909091,0.06666666666666667,0.3333333333333333,0.5,0.6666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,331.0,6,-5,13,12,7.0,,1.0,25,,,,,2.0,2.0,2.0,3.0,,4.0,13,2.0,3.0,4.0,,,,,,,2.0,2.0,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,4.0,7.0,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,28.57142857142857,0.5,,0.5,0.5,,,,,,,,0.5,1.0,1.0,,,,0.25,0.38858750000000003,0.33966666666666673,,,1.0,13.733333333333334,0.5384615384615384,,2.0,4.0,1.0,,1.0,,1.0,,0.2,0.125,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.25,0.405,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,1610612760,Mike Wilks,Mike Wilks,2366,SEA,1469.0,24,14,55,50,33.0,26.0,3.0,105,2.0,5.0,2.0,4.0,1.0,1.0,3.0,7.0,,6.0,47,3.0,6.0,6.0,6.0,4.0,5.0,4.0,11.0,,2.0,2.0,3.0,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,6.0,33.0,1.0,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,13.793103448275863,0.14285714285714285,,0.09090909090909091,,0.2,,,0.7142857142857143,0.4,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.6666666666666666,0.5,0.7142857142857143,0.5172,0.46893333333333337,,,1.0,3.4857142857142853,0.6,,,,1.0,,1.0,,,,0.06666666666666667,0.05,,0.2,,,1.0,,,,,,,,,,,0.14285714285714285,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,1610612760,Desmon Farmer,Desmon Farmer,2824,SEA,1908.0,32,16,70,66,33.0,26.0,5.0,136,1.0,3.0,,,2.0,4.0,3.0,7.0,1.0,13.0,61,1.0,3.0,5.0,2.0,8.0,9.0,1.0,19.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,5.0,33.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.4,0.3125,0.43333333333333335,0.3125,21.333333333333332,,0.09090909090909091,0.03333333333333333,,,0.16666666666666666,,0.2,0.3333333333333333,0.3333333333333333,,0.26666666666666666,0.5,0.5,0.5,,,0.7333333333333333,0.4842633333333333,0.42541875,0.06666666666666667,0.14285714285714285,0.38461538461538464,12.185714285714287,0.4714285714285714,,,4.0,,,,,,,,,,,,,,6.0,8.0,,,6.0,,,,0.5333333333333333,,,0.4,,24.9375,,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,0.5,0.25,0.2,0.25,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,1347.0,22,14,50,49,20.0,21.0,2.0,99,1.0,1.0,,,3.0,4.0,4.0,6.0,3.0,14.0,43,2.0,3.0,6.0,6.0,2.0,2.0,,4.0,1.0,2.0,5.0,5.0,2.0,1.0,,,2.0,,2.0,,2.0,,3.0,1.0,1.0,,,,,,6.0,20.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6875,0.5,0.7777777777777778,0.6,21.153846153846153,0.14285714285714285,0.125,0.13636363636363635,,0.5,0.2,,0.125,1.0,1.0,,0.5,0.75,0.75,1.0,,,0.375,0.36636428571428575,0.3078666666666667,0.125,0.16666666666666666,0.42857142857142855,15.716666666666667,0.4,,,2.0,,2.0,,,,0.6666666666666666,,,,,,,1.0,1.0,2.0,,,1.0,,,,0.25,,0.125,0.125,,30.0,1.0,,,2.0,2.0,1.0,0.16666666666666666,,1.0,,1.0,,,,,1.0,1.0,,,1.0,3.0,,,,2.0,,,1.0,0.5,,0.5,0.125,,,,,,0.25,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,983.0,16,6,36,36,10.0,20.0,3.0,72,1.0,1.0,,,1.0,2.0,2.0,4.0,2.0,6.0,35,,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,10.0,,,0.5,,0.3333333333333333,,0.42857142857142855,,20.51282051282051,,,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,,,0.5,0.4641583333333334,0.3582,0.14285714285714285,0.2,,11.600000000000001,0.2777777777777778,,,4.0,,,,,,,,,,,,,1.0,2.0,2.0,,,2.0,,,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,25.1,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,405.0,7,6,14,12,8.0,6.0,2.0,26,1.0,1.0,1.0,1.0,,,2.0,3.0,1.0,5.0,9,1.0,1.0,3.0,4.0,,,,,,1.0,2.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,3.0,8.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,0.75,31.25,0.2,,0.125,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,0.4408666666666667,0.5456,0.25,0.25,0.6,6.533333333333334,0.5714285714285714,,,,,1.0,1.0,,,1.0,,0.16666666666666666,,0.5,,,2.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.25,0.3333333333333333,0.5,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,404.0,7,-4,14,14,4.0,,1.0,28,1.0,1.0,,,,,1.0,1.0,,2.0,17,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,1.0,,0.5,,0.5,,13.333333333333334,,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,0.5407500000000001,,,,,,0.2857142857142857,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,24.3,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,1610612760,Chris Wilcox,Chris Wilcox,2404,SEA,392.0,7,3,14,14,,8.0,3.0,28,1.0,1.0,,,,1.0,2.0,3.0,3.0,7.0,16,,,,2.0,,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,,2.0,,3.0,1.0,2.0,,,,,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.875,,23.52941176470588,,0.25,0.25,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.4902333333333333,,0.5,0.5,,10.799999999999999,,1.0,5.0,2.0,1.0,,1.0,,1.25,,0.2,0.125,,,0.3333333333333333,0.7142857142857143,1.0,,,2.0,2.0,,,1.0,1.0,,,0.3333333333333333,,0.54475,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
