EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,FTDefRebounds,Loose Ball Fouls Drawn,DefFTReboundPct,OffThreePtRebounds,FTOffRebounds,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Arc3PctBlocked,BlockedCorner3
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,15289.0,255,-99,472,491,166.0,122.0,62.0,963,15.0,29.0,1.0,3.0,9.0,11.0,1.0,7.0,11.0,31.0,2.0,1.0,2.0,6.0,1.0,2.0,27.0,67.0,2.0,8.0,21.0,81.0,536,1.0,5.0,1.0,2.0,4.0,13.0,24.0,3.0,13.0,39.0,20.0,34.0,6.0,2.0,1.0,5.0,2.0,8.0,37.0,6.0,43.0,4.0,2.0,25.0,2.0,10.0,92.0,6.0,6.0,12.0,18.0,6.0,24.0,2.0,9.0,6.0,3.0,16.0,2.0,9.0,6.0,7.0,3.0,22.0,1.0,7.0,9,18,1.0,28.0,2.0,30.0,2.0,12.0,4.0,39.0,166.0,1.0,4.0,0.37037037037037035,0.38461538461538464,1.0,0.25,0.2857142857142857,0.40298507462686567,0.2,0.5416666666666666,0.4,0.16666666666666666,0.48148148148148145,0.4550561797752809,0.2857142857142857,0.5735294117647058,0.10666666666666667,0.11940298507462686,0.2413793103448276,0.14285714285714285,20.517560073937155,0.7272727272727273,0.0821917808219178,0.031746031746031744,0.09090909090909091,0.08490566037735849,0.026905829596412557,0.019230769230769232,0.043478260869565216,0.03296703296703297,0.022222222222222223,0.09523809523809523,0.11864406779661017,0.11627906976744186,0.043478260869565216,0.05555555555555555,0.38666666666666666,0.5172413793103449,0.6818181818181818,0.5333333333333333,0.09333333333333334,0.14285714285714285,0.16666666666666666,0.41333333333333333,0.3548387096774194,0.3548387096774194,0.18181818181818182,0.02666666666666667,0.08,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.16666666666666666,0.4074074074074074,0.8181818181818182,0.037037037037037035,0.07407407407407407,0.49333333333333335,0.4,0.48945675675675676,0.4749250000000001,0.5015038461538461,0.1411764705882353,0.15584415584415584,0.04938271604938271,0.48148148148148145,9.061194029850746,27.625,0.3516949152542373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,11457.0,191,-82,333,348,112.0,101.0,33.0,681,7.0,11.0,1.0,2.0,2.0,2.0,1.0,6.0,11.0,27.0,,,,,,,19.0,44.0,,,4.0,42.0,398,2.0,5.0,,,4.0,4.0,13.0,,,8.0,24.0,14.0,,,,,,5.0,17.0,4.0,21.0,2.0,2.0,7.0,1.0,9.0,46.0,1.0,3.0,11.0,14.0,1.0,15.0,,3.0,3.0,,8.0,4.0,5.0,9.0,3.0,1.0,17.0,2.0,10.0,6,17,2.0,8.0,4.0,5.0,2.0,3.0,,8.0,112.0,,,0.631578947368421,0.631578947368421,,,,0.4318181818181818,0.4,0.3076923076923077,0.4318181818181818,0.4,0.3076923076923077,0.45555555555555555,0.4,0.3076923076923077,,0.11363636363636363,0.2727272727272727,0.16666666666666666,16.445623342175065,0.47058823529411764,0.0859375,0.007751937984496124,0.09375,0.0875,0.006578947368421052,0.03225806451612903,,,0.0851063829787234,0.09375,0.08163265306122448,0.08695652173913043,0.1111111111111111,,0.25,0.6363636363636364,0.875,0.2857142857142857,0.13636363636363635,0.16666666666666666,0.2,0.6136363636363636,0.4074074074074074,0.4230769230769231,0.8181818181818182,,,,,,0.4,0.5,,0.15384615384615385,1.0,,,0.25,,0.43947045454545447,0.45793999999999996,0.41923846153846156,0.06666666666666667,0.06666666666666667,0.09523809523809523,0.19047619047619047,11.890909090909094,,0.33633633633633636,1.0,1.0,1.0,2.0,1.0,0.037037037037037035,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200784,1610612755,Bobby Jones,Bobby Jones,200784,PHI,6871.0,115,-7,207,209,78.0,55.0,29.0,416,6.0,12.0,1.0,3.0,2.0,5.0,,3.0,5.0,12.0,2.0,1.0,,1.0,,1.0,11.0,27.0,,3.0,9.0,31.0,228,1.0,3.0,,,2.0,5.0,12.0,2.0,5.0,15.0,16.0,6.0,,2.0,,1.0,,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,6.0,5.0,9.0,15.0,6.0,21.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,,1.0,5.0,1.0,3.0,9,16,,14.0,2.0,17.0,1.0,6.0,3.0,15.0,78.0,3.0,3.0,0.7272727272727273,0.8,,,,0.4074074074074074,0.3333333333333333,0.4166666666666667,0.36666666666666664,0.3333333333333333,0.35714285714285715,0.40789473684210525,0.3333333333333333,0.4166666666666667,0.1,0.07407407407407407,0.16666666666666666,,17.916666666666668,0.4,0.14754098360655737,0.07142857142857142,0.13157894736842105,0.1414141414141414,0.06315789473684211,0.1111111111111111,0.043478260869565216,0.058823529411764705,0.1875,0.125,0.13793103448275862,0.08695652173913043,0.2,0.058823529411764705,0.4,0.5,0.6,0.5,0.1,,,0.4,0.4166666666666667,0.4166666666666667,1.0,0.06666666666666667,0.03333333333333333,,,,1.0,0.3333333333333333,,0.35714285714285715,0.4,0.07142857142857142,0.07142857142857142,0.5,,0.4868166666666667,0.5626666666666666,0.472225,0.17142857142857143,0.1875,0.06451612903225806,0.4838709677419355,9.41851851851852,24.766666666666666,0.37681159420289856,1.0,,,3.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2212,1610612755,Steven Hunter,Steven Hunter,2212,PHI,96280.0,1605,-278,2979,3011,765.0,586.0,349.0,5990,149.0,220.0,43.0,63.0,40.0,60.0,25.0,76.0,14.0,30.0,,,,,,,188.0,326.0,,,74.0,450.0,3240,49.0,78.0,,23.0,121.0,45.0,75.0,,29.0,119.0,266.0,110.0,,68.0,,,,26.0,24.0,2.0,26.0,1.0,1.0,12.0,1.0,11.0,54.0,99.0,54.0,138.0,221.0,114.0,335.0,13.0,13.0,9.0,4.0,20.0,1.0,10.0,45.0,10.0,10.0,65.0,9.0,18.0,67,137,10.0,123.0,12.0,151.0,20.0,74.0,12.0,119.0,765.0,10.0,11.0,0.7074468085106383,0.8636363636363636,,,,0.5766871165644172,0.6282051282051282,0.6,0.5766871165644172,0.6282051282051282,0.6,0.5739795918367347,0.6173469387755102,0.6071428571428571,,0.07975460122699386,0.08636363636363636,0.09210526315789473,13.516711032238982,0.3076923076923077,0.1262580054894785,0.08476027397260275,0.15041782729805014,0.1322314049586777,0.08327137546468401,0.10429447852760736,0.08860759493670886,0.07034220532319392,0.10215053763440861,0.10727969348659004,0.1565217391304348,0.15671641791044777,0.13186813186813187,0.11607142857142858,0.6748466257668712,0.6772727272727272,0.7412935323383084,0.738255033557047,0.2331288343558282,0.32894736842105265,0.36231884057971014,0.09202453987730061,0.4666666666666667,0.4666666666666667,0.5714285714285714,,,,,,0.8076923076923077,0.6825396825396826,,0.8,0.6666666666666666,,,0.6748466257668712,,0.5178257668711655,0.5419811594202898,0.5399306666666666,0.19473684210526315,0.19473684210526315,0.2688888888888889,0.2644444444444444,3.604601226993864,,0.256797583081571,6.0,4.0,,22.0,,,0.6,0.2558139534883721,29.0,16.0,0.3493975903614458,13.0,2.0,74.0,2.0,2.0,52.0,6.0,16.0,76.0,39.0,3.0,1.0,11.0,5.0,0.019801980198019802,0.07344632768361582,0.08396946564885496,0.043478260869565216,0.5131578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
693,1610612755,Joe Smith,Joe Smith,693,PHI,22178.0,370,-101,684,682,218.0,157.0,84.0,1366,17.0,29.0,6.0,9.0,5.0,9.0,10.0,31.0,15.0,41.0,1.0,,,,,,42.0,101.0,,1.0,27.0,111.0,767,6.0,14.0,,7.0,19.0,13.0,33.0,,15.0,41.0,66.0,18.0,,10.0,,,,3.0,9.0,2.0,11.0,2.0,,4.0,1.0,4.0,24.0,21.0,15.0,47.0,67.0,24.0,91.0,1.0,9.0,4.0,5.0,8.0,2.0,5.0,9.0,3.0,4.0,17.0,1.0,4.0,20,34,1.0,36.0,8.0,34.0,3.0,15.0,4.0,41.0,218.0,3.0,3.0,0.7857142857142857,0.8918918918918919,,,,0.4158415841584158,0.42857142857142855,0.3939393939393939,0.4117647058823529,0.42857142857142855,0.3939393939393939,0.4703389830508475,0.5588235294117647,0.5125,0.00980392156862745,0.0297029702970297,0.06896551724137931,,17.245817245817246,0.47058823529411764,0.2088888888888889,0.08076923076923077,0.1724137931034483,0.1987179487179487,0.07792207792207792,0.07142857142857142,0.0847457627118644,0.08396946564885496,0.2537313432835821,0.17647058823529413,0.19626168224299065,0.1935483870967742,0.12,0.01818181818181818,0.28431372549019607,0.5862068965517241,0.6296296296296297,0.7058823529411765,0.30392156862745096,0.3225806451612903,0.3225806451612903,0.4019607843137255,0.36585365853658536,0.375,0.8666666666666667,0.00980392156862745,,,,,0.6428571428571429,0.6666666666666666,,0.2727272727272727,0.5555555555555556,,,0.29411764705882354,,0.43162401960784313,0.46060000000000006,0.40730606060606067,0.13157894736842105,0.13274336283185842,0.17117117117117117,0.36936936936936937,9.739603960396039,24.3,0.31871345029239767,,,,5.0,,0.024390243902439025,0.8,0.16666666666666666,5.0,7.0,0.21739130434782608,3.0,,5.0,,,3.0,1.0,1.0,5.0,3.0,3.0,,2.0,1.0,,0.0625,0.08108108108108109,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200811,1610612755,Lou Amundson,Lou Amundson,200811,PHI,1184.0,20,-26,38,39,24.0,12.0,5.0,77,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,3.0,,,,,43,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,5.0,5.0,3.0,8.0,,,,,2.0,,1.0,2.0,1.0,,4.0,,2.0,1,2,,1.0,1.0,,,,,,24.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,14.583333333333334,0.5,0.35714285714285715,0.09090909090909091,,0.2631578947368421,0.08,0.1,,0.125,0.6666666666666666,0.4,0.16666666666666666,,,,0.6666666666666666,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,0.5,,,,0.6666666666666666,,0.5044333333333334,0.5519,0.4807,,,,,5.0,,0.631578947368421,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,2.0,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,46423.0,774,-181,1431,1458,289.0,249.0,176.0,2889,43.0,85.0,7.0,12.0,9.0,16.0,25.0,76.0,64.0,154.0,12.0,1.0,12.0,56.0,5.0,19.0,132.0,315.0,16.0,68.0,26.0,338.0,1603,12.0,23.0,7.0,4.0,31.0,22.0,54.0,20.0,8.0,61.0,88.0,176.0,39.0,8.0,5.0,51.0,12.0,12.0,42.0,4.0,46.0,3.0,1.0,19.0,6.0,17.0,96.0,20.0,9.0,34.0,44.0,21.0,65.0,9.0,28.0,12.0,16.0,25.0,5.0,14.0,26.0,11.0,6.0,51.0,3.0,12.0,21,57,9.0,39.0,4.0,37.0,2.0,17.0,2.0,61.0,289.0,5.0,2.0,0.3333333333333333,0.34375,0.8125,0.23529411764705882,0.25396825396825395,0.41904761904761906,0.5217391304347826,0.4074074074074074,0.4073107049608355,0.45,0.3581081081081081,0.42125,0.484375,0.391025641025641,0.17754569190600522,0.0380952380952381,0.08235294117647059,0.05263157894736842,27.56723716381418,0.49019607843137253,0.0648854961832061,0.03466204506065858,0.05660377358490566,0.0629575402635432,0.03129657228017884,0.07006369426751592,0.02564102564102564,0.01893939393939394,0.033707865168539325,0.08064516129032258,0.08108108108108109,0.05982905982905983,0.047619047619047616,0.04186046511627907,0.22193211488250653,0.5058823529411764,0.5512820512820513,0.5116279069767442,0.19843342036553524,0.32894736842105265,0.3472222222222222,0.402088772845953,0.4155844155844156,0.41830065359477125,0.296875,0.031331592689295036,0.1462140992167102,0.21428571428571427,0.21428571428571427,0.75,0.4,0.5833333333333334,0.16666666666666666,0.21621621621621623,0.5625,0.013513513513513514,0.25675675675675674,0.39947780678851175,0.23529411764705882,0.46769087301587303,0.5028076923076923,0.4514050724637681,0.04271356783919598,0.051515151515151514,0.09171597633136094,0.1804733727810651,11.527936507936507,26.969117647058823,0.20195667365478687,4.0,1.0,,1.0,1.0,0.006493506493506494,0.12,0.42857142857142855,1.0,1.0,0.02631578947368421,1.0,,4.0,,,3.0,,1.0,4.0,4.0,,,,,,0.010638297872340425,0.014084507042253521,,1.0,4.0,2.0,1.0,3.0,1.0,3.0,9.0,0.14285714285714285,0.15,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.2,0.15789473684210525,,,,,,,,,,,,,True,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,51268.0,854,-211,1595,1607,557.0,423.0,179.0,3202,18.0,31.0,2.0,3.0,4.0,8.0,8.0,33.0,57.0,137.0,24.0,10.0,37.0,81.0,9.0,31.0,83.0,201.0,48.0,105.0,69.0,379.0,1756,6.0,12.0,14.0,7.0,31.0,14.0,46.0,41.0,34.0,104.0,124.0,42.0,138.0,2.0,2.0,79.0,37.0,15.0,39.0,6.0,45.0,5.0,1.0,22.0,10.0,7.0,96.0,10.0,25.0,57.0,83.0,11.0,94.0,2.0,21.0,12.0,9.0,28.0,2.0,16.0,18.0,12.0,5.0,46.0,2.0,9.0,33,75,7.0,58.0,9.0,77.0,5.0,19.0,13.0,104.0,557.0,9.0,13.0,0.7469879518072289,0.7560975609756098,0.9583333333333334,0.45714285714285713,0.46601941747572817,0.4129353233830846,0.5,0.30434782608695654,0.5065359477124183,0.46153846153846156,0.40229885057471265,0.5494011976047904,0.5172413793103449,0.49047619047619045,0.3431372549019608,0.07462686567164178,0.22580645161290322,0.09090909090909091,21.16991643454039,0.6086956521739131,0.10106382978723404,0.016863406408094434,0.1282051282051282,0.1080368906455863,0.015558698727015558,0.0125,0.02631578947368421,0.014234875444839857,0.07106598984771574,0.11267605633802817,0.12,0.14473684210526316,0.06976744186046512,0.012903225806451613,0.10130718954248366,0.5806451612903226,0.75,0.9444444444444444,0.10784313725490197,0.24242424242424243,0.26666666666666666,0.4477124183006536,0.41605839416058393,0.4318181818181818,0.7894736842105263,0.0784313725490196,0.2647058823529412,0.4567901234567901,0.4567901234567901,0.9459459459459459,0.11538461538461539,0.6666666666666666,0.34615384615384615,0.09195402298850575,0.5,0.11494252873563218,0.3563218390804598,0.4444444444444444,0.46835443037974683,0.46078108552631586,0.5004895833333333,0.45886058823529424,0.06230529595015576,0.08837209302325581,0.08179419525065963,0.27440633245382584,14.304477611940298,25.639047619047616,0.3492163009404389,,1.0,,5.0,15.0,0.0364963503649635,,1.0,1.0,2.0,0.01818181818181818,1.0,,5.0,1.0,1.0,2.0,3.0,,6.0,4.0,,,1.0,2.0,,0.008771929824561403,0.011363636363636364,,0.6666666666666666,11.0,5.0,3.0,10.0,4.0,14.0,6.0,0.2857142857142857,0.34146341463414637,0.4583333333333333,0.4782608695652174,1.0,0.19230769230769232,0.3333333333333333,0.3225806451612903,1.0,4.0,1.0,1.0,0.009523809523809525,0.041666666666666664,0.2,1.0,1.0,0.4,0.009433962264150943,,True,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,70860.0,1181,-200,2199,2212,528.0,398.0,252.0,4411,85.0,134.0,13.0,20.0,22.0,32.0,8.0,33.0,52.0,159.0,14.0,4.0,11.0,32.0,3.0,9.0,145.0,326.0,13.0,46.0,178.0,507.0,2391,15.0,31.0,3.0,7.0,40.0,36.0,69.0,13.0,46.0,127.0,124.0,166.0,24.0,20.0,,32.0,11.0,11.0,142.0,22.0,164.0,13.0,9.0,79.0,29.0,34.0,350.0,24.0,35.0,92.0,134.0,29.0,163.0,8.0,60.0,32.0,28.0,68.0,13.0,48.0,48.0,20.0,10.0,116.0,10.0,23.0,32,61,9.0,154.0,12.0,215.0,10.0,86.0,21.0,127.0,528.0,5.0,15.0,0.42758620689655175,0.45925925925925926,0.6153846153846154,0.2826086956521739,0.2826086956521739,0.4447852760736196,0.4838709677419355,0.5217391304347826,0.4422043010752688,0.4852941176470588,0.49390243902439024,0.5309168443496801,0.5263157894736842,0.573394495412844,0.12365591397849462,0.03374233128834356,0.06716417910447761,0.06060606060606061,23.404255319148938,0.5862068965517241,0.11288343558282209,0.02768166089965398,0.13725490196078433,0.11869158878504672,0.02834008097165992,0.06147540983606557,0.012711864406779662,0.015503875968992248,0.12367491166077739,0.0855614973262032,0.11884057971014493,0.1377551020408163,0.13559322033898305,0.03980099502487562,0.3602150537634409,0.6343283582089553,0.68,0.5411764705882353,0.08870967741935484,0.24242424242424243,0.25806451612903225,0.4274193548387097,0.3270440251572327,0.3270440251572327,0.2692307692307692,0.03763440860215054,0.08602150537634409,0.34375,0.34375,0.5454545454545454,0.5882352941176471,0.65,0.08823529411764706,0.3902439024390244,0.6875,0.04878048780487805,0.10975609756097561,0.4838709677419355,0.34375,0.48840739247311815,0.4906378787878788,0.48297926829268295,0.19419642857142858,0.21393034825870647,0.07889546351084813,0.2504930966469428,9.887730061349693,25.00217391304348,0.24010914051841747,9.0,1.0,,1.0,10.0,,0.25,0.07692307692307693,7.0,3.0,0.11475409836065574,4.0,1.0,10.0,4.0,4.0,8.0,2.0,,14.0,9.0,1.0,,,3.0,0.014492753623188406,0.03305785123966942,0.03260869565217391,0.034482758620689655,0.6428571428571429,2.0,,1.0,1.0,1.0,3.0,15.0,0.3333333333333333,0.23076923076923078,0.14285714285714285,0.14285714285714285,1.0,,0.3333333333333333,0.1111111111111111,,2.0,,1.0,,,,,1.0,0.5,0.021739130434782608,1.0,True,,
185,1610612755,Chris Webber,Chris Webber,185,PHI,6711.0,112,4,221,221,68.0,59.0,18.0,442,6.0,13.0,1.0,5.0,1.0,4.0,4.0,15.0,4.0,14.0,,,,1.0,,1.0,14.0,42.0,,1.0,1.0,29.0,219,1.0,7.0,,,2.0,3.0,14.0,1.0,,6.0,22.0,6.0,,2.0,,1.0,,,11.0,3.0,14.0,2.0,1.0,8.0,,3.0,31.0,5.0,5.0,20.0,30.0,6.0,36.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,,5.0,1.0,2.0,4,8,,6.0,1.0,3.0,1.0,2.0,,6.0,68.0,1.0,,0.7857142857142857,0.8461538461538461,,,,0.3333333333333333,0.14285714285714285,0.21428571428571427,0.32558139534883723,0.14285714285714285,0.2,0.32954545454545453,0.14285714285714285,0.2,0.023255813953488372,,,,20.0,0.8,0.26666666666666666,0.06329113924050633,0.19230769230769232,0.24752475247524752,0.06593406593406594,0.1,0.043478260869565216,0.05555555555555555,0.125,0.25,0.37142857142857144,0.18181818181818182,0.25,0.03571428571428571,0.3023255813953488,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.3488372093023256,0.26666666666666666,0.26666666666666666,0.32558139534883723,0.2857142857142857,0.2857142857142857,1.0,,0.023255813953488372,,,,0.7142857142857143,0.2,,0.26666666666666666,0.25,,0.06666666666666667,0.32558139534883723,,0.44583139534883726,0.5480833333333334,0.41687,0.045454545454545456,0.046511627906976744,0.06896551724137931,0.20689655172413793,8.8,26.1,0.3076923076923077,,,,1.0,,,0.5,,5.0,,0.7142857142857143,1.0,,6.0,,,6.0,,,6.0,4.0,,,,,,0.08333333333333333,0.1,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
