EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,DefensiveGoaltends,SecondChanceAtRimPctAssisted,BlockedCorner3,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,on,Arc3PctBlocked,OffensiveGoaltends
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,84551.0,1409,-30,2793,2817,1010,895,303,5610,60.0,100,11.0,22.0,19.0,32.0,13.0,34.0,37.0,97.0,15.0,37.0,1.0,3.0,9.0,38.0,112.0,2.0,5.0,10.0,31.0,110.0,231,53.0,149.0,95.0,474.0,2966,12.0,30.0,3.0,8.0,10.0,43.0,32.0,70.0,10.0,40.0,58.0,152.0,110.0,110.0,147.0,12.0,20.0,112.0,38.0,14.0,64.0,23.0,87.0,18.0,5.0,34.0,11.0,19.0,197.0,13.0,37.0,3.0,35.0,106,11.0,152,53.0,205,7.0,45.0,26.0,19.0,31.0,11.0,16.0,39.0,2.0,15.0,3.0,6.0,70.0,7.0,22.0,93,190,16.0,12.0,104.0,6.0,12.0,114.0,9.0,7.0,32.0,1.0,25.0,42.0,1.0,1.0,21.0,8.0,13.0,43.0,23.0,3.0,152.0,1010,33.0,22.0,0.5,0.55,0.9245283018867925,0.35570469798657717,0.375,0.25,0.35570469798657717,0.47619047619047616,0.4,0.45714285714285713,0.4986842105263158,0.4342105263157895,0.42727272727272725,0.5477855477855478,0.48863636363636365,0.528169014084507,0.39210526315789473,0.06060606060606061,0.11,0.08823529411764706,15.76776649746193,0.44285714285714284,0.09734513274336283,0.026785714285714284,0.1172566371681416,0.04097452934662237,0.09943181818181818,0.03812316715542522,0.11226114649681529,0.04019292604501608,0.03908794788273615,0.04780876494023904,0.03768115942028986,0.04198473282442748,0.02531645569620253,0.10830324909747292,0.11842105263157894,0.12280701754385964,0.09282700421940929,0.11304347826086956,0.035,0.5348837209302325,0.2631578947368421,0.6,0.6741573033707865,0.45,0.08947368421052632,0.38235294117647056,0.41935483870967744,0.3076923076923077,0.25526315789473686,0.38144329896907214,0.38144329896907214,0.6486486486486487,0.09736842105263158,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.29473684210526313,0.3392857142857143,0.3392857142857143,0.9210526315789473,0.5789473684210527,0.5,0.07894736842105263,0.3333333333333333,1.0,0.13157894736842105,0.4,1.0,0.2909090909090909,0.59375,0.08181818181818182,0.2818181818181818,0.3225806451612903,0.6552631578947369,0.3392857142857143,0.5134936842105263,0.519555172413793,0.5112327272727273,0.08168316831683169,0.12598425196850394,0.006666666666666667,0.09071729957805907,0.3206751054852321,9.2974025974026,24.647651006711417,0.3616183315431436,,,,,,,,,,,,,,True,,
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,21919.0,365,-31,714,730,270,254,86,1444,15.0,35,2.0,2.0,9.0,18.0,1.0,9.0,14.0,33.0,1.0,7.0,,,1.0,11.0,37.0,,2.0,4.0,15.0,30.0,77,12.0,44.0,26.0,122.0,766,2.0,3.0,,2.0,1.0,5.0,19.0,32.0,4.0,16.0,13.0,63.0,28.0,32.0,27.0,9.0,2.0,36.0,11.0,6.0,23.0,6.0,29.0,5.0,1.0,17.0,2.0,4.0,64.0,2.0,7.0,,15.0,24,,39,9.0,48,4.0,19.0,9.0,10.0,17.0,3.0,9.0,9.0,1.0,8.0,,2.0,26.0,1.0,5.0,12,36,4.0,2.0,38.0,1.0,6.0,36.0,2.0,,13.0,,6.0,4.0,,,2.0,1.0,1.0,4.0,2.0,,63.0,270,6.0,7.0,0.4666666666666667,0.4827586206896552,0.75,0.2727272727272727,,0.25,0.27906976744186046,0.38961038961038963,0.6666666666666666,0.59375,0.39669421487603307,0.4,0.5208333333333334,0.4420289855072464,0.4166666666666667,0.5526315789473685,0.36363636363636365,0.07792207792207792,0.11428571428571428,0.2222222222222222,20.297029702970296,0.6538461538461539,,,0.10714285714285714,0.03255813953488372,0.17647058823529413,0.023809523809523808,0.1262135922330097,0.030100334448160536,0.0379746835443038,0.01639344262295082,0.04,0.03076923076923077,,0.06060606060606061,0.09259259259259259,0.14423076923076922,0.20754716981132076,0.125,0.056338028169014086,0.5,0.2892561983471074,0.42857142857142855,0.4838709677419355,0.4666666666666667,0.0743801652892562,0.1111111111111111,0.14285714285714285,,0.2727272727272727,0.42424242424242425,0.42424242424242425,0.5,0.05785123966942149,0.14285714285714285,0.14285714285714285,1.0,0.30578512396694213,0.2972972972972973,0.2972972972972973,0.7272727272727273,0.4,1.0,,,,0.4,,,0.375,0.5,0.020833333333333332,0.3125,0.26666666666666666,0.6528925619834711,0.3055555555555556,0.49757142857142855,0.50878,0.5078563829787234,0.09848484848484848,0.14772727272727273,,0.040983606557377046,0.5163934426229508,8.731168831168832,25.972727272727276,0.37815126050420167,1.0,2.0,0.5,,,,,,,,,,,True,,
1508,1610612758,Maurice Taylor,Maurice Taylor,1508,SAC,1856.0,31,18,60,62,13,33,11,122,3.0,7,1.0,2.0,,2.0,,4.0,,1.0,,,,,,,,,,,,3.0,12,,,3.0,9.0,40,1.0,2.0,,,,2.0,,2.0,,,2.0,2.0,2.0,4.0,,,2.0,,,3.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,,2,2.0,4,1.0,5,,2.0,1.0,1.0,,,,,,,,,,,,1,4,,,3.0,,1.0,4.0,,,1.0,,1.0,,,,,,,,,,2.0,13,2.0,1.0,0.3333333333333333,0.5,,,,,,0.25,0.5,,0.25,0.5,,0.32142857142857145,0.5,0.3333333333333333,,0.25,0.2857142857142857,0.25,19.71830985915493,,0.5,,0.125,0.03571428571428571,,,0.07407407407407407,0.03125,,0.1,,,,0.2,,0.16666666666666666,,,,,0.5833333333333334,0.42857142857142855,0.6,0.3333333333333333,0.3333333333333333,,,,0.08333333333333333,,,,,,,,,,,,1.0,0.5,,,,,,,1.0,,,,,0.5833333333333334,,0.46796666666666664,0.55715,0.5572,0.07692307692307693,0.07692307692307693,,0.2222222222222222,0.2222222222222222,5.058333333333334,,0.21666666666666667,,,,,,,,,,,,,,True,,
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,35861.0,598,48,1161,1175,460,373,133,2336,51.0,92,8.0,18.0,13.0,31.0,9.0,28.0,22.0,70.0,1.0,8.0,,1.0,3.0,17.0,52.0,2.0,2.0,6.0,22.0,82.0,190,18.0,60.0,75.0,293.0,1234,11.0,22.0,2.0,3.0,3.0,31.0,22.0,64.0,6.0,25.0,38.0,100.0,52.0,112.0,42.0,12.0,14.0,51.0,17.0,15.0,32.0,17.0,49.0,14.0,3.0,16.0,8.0,8.0,115.0,9.0,21.0,,20.0,53,16.0,89,30.0,119,4.0,36.0,21.0,15.0,15.0,3.0,5.0,18.0,2.0,10.0,,7.0,33.0,3.0,14.0,17,44,1.0,6.0,78.0,6.0,5.0,96.0,11.0,,44.0,1.0,8.0,10.0,,,6.0,1.0,3.0,10.0,6.0,4.0,100.0,460,4.0,7.0,0.3170731707317073,0.3466666666666667,0.7777777777777778,0.3,0.6666666666666666,0.24,0.3050847457627119,0.43157894736842106,0.5,0.34375,0.436,0.56,0.34831460674157305,0.5017123287671232,0.5740740740740741,0.44642857142857145,0.24,0.07894736842105263,0.13043478260869565,0.10714285714285714,24.508320726172464,0.45454545454545453,0.38095238095238093,,0.1444141689373297,0.057065217391304345,0.1342281879194631,0.05325443786982249,0.14147286821705427,0.055865921787709494,0.09923664122137404,0.06896551724137931,0.013333333333333334,0.05185185185185185,0.058823529411764705,0.10810810810810811,0.1411764705882353,0.1695906432748538,0.1188118811881188,0.16666666666666666,0.030534351145038167,0.6,0.368,0.5543478260869565,0.6375,0.3333333333333333,0.112,0.32142857142857145,0.36,0.1111111111111111,0.28,0.3142857142857143,0.3142857142857143,0.36363636363636365,0.032,0.125,0.125,,0.208,0.3269230769230769,0.3269230769230769,0.8235294117647058,0.72,0.4444444444444444,0.04,,,0.08,1.0,1.0,0.34831460674157305,0.41935483870967744,0.033707865168539325,0.24719101123595505,0.2727272727272727,0.608,0.3333333333333333,0.5005421686746988,0.5358947368421053,0.4822647727272726,0.15845070422535212,0.19730941704035873,0.01639344262295082,0.10580204778156997,0.3412969283276451,8.413684210526315,25.216666666666672,0.3962101636520241,1.0,,,,,,,,,,,,,True,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,42525.0,709,44,1347,1359,394,325,139,2706,72.0,112,11.0,20.0,22.0,33.0,36.0,93.0,16.0,33.0,,,,,,,,,,,,124.0,238,,,81.0,329.0,1382,18.0,33.0,,,10.0,46.0,33.0,65.0,,,31.0,97.0,142.0,106.0,,,18.0,,,18.0,13.0,5.0,18.0,3.0,2.0,4.0,1.0,8.0,41.0,2.0,26.0,1.0,15.0,53,15.0,83,29.0,112,6.0,17.0,8.0,9.0,25.0,3.0,8.0,28.0,1.0,17.0,,13.0,53.0,4.0,12.0,43,79,8.0,7.0,113.0,10.0,11.0,119.0,11.0,,56.0,,9.0,8.0,,,6.0,,2.0,8.0,3.0,4.0,97.0,394,6.0,7.0,0.5725806451612904,0.6173913043478261,,,,,,0.5210084033613446,0.5454545454545454,0.5076923076923077,0.5210084033613446,0.5454545454545454,0.5076923076923077,0.5633561643835616,0.575,0.563953488372093,,0.07563025210084033,0.11607142857142858,0.053763440860215055,22.90836653386454,0.4716981132075472,0.2777777777777778,0.017857142857142856,0.1111111111111111,0.060324825986078884,0.08875739644970414,0.015503875968992248,0.10526315789473684,0.05,0.10416666666666667,0.06474820143884892,0.013513513513513514,0.02247191011235955,,0.10416666666666667,0.1111111111111111,0.11574074074074074,0.07563025210084033,0.12,0.06382978723404255,0.375,0.47058823529411764,0.6428571428571429,0.7272727272727273,0.5833333333333334,0.3907563025210084,0.3870967741935484,0.4090909090909091,0.4722222222222222,0.13865546218487396,0.48484848484848486,0.48484848484848486,0.75,,,,,,,,,0.6060606060606061,0.55,,,,,,,0.5076923076923077,0.6666666666666666,,,,0.47058823529411764,,0.4763697478991597,0.4988933333333333,0.4778261538461539,0.1978798586572438,0.1978798586572438,,0.1398176291793313,0.2948328267477204,5.5394957983193285,,0.2925018559762435,,1.0,0.09090909090909091,,,,,,,,,,,True,,
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,14318.0,239,-7,494,496,247,237,68,990,8.0,13,,1.0,6.0,10.0,12.0,22.0,11.0,22.0,2.0,13.0,1.0,1.0,7.0,7.0,24.0,,,1.0,10.0,31.0,57,9.0,37.0,7.0,96.0,535,4.0,7.0,1.0,1.0,1.0,12.0,14.0,27.0,1.0,17.0,7.0,38.0,16.0,46.0,21.0,6.0,2.0,24.0,7.0,2.0,8.0,3.0,11.0,2.0,1.0,7.0,,1.0,25.0,2.0,4.0,1.0,11.0,8,,19,7.0,26,,10.0,7.0,3.0,5.0,2.0,3.0,5.0,,2.0,1.0,1.0,10.0,,5.0,8,12,,,13.0,3.0,3.0,10.0,2.0,,4.0,,2.0,2.0,1.0,,,,2.0,3.0,1.0,,38.0,247,2.0,2.0,0.25806451612903225,0.26666666666666666,0.7777777777777778,0.24324324324324326,1.0,0.058823529411764705,0.24324324324324326,0.543859649122807,0.5714285714285714,0.5185185185185185,0.4734042553191489,0.6875,0.3522727272727273,0.4897959183673469,0.6666666666666666,0.3958333333333333,0.39361702127659576,0.03508771929824561,,0.045454545454545456,18.94736842105263,0.5,,0.030303030303030304,0.05333333333333334,0.02564102564102564,0.15714285714285714,0.02666666666666667,0.08636363636363636,0.025974025974025976,0.03508771929824561,0.019230769230769232,0.02127659574468085,,0.1,0.017543859649122806,0.05,0.09433962264150944,0.19047619047619047,0.10714285714285714,,0.3333333333333333,0.13829787234042554,0.6153846153846154,0.6153846153846154,0.625,0.23404255319148937,0.5454545454545454,0.5714285714285714,0.16666666666666666,0.23404255319148937,0.5,0.5238095238095238,0.09090909090909091,0.13829787234042554,0.15384615384615385,0.15384615384615385,1.0,0.2553191489361702,0.2916666666666667,0.2916666666666667,0.7142857142857143,0.125,,0.125,1.0,1.0,,,,0.22727272727272727,0.6,0.1590909090909091,0.22727272727272727,0.1,0.5319148936170213,0.2916666666666667,0.48722819148936186,0.42453,0.5017784090909091,0.041666666666666664,0.06779661016949153,,0.125,0.3958333333333333,10.642105263157893,24.67027027027027,0.5,,,,1.0,0.045454545454545456,,,,,,,,,True,,
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,2769.0,46,-13,95,99,30,55,10,194,3.0,4,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,,,,,,3.0,5.0,,,2.0,3.0,5.0,10,3.0,5.0,5.0,24.0,106,1.0,1.0,,,,2.0,2.0,4.0,2.0,3.0,4.0,14.0,2.0,8.0,3.0,6.0,,5.0,3.0,2.0,3.0,1.0,4.0,1.0,,,,3.0,9.0,,1.0,,1.0,4,1.0,6,1.0,7,,,,,,,,1.0,,,,1.0,1.0,,,3,7,,,3.0,1.0,,6.0,,2.0,2.0,,,,,,,,,,,,14.0,30,2.0,,0.2,0.2,0.3333333333333333,0.6,,0.6666666666666666,0.6,0.5,1.0,0.5,0.6333333333333333,1.0,0.7142857142857143,0.6764705882352942,1.0,0.7777777777777778,0.3333333333333333,0.2,0.25,0.3333333333333333,16.666666666666664,,0.16666666666666666,,0.11428571428571428,0.029411764705882353,0.09090909090909091,,0.10869565217391304,0.02127659574468085,,,0.1111111111111111,,,,0.09090909090909091,0.1875,,0.16666666666666666,,,0.26666666666666666,0.75,1.0,0.3333333333333333,0.2,,,,0.2,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,0.6,0.6,0.3333333333333333,1.0,1.0,,,,,,,0.2857142857142857,0.5,,0.42857142857142855,0.6666666666666666,0.6,0.6,0.47285,0.5032,0.47886428571428574,0.11764705882352941,0.16666666666666666,,0.08333333333333333,0.5833333333333334,8.91,24.64,0.3157894736842105,,,1.0,,,,,,,,,,,True,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,55082.0,918,-63,1781,1800,579,515,176,3581,53.0,84,3.0,4.0,19.0,28.0,26.0,48.0,16.0,50.0,6.0,17.0,1.0,1.0,6.0,13.0,40.0,2.0,6.0,5.0,18.0,95.0,182,19.0,57.0,72.0,319.0,1909,7.0,15.0,3.0,7.0,3.0,26.0,29.0,54.0,9.0,24.0,24.0,109.0,46.0,144.0,54.0,3.0,6.0,40.0,13.0,24.0,89.0,27.0,116.0,19.0,8.0,50.0,7.0,32.0,259.0,2.0,14.0,2.0,25.0,61,6.0,92,18.0,110,3.0,35.0,20.0,15.0,27.0,8.0,15.0,31.0,2.0,12.0,,9.0,58.0,1.0,26.0,31,76,5.0,8.0,75.0,2.0,1.0,94.0,13.0,1.0,44.0,,9.0,10.0,,,6.0,1.0,3.0,10.0,3.0,,109.0,579,12.0,9.0,0.24210526315789474,0.25,0.9473684210526315,0.3333333333333333,0.42857142857142855,0.375,0.3333333333333333,0.521978021978022,0.4666666666666667,0.5370370370370371,0.5167364016736402,0.5227272727272727,0.5448717948717948,0.5716845878136201,0.5416666666666666,0.592391304347826,0.2384937238493724,0.13186813186813187,0.17857142857142858,0.125,16.934673366834172,0.46551724137931033,0.1,0.027777777777777776,0.10374149659863946,0.023890784982935155,0.10638297872340426,0.010256410256410256,0.10449574726609964,0.020486555697823303,0.010050251256281407,0.04819277108433735,0.01809954751131222,0.006622516556291391,0.022727272727272728,0.07262569832402235,0.09615384615384616,0.13043478260869565,0.11875,0.08,0.031578947368421054,0.3,0.3514644351464435,0.6309523809523809,0.7681159420289855,0.32075471698113206,0.200836820083682,0.5416666666666666,0.6190476190476191,0.19230769230769232,0.20920502092050208,0.32,0.3404255319148936,0.0625,0.07112970711297072,0.35294117647058826,0.35294117647058826,1.0,0.16736401673640167,0.325,0.325,0.9230769230769231,0.18181818181818182,0.75,0.045454545454545456,1.0,1.0,0.2727272727272727,0.3333333333333333,1.0,0.358974358974359,0.6785714285714286,0.07692307692307693,0.23076923076923078,0.2777777777777778,0.5899581589958159,0.325,0.4905357142857142,0.44235526315789475,0.478862987012987,0.16296296296296298,0.20657276995305165,,0.08150470219435736,0.34169278996865204,7.246703296703296,24.991228070175435,0.3250982594048287,,,,,0.06,4.0,0.6666666666666666,,,,,,,True,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,35463.0,591,52,1243,1237,550,454,135,2480,22.0,34,2.0,2.0,8.0,13.0,5.0,20.0,33.0,99.0,3.0,14.0,,2.0,3.0,36.0,99.0,4.0,8.0,22.0,53.0,60.0,153,39.0,113.0,74.0,311.0,1275,5.0,12.0,4.0,10.0,6.0,28.0,20.0,51.0,23.0,56.0,45.0,154.0,50.0,70.0,102.0,15.0,4.0,98.0,36.0,8.0,66.0,23.0,89.0,19.0,4.0,30.0,6.0,30.0,201.0,4.0,5.0,,15.0,40,1.0,56,9.0,65,2.0,17.0,11.0,6.0,35.0,5.0,22.0,17.0,3.0,13.0,1.0,2.0,52.0,,23.0,19,32,,3.0,62.0,3.0,5.0,84.0,5.0,8.0,24.0,,17.0,,,,,,,,,,154.0,550,6.0,18.0,0.4166666666666667,0.43103448275862066,0.8717948717948718,0.34513274336283184,0.4,0.4107142857142857,0.3482142857142857,0.39215686274509803,0.4166666666666667,0.39215686274509803,0.44548872180451127,0.5,0.5093457943925234,0.5016556291390728,0.54,0.5769230769230769,0.424812030075188,0.05228758169934641,0.11764705882352941,0.2,25.178316690442227,0.6730769230769231,0.01694915254237288,,0.10443864229765012,0.0125,0.08670520231213873,0.024691358024691357,0.09892086330935251,0.01601423487544484,0.024,0.009433962264150943,0.005917159763313609,0.023809523809523808,0.027777777777777776,0.09345794392523364,0.125,0.09883720930232558,0.10434782608695652,0.05172413793103448,0.013157894736842105,,0.12781954887218044,0.6470588235294118,0.7333333333333333,0.22727272727272727,0.07518796992481203,0.25,0.3125,0.2,0.37218045112781956,0.3333333333333333,0.3333333333333333,0.5757575757575758,0.05263157894736842,0.21428571428571427,0.21428571428571427,1.0,0.37218045112781956,0.36363636363636365,0.36363636363636365,0.8611111111111112,0.09090909090909091,1.0,0.09090909090909091,,,0.36363636363636365,0.5,0.75,0.12149532710280374,0.6153846153846154,0.028037383177570093,0.4953271028037383,0.41509433962264153,0.5526315789473685,0.3673469387755102,0.4802690566037736,0.49373157894736835,0.46617735849056596,0.08421052631578947,0.13953488372093023,,0.09003215434083602,0.49517684887459806,13.866013071895422,25.400884955752208,0.4424778761061947,1.0,,0.5,,,1.0,0.3333333333333333,,,,,,,True,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,23489.0,391,40,774,780,308,278,78,1554,14.0,27,3.0,6.0,8.0,11.0,3.0,13.0,28.0,52.0,1.0,2.0,,,2.0,1.0,7.0,,,,6.0,45.0,92,2.0,9.0,28.0,124.0,800,6.0,14.0,,,6.0,18.0,24.0,39.0,1.0,8.0,15.0,66.0,68.0,22.0,6.0,,8.0,7.0,1.0,5.0,42.0,9.0,51.0,8.0,1.0,27.0,4.0,11.0,111.0,8.0,13.0,,14.0,47,6.0,67,21.0,88,2.0,11.0,6.0,5.0,14.0,7.0,10.0,11.0,,4.0,,,25.0,,11.0,20,35,2.0,2.0,35.0,6.0,2.0,37.0,4.0,1.0,16.0,,4.0,12.0,,,9.0,,3.0,12.0,8.0,,66.0,308,6.0,4.0,0.7555555555555555,0.8292682926829268,1.0,0.2222222222222222,,0.125,0.2222222222222222,0.4891304347826087,0.42857142857142855,0.6153846153846154,0.4752475247524752,0.42857142857142855,0.5425531914893617,0.5256410256410257,0.5294117647058824,0.5803571428571429,0.0891089108910891,0.05434782608695652,0.037037037037037035,0.3076923076923077,16.32183908045977,0.56,0.18181818181818182,,0.1649122807017544,0.053497942386831275,0.15730337078651685,0.08080808080808081,0.16310160427807488,0.06140350877192982,0.06666666666666667,0.05660377358490566,0.043478260869565216,0.0821917808219178,0.07692307692307693,0.12658227848101267,0.20987654320987653,0.16,0.14035087719298245,0.1875,0.044444444444444446,0.6666666666666666,0.26732673267326734,0.5185185185185185,0.5384615384615384,0.5,0.12871287128712872,0.23076923076923078,0.3333333333333333,,0.5148514851485149,0.5384615384615384,0.5384615384615384,0.9642857142857143,0.019801980198019802,0.5,0.5,1.0,0.06930693069306931,0.14285714285714285,0.14285714285714285,1.0,0.42857142857142855,0.5,,,,,,,0.23404255319148937,0.7272727272727273,0.0425531914893617,0.1276595744680851,,0.3564356435643564,0.14285714285714285,0.440140099009901,0.4758636363636363,0.4343787234042553,0.1415929203539823,0.15384615384615385,,0.14516129032258066,0.532258064516129,11.895652173913048,24.622222222222224,0.3979328165374677,,,,,,1.0,0.5,2.0,,,,,,True,,
