EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,25604.0,427,-31,822,820,173.0,161.0,88.0,1642,46.0,69.0,14.0,22.0,8.0,10.0,16.0,50.0,1.0,2.0,63.0,121.0,40.0,166.0,888,14.0,24.0,5.0,33.0,10.0,23.0,16.0,36.0,94.0,32.0,18.0,9.0,21.0,11.0,32.0,7.0,4.0,8.0,4.0,9.0,75.0,6.0,19.0,1.0,24.0,59.0,9.0,92.0,26.0,118.0,3.0,4.0,2.0,2.0,10,1.0,5.0,18.0,5.0,5.0,28,1.0,6.0,43.0,60.0,2.0,7.0,46.0,3.0,59.0,9.0,27.0,7.0,25.0,12.0,13.0,25.0,17.0,1.0,4.0,3.0,36.0,173.0,4.0,6.0,0.746031746031746,0.8703703703703703,0.5206611570247934,0.5833333333333334,0.43478260869565216,0.5206611570247934,0.5833333333333334,0.43478260869565216,0.5684931506849316,0.6111111111111112,0.5294117647058824,0.0743801652892562,0.08695652173913043,0.06,18.933623503808487,0.35714285714285715,0.375,0.045454545454545456,0.19281045751633988,0.07279693486590039,0.24,0.05714285714285714,0.2044334975369458,0.06830601092896176,0.10101010101010101,0.07692307692307693,0.03571428571428571,0.05952380952380952,0.047619047619047616,0.13580246913580246,0.15,0.264,0.21052631578947367,0.3333333333333333,0.0625,0.68,0.5702479338842975,0.6666666666666666,0.7301587301587301,0.782608695652174,0.4132231404958678,0.32,0.3404255319148936,0.625,0.01652892561983471,0.5,0.5,1.0,0.9166666666666666,0.6363636363636364,0.35714285714285715,0.43478260869565216,0.8,0.5702479338842975,0.48938016528925615,0.5401578947368421,0.46147391304347823,0.19424460431654678,0.19424460431654678,0.19879518072289157,0.21686746987951808,3.2148760330578514,0.21046228710462286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,2571.0,43,4,85,85,29.0,25.0,13.0,170,,,,,,,,1.0,,2.0,,3.0,,3.0,84,,1.0,,,,,,,,,,,7.0,,7.0,,,4.0,2.0,1.0,14.0,2.0,,,2.0,2.0,,4.0,2.0,6.0,,,,,2,,1.0,1.0,1.0,,3,,,3.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,29.0,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,,,,12.121212121212121,0.6666666666666666,,,0.09523809523809523,,0.16666666666666666,0.125,0.12121212121212122,0.05,,,,0.16666666666666666,,0.25,,0.08333333333333333,0.18181818181818182,,,,,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,0.6666666666666666,0.47597777777777783,0.3605,0.5505,,,,,13.9,0.3411764705882353,3.0,1.0,1.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,23310.0,388,-62,743,746,196.0,171.0,89.0,1489,31.0,49.0,7.0,11.0,6.0,8.0,6.0,19.0,9.0,21.0,46.0,89.0,40.0,165.0,809,7.0,14.0,7.0,21.0,10.0,18.0,16.0,45.0,32.0,60.0,10.0,2.0,23.0,13.0,36.0,8.0,5.0,10.0,7.0,6.0,85.0,1.0,10.0,2.0,22.0,42.0,6.0,70.0,13.0,83.0,2.0,5.0,3.0,2.0,16,1.0,6.0,13.0,10.0,2.0,29,2.0,6.0,11.0,26.0,3.0,6.0,48.0,3.0,57.0,6.0,22.0,8.0,2.0,2.0,,2.0,1.0,,3.0,1.0,45.0,196.0,4.0,7.0,0.34782608695652173,0.3902439024390244,0.5168539325842697,0.5,0.5555555555555556,0.5040322580645161,0.4666666666666667,0.5370370370370371,0.5472972972972973,0.5555555555555556,0.5641025641025641,0.02247191011235955,0.04081632653061224,,20.774647887323944,0.5517241379310345,0.2608695652173913,0.07692307692307693,0.16600790513833993,0.04149377593360996,0.20952380952380953,0.008620689655172414,0.1787709497206704,0.03081232492997199,0.0425531914893617,0.013888888888888888,0.06666666666666667,0.01098901098901099,,0.14705882352941177,0.15476190476190477,0.18811881188118812,0.24358974358974358,0.1111111111111111,0.03278688524590164,0.5,0.3951612903225806,0.6326530612244898,0.6595744680851063,0.2903225806451613,0.1532258064516129,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.1693548387096774,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.7333333333333333,0.6363636363636364,,0.2962962962962963,0.75,0.6774193548387096,0.4932110655737705,0.49723076923076925,0.47506538461538467,0.15714285714285714,0.20952380952380953,0.12727272727272726,0.2727272727272727,6.044943820224717,0.26379542395693134,5.0,3.0,10.0,30.0,11.0,35.0,9.0,18.0,28.0,10.0,0.5454545454545454,0.3142857142857143,0.3333333333333333,0.28225806451612906,0.04032258064516129,0.24193548387096775,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,0.35714285714285715,26.697142857142858,1.0,1.0,3.0,6.0,1.0,3.0,15.0,2.0,1.0,3.0,3.0,0.3333333333333333,0.2,0.2,1.0,0.06666666666666667,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,59161.0,986,-112,1917,1920,559.0,505.0,227.0,3837,60.0,106.0,13.0,24.0,15.0,27.0,22.0,45.0,12.0,47.0,94.0,198.0,53.0,361.0,2105,14.0,30.0,9.0,43.0,22.0,50.0,24.0,104.0,114.0,74.0,26.0,27.0,56.0,10.0,66.0,8.0,2.0,37.0,10.0,9.0,142.0,12.0,37.0,4.0,33.0,77.0,17.0,127.0,53.0,180.0,4.0,25.0,14.0,11.0,37,8.0,22.0,32.0,15.0,5.0,69,5.0,11.0,72.0,125.0,4.0,11.0,62.0,9.0,73.0,7.0,30.0,10.0,18.0,14.0,4.0,18.0,11.0,,3.0,1.0,104.0,559.0,15.0,10.0,0.6063829787234043,0.7037037037037037,0.47474747474747475,0.4666666666666667,0.44,0.4873417721518987,0.4594594594594595,0.47619047619047616,0.5171919770773639,0.48863636363636365,0.5148514851485149,0.13636363636363635,0.20754716981132076,0.08888888888888889,19.147961520842877,0.5362318840579711,0.2537313432835821,0.06451612903225806,0.12087912087912088,0.06239460370994941,0.14601769911504425,0.04152249134948097,0.12746234067207415,0.05555555555555555,0.06926406926406926,0.075,0.04455445544554455,0.048672566371681415,0.015873015873015872,0.13170731707317074,0.12568306010928962,0.10843373493975904,0.15568862275449102,0.11864406779661017,0.027210884353741496,0.6111111111111112,0.33544303797468356,0.5660377358490566,0.7142857142857143,0.5833333333333334,0.14240506329113925,0.4888888888888889,0.5365853658536586,0.6363636363636364,0.14873417721518986,0.2553191489361702,0.2608695652173913,0.6666666666666666,0.6486486486486487,0.5416666666666666,,0.32142857142857145,0.5555555555555556,0.7088607594936709,0.5119965189873419,0.5366466666666666,0.49156547619047625,0.08849557522123894,0.13574660633484162,0.11911357340720222,0.2880886426592798,6.192424242424241,0.29160146061554515,42.0,10.0,20.0,76.0,40.0,118.0,34.0,114.0,76.0,20.0,0.95,0.3389830508474576,0.3389830508474576,0.37341772151898733,0.13291139240506328,0.24050632911392406,0.2631578947368421,0.2631578947368421,0.95,0.11904761904761904,0.2631578947368421,24.71016949152542,20.0,5.0,8.0,24.0,7.0,12.0,6.0,,4.0,6.0,,0.35294117647058826,0.47619047619047616,0.47619047619047616,0.95,0.13513513513513514,0.2857142857142857,0.3333333333333333,1.0,2.0,4.0,1.0,2.0,0.2857142857142857,0.02127659574468085,0.05405405405405406,0.5,1.0,0.2,1.0,0.4,,,,,,,,,,,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,36589.0,610,-95,1208,1193,391.0,347.0,135.0,2401,39.0,66.0,3.0,10.0,16.0,26.0,26.0,51.0,48.0,117.0,113.0,234.0,136.0,434.0,1324,5.0,22.0,17.0,36.0,34.0,71.0,56.0,148.0,72.0,154.0,2.0,9.0,48.0,27.0,75.0,18.0,9.0,28.0,10.0,10.0,177.0,5.0,8.0,,15.0,54.0,6.0,75.0,13.0,88.0,1.0,27.0,14.0,13.0,35,5.0,22.0,20.0,13.0,2.0,55,4.0,18.0,15.0,39.0,1.0,7.0,121.0,1.0,156.0,14.0,61.0,18.0,4.0,3.0,1.0,6.0,,,,3.0,148.0,391.0,5.0,16.0,0.3185840707964602,0.32142857142857145,0.4829059829059829,0.22727272727272727,0.4788732394366197,0.473015873015873,0.3275862068965517,0.4339622641509434,0.5603674540682415,0.4594594594594595,0.5488721804511278,0.038461538461538464,0.09090909090909091,0.0196078431372549,31.93832599118943,0.6363636363636364,0.13636363636363635,,0.13881748071979436,0.021505376344086023,0.10273972602739725,0.02717391304347826,0.12897196261682242,0.023381294964028777,0.02962962962962963,0.010416666666666666,0.02127659574468085,0.034482758620689655,,0.12,0.16666666666666666,0.13580246913580246,0.09345794392523364,0.1282051282051282,0.006289308176100629,,0.20952380952380953,0.5909090909090909,0.65,0.20512820512820512,0.1619047619047619,0.5098039215686274,0.52,0.2692307692307692,0.37142857142857144,0.41025641025641024,0.41739130434782606,0.4375,0.3448275862068966,0.3,,0.24528301886792453,0.6153846153846154,0.4666666666666667,0.4640151757188498,0.48577727272727267,0.45698798076923064,0.17079889807162535,0.21708185053380782,0.08294930875576037,0.34101382488479265,11.172222222222222,0.32367549668874174,6.0,3.0,24.0,75.0,24.0,81.0,35.0,45.0,74.0,24.0,0.625,0.2962962962962963,0.3,0.2571428571428571,0.01904761904761905,0.23809523809523808,0.32,0.32432432432432434,0.625,0.02830188679245283,0.32432432432432434,26.209876543209866,,6.0,8.0,32.0,7.0,8.0,27.0,1.0,4.0,3.0,9.0,0.22857142857142856,,,,0.20689655172413793,0.3018867924528302,0.25,,1.0,,3.0,3.0,0.42857142857142855,0.017094017094017096,0.034482758620689655,,,0.5,0.6666666666666666,,2.0,1.0,1.0,2.0,1.0,1.0,0.024691358024691357,0.16666666666666666,0.013333333333333334,0.012195121951219513,,,True,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,29635.0,494,-18,941,949,255.0,265.0,120.0,1890,28.0,58.0,11.0,21.0,7.0,17.0,18.0,33.0,16.0,34.0,62.0,125.0,33.0,196.0,1027,14.0,30.0,7.0,41.0,12.0,28.0,19.0,49.0,68.0,56.0,20.0,16.0,14.0,6.0,20.0,3.0,3.0,7.0,2.0,5.0,46.0,10.0,24.0,,11.0,23.0,2.0,36.0,34.0,70.0,7.0,11.0,8.0,3.0,10,1.0,6.0,8.0,4.0,,18,3.0,,17.0,39.0,4.0,4.0,34.0,1.0,44.0,4.0,17.0,7.0,2.0,2.0,,2.0,2.0,,1.0,,49.0,255.0,5.0,6.0,0.5483870967741935,0.6538461538461539,0.496,0.4666666666666667,0.42857142857142855,0.49096385542168675,0.5151515151515151,0.39473684210526316,0.5268817204301075,0.5394736842105263,0.5,0.128,0.2413793103448276,0.06060606060606061,18.801843317972352,0.5555555555555556,0.058823529411764705,,0.07232704402515723,0.08759124087591241,0.09565217391304348,0.06535947712418301,0.07852193995381063,0.07962529274004684,0.13636363636363635,0.05714285714285714,0.05319148936170213,0.08547008547008547,,0.09174311926605505,0.06,0.06422018348623854,0.10843373493975904,0.0625,0.0958904109589041,1.0,0.3493975903614458,0.4827586206896552,0.6363636363636364,0.5,0.19879518072289157,0.5454545454545454,0.5806451612903226,0.5,0.20481927710843373,0.47058823529411764,0.47058823529411764,0.6875,0.6363636363636364,0.5238095238095238,0.09090909090909091,0.4473684210526316,0.4117647058823529,0.5963855421686747,0.49797018072289156,0.5336608695652174,0.4920118421052632,0.09497206703910614,0.12318840579710146,0.20918367346938777,0.25,7.148799999999999,0.27098831030818277,22.0,5.0,6.0,19.0,13.0,41.0,10.0,33.0,19.0,6.0,0.8461538461538461,0.3170731707317073,0.3170731707317073,0.2469879518072289,0.13253012048192772,0.1144578313253012,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.13157894736842105,0.3157894736842105,24.18780487804878,7.0,1.0,,5.0,3.0,2.0,6.0,,2.0,4.0,,0.2,0.3181818181818182,0.3181818181818182,1.0,0.030303030303030304,0.13157894736842105,,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,,0.06060606060606061,0.5,1.0,1.0,,0.4,,,,,,,,,,,,,True,,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,295.0,5,-5,11,10,,,,21,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,26790.0,446,-7,844,857,224.0,212.0,99.0,1701,23.0,39.0,2.0,3.0,6.0,8.0,9.0,11.0,7.0,19.0,39.0,69.0,21.0,141.0,915,2.0,4.0,,7.0,9.0,13.0,14.0,38.0,42.0,36.0,2.0,3.0,38.0,25.0,63.0,16.0,9.0,16.0,4.0,18.0,151.0,2.0,2.0,,7.0,28.0,1.0,36.0,4.0,40.0,2.0,18.0,12.0,6.0,13,4.0,11.0,12.0,2.0,1.0,25,1.0,5.0,11.0,32.0,1.0,5.0,29.0,1.0,25.0,5.0,11.0,3.0,1.0,,,1.0,,,,1.0,38.0,224.0,5.0,3.0,0.5384615384615384,0.5526315789473685,0.5652173913043478,0.5,0.6923076923076923,0.49586776859504134,0.5833333333333334,0.41379310344827586,0.5384615384615384,0.5833333333333334,0.5138888888888888,0.043478260869565216,0.07692307692307693,,16.145833333333336,0.52,0.034482758620689655,,0.0975609756097561,0.008298755186721992,0.07,0.015625,0.09043927648578812,0.01084010840108401,0.01020408163265306,0.01639344262295082,,0.0196078431372549,,0.07526881720430108,0.12941176470588237,0.09174311926605505,0.04054054054054054,0.15384615384615385,0.03225806451612903,,0.32231404958677684,0.5897435897435898,0.6388888888888888,0.5652173913043478,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.15702479338842976,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.5,0.6666666666666666,,0.27586206896551724,0.75,0.7520661157024794,0.5116212499999998,0.44631,0.5137392857142857,0.08661417322834646,0.14666666666666667,0.04964539007092199,0.2695035460992908,6.481159420289854,0.26540284360189575,8.0,2.0,9.0,44.0,14.0,52.0,16.0,30.0,43.0,9.0,0.7142857142857143,0.2692307692307692,0.27450980392156865,0.4297520661157025,0.06611570247933884,0.36363636363636365,0.20454545454545456,0.20454545454545456,0.5555555555555556,0.06896551724137931,0.20930232558139536,25.52692307692308,5.0,2.0,2.0,14.0,2.0,2.0,12.0,1.0,,5.0,2.0,0.125,0.625,0.625,1.0,0.3333333333333333,0.4827586206896552,0.14285714285714285,,,,1.0,1.0,0.5,,,,,0.5,,,,,,,,,,,,,1.0,,True,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,17364.0,289,26,564,562,134.0,115.0,69.0,1126,6.0,9.0,1.0,1.0,1.0,1.0,,2.0,9.0,19.0,15.0,30.0,11.0,113.0,631,1.0,1.0,,8.0,2.0,4.0,2.0,27.0,18.0,12.0,,2.0,14.0,6.0,20.0,3.0,3.0,8.0,3.0,3.0,46.0,3.0,,,4.0,24.0,,28.0,3.0,31.0,1.0,11.0,8.0,3.0,9,1.0,6.0,3.0,3.0,1.0,12,,3.0,11.0,29.0,1.0,,10.0,,13.0,,1.0,2.0,,,,,,,,,27.0,134.0,6.0,1.0,0.6,0.6,0.5,1.0,0.5,0.6144578313253012,0.5714285714285714,0.78125,0.6264367816091954,0.5714285714285714,0.75,0.06666666666666667,0.2222222222222222,,15.030674846625768,0.75,,,0.12631578947368421,,0.0851063829787234,0.037037037037037035,0.11814345991561181,0.012048192771084338,,,,0.05357142857142857,,0.109375,0.08771929824561403,0.17391304347826086,0.06666666666666667,0.11764705882352941,0.025,,0.10843373493975904,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.024096385542168676,,,,0.2289156626506024,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.14285714285714285,1.0,,0.0625,1.0,0.7469879518072289,0.512783950617284,0.56062,0.5086464285714286,0.023529411764705882,0.03225806451612903,0.07079646017699115,0.23893805309734514,12.389999999999999,0.2375886524822695,8.0,2.0,21.0,45.0,24.0,53.0,12.0,69.0,43.0,21.0,0.9583333333333334,0.4528301886792453,0.47058823529411764,0.6385542168674698,0.0963855421686747,0.5421686746987951,0.4666666666666667,0.4666666666666667,0.9523809523809523,0.125,0.4883720930232558,26.386792452830186,3.0,5.0,6.0,10.0,6.0,7.0,3.0,2.0,,5.0,4.0,0.5833333333333334,0.375,0.375,1.0,0.7142857142857143,0.625,0.6,,1.0,1.0,2.0,2.0,0.3333333333333333,,0.14285714285714285,,,0.4,1.0,0.5,,1.0,1.0,,,,,,,0.018518518518518517,,,True,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,28453.0,474,-128,940,938,301.0,257.0,106.0,1878,21.0,47.0,1.0,3.0,6.0,11.0,8.0,20.0,11.0,32.0,40.0,99.0,16.0,144.0,1058,2.0,4.0,,4.0,14.0,29.0,6.0,43.0,40.0,40.0,,10.0,33.0,10.0,43.0,8.0,2.0,18.0,6.0,9.0,96.0,2.0,6.0,1.0,9.0,13.0,1.0,23.0,9.0,32.0,2.0,22.0,7.0,15.0,15,4.0,13.0,16.0,2.0,3.0,31,4.0,16.0,21.0,41.0,1.0,4.0,30.0,1.0,28.0,3.0,12.0,2.0,,,,,,,,,43.0,301.0,5.0,2.0,0.5,0.5,0.40404040404040403,0.5,0.4827586206896552,0.4025157232704403,0.5,0.43023255813953487,0.42105263157894735,0.5,0.4479166666666667,0.10101010101010101,0.19148936170212766,0.05,19.038642789820926,0.4838709677419355,0.03333333333333333,0.04,0.04234527687296417,0.01892744479495268,0.075,0.014925373134328358,0.05152224824355972,0.017738359201773836,0.017543859649122806,0.02247191011235955,0.017543859649122806,0.01818181818181818,,0.07,0.023255813953488372,0.03305785123966942,0.06741573033707865,0.0967741935483871,0.02197802197802198,,0.29559748427672955,0.44680851063829785,0.5526315789473685,0.47619047619047616,0.12578616352201258,0.4,0.42105263157894735,0.625,0.20125786163522014,0.34375,0.34375,0.45454545454545453,0.75,0.3333333333333333,,0.2558139534883721,0.5454545454545454,0.6729559748427673,0.5233786624203823,0.4902,0.4818682926829268,0.07692307692307693,0.1111111111111111,0.027777777777777776,0.2986111111111111,8.042424242424241,0.3202127659574468,10.0,2.0,12.0,50.0,16.0,60.0,14.0,45.0,48.0,12.0,0.9375,0.26666666666666666,0.27586206896551724,0.37735849056603776,0.06289308176100629,0.31446540880503143,0.24,0.24,0.9166666666666666,0.046511627906976744,0.25,25.743333333333332,4.0,,2.0,12.0,,3.0,3.0,2.0,2.0,7.0,,0.21428571428571427,0.4,0.4,1.0,,0.27906976744186046,0.16666666666666666,,,1.0,,,,,,,,,,0.5,,1.0,1.0,,,,,,,0.01639344262295082,,,True,,
