EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,on,BlockedCorner3
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,16514.0,275,-1,502,500,129,137,68,1002,1.0,1.0,,,,,,,,18,29,,,7.0,43,514,4,7,,4.0,12,24,12.0,,,,6,,6,,,3.0,12,25.0,27,38,31,69,13.0,11.0,2.0,4.0,2.0,6.0,2.0,,10.0,1.0,17,35,15,15.0,,,3.0,12,129,2.0,3.0,0.6666666666666666,0.9230769230769231,,,,0.6206896551724138,0.5714285714285714,0.6206896551724138,0.5714285714285714,0.5972222222222222,0.5454545454545454,,7.917383820998279,0.4,0.16463414634146342,0.15060240963855423,0.15207373271889402,0.14553990610328638,0.08108108108108109,0.21333333333333335,0.034482758620689655,1.0,1.0,1.0,,,,,,,,,,,,,0.9655172413793104,,0.5489482758620688,0.5582571428571429,0.15151515151515152,,0.27906976744186046,0.4931034482758621,,0.25697211155378485,17.0,28.0,5.0,9.0,4.0,7.0,6.0,10.0,13.0,10.0,6.0,3.0,6.0,,6.0,5.0,1.0,3.0,,,2.0,3.0,1.0,6.0,3.0,1.0,5.0,4.0,2.0,4.0,1.0,3.0,,2.0,0.6,0.6,0.5909090909090909,0.20689655172413793,0.21428571428571427,,0.3333333333333333,,0.11320754716981132,0.1276595744680851,0.22916666666666666,0.18181818181818182,0.06666666666666667,0.14285714285714285,0.10638297872340426,0.12121212121212122,0.1,0.2,0.25,0.9655172413793104,0.6071428571428571,0.7727272727272727,0.6470588235294118,,0.9,0.5555555555555556,,1.0,0.5714285714285714,0.5348555555555555,0.15151515151515152,0.3023255813953488,,,,,,1.0,,,,,,,,,,,,,,,,2.0,0.23529411764705882,,,,,,,,,,4.0,,,,,,True,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,24332.0,406,21,751,763,205,235,96,1514,1.0,6.0,6.0,18.0,11.0,26.0,11.0,30.0,11.0,23,51,22.0,56.0,25.0,137,769,3,9,20.0,9.0,36,12,34.0,63.0,29.0,11.0,14,4.0,18,1.0,3.0,5.0,40,7.0,28,38,8,46,12.0,5.0,7.0,6.0,6.0,14.0,,2.0,20.0,6.0,19,44,18,31.0,5.0,,5.0,36,205,7.0,5.0,0.2608695652173913,0.3157894736842105,0.9545454545454546,0.39285714285714285,0.4,0.45098039215686275,0.3333333333333333,0.5233644859813084,0.46551724137931033,0.5541666666666667,0.5147058823529411,0.5233644859813084,16.33605600933489,0.3,0.10526315789473684,0.027777777777777776,0.10857142857142857,0.0220125786163522,0.05263157894736842,0.05319148936170213,0.056074766355140186,0.16666666666666666,0.25,,0.16822429906542055,0.3333333333333333,0.3333333333333333,0.24299065420560748,0.4230769230769231,0.4583333333333333,1.0,0.2803738317757009,0.36666666666666664,0.3793103448275862,0.9090909090909091,0.3793103448275862,0.7757009345794392,0.3793103448275862,0.5232457547169811,0.5211357142857144,0.06956521739130435,,0.26277372262773724,8.005882352941176,24.98214285714286,0.2729693741677763,16.0,27.0,6.0,7.0,3.0,6.0,6.0,8.0,20.0,8.0,4.0,6.0,,1.0,10.0,,,3.0,,3.0,,4.0,3.0,,3.0,,8.0,2.0,1.0,2.0,,,,,0.75,0.6428571428571429,0.6333333333333333,0.0784313725490196,0.07407407407407407,0.3333333333333333,,0.030303030303030304,0.11904761904761904,,0.011764705882352941,0.013888888888888888,,0.18292682926829268,0.08888888888888889,0.1044776119402985,0.17647058823529413,,,0.2523364485981308,0.5925925925925926,0.64,0.1875,0.5,0.5,0.8571428571428571,,0.20689655172413793,0.5,0.52175,0.13559322033898305,0.145985401459854,1.0,4.0,4.0,2.0,6.0,2.0,7.0,3.0,0.3333333333333333,0.35,0.2857142857142857,0.25,,0.36363636363636365,1.0,2.0,3.0,9.0,3.0,,,1.0,,0.14285714285714285,0.5,1.0,0.3103448275862069,0.3333333333333333,1.0,,,,,3.0,0.05357142857142857,0.03333333333333333,1.0,0.07692307692307693,True,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,4687.0,78,6,152,156,67,55,17,308,2.0,5.0,4.0,12.0,2.0,3.0,2.0,4.0,2.0,13,31,4.0,7.0,11.0,49,164,4,10,2.0,5.0,16,12,14.0,9.0,4.0,2.0,5,3.0,8,2.0,1.0,,19,1.0,4,8,1,9,1.0,1.0,,5.0,2.0,1.0,3.0,,6.0,4.0,4,8,11,12.0,,,2.0,16,67,2.0,2.0,0.46153846153846156,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.41935483870967744,0.4,0.5,0.4583333333333333,0.5697674418604651,0.5333333333333333,0.18421052631578946,28.160919540229884,0.8333333333333334,0.0851063829787234,0.02564102564102564,0.11764705882352941,0.018518518518518517,,0.08333333333333333,0.13157894736842105,0.4,0.4,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.10526315789473684,0.5,0.5,0.5,0.16666666666666666,0.5526315789473685,0.5,0.5044868421052631,0.4133166666666668,0.12195121951219512,,0.32653061224489793,9.72258064516129,25.171428571428574,0.4407894736842105,7.0,14.0,1.0,1.0,,1.0,1.0,2.0,5.0,,2.0,5.0,,,4.0,,1.0,,,,,1.0,2.0,,1.0,2.0,5.0,,,,,,,,0.5,0.625,0.625,0.06451612903225806,0.14285714285714285,,,,0.19047619047619047,,,0.14285714285714285,,,0.16666666666666666,0.3333333333333333,,0.05263157894736842,,0.3684210526315789,0.5,0.5833333333333334,0.5714285714285714,0.25,0.25,1.0,1.0,0.08333333333333333,,0.529675,0.14705882352941177,0.10204081632653061,1.0,2.0,1.0,1.0,2.0,,1.0,,0.5,0.5,0.5,0.5,,0.5,,,,,3.0,,,,,,,,,,,,,,,,,,,,True,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,37050.0,618,9,1140,1137,305,277,164,2277,5.0,15.0,12.0,41.0,,1.0,,2.0,2.0,94,169,,3.0,44.0,232,1120,26,40,2.0,10.0,62,112,76.0,,1.0,,22,4.0,26,3.0,1.0,1.0,56,37.0,44,77,43,120,31.0,14.0,17.0,11.0,4.0,27.0,7.0,1.0,38.0,7.0,26,61,60,75.0,,,1.0,62,305,4.0,1.0,0.5957446808510638,0.691358024691358,,,,0.5562130177514792,0.65,0.5465116279069767,0.6190476190476191,0.5686274509803921,0.62,0.01744186046511628,18.209179834462002,0.2894736842105263,0.11,0.083710407239819,0.12667946257197696,0.08134920634920635,0.05555555555555555,0.12195121951219512,0.0872093023255814,0.3333333333333333,0.35714285714285715,0.2,0.23837209302325582,0.2926829268292683,0.2926829268292683,0.005813953488372093,,,,0.011627906976744186,,,,0.047619047619047616,0.6744186046511628,,0.5197859649122806,0.5063353658536585,0.20689655172413793,,0.2672413793103448,5.430177514792899,29.46666666666667,0.2675438596491228,77.0,113.0,18.0,28.0,22.0,28.0,19.0,32.0,43.0,26.0,10.0,15.0,4.0,2.0,22.0,11.0,4.0,4.0,1.0,9.0,1.0,3.0,11.0,1.0,5.0,11.0,42.0,11.0,4.0,11.0,10.0,,,,0.59375,0.59375,0.581081081081081,0.05917159763313609,0.07964601769911504,0.06666666666666667,0.3235294117647059,0.03333333333333333,0.18181818181818182,0.06451612903225806,0.08609271523178808,0.12612612612612611,0.09302325581395349,0.06299212598425197,0.14678899082568808,0.21176470588235294,0.1111111111111111,0.0625,0.9090909090909091,0.6569767441860465,0.6814159292035398,0.7403846153846154,0.5844155844155844,0.8333333333333334,0.875,0.6428571428571429,0.05555555555555555,0.6666666666666666,0.7857142857142857,0.5362931034482759,0.21,0.1853448275862069,,,,,,5.0,,6.0,,,,,,,,,,,,,1.0,6.0,,,,,,,1.0,,,,,,,,,,True,
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,12768.0,213,14,395,390,166,139,48,785,,2.0,9.0,17.0,3.0,6.0,11.0,29.0,12.0,13,24,14.0,35.0,6.0,74,400,6,10,16.0,4.0,31,12,14.0,33.0,29.0,11.0,17,9.0,26,5.0,4.0,9.0,61,1.0,6,13,2,15,2.0,,2.0,2.0,1.0,8.0,1.0,,10.0,4.0,3,16,8,7.0,2.0,,2.0,31,166,6.0,2.0,0.46153846153846156,0.5,0.7857142857142857,0.4,0.4,0.5416666666666666,0.6,0.576271186440678,0.5192307692307693,0.5901639344262295,0.5535714285714286,0.5932203389830508,15.604395604395606,0.2,0.0410958904109589,0.007407407407407408,0.06842105263157895,0.0056179775280898875,,0.06153846153846154,0.03389830508474576,,,,0.288135593220339,0.5294117647058824,0.5294117647058824,0.1016949152542373,0.5,0.5,0.6666666666666666,0.4915254237288136,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.46153846153846156,0.6779661016949152,0.3793103448275862,0.49000084745762706,0.4917788461538462,0.01694915254237288,,0.4189189189189189,14.745833333333337,25.228571428571428,0.42025316455696204,4.0,5.0,1.0,1.0,2.0,2.0,2.0,5.0,7.0,2.0,,5.0,,1.0,7.0,,,5.0,,,,,3.0,,,1.0,1.0,,,,,,,,0.4,0.4375,0.4375,,,,,0.1111111111111111,0.1590909090909091,,0.022727272727272728,,,0.02127659574468085,0.029411764705882353,0.1111111111111111,0.23529411764705882,,,0.0847457627118644,0.8,0.8,0.75,0.3333333333333333,0.125,1.0,,0.07692307692307693,1.0,0.42667,0.041666666666666664,0.0945945945945946,1.0,3.0,3.0,1.0,3.0,,5.0,3.0,0.3333333333333333,0.3125,0.375,0.3333333333333333,1.0,0.25,,,2.0,4.0,9.0,,,,,,,,0.15384615384615385,0.5,,,,,,,,,,,False,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,75225.0,1254,16,2313,2316,517,375,281,4629,51.0,109.0,28.0,77.0,,,,1.0,,140,280,,1.0,39.0,319,2379,31,51,,9.0,71,200,80.0,,1.0,,23,5.0,28,3.0,2.0,5.0,61,57.0,137,200,72,272,24.0,16.0,8.0,17.0,14.0,21.0,3.0,,38.0,12.0,106,141,63,60.0,,,8.0,71,517,2.0,5.0,0.7142857142857143,0.8333333333333334,,,,0.5,0.6078431372549019,0.498220640569395,0.6078431372549019,0.5178571428571429,0.6016949152542372,0.0035587188612099642,13.064944929737942,0.4473684210526316,0.15856481481481483,0.06666666666666667,0.16471647164716471,0.06758080313418217,0.04491017964071856,0.14357682619647355,0.3879003558718861,0.46788990825688076,0.49038461538461536,0.7058823529411765,0.27402135231316727,0.36363636363636365,0.36363636363636365,,,,,0.0035587188612099642,,,,,0.33807829181494664,,0.4543759786476872,0.46695686274509796,0.09,,0.2225705329153605,8.176785714285714,24.8,0.22351923908344143,61.0,94.0,22.0,39.0,17.0,24.0,32.0,57.0,73.0,40.0,16.0,16.0,12.0,3.0,46.0,17.0,3.0,4.0,1.0,2.0,4.0,6.0,4.0,15.0,7.0,8.0,27.0,25.0,20.0,25.0,16.0,1.0,,8.0,0.5614035087719298,0.5614035087719298,0.5615384615384615,0.05714285714285714,0.11702127659574468,0.045871559633027525,0.25757575757575757,0.03,0.1862348178137652,0.07228915662650602,0.07777777777777778,0.08366533864541832,0.05217391304347826,0.15510204081632653,0.1891891891891892,0.20540540540540542,0.12903225806451613,0.024193548387096774,0.64,0.33451957295373663,0.648936170212766,0.7349397590361446,0.6557377049180327,0.8571428571428571,0.6842105263157895,0.5641025641025641,0.2727272727272727,0.47058823529411764,0.7083333333333334,0.5274755102040816,0.0903010033444816,0.22884012539184953,,,,,,9.0,,2.0,,,,,,,,,,,,,,5.0,0.11764705882352941,,,,,,,,,,7.0,,,,,,False,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,6681.0,111,9,218,206,83,103,27,424,1.0,2.0,5.0,15.0,,,4.0,15.0,6.0,7,22,4.0,15.0,7.0,33,228,4,10,6.0,6.0,17,10,4.0,12.0,15.0,4.0,6,4.0,10,3.0,1.0,1.0,24,5.0,8,15,7,22,4.0,2.0,2.0,2.0,2.0,6.0,,,8.0,,11,18,7,7.0,1.0,,1.0,17,83,2.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.26666666666666666,0.26666666666666666,0.3181818181818182,0.4,0.35135135135135137,0.34375,0.4,0.4473684210526316,0.40540540540540543,19.672131147540984,0.25,0.15384615384615385,0.07246376811594203,0.18666666666666668,0.07608695652173914,0.08333333333333333,0.13793103448275862,0.05405405405405406,0.5,0.5,,0.40540540540540543,0.3333333333333333,0.3333333333333333,,,,,0.40540540540540543,0.26666666666666666,0.26666666666666666,1.0,0.375,0.5405405405405406,0.26666666666666666,0.4557432432432433,0.44764687499999994,0.05128205128205128,,0.5151515151515151,12.859090909090906,25.720000000000002,0.38073394495412843,1.0,5.0,,,1.0,3.0,2.0,3.0,6.0,2.0,1.0,4.0,2.0,,6.0,1.0,1.0,,,3.0,,,3.0,1.0,1.0,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.75,0.045454545454545456,0.2,,0.07692307692307693,,0.2608695652173913,0.08695652173913043,0.125,,0.05263157894736842,0.3,0.07692307692307693,0.5,,0.041666666666666664,,0.13513513513513514,0.2,0.25,1.0,0.8,,,,0.1875,0.3333333333333333,0.3861666666666667,0.08333333333333333,0.18181818181818182,,,1.0,,,2.0,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,0.25,,,,,,,,,,,,,,,,False,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,22066.0,368,14,721,706,341,301,89,1427,3.0,3.0,20.0,52.0,6.0,18.0,17.0,43.0,22.0,28,65,23.0,61.0,34.0,159,741,13,30,26.0,18.0,71,40,16.0,63.0,43.0,17.0,22,4.0,26,3.0,1.0,5.0,56,3.0,22,27,7,34,9.0,6.0,3.0,6.0,4.0,8.0,2.0,2.0,14.0,9.0,17,37,22,37.0,3.0,4.0,7.0,71,341,11.0,6.0,0.7142857142857143,0.7142857142857143,0.9130434782608695,0.3770491803278688,0.3770491803278688,0.4307692307692308,0.43333333333333335,0.49603174603174605,0.4732142857142857,0.5531914893617021,0.5378787878787878,0.48412698412698413,18.712029161603887,0.42857142857142855,0.09401709401709402,0.013636363636363636,0.08681672025723473,0.020338983050847456,0.008620689655172414,0.1,0.023809523809523808,1.0,1.0,0.6666666666666666,0.4126984126984127,0.38461538461538464,0.39215686274509803,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3412698412698413,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.39285714285714285,0.5634920634920635,0.3953488372093023,0.4707304,0.456720909090909,0.06716417910447761,0.0625,0.44654088050314467,15.760000000000002,25.165573770491804,0.47295423023578365,5.0,10.0,,1.0,2.0,7.0,2.0,4.0,14.0,,2.0,15.0,3.0,1.0,5.0,,,1.0,,4.0,,1.0,1.0,,4.0,,5.0,,,,,,,,0.5,0.4166666666666667,0.5,0.03076923076923077,0.1,,,0.023809523809523808,0.06493506493506493,0.04,,0.045454545454545456,0.037037037037037035,0.1,0.07407407407407407,0.038461538461538464,0.12,,,0.07936507936507936,0.5,0.5555555555555556,0.8,0.7,0.08333333333333333,,,0.125,0.2857142857142857,0.5154944444444444,0.07142857142857142,0.0880503144654088,2.0,7.0,7.0,2.0,8.0,4.0,9.0,2.0,0.25,0.34615384615384615,0.5833333333333334,0.2857142857142857,1.0,0.3181818181818182,,1.0,2.0,4.0,6.0,1.0,,,0.047619047619047616,0.08333333333333333,,,0.07142857142857142,0.5,,,,0.019230769230769232,,,,,,,False,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,39623.0,660,29,1237,1241,615,562,183,2478,4.0,16.0,20.0,55.0,,1.0,,3.0,3.0,106,195,,4.0,62.0,274,1304,40,76,4.0,45.0,125,122,90.0,,2.0,,32,7.0,39,5.0,2.0,8.0,85,47.0,48,74,55,129,28.0,16.0,12.0,25.0,16.0,21.0,9.0,1.0,46.0,20.0,32,73,66,96.0,,,12.0,125,615,15.0,11.0,0.5754716981132075,0.6853932584269663,,,,0.5435897435897435,0.5263157894736842,0.5326633165829145,0.5,0.5684647302904564,0.5681818181818182,0.020100502512562814,19.765840220385677,0.5434782608695652,0.11241217798594848,0.10930232558139535,0.11423550087873462,0.10588235294117647,0.08947368421052632,0.13861386138613863,0.08040201005025126,0.25,0.26666666666666666,0.25,0.27638190954773867,0.36363636363636365,0.36363636363636365,0.005025125628140704,,,,0.01507537688442211,,,,0.0375,0.6432160804020101,,0.5190782828282827,0.5083632911392404,0.18340611353711792,,0.4562043795620438,6.116923076923076,33.625,0.4971705739692805,82.0,124.0,23.0,37.0,32.0,50.0,23.0,40.0,60.0,34.0,19.0,21.0,7.0,1.0,17.0,9.0,7.0,2.0,1.0,10.0,4.0,2.0,4.0,6.0,5.0,12.0,42.0,6.0,3.0,8.0,3.0,,,1.0,0.575,0.5609756097560976,0.5882352941176471,0.09743589743589744,0.14516129032258066,0.0625,0.1836734693877551,0.015384615384615385,0.11971830985915492,0.0875,0.125,0.125,0.09615384615384616,0.08270676691729323,0.09782608695652174,0.10679611650485436,0.15384615384615385,0.1044776119402985,0.375,0.6231155778894473,0.6612903225806451,0.7735849056603774,0.5365853658536586,0.8,0.9024390243902439,0.6216216216216216,0.13043478260869565,0.625,0.64,0.5314697368421053,0.18666666666666668,0.21897810218978103,,1.0,,,1.0,14.0,,3.0,,,0.024390243902439025,,,,,,,1.0,,,2.0,1.0,0.07142857142857142,,,,0.0125,,1.0,2.0,1.0,,,,,,,,False,1.0
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,110925.0,1849,64,3484,3469,995,1000,438,6953,51.0,119.0,64.0,191.0,21.0,51.0,63.0,167.0,55.0,205,469,84.0,218.0,142.0,804,3661,38,106,73.0,57.0,211,160,250.0,237.0,165.0,63.0,173,18.0,191,9.0,9.0,21.0,400,30.0,129,193,46,239,58.0,36.0,22.0,72.0,51.0,43.0,21.0,,115.0,32.0,92,177,130,179.0,5.0,3.0,21.0,211,995,29.0,20.0,0.3902439024390244,0.40816326530612246,0.9404761904761905,0.3853211009174312,0.3888888888888889,0.43710021321961623,0.3584905660377358,0.48180494905385735,0.4301675977653631,0.5222222222222223,0.4976190476190476,0.3173216885007278,22.016512384288216,0.6260869565217392,0.10732113144758736,0.025252525252525252,0.11089866156787763,0.027834351663272233,0.006818181818181818,0.11873840445269017,0.17321688500727803,0.42857142857142855,0.4358974358974359,0.1568627450980392,0.2780203784570597,0.33507853403141363,0.33507853403141363,0.07423580786026202,0.4117647058823529,0.4117647058823529,1.0,0.2430858806404658,0.3772455089820359,0.3772455089820359,0.9206349206349206,0.30726256983240224,0.5487627365356623,0.38181818181818183,0.48897200292397663,0.47663248587570617,0.0967741935483871,0.013574660633484163,0.26243781094527363,9.901705756929639,25.227064220183486,0.2855912743972445,90.0,159.0,10.0,26.0,17.0,37.0,19.0,50.0,68.0,18.0,12.0,113.0,11.0,5.0,45.0,19.0,12.0,16.0,3.0,13.0,6.0,6.0,7.0,4.0,5.0,15.0,69.0,12.0,6.0,12.0,4.0,,,,0.38,0.3783783783783784,0.425,0.0255863539445629,0.06289308176100629,0.01680672268907563,0.1366906474820144,0.031055900621118012,0.1226158038147139,0.03859649122807018,0.05223880597014925,0.017341040462427744,0.030456852791878174,0.07123287671232877,0.13087248322147652,0.09433962264150944,0.19607843137254902,0.0316622691292876,0.3333333333333333,0.2314410480349345,0.5660377358490566,0.6040268456375839,0.4777777777777778,0.453125,0.35135135135135137,0.38461538461538464,0.1,0.20670391061452514,0.4594594594594595,0.5020016949152543,0.13193116634799235,0.0845771144278607,6.0,19.0,19.0,6.0,24.0,12.0,26.0,39.0,0.25,0.3561643835616438,0.25675675675675674,0.3157894736842105,0.8333333333333334,0.34545454545454546,,5.0,7.0,18.0,15.0,,2.0,4.0,0.056818181818181816,0.06756756756756757,,,0.1005586592178771,0.3888888888888889,2.0,,,,2.0,,,,,,False,
255,1610612753,Grant Hill,Grant Hill,255,ORL,100243.0,1671,-28,3146,3153,989,877,404,6299,43.0,103.0,87.0,222.0,1.0,5.0,,5.0,1.0,284,536,1.0,10.0,205.0,776,3284,87,159,2.0,94.0,271,296,272.0,3.0,5.0,,98,24.0,122,18.0,6.0,23.0,268,33.0,99,150,40,190,46.0,41.0,5.0,53.0,30.0,57.0,23.0,3.0,110.0,34.0,57,118,184,266.0,19.0,,20.0,271,989,16.0,19.0,0.5211267605633803,0.5401459854014599,1.0,0.1,0.1,0.5298507462686567,0.5471698113207547,0.5228937728937729,0.5496894409937888,0.5816793893129771,0.6203703703703703,0.018315018315018316,21.120927664273882,0.4818181818181818,0.0889487870619946,0.02907488986784141,0.09329647546648238,0.02680565897244974,0.02088167053364269,0.13320463320463322,0.18864468864468864,0.4174757281553398,0.4673913043478261,0.3023255813953488,0.4065934065934066,0.3918918918918919,0.39908256880733944,0.009157509157509158,0.2,0.2,1.0,0.009157509157509158,,,,0.006211180124223602,0.40476190476190477,,0.48292747252747253,0.4939493788819877,0.1858267716535433,,0.3492268041237113,9.341604477611941,25.18,0.3143674507310871,154.0,211.0,16.0,25.0,50.0,72.0,27.0,53.0,66.0,20.0,32.0,60.0,3.0,4.0,36.0,15.0,10.0,6.0,6.0,15.0,11.0,4.0,21.0,5.0,16.0,29.0,118.0,24.0,16.0,24.0,13.0,,,,0.5094339622641509,0.5094339622641509,0.5423728813559322,0.05970149253731343,0.08056872037914692,0.10679611650485436,0.13513513513513514,0.02666666666666667,0.10778443113772455,0.014423076923076924,0.04177545691906005,0.024922118380062305,0.02054794520547945,0.0529595015576324,0.04744525547445255,0.112,0.09523809523809523,0.044444444444444446,0.5416666666666666,0.38644688644688646,0.7298578199052133,0.7938144329896907,0.551948051948052,0.5747126436781609,0.4716981132075472,0.64,0.3125,0.4472049689440994,0.6944444444444444,0.4635404255319149,0.1888,0.08505154639175258,,,,,,12.0,1.0,15.0,,0.5,,,,,,,1.0,1.0,,,5.0,3.0,,,,,0.006211180124223602,1.0,,,,0.018018018018018018,4.0,,,,,,False,
