EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtShootingFoulsDrawn,AtRimPctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,on,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,HeaveMakes,OffensiveGoaltends
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,18790.0,313,153.0,574,560,192,132,59,1134,41.0,54,6.0,7.0,15.0,16.0,28.0,51,11.0,24,80,129,45,205,522,9.0,15.0,7.0,25.0,25.0,35.0,12.0,62.0,86,74.0,12.0,11.0,14.0,12.0,26.0,8.0,4.0,7.0,2.0,5.0,64.0,10.0,8.0,2.0,14.0,58,5.0,77,20.0,97,1.0,10.0,7.0,3.0,17.0,1.0,6.0,9.0,2.0,11.0,,1.0,26.0,1.0,7.0,8.0,17,2.0,1.0,57,1.0,3.0,65,11.0,33,5.0,23.0,20.0,3.0,23.0,10.0,62.0,192,1.0,4.0,0.5375,0.581081081081081,0.6201550387596899,0.6,0.7142857142857143,0.6201550387596899,0.6,0.7142857142857143,0.657051282051282,0.625,0.7380952380952381,0.08527131782945736,0.11764705882352941,28.4375,0.6538461538461539,0.625,0.08695652173913043,0.24267782426778242,0.04938271604938271,0.24561403508771928,0.14925373134328357,0.24324324324324326,0.07860262008733625,0.08333333333333333,0.023255813953488372,0.04225352112676056,0.1951219512195122,0.07692307692307693,0.24210526315789474,0.2857142857142857,0.20987654320987653,0.30434782608695654,,0.02631578947368421,0.43478260869565216,0.4186046511627907,0.7592592592592593,0.8367346938775511,0.5853658536585366,0.3953488372093023,0.5490196078431373,0.6222222222222222,0.35714285714285715,0.18604651162790697,0.4583333333333333,0.4583333333333333,0.8181818181818182,0.4666666666666667,0.8571428571428571,,0.45714285714285713,0.9375,0.4186046511627907,0.4724736434108528,0.4685153846153846,0.47348,0.2185430463576159,0.2185430463576159,0.12195121951219512,0.3024390243902439,6.875968992248062,0.3344947735191638,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.09259259259259259,,,,,,,,,,,1.0,True,,,,,,,,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,12525.0,209,-18.0,376,384,94,92,37,760,13.0,26,3.0,7.0,2.0,4.0,3.0,13,2.0,7,18,46,11,47,368,3.0,8.0,,6.0,2.0,10.0,5.0,9.0,26,10.0,4.0,4.0,3.0,3.0,6.0,1.0,2.0,,,3.0,15.0,3.0,11.0,,13.0,26,4.0,43,14.0,57,1.0,3.0,2.0,1.0,3.0,4.0,1.0,12.0,,2.0,,2.0,15.0,1.0,4.0,19.0,31,5.0,2.0,11,1.0,2.0,12,,4,2.0,12.0,8.0,4.0,12.0,6.0,9.0,94,1.0,2.0,0.7222222222222222,0.8125,0.391304347826087,0.375,0.2,0.3829787234042553,0.375,0.18181818181818182,0.44339622641509435,0.375,0.32142857142857145,0.08695652173913043,,16.07565011820331,0.2,0.4,,0.18439716312056736,0.08661417322834646,0.23636363636363636,0.06,0.1989795918367347,0.07909604519774012,0.12195121951219512,0.09090909090909091,0.05660377358490566,0.03333333333333333,0.1,0.10810810810810811,0.24,0.18518518518518517,0.21739130434782608,0.3333333333333333,0.04,0.5,0.5531914893617021,0.5,0.5909090909090909,0.8461538461538461,0.2765957446808511,0.23076923076923078,0.23076923076923078,,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,0.875,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.5,0.574468085106383,0.4926425531914894,0.5229428571428572,0.42915454545454546,0.0784313725490196,0.08,0.1276595744680851,0.19148936170212766,5.123913043478261,0.25,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,4.0,,,,,,0.02127659574468085,,,,,0.02127659574468085,,,,,,,,,,0.09090909090909091,,,24.9,,0.15384615384615385,,,,,,,,,,,1.0,True,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,14651.0,244,20.0,444,434,164,141,59,878,14.0,22,9.0,14.0,6.0,9.0,9.0,27,11.0,20,34,69,12,119,451,11.0,20.0,4.0,32.0,10.0,16.0,8.0,43.0,44,24.0,16.0,2.0,6.0,3.0,9.0,1.0,2.0,3.0,,3.0,21.0,4.0,25.0,2.0,10.0,31,6.0,47,31.0,78,6.0,3.0,2.0,1.0,3.0,1.0,2.0,6.0,,1.0,,2.0,9.0,1.0,3.0,11.0,27,5.0,3.0,10,1.0,,16,2.0,5,4.0,6.0,4.0,2.0,6.0,4.0,43.0,164,3.0,3.0,0.6470588235294118,0.8461538461538461,0.4927536231884058,0.55,0.625,0.535,0.6086956521739131,0.6481481481481481,0.5560747663551402,0.6153846153846154,0.6935483870967742,0.028985507246376812,,22.52427184466019,0.3333333333333333,0.3157894736842105,0.14285714285714285,0.17714285714285713,0.1592356687898089,0.23255813953488372,0.07692307692307693,0.18807339449541285,0.13875598086124402,0.15789473684210525,0.16071428571428573,0.15873015873015872,0.03225806451612903,0.14285714285714285,0.125,0.21666666666666667,0.1791044776119403,0.24242424242424243,0.2,0.11764705882352941,0.6666666666666666,0.22,0.6363636363636364,0.6666666666666666,0.2857142857142857,0.27,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.2,0.55,0.5789473684210527,1.0,0.6086956521739131,0.6428571428571429,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.53,0.4599165000000001,0.5032794117647059,0.5085537037037037,0.04854368932038835,0.06944444444444445,0.2689075630252101,0.36134453781512604,9.375362318840583,0.36936936936936937,2.0,7.0,1.0,1.0,4.0,11.0,24.0,2.0,2.0,4.0,7.0,13.0,31.0,2.0,3.0,5.0,11.0,36.0,3.0,24.0,11.0,,0.9230769230769231,0.41935483870967744,0.6666666666666666,0.45454545454545453,0.41935483870967744,0.31,0.07,0.2857142857142857,0.2857142857142857,0.5,0.24,0.4583333333333333,0.4583333333333333,1.0,0.043478260869565216,0.08695652173913043,1.0,1.0,0.14814814814814814,0.25,0.25925925925925924,0.5714285714285714,0.4583333333333333,24.719354838709677,,0.045454545454545456,,0.05,,,,,,,,,,True,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1905.0,32,10.0,57,60,5,9,4,117,3.0,6,,,,,1.0,1,2.0,4,6,11,2,14,56,,1.0,,,,,,,4,8.0,,2.0,5.0,1.0,6.0,,1.0,1.0,2.0,2.0,13.0,,,,,2,,2,,2,,,,,,,,2.0,1.0,,,,2.0,1.0,,,1,,1.0,4,,,4,,2,,,,,,,,5,,,0.3333333333333333,0.3333333333333333,0.5454545454545454,,,0.5,,,0.5,,,0.18181818181818182,,25.396825396825395,,,,0.08,,,,0.06451612903225806,,,,,,,,0.1111111111111111,0.14285714285714285,,,,,0.5,0.5,0.75,0.3333333333333333,0.08333333333333333,1.0,1.0,,0.3333333333333333,0.5,0.5,0.5,,,,,,0.5833333333333334,0.5416666666666666,0.3743,,0.14285714285714285,0.15384615384615385,,,8.645454545454546,0.08771929824561403,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,23.8,,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,
2408,1610612759,Melvin Ely,Melvin Ely,2408,SAS,1813.0,30,2.0,56,55,24,30,7,111,,2,,,,,,6,2.0,3,2,11,6,10,51,,,2.0,2.0,1.0,5.0,6.0,8.0,4,,,2.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,,4,1.0,5,1.0,6,,,,,1.0,,1.0,2.0,1.0,,,,3.0,,1.0,3.0,5,1.0,,6,1.0,,8,,1,3.0,1.0,1.0,,1.0,,8.0,24,,3.0,1.0,1.0,0.18181818181818182,,0.2,0.18181818181818182,,0.2,0.3333333333333333,1.0,0.4444444444444444,0.18181818181818182,,28.125,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,,,,0.14814814814814814,,,,,,,,0.3333333333333333,0.25,,,,,0.18181818181818182,,,,0.5454545454545454,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.18181818181818182,0.4088636363636363,,0.3714,0.08333333333333333,0.08333333333333333,0.2,0.8,8.818181818181818,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,
2866,1610612759,Jackie Butler,Jackie Butler,2866,SAS,3050.0,51,3.0,96,97,22,21,15,193,6.0,8,2.0,3.0,1.0,1.0,5.0,11,,1,11,20,5,27,97,3.0,4.0,,6.0,4.0,5.0,3.0,11.0,12,10.0,2.0,2.0,4.0,,4.0,,,2.0,,2.0,8.0,,3.0,,2.0,7,2.0,11,3.0,14,,1.0,1.0,,2.0,,1.0,3.0,,1.0,,1.0,5.0,,1.0,5.0,7,,2.0,5,,1.0,6,2.0,3,1.0,,,,,,11.0,22,,1.0,0.5454545454545454,0.6,0.55,0.75,0.8,0.55,0.75,0.8,0.6136363636363636,0.75,0.9166666666666666,0.1,,24.107142857142854,0.4,0.5,,0.19444444444444445,0.09375,0.16666666666666666,,0.1875,0.08333333333333333,,0.18181818181818182,0.1,,,,0.11764705882352941,0.3125,0.2,,,,0.4,0.75,1.0,0.8333333333333334,0.55,0.45454545454545453,0.45454545454545453,0.2,0.05,,,,0.75,0.6666666666666666,0.5,0.2,1.0,0.4,0.4923,0.6198750000000001,0.40722,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.4074074074074074,5.125,0.22916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,True,,,,,,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,62961.0,1049,134.0,1940,1944,392,387,231,3884,88.0,133,26.0,42.0,18.0,25.0,20.0,56,14.0,36,122,225,24,268,1996,28.0,45.0,5.0,61.0,23.0,34.0,6.0,52.0,180,64.0,36.0,20.0,36.0,8.0,44.0,7.0,1.0,21.0,5.0,10.0,96.0,17.0,78.0,6.0,24.0,136,22.0,182,101.0,283,7.0,16.0,10.0,6.0,24.0,1.0,16.0,28.0,2.0,8.0,,6.0,52.0,6.0,9.0,90.0,162,17.0,12.0,70,8.0,26.0,38,5.0,20,2.0,19.0,15.0,4.0,19.0,10.0,52.0,392,13.0,1.0,0.7377049180327869,0.8653846153846154,0.5422222222222223,0.6222222222222222,0.6764705882352942,0.5422222222222223,0.6222222222222222,0.6764705882352942,0.5537190082644629,0.6224489795918368,0.6842105263157895,0.08888888888888889,0.10714285714285714,13.233965672990063,0.46153846153846156,0.3793103448275862,0.09375,0.18579234972677597,0.11782477341389729,0.147239263803681,0.0794392523364486,0.1787709497206704,0.10844748858447488,0.15,0.13366336633663367,0.08076923076923077,0.06015037593984962,0.1111111111111111,0.15948275862068967,0.2096069868995633,0.1881918819188192,0.15789473684210525,0.12244897959183673,0.08433734939759036,0.5263157894736842,0.5911111111111111,0.6616541353383458,0.7333333333333333,0.6931818181818182,0.24888888888888888,0.35714285714285715,0.4,0.8,0.16,0.3888888888888889,0.4,0.9285714285714286,0.9333333333333333,0.6190476190476191,0.23076923076923078,0.7352941176470589,0.72,0.5911111111111111,0.5052137777777778,0.5300711111111112,0.5112411764705883,0.08333333333333333,0.08333333333333333,0.22761194029850745,0.19402985074626866,5.576444444444443,0.2020618556701031,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.09774436090225563,,0.027777777777777776,,,,,,,,,3.0,False,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,54387.0,906,130.0,1695,1681,447,431,175,3376,16.0,32,7.0,11.0,2.0,9.0,6.0,12,4.0,34,26,78,32,186,1659,7.0,14.0,5.0,34.0,6.0,19.0,20.0,62.0,38,14.0,10.0,4.0,42.0,18.0,60.0,11.0,7.0,29.0,7.0,6.0,138.0,18.0,39.0,2.0,17.0,96,12.0,125,59.0,184,3.0,35.0,22.0,13.0,20.0,3.0,17.0,14.0,,3.0,1.0,1.0,34.0,3.0,10.0,45.0,84,9.0,7.0,56,2.0,10.0,50,1.0,13,11.0,33.0,24.0,8.0,34.0,24.0,62.0,447,8.0,11.0,0.7307692307692307,0.9047619047619048,0.3333333333333333,0.5,0.3157894736842105,0.41621621621621624,0.5576923076923077,0.375,0.4449760765550239,0.5862068965517241,0.43661971830985913,0.05128205128205128,,12.870762711864408,0.5882352941176471,0.2033898305084746,0.046511627906976744,0.147239263803681,0.07358490566037736,0.1118421052631579,0.06923076923076923,0.14054726368159204,0.07215189873417721,0.06329113924050633,0.09090909090909091,0.06880733944954129,0.034482758620689655,0.11304347826086956,0.13023255813953488,0.1837837837837838,0.1349206349206349,0.102803738317757,0.13333333333333333,0.025210084033613446,0.7058823529411765,0.17297297297297298,0.5,0.5714285714285714,0.5625,0.06486486486486487,0.5,0.5,1.0,0.1837837837837838,0.11764705882352941,0.11764705882352941,1.0,0.4230769230769231,0.6363636363636364,0.2857142857142857,0.16071428571428573,0.2222222222222222,0.7513513513513513,0.512826216216216,0.5480071428571428,0.4930589285714286,0.0707070707070707,0.14444444444444443,0.1827956989247312,0.3333333333333333,10.08076923076923,0.26371681415929205,15.0,42.0,8.0,6.0,17.0,19.0,65.0,2.0,4.0,4.0,20.0,34.0,107.0,5.0,12.0,10.0,37.0,93.0,9.0,65.0,19.0,1.0,0.9117647058823529,0.3177570093457944,0.4166666666666667,0.2702702702702703,0.3177570093457944,0.5783783783783784,0.22702702702702704,0.35714285714285715,0.35714285714285715,0.8666666666666667,0.35135135135135137,0.2923076923076923,0.2923076923076923,0.9473684210526315,0.3076923076923077,0.15384615384615385,0.5,0.5,0.30357142857142855,0.35294117647058826,0.35714285714285715,0.2,0.2923076923076923,24.481308411214954,1.0,0.125,0.009259259259259259,,3.0,,,,,,0.375,0.3333333333333333,1.0,False,1.0,1.0,1.0,1.0,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,131075.0,2185,479.0,4040,4053,917,813,442,8093,30.0,51,,5.0,9.0,11.0,12.0,31,52.0,123,94,205,35,463,3982,4.0,14.0,2.0,31.0,17.0,35.0,9.0,94.0,152,36.0,,8.0,63.0,33.0,96.0,19.0,14.0,22.0,10.0,31.0,225.0,2.0,14.0,2.0,33.0,118,20.0,171,18.0,189,2.0,55.0,42.0,13.0,27.0,5.0,20.0,28.0,6.0,7.0,1.0,4.0,55.0,2.0,9.0,51.0,154,10.0,9.0,92,9.0,31.0,59,6.0,20,9.0,22.0,10.0,7.0,24.0,15.0,94.0,917,19.0,7.0,0.8085106382978723,0.8085106382978723,0.4585365853658537,0.2857142857142857,0.4857142857142857,0.5107398568019093,0.48333333333333334,0.46703296703296704,0.5213963963963963,0.5,0.47959183673469385,0.03902439024390244,0.03225806451612903,10.981514084507042,0.4909090909090909,0.16666666666666666,0.013245033112582781,0.07208307880268784,0.010719754977029096,0.0953757225433526,0.0045045045045045045,0.07614725163893091,0.009142857142857144,0.007575757575757576,0.005291005291005291,0.016917293233082706,0.00411522633744856,0.004975124378109453,0.043936731107205626,0.07708333333333334,0.09523809523809523,0.09243697478991597,0.10185185185185185,0.008620689655172414,0.625,0.12171837708830549,0.5882352941176471,0.6521739130434783,0.7333333333333333,0.07398568019093078,0.3870967741935484,0.4,0.5,0.2935560859188544,0.42276422764227645,0.4297520661157025,0.9230769230769231,0.16666666666666666,,,0.12087912087912088,0.8181818181818182,0.6324582338902148,0.519279784688995,0.5085174999999998,0.5328544444444444,0.052873563218390804,0.091324200913242,0.06695464362850972,0.20302375809935205,12.817073170731705,0.226980198019802,72.0,181.0,11.0,15.0,46.0,8.0,33.0,2.0,5.0,2.0,10.0,80.0,214.0,7.0,16.0,17.0,56.0,240.0,,32.0,8.0,,1.0,0.37383177570093457,0.4375,0.30357142857142855,0.3755868544600939,0.5107398568019093,0.431980906921241,0.39779005524861877,0.4,1.0,0.07875894988066826,0.24242424242424243,0.24242424242424243,1.0,0.36666666666666664,0.16666666666666666,0.4,1.0,0.5054945054945055,0.32608695652173914,0.10989010989010989,0.2,0.25,23.744859813084112,3.0,0.09803921568627451,0.013888888888888888,0.016260162601626018,5.0,1.0,1.0,,0.004672897196261682,,0.45454545454545453,1.0,3.0,False,2.0,2.0,5.0,,1.0,1.0,0.0055248618784530384,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,99050.0,1651,416.0,3140,3129,908,746,345,6269,121.0,210,22.0,36.0,35.0,57.0,44.0,104,28.0,93,193,407,242,934,3081,31.0,62.0,23.0,124.0,45.0,96.0,89.0,257.0,172,214.0,18.0,31.0,160.0,46.0,206.0,19.0,27.0,90.0,27.0,43.0,458.0,15.0,31.0,1.0,56.0,143,18.0,217,47.0,264,9.0,88.0,43.0,45.0,76.0,18.0,48.0,44.0,2.0,28.0,2.0,5.0,120.0,7.0,32.0,49.0,129,6.0,12.0,238,14.0,26.0,281,30.0,110,31.0,19.0,10.0,7.0,22.0,11.0,257.0,908,19.0,27.0,0.44559585492227977,0.4673913043478261,0.4742014742014742,0.5,0.46875,0.5266362252663622,0.5804597701149425,0.4970414201183432,0.5946822308690013,0.6275510204081632,0.5902777777777778,0.07616707616707617,0.07692307692307693,25.155455059355567,0.6333333333333333,0.18,0.00847457627118644,0.125,0.03205791106514995,0.18604651162790697,0.038461538461538464,0.13771626297577855,0.03389830508474576,0.030959752321981424,0.028268551236749116,0.036011080332409975,0.0371900826446281,0.04054054054054054,0.054404145077720206,0.12012012012012012,0.19294117647058823,0.178743961352657,0.20212765957446807,0.027692307692307693,0.5,0.319634703196347,0.5761904761904761,0.6470588235294118,0.47107438016528924,0.1582952815829528,0.4230769230769231,0.4583333333333333,0.3409090909090909,0.1415525114155251,0.3010752688172043,0.3010752688172043,0.5,0.41379310344827586,0.6111111111111112,0.36363636363636365,0.33727810650887574,0.6140350877192983,0.700152207001522,0.5178756488549616,0.5105276923076922,0.5158452095808381,0.1527027027027027,0.22587268993839835,0.13276231263383298,0.2751605995717345,6.542260442260442,0.289171974522293,27.0,57.0,4.0,10.0,17.0,75.0,193.0,11.0,21.0,16.0,56.0,102.0,250.0,13.0,25.0,26.0,73.0,267.0,39.0,192.0,75.0,,0.8725490196078431,0.408,0.52,0.3561643835616438,0.40963855421686746,0.380517503805175,0.0867579908675799,0.47368421052631576,0.47368421052631576,0.8518518518518519,0.2937595129375951,0.38860103626943004,0.38860103626943004,0.88,0.04597701149425287,0.2413793103448276,0.5238095238095238,1.0,0.10059171597633136,0.5882352941176471,0.33136094674556216,0.2857142857142857,0.390625,24.8776,3.0,0.10952380952380952,0.011857707509881422,,2.0,1.0,,20.0,,,0.5,1.0,,False,3.0,2.0,2.0,,,,,1.0,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,148038.0,2467,503.0,4609,4579,1103,929,504,9188,287.0,446,21.0,30.0,85.0,130.0,86.0,169,176.0,432,549,1047,272,1415,4592,37.0,63.0,14.0,91.0,145.0,271.0,108.0,410.0,350,748.0,14.0,67.0,258.0,156.0,414.0,90.0,66.0,129.0,35.0,94.0,984.0,13.0,21.0,,52.0,159,3.0,214,34.0,248,11.0,82.0,48.0,34.0,106.0,18.0,59.0,83.0,8.0,47.0,3.0,23.0,189.0,16.0,46.0,48.0,136,4.0,20.0,275,1.0,13.0,346,35.0,151,39.0,6.0,3.0,2.0,6.0,3.0,410.0,1103,12.0,36.0,0.31876138433515483,0.32287822878228783,0.5243553008595988,0.5873015873015873,0.5350553505535055,0.5272140221402214,0.6015625,0.5335689045936396,0.5706214689265536,0.6232876712328768,0.584045584045584,0.06399235912129896,0.08284023668639054,27.599536142249708,0.5608465608465608,0.021897810218978103,,0.08828428650749584,0.014103425117528543,0.1319796954314721,0.025691699604743084,0.09612756264236902,0.017042606516290727,0.015350877192982455,0.021377672209026127,0.008169934640522876,0.021052631578947368,0.03167420814479638,0.07967479674796749,0.07156673114119923,0.10911808669656203,0.11481481481481481,0.1693548387096774,0.02466367713004484,0.5,0.4114391143911439,0.6434977578475336,0.7247474747474747,0.27177700348432055,0.1559040590405904,0.5088757396449705,0.5548387096774193,0.20930232558139536,0.3985239852398524,0.4074074074074074,0.41025641025641024,0.44886363636363635,0.46875,0.7,0.14285714285714285,0.45936395759717313,0.6538461538461539,0.4455719557195572,0.4975265249537889,0.4509090909090908,0.5014237588652484,0.12583333333333332,0.1298366294067068,0.06431095406360424,0.28975265017667845,9.393982808022923,0.23931438489911044,6.0,16.0,,1.0,4.0,9.0,21.0,1.0,1.0,3.0,8.0,15.0,37.0,1.0,1.0,4.0,12.0,39.0,6.0,19.0,8.0,1.0,0.8666666666666667,0.40540540540540543,1.0,0.3333333333333333,0.3888888888888889,0.03413284132841329,0.014760147601476014,0.375,0.375,0.8333333333333334,0.01937269372693727,0.42857142857142855,0.42857142857142855,0.8888888888888888,,0.015625,1.0,1.0,0.014134275618374558,0.25,0.028268551236749116,0.375,0.42105263157894735,25.424324324324324,,0.11210762331838565,,0.006944444444444444,,1.0,,1.0,,,,,2.0,False,,,1.0,,,,,,1.0,
