EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,9009.0,150,-51,284,289,110.0,108,26,573,9.0,21.0,,4.0,3.0,8.0,1.0,4.0,10.0,25.0,,1.0,,5.0,17.0,1.0,2.0,8.0,20.0,50,5.0,18.0,24.0,79.0,336,1.0,5.0,1.0,,5.0,7.0,15.0,2.0,8.0,19.0,39.0,16.0,24.0,12.0,3.0,2.0,16.0,5.0,5.0,10.0,4.0,14.0,2.0,2.0,7.0,1.0,2.0,32.0,1.0,4.0,,4.0,14,1.0,19,5.0,24,1.0,5.0,3.0,2.0,3.0,,1.0,3.0,2.0,6.0,1.0,3.0,3.0,10.0,,2.0,24.0,1.0,30.0,1.0,11.0,3.0,2.0,,1.0,1.0,2.0,1.0,39.0,110.0,3.0,3.0,0.4,0.42105263157894735,0.8,0.2777777777777778,0.25,0.29411764705882354,0.4,0.2,0.4666666666666667,0.40441176470588236,0.4166666666666667,0.43478260869565216,0.4817073170731707,0.4166666666666667,0.5735294117647058,0.2647058823529412,0.1,0.23809523809523808,,27.672955974842765,0.5,0.125,,0.14893617021276595,0.03669724770642202,0.10810810810810811,0.027777777777777776,0.13740458015267176,0.034482758620689655,0.05263157894736842,0.06060606060606061,,0.03225806451612903,,0.04,0.2413793103448276,0.15,0.09090909090909091,0.13333333333333333,0.027777777777777776,0.5,0.3088235294117647,0.42857142857142855,0.5625,0.5555555555555556,0.058823529411764705,0.25,0.25,0.36764705882352944,0.4,0.4,0.3,0.014705882352941176,,,,0.25,0.29411764705882354,0.29411764705882354,0.8,0.6666666666666666,,0.16666666666666666,0.34782608695652173,0.375,,0.34782608695652173,0.25,0.5735294117647058,0.3125,0.47210074626865667,0.50603,0.4627363636363636,0.1518987341772152,0.18333333333333332,0.06329113924050633,0.4936708860759494,10.42,26.266666666666666,0.3873239436619718,,3.0,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,0.05263157894736842,True,,,,,,,,,
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,7471.0,125,-43,248,245,96.0,70,31,493,12.0,21.0,3.0,7.0,7.0,8.0,6.0,21.0,3.0,6.0,,1.0,1.0,,2.0,,,,21.0,48,,3.0,8.0,50.0,272,4.0,9.0,,2.0,10.0,9.0,19.0,,1.0,4.0,22.0,22.0,20.0,,,8.0,2.0,,6.0,4.0,4.0,8.0,3.0,1.0,1.0,1.0,2.0,20.0,3.0,10.0,,5.0,12,1.0,18,13.0,31,2.0,2.0,,2.0,4.0,2.0,3.0,5.0,1.0,9.0,3.0,2.0,13.0,18.0,,2.0,8.0,,9.0,1.0,4.0,1.0,4.0,4.0,,,4.0,3.0,22.0,96.0,,1.0,0.5238095238095238,0.6470588235294118,,,,,0.4375,0.4444444444444444,0.47368421052631576,0.4117647058823529,0.4444444444444444,0.45,0.45454545454545453,0.5,0.5,0.058823529411764705,0.125,0.09523809523809523,0.19047619047619047,22.29965156794425,0.4444444444444444,0.09090909090909091,,0.14634146341463414,0.10869565217391304,0.12195121951219512,0.08571428571428572,0.13821138211382114,0.10236220472440945,0.14705882352941177,0.10256410256410256,0.05263157894736842,0.07692307692307693,0.1111111111111111,0.058823529411764705,0.19047619047619047,0.2222222222222222,0.16129032258064516,,0.08333333333333333,0.75,0.4117647058823529,0.5714285714285714,0.631578947368421,0.6666666666666666,0.4117647058823529,0.2857142857142857,0.35294117647058826,0.11764705882352941,0.5,0.5,1.0,0.0196078431372549,,,,0.0392156862745098,,,,0.7777777777777778,0.42857142857142855,,0.4,0.875,0.05,,,0.47058823529411764,,0.46422352941176476,0.5093,0.47000249999999993,0.07407407407407407,0.0784313725490196,0.2,0.44,5.370833333333334,24.133333333333336,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,2068.0,34,-10,62,62,16.0,22,13,124,2.0,4.0,1.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,2.0,5,,,1.0,5.0,65,1.0,3.0,,,2.0,1.0,2.0,,,1.0,3.0,2.0,2.0,,,2.0,,,,2.0,,2.0,,,2.0,,,4.0,1.0,6.0,,1.0,5,1.0,7,7.0,14,,1.0,1.0,,4.0,,1.0,2.0,3.0,6.0,2.0,3.0,4.0,6.0,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,3.0,16.0,,,0.5,1.0,,,,,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5,,,,,15.384615384615383,0.6666666666666666,0.5,,0.14285714285714285,0.1935483870967742,0.2,0.25,0.15,0.2,0.2,0.18181818181818182,0.2,0.3333333333333333,,0.125,0.13333333333333333,0.16666666666666666,,0.3333333333333333,,1.0,0.8,0.5,0.5,0.5,0.2,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,0.5,,,,0.8,,0.5334000000000001,0.5881,0.5707,0.16666666666666666,0.16666666666666666,0.4,0.6,2.32,,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,9804.0,163,16,321,324,136.0,100,44,645,17.0,29.0,2.0,3.0,9.0,15.0,9.0,29.0,3.0,6.0,,,,,,,,,29.0,64,,,32.0,90.0,321,5.0,8.0,,10.0,20.0,10.0,25.0,,,14.0,34.0,32.0,26.0,,,2.0,,,6.0,6.0,2.0,8.0,,2.0,3.0,,3.0,18.0,,8.0,,2.0,18,4.0,24,8.0,32,2.0,7.0,2.0,5.0,4.0,1.0,2.0,5.0,2.0,9.0,1.0,4.0,13.0,24.0,2.0,2.0,37.0,4.0,47.0,5.0,21.0,5.0,2.0,2.0,,,3.0,1.0,34.0,136.0,4.0,5.0,0.5517241379310345,0.5714285714285714,,,,,0.453125,0.625,0.4,0.453125,0.625,0.4,0.5294117647058824,0.6666666666666666,0.4857142857142857,,0.09375,0.10344827586206896,0.10344827586206896,25.474254742547426,0.4444444444444444,0.3076923076923077,,0.16822429906542055,0.06956521739130435,0.045454545454545456,,0.13245033112582782,0.05228758169934641,0.175,0.02127659574468085,,,,0.14705882352941177,0.2222222222222222,0.15217391304347827,0.07142857142857142,,0.07142857142857142,0.3333333333333333,0.453125,0.5862068965517241,0.6538461538461539,0.5294117647058824,0.453125,0.3103448275862069,0.34615384615384615,0.09375,0.5,0.5,1.0,,,,,,,,,0.375,0.6666666666666666,,0.6,0.6,,,,0.453125,,0.4606640625000001,0.4227142857142857,0.48611599999999994,0.2625,0.2625,0.2222222222222222,0.37777777777777777,5.4359375,,0.4236760124610592,1.0,3.0,,,,1.0,,,1.0,,,,0.4444444444444444,,,,,0.5,,,,1.0,,,,,,True,,,,,,,,,
958,1610612758,Vitaly Potapenko,Vitaly Potapenko,958,SAC,441.0,7,-2,18,18,10.0,18,3,36,,,,,,,,,,2.0,,,,,,,,,,2,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,9.523809523809524,,,,0.25,,,,0.14285714285714285,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.372,,,,,,,17.85,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,70233.0,1171,-23,2299,2321,763.0,658,235,4620,42.0,69.0,8.0,19.0,10.0,17.0,11.0,26.0,34.0,80.0,11.0,31.0,8.0,33.0,92.0,3.0,8.0,25.0,87.0,175,44.0,123.0,71.0,377.0,2431,8.0,24.0,6.0,7.0,32.0,20.0,44.0,8.0,33.0,42.0,106.0,90.0,84.0,126.0,6.0,14.0,92.0,33.0,11.0,52.0,21.0,73.0,17.0,4.0,30.0,8.0,14.0,167.0,10.0,31.0,2.0,29.0,89,8.0,126,43.0,169,4.0,36.0,20.0,16.0,23.0,9.0,13.0,36.0,10.0,59.0,5.0,18.0,76.0,158.0,14.0,11.0,82.0,5.0,86.0,5.0,21.0,20.0,33.0,14.0,7.0,12.0,34.0,19.0,106.0,763.0,28.0,17.0,0.5172413793103449,0.5625,0.9545454545454546,0.35772357723577236,0.24242424242424243,0.35772357723577236,0.49714285714285716,0.3333333333333333,0.45454545454545453,0.5134228187919463,0.4166666666666667,0.4155844155844156,0.5567164179104478,0.45714285714285713,0.5148514851485149,0.412751677852349,0.06285714285714286,0.13043478260869565,0.07692307692307693,15.182029434546862,0.3898305084745763,0.0851063829787234,0.02531645569620253,0.11803713527851459,0.041499330655957165,0.10283687943262411,0.03759398496240601,0.1138996138996139,0.040473840078973346,0.036,0.05527638190954774,0.03691275167785235,0.043478260869565216,0.01694915254237288,0.10454545454545454,0.12234042553191489,0.12427745664739884,0.09743589743589744,0.11494252873563218,0.026143790849673203,0.5588235294117647,0.23154362416107382,0.6086956521739131,0.7,0.42857142857142855,0.087248322147651,0.4230769230769231,0.4583333333333333,0.2684563758389262,0.425,0.425,0.6764705882352942,0.1040268456375839,0.3548387096774194,0.3548387096774194,1.0,0.3087248322147651,0.358695652173913,0.358695652173913,0.9393939393939394,0.6333333333333333,0.42105263157894735,0.1,0.22077922077922077,0.5882352941176471,0.1038961038961039,0.3246753246753247,0.32,0.6442953020134228,0.358695652173913,0.5060817114093961,0.5263434782608697,0.4876129870129869,0.06984126984126984,0.1099476439790576,0.08488063660477453,0.28116710875331563,10.151428571428573,24.659349593495943,0.33188342757720746,6.0,12.0,1.0,3.0,3.0,2.0,3.0,7.0,1.0,,0.5,,0.36363636363636365,0.1,0.3333333333333333,1.0,2.0,,0.6666666666666666,1.0,,1.0,,3.0,,1.0,0.008064516129032258,False,,,,,,,,,
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,28184.0,470,-68,884,912,270.0,249,99,1796,21.0,41.0,3.0,3.0,9.0,16.0,1.0,10.0,14.0,34.0,2.0,8.0,2.0,19.0,48.0,3.0,7.0,15.0,36.0,85,21.0,56.0,28.0,163.0,1000,3.0,5.0,3.0,1.0,7.0,16.0,29.0,8.0,17.0,12.0,68.0,36.0,36.0,51.0,12.0,2.0,47.0,19.0,8.0,29.0,7.0,36.0,5.0,2.0,18.0,2.0,9.0,79.0,2.0,11.0,,15.0,25,,40,13.0,53,4.0,21.0,11.0,10.0,17.0,5.0,11.0,9.0,6.0,26.0,1.0,4.0,23.0,58.0,4.0,2.0,44.0,1.0,41.0,4.0,17.0,4.0,3.0,2.0,1.0,,3.0,2.0,68.0,270.0,8.0,5.0,0.5,0.5142857142857142,0.8095238095238095,0.375,0.47058823529411764,0.38181818181818183,0.4235294117647059,0.6,0.5517241379310345,0.4787234042553192,0.375,0.6086956521739131,0.5125786163522013,0.3888888888888889,0.6415094339622641,0.3971631205673759,0.09411764705882353,0.12195121951219512,0.3,18.537074148296593,0.6538461538461539,,,0.09191176470588236,0.04,0.14018691588785046,0.021052631578947368,0.10554089709762533,0.03513513513513514,0.0425531914893617,0.013333333333333334,0.05660377358490566,0.02531645569620253,,0.041666666666666664,0.07228915662650602,0.13675213675213677,0.16901408450704225,0.08333333333333333,0.05405405405405406,0.6666666666666666,0.2907801418439716,0.5121951219512195,0.5833333333333334,0.47619047619047616,0.07092198581560284,0.1,0.14285714285714285,0.24113475177304963,0.4117647058823529,0.4117647058823529,0.5,0.05673758865248227,0.25,0.25,1.0,0.3404255319148936,0.3958333333333333,0.3958333333333333,0.7894736842105263,0.375,1.0,0.375,0.34782608695652173,0.5625,0.043478260869565216,0.32608695652173914,0.4666666666666667,0.6879432624113475,0.40425531914893614,0.5093278571428572,0.5015285714285714,0.5064055555555554,0.11612903225806452,0.17346938775510204,0.04294478527607362,0.4171779141104294,8.283529411764706,25.367857142857137,0.3054298642533937,1.0,8.0,,,,1.0,,,,,,,1.0,,,,,0.6666666666666666,,,1.0,,2.0,,,1.0,0.017543859649122806,False,1.0,0.5,,,,,,,
1508,1610612758,Maurice Taylor,Maurice Taylor,1508,SAC,5297.0,88,26,165,169,46.0,45,24,334,2.0,11.0,2.0,6.0,,5.0,2.0,4.0,,6.0,,,,,,,,,4.0,21,,,6.0,14.0,139,2.0,6.0,,,4.0,1.0,6.0,,,4.0,6.0,2.0,6.0,,,4.0,,,4.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,3.0,6.0,,8.0,6,2.0,16,9.0,25,1.0,3.0,1.0,2.0,1.0,,1.0,5.0,,6.0,1.0,1.0,6.0,14.0,3.0,3.0,8.0,,11.0,1.0,4.0,2.0,1.0,1.0,,,1.0,1.0,6.0,46.0,1.0,2.0,0.25,0.5,,,,,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.2692307692307692,0.3333333333333333,0.3333333333333333,,0.19047619047619047,0.36363636363636365,,16.494845360824744,0.16666666666666666,0.4,,0.1111111111111111,0.10526315789473684,0.26666666666666666,0.17647058823529413,0.16666666666666666,0.12162162162162163,0.17391304347826086,,0.09523809523809523,0.21428571428571427,,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.2,0.4,0.07692307692307693,1.0,0.5238095238095238,0.18181818181818182,0.2857142857142857,,0.19047619047619047,0.5,0.5,0.2857142857142857,,,,,,,,,,,,1.0,0.3333333333333333,,0.8333333333333334,,,,,0.5238095238095238,,0.47779999999999995,0.5442833333333333,0.5094833333333333,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.42857142857142855,6.590476190476191,,0.2787878787878788,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,False,,,1.0,,,,,,
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,149454.0,2491,90,4884,4887,1587.0,1221,506,9771,203.0,345.0,32.0,58.0,48.0,94.0,37.0,114.0,105.0,271.0,12.0,48.0,14.0,76.0,194.0,10.0,29.0,78.0,345.0,730,88.0,242.0,283.0,1237.0,5231,42.0,78.0,14.0,23.0,122.0,87.0,211.0,32.0,92.0,112.0,382.0,236.0,454.0,186.0,78.0,46.0,193.0,76.0,69.0,147.0,74.0,221.0,61.0,13.0,57.0,21.0,69.0,516.0,27.0,70.0,,69.0,226,38.0,333,97.0,430,15.0,144.0,84.0,60.0,55.0,9.0,25.0,85.0,30.0,140.0,9.0,43.0,67.0,195.0,12.0,36.0,308.0,14.0,385.0,39.0,174.0,38.0,39.0,20.0,4.0,15.0,41.0,23.0,382.0,1587.0,25.0,36.0,0.34202898550724636,0.36645962732919257,0.7045454545454546,0.36363636363636365,0.34782608695652173,0.3651452282157676,0.4726027397260274,0.5384615384615384,0.41232227488151657,0.49074074074074076,0.5380434782608695,0.44554455445544555,0.540174672489083,0.5754716981132075,0.5106951871657754,0.24897119341563786,0.09452054794520548,0.1536231884057971,0.11403508771929824,23.434933382004015,0.39285714285714285,0.2753623188405797,,0.14331008243500318,0.04405286343612335,0.12321428571428572,0.04340836012861737,0.1380439868975199,0.0438715513342379,0.07755102040816327,0.04371584699453552,0.021828103683492497,0.04684317718940937,0.030534351145038167,0.15704387990762125,0.12391304347826088,0.1476608187134503,0.11392405063291139,0.14545454545454545,0.03282275711159737,0.5609756097560976,0.3549382716049383,0.5884057971014492,0.6952054794520548,0.4039408866995074,0.11728395061728394,0.32456140350877194,0.36633663366336633,0.2788065843621399,0.3874538745387454,0.3917910447761194,0.26666666666666666,0.04938271604938271,0.25,0.25,0.75,0.19958847736625515,0.3917525773195876,0.39378238341968913,0.6973684210526315,0.6304347826086957,0.5517241379310345,0.10869565217391304,0.3102310231023102,0.5106382978723404,0.0462046204620462,0.25742574257425743,0.3717948717948718,0.6039094650205762,0.39378238341968913,0.5015418640576725,0.5218528169014084,0.48413427152317884,0.15718157181571815,0.20115606936416186,0.09862570735650768,0.3088116410670978,8.550273972602739,24.819008264462816,0.3249385749385749,23.0,13.0,1.0,4.0,5.0,4.0,3.0,,2.0,2.0,0.35714285714285715,0.01107011070110701,0.21621621621621623,0.043478260869565216,0.25,1.0,4.0,0.1875,0.4,1.0,1.0,,1.0,6.0,,,,False,3.0,0.21428571428571427,4.0,1.0,0.004132231404958678,0.005154639175257732,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,70436.0,1174,45,2258,2268,844.0,748,220,4526,121.0,189.0,21.0,38.0,46.0,68.0,62.0,146.0,24.0,62.0,,,,,2.0,,,2.0,207.0,397,,2.0,116.0,530.0,2358,29.0,56.0,,11.0,69.0,76.0,138.0,,2.0,51.0,203.0,266.0,148.0,,,30.0,2.0,,28.0,23.0,8.0,31.0,6.0,2.0,11.0,4.0,8.0,70.0,9.0,44.0,2.0,34.0,78,22.0,134,55.0,189,9.0,22.0,13.0,9.0,41.0,5.0,19.0,47.0,22.0,88.0,9.0,27.0,87.0,159.0,20.0,12.0,156.0,13.0,160.0,19.0,76.0,13.0,12.0,8.0,,4.0,12.0,6.0,203.0,844.0,18.0,12.0,0.642512077294686,0.6927083333333334,,,,,0.5214105793450882,0.5178571428571429,0.5507246376811594,0.518796992481203,0.5178571428571429,0.5428571428571428,0.5639658848614072,0.5476190476190477,0.5901162790697675,0.005012531328320802,0.07052896725440806,0.1111111111111111,0.04794520547945205,22.191235059760956,0.4659090909090909,0.24175824175824176,0.024390243902439025,0.10116731517509728,0.060689655172413794,0.11846689895470383,0.038461538461538464,0.10586011342155009,0.05526590198123045,0.07327586206896551,0.09268292682926829,0.027777777777777776,0.043478260869565216,0.02,0.08133971291866028,0.1179245283018868,0.10285714285714286,0.11057692307692307,0.13924050632911392,0.055900621118012424,0.5,0.47368421052631576,0.6402116402116402,0.7202380952380952,0.6776859504132231,0.3659147869674185,0.4246575342465753,0.4460431654676259,0.15538847117794485,0.3870967741935484,0.3870967741935484,0.8333333333333334,,,,,0.005012531328320802,,,,0.6785714285714286,0.5526315789473685,,0.4857142857142857,0.6764705882352942,,0.014285714285714285,,0.47869674185463656,,0.4780755025125629,0.5140645833333334,0.4788125899280576,0.16666666666666666,0.16740088105726872,0.13018867924528302,0.38301886792452833,5.672795969773301,33.1,0.37378210806023027,17.0,19.0,,,,1.0,2.0,1.0,,,,,0.5,,,,,0.23809523809523808,,,,,1.0,6.0,,,,False,,,3.0,,,,,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,114200.0,1903,-123,3734,3748,1294.0,1151,379,7482,100.0,158.0,5.0,8.0,35.0,52.0,47.0,92.0,28.0,108.0,13.0,35.0,13.0,23.0,65.0,8.0,11.0,28.0,175.0,358,36.0,100.0,131.0,589.0,4062,10.0,22.0,12.0,8.0,43.0,60.0,109.0,18.0,41.0,60.0,234.0,118.0,232.0,102.0,6.0,10.0,64.0,23.0,35.0,164.0,62.0,226.0,43.0,19.0,77.0,28.0,59.0,514.0,13.0,25.0,4.0,53.0,129,13.0,195,42.0,237,5.0,69.0,37.0,32.0,50.0,12.0,30.0,55.0,20.0,105.0,7.0,44.0,78.0,164.0,7.0,13.0,132.0,4.0,165.0,18.0,72.0,19.0,21.0,11.0,7.0,3.0,22.0,13.0,234.0,1294.0,26.0,19.0,0.33714285714285713,0.34705882352941175,0.9444444444444444,0.36,0.43902439024390244,0.36363636363636365,0.4888268156424581,0.45454545454545453,0.5504587155963303,0.5,0.5147058823529411,0.58,0.5546139359698682,0.5657894736842105,0.639344262295082,0.2183406113537118,0.09776536312849161,0.16455696202531644,0.06521739130434782,15.237182558696693,0.47619047619047616,0.1015625,0.028368794326241134,0.10652353426919901,0.020885547201336674,0.11699779249448124,0.03044496487119438,0.109375,0.023399014778325122,0.021447721179624665,0.02727272727272727,0.016194331983805668,0.03235294117647059,0.022988505747126436,0.1148036253776435,0.08579881656804733,0.11439114391143912,0.10793650793650794,0.13768115942028986,0.024630541871921183,0.5909090909090909,0.34497816593886466,0.6329113924050633,0.7575757575757576,0.44,0.20087336244541484,0.5108695652173914,0.5465116279069767,0.23580786026200873,0.25925925925925924,0.26666666666666666,0.17857142857142858,0.07641921397379912,0.37142857142857144,0.37142857142857144,1.0,0.14192139737991266,0.35384615384615387,0.35384615384615387,0.9130434782608695,0.23529411764705882,0.625,0.23529411764705882,0.3466666666666667,0.6730769230769231,0.08666666666666667,0.18666666666666668,0.39285714285714285,0.5633187772925764,0.359375,0.4935653508771929,0.4708035714285714,0.4852121621621623,0.140625,0.17475728155339806,0.0730050933786078,0.39728353140916806,7.696927374301674,24.824000000000005,0.3465452597750402,17.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,,0.4166666666666667,0.027777777777777776,0.2127659574468085,0.11764705882352941,0.75,1.0,2.0,,0.25,1.0,1.0,1.0,,,,,,False,7.0,0.5384615384615384,,,,,,,
