EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SelfOReb,LostBallTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,FTOffRebounds,OffFTReboundPct,LongMidRangePctAssisted,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,on,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,3347.0,56,-16,115,107,47,45,14,222,3.0,9,,,1.0,3,,3.0,1.0,2.0,,,,,,3.0,9.0,,3.0,3.0,7.0,4.0,14,3.0,9.0,,17,120,,,,3.0,,,1.0,6,3.0,7.0,,11.0,2.0,6.0,3.0,6.0,9.0,3.0,1.0,2.0,3.0,5.0,3.0,,1.0,1.0,,13.0,,,1,1,1.0,2,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,,,2.0,4,,1,,,,,,,11.0,47,,0.25,0.25,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.2857142857142857,,0.16666666666666666,0.3695652173913043,,0.4230769230769231,0.3695652173913043,,0.4230769230769231,0.391304347826087,0.07142857142857142,,20.76923076923077,0.75,0.029411764705882353,,,0.020833333333333332,0.015151515151515152,,0.08333333333333333,,,,0.391304347826087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13043478260869565,,,0.08695652173913043,0.5,0.5,,,,,0.391304347826087,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,,,0.23076923076923078,0.3333333333333333,,,0.5384615384615384,0.42857142857142855,0.782608695652174,0.3333333333333333,0.45485652173913044,0.578625,0.3961423076923077,,,,0.6470588235294118,4.721428571428571,25.65555555555556,0.40869565217391307,,1.0,,,,,,,,0.025,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.058823529411764705,,,,True,,,,,,,,,,,,,,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,1599.0,27,-3,54,50,17,21,2,104,1.0,1,1.0,1.0,1.0,1,2.0,3.0,4.0,5.0,,,,,,,,,,,,7.0,9,,,2.0,16,47,1.0,1.0,,,,2.0,2.0,2,,,,4.0,8.0,6.0,,,,,1.0,,,,,,,,,,,1.0,2,5,1.0,6,1.0,1.0,,,,,,,,,5.0,6,,3,2.0,,1.0,,,,4.0,17,1.0,0.5714285714285714,0.6666666666666666,,,,,,0.7777777777777778,1.0,1.0,0.7777777777777778,1.0,1.0,0.8,1.0,1.0,,0.1111111111111111,,18.18181818181818,,0.14285714285714285,0.125,,0.13636363636363635,0.038461538461538464,,0.3333333333333333,,0.125,,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.6666666666666666,1.0,0.5555555555555556,0.8,0.8,,,,,,,,,1.0,1.0,,,,,0.5,1.0,,,,,0.1111111111111111,,0.4030222222222222,0.6357,0.5109,0.1,0.1,0.125,0.25,14.211111111111112,,0.3148148148148148,2.0,1.0,2.0,,,,,,0.5,0.09090909090909091,0.25,,1.0,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,1827.0,30,-12,65,63,18,13,5,128,1.0,5,,2.0,,1,6.0,6.0,1.0,2.0,,,,,,,1.0,,,,1.0,8.0,13,,1.0,6.0,22,72,,2.0,,,3.0,3.0,1.0,2,,1.0,2.0,4.0,10.0,6.0,,,1.0,,3.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,,1.0,1,3,3.0,6,,,,1.0,1.0,,3.0,4.0,,1.0,6.0,9,,4,8.0,,3.0,2.0,2.0,2.0,4.0,18,1.0,0.625,0.625,,,,,,0.6153846153846154,,0.5,0.5714285714285714,,0.3333333333333333,0.5882352941176471,0.375,0.375,0.07142857142857142,0.23076923076923078,0.6,29.166666666666668,0.25,0.05263157894736842,0.2,,0.08333333333333333,0.0967741935483871,,,0.14285714285714285,,,0.35714285714285715,0.2,0.5,1.0,0.42857142857142855,1.0,1.0,0.14285714285714285,0.5,0.5,,,,,0.07142857142857142,,,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.42857142857142855,,0.42972857142857146,0.56275,0.3754666666666666,0.17647058823529413,0.1875,0.13636363636363635,0.18181818181818182,6.4692307692307685,28.1,0.27692307692307694,,3.0,1.0,,1.0,,,,0.3333333333333333,0.15789473684210525,,,0.6666666666666666,,1.0,,2.0,,,,0.5,,2.0,,,,,2.0,1.0,,0.3,,,1.0,True,,,,,,,,,,,,,,,,,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,1102.0,18,5,34,34,16,24,3,68,,2,,,,2,,1.0,,,,,,,,,,,,,,,3,,,2.0,2,27,,1.0,,,,,,3,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,3.0,3,6,2.0,8,1.0,,1.0,,,,,,,,,2,,1,2.0,,,1.0,1.0,1.0,2.0,16,1.0,,,,,,,,,,,,,,0.25,,0.25,,0.3333333333333333,0.5,10.81081081081081,,0.23076923076923078,0.42857142857142855,,0.3,0.11764705882352941,,0.25,0.5,0.14285714285714285,0.5,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.49269999999999997,0.4205,0.49269999999999997,,,,1.0,3.266666666666667,,0.47058823529411764,,2.0,,1.0,,1.0,,1.0,,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,
2054,1610612745,Jake Tsakalidis,Jake Tsakalidis,2054,HOU,1066.0,18,-10,33,35,14,16,1,68,,1,,,,1,,,1.0,2.0,,,,,,,,,,,,1.0,3,,,2.0,4,33,,,,,,,,2,,,,,2.0,,,,,,,,,,,,,,,,1.0,,3,3,1.0,4,,,,,,,1.0,1.0,,,,2,1.0,3,4.0,,2.0,,,,,14,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4,,,,,,17.64705882352941,,0.2727272727272727,,0.2,0.2,0.06666666666666667,0.25,0.6666666666666666,,0.14285714285714285,,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,0.4486666666666667,,0.48475,0.4,0.4,,,10.933333333333332,,0.42424242424242425,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101129,1610612745,Luther Head,Luther Head,101129,HOU,126280.0,2105,57,4005,3979,1162,1264,485,7984,73.0,133,6.0,14.0,16.0,36,14.0,34.0,34.0,113.0,56.0,117.0,12.0,15.0,28.0,112.0,259.0,17.0,33.0,30.0,66.0,121.0,280,168.0,376.0,80.0,826,4139,16.0,39.0,22.0,45.0,7.0,105.0,30.0,81,45.0,94.0,40.0,235.0,124.0,118.0,384.0,120.0,256.0,112.0,30.0,131.0,50.0,181.0,34.0,16.0,63.0,29.0,39.0,412.0,9.0,50.0,159,212,30.0,242,71.0,35.0,36.0,70.0,15.0,56.0,55.0,125.0,7.0,28.0,65.0,124,8.0,82,101.0,6.0,27.0,4.0,4.0,4.0,235.0,1162,18.0,0.512396694214876,0.512396694214876,0.7619047619047619,0.44680851063829785,0.4888888888888889,0.4787234042553192,0.450402144772118,0.43214285714285716,0.41025641025641024,0.37037037037037035,0.5685975609756098,0.5833333333333334,0.5571428571428572,0.5878571428571429,0.603448275862069,0.585,0.573170731707317,0.10714285714285714,0.18796992481203006,18.076248904469765,0.56,0.10808973487423522,0.11160714285714286,0.014563106796116505,0.10891089108910891,0.013234515616728428,0.011037527593818985,0.09713024282560706,0.09898477157360407,0.12179487179487179,0.10951008645533142,0.2027439024390244,0.5488721804511278,0.6759259259259259,0.6027397260273972,0.051829268292682924,0.4117647058823529,0.4375,0.1722560975609756,0.3008849557522124,0.3090909090909091,0.17835365853658536,0.47863247863247865,0.4827586206896552,0.9285714285714286,0.3948170731707317,0.43243243243243246,0.44621513944223107,0.6785714285714286,0.16666666666666666,0.42857142857142855,0.14285714285714285,0.39285714285714285,0.5151515151515151,0.8235294117647058,0.2057142857142857,0.4444444444444444,0.16,0.5357142857142857,0.37714285714285717,0.45454545454545453,0.7759146341463414,0.4375,0.5204802147239266,0.49703474576271195,0.4897991279069768,0.04552129221732746,0.08970099667774087,0.1271186440677966,0.2845036319612591,8.753571428571428,25.075265957446803,0.2901373283395755,,16.0,3.0,1.0,6.0,19.0,,18.0,0.0234375,0.012588512981904013,0.009732360097323601,0.024242424242424242,0.21428571428571427,5.0,14.0,2.0,3.0,0.058823529411764705,0.02654867256637168,0.026634382566585957,0.1188118811881188,0.015822784810126583,17.0,5.0,0.03875968992248062,0.4411764705882353,,3.0,0.75,5.0,0.0022371364653243847,0.4166666666666667,0.8,1.0,False,3.0,9.0,5.0,1.0,4.0,0.023936170212765957,0.008547008547008548,0.03088803088803089,0.16666666666666666,0.010526315789473684,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,98492.0,1642,338,3084,3111,616,769,388,6195,163.0,273,46.0,92.0,19.0,34,22.0,50.0,,1.0,,,,,,,,,,,,185.0,324,,,50.0,420,2981,49.0,99.0,,,11.0,109.0,23.0,42,,,21.0,67.0,268.0,102.0,,,,,35.0,22.0,23.0,45.0,17.0,6.0,11.0,4.0,7.0,113.0,55.0,57.0,219,301,195.0,496,68.0,34.0,34.0,23.0,2.0,18.0,40.0,63.0,8.0,12.0,148.0,271,11.0,85,77.0,5.0,32.0,17.0,13.0,18.0,67.0,616,23.0,0.7243243243243244,0.9178082191780822,,,,,,0.5709876543209876,0.494949494949495,0.5476190476190477,0.5709876543209876,0.494949494949495,0.5476190476190477,0.5833333333333334,0.5141509433962265,0.5775862068965517,,0.10802469135802469,0.11355311355311355,11.945778028805423,0.36507936507936506,0.1867007672634271,0.18037974683544303,0.11853448275862069,0.18535930154466085,0.1296673455532926,0.115625,0.19469026548672566,0.20625,0.16926070038910507,0.16393442622950818,0.8425925925925926,0.5970695970695971,0.6735537190082644,0.7177914110429447,0.15432098765432098,0.44,0.4782608695652174,0.0030864197530864196,,,,,,,,,,,0.9292929292929293,0.5,,,,,0.8095238095238095,0.5588235294117647,,,,,0.8425925925925926,,0.5527645061728395,0.5478402439024391,0.5583523809523809,0.09116809116809117,0.09116809116809117,0.25952380952380955,0.1595238095238095,1.251543209876543,,0.19974059662775617,78.0,136.0,25.0,28.0,10.0,9.0,10.0,9.0,0.27472527472527475,0.13478691774033696,0.16293929712460065,0.125,0.7727272727272727,22.0,5.0,25.0,,0.08,,0.14917127071823205,0.2361111111111111,0.21153846153846154,10.0,4.0,0.041666666666666664,,4.0,10.0,0.5555555555555556,,0.09281437125748503,,,5.0,False,,,2.0,4.0,,,,,0.13043478260869565,,1.0,1.0,,,,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,15828.0,264,4,484,469,91,115,62,953,11.0,19,1.0,1.0,1.0,3,12.0,26.0,6.0,18.0,6.0,18.0,3.0,,5.0,3.0,21.0,1.0,3.0,,3.0,29.0,63,9.0,39.0,9.0,94,483,1.0,3.0,1.0,6.0,,5.0,3.0,10,,8.0,5.0,11.0,12.0,46.0,21.0,6.0,20.0,3.0,3.0,11.0,9.0,20.0,4.0,5.0,1.0,1.0,9.0,49.0,3.0,3.0,13,16,6.0,22,12.0,6.0,6.0,4.0,2.0,2.0,4.0,8.0,,1.0,6.0,28,,15,12.0,2.0,4.0,,,,11.0,91,1.0,0.20689655172413793,0.20689655172413793,0.7777777777777778,0.23076923076923078,0.16666666666666666,,0.23684210526315788,0.4603174603174603,0.3333333333333333,0.3,0.4166666666666667,0.2777777777777778,0.16666666666666666,0.4339622641509434,0.2777777777777778,0.23809523809523808,0.38235294117647056,0.047619047619047616,0.05263157894736842,20.46678635547576,0.5,0.07471264367816093,0.07317073170731707,0.03333333333333333,0.07441860465116279,0.01984126984126984,0.03225806451612903,0.057692307692307696,0.05128205128205128,0.0963855421686747,0.05714285714285714,0.18627450980392157,0.5789473684210527,0.6111111111111112,0.2727272727272727,0.2549019607843137,0.46153846153846156,0.48,0.17647058823529413,0.3333333333333333,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.20588235294117646,0.14285714285714285,0.14285714285714285,1.0,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.2777777777777778,,0.16666666666666666,,0.5686274509803921,0.15,0.48967178217821766,0.5083428571428571,0.49315,0.038461538461538464,0.06153846153846154,0.05319148936170213,0.11702127659574468,8.698412698412696,24.9051282051282,0.18801652892561985,,2.0,,,,2.0,,2.0,,0.012345679012345678,0.017241379310344827,0.03571428571428571,0.16666666666666666,1.0,2.0,5.0,2.0,0.038461538461538464,0.05555555555555555,,0.16666666666666666,0.017241379310344827,1.0,1.0,0.08333333333333333,0.16666666666666666,,,,,0.01818181818181818,,,2.0,False,1.0,,,,,,,,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,149407.0,2490,409,4738,4713,1134,1307,562,9451,164.0,293,21.0,37.0,30.0,62,55.0,138.0,286.0,646.0,5.0,18.0,1.0,,4.0,116.0,352.0,15.0,33.0,35.0,111.0,505.0,1077,121.0,370.0,340.0,1713,4752,29.0,68.0,15.0,34.0,27.0,130.0,116.0,247,35.0,115.0,115.0,452.0,390.0,620.0,222.0,141.0,350.0,116.0,55.0,303.0,146.0,449.0,74.0,72.0,173.0,68.0,62.0,1044.0,10.0,70.0,228,313,55.0,368,90.0,55.0,35.0,129.0,32.0,94.0,80.0,209.0,11.0,48.0,66.0,134,19.0,371,481.0,47.0,196.0,31.0,19.0,36.0,452.0,1134,10.0,0.38613861386138615,0.3987730061349693,0.6115702479338843,0.327027027027027,0.4411764705882353,0.30434782608695654,0.328804347826087,0.4688950789229341,0.4264705882352941,0.46963562753036436,0.4744298548721493,0.5049019607843137,0.4654696132596685,0.5178571428571429,0.5508474576271186,0.5172018348623854,0.25570145127850724,0.0510677808727948,0.10921501706484642,34.565378900445765,0.6172248803827751,0.12845070422535212,0.1338432122370937,0.013888888888888888,0.12967798085291557,0.02296262944619541,0.015841584158415842,0.07976653696498054,0.1394335511982571,0.15336658354114713,0.13333333333333333,0.20248790601243952,0.5597269624573379,0.6283524904214559,0.31097560975609756,0.09536973047684866,0.39855072463768115,0.4296875,0.44644091223220456,0.44272445820433437,0.4518167456556082,0.01243953006219765,0.2777777777777778,0.2777777777777778,0.6,0.2432619212163096,0.32954545454545453,0.33048433048433046,0.6120689655172413,0.3627450980392157,0.5675675675675675,0.00980392156862745,0.3235294117647059,0.45454545454545453,0.8,0.1712707182320442,0.4838709677419355,0.011049723756906077,,0.30662983425414364,0.3153153153153153,0.4581893572909468,0.3314285714285714,0.4704119889119888,0.5009862500000001,0.4532087743732592,0.13481756338899195,0.1598694942903752,0.07589025102159953,0.2638645650904845,12.598328690807795,25.809459459459465,0.23934149430139298,32.0,41.0,15.0,6.0,,35.0,,33.0,0.1,0.02731512325116589,0.02570093457943925,0.009302325581395349,0.21818181818181817,22.0,35.0,10.0,2.0,0.07246376811594203,0.020123839009287926,0.056155507559395246,0.13559322033898305,0.029411764705882353,14.0,4.0,0.02666666666666667,0.46153846153846156,6.0,19.0,0.5277777777777778,,0.006557377049180328,,,1.0,False,2.0,1.0,6.0,1.0,22.0,0.002702702702702703,,0.002840909090909091,0.14285714285714285,0.056265984654731455,5.0,4.0,1.0,1.0,6.0,2.0,1.0,,
1719,1610612745,Bonzi Wells,Bonzi Wells,1719,HOU,34124.0,569,27,1025,1023,239,296,140,2048,52.0,97,11.0,18.0,12.0,16,15.0,37.0,15.0,60.0,,1.0,,,,1.0,5.0,,,1.0,3.0,82.0,194,1.0,6.0,44.0,211,1017,14.0,27.0,,,6.0,34.0,17.0,34,1.0,3.0,14.0,51.0,78.0,86.0,,3.0,2.0,,21.0,20.0,11.0,31.0,9.0,2.0,15.0,3.0,2.0,73.0,4.0,15.0,68,91,26.0,117,24.0,6.0,18.0,27.0,2.0,13.0,28.0,55.0,7.0,12.0,21.0,60,12.0,63,78.0,12.0,41.0,13.0,8.0,13.0,51.0,239,8.0,0.47560975609756095,0.5492957746478874,,0.16666666666666666,,0.3333333333333333,,0.422680412371134,0.5185185185185185,0.5,0.4175,0.5185185185185185,0.5,0.45278969957081544,0.5666666666666667,0.53125,0.03,0.10824742268041238,0.14432989690721648,24.12060301507538,0.4909090909090909,0.16585365853658537,0.14150943396226415,0.02857142857142857,0.16085271317829458,0.049586776859504134,0.028037383177570093,0.1,0.16666666666666666,0.2222222222222222,0.17105263157894737,0.485,0.5360824742268041,0.6265060240963856,0.4807692307692308,0.185,0.40540540540540543,0.45454545454545453,0.3,0.25,0.2631578947368421,0.005,,,,0.025,0.2,0.25,,0.6666666666666666,0.6111111111111112,,,,,0.43243243243243246,0.75,,,0.08108108108108109,0.3333333333333333,0.515,,0.48805934343434354,0.5002444444444445,0.4911314285714286,0.17903930131004367,0.18385650224215247,0.16113744075829384,0.24170616113744076,7.230927835051547,40.41666666666667,0.23317073170731709,22.0,20.0,8.0,3.0,,4.0,1.0,4.0,0.22857142857142856,0.05813953488372093,0.06930693069306931,0.030303030303030304,0.26666666666666666,5.0,14.0,4.0,,0.10810810810810811,0.05,0.06923076923076923,0.06666666666666667,0.053763440860215055,4.0,2.0,0.05128205128205128,0.6666666666666666,4.0,8.0,0.6153846153846154,,0.035398230088495575,,,1.0,False,2.0,1.0,4.0,3.0,,0.16666666666666666,,0.2,0.09090909090909091,,,,,,1.0,,,1.0,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,8490.0,142,13,259,260,82,74,29,519,3.0,8,1.0,4.0,1.0,2,1.0,3.0,,3.0,3.0,8.0,1.0,1.0,3.0,4.0,15.0,,2.0,2.0,5.0,4.0,14,7.0,23.0,4.0,33,244,1.0,4.0,,3.0,1.0,3.0,1.0,3,3.0,8.0,1.0,12.0,6.0,2.0,18.0,3.0,15.0,4.0,4.0,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,2.0,5.0,12,21,8.0,29,3.0,,3.0,3.0,,2.0,3.0,6.0,,1.0,13.0,25,1.0,4,5.0,1.0,3.0,1.0,1.0,1.0,12.0,82,4.0,0.75,1.0,0.8571428571428571,0.30434782608695654,,0.375,0.30434782608695654,0.2857142857142857,0.25,0.3333333333333333,0.3918918918918919,0.14285714285714285,0.5,0.4230769230769231,0.1875,0.5454545454545454,0.6216216216216216,0.2857142857142857,0.25,15.41095890410959,0.5,0.11320754716981132,0.19230769230769232,0.04,0.12878787878787878,0.06086956521739131,0.027777777777777776,0.20689655172413793,0.08695652173913043,0.07407407407407407,0.15789473684210525,0.21621621621621623,0.375,0.5,0.6666666666666666,0.08108108108108109,0.3333333333333333,1.0,0.08108108108108109,,,0.21621621621621623,0.375,0.375,1.0,0.40540540540540543,0.26666666666666666,0.26666666666666666,0.75,0.5714285714285714,0.25,0.14285714285714285,0.2857142857142857,,,0.18181818181818182,0.5,0.2727272727272727,0.3333333333333333,0.45454545454545453,0.4,0.8378378378378378,0.26666666666666666,0.5349027027027028,0.55499,0.5539818181818181,0.07692307692307693,0.1875,0.09090909090909091,0.36363636363636365,6.014285714285713,24.62173913043478,0.3166023166023166,2.0,5.0,4.0,2.0,,,,,0.4,0.07692307692307693,0.08,0.07142857142857142,1.0,1.0,1.0,1.0,,0.6666666666666666,,0.05263157894736842,0.2857142857142857,0.045454545454545456,1.0,1.0,0.07692307692307693,,,1.0,1.0,,0.09523809523809523,,,,False,,,,,,,,,,,,,,,,1.0,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,176510.0,2942,372,5545,5562,1268,1379,647,11107,59.0,101,18.0,26.0,8.0,16,56.0,129.0,16.0,44.0,96.0,215.0,14.0,19.0,42.0,60.0,153.0,10.0,18.0,11.0,34.0,131.0,274,156.0,368.0,82.0,812,5541,28.0,44.0,18.0,32.0,7.0,117.0,16.0,43,30.0,76.0,43.0,165.0,102.0,160.0,456.0,12.0,152.0,60.0,25.0,117.0,56.0,173.0,47.0,9.0,55.0,38.0,24.0,402.0,16.0,56.0,183,260,63.0,323,79.0,52.0,27.0,45.0,7.0,34.0,27.0,72.0,2.0,11.0,126.0,185,8.0,179,106.0,4.0,34.0,59.0,47.0,59.0,165.0,1268,8.0,0.3893129770992366,0.45535714285714285,0.9743589743589743,0.42391304347826086,0.5625,0.39473684210526316,0.4250681198910082,0.4781021897810219,0.6363636363636364,0.37209302325581395,0.5685358255451713,0.7236842105263158,0.5126050420168067,0.5875542691751086,0.73125,0.5689655172413793,0.573208722741433,0.09124087591240876,0.15841584158415842,12.130365659777425,0.625,0.08685334598955861,0.09271523178807947,0.01990049751243781,0.08815935079306529,0.022256331542594012,0.024179620034542316,0.08974358974358974,0.09363295880149813,0.08113804004214963,0.09282700421940929,0.1573208722741433,0.5841584158415841,0.6941176470588235,0.423728813559322,0.20093457943925233,0.43410852713178294,0.4628099173553719,0.06853582554517133,0.36363636363636365,0.37209302325581395,0.3348909657320872,0.44651162790697674,0.44651162790697674,0.96875,0.2383177570093458,0.39215686274509803,0.39473684210526316,0.9833333333333333,0.34210526315789475,0.6923076923076923,0.18421052631578946,0.23684210526315788,0.5555555555555556,1.0,0.13445378151260504,0.5,0.35294117647058826,0.4523809523809524,0.2857142857142857,0.3235294117647059,0.7305295950155763,0.39473684210526316,0.513674140625,0.5281634920634921,0.4930952991452992,0.05637982195845697,0.1118421052631579,0.1440886699507389,0.20320197044334976,6.582481751824817,24.287771739130427,0.22867448151487826,38.0,42.0,21.0,6.0,18.0,17.0,,17.0,0.1206896551724138,0.023307436182019976,0.013422818791946308,0.008888888888888889,0.2857142857142857,14.0,11.0,51.0,,0.06201550387596899,0.022727272727272728,0.03237410071942446,0.09230769230769231,0.043478260869565216,5.0,5.0,0.03225806451612903,0.625,8.0,35.0,0.5932203389830508,8.0,0.024615384615384615,0.5714285714285714,0.875,,False,1.0,1.0,6.0,1.0,4.0,0.002717391304347826,,0.006535947712418301,0.1111111111111111,0.010810810810810811,,,2.0,,4.0,1.0,,,
