EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,BlockedAtRim,OffCorner3ReboundPct,PenaltyCorner3Accuracy,DefensiveGoaltends,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,on,3pt And 1 Free Throw Trips
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,105827.0,1764,-126.0,3345,3333,1041,781,491,6678,106,199,8,17,40.0,69.0,71.0,168.0,63.0,176.0,3.0,10.0,1.0,3.0,32.0,86.0,7.0,13.0,12.0,35.0,240,543,35.0,96.0,228,813,3679,23,57,7.0,14.0,23.0,90,80.0,193,12.0,38.0,146.0,342.0,46,434.0,81.0,24.0,6.0,86.0,32.0,37.0,1.0,331.0,92.0,423.0,72.0,20.0,169.0,36.0,126.0,938.0,2.0,33,3.0,48.0,120.0,168.0,38,206,12.0,89.0,49.0,40.0,72.0,13.0,47.0,53.0,5.0,25.0,5.0,125,10.0,30.0,25.0,115,4.0,20.0,240,4.0,17.0,279,19.0,26.0,79.0,57.0,1.0,1.0,1.0,1.0,4.0,342.0,1041,19.0,57.0,0.09583333333333334,0.0970464135021097,0.7714285714285715,0.3645833333333333,0.5,0.3157894736842105,0.3645833333333333,0.4419889502762431,0.40350877192982454,0.41450777202072536,0.45774647887323944,0.47183098591549294,0.42424242424242425,0.5231481481481481,0.5301204819277109,0.5434083601286174,0.15023474178403756,0.010416666666666666,0.06813996316758748,0.12060301507537688,0.05952380952380952,0.017045454545454544,0.1,22.420382165605094,0.576,0.020689655172413793,0.11278195488721804,0.024774774774774775,0.11374407582938388,0.007326007326007326,0.11305518169582772,0.021806853582554516,0.022675736961451247,0.03002309468822171,0.021834061135371178,0.009615384615384616,0.12195121951219512,0.09252669039145907,0.11868131868131868,0.1111111111111111,0.12149532710280374,0.038834951456310676,0.3114241001564945,0.5326633165829145,0.6057142857142858,0.10377358490566038,0.26291079812206575,0.4226190476190476,0.44936708860759494,0.014084507042253521,0.27543035993740217,0.35795454545454547,0.36416184971098264,0.1746031746031746,0.01564945226917058,0.3,0.3333333333333333,1.0,0.13458528951486698,0.37209302325581395,0.37209302325581395,0.75,0.23943661971830985,0.47058823529411764,0.375,0.014084507042253521,0.18309859154929578,0.5384615384615384,0.7142857142857143,0.2987012987012987,0.5797101449275363,0.012987012987012988,0.15151515151515152,0.34285714285714286,0.4616588419405321,0.37209302325581395,0.47296752738654146,0.45375,0.45495887445887434,0.11301859799713877,0.1310116086235489,0.11070110701107011,0.42066420664206644,8.521915285451199,25.203125000000004,0.3112107623318386,,,,,,,,,,,,,,,,,,,,,,,,True,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,3666.0,61,-11.0,119,115,10,25,18,234,2,3,2,2,,,,2.0,2.0,9.0,,,,,,,,,,,4,14,,,6,14,136,2,2,,,,4,,1,,,,,6,2.0,,,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1,,2.0,8.0,11.0,2,13,,1.0,1.0,,,,,2.0,,,1.0,2,,,2.0,8,1.0,1.0,5,,1.0,8,,,4.0,,1.0,,1.0,,,,10,,,0.75,1.0,,,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.3888888888888889,0.6666666666666666,,,,,,,,,14.705882352941176,,,0.21621621621621623,0.02,0.2,0.16666666666666666,0.2127659574468085,0.03571428571428571,0.1,,,0.2,,0.15384615384615385,0.46153846153846156,0.25,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,0.6428571428571429,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,0.21428571428571427,,0.42235714285714293,0.5074,0.3317,0.2222222222222222,0.2222222222222222,0.2857142857142857,,11.214285714285714,,0.08403361344537816,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOK,37448.0,624,13.0,1226,1212,562,440,170,2438,39,75,6,9,12.0,24.0,5.0,23.0,16.0,61.0,13.0,32.0,2.0,10.0,22.0,59.0,3.0,4.0,12.0,34.0,60,159,35.0,91.0,60,285,1306,7,20,3.0,6.0,4.0,27,26.0,64,17.0,44.0,38.0,141.0,44,76.0,99.0,6.0,4.0,56.0,21.0,19.0,,44.0,10.0,54.0,7.0,3.0,30.0,5.0,9.0,118.0,2.0,13,1.0,18.0,46.0,65.0,16,81,4.0,23.0,12.0,11.0,15.0,2.0,10.0,9.0,2.0,5.0,1.0,24,3.0,11.0,21.0,54,3.0,1.0,59,1.0,4.0,79,6.0,1.0,27.0,15.0,2.0,,2.0,,3.0,141.0,562,15.0,15.0,0.36666666666666664,0.3793103448275862,0.9428571428571428,0.38461538461538464,0.5,0.38636363636363635,0.38202247191011235,0.37735849056603776,0.35,0.40625,0.45,0.4423076923076923,0.47685185185185186,0.4965034965034965,0.48214285714285715,0.5384615384615384,0.364,,0.11949685534591195,0.17333333333333334,0.13043478260869565,0.04918032786885246,,21.877205363443895,0.625,0.016129032258064516,0.12742382271468145,0.028953229398663696,0.10778443113772455,0.019417475728155338,0.12121212121212122,0.02717391304347826,0.02531645569620253,0.023622047244094488,0.036585365853658534,0.014084507042253521,0.10833333333333334,0.11538461538461539,0.15328467153284672,0.09836065573770492,0.13333333333333333,0.031007751937984496,0.3,0.52,0.6290322580645161,0.3076923076923077,0.092,0.21739130434782608,0.25,,0.244,0.26229508196721313,0.27586206896551724,0.625,0.128,0.40625,0.40625,1.0,0.236,0.3728813559322034,0.3728813559322034,0.9090909090909091,0.34615384615384615,0.6666666666666666,0.3333333333333333,0.07692307692307693,0.15384615384615385,0.75,1.0,0.2222222222222222,0.5,0.09259259259259259,0.3148148148148148,0.35294117647058826,0.664,0.375,0.4988332661290322,0.48243600000000003,0.4750698113207547,0.0996309963099631,0.15,0.09473684210526316,0.49473684210526314,8.652830188679244,25.015384615384615,0.45840130505709625,1.0,,1.0,0.022727272727272728,0.5,5.0,1.0,2.0,2.0,0.03125,0.5,,,,,,,,,,,,,True,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOK,12047.0,201,-51.0,351,364,87,98,53,715,18,24,5,8,4.0,4.0,1.0,7.0,4.0,15.0,,,,,,,,,,,23,46,,,9,55,392,6,10,,,2.0,14,6.0,12,,,3.0,15.0,28,18.0,,,8.0,,,4.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,5.0,9,1.0,2.0,14.0,17.0,15,32,1.0,5.0,2.0,3.0,5.0,,2.0,3.0,,3.0,1.0,8,2.0,4.0,15.0,29,2.0,,17,1.0,4.0,18,3.0,,11.0,,6.0,,6.0,1.0,1.0,15.0,87,4.0,,0.6086956521739131,0.7368421052631579,,,,,,0.5,0.6,0.5,0.5,0.6,0.5,0.5092592592592593,0.5833333333333334,0.5,,,0.08695652173913043,0.16666666666666666,,,,15.158924205378973,0.625,0.05555555555555555,0.12389380530973451,0.060810810810810814,0.0425531914893617,0.19230769230769232,0.1,0.08045977011494253,0.11764705882352941,0.03508771929824561,0.05263157894736842,0.19047619047619047,0.07692307692307693,0.1875,0.11904761904761904,0.03571428571428571,0.05263157894736842,0.05263157894736842,0.5217391304347826,0.75,0.9,0.6111111111111112,0.15217391304347827,0.14285714285714285,0.14285714285714285,1.0,0.32608695652173914,0.26666666666666666,0.26666666666666666,0.5,,,,,,,,,0.8,0.625,,,,,,0.3333333333333333,1.0,,,,0.5217391304347826,,0.4875326086956521,0.5767399999999998,0.43150000000000005,0.2037037037037037,0.2037037037037037,0.2545454545454545,0.2727272727272727,6.982608695652175,,0.24786324786324787,1.0,,4.0,0.07142857142857142,0.6666666666666666,,,,6.0,0.2,,1.0,,,,,,,,,,,,True,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,154514.0,2575,-154.0,4869,4867,1421,1167,682,9736,266,456,53,89,63.0,115.0,134.0,409.0,7.0,35.0,,,,,,,,,,,407,900,,,214,1028,5257,63,121,,,25.0,151,87.0,193,,,77.0,251.0,432,382.0,,,72.0,,,79.0,,81.0,34.0,115.0,25.0,9.0,34.0,12.0,35.0,264.0,28.0,87,9.0,57.0,143.0,221.0,124,345,9.0,52.0,24.0,28.0,105.0,11.0,42.0,87.0,13.0,63.0,26.0,192,21.0,38.0,87.0,174,11.0,24.0,306,14.0,44.0,323,32.0,,149.0,29.0,22.0,1.0,22.0,4.0,4.0,251.0,1421,18.0,28.0,0.5307125307125307,0.5822102425876011,,,,,,0.45222222222222225,0.5206611570247934,0.45077720207253885,0.45222222222222225,0.5206611570247934,0.45077720207253885,0.491395793499044,0.5471014492753623,0.514344262295082,,,0.08777777777777777,0.08991228070175439,0.08557457212713937,0.08571428571428572,,21.861204308670317,0.546875,0.04591836734693878,0.08794587945879459,0.04564533053515215,0.09344262295081968,0.07,0.08944543828264759,0.04986990459670425,0.06546644844517185,0.0358814352574103,0.03669724770642202,0.06687898089171974,0.06072106261859583,0.10426540284360189,0.09896602658788774,0.09933774834437085,0.07643312101910828,0.022004889975550123,0.5066666666666667,0.5833333333333334,0.6409638554216868,0.6090225563909775,0.45444444444444443,0.3276283618581907,0.3582887700534759,0.373134328358209,0.03888888888888889,0.2,0.21875,0.5714285714285714,,,,,,,,,0.7355371900826446,0.5955056179775281,0.2641509433962264,,,,,0.5958549222797928,0.5478260869565217,,,,0.5066666666666667,,0.4809628888888888,0.5025417475728156,0.5095652849740933,0.14650934119960668,0.14650934119960668,0.14688715953307394,0.2441634241245136,4.231777777777777,,0.2918463750256726,21.0,5.0,12.0,0.14685314685314685,0.5454545454545454,,,,16.0,0.08139534883720931,,1.0,3.0,1.0,,,,,,,,,,True,
200759,1610612740,Cedric Simmons,Cedric Simmons,200759,NOK,17872.0,298,-56.0,569,576,219,189,72,1145,22,37,9,19,8.0,13.0,5.0,11.0,4.0,28.0,,,,,,,,,,,31,76,,,15,77,619,9,19,,,6.0,24,11.0,21,,,7.0,29.0,34,28.0,,,18.0,,,6.0,,5.0,1.0,6.0,1.0,,5.0,,,13.0,3.0,27,1.0,3.0,22.0,31.0,31,62,1.0,3.0,3.0,,4.0,1.0,1.0,11.0,1.0,3.0,1.0,15,2.0,4.0,24.0,40,2.0,3.0,19,2.0,2.0,26,,,8.0,5.0,10.0,,10.0,4.0,1.0,29.0,219,4.0,6.0,0.5483870967741935,0.7727272727272727,,,,,,0.40789473684210525,0.47368421052631576,0.5238095238095238,0.40789473684210525,0.47368421052631576,0.5238095238095238,0.43258426966292135,0.5217391304347826,0.5178571428571429,,,0.07894736842105263,0.16216216216216217,,,,15.853658536585368,0.26666666666666666,0.027777777777777776,0.11702127659574468,0.11688311688311688,0.043478260869565216,0.09090909090909091,0.09727626459143969,0.11363636363636363,0.1794871794871795,0.08571428571428572,0.08433734939759036,0.07407407407407407,0.12280701754385964,0.125,0.10666666666666667,0.061224489795918366,,0.02564102564102564,0.4868421052631579,0.5945945945945946,0.7096774193548387,0.45454545454545453,0.14473684210526316,0.45454545454545453,0.45454545454545453,0.6,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,1.0,0.47368421052631576,,,,,,0.6190476190476191,0.6153846153846154,,,,0.4868421052631579,,0.4589973684210527,0.5278176470588235,0.4504809523809524,0.09523809523809523,0.09523809523809523,0.3116883116883117,0.37662337662337664,7.9723684210526296,,0.38488576449912126,6.0,6.0,4.0,0.42857142857142855,0.4,,,,4.0,0.16666666666666666,,2.0,,1.0,,,,,,,,,,True,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,32519.0,542,-80.0,1002,1001,215,176,118,2003,20,36,4,11,4.0,7.0,13.0,41.0,51.0,133.0,,,,,,1.0,,,,1.0,84,210,,1.0,45,213,1093,6,20,,,14.0,26,16.0,44,,1.0,16.0,48.0,126,42.0,,,8.0,,,9.0,,25.0,11.0,36.0,10.0,1.0,14.0,6.0,5.0,83.0,7.0,19,2.0,14.0,44.0,62.0,28,90,,11.0,6.0,5.0,13.0,1.0,9.0,18.0,1.0,4.0,8.0,31,2.0,4.0,21.0,48,5.0,4.0,48,6.0,5.0,54,6.0,,26.0,4.0,2.0,,2.0,2.0,2.0,48.0,215,6.0,4.0,0.75,0.7875,,,,,,0.4,0.3,0.36363636363636365,0.3981042654028436,0.3,0.35555555555555557,0.4531914893617021,0.4642857142857143,0.4444444444444444,0.004739336492890996,,0.04285714285714286,0.08333333333333333,0.07317073170731707,0.022556390977443608,,23.312883435582823,0.41935483870967744,0.06896551724137931,0.12941176470588237,0.04645476772616137,0.11570247933884298,0.109375,0.12581344902386118,0.05496828752642706,0.06930693069306931,0.07092198581560284,0.011976047904191617,0.1276595744680851,0.11764705882352941,0.11956521739130435,0.14383561643835616,0.1348314606741573,0.0625,,0.17061611374407584,0.5555555555555556,0.6060606060606061,0.5,0.1943127962085308,0.3170731707317073,0.34210526315789475,0.23076923076923078,0.6303317535545023,0.38345864661654133,0.3923076923076923,0.9803921568627451,,,,,0.004739336492890996,,,,0.55,0.36363636363636365,,,,,,0.15555555555555556,0.5714285714285714,,0.022222222222222223,,0.17535545023696683,,0.4239066666666666,0.46689444444444433,0.4056477272727273,0.11255411255411256,0.11304347826086956,0.12206572769953052,0.22535211267605634,13.796190476190473,58.5,0.21457085828343314,4.0,,1.0,0.18181818181818182,0.5,,,1.0,2.0,0.058823529411764705,,,,,,,,,,,,,,True,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,61614.0,1027,-144.0,1906,1916,460,411,245,3822,30,50,6,8,5.0,14.0,16.0,42.0,52.0,132.0,11.0,31.0,3.0,7.0,44.0,131.0,4.0,10.0,19.0,45.0,98,224,55.0,162.0,34,395,2042,12,24,5.0,13.0,2.0,41,18.0,46,21.0,52.0,14.0,113.0,102,94.0,153.0,12.0,16.0,129.0,44.0,10.0,3.0,29.0,7.0,36.0,1.0,6.0,18.0,5.0,6.0,79.0,3.0,14,2.0,31.0,64.0,101.0,19,120,5.0,21.0,7.0,14.0,20.0,2.0,11.0,16.0,2.0,9.0,2.0,36,1.0,10.0,46.0,74,2.0,5.0,38,3.0,2.0,51,8.0,2.0,22.0,5.0,21.0,3.0,21.0,,1.0,113.0,460,6.0,5.0,0.5204081632653061,0.5666666666666667,0.9272727272727272,0.3395061728395062,0.38461538461538464,0.40384615384615385,0.34375,0.4375,0.5,0.391304347826087,0.4676165803108808,0.527027027027027,0.5051020408163265,0.4852216748768473,0.5394736842105263,0.5231481481481481,0.41968911917098445,0.018518518518518517,0.044642857142857144,0.12,0.023809523809523808,0.022727272727272728,,20.238095238095237,0.5555555555555556,0.02857142857142857,0.0963855421686747,0.018842530282637954,0.1225296442687747,0.017543859649122806,0.10359869138495092,0.018599562363238512,0.023696682464454975,0.01532567049808429,0.01845018450184502,0.02142857142857143,0.06578947368421052,0.10404624277456648,0.11787072243346007,0.11578947368421053,0.14285714285714285,0.023474178403755867,0.12953367875647667,0.6,0.6818181818181818,0.43333333333333335,0.10880829015544041,0.38095238095238093,0.3902439024390244,0.4375,0.34196891191709844,0.3939393939393939,0.40310077519379844,0.5961538461538461,0.08031088082901554,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.3393782383419689,0.33587786259541985,0.34375,0.9318181818181818,0.21621621621621623,0.75,,0.08108108108108109,0.2702702702702703,0.4,1.0,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.45918367346938777,0.4222222222222222,0.5492227979274611,0.34108527131782945,0.47797252604166673,0.4886428571428571,0.4759265306122448,0.057356608478802994,0.09243697478991597,0.10379746835443038,0.28607594936708863,12.557142857142853,24.972222222222218,0.24134312696747115,6.0,5.0,15.0,0.10526315789473684,0.7142857142857143,2.0,,2.0,13.0,,0.2857142857142857,,1.0,,1.0,1.0,0.022900763358778626,0.3333333333333333,1.0,0.006134969325153374,,,,True,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOK,19754.0,329,11.0,626,625,206,175,89,1251,17,26,3,5,4.0,7.0,6.0,11.0,19.0,51.0,2.0,7.0,2.0,4.0,29.0,64.0,3.0,6.0,10.0,22.0,42,88,31.0,71.0,27,204,670,7,12,3.0,8.0,5.0,28,10.0,21,12.0,26.0,12.0,68.0,38,46.0,87.0,6.0,6.0,64.0,29.0,9.0,,7.0,,7.0,,,4.0,1.0,2.0,14.0,,8,1.0,10.0,21.0,35.0,9,44,1.0,8.0,6.0,2.0,11.0,2.0,4.0,4.0,,7.0,1.0,15,1.0,6.0,5.0,20,1.0,1.0,19,1.0,,32,4.0,2.0,11.0,6.0,1.0,,1.0,,1.0,68.0,206,5.0,6.0,0.4523809523809524,0.48717948717948717,0.9354838709677419,0.43661971830985913,0.375,0.46153846153846156,0.43661971830985913,0.4772727272727273,0.5833333333333334,0.47619047619047616,0.5566037735849056,0.575,0.5957446808510638,0.5872093023255814,0.6363636363636364,0.6296296296296297,0.44654088050314467,,0.10227272727272728,0.2692307692307692,0.09090909090909091,0.0196078431372549,,25.442176870748302,0.7333333333333333,0.030303030303030304,0.11290322580645161,0.03333333333333333,0.11235955056179775,,0.11272727272727273,0.026578073089700997,0.039473684210526314,0.05555555555555555,0.010869565217391304,,0.047619047619047616,0.0967741935483871,0.15853658536585366,0.11940298507462686,0.09090909090909091,0.012987012987012988,0.16352201257861634,0.6538461538461539,0.8947368421052632,0.35294117647058826,0.06918238993710692,0.5454545454545454,0.6,0.3333333333333333,0.32075471698113206,0.37254901960784315,0.38,0.5789473684210527,0.0440251572327044,0.2857142857142857,0.2857142857142857,1.0,0.4025157232704403,0.453125,0.453125,0.9310344827586207,0.25,0.6,,0.1,0.3,0.5,0.6666666666666666,0.14893617021276595,0.5714285714285714,0.0851063829787234,0.46808510638297873,0.45454545454545453,0.610062893081761,0.453125,0.4905273584905659,0.5041205882352942,0.4886968085106383,0.06626506024096386,0.11578947368421053,0.13725490196078433,0.3333333333333333,11.629545454545452,25.088732394366197,0.329073482428115,4.0,,,0.21052631578947367,,2.0,,,1.0,,0.5,,,,,,,,,,1.0,,,True,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOK,126421.0,2107,-82.0,3986,3972,1050,828,585,7958,204,292,97,143,47.0,65.0,41.0,95.0,3.0,9.0,,,,,,1.0,,,,1.0,248,396,,1.0,93,589,4281,99,147,,,25.0,223,54.0,84,,1.0,39.0,147.0,230,266.0,,,166.0,1.0,,20.0,,43.0,11.0,54.0,10.0,1.0,21.0,10.0,12.0,119.0,40.0,225,8.0,127.0,314.0,489.0,273,762,20.0,32.0,14.0,18.0,32.0,7.0,14.0,83.0,5.0,18.0,8.0,115,9.0,34.0,106.0,211,19.0,37.0,170,36.0,13.0,171,19.0,,76.0,19.0,115.0,3.0,116.0,15.0,13.0,147.0,1050,19.0,15.0,0.4637096774193548,0.696969696969697,,,,,,0.6262626262626263,0.673469387755102,0.6428571428571429,0.6246851385390428,0.673469387755102,0.6352941176470588,0.6226215644820295,0.6408045977011494,0.6681818181818182,0.0025188916876574307,,0.050505050505050504,0.04794520547945205,0.06315789473684211,,,12.604501607717042,0.2782608695652174,0.05161290322580645,0.22886297376093295,0.14204545454545456,0.2629399585921325,0.12307692307692308,0.23773584905660378,0.13881613410162388,0.18590998043052837,0.13812154696132597,0.10377358490566038,0.11538461538461539,0.17607223476297967,0.2727272727272727,0.24263431542461006,0.27170868347338933,0.23809523809523808,0.15748031496062992,0.7355163727959698,0.6986301369863014,0.7338129496402878,0.5196078431372549,0.23929471032745592,0.43157894736842106,0.4606741573033708,0.1951219512195122,0.022670025188916875,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.0025188916876574307,,,,0.9727891156462585,0.6783216783216783,0.12371134020618557,,,,,0.7647058823529411,0.7230769230769231,,0.011764705882352941,,0.7380352644836272,,0.530734508816121,0.5534276119402985,0.5297517647058823,0.16740088105726872,0.16777041942604856,0.37860780984719866,0.2495755517826825,2.4439393939393943,31.4,0.26342197691921726,48.0,28.0,66.0,0.43243243243243246,0.5689655172413793,,,,84.0,0.15384615384615385,,8.0,1.0,9.0,,,,,,,,1.0,1.0,True,
