EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,PtsPutbacks,NonHeaveArc3FGA,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG3APct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Frequency,Avg3ptShotDistance,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallSteals,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LostBallOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,BlockedCorner3,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,HeaveAttempts,Technical Free Throw Trips,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,4105.0,68,-7.0,133,134,67,44,20.0,267,4.0,7.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,8.0,10.0,20.0,7.0,27.0,139,3.0,8.0,1.0,7.0,5.0,12.0,3.0,13.0,16.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,5.0,1.0,7.0,7.0,14.0,4.0,4.0,6.0,1.0,2.0,2.0,4.0,8.0,3.0,3.0,5.0,1.0,10.0,1.0,1.0,13.0,1.0,6.0,1.0,2.0,2.0,2.0,13.0,67,0.8,0.8,0.5,0.375,0.4166666666666667,0.5,0.375,0.4166666666666667,0.5192307692307693,0.3888888888888889,0.43333333333333335,0.1,0.14285714285714285,0.2,21.25,0.75,0.25,0.12195121951219512,0.125,0.09090909090909091,0.07692307692307693,0.11538461538461539,0.11475409836065574,0.3076923076923077,0.09523809523809523,0.25,0.125,0.16666666666666666,0.16666666666666666,0.35,0.5714285714285714,0.6666666666666666,0.75,0.25,0.2,0.25,1.0,0.4,0.625,0.625,0.8,0.375,0.3333333333333333,1.0,0.4166666666666667,0.6,0.35,0.45805500000000005,0.4085857142857143,0.45618333333333333,0.24,0.24,0.25925925925925924,0.48148148148148145,9.649999999999999,0.5037593984962406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,3484.0,58,-3.0,113,114,50,28,14.0,227,9.0,11.0,5.0,5.0,,,1.0,1.0,,,10.0,12.0,,20.0,112,5.0,5.0,,10.0,1.0,1.0,,2.0,10.0,10.0,,,,,,1.0,4.0,,8.0,,8.0,5.0,13.0,2.0,2.0,,,,6.0,,6.0,3.0,4.0,8.0,2.0,,,,,,,,7.0,5.0,7.0,2.0,50,0.5,0.7142857142857143,0.8333333333333334,1.0,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,1.0,,,,14.925373134328357,,,0.21052631578947367,0.1,,0.09090909090909091,0.16666666666666666,0.09803921568627451,,0.0625,,0.11764705882352941,0.26666666666666666,,0.7857142857142857,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.07142857142857142,1.0,1.0,,,,,,1.0,1.0,0.2,,,0.9285714285714286,0.6471142857142856,0.569975,0.5139,,,0.5,0.1,1.4749999999999999,0.4424778761061947,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,0.14285714285714285,0.21428571428571427,0.125,0.3333333333333333,0.25,0.7142857142857143,0.14285714285714285,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200807,1610612765,Will Blalock,Will Blalock,200807,DET,1020.0,17,,34,35,34,22,7.0,69,,,,,,,,,,,,,,,33,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,2.380952380952381,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,3961.0,66,-12.0,134,142,76,47,18.0,276,8.0,14.0,1.0,2.0,4.0,9.0,1.0,2.0,2.0,4.0,11.0,20.0,11.0,36.0,145,1.0,2.0,,2.0,6.0,11.0,7.0,22.0,14.0,8.0,3.0,8.0,11.0,5.0,25.0,1.0,3.0,3.0,6.0,1.0,10.0,4.0,14.0,3.0,3.0,4.0,1.0,4.0,1.0,,5.0,3.0,1.0,2.0,,8.0,1.0,1.0,12.0,,6.0,,,,,22.0,76,0.6363636363636364,0.7,0.55,0.5,0.5454545454545454,0.5208333333333334,0.5,0.625,0.6,0.5,0.6875,0.15,0.21428571428571427,,22.435897435897434,0.8,0.3333333333333333,0.16666666666666666,0.06521739130434782,0.2,0.125,0.17647058823529413,0.07407407407407407,,0.0625,0.25,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.5833333333333334,0.5714285714285714,0.7272727272727273,0.625,0.08333333333333333,0.5,0.5,,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,,0.75,0.4444444444444444,0.75,0.55238125,0.61115,0.5582791666666668,0.2,0.23076923076923078,0.05555555555555555,0.6111111111111112,4.385,0.5671641791044776,2.0,4.0,2.0,2.0,1.0,,,,,,,,1.0,0.16666666666666666,0.11764705882352941,,0.2857142857142857,0.1111111111111111,,0.08333333333333333,24.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.25,1.0,0.25,0.2222222222222222,0.08333333333333333,0.5,0.5,0.08333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,5660.0,94,-9.0,185,196,98,66,25.0,381,7.0,13.0,1.0,3.0,6.0,9.0,3.0,8.0,1.0,10.0,11.0,31.0,3.0,25.0,204,2.0,5.0,2.0,6.0,8.0,18.0,3.0,19.0,10.0,12.0,2.0,5.0,5.0,4.0,10.0,1.0,4.0,1.0,9.0,2.0,12.0,5.0,17.0,5.0,2.0,2.0,,1.0,1.0,1.0,3.0,2.0,5.0,12.0,,8.0,1.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,19.0,98,0.45454545454545453,0.5555555555555556,0.3548387096774194,0.4,0.4444444444444444,0.3548387096774194,0.4,0.4444444444444444,0.35714285714285715,0.5,0.4523809523809524,0.06451612903225806,0.15384615384615385,,17.431192660550458,0.6666666666666666,0.5,0.16071428571428573,0.0625,0.05263157894736842,0.0625,0.13333333333333333,0.0625,,0.07407407407407407,,0.22727272727272727,0.12,0.1111111111111111,0.41935483870967744,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.25806451612903225,0.375,0.375,0.3333333333333333,0.3225806451612903,0.1,0.1,1.0,0.6,0.3333333333333333,,0.5,0.6666666666666666,0.41935483870967744,0.49516774193548385,0.526525,0.5151166666666667,0.09090909090909091,0.09090909090909091,0.24,0.76,8.274193548387096,0.5297297297297298,,,4.0,,,,,3.0,,1.0,,,4.0,,0.10526315789473684,0.09090909090909091,0.1111111111111111,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,2908.0,48,13.0,91,97,31,31,11.0,188,4.0,5.0,,,1.0,1.0,1.0,5.0,2.0,6.0,7.0,16.0,4.0,18.0,91,,1.0,,,3.0,7.0,2.0,8.0,4.0,10.0,2.0,7.0,7.0,6.0,14.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,3.0,1.0,2.0,,1.0,1.0,1.0,3.0,,2.0,4.0,,4.0,,1.0,6.0,,2.0,1.0,,,,8.0,31,0.2857142857142857,0.2857142857142857,0.4375,,0.42857142857142855,0.3888888888888889,,0.42857142857142855,0.42857142857142855,,0.4444444444444444,0.125,0.2,0.2,22.641509433962263,0.6666666666666666,,0.05714285714285714,0.034482758620689655,0.09090909090909091,0.09090909090909091,0.06521739130434782,0.05,,0.07142857142857142,0.3333333333333333,,0.07692307692307693,,0.2777777777777778,0.8,1.0,0.25,0.2777777777777778,0.2,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,0.14285714285714285,1.0,0.3888888888888889,0.47145000000000015,0.3139,0.3590142857142857,0.1,0.1111111111111111,,0.4444444444444444,9.10625,0.34065934065934067,1.0,2.0,,1.0,2.0,,,,,,,,,0.1111111111111111,,,0.16666666666666666,0.2222222222222222,,0.05555555555555555,23.6,1.0,,,,,,,,,,,,,1.0,,,,0.16666666666666666,0.05555555555555555,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3110.0,52,-9.0,99,99,42,25,17.0,198,1.0,1.0,1.0,1.0,,,,1.0,4.0,8.0,5.0,10.0,3.0,31.0,118,1.0,1.0,,5.0,2.0,4.0,1.0,11.0,,10.0,,9.0,9.0,3.0,18.0,2.0,,,3.0,,3.0,2.0,5.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,3.0,,3.0,,,4.0,,1.0,1.0,1.0,,2.0,11.0,42,,,0.5,1.0,0.5,0.5833333333333334,0.5,0.625,0.5961538461538461,0.5,0.6111111111111112,,,,21.951219512195124,1.0,,0.12,,,0.15384615384615385,0.08333333333333333,0.04081632653061224,,,,0.1,0.18181818181818182,,0.041666666666666664,1.0,1.0,,0.041666666666666664,,,,0.3333333333333333,0.5,0.5,,0.2,1.0,,,,0.625,0.4641520833333333,0.5756,0.41199375,0.04,0.09090909090909091,0.16129032258064516,0.3548387096774194,15.030000000000001,0.42424242424242425,10.0,14.0,,10.0,2.0,,,,,1.0,,,2.0,0.5833333333333334,,0.2222222222222222,,0.15384615384615385,0.5,0.4166666666666667,25.03571428571429,4.0,4.0,1.0,2.0,6.0,2.0,4.0,6.0,4.0,,,,1.0,5.0,0.42857142857142855,0.5,0.42857142857142855,,0.16666666666666666,0.4,0.4,0.25,0.5,0.4,1.0,,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,12.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,1.0,0.5,0.4,0.5,1.0,0.4,0.25,0.5,,,,,,True,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,650.0,11,-9.0,24,28,17,14,2.0,52,1.0,1.0,,,,,,,,1.0,1.0,2.0,7.0,9.0,34,,,,,,1.0,5.0,5.0,2.0,,,,2.0,,6.0,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,4.0,1.0,4.0,,,8.0,,2.0,2.0,,,,5.0,17,1.0,1.0,0.5,,,0.3333333333333333,,,0.6428571428571429,,0.5,,,,30.769230769230766,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5091166666666668,,0.41752500000000003,0.4,0.5,,0.5555555555555556,11.3,0.7083333333333334,1.0,1.0,,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,0.3333333333333333,25.5,,,,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,0.5,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,861.0,14,-10.0,24,29,12,13,4.0,53,,,,,,,,,,2.0,,2.0,2.0,2.0,34,,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,2.0,,3.0,1.0,4.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,2.0,12,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,10.344827586206897,,,0.4,,0.5,,0.42857142857142855,,,,,,0.4,0.5,,,,,,,,,1.0,,,,,,,,,,0.36665000000000003,,0.36665000000000003,,,,1.0,16.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,672.0,11,9.0,25,23,11,3,3.0,48,2.0,3.0,,,2.0,2.0,,1.0,,1.0,2.0,5.0,2.0,6.0,21,,1.0,,,2.0,3.0,,4.0,4.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,4.0,11,1.0,1.0,0.4,,0.6666666666666666,0.4,,0.6666666666666666,0.5,,0.6666666666666666,,,,20.689655172413794,,,0.16666666666666666,0.1111111111111111,0.16666666666666666,,0.16666666666666666,0.1,,,,0.25,,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,0.2,,,,,,,0.6666666666666666,1.0,0.6,0.5945600000000001,0.3397,0.5955666666666667,0.16666666666666666,0.16666666666666666,,0.6666666666666666,5.26,0.44,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
