EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Clear Path Fouls,BlockedCorner3,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,4344.0,72,-1,146,148,65.0,66,16,294,5.0,7.0,1.0,1.0,2.0,4.0,,3.0,5.0,9.0,,,,,,2.0,5.0,,,2.0,4.0,10.0,19,2.0,5.0,8.0,34.0,157,1.0,2.0,,,,2.0,5.0,9.0,2.0,4.0,7.0,23.0,6.0,14.0,3.0,3.0,,5.0,2.0,2.0,5.0,2.0,7.0,2.0,,2.0,,3.0,16.0,,2.0,,4.0,4,1.0,9,2.0,11,,2.0,1.0,1.0,,,,2.0,,,,1.0,2.0,,1.0,4.0,11.0,,,7.0,1.0,,9.0,1.0,2.0,3.0,,1.0,,,,,,,,23.0,65.0,3.0,1.0,0.3,0.3,0.5,0.4,,0.5,0.4,0.5263157894736842,0.5,0.5555555555555556,0.5416666666666666,0.5,0.6153846153846154,0.6111111111111112,0.5,0.71875,0.20833333333333334,0.10526315789473684,0.14285714285714285,0.3333333333333333,17.261904761904763,,0.16666666666666666,,0.08333333333333333,0.03571428571428571,0.2222222222222222,,0.12121212121212122,0.02702702702702703,,,0.1111111111111111,,,,0.058823529411764705,0.15789473684210525,0.25,0.2,,,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.2,0.125,,,0.375,0.5555555555555556,0.5555555555555556,0.4,,,,,0.20833333333333334,0.4,0.4,0.5,0.5,1.0,,,,,,,0.3076923076923077,0.5,,0.3076923076923077,0.5,0.5,0.4,0.4665291666666665,0.43655,0.4857730769230769,0.11538461538461539,0.14285714285714285,,0.058823529411764705,0.6764705882352942,10.473684210526315,24.759999999999998,0.4452054794520548,,,,,,,,,,,1.0,,,,,True,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,9100.0,152,1,287,290,117.0,92,36,577,11.0,16.0,5.0,5.0,4.0,5.0,,5.0,,,,,,,,,,,,,,11.0,21,,,1.0,23.0,303,5.0,5.0,,,,10.0,4.0,8.0,,,1.0,9.0,12.0,10.0,,,10.0,,,2.0,10.0,2.0,12.0,2.0,,5.0,1.0,4.0,26.0,6.0,10.0,1.0,10.0,17,3.0,30,17.0,47,,3.0,2.0,1.0,6.0,1.0,4.0,10.0,,2.0,,1.0,16.0,2.0,4.0,8.0,16.0,,5.0,4.0,,1.0,4.0,,,2.0,,,6.0,2.0,,4.0,6.0,2.0,,9.0,117.0,1.0,,0.5454545454545454,1.0,,,,,,0.5238095238095238,1.0,0.5,0.5238095238095238,1.0,0.5,0.5,1.0,0.5,,0.09523809523809523,0.125,,12.074303405572756,0.375,0.375,0.07142857142857142,0.17525773195876287,0.12048192771084337,0.2564102564102564,0.2222222222222222,0.19852941176470587,0.14545454545454545,0.16666666666666666,0.1,0.10344827586206896,0.25,0.14285714285714285,0.15384615384615385,0.16216216216216217,0.20588235294117646,0.2413793103448276,0.3,,0.3333333333333333,0.7619047619047619,0.6875,0.7857142857142857,0.5454545454545454,0.23809523809523808,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.625,0.8,,,,0.7619047619047619,,0.5223428571428571,0.55915,0.484875,0.08695652173913043,0.08695652173913043,,0.43478260869565216,0.391304347826087,2.3,,0.4076655052264808,,,,,,,,,,3.0,,,,,,True,,,
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,9804.0,163,16,321,324,136.0,100,44,645,6.0,9.0,1.0,1.0,5.0,7.0,7.0,15.0,7.0,16.0,2.0,14.0,,,8.0,6.0,14.0,,,1.0,4.0,20.0,40,8.0,28.0,2.0,66.0,321,3.0,6.0,,,,6.0,11.0,22.0,1.0,12.0,2.0,27.0,6.0,34.0,18.0,6.0,4.0,14.0,6.0,2.0,5.0,,5.0,,,5.0,,,10.0,2.0,4.0,1.0,3.0,3,,6,7.0,13,,8.0,4.0,4.0,3.0,1.0,2.0,1.0,,1.0,,,4.0,,2.0,3.0,7.0,,,6.0,,1.0,4.0,2.0,,3.0,,,1.0,,,1.0,2.0,1.0,,27.0,136.0,2.0,,0.15,0.16666666666666666,0.75,0.2857142857142857,,0.08333333333333333,0.2857142857142857,0.5,0.5,0.5,0.47058823529411764,0.5,0.36764705882352944,0.4782608695652174,0.5,0.38571428571428573,0.4117647058823529,0.05,0.1111111111111111,,19.78319783197832,0.75,,0.05263157894736842,0.028037383177570093,0.034782608695652174,0.06818181818181818,0.05263157894736842,0.039735099337748346,0.0392156862745098,0.025,0.02127659574468085,0.07142857142857142,0.047619047619047616,0.058823529411764705,0.029411764705882353,,0.043478260869565216,0.07142857142857142,0.0625,,0.5,0.1323529411764706,0.6666666666666666,0.75,0.3333333333333333,0.22058823529411764,0.4666666666666667,0.4666666666666667,0.23529411764705882,0.4375,0.4666666666666667,0.14285714285714285,0.20588235294117646,0.14285714285714285,0.14285714285714285,1.0,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,1.0,,,,,,,0.20588235294117646,0.7142857142857143,0.23529411764705882,0.11764705882352941,0.25,0.5441176470588235,0.42857142857142855,0.49329044117647064,0.4251666666666667,0.5013911764705883,0.043478260869565216,0.07317073170731707,,0.09090909090909091,0.4090909090909091,10.719999999999999,24.060714285714287,0.4236760124610592,,,,,0.0625,,,1.0,,,,,,,1.0,True,,,
200818,1610612758,Justin Williams,Justin Williams,200818,SAC,3929.0,65,13,129,130,54.0,37,16,259,9.0,15.0,4.0,6.0,5.0,7.0,,1.0,,,,,,,,,,,,,,9.0,16,,,4.0,22.0,121,4.0,6.0,,,2.0,10.0,5.0,7.0,,,4.0,14.0,10.0,8.0,,,8.0,,,2.0,,,,,,,,,,2.0,8.0,1.0,4.0,10,1.0,15,11.0,26,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,,,1.0,4.0,,1.0,12.0,1.0,,21.0,1.0,,9.0,,2.0,4.0,3.0,,1.0,5.0,3.0,1.0,14.0,54.0,1.0,2.0,0.5555555555555556,1.0,,,,,,0.5625,0.6666666666666666,0.7142857142857143,0.5625,0.6666666666666666,0.7142857142857143,0.4230769230769231,0.45454545454545453,0.5,,0.125,0.13333333333333333,,18.91891891891892,0.5,0.14285714285714285,0.08333333333333333,0.19230769230769232,0.17391304347826086,0.4,0.18181818181818182,0.22580645161290322,0.17543859649122806,0.21052631578947367,0.14285714285714285,0.15384615384615385,,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.17857142857142858,0.375,0.5,0.2,0.6,0.9375,0.6,0.6923076923076923,0.5555555555555556,0.0625,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,1.0,0.7142857142857143,,,,0.9375,,0.5489937500000001,0.5289166666666666,0.5688285714285714,0.375,0.375,,0.45454545454545453,0.6363636363636364,0.6312500000000001,,0.4186046511627907,,,,,,,,1.0,1.0,,,,,,,True,,,
958,1610612758,Vitaly Potapenko,Vitaly Potapenko,958,SAC,332.0,6,-3,11,11,,9,1,22,,2.0,,,,,,,,,,,,,,,,,,,,,2,,,,,11,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1,,1,,1,,,,,,,,2.0,,,,,2.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,30.769230769230766,,,,0.16666666666666666,,,,0.125,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5136,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,42026.0,700,-74,1446,1458,616.0,570,164,2904,38.0,60.0,5.0,10.0,13.0,22.0,9.0,25.0,18.0,58.0,7.0,18.0,,2.0,5.0,17.0,61.0,1.0,3.0,4.0,21.0,65.0,143,24.0,79.0,54.0,256.0,1584,5.0,16.0,1.0,5.0,7.0,20.0,22.0,47.0,4.0,26.0,33.0,89.0,66.0,64.0,63.0,9.0,10.0,61.0,17.0,7.0,36.0,17.0,53.0,14.0,3.0,19.0,6.0,11.0,123.0,7.0,21.0,2.0,22.0,55,9.0,86,30.0,116,5.0,27.0,17.0,10.0,20.0,6.0,8.0,19.0,1.0,12.0,2.0,2.0,39.0,3.0,15.0,51.0,100.0,7.0,6.0,56.0,3.0,6.0,61.0,7.0,1.0,20.0,,14.0,23.0,11.0,5.0,7.0,24.0,14.0,,89.0,616.0,23.0,13.0,0.5076923076923077,0.55,0.875,0.3037974683544304,0.2,0.15384615384615385,0.3037974683544304,0.45454545454545453,0.3125,0.46808510638297873,0.45495495495495497,0.30952380952380953,0.3835616438356164,0.5140562248995983,0.4,0.49444444444444446,0.35585585585585583,0.04895104895104895,0.08333333333333333,0.08,17.43620899149453,0.5128205128205128,0.15254237288135594,0.03571428571428571,0.1288056206088993,0.04449152542372881,0.12021857923497267,0.0330188679245283,0.12622950819672132,0.04093567251461988,0.04294478527607362,0.0625,0.03553299492385787,0.04046242774566474,,0.13533834586466165,0.11711711711711711,0.13114754098360656,0.1016949152542373,0.15384615384615385,0.04032258064516129,0.5833333333333334,0.2702702702702703,0.6333333333333333,0.6909090909090909,0.4473684210526316,0.11261261261261261,0.36,0.391304347826087,0.26126126126126126,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.08108108108108109,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.2747747747747748,0.2786885245901639,0.2786885245901639,0.8823529411764706,0.47619047619047616,0.5,0.09523809523809523,,,0.14285714285714285,0.3333333333333333,1.0,0.3013698630136986,0.5909090909090909,0.0684931506849315,0.2876712328767123,0.19047619047619047,0.6261261261261262,0.2786885245901639,0.51075,0.5026750000000001,0.5140890410958904,0.0851063829787234,0.1282051282051282,,0.078125,0.34765625,9.18811188811189,24.670886075949365,0.4260027662517289,,,,,,,0.4444444444444444,1.0,1.0,,,,,,,False,,,
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,15200.0,253,-73,500,519,215.0,205,64,1019,17.0,31.0,3.0,3.0,10.0,17.0,2.0,6.0,5.0,12.0,1.0,5.0,,,3.0,10.0,29.0,,2.0,6.0,15.0,24.0,49,11.0,34.0,15.0,96.0,583,3.0,5.0,,2.0,,6.0,13.0,25.0,7.0,18.0,8.0,55.0,24.0,24.0,27.0,6.0,2.0,29.0,10.0,3.0,19.0,3.0,22.0,2.0,1.0,13.0,1.0,5.0,47.0,1.0,7.0,,7.0,16,,23,8.0,31,1.0,16.0,8.0,8.0,11.0,3.0,5.0,4.0,,6.0,,,15.0,1.0,5.0,11.0,29.0,2.0,1.0,27.0,,5.0,27.0,3.0,,11.0,,4.0,2.0,2.0,,,2.0,1.0,,55.0,215.0,5.0,4.0,0.5,0.5217391304347826,0.8181818181818182,0.3235294117647059,,0.3888888888888889,0.3235294117647059,0.4897959183673469,0.6,0.52,0.4879518072289157,0.42857142857142855,0.5465116279069767,0.5052631578947369,0.42857142857142855,0.5612244897959183,0.40963855421686746,0.061224489795918366,0.0967741935483871,,19.09722222222222,0.7333333333333333,,,0.10884353741496598,0.04216867469879518,0.12727272727272726,0.014705882352941176,0.11386138613861387,0.03418803418803419,0.05084745762711865,0.025,0.04477611940298507,0.01694915254237288,,0.0425531914893617,0.07142857142857142,0.1896551724137931,0.13157894736842105,0.11764705882352941,0.023255813953488372,0.5,0.37349397590361444,0.5483870967741935,0.6071428571428571,0.5294117647058824,0.07228915662650602,0.3333333333333333,0.3333333333333333,0.14457831325301204,0.4166666666666667,0.4166666666666667,0.4,0.060240963855421686,0.2,0.2,1.0,0.3493975903614458,0.3448275862068966,0.3448275862068966,0.8,0.42857142857142855,1.0,,,,0.2857142857142857,,,0.3953488372093023,0.5882352941176471,0.06976744186046512,0.3488372093023256,0.4,0.7831325301204819,0.3448275862068966,0.5208115853658536,0.4796916666666666,0.5253348837209302,0.12087912087912088,0.19298245614035087,,0.0625,0.5729166666666666,5.922448979591835,25.602941176470583,0.43,,1.0,,,,,0.5,,,,0.6666666666666666,1.0,0.3333333333333333,,,False,,,
1508,1610612758,Maurice Taylor,Maurice Taylor,1508,SAC,4304.0,72,12,138,142,46.0,41,16,280,3.0,12.0,2.0,6.0,,4.0,3.0,3.0,,5.0,,,,,,,,,,,,6.0,20,,,7.0,19.0,132,2.0,6.0,,,,4.0,1.0,5.0,,,6.0,8.0,2.0,10.0,,,4.0,,,3.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,2.0,5.0,,6.0,4,2.0,12,7.0,19,1.0,3.0,2.0,1.0,1.0,,1.0,4.0,,,,,5.0,1.0,1.0,5.0,12.0,3.0,2.0,8.0,,1.0,11.0,1.0,,3.0,,3.0,,,,,,,,8.0,46.0,1.0,3.0,0.16666666666666666,0.25,,,,,,0.3,0.3333333333333333,0.2,0.3,0.3333333333333333,0.2,0.38,0.3333333333333333,0.4444444444444444,,0.15,0.25,,18.987341772151897,0.2,0.5,,0.0851063829787234,0.12195121951219512,0.3333333333333333,0.125,0.15384615384615385,0.12280701754385964,0.23529411764705882,,0.0625,0.13333333333333333,,0.08333333333333333,0.2222222222222222,0.038461538461538464,0.18181818181818182,0.5714285714285714,0.09090909090909091,,0.6,0.25,0.3333333333333333,,0.15,1.0,1.0,0.25,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,0.8,,,,,0.6,,0.47539,0.5442833333333333,0.49670000000000003,0.13636363636363635,0.13636363636363635,,0.21052631578947367,0.42105263157894735,5.755,,0.3333333333333333,,,,,,,0.3333333333333333,,,1.0,,,,,,False,,,
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,11737.0,196,-54,403,403,186.0,218,47,806,4.0,10.0,,1.0,3.0,6.0,5.0,11.0,7.0,15.0,1.0,3.0,1.0,1.0,1.0,3.0,19.0,,,,6.0,16.0,36,4.0,22.0,9.0,53.0,460,2.0,3.0,1.0,1.0,1.0,8.0,6.0,13.0,,7.0,7.0,19.0,16.0,16.0,12.0,,,19.0,3.0,3.0,7.0,3.0,10.0,2.0,1.0,6.0,,1.0,23.0,1.0,3.0,,10.0,10,,20,4.0,24,1.0,7.0,7.0,,6.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,11.0,,4.0,9.0,14.0,1.0,,12.0,3.0,4.0,11.0,,1.0,3.0,,2.0,1.0,,,1.0,2.0,1.0,,19.0,186.0,3.0,2.0,0.5,0.5,1.0,0.18181818181818182,1.0,,0.18181818181818182,0.4444444444444444,0.6666666666666666,0.46153846153846156,0.3793103448275862,0.875,0.3,0.4126984126984127,0.8,0.375,0.3793103448275862,0.08333333333333333,0.1,0.09090909090909091,16.017316017316016,0.5454545454545454,,,0.07633587786259542,0.022900763358778626,0.1694915254237288,0.017543859649122806,0.10526315789473684,0.02127659574468085,0.02127659574468085,0.02631578947368421,0.021739130434782608,,0.14285714285714285,0.041666666666666664,0.10810810810810811,0.08695652173913043,0.22857142857142856,0.08333333333333333,0.029411764705882353,0.5,0.1724137931034483,0.4,0.4444444444444444,0.75,0.1896551724137931,0.45454545454545453,0.5,0.25862068965517243,0.4666666666666667,0.5,0.42857142857142855,0.05172413793103448,0.3333333333333333,0.3333333333333333,1.0,0.3275862068965517,0.15789473684210525,0.15789473684210525,1.0,0.25,,0.25,1.0,1.0,,,,0.3,0.5,0.05,0.3,,0.5517241379310345,0.15789473684210525,0.47146637931034485,0.41631666666666667,0.4714975,0.04918032786885246,0.07692307692307693,,0.1509433962264151,0.3584905660377358,10.625,25.25,0.46153846153846156,,,,,0.06666666666666667,,0.4,1.0,,,,,,,1.0,False,,,
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,1627.0,27,-17,54,57,17.0,32,5,111,,,,,,,,,2.0,5.0,,,,,,1.0,1.0,,,,,2.0,5,1.0,1.0,2.0,9.0,70,,,,,,,,1.0,,,2.0,2.0,4.0,,,3.0,,1.0,1.0,,3.0,,3.0,,,2.0,,1.0,6.0,,,,1.0,2,1.0,4,,4,,1.0,,1.0,1.0,,,1.0,,1.0,,,2.0,,1.0,3.0,12.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,2.0,17.0,5.0,,1.0,1.0,,1.0,,,1.0,0.4,,,0.5833333333333334,,,0.6428571428571429,,0.5,0.16666666666666666,,,,15.0,0.5,0.3333333333333333,,0.13333333333333333,,0.16666666666666666,,0.14285714285714285,,,,,,,,0.3333333333333333,0.125,0.2,,,,,,,,,,,0.8333333333333334,0.4,0.4,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,0.16666666666666666,1.0,0.40624166666666667,,0.4197,0.14285714285714285,0.16666666666666666,,,0.2222222222222222,19.72,24.4,0.3148148148148148,,,,,,,,,,,,,,,,False,,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,78227.0,1304,-214,2618,2627,938.0,873,282,5245,70.0,110.0,3.0,6.0,23.0,34.0,33.0,64.0,26.0,86.0,10.0,29.0,3.0,4.0,11.0,16.0,54.0,1.0,8.0,9.0,25.0,129.0,260,26.0,83.0,96.0,432.0,2941,7.0,18.0,4.0,12.0,8.0,34.0,43.0,86.0,14.0,36.0,51.0,179.0,92.0,166.0,72.0,6.0,4.0,54.0,16.0,28.0,103.0,43.0,146.0,31.0,12.0,53.0,10.0,40.0,335.0,11.0,14.0,4.0,34.0,86,11.0,131,29.0,160,3.0,47.0,26.0,21.0,36.0,6.0,22.0,34.0,4.0,14.0,1.0,11.0,70.0,3.0,25.0,53.0,114.0,6.0,6.0,86.0,3.0,1.0,122.0,10.0,2.0,49.0,,16.0,14.0,9.0,5.0,,15.0,8.0,,179.0,938.0,20.0,16.0,0.35658914728682173,0.36220472440944884,0.9230769230769231,0.3132530120481928,0.3333333333333333,0.3888888888888889,0.3132530120481928,0.49615384615384617,0.3888888888888889,0.5,0.4897959183673469,0.43333333333333335,0.5245901639344263,0.5414572864321608,0.5,0.5927152317880795,0.24198250728862974,0.1076923076923077,0.17272727272727273,0.109375,15.864406779661017,0.5142857142857142,0.12790697674418605,0.03773584905660377,0.1075,0.01680672268907563,0.11003236245954692,0.03273809523809524,0.10820559062218214,0.0213857998289136,0.01532567049808429,0.018604651162790697,0.01680672268907563,0.03759398496240601,0.014285714285714285,0.1232876712328767,0.07659574468085106,0.11849710982658959,0.11,0.11009174311926606,0.019736842105263157,0.5333333333333333,0.3206997084548105,0.6363636363636364,0.7692307692307693,0.4714285714285714,0.18658892128279883,0.515625,0.5789473684210527,0.25072886297376096,0.3023255813953488,0.30952380952380953,0.19230769230769232,0.08454810495626822,0.3448275862068966,0.3448275862068966,1.0,0.15743440233236153,0.2962962962962963,0.2962962962962963,0.875,0.2,0.5,0.13333333333333333,0.75,1.0,0.26666666666666666,0.125,1.0,0.2786885245901639,0.6764705882352942,0.09016393442622951,0.20491803278688525,0.36,0.5626822157434402,0.2962962962962963,0.494292543859649,0.45833124999999986,0.47029380165289253,0.12827225130890052,0.16387959866220736,,0.0787037037037037,0.41435185185185186,8.146923076923075,24.581927710843377,0.3582887700534759,,,,,0.023255813953488372,,0.24242424242424243,1.0,1.0,,0.3333333333333333,5.0,0.45454545454545453,,,False,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,127463.0,2124,-71,4270,4258,1215.0,971,437,8528,49.0,97.0,4.0,9.0,12.0,25.0,20.0,57.0,169.0,392.0,20.0,48.0,3.0,7.0,11.0,115.0,315.0,14.0,37.0,32.0,98.0,238.0,546,135.0,363.0,193.0,1074.0,4660,23.0,53.0,17.0,44.0,7.0,104.0,63.0,130.0,36.0,109.0,93.0,327.0,202.0,274.0,372.0,33.0,6.0,313.0,115.0,20.0,222.0,74.0,296.0,49.0,25.0,111.0,30.0,81.0,666.0,9.0,23.0,1.0,44.0,120,4.0,168,33.0,201,10.0,69.0,42.0,27.0,104.0,16.0,70.0,54.0,7.0,34.0,2.0,3.0,158.0,3.0,43.0,51.0,100.0,,11.0,215.0,5.0,25.0,237.0,16.0,29.0,78.0,,34.0,6.0,2.0,1.0,3.0,6.0,4.0,,327.0,1215.0,13.0,33.0,0.42436974789915966,0.4297872340425532,0.9185185185185185,0.371900826446281,0.38636363636363635,0.3302752293577982,0.3739612188365651,0.4358974358974359,0.4339622641509434,0.4846153846153846,0.4845984598459846,0.5,0.4895397489539749,0.5243781094527363,0.5098039215686274,0.5570934256055363,0.39933993399339934,0.03663003663003663,0.1134020618556701,0.10526315789473684,24.300041788549937,0.6582278481012658,0.032520325203252036,0.008,0.08961911874533234,0.016140350877192983,0.09224318658280922,0.016853932584269662,0.09030837004405286,0.01633486472690148,0.014251781472684086,0.018018018018018018,0.01639344262295082,0.01405152224824356,0.028037383177570093,0.06027397260273973,0.0967741935483871,0.10332749562171628,0.10703363914373089,0.06,0.019801980198019802,0.6666666666666666,0.10671067106710672,0.5051546391752577,0.5697674418604651,0.30612244897959184,0.0627062706270627,0.3508771929824561,0.39215686274509803,0.4312431243124312,0.43112244897959184,0.43444730077120824,0.4911242603550296,0.052805280528052806,0.4166666666666667,0.4166666666666667,1.0,0.3465346534653465,0.36507936507936506,0.3662420382165605,0.9043478260869565,0.09278350515463918,0.4444444444444444,0.07216494845360824,0.42857142857142855,1.0,0.38144329896907214,0.3783783783783784,0.9285714285714286,0.10460251046025104,0.48,0.04602510460251046,0.4100418410041841,0.32653061224489793,0.506050605060506,0.36741214057507987,0.4898786108048512,0.4855138157894736,0.47423340336134445,0.08032955715756952,0.12828947368421054,,0.09683426443202979,0.30446927374301674,14.734065934065939,25.10330578512397,0.28454332552693207,2.0,,1.0,0.0027548209366391185,0.007653061224489796,0.0031746031746031746,0.15,,,1.0,0.5,4.0,0.36363636363636365,,,False,,,
