EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends,BlockedCorner3,on,3pt And 1 Free Throw Trips
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,20603.0,343,35,689,670,292,264,95,1359,22.0,38,4.0,10.0,8.0,14.0,10.0,20.0,11.0,24.0,5.0,11.0,1.0,1.0,2.0,4.0,12.0,32.0,1.0,1.0,5.0,13.0,43,82,17.0,43.0,31.0,168,733,6.0,19.0,2.0,2.0,18.0,17.0,31.0,7.0,17.0,13.0,68,54.0,32.0,51.0,8.0,32.0,12.0,10.0,11.0,7.0,18.0,6.0,1.0,6.0,3.0,2.0,43.0,4.0,12,3.0,18,2.0,23,16,39,2.0,6.0,3.0,3.0,6.0,1.0,2.0,9.0,1.0,4.0,3.0,15,7.0,19,41,1.0,3.0,23,1.0,2.0,33.0,3.0,16.0,2.0,6.0,4.0,2.0,6.0,5.0,68,292,7.0,1.0,0.627906976744186,0.6923076923076923,1.0,0.3953488372093023,1.0,0.4117647058823529,0.3953488372093023,0.524390243902439,0.3157894736842105,0.5483870967741935,0.548,0.42857142857142855,0.5729166666666666,0.6,0.42857142857142855,0.6296296296296297,0.344,0.12195121951219512,0.18421052631578946,0.1,0.041666666666666664,19.375,0.4,0.08333333333333333,0.08653846153846154,0.05042016806722689,0.047619047619047616,0.04938271604938271,0.07749077490774908,0.050156739811912224,0.046511627906976744,0.017241379310344827,0.07446808510638298,0.046153846153846156,0.0625,0.1125,0.07407407407407407,0.06756756756756757,0.045454545454545456,0.05263157894736842,0.038461538461538464,0.8333333333333334,0.304,0.5789473684210527,0.7096774193548387,0.6818181818181818,0.16,0.5,0.5555555555555556,0.5,0.192,0.4583333333333333,0.4782608695652174,0.6363636363636364,0.088,0.45454545454545453,0.45454545454545453,1.0,0.256,0.375,0.375,1.0,0.47619047619047616,0.4,0.25,0.047619047619047616,1.0,1.0,0.047619047619047616,1.0,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.5,0.2708333333333333,0.38461538461538464,0.648,0.375,0.51578,0.5026999999999999,0.49942604166666676,0.11594202898550725,0.16842105263157894,0.10714285714285714,0.40476190476190477,7.862195121951219,24.711627906976748,0.42380261248185774,,,,,,,,,,,,,,,,,,,,,,,,,True,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,55798.0,930,-47,1795,1796,545,596,202,3591,53.0,90,19.0,32.0,12.0,23.0,8.0,23.0,64.0,140.0,,1.0,,,,,,1.0,,,,1.0,125,253,,2.0,64.0,314,2007,20.0,36.0,,,63.0,28.0,61.0,,1.0,18.0,74,186.0,64.0,,30.0,1.0,,15.0,40.0,21.0,61.0,15.0,6.0,20.0,2.0,18.0,143.0,12.0,46,27.0,86,18.0,131,60,191,9.0,21.0,13.0,8.0,15.0,1.0,11.0,26.0,4.0,4.0,3.0,41,11.0,35,82,8.0,13.0,62,9.0,6.0,85.0,5.0,39.0,6.0,6.0,2.0,3.0,7.0,5.0,74,545,11.0,5.0,0.744,0.8454545454545455,,,,,,0.49407114624505927,0.5555555555555556,0.45901639344262296,0.49019607843137253,0.5555555555555556,0.45161290322580644,0.5322033898305085,0.6428571428571429,0.5,0.00784313725490196,0.05928853754940711,0.14444444444444443,0.08695652173913043,,16.584402764067125,0.36585365853658536,0.2465753424657534,0.13983739837398373,0.0749185667752443,0.15789473684210525,0.07272727272727272,0.14376590330788805,0.07445442875481387,0.10426540284360189,0.09230769230769231,0.04395604395604396,0.08208955223880597,0.03225806451612903,0.1288888888888889,0.16083916083916083,0.13765182186234817,0.16923076923076924,0.12195121951219512,0.0782608695652174,0.7142857142857143,0.35294117647058826,0.5888888888888889,0.6883116883116883,0.5849056603773585,0.09019607843137255,0.34782608695652173,0.38095238095238093,0.5,0.5490196078431373,0.45714285714285713,0.45714285714285713,0.90625,0.00392156862745098,,,,0.00392156862745098,,,,0.8888888888888888,0.59375,0.10526315789473684,,,,,,,0.3709677419354839,0.5217391304347826,,,0.016129032258064516,,0.3607843137254902,,0.4682945098039215,0.5465233333333334,0.4629991935483872,0.13494809688581316,0.13588850174216027,0.20063694267515925,0.2356687898089172,11.35415019762846,24.85,0.30362116991643456,23.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.03225806451612903,,,,,,,,,,,,,,,True,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,2862.0,48,15,91,88,39,38,14,179,,2,,1.0,,2.0,3.0,7.0,,1.0,,,,,,,,,,,,,3,10,,,,6,83,,1.0,,,,2.0,6.0,,,,4,4.0,2.0,,,,,2.0,,,,,,,,,,,2,2.0,6,,8,2,10,,4.0,2.0,2.0,1.0,,1.0,1.0,,,,2,2.0,5,10,2.0,1.0,2,,,,,,,3.0,2.0,1.0,3.0,2.0,4,39,2.0,,0.6666666666666666,0.6666666666666666,,,,,,0.3,,0.3333333333333333,0.3,,0.3333333333333333,0.3,,0.3333333333333333,,0.2,0.5,0.14285714285714285,,11.320754716981131,0.5,,0.20689655172413793,0.0625,0.14285714285714285,,0.18604651162790697,0.047619047619047616,0.07692307692307693,0.1111111111111111,,,,0.2222222222222222,0.25,0.125,0.15384615384615385,,,0.6666666666666666,0.2,,,,0.7,0.42857142857142855,0.5,0.6666666666666666,0.1,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,0.2,,0.44645999999999997,0.5952,0.4691666666666667,,,,0.6666666666666666,7.58,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,104404.0,1740,1,3373,3359,1102,1117,401,6732,122.0,227,16.0,23.0,42.0,83.0,27.0,71.0,117.0,277.0,16.0,31.0,4.0,8.0,1.0,3.0,91.0,244.0,7.0,24.0,43.0,99.0,266,575,107.0,275.0,320.0,1173,3646,21.0,41.0,11.0,32.0,92.0,79.0,172.0,44.0,102.0,169.0,459,222.0,310.0,288.0,18.0,241.0,91.0,46.0,156.0,38.0,194.0,26.0,12.0,89.0,22.0,45.0,426.0,11.0,26,51.0,166,21.0,238,39,277,12.0,48.0,26.0,22.0,86.0,15.0,48.0,66.0,9.0,38.0,14.0,152,56.0,63,122,4.0,22.0,318,5.0,17.0,402.0,26.0,141.0,53.0,13.0,9.0,2.0,13.0,7.0,459,1102,16.0,50.0,0.41729323308270677,0.43190661478599224,0.897196261682243,0.3890909090909091,0.34375,0.43137254901960786,0.39338235294117646,0.46260869565217394,0.5121951219512195,0.45930232558139533,0.5017647058823529,0.5136986301369864,0.5291970802919708,0.5612745098039216,0.55625,0.6089918256130791,0.3235294117647059,0.08,0.16299559471365638,0.056338028169014086,0.018050541516245487,30.550482650665277,0.5657894736842105,0.15,0.1416382252559727,0.022549869904596703,0.1540785498489426,0.030985915492957747,0.14437791084497673,0.02453580901856764,0.039627039627039624,0.011152416356877323,0.013186813186813187,0.025454545454545455,0.05,0.10514018691588785,0.15412186379928317,0.16774193548387098,0.1606425702811245,0.13414634146341464,0.028985507246376812,0.5384615384615384,0.26705882352941174,0.5374449339207048,0.6421052631578947,0.4344262295081967,0.08352941176470588,0.38028169014084506,0.40298507462686567,0.25925925925925924,0.32588235294117646,0.4223826714801444,0.43014705882352944,0.4358974358974359,0.036470588235294116,0.5161290322580645,0.5333333333333333,0.875,0.28705882352941176,0.3729508196721312,0.38235294117647056,0.9010989010989011,0.3150684931506849,0.6956521739130435,0.125,0.1095890410958904,0.5,1.0,0.3287671232876712,0.2916666666666667,1.0,0.3029197080291971,0.5060240963855421,0.010948905109489052,0.3333333333333333,0.3613138686131387,0.43434343434343436,0.5905882352941176,0.3775933609958506,0.49212007083825277,0.4894428571428571,0.48924335793357954,0.14788004136504654,0.20434782608695654,0.0784313725490196,0.391304347826087,10.34,25.27018181818182,0.32671212570412095,17.0,2.0,9.0,2.0,,,2.0,1.0,5.0,0.017094017094017096,33.0,3.0,7.0,1.0,35.0,2.0,4.0,0.025454545454545455,0.03225806451612903,0.02459016393442623,0.007220216606498195,,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,33946.0,566,53,1092,1085,389,356,140,2177,29.0,74,5.0,11.0,9.0,21.0,13.0,36.0,7.0,20.0,,1.0,,,,,2.0,10.0,,,1.0,6.0,49,130,2.0,11.0,31.0,135,1107,5.0,14.0,,,10.0,13.0,34.0,1.0,6.0,13.0,42,30.0,68.0,6.0,8.0,7.0,1.0,15.0,60.0,29.0,89.0,24.0,5.0,31.0,8.0,21.0,207.0,4.0,18,18.0,52,4.0,74,25,99,4.0,44.0,24.0,20.0,13.0,9.0,10.0,26.0,3.0,3.0,5.0,39,20.0,23,58,2.0,3.0,50,1.0,6.0,53.0,5.0,17.0,12.0,,,,,,42,389,7.0,8.0,0.30612244897959184,0.3333333333333333,1.0,0.18181818181818182,,0.16666666666666666,0.1111111111111111,0.3769230769230769,0.35714285714285715,0.38235294117647056,0.36879432624113473,0.35714285714285715,0.3625,0.4090909090909091,0.3125,0.4117647058823529,0.07801418439716312,0.11538461538461539,0.16216216216216217,0.05555555555555555,0.05,16.147082334132694,0.3333333333333333,0.07547169811320754,0.13471502590673576,0.04639175257731959,0.18181818181818182,0.035398230088495575,0.14432989690721648,0.043912175648702596,0.03067484662576687,0.09,0.032,0.02247191011235955,0.08333333333333333,0.09655172413793103,0.12631578947368421,0.1780821917808219,0.20270270270270271,0.12,0.056338028169014086,,0.524822695035461,0.3918918918918919,0.46774193548387094,0.3793103448275862,0.2553191489361702,0.3611111111111111,0.38235294117647056,0.23076923076923078,0.14184397163120568,0.35,0.3684210526315789,0.14285714285714285,0.0070921985815602835,,,,0.07092198581560284,0.2,0.2222222222222222,1.0,0.7857142857142857,0.45454545454545453,,,,,,,,0.525,0.42857142857142855,,,0.15,0.16666666666666666,0.6028368794326241,0.14285714285714285,0.5042960144927537,0.5085750000000001,0.5283378378378378,0.1111111111111111,0.11971830985915492,0.07407407407407407,0.3111111111111111,5.878461538461539,30.50909090909091,0.35622710622710624,,3.0,,1.0,,,,,,0.06521739130434782,,2.0,1.0,2.0,,,2.0,0.09090909090909091,,0.1,,1.0,1.0,,True,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,29778.0,496,47,976,959,316,332,105,1935,22.0,39,5.0,10.0,6.0,11.0,9.0,27.0,38.0,86.0,5.0,12.0,1.0,2.0,2.0,3.0,19.0,47.0,1.0,1.0,4.0,15.0,69,152,24.0,59.0,66.0,276,1075,7.0,16.0,2.0,3.0,22.0,18.0,33.0,6.0,18.0,34.0,88,94.0,44.0,63.0,6.0,47.0,19.0,13.0,22.0,12.0,34.0,8.0,4.0,10.0,3.0,9.0,80.0,2.0,10,6.0,29,8.0,43,12,55,2.0,9.0,7.0,2.0,12.0,4.0,9.0,21.0,2.0,3.0,9.0,33,15.0,18,36,2.0,4.0,51,1.0,4.0,74.0,8.0,27.0,7.0,1.0,1.0,,1.0,,88,316,6.0,6.0,0.6811594202898551,0.7121212121212122,0.875,0.4067796610169492,0.6666666666666666,0.3333333333333333,0.4067796610169492,0.45394736842105265,0.4375,0.5454545454545454,0.4976303317535545,0.5263157894736842,0.5294117647058824,0.5569620253164557,0.5526315789473685,0.6268656716417911,0.2796208530805687,0.08552631578947369,0.15384615384615385,0.18518518518518517,0.023255813953488372,24.74793767186068,0.36363636363636365,0.18181818181818182,0.08357348703170028,0.032362459546925564,0.07792207792207792,0.019801980198019802,0.08254716981132075,0.02926829268292683,0.02830188679245283,0.05,0.027972027972027972,0.025,,0.03278688524590164,0.03488372093023256,0.15827338129496402,0.078125,0.07692307692307693,0.019230769230769232,,0.1848341232227488,0.5641025641025641,0.6666666666666666,0.5909090909090909,0.12796208530805686,0.3333333333333333,0.4090909090909091,0.5555555555555556,0.4075829383886256,0.4418604651162791,0.4523809523809524,0.7631578947368421,0.05687203791469194,0.4166666666666667,0.4166666666666667,0.8,0.22274881516587677,0.40425531914893614,0.40425531914893614,0.8947368421052632,0.5263157894736842,0.5,0.2,0.10526315789473684,0.5,,0.05263157894736842,1.0,1.0,0.21568627450980393,0.5454545454545454,0.058823529411764705,0.6666666666666666,0.29411764705882354,0.26666666666666666,0.46445497630331756,0.40425531914893614,0.48518767772511856,0.5050107142857143,0.48002549019607854,0.11739130434782609,0.15789473684210525,0.07971014492753623,0.3188405797101449,12.607894736842104,24.581355932203387,0.3237704918032787,2.0,,2.0,,,,,,,,9.0,,,1.0,14.0,,,,,,,,,,True,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,43358.0,723,9,1422,1413,472,510,156,2835,42.0,76,2.0,5.0,15.0,28.0,6.0,24.0,21.0,56.0,9.0,24.0,2.0,2.0,3.0,9.0,8.0,28.0,,,2.0,10.0,69,156,17.0,52.0,43.0,232,1563,3.0,10.0,2.0,2.0,17.0,24.0,51.0,5.0,19.0,25.0,88,32.0,106.0,51.0,,27.0,8.0,11.0,65.0,42.0,107.0,29.0,13.0,26.0,8.0,31.0,256.0,1.0,4,6.0,33,1.0,40,5,45,,21.0,10.0,11.0,20.0,2.0,12.0,14.0,2.0,8.0,3.0,34,14.0,34,74,3.0,2.0,48,2.0,4.0,53.0,5.0,17.0,12.0,6.0,5.0,1.0,6.0,4.0,88,472,15.0,12.0,0.2318840579710145,0.2318840579710145,1.0,0.3269230769230769,1.0,0.2631578947368421,0.3333333333333333,0.4423076923076923,0.3,0.47058823529411764,0.4543269230769231,0.5,0.45,0.5,0.5666666666666667,0.5176470588235295,0.25,0.07051282051282051,0.10526315789473684,0.08333333333333333,0.017857142857142856,16.64580725907384,0.5882352941176471,0.016129032258064516,0.06776180698151951,0.008733624454148471,0.04195804195804196,0.006172839506172839,0.06190476190476191,0.008064516129032258,,0.010309278350515464,0.015306122448979591,0.007874015748031496,,0.05027932960893855,0.05454545454545454,0.09090909090909091,0.05454545454545454,,,0.6666666666666666,0.36538461538461536,0.5526315789473685,0.6176470588235294,0.23809523809523808,0.11538461538461539,0.25,0.2727272727272727,,0.2692307692307692,0.375,0.38181818181818183,0.2857142857142857,0.11538461538461539,0.375,0.375,1.0,0.1346153846153846,0.2857142857142857,0.2857142857142857,1.0,0.4166666666666667,0.4,0.5,0.16666666666666666,1.0,1.0,,,,0.4,0.5357142857142857,0.12857142857142856,0.3333333333333333,0.14285714285714285,0.2,0.6153846153846154,0.2962962962962963,0.5189826086956523,0.45695625,0.5113028985507247,0.07727272727272727,0.10119047619047619,0.07327586206896551,0.3793103448275862,8.598076923076926,24.782692307692304,0.3319268635724332,5.0,,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,True,
2753,1610612738,Delonte West,Delonte West,2753,BOS,62237.0,1037,-21,2008,1996,707,728,244,4004,56.0,92,6.0,9.0,24.0,38.0,5.0,16.0,45.0,116.0,13.0,27.0,2.0,4.0,6.0,9.0,22.0,61.0,3.0,7.0,11.0,25.0,106,224,35.0,88.0,64.0,381,2156,12.0,20.0,5.0,11.0,40.0,33.0,75.0,17.0,34.0,43.0,160,108.0,104.0,90.0,8.0,61.0,22.0,10.0,103.0,21.0,124.0,16.0,5.0,52.0,17.0,34.0,269.0,7.0,7,21.0,52,4.0,77,15,92,4.0,32.0,20.0,12.0,28.0,4.0,22.0,28.0,5.0,6.0,8.0,56,11.0,36,70,2.0,6.0,55,1.0,2.0,75.0,7.0,24.0,17.0,16.0,11.0,3.0,19.0,12.0,160,707,8.0,16.0,0.5094339622641509,0.5294117647058824,0.8571428571428571,0.3977272727272727,0.45454545454545453,0.5,0.3977272727272727,0.4732142857142857,0.6,0.44,0.5080128205128205,0.6290322580645161,0.536697247706422,0.5505780346820809,0.625,0.6153846153846154,0.28205128205128205,0.044642857142857144,0.09782608695652174,0.0625,,17.554585152838428,0.5,0.047058823529411764,0.07417974322396577,0.009985734664764621,0.09859154929577464,0.03317535545023697,0.07986870897155361,0.015350877192982455,0.011450381679389313,0.012121212121212121,0.0072992700729927005,0.030120481927710843,0.044444444444444446,0.08148148148148149,0.05625,0.07749077490774908,0.0967741935483871,0.10344827586206896,0.025974025974025976,0.631578947368421,0.2948717948717949,0.6086956521739131,0.6746987951807228,0.42857142857142855,0.05128205128205128,0.3125,0.3333333333333333,0.4,0.3717948717948718,0.3879310344827586,0.3879310344827586,0.6222222222222222,0.08653846153846154,0.48148148148148145,0.48148148148148145,1.0,0.1955128205128205,0.36065573770491804,0.3728813559322034,0.7727272727272727,0.2903225806451613,0.6666666666666666,0.16666666666666666,0.12903225806451613,0.5,1.0,0.22580645161290322,0.42857142857142855,1.0,0.3486238532110092,0.631578947368421,0.08256880733944955,0.6666666666666666,0.22935779816513763,0.44,0.5769230769230769,0.36065573770491804,0.5142769230769234,0.49987884615384615,0.5196293577981652,0.0729483282674772,0.0995850622406639,0.10498687664041995,0.4199475065616798,11.165625000000004,24.517045454545453,0.3520916334661355,1.0,1.0,2.0,,3.0,2.0,2.0,1.0,,0.014925373134328358,15.0,,2.0,,,,1.0,0.022727272727272728,,0.03278688524590164,,,,1.0,True,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,7429.0,124,1,237,235,113,110,37,472,9.0,16,6.0,11.0,5.0,9.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,11,23,,,20.0,42,260,6.0,11.0,,,18.0,6.0,14.0,,,7.0,19,4.0,18.0,,10.0,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,3.0,13,4.0,12,6.0,22,16,38,2.0,,,,4.0,,1.0,2.0,,3.0,,6,5.0,10,24,4.0,2.0,17,,3.0,25.0,3.0,13.0,1.0,2.0,2.0,,2.0,1.0,19,113,3.0,1.0,0.18181818181818182,0.3333333333333333,,,,,,0.4782608695652174,0.5454545454545454,0.42857142857142855,0.4782608695652174,0.5454545454545454,0.42857142857142855,0.6176470588235294,0.6923076923076923,0.5277777777777778,,0.043478260869565216,,0.25,,14.492753623188406,0.6666666666666666,0.5454545454545454,0.15584415584415584,0.15853658536585366,0.19047619047619047,0.10714285714285714,0.16326530612244897,0.14545454545454545,0.11538461538461539,0.2777777777777778,0.13157894736842105,0.14285714285714285,,0.15151515151515152,,0.21875,0.13333333333333333,0.3333333333333333,0.18181818181818182,0.5,0.6956521739130435,0.5625,0.5625,0.1111111111111111,0.17391304347826086,0.25,0.3333333333333333,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5454545454545454,0.16666666666666666,,,,,,,0.6428571428571429,0.5555555555555556,,,,,0.6956521739130435,,0.541108695652174,0.6060222222222222,0.5269928571428572,0.3939393939393939,0.3939393939393939,0.42857142857142855,0.4523809523809524,4.434782608695652,,0.4767932489451477,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,29451.0,491,-49,952,949,272,272,110,1901,8.0,16,4.0,6.0,1.0,3.0,1.0,1.0,6.0,22.0,7.0,22.0,,2.0,1.0,1.0,10.0,26.0,,1.0,3.0,6.0,15,39,17.0,48.0,4.0,85,1025,5.0,8.0,,3.0,12.0,3.0,7.0,4.0,7.0,,18,16.0,14.0,51.0,6.0,26.0,10.0,1.0,21.0,9.0,30.0,7.0,2.0,9.0,4.0,8.0,69.0,4.0,9,8.0,27,5.0,40,14,54,3.0,8.0,8.0,,10.0,3.0,10.0,6.0,,,2.0,16,,41,65,9.0,1.0,9,,4.0,5.0,1.0,3.0,,5.0,2.0,2.0,5.0,2.0,18,272,7.0,,0.5333333333333333,0.6666666666666666,1.0,0.3541666666666667,,0.5714285714285714,0.3541666666666667,0.38461538461538464,0.625,0.42857142857142855,0.46551724137931033,0.45454545454545453,0.6428571428571429,0.47752808988764045,0.5,0.6428571428571429,0.5517241379310345,0.02564102564102564,0.0625,,,9.650735294117647,0.625,0.11363636363636363,0.08653846153846154,0.02654867256637168,0.0784313725490196,0.037037037037037035,0.08454106280193237,0.029082774049217,0.047244094488188976,0.033707865168539325,,0.03896103896103896,0.03225806451612903,0.11320754716981132,0.075,0.07142857142857142,0.07894736842105263,0.07692307692307693,0.05555555555555555,0.4,0.1839080459770115,0.5,0.5333333333333333,0.375,0.011494252873563218,1.0,1.0,1.0,0.25287356321839083,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.25287356321839083,0.3181818181818182,0.3181818181818182,1.0,0.2988505747126437,0.38461538461538464,0.38461538461538464,1.0,0.5454545454545454,0.6666666666666666,,0.18181818181818182,,,0.09090909090909091,,,0.21428571428571427,0.3333333333333333,0.07142857142857142,1.0,0.42857142857142855,0.5,0.735632183908046,0.38461538461538464,0.5324494252873564,0.5637045454545455,0.5080678571428571,0.033707865168539325,0.07317073170731707,0.1411764705882353,0.21176470588235294,11.52051282051282,24.416666666666668,0.2857142857142857,2.0,1.0,2.0,,,,1.0,,,0.034482758620689655,,,,,,,1.0,,,,,,,,True,
