EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,on,HeaveMakes,3pt And 1 Free Throw Trips
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,82042.0,1367,29,2596,2571,734.0,545.0,388,5167,82.0,154.0,7.0,15.0,25.0,48.0,56.0,127.0,44.0,114.0,2.0,6.0,3.0,34.0,88.0,5.0,10.0,11.0,33.0,182.0,395,36.0,94.0,138.0,610.0,2846,17.0,40.0,5.0,10.0,10.0,59.0,61.0,136.0,11.0,36.0,83.0,238.0,36.0,328.0,75.0,33.0,10.0,88.0,34.0,27.0,1.0,247.0,79.0,326.0,60.0,19.0,131.0,24.0,92.0,731.0,4.0,23.0,1.0,34.0,98,132,28.0,160,12.0,61.0,32.0,29.0,57.0,11.0,39.0,32.0,4.0,18.0,89.0,7.0,16.0,22.0,90.0,6.0,10.0,171.0,5.0,14.0,170.0,16.0,17.0,47.0,1.0,36.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,238.0,734.0,16.0,35.0,0.0989010989010989,0.1016949152542373,0.6944444444444444,0.3829787234042553,0.5,0.3055555555555556,0.3829787234042553,0.4607594936708861,0.425,0.4485294117647059,0.48261758691206547,0.49,0.45058139534883723,0.533213644524237,0.5370370370370371,0.5391705069124424,0.19222903885480572,0.010638297872340425,0.06835443037974684,0.13636363636363635,0.047244094488188976,0.16666666666666666,21.11984282907662,0.6404494382022472,0.011111111111111112,0.11583924349881797,0.023662551440329218,0.10725552050473186,0.014705882352941176,0.11349957007738606,0.021704180064308683,0.014492753623188406,0.030303030303030304,0.02727272727272727,0.0196078431372549,0.12087912087912088,0.0871559633027523,0.1295774647887324,0.09583333333333334,0.14285714285714285,0.05084745762711865,1.0,0.3149284253578732,0.5324675324675324,0.6165413533834586,0.12195121951219512,0.25971370143149286,0.4409448818897638,0.4628099173553719,0.2331288343558282,0.38596491228070173,0.38596491228070173,0.18181818181818182,0.012269938650306749,0.3333333333333333,0.4,1.0,0.17995910020449898,0.38636363636363635,0.38636363636363635,0.6764705882352942,0.3,0.4666666666666667,0.2857142857142857,0.2,0.5,0.8,0.27906976744186046,0.5208333333333334,0.01744186046511628,0.19186046511627908,0.3333333333333333,0.5071574642126789,0.38636363636363635,0.4763697341513293,0.4791397435897436,0.45680406976744187,0.09213051823416507,0.11032863849765258,0.010526315789473684,0.09672131147540984,0.3901639344262295,8.04101265822785,25.318085106382984,0.2827426810477658,,,,,,,,,,,,,,,,,,,,,,,True,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,277.0,5,4,8,9,,,3,17,,,,,,,,1.0,,,,,,,,,,,,,1,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,,,0.5,,,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOK,38964.0,649,81,1249,1221,430.0,355.0,177,2470,41.0,73.0,4.0,6.0,16.0,26.0,9.0,20.0,16.0,60.0,7.0,30.0,7.0,17.0,51.0,1.0,5.0,5.0,23.0,66.0,153,24.0,81.0,62.0,266.0,1270,6.0,20.0,1.0,7.0,10.0,25.0,24.0,48.0,7.0,30.0,30.0,99.0,44.0,88.0,66.0,6.0,6.0,51.0,17.0,17.0,,58.0,9.0,67.0,7.0,2.0,36.0,6.0,16.0,143.0,6.0,15.0,,22.0,41,63,21.0,84,4.0,25.0,10.0,15.0,18.0,2.0,11.0,14.0,2.0,7.0,32.0,2.0,10.0,17.0,40.0,2.0,1.0,61.0,1.0,2.0,76.0,7.0,1.0,29.0,,12.0,2.0,2.0,,2.0,1.0,,3.0,99.0,430.0,8.0,12.0,0.3333333333333333,0.3492063492063492,0.9166666666666666,0.2962962962962963,0.14285714285714285,0.23333333333333334,0.2962962962962963,0.43137254901960786,0.3,0.5,0.4358974358974359,0.2777777777777778,0.4423076923076923,0.4944029850746269,0.390625,0.5157894736842106,0.34615384615384615,,0.1111111111111111,0.1643835616438356,0.15,,20.646937370956643,0.5625,,0.10199004975124377,0.0334075723830735,0.11956521739130435,0.044444444444444446,0.1075085324232082,0.03595890410958904,0.037037037037037035,0.03571428571428571,0.02857142857142857,0.03409090909090909,0.06451612903225806,0.17757009345794392,0.08571428571428572,0.13970588235294118,0.0625,0.03225806451612903,0.5,0.31196581196581197,0.5616438356164384,0.6721311475409836,0.24390243902439024,0.08547008547008547,0.45,0.5294117647058824,0.2564102564102564,0.26666666666666666,0.27586206896551724,0.5,0.1282051282051282,0.23333333333333334,0.23333333333333334,1.0,0.21794871794871795,0.3333333333333333,0.3333333333333333,0.8823529411764706,0.2222222222222222,0.6666666666666666,0.25,0.18518518518518517,0.2,1.0,0.3333333333333333,0.6153846153846154,0.08974358974358974,0.2948717948717949,0.21739130434782608,0.6581196581196581,0.3333333333333333,0.5018512820512819,0.453741304347826,0.4977608974358975,0.11328125,0.1657142857142857,,0.09398496240601503,0.37218045112781956,8.532679738562093,24.407407407407412,0.344275420336269,2.0,2.0,1.0,6.0,0.03333333333333333,0.06382978723404255,0.4444444444444444,0.07407407407407407,0.2857142857142857,,,,,,,,,,,,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,48780.0,813,13,1524,1501,361.0,257.0,204,3025,17.0,28.0,4.0,7.0,4.0,9.0,5.0,20.0,25.0,71.0,17.0,46.0,8.0,35.0,101.0,4.0,8.0,7.0,23.0,47.0,119,52.0,147.0,16.0,266.0,1644,8.0,17.0,4.0,11.0,1.0,29.0,6.0,15.0,11.0,31.0,4.0,49.0,52.0,42.0,147.0,9.0,10.0,101.0,35.0,10.0,,8.0,5.0,13.0,2.0,3.0,3.0,3.0,2.0,31.0,5.0,11.0,,20.0,49,72,16.0,88,3.0,6.0,1.0,5.0,1.0,,,11.0,4.0,1.0,12.0,,4.0,29.0,55.0,2.0,2.0,22.0,1.0,4.0,23.0,3.0,,9.0,,4.0,28.0,23.0,4.0,28.0,19.0,,,49.0,361.0,6.0,3.0,0.5531914893617021,0.6190476190476191,0.9423076923076923,0.35374149659863946,0.36363636363636365,0.3548387096774194,0.35374149659863946,0.3949579831932773,0.47058823529411764,0.4,0.4699248120300752,0.5,0.4891304347826087,0.48188405797101447,0.5,0.5,0.5526315789473685,,0.08403361344537816,0.14285714285714285,0.1,,16.40091116173121,0.08333333333333333,,0.09607843137254903,0.01981981981981982,0.10471204188481675,0.024390243902439025,0.09843081312410841,0.021052631578947368,0.022222222222222223,0.019867549668874173,0.017857142857142856,0.02666666666666667,0.06914893617021277,0.1015625,0.11855670103092783,0.09352517985611511,0.1346153846153846,0.019736842105263157,0.6785714285714286,0.10526315789473684,0.6071428571428571,0.7083333333333334,0.5882352941176471,0.07518796992481203,0.25,0.2777777777777778,0.2669172932330827,0.352112676056338,0.373134328358209,0.56,0.17293233082706766,0.3695652173913043,0.3695652173913043,1.0,0.37969924812030076,0.3465346534653465,0.3465346534653465,0.9142857142857143,0.25,0.5714285714285714,,0.2857142857142857,0.5,1.0,0.1956521739130435,0.4444444444444444,0.17391304347826086,0.5,0.30434782608695654,0.6578947368421053,0.3465346534653465,0.504007924528302,0.4778847826086956,0.5032565217391305,0.03308823529411765,0.072,,0.10902255639097744,0.18421052631578946,12.365546218487395,24.59387755102041,0.2368766404199475,3.0,4.0,,3.0,0.056338028169014086,0.01818181818181818,0.4,0.10714285714285714,0.5,3.0,1.0,0.08333333333333333,,,,,,,,,,,True,,
2561,1610612740,David West,David West,2561,NOK,113984.0,1900,36,3590,3558,927.0,731.0,514,7148,149.0,246.0,60.0,84.0,38.0,60.0,86.0,203.0,134.0,318.0,3.0,4.0,2.0,5.0,21.0,1.0,3.0,4.0,15.0,369.0,767,8.0,25.0,187.0,949.0,3883,77.0,124.0,2.0,4.0,37.0,197.0,88.0,170.0,6.0,17.0,72.0,266.0,408.0,330.0,21.0,3.0,102.0,21.0,5.0,50.0,,72.0,42.0,114.0,29.0,13.0,47.0,13.0,12.0,270.0,29.0,93.0,4.0,61.0,206,298,126.0,424,20.0,42.0,20.0,22.0,48.0,5.0,25.0,50.0,3.0,23.0,98.0,18.0,25.0,80.0,143.0,12.0,11.0,185.0,20.0,5.0,227.0,17.0,14.0,86.0,,29.0,37.0,29.0,6.0,38.0,22.0,6.0,4.0,266.0,927.0,20.0,24.0,0.5528455284552846,0.6415094339622641,0.875,0.32,0.5,0.35294117647058826,0.32,0.4810951760104302,0.6209677419354839,0.5176470588235295,0.4810606060606061,0.625,0.5187165775401069,0.5269662921348315,0.6700680272108843,0.5786026200873362,0.03156565656565657,,0.0651890482398957,0.12195121951219512,0.07881773399014778,,23.551847437425504,0.4897959183673469,0.03333333333333333,0.17296389588581024,0.06868537666174299,0.1367713004484305,0.07733333333333334,0.16310323762981063,0.07056101792943899,0.09766454352441614,0.06845965770171149,0.04008438818565401,0.08185053380782918,0.18472906403940886,0.16943521594684385,0.1652892561983471,0.1268882175226586,0.16521739130434782,0.05649717514124294,0.5789473684210527,0.3106060606060606,0.6056910569105691,0.6898148148148148,0.3959731543624161,0.2563131313131313,0.4236453201970443,0.45989304812834225,0.4015151515151515,0.42138364779874216,0.4267515923566879,0.8507462686567164,0.005050505050505051,0.75,0.75,1.0,0.026515151515151516,0.23809523809523808,0.23809523809523808,0.8,0.65625,0.7142857142857143,0.05,0.0234375,0.3333333333333333,1.0,0.32085561497326204,0.6333333333333333,0.0106951871657754,0.08021390374331551,0.26666666666666666,0.3421717171717172,0.23809523809523808,0.4486830808080809,0.4978314432989691,0.4403751336898395,0.09988385598141696,0.10287081339712918,,0.20758693361433087,0.2802950474183351,9.80625814863103,25.12,0.2582172701949861,1.0,2.0,,21.0,0.012578616352201259,0.06382978723404255,0.36046511627906974,0.0078125,1.0,31.0,2.0,0.31313131313131315,1.0,1.0,1.0,1.0,1.0,,,,,,True,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,17294.0,288,-4,550,542,118.0,81.0,64,1092,20.0,37.0,6.0,14.0,3.0,7.0,8.0,18.0,19.0,44.0,,,,,,,,,,47.0,99,,,27.0,121.0,625,8.0,17.0,,,9.0,25.0,4.0,15.0,,,10.0,18.0,70.0,24.0,,,12.0,,,10.0,,11.0,5.0,16.0,4.0,1.0,5.0,2.0,4.0,37.0,5.0,17.0,,11.0,35,47,22.0,69,3.0,4.0,3.0,1.0,8.0,,4.0,8.0,,4.0,16.0,1.0,3.0,6.0,21.0,2.0,2.0,28.0,2.0,5.0,28.0,6.0,,13.0,,4.0,1.0,1.0,,1.0,1.0,4.0,,18.0,118.0,2.0,4.0,0.7446808510638298,0.8536585365853658,,,,,,0.47474747474747475,0.47058823529411764,0.26666666666666666,0.47474747474747475,0.47058823529411764,0.26666666666666666,0.55,0.5952380952380952,0.45,,,0.10101010101010101,0.21621621621621623,0.05555555555555555,,20.19230769230769,0.5,,0.20588235294117646,0.08994708994708994,0.1864406779661017,0.06666666666666667,0.20087336244541484,0.08333333333333333,0.140625,0.057692307692307696,0.0684931506849315,0.057692307692307696,0.24489795918367346,0.26785714285714285,0.12307692307692308,0.23255813953488372,0.0625,0.07142857142857142,1.0,0.37373737373737376,0.5405405405405406,0.6896551724137931,0.65,0.18181818181818182,0.4444444444444444,0.47058823529411764,0.4444444444444444,0.4318181818181818,0.4418604651162791,0.8947368421052632,,,,,,,,,0.8235294117647058,0.42857142857142855,,,,,0.4666666666666667,0.42857142857142855,,,,0.37373737373737376,,0.46163131313131317,0.5200333333333333,0.4820933333333333,0.12264150943396226,0.12264150943396226,,0.2066115702479339,0.1487603305785124,9.894949494949497,,0.21454545454545454,,,,2.0,0.022727272727272728,0.08695652173913043,0.625,,,1.0,,0.14285714285714285,,,,,,,,,,,True,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,70756.0,1179,5,2240,2224,611.0,484.0,334,4464,126.0,231.0,24.0,46.0,26.0,51.0,61.0,181.0,6.0,22.0,,,,,,,,,,193.0,434,,,102.0,488.0,2431,26.0,58.0,,,13.0,65.0,34.0,83.0,,,40.0,108.0,204.0,182.0,,,34.0,,,36.0,,36.0,13.0,49.0,12.0,1.0,15.0,4.0,17.0,111.0,14.0,48.0,5.0,18.0,55,83,67.0,150,5.0,23.0,11.0,12.0,54.0,4.0,18.0,35.0,7.0,36.0,89.0,6.0,18.0,38.0,71.0,4.0,9.0,142.0,6.0,20.0,149.0,14.0,,63.0,,19.0,18.0,12.0,5.0,18.0,11.0,,,108.0,611.0,5.0,18.0,0.5284974093264249,0.5795454545454546,,,,,,0.4447004608294931,0.4482758620689655,0.40963855421686746,0.4447004608294931,0.4482758620689655,0.40963855421686746,0.4860557768924303,0.48507462686567165,0.4909090909090909,,,0.08294930875576037,0.1038961038961039,0.055248618784530384,,22.42884250474383,0.6067415730337079,0.060240963855421686,0.0728476821192053,0.05429864253393665,0.06691449814126393,0.07954545454545454,0.0712890625,0.05849056603773585,0.0705521472392638,0.04452054794520548,0.045112781954887216,0.07971014492753623,0.0703125,0.06349206349206349,0.08064516129032258,0.07142857142857142,0.05084745762711865,0.024875621890547265,0.6111111111111112,0.532258064516129,0.5454545454545454,0.6086956521739131,0.5952380952380952,0.41705069124423966,0.3370165745856354,0.3567251461988304,0.05069124423963134,0.2727272727272727,0.3,0.5,,,,,,,,,0.7931034482758621,0.5217391304347826,0.16666666666666666,,,,0.6144578313253012,0.5098039215686274,,,,0.532258064516129,,0.4863241935483871,0.4985274509803922,0.5204132530120482,0.13043478260869565,0.13043478260869565,,0.13319672131147542,0.22131147540983606,4.206682027649769,,0.2727678571428571,,,3.0,11.0,0.09090909090909091,0.07894736842105263,0.39344262295081966,,,10.0,1.0,0.15384615384615385,,,,,,,,,,,True,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOK,66964.0,1116,19,2100,2104,441.0,383.0,300,4204,70.0,119.0,9.0,14.0,14.0,23.0,22.0,51.0,17.0,49.0,15.0,39.0,10.0,41.0,115.0,2.0,10.0,11.0,25.0,109.0,219,56.0,154.0,77.0,463.0,2293,11.0,22.0,2.0,13.0,8.0,36.0,18.0,34.0,15.0,35.0,28.0,109.0,104.0,114.0,153.0,15.0,12.0,113.0,41.0,27.0,,76.0,16.0,92.0,12.0,4.0,41.0,7.0,28.0,200.0,7.0,24.0,1.0,27.0,85,116,32.0,148,4.0,27.0,18.0,9.0,35.0,4.0,18.0,25.0,1.0,17.0,60.0,4.0,10.0,56.0,98.0,3.0,9.0,77.0,1.0,6.0,96.0,10.0,4.0,45.0,,6.0,8.0,6.0,2.0,9.0,8.0,,,109.0,441.0,9.0,5.0,0.47706422018348627,0.5048543689320388,0.9107142857142857,0.36363636363636365,0.15384615384615385,0.42857142857142855,0.3684210526315789,0.4977168949771689,0.5,0.5294117647058824,0.517426273458445,0.4,0.5869565217391305,0.5579710144927537,0.45,0.6337209302325582,0.4128686327077748,,0.1232876712328767,0.16806722689075632,0.13725490196078433,,19.29181929181929,0.5833333333333334,0.016666666666666666,0.11517615176151762,0.02909090909090909,0.11894273127753303,0.03365384615384615,0.11606217616580311,0.030009680542110357,0.030716723549488054,0.014705882352941176,0.04230769230769231,0.025,0.10276679841897234,0.06936416184971098,0.15064102564102563,0.11976047904191617,0.11666666666666667,0.022598870056497175,0.8888888888888888,0.3190348525469169,0.5882352941176471,0.7070707070707071,0.4857142857142857,0.13672922252010725,0.43137254901960786,0.5,0.13136729222520108,0.3469387755102041,0.3469387755102041,0.7647058823529411,0.10455764075067024,0.38461538461538464,0.38461538461538464,1.0,0.30831099195710454,0.3565217391304348,0.3565217391304348,0.8780487804878049,0.4,0.6428571428571429,0.1111111111111111,0.2857142857142857,0.2,1.0,0.3333333333333333,0.6086956521739131,0.14492753623188406,0.36231884057971014,0.44,0.7319034852546917,0.36283185840707965,0.5278725675675677,0.5205059999999999,0.5207530303030303,0.11029411764705882,0.17716535433070865,,0.07775377969762419,0.23542116630669546,6.2296803652968045,25.135064935064932,0.21,3.0,4.0,3.0,7.0,,0.0625,0.22727272727272727,0.08571428571428572,0.4,4.0,,0.06779661016949153,,1.0,1.0,,,2.0,,,,,True,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOK,9394.0,157,20,287,293,75.0,76.0,33,580,10.0,15.0,3.0,4.0,2.0,3.0,2.0,4.0,,2.0,,,,,,,,,,12.0,21,,,7.0,31.0,285,4.0,5.0,,,4.0,12.0,2.0,3.0,,,3.0,7.0,14.0,10.0,,,4.0,,,1.0,,3.0,1.0,4.0,1.0,,,,3.0,9.0,4.0,7.0,1.0,4.0,17,26,12.0,38,1.0,1.0,1.0,,,,,4.0,,,4.0,,2.0,12.0,24.0,4.0,2.0,10.0,2.0,1.0,10.0,,,4.0,,1.0,4.0,4.0,,4.0,1.0,1.0,1.0,7.0,75.0,3.0,1.0,0.5833333333333334,0.7,,,,,,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5961538461538461,0.8571428571428571,0.7,,,0.047619047619047616,0.06666666666666667,,,9.25925925925926,,0.1111111111111111,0.15454545454545454,0.07368421052631578,0.0975609756097561,0.10526315789473684,0.1390728476821192,0.08270676691729323,0.15384615384615385,,0.05454545454545454,0.09090909090909091,0.1891891891891892,0.06666666666666667,0.18604651162790697,0.1,0.09090909090909091,0.125,0.25,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7,0.19047619047619047,0.5,0.5,0.09523809523809523,,,,,,,,,,,,0.8,0.75,0.3333333333333333,,,,1.0,0.6666666666666666,,,,0.7142857142857143,,0.5295619047619048,0.5579500000000001,0.5795666666666667,0.16,0.16,,0.3870967741935484,0.22580645161290322,3.3571428571428577,,0.2613240418118467,,,,1.0,,0.125,,,,5.0,,0.4166666666666667,,,,,,,,,,,True,,
200759,1610612740,Cedric Simmons,Cedric Simmons,200759,NOK,2865.0,48,-15,94,96,40.0,30.0,11,190,,5.0,,3.0,,2.0,,,,,,,,,,,,,,,5,,,6.0,6.0,102,,3.0,,,2.0,2.0,,2.0,,,5.0,5.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,6.0,,3.0,5,9,6.0,15,,1.0,1.0,,2.0,1.0,,4.0,1.0,2.0,6.0,1.0,1.0,7.0,9.0,,,7.0,,1.0,10.0,,,3.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,40.0,1.0,2.0,,,,,,,,,,,,,,0.3,0.25,0.4166666666666667,,,0.2,0.2,,,15.094339622641508,0.3333333333333333,,0.16129032258064516,0.18181818181818182,0.21428571428571427,,0.17777777777777778,0.13953488372093023,0.25,,0.2222222222222222,,,0.25,0.2857142857142857,0.2727272727272727,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,0.5052,0.5143666666666666,0.49145000000000005,0.375,0.375,,0.3333333333333333,0.8333333333333334,1.5,,0.425531914893617,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,True,,
