EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeFGM,Steals,BadPassSteals,Loose Ball Fouls Drawn,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Assists,PenaltyCorner3FGM,HeaveAttempts,LongMidRangeAssists,SelfOReb,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,DefensiveGoaltends,AtRimPctBlocked,SecondChanceArc3Accuracy,Technical Free Throw Trips,OffShortMidRangeReboundPct,LostBallSteals,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,on,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceAtRimPctAssisted,OffensiveGoaltends
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,2061.0,34,8,65,63,13.0,8,4,128,1.0,4.0,,,,,,3.0,6,,,7.0,69,1.0,1.0,,,2.0,6.0,,,,,,,,,1.0,7.0,9.0,2.0,13.0,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5833333333333334,1.0,,8.695652173913045,0.125,0.21875,0.14285714285714285,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,,0.3985666666666667,0.3737,0.2857142857142857,14.483333333333334,,0.2,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,2.0,6.0,,2.0,,,,,,,3.0,6.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,0.25,0.13333333333333333,,0.06896551724137931,0.2222222222222222,,0.14285714285714285,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,2.0,1.0,1.0,,,0.2,,1.0,1.0,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,1432.0,24,1,42,43,8.0,15,4,85,2.0,4.0,1.0,1.0,4.0,,,2.0,5,2.0,5.0,10.0,50,1.0,1.0,,,2.0,2.0,6.0,4.0,1.0,1.0,2.0,,1.0,5.0,,,,2.0,8.0,0.5,0.5,1.0,0.4,,0.4,0.4,1.0,0.5,1.0,0.5,1.0,0.5,22.22222222222222,,,,0.4,0.5,0.5,0.5,0.1,0.4,0.25,0.25,1.0,,,0.5,0.25,0.48403,0.4344,0.2,18.639999999999997,25.119999999999997,0.19047619047619047,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,,,1.0,1.0,1.0,,1.0,,1.5,1.5,,,,,,,,,,,,,,,,,,0.1,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.3,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,1333.0,22,2,40,40,10.0,18,2,80,2.0,2.0,,,,,,4.0,7,,,13.0,43,1.0,1.0,,,2.0,4.0,,,,,,,,,1.0,6.0,7.0,2.0,10.0,0.5,0.5,,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.65,1.0,,23.80952380952381,0.2,0.2727272727272727,0.25,0.2857142857142857,1.0,1.0,0.5,,,,,,,,0.42857142857142855,,0.48187142857142856,0.654,0.15384615384615385,6.728571428571429,,0.25,2.0,3.0,,,1.0,1.0,2.0,,,,,,5.0,,,,,,,4.0,,,1.0,,,1.0,,5.0,,1.0,,,,,,,,,5.0,,6.0,3.0,2.0,2.0,2.0,,,,,,0.14285714285714285,0.5,,,0.29411764705882354,,0.14285714285714285,0.07692307692307693,,,,0.4444444444444444,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,,,,,,,,,1.0,1.0,,,0.3,0.3,,,,,,1.0,1.0,,,0.14285714285714285,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,14383.0,240,-58,473,481,194.0,195,50,954,9.0,25.0,20.0,10.0,25.0,4.0,11.0,16.0,37,20.0,45.0,103.0,516,7.0,17.0,11.0,20.0,54.0,14.0,57.0,25.0,10.0,10.0,14.0,7.0,1.0,32.0,4.0,19.0,22.0,54.0,194.0,0.4375,0.4375,0.95,0.4444444444444444,0.55,0.4444444444444444,0.43243243243243246,0.4117647058823529,0.5609756097560976,0.6351351351351351,0.5852272727272727,0.6585365853658537,0.5487804878048781,18.476190476190474,0.07547169811320754,0.08292682926829269,0.0851063829787234,0.3048780487804878,0.36,0.36,0.6666666666666666,0.24390243902439024,0.3048780487804878,0.4,0.4,0.9,0.2972972972972973,0.36363636363636365,0.573170731707317,0.4,0.4804676829268293,0.46485270270270274,0.5242718446601942,15.348648648648652,24.591111111111115,0.41014799154334036,1.0,2.0,,,,,10.0,10.0,2.0,4.0,9.0,2.0,11.0,2.0,2.0,3.0,6.0,13.0,7.0,18.0,3.0,,2.0,4.0,2.0,1.0,2.0,13.0,2.0,3.0,7.0,5.0,2.0,2.0,1.0,9.0,13.0,22.0,14.0,3.0,12.0,2.0,2.0,,2.0,5.0,0.5,1.0,0.8125,0.8125,0.05405405405405406,0.1,0.7777777777777778,0.14285714285714285,0.08552631578947369,0.013605442176870748,0.013333333333333334,0.013513513513513514,0.024096385542168676,0.0196078431372549,0.10416666666666667,0.10810810810810811,,0.024390243902439025,0.5,1.0,,0.12195121951219512,0.5,0.5,1.0,,,0.5,0.5,1.0,0.25,,,0.24324324324324326,0.48478333333333334,0.023809523809523808,0.05128205128205128,0.1262135922330097,,,,6.0,5.0,4.0,2.0,2.0,,1.0,0.6,0.6666666666666666,0.16666666666666666,2.0,7.0,,2.0,,,,,0.7777777777777778,1.0,1.0,,4.0,,0.5,0.5,,,1.0,,,,,1.0,False,1.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,1032.0,17,-12,39,40,18.0,40,4,79,1.0,3.0,,,1.0,,1.0,2.0,5,,1.0,6.0,43,1.0,2.0,,1.0,2.0,4.0,,1.0,,,,,,,2.0,3.0,3.0,2.0,18.0,1.0,1.0,,,,,0.4,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.16666666666666666,16.27906976744186,0.4,0.23076923076923078,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,,,,0.3333333333333333,,0.5,,0.5134,0.6462,0.3333333333333333,11.82,25.4,0.46153846153846156,1.0,2.0,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,4.0,1.0,,2.0,1.0,1.0,,1.0,2.0,,,,,0.2,,,,0.125,,,,,,0.5,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,0.6666666666666666,0.5,,,0.14285714285714285,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,False,,1.0,,1.0,,,,,,,,,,,,,,,
1908,1610612756,Jumaine Jones,Jumaine Jones,1908,PHX,8042.0,134,-12,266,260,77.0,103,26,526,2.0,13.0,9.0,7.0,22.0,2.0,4.0,4.0,18,10.0,31.0,40.0,279,1.0,6.0,2.0,7.0,8.0,6.0,30.0,21.0,7.0,,1.0,,,3.0,5.0,14.0,20.0,8.0,77.0,0.75,1.0,1.0,0.3225806451612903,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.3877551020408163,0.3076923076923077,0.40816326530612246,0.3076923076923077,0.6326530612244898,19.112627986348123,0.18518518518518517,0.11607142857142858,0.2,0.2653061224489796,0.15384615384615385,0.15384615384615385,1.0,0.1836734693877551,0.4489795918367347,0.3181818181818182,0.3181818181818182,1.0,0.3076923076923077,0.5,0.7142857142857143,0.3333333333333333,0.5124197916666666,0.4806791666666667,0.2,14.122222222222224,25.325806451612905,0.2894736842105263,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,,2.0,,2.0,2.0,1.0,1.0,3.0,3.0,8.0,1.0,6.0,5.0,5.0,2.0,,2.0,7.0,9.0,18.0,6.0,2.0,2.0,1.0,1.0,,1.0,2.0,0.3333333333333333,0.5,0.5,0.5,0.1111111111111111,,0.7142857142857143,0.16666666666666666,0.09411764705882353,0.03896103896103896,0.05454545454545454,0.045454545454545456,0.07142857142857142,0.05,0.08,0.1111111111111111,0.14285714285714285,0.08163265306122448,0.5,1.0,0.5,0.02040816326530612,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.2,,,0.4,0.07692307692307693,1.0,0.23076923076923078,0.48812500000000003,0.04081632653061224,0.05555555555555555,0.125,,,,,5.0,5.0,2.0,1.0,0.06666666666666667,1.0,,,,,,1.0,,1.0,,0.06666666666666667,0.03125,,1.0,,,3.0,1.0,0.5,0.5,,,,1.0,,0.03225806451612903,1.0,1.0,False,,,,1.0,,1.0,1.0,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,173612.0,2894,509,5764,5770,1359.0,1257,565,11534,112.0,283.0,188.0,117.0,303.0,29.0,70.0,203.0,449,203.0,491.0,1133.0,6099,42.0,86.0,45.0,114.0,275.0,252.0,582.0,301.0,117.0,112.0,194.0,68.0,15.0,470.0,41.0,203.0,251.0,275.0,1359.0,0.6206896551724138,0.6461538461538462,0.9556650246305419,0.4134419551934827,0.39473684210526316,0.41513292433537835,0.4521158129175947,0.4883720930232558,0.5398936170212766,0.5475,0.560515873015873,0.5851063829787234,0.5223404255319148,17.033567525370806,0.06788079470198675,0.07016912558474271,0.06300813008130081,0.30106382978723406,0.3957597173144876,0.4028776978417266,0.7142857142857143,0.2,0.3223404255319149,0.38613861386138615,0.38741721854304634,0.9316239316239316,0.35,0.4142857142857143,0.6446808510638298,0.38870431893687707,0.5166741195304159,0.5020342639593908,0.24271844660194175,13.004231625835189,24.773930753564162,0.2357737682165163,69.0,115.0,8.0,15.0,15.0,28.0,51.0,86.0,4.0,9.0,44.0,17.0,118.0,18.0,33.0,13.0,26.0,91.0,56.0,154.0,27.0,16.0,21.0,82.0,24.0,20.0,27.0,154.0,8.0,48.0,33.0,22.0,50.0,11.0,11.0,83.0,106.0,229.0,197.0,71.0,152.0,59.0,21.0,10.0,21.0,32.0,0.5,0.5454545454545454,0.635593220338983,0.6594202898550725,0.0467706013363029,0.0784313725490196,0.39759036144578314,0.050314465408805034,0.07080459770114943,0.016615384615384615,0.023809523809523808,0.019066937119675456,0.020260492040520984,0.023608768971332208,0.06055900621118013,0.07953340402969247,0.08928571428571429,0.12234042553191489,0.6,0.6699029126213593,0.5652173913043478,0.05425531914893617,0.4574468085106383,0.45989304812834225,0.9883720930232558,0.2542372881355932,0.5333333333333333,0.15254237288135594,0.4444444444444444,0.75,0.288135593220339,0.14,0.5357142857142857,0.22,0.5096709302325582,0.06268958543983821,0.11847389558232932,0.08031774051191527,2.0,0.004073319755600814,0.0033003300330033004,22.0,50.0,34.0,14.0,12.0,0.06802721088435375,0.5714285714285714,0.43137254901960786,0.46808510638297873,0.3181818181818182,58.0,16.0,2.0,29.0,12.0,0.015355086372360844,0.024291497975708502,0.02390438247011952,0.36363636363636365,9.0,15.0,2.0,20.0,2.0,0.10434782608695652,0.5294117647058824,3.0,0.012106537530266344,16.0,3.0,,0.006109979633401222,10.0,1.0,False,8.0,6.0,19.0,11.0,19.0,3.0,3.0,16.0,1.0,7.0,14.0,0.0176678445229682,0.005319148936170213,0.0072992700729927005,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,153011.0,2550,461,5070,5087,1454.0,1452,497,10157,78.0,194.0,141.0,114.0,285.0,31.0,88.0,328.0,657,186.0,426.0,1410.0,5427,84.0,179.0,46.0,113.0,372.0,320.0,495.0,278.0,114.0,188.0,298.0,100.0,30.0,706.0,55.0,187.0,209.0,372.0,1454.0,0.4878048780487805,0.49230769230769234,0.8870967741935484,0.43661971830985913,0.40707964601769914,0.4439140811455847,0.4992389649923896,0.4692737430167598,0.5604801477377654,0.523972602739726,0.5949152542372881,0.5670731707317073,0.39335180055401664,23.481349911190055,0.1049618320610687,0.07911527009783072,0.10368663594470046,0.1791320406278855,0.4020618556701031,0.4105263157894737,0.3717948717948718,0.13019390581717452,0.2631578947368421,0.4,0.4014084507042254,0.8508771929824561,0.3013698630136986,0.3522727272727273,0.7276084949215144,0.41007194244604317,0.5347060408921932,0.5164162020905925,0.26382978723404255,7.24033485540335,25.190375586854465,0.28678500986193295,215.0,362.0,8.0,13.0,54.0,96.0,101.0,72.0,7.0,10.0,25.0,27.0,196.0,15.0,35.0,18.0,37.0,94.0,66.0,336.0,63.0,6.0,44.0,110.0,52.0,11.0,11.0,131.0,1.0,22.0,66.0,46.0,76.0,20.0,10.0,142.0,99.0,209.0,229.0,30.0,232.0,107.0,12.0,5.0,15.0,32.0,0.4864864864864865,0.42857142857142855,0.5833333333333334,0.6025641025641025,0.0669710806697108,0.06930693069306931,0.4647887323943662,0.006289308176100629,0.07170224411603722,0.0078125,0.014686248331108143,0.010199350950394067,0.005,0.01348747591522158,0.061371841155234655,0.10237203495630462,0.1111111111111111,0.33425669436749766,0.5939226519337016,0.6534954407294833,0.5674418604651162,0.09325946445060018,0.5106382978723404,0.5106382978723404,0.9444444444444444,0.18055555555555555,0.6153846153846154,0.1388888888888889,0.7,1.0,0.375,0.3287671232876712,0.5625,0.08561643835616438,0.47897934782608687,0.0924006908462867,0.14617486338797814,0.06666666666666667,1.0,0.002347417840375587,0.0035087719298245615,35.0,95.0,67.0,8.0,3.0,0.03177966101694915,0.2,0.3465346534653465,0.3723404255319149,0.2571428571428571,58.0,15.0,7.0,58.0,8.0,0.006423982869379015,0.017391304347826087,0.015779092702169626,0.6,11.0,21.0,4.0,40.0,3.0,0.09116022099447514,0.4074074074074074,6.0,0.01466275659824047,28.0,,4.0,,32.0,0.9090909090909091,False,9.0,9.0,22.0,3.0,22.0,,3.0,10.0,,9.0,23.0,0.020618556701030927,,,3.0,3.0,1.0,0.125,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,8037.0,134,-37,271,266,106.0,129,28,537,1.0,9.0,5.0,5.0,15.0,5.0,12.0,13.0,35,6.0,20.0,50.0,293,4.0,11.0,6.0,15.0,28.0,16.0,18.0,15.0,5.0,2.0,5.0,2.0,,13.0,4.0,26.0,38.0,28.0,106.0,0.6153846153846154,0.8,1.0,0.3,0.4,0.3,0.37142857142857144,0.36363636363636365,0.4,0.5,0.4166666666666667,0.5,0.36363636363636365,21.824104234527688,0.14285714285714285,0.1889763779527559,0.16666666666666666,0.16363636363636364,0.1111111111111111,0.125,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.4166666666666667,0.7636363636363637,0.3333333333333333,0.5106645454545454,0.49073269230769234,0.56,5.42,25.21,0.39114391143911437,11.0,22.0,4.0,7.0,3.0,5.0,4.0,1.0,,,3.0,,6.0,4.0,8.0,,,10.0,2.0,10.0,,6.0,3.0,3.0,1.0,3.0,9.0,20.0,2.0,12.0,4.0,4.0,3.0,,1.0,7.0,10.0,18.0,11.0,,11.0,7.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5555555555555556,0.08571428571428572,,0.5714285714285714,0.16666666666666666,0.20202020202020202,0.09375,0.06976744186046512,0.08633093525179857,0.0425531914893617,0.10344827586206896,0.1724137931034483,0.23076923076923078,,0.4,0.5,0.55,0.6363636363636364,0.07272727272727272,0.2,0.25,1.0,0.875,0.5714285714285714,,,,,0.19230769230769232,0.6,0.11538461538461539,0.56655,0.11666666666666667,0.175,0.2,1.0,0.05,,1.0,2.0,2.0,1.0,,0.16666666666666666,,0.25,0.25,,2.0,1.0,,,1.0,0.16216216216216217,,0.03333333333333333,0.3333333333333333,,,,1.0,1.0,0.09090909090909091,,,0.08333333333333333,,,,,2.0,,False,,1.0,,,,,1.0,2.0,,,1.0,0.1111111111111111,0.2,,,,,0.25,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,29642.0,494,-133,978,976,346.0,324,96,1954,32.0,86.0,2.0,5.0,27.0,3.0,12.0,78.0,165,5.0,29.0,219.0,1094,23.0,58.0,3.0,13.0,72.0,68.0,6.0,25.0,5.0,45.0,58.0,16.0,7.0,129.0,8.0,28.0,38.0,72.0,346.0,0.4358974358974359,0.4358974358974359,0.4,0.1724137931034483,0.23076923076923078,0.18518518518518517,0.4727272727272727,0.39655172413793105,0.44072164948453607,0.3873239436619718,0.49547511312217196,0.43902439024390244,0.14948453608247422,24.011039558417664,0.08247422680412371,0.06443914081145585,0.10256410256410256,0.44329896907216493,0.37209302325581395,0.3764705882352941,0.4375,0.010309278350515464,0.13917525773195877,0.18518518518518517,0.18518518518518517,0.4,0.16901408450704225,0.25,0.5257731958762887,0.2,0.4977073298429321,0.4883224637681159,0.3287671232876712,10.482424242424242,27.76896551724138,0.3537832310838446,44.0,73.0,2.0,6.0,16.0,28.0,6.0,,,,1.0,,48.0,4.0,13.0,,,12.0,17.0,88.0,9.0,,10.0,13.0,4.0,3.0,7.0,19.0,1.0,10.0,19.0,12.0,21.0,7.0,3.0,40.0,20.0,68.0,57.0,7.0,60.0,28.0,3.0,1.0,3.0,12.0,,0.3076923076923077,0.3076923076923077,0.4,0.06060606060606061,0.16666666666666666,0.475,0.025,0.059006211180124224,0.020958083832335328,0.023076923076923078,0.021551724137931036,0.01775147928994083,0.03296703296703297,0.022222222222222223,0.06896551724137931,,0.37628865979381443,0.6027397260273972,0.676923076923077,0.45454545454545453,0.030927835051546393,,,,0.46153846153846156,0.3333333333333333,,,,,0.39436619718309857,0.5714285714285714,0.014084507042253521,0.45134444444444444,0.12903225806451613,0.14893617021276595,0.0547945205479452,,,,2.0,22.0,9.0,,1.0,0.08045977011494253,0.3333333333333333,0.3333333333333333,0.4,,9.0,,2.0,22.0,1.0,0.042105263157894736,,0.010526315789473684,,,1.0,,14.0,,0.1095890410958904,,1.0,,13.0,,,,5.0,,False,1.0,,4.0,2.0,4.0,,1.0,4.0,,3.0,11.0,0.011627906976744186,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,79842.0,1331,173,2595,2603,758.0,709,283,5198,52.0,154.0,76.0,49.0,149.0,12.0,33.0,69.0,194,85.0,225.0,461.0,2703,10.0,39.0,15.0,48.0,91.0,100.0,252.0,149.0,49.0,23.0,45.0,5.0,3.0,112.0,29.0,138.0,170.0,91.0,758.0,0.7246376811594203,0.7575757575757576,0.9882352941176471,0.37777777777777777,0.3125,0.37777777777777777,0.3556701030927835,0.2564102564102564,0.46897374701670647,0.3735632183908046,0.51,0.4504950495049505,0.5369928400954654,16.437414030261348,0.10357142857142858,0.10223642172523961,0.08620689655172414,0.36754176610978523,0.33766233766233766,0.3466666666666667,0.7307692307692307,0.18138424821002386,0.3556085918854415,0.3288590604026846,0.3310810810810811,0.9795918367346939,0.3793103448275862,0.36363636363636365,0.5894988066825776,0.3288590604026846,0.49039653110047854,0.4737011627906976,0.19739696312364424,16.45927835051546,24.920444444444442,0.29210019267822734,14.0,22.0,3.0,5.0,1.0,2.0,18.0,36.0,6.0,8.0,15.0,10.0,68.0,7.0,15.0,9.0,18.0,56.0,26.0,38.0,3.0,6.0,9.0,22.0,10.0,17.0,15.0,99.0,10.0,32.0,15.0,11.0,13.0,4.0,7.0,28.0,64.0,111.0,93.0,21.0,78.0,27.0,40.0,20.0,40.0,14.0,0.5,0.4666666666666667,0.6212121212121212,0.7,0.04639175257731959,0.2222222222222222,0.5357142857142857,0.12195121951219512,0.10185185185185185,0.019455252918287938,0.04066985645933014,0.02691337258200168,0.02981029810298103,0.04054054054054054,0.11538461538461539,0.09456264775413711,0.1875,0.05250596658711217,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.04295942720763723,0.47368421052631576,0.4864864864864865,1.0,0.15151515151515152,0.6,0.24242424242424243,0.75,1.0,0.30303030303030304,0.022988505747126436,0.5,0.1724137931034483,0.49412083333333334,0.07865168539325842,0.12558139534883722,0.12147505422993492,3.0,0.013333333333333334,0.006711409395973154,3.0,27.0,19.0,10.0,17.0,0.09885931558935361,0.425,0.16666666666666666,0.21428571428571427,0.3333333333333333,12.0,3.0,,15.0,2.0,0.012195121951219513,0.040983606557377046,0.008,0.2,3.0,1.0,,10.0,,0.045454545454545456,0.3,2.0,0.00641025641025641,8.0,8.0,6.0,0.034782608695652174,6.0,1.0,False,4.0,5.0,5.0,14.0,6.0,3.0,2.0,15.0,,3.0,,0.025974025974025976,0.02631578947368421,,,,1.0,0.3333333333333333,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,180106.0,3002,598,6014,5994,1480.0,1323,587,12008,34.0,108.0,118.0,40.0,133.0,12.0,29.0,479.0,816,79.0,251.0,1395.0,6398,126.0,207.0,16.0,48.0,384.0,718.0,231.0,130.0,40.0,72.0,133.0,40.0,3.0,327.0,115.0,611.0,783.0,384.0,1480.0,0.7494780793319415,0.823394495412844,0.9746835443037974,0.3147410358565737,0.3333333333333333,0.3185483870967742,0.5870098039215687,0.6086956521739131,0.5599812558575445,0.5882352941176471,0.591296928327645,0.6291390728476821,0.2352389878163074,19.165794588129764,0.19327731092436976,0.19444444444444445,0.2074688796680498,0.10121836925960637,0.3148148148148148,0.3269230769230769,0.6764705882352942,0.1105904404873477,0.1246485473289597,0.3007518796992481,0.30303030303030304,0.975,0.11372549019607843,0.41379310344827586,0.6588566073102156,0.3076923076923077,0.5354250939849625,0.5179703557312253,0.2752688172043011,5.20514705882353,24.712350597609568,0.2460924509477885,326.0,452.0,49.0,91.0,85.0,116.0,256.0,39.0,4.0,6.0,19.0,8.0,200.0,66.0,134.0,7.0,14.0,167.0,84.0,240.0,6.0,86.0,44.0,61.0,28.0,34.0,134.0,438.0,58.0,172.0,52.0,37.0,61.0,15.0,19.0,113.0,115.0,216.0,179.0,11.0,246.0,104.0,122.0,54.0,122.0,22.0,0.5,0.4925373134328358,0.5168918918918919,0.5318471337579618,0.05392156862745098,0.05859375,0.46017699115044247,0.3372093023255814,0.19475322365495776,0.07938388625592417,0.0413625304136253,0.06693227091633466,0.055152394775036286,0.04569420035149385,0.20367534456355282,0.21686746987951808,0.13274336283185842,0.42361761949390814,0.7212389380530974,0.7634660421545667,0.8067484662576687,0.23992502343017807,0.3305084745762712,0.3305084745762712,0.9743589743589743,0.6148648648648649,0.5384615384615384,0.04054054054054054,0.6666666666666666,1.0,0.05405405405405406,0.4549019607843137,0.7327586206896551,0.07450980392156863,0.5191172413793104,0.09059233449477352,0.11594202898550725,0.11971326164874552,1.0,0.00398406374501992,0.007518796992481203,119.0,156.0,123.0,11.0,69.0,0.14833333333333334,0.5655737704918032,0.46484375,0.49377593360995853,0.6134453781512605,33.0,4.0,3.0,29.0,34.0,0.09803921568627451,0.03162055335968379,0.07538802660753881,0.21052631578947367,3.0,13.0,4.0,31.0,3.0,0.05530973451327434,0.375,13.0,0.09360730593607305,33.0,,13.0,,23.0,0.6666666666666666,False,8.0,10.0,24.0,55.0,20.0,,1.0,14.0,4.0,6.0,13.0,0.037037037037037035,,0.02702702702702703,,,1.0,0.2857142857142857,1.0
