EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,6833.0,114,-26,221,224,118,79,24.0,445,7.0,15.0,2.0,5.0,4.0,12.0,7.0,9.0,1.0,6.0,15.0,30.0,15.0,45.0,233,3.0,6.0,1.0,7.0,8.0,17.0,4.0,20.0,16.0,14.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,7.0,6.0,8.0,2.0,16.0,8.0,24.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,11.0,1.0,1.0,16.0,1.0,2.0,21.0,1.0,11.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,118,1.0,0.5333333333333333,0.6153846153846154,0.5,0.5,0.47058823529411764,0.5,0.5,0.47058823529411764,0.5625,0.5,0.5,0.1,0.2,17.786561264822137,0.2,0.13333333333333333,0.12307692307692308,0.08235294117647059,0.2222222222222222,0.06666666666666667,0.15217391304347827,0.08,0.13793103448275862,0.1111111111111111,0.02631578947368421,0.09090909090909091,0.06666666666666667,0.05263157894736842,0.1935483870967742,0.25,0.18181818181818182,1.0,0.5,0.4666666666666667,0.5833333333333334,0.7142857142857143,0.3,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.4,0.7058823529411765,0.3333333333333333,0.5,0.4982,0.52498,0.5404235294117647,0.275,0.275,0.15555555555555556,0.4444444444444444,6.5,0.5339366515837104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,436.0,7,-1,15,14,15,9,,29,,,,,,,,,,,,,3.0,3.0,16,,,,,,,3.0,3.0,,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,2.0,,,4.0,,1.0,,,,,,,3.0,15,,,,,,,,,,0.75,,0.75,,,20.0,,,0.4,,,,0.2857142857142857,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,46407.0,773,-29,1427,1413,278,238,176.0,2840,78.0,126.0,31.0,56.0,15.0,27.0,23.0,58.0,17.0,38.0,118.0,222.0,50.0,286.0,1536,35.0,63.0,17.0,87.0,21.0,40.0,11.0,53.0,138.0,98.0,58.0,12.0,7.0,9.0,6.0,20.0,11.0,75.0,20.0,95.0,25.0,140.0,89.0,229.0,27.0,16.0,21.0,22.0,,18.0,5.0,43.0,7.0,82.0,133.0,15.0,11.0,66.0,5.0,4.0,82.0,12.0,40.0,39.0,30.0,40.0,23.0,1.0,1.0,53.0,278,5.0,0.5847457627118644,0.7752808988764045,0.5315315315315315,0.5555555555555556,0.525,0.5315315315315315,0.5555555555555556,0.525,0.556420233463035,0.58,0.53,0.05405405405405406,0.07142857142857142,18.34862385321101,0.4883720930232558,0.423728813559322,0.16695957820738136,0.13562386980108498,0.15384615384615385,0.07586206896551724,0.16452074391988555,0.12320916905444126,0.21818181818181817,0.13872832369942195,0.06976744186046512,0.06930693069306931,0.14444444444444443,0.19333333333333333,0.16736401673640167,0.11627906976744186,0.22727272727272727,0.575,0.5675675675675675,0.6190476190476191,0.6666666666666666,0.5512820512820513,0.26126126126126126,0.39655172413793105,0.4107142857142857,0.6086956521739131,0.17117117117117117,0.4473684210526316,0.4594594594594595,0.8888888888888888,0.5535714285714286,0.675,0.5555555555555556,0.5675675675675675,0.4945054054054054,0.547344642857143,0.5140750000000001,0.16,0.16,0.3041958041958042,0.1853146853146853,5.424774774774774,0.19481429572529782,4.0,7.0,5.0,2.0,1.0,1.0,1.0,3.0,9.0,11.0,3.0,1.0,5.0,1.0,1.0,3.0,6.0,2.0,0.034482758620689655,0.02631578947368421,0.09090909090909091,0.09090909090909091,0.1,0.7058823529411765,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,16746.0,279,-54,531,525,143,93,65.0,1056,8.0,26.0,2.0,3.0,3.0,7.0,7.0,19.0,5.0,23.0,20.0,68.0,16.0,71.0,578,3.0,6.0,,9.0,5.0,18.0,9.0,22.0,18.0,22.0,2.0,6.0,29.0,38.0,8.0,85.0,,3.0,5.0,8.0,,13.0,3.0,16.0,9.0,7.0,8.0,10.0,1.0,2.0,,18.0,6.0,4.0,12.0,,3.0,20.0,,2.0,21.0,1.0,10.0,2.0,,2.0,,,,22.0,143,,0.45,0.47368421052631576,0.29411764705882354,0.5,0.2777777777777778,0.3395061728395062,0.5625,0.29545454545454547,0.3901098901098901,0.5625,0.39285714285714285,0.08823529411764706,0.23076923076923078,18.04635761589404,0.4444444444444444,,0.043243243243243246,0.014634146341463415,0.08620689655172414,,0.053497942386831275,0.012096774193548387,0.028985507246376812,0.016129032258064516,,,0.03278688524590164,,0.07317073170731707,0.08108108108108109,0.09523809523809523,,0.32098765432098764,0.3076923076923077,0.4,0.25,0.2345679012345679,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.2839506172839506,0.21739130434782608,0.21739130434782608,0.375,0.6666666666666666,0.3181818181818182,0.42857142857142855,0.48148148148148145,0.45817062500000005,0.46075625,0.40918863636363645,0.1111111111111111,0.12987012987012986,0.1267605633802817,0.30985915492957744,9.014705882352942,0.2693032015065913,4.0,1.0,1.0,9.0,4.0,5.0,17.0,,2.0,2.0,6.0,2.0,3.0,,,,2.0,,,,,,0.041666666666666664,0.6,0.5,1.0,4.0,4.0,9.0,1.0,2.0,1.0,4.0,5.0,13.0,1.0,2.0,1.0,4.0,15.0,1.0,8.0,4.0,4.0,1.0,0.38461538461538464,0.5,0.25,0.4166666666666667,0.16049382716049382,0.04938271604938271,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.0,0.25,0.5,1.0,0.18181818181818182,0.25,0.5,27.084615384615386,,,,,,,,,,,,,,,,True,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,10319.0,172,-50,335,326,144,101,42.0,661,6.0,13.0,,2.0,4.0,8.0,,2.0,5.0,11.0,11.0,26.0,6.0,49.0,351,,4.0,,3.0,6.0,15.0,3.0,18.0,12.0,10.0,,3.0,5.0,7.0,3.0,16.0,2.0,3.0,3.0,16.0,2.0,21.0,5.0,26.0,4.0,4.0,4.0,4.0,,1.0,,8.0,4.0,6.0,14.0,1.0,1.0,7.0,1.0,2.0,8.0,,3.0,1.0,1.0,1.0,1.0,1.0,,18.0,144,1.0,0.5454545454545454,0.5454545454545454,0.4230769230769231,,0.4,0.5119047619047619,0.25,0.4166666666666667,0.532608695652174,0.25,0.45,0.11538461538461539,0.23076923076923078,14.099216710182768,0.5,0.11764705882352941,0.13559322033898305,0.021897810218978103,0.07142857142857142,0.06060606060606061,0.11875,0.029411764705882353,0.03636363636363636,,0.02040816326530612,0.041666666666666664,0.047619047619047616,0.06666666666666667,0.2608695652173913,0.11538461538461539,,1.0,0.30952380952380953,0.46153846153846156,0.6,0.5,0.047619047619047616,,,,0.2619047619047619,0.45454545454545453,0.45454545454545453,0.3333333333333333,,0.4444444444444444,0.5,0.6904761904761905,0.5041464285714286,0.50425,0.5017472222222222,0.06666666666666667,0.10344827586206896,0.061224489795918366,0.3673469387755102,8.457692307692309,0.4298507462686567,2.0,1.0,1.0,2.0,2.0,,2.0,,,,3.0,1.0,,,,,,,,,,0.1111111111111111,,0.6,,4.0,7.0,3.0,9.0,,,1.0,2.0,7.0,16.0,1.0,2.0,1.0,3.0,21.0,,9.0,3.0,,1.0,0.4375,0.5,0.3333333333333333,0.4375,0.38095238095238093,0.16666666666666666,0.5714285714285714,0.5714285714285714,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.1111111111111111,0.5,0.3333333333333333,24.6625,1.0,2.0,1.0,0.3333333333333333,0.5,1.0,0.05555555555555555,,,,,,,,,True,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,32609.0,543,35,991,973,158,148,123.0,1964,16.0,23.0,,1.0,2.0,5.0,12.0,26.0,13.0,43.0,41.0,92.0,58.0,206.0,1051,1.0,3.0,1.0,9.0,7.0,16.0,17.0,46.0,12.0,70.0,,3.0,95.0,121.0,41.0,268.0,2.0,2.0,5.0,27.0,2.0,34.0,4.0,38.0,12.0,9.0,21.0,13.0,,10.0,2.0,34.0,4.0,13.0,26.0,2.0,3.0,56.0,1.0,1.0,66.0,4.0,23.0,4.0,1.0,4.0,1.0,,,46.0,158,2.0,0.14634146341463414,0.14634146341463414,0.44565217391304346,0.3333333333333333,0.4375,0.4774193548387097,0.3333333333333333,0.5178571428571429,0.5444444444444444,0.3333333333333333,0.6216216216216216,0.03260869565217391,0.043478260869565216,18.788410886742756,0.6176470588235294,0.05,0.0661764705882353,0.005319148936170213,0.058823529411764705,0.017391304347826087,0.06490872210953347,0.008146639511201629,,0.007874015748031496,0.007194244604316547,0.025,0.06766917293233082,0.05504587155963303,0.07228915662650602,0.07272727272727272,0.03333333333333333,0.25,0.14838709677419354,0.6956521739130435,0.7272727272727273,0.1875,0.16774193548387098,0.46153846153846156,0.5,0.08333333333333333,0.27741935483870966,0.3023255813953488,0.3023255813953488,0.08333333333333333,,0.17857142857142858,0.4,0.5548387096774193,0.47824516129032246,0.5055208333333333,0.4760749999999999,0.13218390804597702,0.2072072072072072,0.043689320388349516,0.22330097087378642,11.806521739130433,0.15943491422805248,4.0,6.0,5.0,26.0,17.0,9.0,41.0,,,3.0,11.0,,3.0,,,1.0,2.0,,0.07692307692307693,,,,,0.15384615384615385,,2.0,5.0,20.0,58.0,2.0,9.0,5.0,12.0,22.0,63.0,2.0,9.0,5.0,12.0,30.0,,58.0,20.0,13.0,0.45454545454545453,0.3492063492063492,0.2222222222222222,0.4166666666666667,0.3492063492063492,0.4064516129032258,0.03225806451612903,0.4,0.4,,0.3741935483870968,0.3448275862068966,0.3508771929824561,0.5,0.75,0.2222222222222222,1.0,0.42857142857142855,0.4166666666666667,0.3448275862068966,25.55873015873016,,,,,,,,36.0,1.0,12.0,0.015873015873015872,0.017241379310344827,,,,True,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,35982.0,600,18,1091,1082,139,168,132.0,2173,53.0,88.0,8.0,11.0,7.0,16.0,33.0,64.0,48.0,104.0,134.0,256.0,72.0,373.0,1179,20.0,27.0,5.0,51.0,17.0,33.0,28.0,71.0,170.0,98.0,14.0,15.0,48.0,61.0,28.0,135.0,2.0,17.0,5.0,41.0,2.0,48.0,19.0,67.0,13.0,8.0,14.0,16.0,3.0,8.0,4.0,30.0,6.0,11.0,37.0,1.0,5.0,63.0,,3.0,82.0,8.0,34.0,2.0,,3.0,,,,71.0,139,3.0,0.6343283582089553,0.6692913385826772,0.5234375,0.7407407407407407,0.5151515151515151,0.524390243902439,0.6571428571428571,0.524390243902439,0.573208722741433,0.6891891891891891,0.6363636363636364,0.05859375,0.1590909090909091,28.147554129911786,0.4666666666666667,0.045454545454545456,0.09050772626931568,0.04047619047619048,0.056818181818181816,0.017699115044247787,0.08502772643253234,0.03564727954971857,0.05217391304347826,0.014705882352941176,0.05325443786982249,0.02531645569620253,0.06474820143884892,0.104,0.10052910052910052,0.06666666666666667,0.03571428571428571,,0.30662020905923343,0.6022727272727273,0.7162162162162162,0.5283018867924528,0.2229965156794425,0.515625,0.5238095238095238,0.5454545454545454,0.3623693379790941,0.46153846153846156,0.46153846153846156,0.3142857142857143,0.7272727272727273,0.3902439024390244,0.4375,0.4146341463414634,0.4751097560975609,0.46568518518518515,0.484330487804878,0.10862619808306709,0.12056737588652482,0.13672922252010725,0.1903485254691689,9.520312500000001,0.12740604949587533,4.0,8.0,7.0,13.0,7.0,6.0,10.0,,3.0,5.0,6.0,,1.0,1.0,1.0,2.0,,,0.015625,,,,0.023809523809523808,0.8125,0.25,5.0,21.0,6.0,10.0,2.0,2.0,1.0,1.0,11.0,31.0,2.0,8.0,3.0,8.0,27.0,,10.0,6.0,10.0,0.8181818181818182,0.3548387096774194,0.25,0.375,0.3548387096774194,0.10801393728222997,0.07317073170731707,0.23809523809523808,0.23809523809523808,1.0,0.03484320557491289,0.6,0.6,0.6666666666666666,0.05714285714285714,1.0,1.0,0.024390243902439025,1.0,0.6,24.032258064516128,,6.0,7.0,0.17142857142857143,,,0.17073170731707318,6.0,,6.0,,,2.0,0.2857142857142857,,True,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,37296.0,622,10,1129,1119,141,146,143.0,2248,43.0,65.0,6.0,10.0,5.0,7.0,14.0,50.0,22.0,58.0,79.0,173.0,32.0,247.0,1229,9.0,16.0,6.0,27.0,8.0,15.0,14.0,36.0,94.0,64.0,10.0,8.0,46.0,55.0,14.0,119.0,7.0,13.0,7.0,49.0,7.0,63.0,21.0,84.0,4.0,3.0,18.0,9.0,,5.0,2.0,27.0,2.0,15.0,26.0,2.0,2.0,42.0,2.0,4.0,38.0,,15.0,9.0,4.0,10.0,3.0,,,36.0,141,2.0,0.5949367088607594,0.6351351351351351,0.45664739884393063,0.5625,0.5333333333333333,0.5,0.5833333333333334,0.5789473684210527,0.5277777777777778,0.6428571428571429,0.6666666666666666,0.046242774566473986,0.06153846153846154,20.092378752886837,0.6666666666666666,0.16279069767441862,0.10606060606060606,0.02968036529680365,0.07608695652173914,0.05982905982905983,0.10108303249097472,0.036036036036036036,0.025,0.047619047619047616,0.017543859649122806,0.060240963855421686,0.0821917808219178,0.0743801652892562,0.14358974358974358,0.06349206349206349,0.10344827586206896,0.3,0.3023255813953488,0.6615384615384615,0.7049180327868853,0.627906976744186,0.23255813953488372,0.28,0.30434782608695654,0.21428571428571427,0.26976744186046514,0.3793103448275862,0.3793103448275862,0.5555555555555556,0.6,0.3684210526315789,0.7142857142857143,0.49767441860465117,0.49620883720930226,0.4976968749999999,0.47185000000000005,0.06521739130434782,0.0797872340425532,0.10931174089068826,0.145748987854251,8.49306358381503,0.12488928255093003,4.0,4.0,4.0,9.0,7.0,2.0,14.0,1.0,2.0,1.0,13.0,1.0,2.0,1.0,,2.0,3.0,,0.08,,0.05,0.058823529411764705,0.01834862385321101,0.7727272727272727,0.16666666666666666,12.0,22.0,7.0,20.0,1.0,1.0,1.0,2.0,19.0,42.0,1.0,2.0,2.0,4.0,57.0,,20.0,7.0,18.0,1.0,0.4523809523809524,0.5,0.5,0.4523809523809524,0.19534883720930232,0.10232558139534884,0.5454545454545454,0.5454545454545454,1.0,0.09302325581395349,0.35,0.35,1.0,0.05555555555555555,1.0,1.0,0.10526315789473684,0.5,0.35,24.407142857142862,,1.0,2.0,0.05555555555555555,,,0.10526315789473684,,,,,,1.0,0.5,1.0,True,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,5503.0,92,-32,181,185,78,41,23.0,366,6.0,10.0,,,3.0,3.0,,,3.0,12.0,9.0,22.0,,24.0,192,,1.0,,,5.0,9.0,,13.0,8.0,10.0,,,11.0,13.0,6.0,28.0,,,1.0,2.0,,3.0,,3.0,7.0,2.0,4.0,2.0,1.0,2.0,,6.0,3.0,2.0,3.0,,,3.0,,2.0,,,,,,,,1.0,,13.0,78,,0.4444444444444444,0.4444444444444444,0.4090909090909091,,0.5555555555555556,0.35294117647058826,,0.5,0.35294117647058826,,0.5,,,19.138755980861244,0.6666666666666666,,0.03076923076923077,,0.05555555555555555,,0.03614457831325301,,,,,,0.05,,0.034482758620689655,0.07692307692307693,,,0.29411764705882354,0.6,0.6,0.16666666666666666,,,,,0.35294117647058826,0.25,0.25,,,0.23076923076923078,1.0,0.6470588235294118,0.5072764705882351,0.3175,0.5038,,,,0.5416666666666666,10.322727272727274,0.430939226519337,,,,2.0,1.0,1.0,3.0,,,5.0,2.0,,1.0,,,,,,,,,,,1.0,,,5.0,2.0,7.0,,,1.0,2.0,2.0,12.0,,,1.0,4.0,3.0,,7.0,2.0,2.0,0.5,0.16666666666666666,,0.25,0.16666666666666666,0.35294117647058826,0.14705882352941177,,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5,,,,0.15384615384615385,0.5,0.2857142857142857,24.983333333333334,,,2.0,,,,0.15384615384615385,3.0,,,,,,,,True,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,305.0,5,2,12,11,7,1,1.0,23,1.0,1.0,,,1.0,1.0,,,1.0,2.0,2.0,3.0,2.0,6.0,12,,,,,1.0,1.0,,2.0,2.0,2.0,,,,,,,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,2.0,7,,0.5,0.5,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.75,,1.0,,,30.769230769230766,,,,0.25,0.6666666666666666,,0.3333333333333333,0.25,1.0,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,,,1.0,1.0,0.3333333333333333,0.5108,,0.8837,0.25,0.25,,0.3333333333333333,10.033333333333333,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
