EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,PtsAssisted2s,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,Offensive Fouls,Arc3FGM,NonHeaveArc3FGM,ShortMidRangeAssists,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,HeaveAttempts,Arc3Assists,ShortMidRangePctAssisted,PtsUnassisted3s,on,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1122.0,19,-2.0,35,35,15.0,12,4.0,70,2.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,35,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.6666666666666666,0.5,0.5,0.25,12.82051282051282,0.2,1.0,0.2727272727272727,0.5,0.3333333333333333,1.0,0.75,0.6666666666666666,0.6666666666666666,0.25,1.0,0.25,0.37124999999999997,0.3963,6.366666666666667,25.8,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,1185.0,20,-9.0,39,39,15.0,10,2.0,78,,1.0,,,3.0,8.0,,8.0,46,,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,1.0,15.0,0.375,0.375,0.4444444444444444,,24.390243902439025,,,,,,,0.125,,,,,,0.4106875,,18.5125,,0.38461538461538464,3.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.41,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101159,1610612737,Dijon Thompson,Dijon Thompson,101159,ATL,3010.0,50,-9.0,93,98,31.0,46,7.0,191,,2.0,1.0,,6.0,13.0,2.0,17.0,103,,6.0,1.0,1.0,2.0,,1.0,5.0,1.0,3.0,5.0,8.0,,,1.0,,1.0,,2.0,31.0,0.46153846153846156,0.4,0.5,0.13333333333333333,18.0,0.12,0.14285714285714285,0.125,,0.14285714285714285,,0.13333333333333333,,,0.06666666666666667,,0.6,0.47682333333333327,0.39122500000000004,7.638461538461538,25.200000000000003,0.3333333333333333,2.0,4.0,5.0,3.0,6.0,,,1.0,5.0,6.0,4.0,0.5,0.6,,0.26666666666666666,0.5,0.5,0.5,0.5309666666666666,0.23529411764705882,0.26666666666666666,4.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8333333333333334,0.625,0.15384615384615385,0.14285714285714285,0.5,0.14285714285714285,0.08333333333333333,0.07692307692307693,0.09090909090909091,0.1111111111111111,0.16666666666666666,0.25,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.5,0.06666666666666667,1.0,0.6666666666666666,0.5,0.25,1.0,0.29411764705882354,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,938.0,16,,33,35,14.0,19,2.0,68,,1.0,,,,2.0,,2.0,36,,,,1.0,2.0,1.0,,5.0,1.0,,2.0,3.0,1.0,,,,1.0,1.0,1.0,14.0,,,0.3333333333333333,,11.428571428571429,,0.25,0.1,,,,0.5,,,,,0.5,0.3619,0.339,6.3999999999999995,,0.42424242424242425,,,2.0,,,1.0,,,3.0,2.0,1.0,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,,,,,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,0.5,0.5,1.0,,0.3333333333333333,0.1,0.09090909090909091,0.5,,,0.3333333333333333,0.5,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1610612737,Slava Medvedenko,Slava Medvedenko,2098,ATL,514.0,9,4.0,19,20,12.0,15,,39,,,,,2.0,3.0,1.0,7.0,12,1.0,,,,,,,,,,,,,,,,1.0,,,12.0,0.6666666666666666,0.875,0.875,0.25,26.31578947368421,,,,,,,,,,,,0.25,0.392075,0.3986,19.633333333333336,23.3,0.631578947368421,2.0,3.0,,,4.0,1.0,,1.0,,,,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,1.0,,,,1.0,2.0,,5.0,,,,,,,,,,,5.0,,,0.5,,0.8333333333333334,,0.8333333333333334,,,,,,,,,,,,,,,0.25,,,,,,,0.7142857142857143,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,1092.0,18,-5.0,30,31,12.0,14,3.0,61,,1.0,,,2.0,6.0,,4.0,32,,2.0,,,,,,,1.0,3.0,5.0,7.0,1.0,1.0,,,,4.0,4.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,18.18181818181818,0.375,0.5,0.4,,0.75,1.0,0.16666666666666666,,,,,0.3333333333333333,0.40893333333333337,0.3877,9.433333333333334,,0.4,1.0,3.0,,1.0,2.0,,,,,,,0.5,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5454,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,2.0,,,,2.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,0.5,0.13333333333333333,0.125,,0.125,,,0.3333333333333333,0.5,0.5,,,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.25,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,850.0,14,-9.0,23,26,4.0,11,3.0,49,,,,,1.0,5.0,,2.0,26,,,,1.0,1.0,1.0,,2.0,,2.0,3.0,3.0,1.0,1.0,2.0,,3.0,1.0,3.0,4.0,0.2,0.2,0.2,,30.769230769230766,0.2222222222222222,,0.2222222222222222,,,,,,,,,0.2,0.42118,0.5292,13.419999999999998,,0.17391304347826086,1.0,4.0,,,2.0,1.0,,,,,,1.0,1.0,0.3333333333333333,0.8,0.25,0.25,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.2,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,2659.0,44,-6.0,80,86,21.0,41,6.0,166,,,1.0,,6.0,7.0,2.0,23.0,92,,8.0,1.0,4.0,4.0,1.0,2.0,8.0,,1.0,2.0,2.0,3.0,2.0,,,,2.0,4.0,21.0,0.8571428571428571,1.0,1.0454545454545454,0.2222222222222222,12.790697674418604,0.045454545454545456,,0.037037037037037035,,,,,,,0.1111111111111111,,0.8888888888888888,0.5860722222222222,0.6356333333333334,2.9714285714285715,26.15,0.2625,1.0,1.0,5.0,,4.0,,,,4.0,6.0,2.0,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,1.0,,,0.2222222222222222,0.2857142857142857,5.0,6.0,,,3.0,3.0,1.0,,,,3.0,3.0,4.0,10.0,,1.0,,,,1.0,,,,2.0,10.0,1.0,,1.0,,1.0,,1.0,0.14285714285714285,0.16666666666666666,,0.16666666666666666,,,,,0.09090909090909091,,0.6666666666666666,0.8333333333333334,1.0,0.4,0.1111111111111111,,,,1.0,1.0,,0.43478260869565216,1.0,,,,,,,,1.0,,,2.0,,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,1529.0,25,19.0,49,51,19.0,31,3.0,100,1.0,1.0,1.0,1.0,4.0,7.0,1.0,12.0,45,1.0,2.0,,4.0,5.0,,4.0,11.0,1.0,1.0,2.0,2.0,1.0,,1.0,,4.0,,2.0,19.0,0.5714285714285714,0.5,0.5454545454545454,0.125,28.846153846153847,0.07142857142857142,0.25,0.1111111111111111,,,0.5,0.125,1.0,1.0,0.125,0.5,0.625,0.5233857142857142,0.3806,7.242857142857143,50.3,0.3877551020408163,1.0,2.0,4.0,,6.0,3.0,1.0,2.0,4.0,6.0,1.0,0.75,0.75,0.75,0.25,0.5,0.5,1.0,,0.1111111111111111,0.125,2.0,4.0,,,,,,,,,1.0,1.0,4.0,6.0,,1.0,1.0,,,,,,1.0,,6.0,,,1.0,,0.5,,0.6,0.14285714285714285,0.25,,,,,,,0.14285714285714285,,0.5,0.5,0.6666666666666666,0.5,,,,,,,,0.5,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,946.0,16,-21.0,28,32,6.0,9,2.0,60,,1.0,1.0,,3.0,9.0,1.0,11.0,43,,4.0,1.0,,,,,,,1.0,3.0,3.0,,,,,,1.0,1.0,6.0,0.3333333333333333,0.45,0.5,0.1,36.66666666666667,0.1111111111111111,,0.09090909090909091,,,,0.1,,,0.1,,0.3,0.42928499999999997,0.3758,13.588888888888887,27.1,0.21428571428571427,3.0,6.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,0.6,0.5,0.5,0.3333333333333333,0.3591,0.09090909090909091,0.1,,2.0,,,,,,1.0,,2.0,1.0,2.0,,2.0,,1.0,,,,2.0,,,,,2.0,,1.0,0.5,1.0,0.5,1.0,0.5,0.1111111111111111,0.5,,0.5,,,,,0.2,,0.2,,,,,,,,,,0.18181818181818182,0.18181818181818182,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
