EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,HeaveAttempts,Fg2aBlocked,FTOffRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Corner3Assists,PenaltyTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,Clear Path Fouls,BlockedShortMidRange,ShortMidRangeAssists,Travels,OffShortMidRangeReboundPct,OffCorner3ReboundPct,3SecondViolations,DefensiveGoaltends,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,1027.0,17,-9.0,33,35,11,12,3,68,1.0,1.0,1.0,1.0,2,3,5,33,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4,5,1.0,3,1.0,11,1.0,1.0,0.5,0.5,0.625,0.5,13.88888888888889,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,0.40595,0.75,0.75,0.2,6.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,3875.0,65,1.0,124,122,37,46,19,246,3.0,3.0,1.0,3.0,4,7,34,120,4.0,6.0,2.0,3.0,5.0,1.0,12.0,7.0,12.0,17.0,2.0,3.0,4.0,7.0,,13,8,2.0,3,6.0,37,0.3333333333333333,0.3333333333333333,0.75,0.75,0.8095238095238095,0.42857142857142855,16.216216216216218,0.1794871794871795,0.171875,0.3333333333333333,0.13636363636363635,0.16666666666666666,1.0,1.0,0.3333333333333333,0.05555555555555555,0.9444444444444444,0.5424388888888889,0.15789473684210525,0.6,0.17647058823529413,2.775,0.29838709677419356,1.0,1.0,1.0,1.0,1.0,7.0,13.0,1.0,3.0,7.0,14.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,3.0,4.0,15.0,6.0,13.0,7.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.7142857142857143,0.5,0.5,1.0,0.5,0.5,0.2,0.75,0.7777777777777778,0.3333333333333333,0.2,0.06521739130434782,0.16,0.07407407407407407,0.0684931506849315,0.14285714285714285,0.058823529411764705,0.09523809523809523,0.125,0.17647058823529413,0.125,0.05555555555555555,0.7222222222222222,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.5,1.0,1.0,0.5,0.2,1.0,0.6,0.5384615384615384,0.7542,0.5121100000000001,0.17647058823529413,25.192857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
200823,1610612748,Robert Hite,Robert Hite,200823,MIA,8141.0,136,-14.0,255,257,86,87,39,512,6.0,14.0,7.0,14.0,37,8,51,264,2.0,13.0,18.0,4.0,8.0,2.0,20.0,9.0,12.0,16.0,1.0,6.0,4.0,8.0,,9,12,2.0,5,13.0,86,0.6428571428571429,0.75,0.3783783783783784,0.35833333333333334,0.3923076923076923,0.38235294117647056,23.666666666666668,0.10843373493975904,0.0975609756097561,0.041666666666666664,0.1590909090909091,0.23333333333333334,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.11666666666666667,0.6166666666666667,0.4834336206896553,0.07936507936507936,0.125,0.2549019607843137,9.36756756756757,0.33725490196078434,2.0,2.0,2.0,5.0,8.0,4.0,15.0,2.0,5.0,5.0,23.0,3.0,4.0,2.0,,12.0,4.0,9.0,6.0,10.0,15.0,,13.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,,4.0,3.0,2.0,1.0,5.0,,2.0,,1.0,2.0,,1.0,2.0,1.0,0.21739130434782608,0.23809523809523808,0.75,0.4444444444444444,1.0,0.36666666666666664,1.0,0.38333333333333336,0.8333333333333334,,0.020202020202020204,0.075,0.022727272727272728,0.02097902097902098,,0.046511627906976744,0.030303030303030304,0.06666666666666667,0.1,,0.13333333333333333,0.25,0.26666666666666666,0.26666666666666666,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3076923076923077,0.48895,0.5190923076923077,0.23529411764705882,28.33913043478261,1.0,7.0,16.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.16666666666666666,0.16216216216216217,0.21428571428571427,0.2857142857142857,0.0625,0.1111111111111111,0.06060606060606061,1.0,0.14285714285714285,0.2,1.0,0.26666666666666666,0.4375,0.4666666666666667,0.8571428571428571,0.125,0.125,1.0,1.0,1.0,0.06666666666666667,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,3992.0,67,-8.0,123,126,56,41,24,249,2.0,3.0,,4.0,7,5,31,125,2.0,14.0,4.0,2.0,3.0,1.0,7.0,4.0,4.0,9.0,,1.0,2.0,4.0,,3,7,,2,14.0,56,0.5,1.0,0.5714285714285714,0.7647058823529411,0.775,0.875,14.093959731543624,0.0975609756097561,0.07407407407407407,0.125,0.1,0.17647058823529413,0.6666666666666666,0.6666666666666666,,,0.7647058823529411,0.5083529411764706,0.10526315789473684,0.2222222222222222,0.45161290322580644,11.585714285714285,0.45528455284552843,2.0,2.0,1.0,2.0,3.0,5.0,7.0,2.0,2.0,6.0,10.0,2.0,2.0,3.0,2.0,12.0,3.0,4.0,3.0,4.0,18.0,,7.0,5.0,1.0,,1.0,2.0,3.0,,,5.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,0.6,0.6,1.0,0.75,1.0,0.8571428571428571,1.0,0.5882352941176471,1.0,,0.05454545454545454,,0.09523809523809523,0.06578947368421052,0.1111111111111111,0.034482758620689655,0.11764705882352941,,,,0.17647058823529413,0.4117647058823529,0.7142857142857143,0.7142857142857143,1.0,0.4,1.0,,0.4,0.2857142857142857,0.5,0.2857142857142857,0.7142857142857143,0.55965,0.4846785714285714,0.3870967741935484,24.97,,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,,,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.2857142857142857,,,,,0.23529411764705882,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,3284.0,55,-29.0,107,107,38,67,9,214,4.0,5.0,,7.0,17,7,21,107,4.0,6.0,6.0,1.0,1.0,,2.0,7.0,12.0,13.0,,1.0,,4.0,,4,7,1.0,2,6.0,38,0.42857142857142855,0.42857142857142855,0.4117647058823529,0.3888888888888889,0.5,0.42857142857142855,18.64406779661017,0.1891891891891892,0.17307692307692307,0.1111111111111111,0.25,0.2777777777777778,0.8,0.8,0.5,,0.3333333333333333,0.4493611111111111,0.10526315789473684,0.1111111111111111,0.2857142857142857,13.51764705882353,0.35514018691588783,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,2.0,1.0,4.0,1.0,8.0,,,1.0,,,,1.0,,1.0,2.0,3.0,1.0,,,,1.0,,,,,2.0,,1.0,2.0,,,,0.5,0.25,0.5,0.2,0.5,0.05555555555555555,1.0,0.6,0.025,0.13333333333333333,,0.018867924528301886,,0.047619047619047616,,0.125,0.2,,,0.05555555555555555,,,,0.5,1.0,1.0,,0.2,1.0,0.2,,0.4126,0.38151999999999997,0.09523809523809523,26.1,,3.0,12.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,0.09090909090909091,1.0,,,,0.6666666666666666,0.25,0.25,0.3333333333333333,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,5128.0,85,16.0,160,159,49,36,25,319,3.0,8.0,6.0,8.0,20,2,30,146,2.0,18.0,2.0,7.0,12.0,5.0,29.0,4.0,5.0,6.0,,3.0,2.0,6.0,,9,4,2.0,2,18.0,49,0.125,0.125,0.4,0.358974358974359,0.375,0.4090909090909091,22.872340425531917,0.08,0.06172839506172839,,0.07692307692307693,0.20512820512820512,0.375,0.42857142857142855,,0.15384615384615385,0.6923076923076923,0.48482307692307697,0.05128205128205128,0.1,0.6,8.385000000000002,0.30625,,,2.0,3.0,,4.0,19.0,2.0,11.0,4.0,19.0,,,2.0,,,5.0,10.0,11.0,14.0,6.0,6.0,19.0,4.0,5.0,4.0,1.0,1.0,,1.0,,1.0,3.0,3.0,,3.0,,2.0,,1.0,1.0,,,1.0,0.5,0.21052631578947367,0.21052631578947367,,0.5,,0.38095238095238093,,0.48717948717948717,1.0,,,0.03225806451612903,0.03225806451612903,0.010869565217391304,,,0.037037037037037035,0.2,0.04,,,0.48717948717948717,0.21052631578947367,0.21052631578947367,0.5,,,,1.0,0.14285714285714285,0.6666666666666666,0.5238095238095238,0.21052631578947367,0.5724,0.45677619047619056,,25.384210526315787,2.0,3.0,6.0,,,,2.0,,2.0,,,3.0,,,1.0,,,,,,,,,,0.18181818181818182,0.15,0.125,0.3333333333333333,,,,,0.3333333333333333,0.5,,0.15384615384615385,0.5,0.5,0.3333333333333333,,,,,,,0.18181818181818182,,1.0,1.0,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,2877.0,48,-1.0,91,92,44,36,16,183,4.0,8.0,4.0,6.0,21,5,17,91,,8.0,6.0,,1.0,,3.0,6.0,8.0,15.0,1.0,2.0,3.0,4.0,,5,6,,2,8.0,44,0.5,1.0,0.2857142857142857,0.2857142857142857,0.3541666666666667,0.4444444444444444,23.85321100917431,0.20689655172413793,0.2,0.09090909090909091,0.15384615384615385,0.38095238095238093,0.5,0.8,0.25,0.19047619047619047,0.38095238095238093,0.4327619047619048,0.08695652173913043,0.08695652173913043,0.47058823529411764,9.809523809523808,0.4835164835164835,3.0,6.0,3.0,5.0,,,,,,,,3.0,6.0,,,6.0,4.0,9.0,,6.0,,,,,1.0,1.0,,2.0,4.0,2.0,,7.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,,0.5,,0.09523809523809523,0.18181818181818182,0.2,0.11538461538461539,0.1,0.047619047619047616,0.14285714285714285,0.6,0.1111111111111111,0.5,,,,,,1.0,0.5,,,0.5555555555555556,0.6,,,0.51494,0.45274444444444445,0.35294117647058826,,,2.0,9.0,,,,,,,6.0,,3.0,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,0.14285714285714285,0.375,,,0.5,,,,,,0.42857142857142855,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,,1.0,,,,,,1.0,0.18181818181818182,0.3333333333333333,,,True,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,2400.0,40,19.0,73,73,14,15,12,146,9.0,11.0,4.0,10.0,15,4,24,77,1.0,3.0,10.0,,1.0,,3.0,2.0,7.0,14.0,2.0,3.0,,2.0,1.0,9,9,3.0,6,3.0,14,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,23.863636363636363,0.06666666666666667,0.12195121951219512,0.09090909090909091,0.07692307692307693,0.7333333333333333,0.8181818181818182,0.9,0.4444444444444444,0.26666666666666666,0.7333333333333333,0.49215333333333333,0.3333333333333333,0.3333333333333333,0.125,2.3466666666666667,0.1917808219178082,4.0,5.0,1.0,1.0,,,,,,,,4.0,6.0,,1.0,9.0,1.0,2.0,,10.0,,,,,1.0,1.0,,1.0,6.0,3.0,2.0,7.0,,,,1.0,,,1.0,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,,0.3333333333333333,1.0,0.2608695652173913,0.2727272727272727,0.1,0.21212121212121213,0.3333333333333333,0.3,0.14285714285714285,,0.2857142857142857,0.25,,,,,,0.8333333333333334,0.8,,,0.5,1.0,,,0.4766333333333333,0.344,0.375,,1.0,,,,,,,,,8.0,,1.0,,,1.0,,,,3.0,,,3.0,2.0,,,0.06666666666666667,0.09090909090909091,,,,,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,1.0,,,,3.0,,,,,1.0,,True,,,,,,,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,310.0,5,4.0,11,9,3,4,3,20,,,,1.0,1,2,4,11,,,2.0,,1.0,,3.0,,,,,,,,,1,2,,1,,3,1.0,1.0,1.0,0.5,0.6666666666666666,,21.428571428571427,,,,,,,,,,0.5,0.470625,0.3333333333333333,0.5,,18.6,0.2727272727272727,,,,,,,1.0,,,,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,25.3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,2062.0,34,-11.0,63,63,16,19,10,126,,1.0,2.0,,9,2,2,65,,,,,,,,3.0,7.0,9.0,,1.0,1.0,2.0,,2,2,,1,,16,,,,,0.1,,15.068493150684931,0.17647058823529413,0.21875,0.4,,0.1111111111111111,,,,0.2222222222222222,0.1111111111111111,0.37594444444444447,0.1,0.1,,13.666666666666666,0.25396825396825395,,1.0,,1.0,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,1.0,4.0,,2.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,0.038461538461538464,0.26666666666666666,,0.023809523809523808,0.14285714285714285,,,0.5,0.18181818181818182,0.5,,,,,,1.0,,,,0.25,,,,0.5542,0.39380000000000004,,,,,6.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
