EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,Blocked3s,BlockedArc3,HeaveMakes,Arc3PctBlocked
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,49374.0,823,14,1569,1569,345,461,189,3138,46.0,99.0,3.0,7.0,11.0,20.0,8.0,24.0,41.0,84.0,3.0,7.0,1.0,1.0,27.0,88.0,2.0,7.0,6.0,25.0,95,207,30.0,95.0,72.0,352,1701,6.0,15.0,2.0,8.0,3.0,21.0,18.0,34.0,6.0,26.0,34.0,88.0,46,144.0,81.0,9.0,2.0,4.0,84.0,27.0,10.0,114.0,41.0,155.0,23.0,18.0,56.0,16.0,42.0,351.0,3.0,8.0,7.0,35.0,10.0,52.0,11.0,63,3.0,38.0,24.0,14.0,44.0,14.0,33.0,29.0,2.0,11.0,1.0,73.0,4.0,14.0,21.0,61.0,3.0,6.0,78.0,1.0,5.0,87.0,8.0,32.0,1.0,14.0,5.0,1.0,1.0,3.0,5.0,2.0,88.0,345,15.0,13.0,0.24210526315789474,0.24468085106382978,0.9,0.3157894736842105,0.25,0.23076923076923078,0.32967032967032966,0.45893719806763283,0.4,0.5294117647058824,0.46357615894039733,0.391304347826087,0.45,0.5161290322580645,0.42,0.5569620253164557,0.31456953642384106,0.04830917874396135,0.10101010101010101,23.14141978759083,0.6027397260273972,0.16666666666666666,0.06529850746268656,0.015873015873015872,0.0472972972972973,0.014285714285714285,0.06140350877192982,0.015406162464985995,0.015228426395939087,0.02631578947368421,0.010362694300518135,0.015503875968992248,0.012345679012345678,0.06341463414634146,0.04195804195804196,0.0851063829787234,0.06315789473684211,0.018867924528301886,0.018633540372670808,0.4,0.32781456953642385,0.46464646464646464,0.5168539325842697,0.2826086956521739,0.07947019867549669,0.3333333333333333,0.3333333333333333,0.2781456953642384,0.4880952380952381,0.4880952380952381,0.24390243902439024,0.023178807947019868,0.42857142857142855,0.42857142857142855,1.0,0.2913907284768212,0.3068181818181818,0.3068181818181818,0.8888888888888888,0.30434782608695654,0.42857142857142855,0.3333333333333333,0.043478260869565216,0.30434782608695654,0.2857142857142857,1.0,0.3333333333333333,0.55,0.016666666666666666,0.4166666666666667,0.24,0.6423841059602649,0.32142857142857145,0.5074739932885907,0.49283235294117644,0.4980421052631579,0.10091743119266056,0.13852813852813853,0.010416666666666666,0.05965909090909091,0.25,8.752657004830917,26.431578947368415,0.2198852772466539,,,,,,,,,,,,,,,,,,,,,,True,,,,
101118,1610612766,Sean May,Sean May,101118,CHA,13831.0,231,23,426,428,129,183,58,854,19.0,36.0,5.0,10.0,5.0,12.0,6.0,13.0,17.0,30.0,,,,,1.0,2.0,,,1.0,1.0,42,79,1.0,2.0,21.0,108,471,7.0,13.0,,,8.0,22.0,8.0,19.0,1.0,1.0,16.0,35.0,60,24.0,3.0,,8.0,,2.0,1.0,6.0,11.0,8.0,19.0,7.0,1.0,3.0,2.0,6.0,46.0,3.0,13.0,6.0,33.0,7.0,46.0,17.0,63,2.0,8.0,5.0,3.0,8.0,1.0,4.0,10.0,,4.0,1.0,18.0,1.0,6.0,19.0,27.0,1.0,3.0,22.0,2.0,2.0,31.0,3.0,13.0,,4.0,4.0,3.0,,1.0,4.0,2.0,35.0,129,2.0,3.0,0.7142857142857143,0.7894736842105263,1.0,0.5,,1.0,0.5,0.5316455696202531,0.5384615384615384,0.42105263157894735,0.5370370370370371,0.5384615384615384,0.475,0.5684210526315789,0.5789473684210527,0.5645161290322581,0.024691358024691357,0.0759493670886076,0.1388888888888889,22.6,0.4444444444444444,0.3333333333333333,0.22602739726027396,0.0962962962962963,0.12244897959183673,0.05660377358490566,0.2,0.0851063829787234,0.09803921568627451,0.07407407407407407,0.10526315789473684,0.02564102564102564,0.14285714285714285,0.16129032258064516,0.22857142857142856,0.30612244897959184,0.14814814814814814,0.09090909090909091,0.0625,0.5,0.4444444444444444,0.5277777777777778,0.6129032258064516,0.6842105263157895,0.16049382716049382,0.46153846153846156,0.5,0.37037037037037035,0.5666666666666667,0.5666666666666667,0.8823529411764706,,,,,0.024691358024691357,0.5,0.5,1.0,0.7692307692307693,0.5,0.2,,,,,0.6,0.4166666666666667,,0.05,1.0,0.4691358024691358,0.5,0.4733808641975309,0.5491363636363636,0.5068125,0.14285714285714285,0.14606741573033707,,0.2037037037037037,0.32407407407407407,8.301265822784812,26.65,0.3028169014084507,1.0,4.0,1.0,0.07692307692307693,0.07142857142857142,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,71419.0,1190,19,2242,2258,550,686,284,4500,34.0,48.0,6.0,8.0,9.0,13.0,9.0,20.0,29.0,74.0,18.0,55.0,6.0,13.0,36.0,97.0,5.0,14.0,5.0,22.0,72,142,54.0,152.0,93.0,399,2411,9.0,15.0,9.0,20.0,15.0,60.0,13.0,31.0,9.0,35.0,42.0,95.0,84,60.0,150.0,12.0,,,97.0,36.0,6.0,100.0,33.0,133.0,18.0,15.0,53.0,14.0,33.0,299.0,9.0,19.0,15.0,67.0,2.0,84.0,29.0,113,3.0,52.0,34.0,18.0,29.0,10.0,20.0,27.0,3.0,9.0,1.0,56.0,5.0,9.0,37.0,115.0,4.0,7.0,90.0,7.0,13.0,106.0,10.0,31.0,4.0,19.0,7.0,6.0,,1.0,7.0,3.0,95.0,550,20.0,17.0,0.5833333333333334,0.5833333333333334,0.9259259259259259,0.35526315789473684,0.45,0.2571428571428571,0.35526315789473684,0.5070422535211268,0.6,0.41935483870967744,0.5204081632653061,0.6428571428571429,0.4015151515151515,0.5818452380952381,0.7023809523809523,0.5224719101123596,0.5170068027210885,0.04225352112676056,0.10416666666666667,15.22921522921523,0.5178571428571429,0.022727272727272728,0.08491761723700887,0.025032938076416336,0.07352941176470588,0.03237410071942446,0.08257804632426989,0.02700096432015429,0.027874564459930314,0.017241379310344827,0.026845637583892617,0.03409090909090909,0.029411764705882353,0.06375838926174497,0.12560386473429952,0.07746478873239436,0.0916030534351145,0.0410958904109589,0.01910828025477707,0.42857142857142855,0.16326530612244897,0.7083333333333334,0.7906976744186046,0.6176470588235294,0.06802721088435375,0.45,0.47368421052631576,0.25170068027210885,0.3918918918918919,0.3918918918918919,0.6551724137931034,0.1870748299319728,0.32727272727272727,0.3333333333333333,1.0,0.3299319727891156,0.3711340206185567,0.3711340206185567,0.8888888888888888,0.22857142857142856,0.75,0.6666666666666666,0.17142857142857143,0.4,0.35714285714285715,0.6,0.19696969696969696,0.6923076923076923,0.19696969696969696,0.3333333333333333,0.22727272727272727,0.6802721088435374,0.3711340206185567,0.5037544217687072,0.5036923076923079,0.4896931818181817,0.11041009463722397,0.1901840490797546,0.025974025974025976,0.15037593984962405,0.23809523809523808,11.150704225352115,24.629605263157877,0.24531668153434433,1.0,5.0,,0.05,0.012987012987012988,0.2222222222222222,4.0,4.0,1.0,1.0,2.0,8.0,3.0,0.006578947368421052,0.01818181818181818,0.6666666666666666,1.0,0.3076923076923077,,,,True,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,11026.0,184,48,351,352,95,135,41,703,5.0,13.0,,,4.0,5.0,4.0,6.0,20.0,36.0,,1.0,,1.0,,1.0,,,,,29,55,,2.0,8.0,66,367,2.0,3.0,,,,4.0,10.0,13.0,,1.0,2.0,22.0,24,34.0,,,,,1.0,,6.0,28.0,16.0,44.0,7.0,9.0,14.0,2.0,12.0,104.0,1.0,,4.0,9.0,2.0,15.0,1.0,16,,9.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0,,,9.0,,2.0,5.0,13.0,,,13.0,,,15.0,1.0,8.0,,,1.0,,1.0,,1.0,1.0,22.0,95,1.0,,0.41379310344827586,0.41379310344827586,,,,,,0.5272727272727272,0.6666666666666666,0.7692307692307693,0.5087719298245614,0.6666666666666666,0.7142857142857143,0.515625,0.6666666666666666,0.7333333333333333,0.03508771929824561,0.10909090909090909,0.38461538461538464,18.25,0.3333333333333333,0.25,0.08108108108108109,,0.10256410256410256,0.027777777777777776,0.08666666666666667,0.006493506493506494,,,,0.043478260869565216,,0.06818181818181818,0.043478260869565216,0.11363636363636363,,0.21052631578947367,,1.0,0.22807017543859648,0.38461538461538464,0.625,,0.10526315789473684,0.6666666666666666,0.6666666666666666,0.631578947368421,0.5555555555555556,0.5714285714285714,0.45,0.017543859649122806,,,,0.017543859649122806,,,,,,,,,,,0.35714285714285715,0.8,0.07142857142857142,,,0.2631578947368421,,0.4448105263157894,0.44805,0.4641214285714286,0.125,0.12903225806451613,,0.06060606060606061,0.3333333333333333,13.296363636363635,24.9,0.2706552706552707,,1.0,,,,0.75,,,,,,,,,,,,,0.027777777777777776,,,True,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,39953.0,666,-33,1260,1278,331,390,155,2538,102.0,171.0,18.0,26.0,29.0,46.0,8.0,26.0,16.0,36.0,12.0,27.0,,11.0,1.0,7.0,,,1.0,4.0,126,233,13.0,34.0,106.0,397,1411,22.0,34.0,,,14.0,58.0,34.0,55.0,5.0,15.0,35.0,118.0,128,124.0,39.0,,26.0,,7.0,1.0,31.0,38.0,17.0,55.0,11.0,6.0,23.0,6.0,9.0,127.0,16.0,30.0,17.0,84.0,10.0,111.0,47.0,158,11.0,31.0,15.0,16.0,21.0,3.0,13.0,23.0,5.0,8.0,2.0,44.0,6.0,7.0,24.0,59.0,2.0,9.0,115.0,2.0,6.0,160.0,15.0,73.0,1.0,13.0,13.0,12.0,,1.0,13.0,6.0,118.0,331,10.0,7.0,0.5079365079365079,0.5663716814159292,1.0,0.38235294117647056,,0.3333333333333333,0.38235294117647056,0.5407725321888412,0.6470588235294118,0.6181818181818182,0.5449438202247191,0.6470588235294118,0.5928571428571429,0.5855457227138643,0.6744186046511628,0.6276595744680851,0.12734082397003746,0.13304721030042918,0.15789473684210525,26.38888888888889,0.4772727272727273,0.22727272727272727,0.19534883720930232,0.07194244604316546,0.1588785046728972,0.09937888198757763,0.18808193668528864,0.07958477508650519,0.09714285714285714,0.05,0.056338028169014086,0.09803921568627451,0.1016949152542373,0.18292682926829268,0.20689655172413793,0.2,0.16216216216216217,0.15151515151515152,0.1134020618556701,0.46153846153846156,0.6404494382022472,0.5964912280701754,0.7083333333333334,0.5,0.09737827715355805,0.3076923076923077,0.36363636363636365,0.1348314606741573,0.4444444444444444,0.4444444444444444,0.6875,0.10112359550561797,0.4444444444444444,0.4444444444444444,1.0,0.026217228464419477,0.14285714285714285,0.14285714285714285,1.0,0.7647058823529411,0.6923076923076923,0.16666666666666666,,,,,0.6571428571428571,0.6304347826086957,0.15714285714285714,0.05714285714285714,0.25,0.7677902621722846,0.14285714285714285,0.5309222846441947,0.523568,0.5449314285714287,0.22699386503067484,0.2508591065292096,0.02857142857142857,0.14609571788413098,0.2972292191435768,3.827896995708154,23.861764705882354,0.2626984126984127,1.0,2.0,1.0,0.15384615384615385,0.022727272727272728,0.25,,4.0,,,,,,,,,,0.36363636363636365,,2.0,,True,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,37980.0,633,-18,1171,1187,238,266,162,2358,61.0,102.0,23.0,39.0,16.0,25.0,27.0,64.0,,9.0,,,,,,,,,,,88,175,,,43.0,219,1259,29.0,48.0,,,8.0,66.0,20.0,35.0,,,13.0,53.0,118,58.0,,,40.0,,,,15.0,13.0,11.0,24.0,7.0,4.0,3.0,3.0,7.0,59.0,16.0,57.0,32.0,83.0,19.0,134.0,73.0,207,5.0,14.0,11.0,3.0,11.0,3.0,5.0,21.0,4.0,6.0,,32.0,4.0,8.0,32.0,55.0,3.0,6.0,58.0,7.0,9.0,68.0,6.0,33.0,,4.0,55.0,44.0,,11.0,55.0,29.0,53.0,238,4.0,4.0,0.6704545454545454,0.8676470588235294,,,,,,0.5028571428571429,0.6041666666666666,0.5714285714285714,0.5028571428571429,0.6041666666666666,0.5714285714285714,0.5315533980582524,0.6,0.5520833333333334,,0.08571428571428572,0.10784313725490197,17.48714180749449,0.34375,0.4523809523809524,0.1812227074235808,0.13734939759036144,0.32989690721649484,0.10191082802547771,0.2072072072072072,0.12762237762237763,0.16560509554140126,0.12745098039215685,0.11538461538461539,0.06593406593406594,0.15151515151515152,0.1270718232044199,0.2564102564102564,0.1875,0.3898305084745763,0.23684210526315788,0.06944444444444445,0.5272727272727272,0.5828571428571429,0.5980392156862745,0.6703296703296703,0.639344262295082,0.3657142857142857,0.421875,0.45,0.05142857142857143,,,,,,,,,,,,0.8125,0.5897435897435898,0.21739130434782608,,,,,0.7142857142857143,0.64,,,,0.5828571428571429,,0.4940074285714286,0.5554707317073172,0.5176685714285715,0.16336633663366337,0.16336633663366337,,0.3013698630136986,0.2420091324200913,3.7565714285714282,,0.20324508966695132,,7.0,1.0,0.0625,,0.7407407407407407,,,,,,,4.0,,,,,,,4.0,,True,,,,
200747,1610612766,Adam Morrison,Adam Morrison,200747,CHA,26898.0,448,1,852,846,269,319,113,1698,13.0,30.0,1.0,4.0,4.0,8.0,22.0,50.0,23.0,76.0,6.0,14.0,2.0,5.0,15.0,39.0,,1.0,7.0,17.0,58,156,21.0,53.0,25.0,204,885,4.0,16.0,,3.0,5.0,13.0,12.0,32.0,8.0,22.0,16.0,64.0,66,50.0,54.0,9.0,2.0,,39.0,15.0,12.0,27.0,8.0,35.0,5.0,3.0,18.0,2.0,7.0,78.0,4.0,5.0,10.0,22.0,,32.0,10.0,42,3.0,6.0,3.0,3.0,11.0,1.0,4.0,11.0,2.0,7.0,,22.0,1.0,7.0,16.0,36.0,4.0,3.0,33.0,3.0,1.0,34.0,,9.0,1.0,6.0,,,,,,,64.0,269,9.0,5.0,0.5689655172413793,0.5789473684210527,0.8571428571428571,0.39622641509433965,,0.36363636363636365,0.39622641509433965,0.3717948717948718,0.25,0.375,0.42822966507177035,0.21052631578947367,0.4444444444444444,0.4533333333333333,0.29545454545454547,0.5,0.2535885167464115,0.07692307692307693,0.23333333333333334,24.773413897280967,0.5,,0.0728476821192053,0.016129032258064516,0.14285714285714285,0.03669724770642202,0.08602150537634409,0.021479713603818614,0.009433962264150943,0.025974025974025976,0.015748031496062992,0.0410958904109589,0.027777777777777776,0.056451612903225805,0.0375,0.12244897959183673,0.125,0.18181818181818182,0.02608695652173913,,0.14354066985645933,0.43333333333333335,0.5652173913043478,0.5384615384615384,0.23923444976076555,0.44,0.4782608695652174,0.36363636363636365,0.3026315789473684,0.30666666666666664,0.7391304347826086,0.06698564593301436,0.42857142857142855,0.42857142857142855,1.0,0.18660287081339713,0.38461538461538464,0.38461538461538464,0.8,0.21052631578947367,0.25,,0.10526315789473684,0.05263157894736842,,,0.14814814814814814,0.5,0.09259259259259259,0.3148148148148148,0.4117647058823529,0.39712918660287083,0.38461538461538464,0.4495132850241545,0.4574115384615384,0.4618858490566037,0.045662100456621,0.05454545454545454,0.018518518518518517,0.06372549019607843,0.3137254901960784,11.857051282051287,25.53584905660377,0.31572769953051644,1.0,5.0,,0.08,0.038461538461538464,0.4090909090909091,,1.0,,,,1.0,,,,,,0.2,0.013157894736842105,,,True,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,17545.0,292,-47,551,565,68,94,74,1116,22.0,40.0,7.0,20.0,1.0,6.0,5.0,14.0,20.0,44.0,,,,,,,,,,,47,98,,,12.0,106,625,8.0,22.0,,,7.0,23.0,2.0,10.0,,,6.0,10.0,70,24.0,,,12.0,,,,8.0,6.0,4.0,10.0,2.0,2.0,5.0,,1.0,24.0,4.0,25.0,6.0,29.0,5.0,40.0,29.0,69,4.0,2.0,2.0,,7.0,1.0,2.0,6.0,,5.0,,13.0,1.0,1.0,39.0,61.0,6.0,2.0,21.0,6.0,2.0,23.0,1.0,11.0,,1.0,8.0,7.0,,1.0,8.0,4.0,10.0,68,3.0,1.0,0.7446808510638298,0.8536585365853658,,,,,,0.47959183673469385,0.36363636363636365,0.2,0.47959183673469385,0.36363636363636365,0.2,0.48623853211009177,0.42592592592592593,0.3125,,0.08163265306122448,0.125,19.18238993710692,0.5384615384615384,0.22727272727272727,0.15675675675675677,0.1201923076923077,0.1276595744680851,0.06451612903225806,0.15086206896551724,0.10740740740740741,0.1917808219178082,0.1276595744680851,0.056818181818181816,0.024390243902439025,0.14285714285714285,0.1694915254237288,0.19298245614035087,0.11594202898550725,0.17647058823529413,,0.09302325581395349,0.5,0.40816326530612246,0.55,0.6285714285714286,0.6818181818181818,0.14285714285714285,0.35714285714285715,0.4166666666666667,0.4489795918367347,0.45454545454545453,0.46511627906976744,0.9,,,,,,,,,0.9090909090909091,0.35,0.14285714285714285,,,,,0.6,0.16666666666666666,,,,0.40816326530612246,,0.45628673469387754,0.5411761904761905,0.49024999999999996,0.10185185185185185,0.10185185185185185,,0.2169811320754717,0.09433962264150944,9.563265306122448,,0.12341197822141561,,2.0,1.0,0.14285714285714285,,0.4,,,,,,,1.0,,,,,,0.022727272727272728,,,True,,,,
2063,1610612766,Jake Voskuhl,Jake Voskuhl,2063,CHA,17615.0,294,42,561,555,167,241,73,1116,21.0,36.0,6.0,12.0,5.0,9.0,2.0,12.0,11.0,31.0,,,,,,,,,,,34,79,,,15.0,83,580,7.0,16.0,,,2.0,16.0,12.0,27.0,,,5.0,29.0,54,14.0,,,12.0,,,,6.0,10.0,5.0,15.0,3.0,2.0,5.0,1.0,4.0,35.0,8.0,20.0,5.0,42.0,6.0,53.0,31.0,84,1.0,17.0,8.0,9.0,8.0,2.0,3.0,9.0,1.0,5.0,,17.0,1.0,2.0,28.0,56.0,4.0,5.0,27.0,7.0,1.0,27.0,3.0,11.0,,4.0,5.0,3.0,,2.0,5.0,2.0,29.0,167,4.0,5.0,0.7941176470588235,0.9642857142857143,,,,,,0.43037974683544306,0.4375,0.4444444444444444,0.43037974683544306,0.4375,0.4444444444444444,0.45604395604395603,0.47058823529411764,0.4393939393939394,,0.0759493670886076,0.1388888888888889,16.71826625386997,0.47058823529411764,0.25,0.22580645161290322,0.10362694300518134,0.09615384615384616,0.13559322033898305,0.19747899159663865,0.1111111111111111,0.14705882352941177,0.1111111111111111,0.06741573033707865,0.125,0.15789473684210525,0.2537313432835821,0.2608695652173913,0.1780821917808219,0.08823529411764706,0.1111111111111111,0.027777777777777776,0.4,0.45569620253164556,0.5833333333333334,0.6774193548387096,0.7142857142857143,0.1518987341772152,0.16666666666666666,0.18181818181818182,0.3924050632911392,0.3548387096774194,0.3548387096774194,0.9090909090909091,,,,,,,,,0.75,0.5,,,,,,0.3333333333333333,0.5555555555555556,,,,0.45569620253164556,,0.4660417721518988,0.5164769230769231,0.4263703703703704,0.12643678160919541,0.12643678160919541,,0.1927710843373494,0.3493975903614458,8.282278481012659,,0.2976827094474153,3.0,1.0,,0.08333333333333333,0.10344827586206896,1.0,,,,,,,2.0,,,,,,,,,True,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,34557.0,576,-26,1086,1095,234,287,141,2181,15.0,28.0,1.0,1.0,4.0,8.0,15.0,27.0,24.0,54.0,18.0,46.0,5.0,8.0,20.0,51.0,3.0,4.0,3.0,12.0,54,109,38.0,97.0,69.0,291,1209,8.0,13.0,4.0,9.0,4.0,32.0,16.0,27.0,4.0,20.0,31.0,75.0,68,40.0,108.0,6.0,2.0,,51.0,20.0,6.0,18.0,6.0,24.0,2.0,4.0,7.0,3.0,8.0,54.0,4.0,2.0,13.0,40.0,1.0,54.0,6.0,60,2.0,15.0,9.0,6.0,10.0,3.0,4.0,12.0,1.0,6.0,,22.0,1.0,5.0,23.0,44.0,1.0,3.0,44.0,,3.0,76.0,4.0,20.0,4.0,11.0,3.0,2.0,1.0,,3.0,,75.0,234,6.0,9.0,0.6296296296296297,0.6415094339622641,0.9473684210526315,0.3917525773195876,0.4444444444444444,0.2,0.3917525773195876,0.4954128440366973,0.6153846153846154,0.5925925925925926,0.5388349514563107,0.6363636363636364,0.46808510638297873,0.5961538461538461,0.6666666666666666,0.575,0.470873786407767,0.05504587155963303,0.17857142857142858,20.562248995983936,0.45454545454545453,0.023255813953488372,0.10752688172043011,0.0056657223796034,0.1368421052631579,0.02666666666666667,0.11349036402569593,0.011928429423459244,0.00684931506849315,0.012345679012345678,,0.044444444444444446,,0.06299212598425197,0.1509433962264151,0.11510791366906475,0.11475409836065574,0.17647058823529413,0.01904761904761905,,0.13592233009708737,0.5357142857142857,0.6521739130434783,0.6,0.13106796116504854,0.5555555555555556,0.5555555555555556,0.2621359223300971,0.4444444444444444,0.4528301886792453,0.875,0.22330097087378642,0.391304347826087,0.4,1.0,0.24757281553398058,0.39215686274509803,0.39215686274509803,0.9,0.045454545454545456,1.0,,0.22727272727272727,0.18181818181818182,0.75,1.0,0.1702127659574468,0.5,0.1702127659574468,0.2553191489361702,0.25,0.6067961165048543,0.39215686274509803,0.5023240291262137,0.4962,0.4907031914893618,0.10762331838565023,0.16,0.04081632653061224,0.10996563573883161,0.25773195876288657,11.444036697247707,24.35154639175258,0.2154696132596685,,3.0,,,,0.26666666666666666,1.0,1.0,1.0,,3.0,12.0,1.0,0.010309278350515464,0.021739130434782608,0.2,1.0,0.125,0.018518518518518517,,,True,,,,
