EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefAtRimReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ShortMidRangeFGM,Corner3Assists,Travels,Loose Ball Fouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SelfOReb,Technical Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,on,StepOutOfBoundsTurnovers,BlockedLongMidRange,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,447.0,7,12,14,7,9,4.0,26,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.76470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234,0.6234,1.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,735.0,12,20,24,14,15,5.0,44,,,,,1.0,1.0,2.0,19,,,,2.0,,,,,,,,,,14,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,11.538461538461538,,,,,,,0.6666666666666666,0.3925166666666667,0.436425,,0.7,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.2,0.21428571428571427,0.4,0.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,19.2,26.049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,2163.0,36,67,66,27,25,7.0,133,1.0,1.0,1.0,1.0,1.0,4.0,8.0,81,1.0,2.0,4.0,,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,4.0,27,,,0.25,0.5,0.3125,0.5,0.4,0.6666666666666666,14.473684210526315,0.125,1.0,1.0,,0.5,1.0,0.625,0.4795857142857143,0.3987,0.5,0.40298507462686567,-28.0,,1.0,3.0,,4.0,,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,0.5,0.08695652173913043,0.2,0.10714285714285714,,0.3333333333333333,0.125,,,,0.375,,9.675,27.775,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3855,0.2,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,307.0,5,9,11,9,11,3.0,20,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5,1.0,2.0,4.0,2.0,,,,,,,,,4.0,9,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,30.769230769230766,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.615,0.615,1.0,1.0,6.0,,,,,,,,,1.0,1.0,4.0,,,,,,,,0.25,,0.2,,,,,,,,,6.2,,,,1.0,,,,2.0,,1.0,2.0,2.0,,,,,2.0,4.0,2.0,,,,,,0.5,0.5,0.5,,,,,,,,0.4308,0.5,0.5,0.5,2.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
57,1610612746,Doug Christie,Doug Christie,57,LAC,4915.0,82,150,151,46,50,22.0,301,2.0,2.0,1.0,1.0,4.0,11.0,13.0,175,1.0,2.0,2.0,2.0,5.0,8.0,3.0,19.0,1.0,1.0,5.0,1.0,2.0,46,0.25,0.3333333333333333,0.36363636363636365,0.5,0.3235294117647059,0.5,0.34210526315789475,0.5,13.793103448275863,0.11764705882352941,1.0,1.0,,0.5,1.0,0.47058823529411764,0.49309117647058825,0.49450000000000005,0.15384615384615385,0.30666666666666664,-34.0,2.0,8.0,3.0,,6.0,,3.0,,7.0,8.0,11.0,5.0,11.0,1.0,1.0,1.0,,0.35294117647058826,0.1206896551724138,,0.09859154929577464,0.15,,0.47058823529411764,0.25,0.25,0.5,0.17647058823529413,,14.454545454545455,24.650000000000002,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,,6.0,3.0,,1.0,3.0,3.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.058823529411764705,0.17647058823529413,,,,0.3333333333333333,1.0,,0.4697,0.10526315789473684,0.15384615384615385,0.15384615384615385,,1.0,2.0,,3.0,,0.03571428571428571,0.058823529411764705,0.0410958904109589,,0.08333333333333333,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.09090909090909091,1.0,0.8,0.2,0.14285714285714285,0.04,0.125,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,1487.0,25,45,44,7,10,9.0,89,3.0,3.0,,,4.0,6.0,8.0,56,,,,6.0,,1.0,,3.0,,1.0,3.0,,,7,0.75,1.0,0.6666666666666666,,0.6666666666666666,,0.5714285714285714,,18.867924528301884,0.5,1.0,1.0,0.6666666666666666,,,0.5,0.48836666666666667,,,0.15555555555555556,-12.0,,1.0,,,,,,,1.0,1.0,3.0,1.0,2.0,,,,,,0.05555555555555555,,0.047619047619047616,,,0.16666666666666666,,,,,,5.833333333333333,,1.0,1.0,2.0,,,,,2.0,2.0,4.0,,2.0,,,,3.0,2.0,1.0,,,,1.0,1.0,1.0,,0.3333333333333333,,,,,0.5,1.0,,0.4956,0.14285714285714285,0.14285714285714285,0.5,,,2.0,,2.0,,0.125,,0.09523809523809523,,,,,,2.0,1.0,1.0,,,,,,,2.0,,2.0,,,,,0.16666666666666666,0.5,0.6666666666666666,,,0.3333333333333333,0.2,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,387.0,6,12,17,9,14,3.0,29,,,,,,1.0,,11,,1.0,,,,,,,,,,,,9,,,,,,,,,6.25,,,,,,,,0.386,0.386,,0.75,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,840.0,14,23,22,7,10,5.0,45,,,,,,,2.0,25,,,,,1.0,1.0,,2.0,,,,,,7,,,,,,,1.0,,3.571428571428571,,,,,,,,,,,0.30434782608695654,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,2.0,2.0,1.0,,,,,,1.0,0.5,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,0.125,,0.09090909090909091,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,2751.0,46,87,87,27,30,13.0,174,4.0,6.0,,2.0,5.0,17.0,11.0,110,,5.0,,6.0,,1.0,,3.0,,3.0,3.0,,,27,0.6,0.75,0.29411764705882354,,0.29411764705882354,,0.3235294117647059,,20.0,0.35294117647058826,0.6666666666666666,0.8,0.5,0.4,,0.35294117647058826,0.4398294117647059,0.39649999999999996,,0.3103448275862069,-35.0,,3.0,,,,,,1.0,5.0,7.0,11.0,3.0,6.0,,,,,,0.1724137931034483,0.5,0.1935483870967742,0.1,1.0,0.17647058823529413,,,,,,7.964705882352941,,1.0,1.0,8.0,,,,1.0,1.0,2.0,2.0,,4.0,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,0.2727272727272727,0.47058823529411764,,,,,0.5,1.0,,0.5565,0.058823529411764705,0.058823529411764705,0.18181818181818182,,1.0,3.0,,4.0,,0.09090909090909091,0.1111111111111111,0.09523809523809523,0.18181818181818182,0.2,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,2.0,0.11764705882352941,,,0.3333333333333333,,0.05555555555555555,0.125,,,,,,1.0,,1.0,,0.125,0.125,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,3319.0,55,98,101,22,22,13.0,199,2.0,2.0,1.0,1.0,7.0,15.0,24.0,124,1.0,4.0,9.0,4.0,7.0,9.0,4.0,20.0,1.0,1.0,3.0,1.0,9.0,22,0.2857142857142857,0.2857142857142857,0.4666666666666667,0.25,0.53125,0.5,0.5714285714285714,0.5625,21.428571428571427,0.125,1.0,1.0,0.5,0.2,1.0,0.1875,0.41409375000000004,0.37676,0.375,0.22448979591836735,-26.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,7.0,6.0,7.0,3.0,2.0,3.0,,0.0625,0.0975609756097561,,0.0784313725490196,0.16666666666666666,,0.3125,0.2,0.2,,0.0625,0.2,10.520000000000001,24.8,,,8.0,,1.0,1.0,7.0,1.0,2.0,4.0,4.0,10.0,,1.0,3.0,12.0,12.0,6.0,,1.0,1.0,0.5,0.5,0.6666666666666666,,0.5,,1.0,1.0,,,,1.0,0.40449999999999997,0.3,0.3157894736842105,0.16666666666666666,2.0,,1.0,1.0,2.0,0.16666666666666666,0.02702702702702703,,0.023255813953488372,,,,,,,1.0,2.0,1.0,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,0.06666666666666667,0.125,0.6666666666666666,0.3333333333333333,,0.058823529411764705,0.14285714285714285,,,,,,4.0,1.0,,,0.5,0.5714285714285714,0.25,2.0,,,2.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
