EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,DefFTReboundPct,PenaltyFtPoints,Arc3Assists,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,OffArc3ReboundPct,PenaltyArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,ShortMidRangePctAssisted,BlockedShortMidRange,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,3597.0,60,-20,113,112,51,38,21,225,4.0,7.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,9.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,3.0,10.0,20,4.0,8.0,2.0,34.0,125,2.0,2.0,1.0,1.0,7.0,5.0,10.0,2.0,5.0,16.0,8.0,12.0,12.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,6.0,1.0,7.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,7,1.0,6.0,1.0,3.0,1.0,2.0,16.0,51,0.4,0.4444444444444444,1.0,0.5,1.0,0.4,0.5714285714285714,0.5,1.0,0.5,0.5714285714285714,1.1666666666666667,0.5333333333333333,0.5862068965517241,1.1666666666666667,0.5333333333333333,0.2857142857142857,0.05,0.14285714285714285,24.08759124087591,0.75,0.13513513513513514,0.022727272727272728,0.14285714285714285,0.13636363636363635,0.017857142857142856,0.07142857142857142,0.05555555555555555,0.4,0.14285714285714285,0.2,0.25,0.5714285714285714,0.6666666666666666,0.25,0.14285714285714285,0.25,0.25,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.6,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.2,0.6666666666666666,0.13333333333333333,1.0,0.2,0.5357142857142857,0.4,0.4739703703703704,0.45293333333333335,0.4445214285714285,0.06896551724137931,0.09523809523809523,0.20588235294117646,0.47058823529411764,9.81,27.375000000000004,0.45132743362831856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,1615.0,27,-6,54,51,24,29,3,105,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,5,3.0,4.0,1.0,14.0,64,1.0,1.0,,,2.0,1.0,3.0,1.0,2.0,5.0,,4.0,9.0,2.0,,1.0,,,1.0,,1.0,,,,2.0,1.0,,3.0,4.0,1.0,5.0,3.0,2.0,,1.0,3.0,2.0,,1,,2.0,,2.0,,,5.0,24,,,1.0,0.75,,0.5,0.75,0.4,1.0,0.3333333333333333,0.7222222222222222,1.0,0.5,0.7222222222222222,1.0,0.5,0.4444444444444444,,,21.05263157894737,1.0,0.2727272727272727,0.0625,,0.21428571428571427,0.05,0.14285714285714285,0.3333333333333333,,0.25,,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,,,,1.0,1.0,,,,0.4,0.5,0.2,1.0,0.2,0.6666666666666666,,0.5181166666666667,0.5844,0.55273,,,0.14285714285714285,0.35714285714285715,6.8,24.65,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,3200.0,53,8,102,101,39,50,17,203,9.0,11.0,2.0,2.0,4.0,5.0,2.0,4.0,,1.0,,,,,,,,,,11.0,16,,,1.0,23.0,104,2.0,2.0,,,4.0,4.0,6.0,,,9.0,4.0,18.0,,4.0,,,,3.0,1.0,5.0,6.0,3.0,,,17.0,3.0,2.0,3.0,6.0,4.0,10.0,,,,,,,1.0,3,,4.0,,3.0,1.0,1.0,9.0,39,0.18181818181818182,0.2222222222222222,,,,,,0.6875,1.0,0.6666666666666666,0.6875,1.0,0.6666666666666666,0.6764705882352942,1.0,0.6428571428571429,,0.1875,0.18181818181818182,14.049586776859504,,0.13043478260869565,0.07692307692307693,0.18181818181818182,0.14705882352941177,0.0784313725490196,0.07692307692307693,,0.4,0.1111111111111111,0.14285714285714285,0.6875,0.8181818181818182,1.0,0.2222222222222222,0.25,0.5,0.6666666666666666,0.0625,,,,,,,,,,,,1.0,1.0,,,,0.8333333333333334,0.8,,,,0.6875,,0.54265,0.5754,0.5428999999999998,0.0625,0.0625,0.17391304347826086,0.391304347826087,3.1125,,0.38235294117647056,1.0,1.0,5.0,3.0,,,0.2,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.08333333333333333,0.0625,0.1,0.25,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200810,1610612738,Allan Ray,Allan Ray,200810,BOS,4964.0,83,8,158,154,66,40,31,312,3.0,5.0,,1.0,1.0,2.0,,2.0,4.0,8.0,2.0,5.0,1.0,1.0,1.0,5.0,,1.0,3.0,7.0,15,3.0,10.0,6.0,29.0,161,1.0,2.0,,1.0,4.0,4.0,7.0,2.0,4.0,14.0,6.0,8.0,6.0,,,5.0,1.0,1.0,4.0,2.0,6.0,1.0,4.0,,14.0,1.0,,4.0,5.0,2.0,7.0,4.0,2.0,4.0,2.0,8.0,4.0,7.0,16,3.0,6.0,1.0,7.0,1.0,4.0,14.0,66,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3,,0.5,0.3,0.4666666666666667,0.5,0.5714285714285714,0.46,0.3333333333333333,0.6363636363636364,0.5178571428571429,0.5,0.6363636363636364,0.4,0.06666666666666667,0.2,18.556701030927837,0.5,0.09090909090909091,0.016129032258064516,,0.07272727272727272,0.02564102564102564,,0.10526315789473684,,0.11764705882352941,,0.2,0.6,0.75,,0.08,,,0.32,0.5,0.5,0.75,0.2,0.4,0.4,0.5,0.2,0.2,0.2,1.0,0.3333333333333333,,0.3333333333333333,,,0.18181818181818182,0.5,0.09090909090909091,1.0,0.2727272727272727,0.6,0.2,0.47690600000000005,0.5057333333333333,0.4691227272727273,0.14285714285714285,0.2222222222222222,0.13793103448275862,0.4827586206896552,11.953333333333335,24.8,0.4177215189873418,,1.0,1.0,1.0,,,0.1111111111111111,,1.0,1.0,,,,3.0,,,0.0625,,0.043478260869565216,,,1.0,2.0,3.0,1.0,1.0,0.07692307692307693,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200838,1610612738,Kevinn Pinkney,Kevinn Pinkney,200838,BOS,5997.0,100,5,191,186,79,67,34,377,7.0,9.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,13.0,,,,,1.0,2.0,,,2.0,11.0,25,1.0,2.0,6.0,31.0,195,3.0,5.0,,,9.0,4.0,11.0,1.0,2.0,15.0,16.0,6.0,3.0,4.0,,2.0,1.0,2.0,5.0,,5.0,,4.0,,10.0,4.0,1.0,6.0,8.0,7.0,15.0,1.0,1.0,3.0,,4.0,1.0,8.0,12,1.0,8.0,1.0,9.0,1.0,5.0,15.0,79,0.7272727272727273,0.8888888888888888,1.0,0.5,,0.5,0.5,0.44,0.6,0.36363636363636365,0.46296296296296297,0.6,0.4230769230769231,0.5,0.6428571428571429,0.5,0.07407407407407407,0.08,0.1111111111111111,15.217391304347828,0.25,0.11320754716981132,0.05333333333333334,0.06666666666666667,0.10294117647058823,0.07446808510638298,0.041666666666666664,0.08695652173913043,0.1111111111111111,0.14285714285714285,,0.3333333333333333,0.7777777777777778,0.875,0.7142857142857143,0.1111111111111111,0.3333333333333333,0.5,0.48148148148148145,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,,0.07407407407407407,0.5,0.5,1.0,0.6,0.6666666666666666,,,,0.3076923076923077,0.75,,,0.15384615384615385,0.4074074074074074,0.5,0.4645833333333333,0.5544666666666667,0.43515769230769236,0.16129032258064516,0.1724137931034483,0.2903225806451613,0.4838709677419355,11.264,25.3,0.41361256544502617,1.0,1.0,3.0,2.0,1.0,,0.1,4.0,,3.0,1.0,1.0,,,,0.3333333333333333,0.15789473684210525,0.04,0.07692307692307693,,0.16666666666666666,1.0,3.0,,1.0,,0.2,0.5,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,4908.0,82,11,153,148,61,48,26,301,,4.0,,1.0,,1.0,2.0,7.0,5.0,8.0,,,,,2.0,7.0,,,3.0,7.0,19,2.0,7.0,1.0,21.0,151,,1.0,,,,1.0,5.0,1.0,3.0,6.0,,14.0,3.0,,1.0,6.0,2.0,2.0,5.0,3.0,8.0,1.0,1.0,,19.0,1.0,,5.0,6.0,1.0,7.0,4.0,4.0,5.0,,9.0,3.0,2.0,9,3.0,3.0,,2.0,,1.0,6.0,61,,,0.5,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.3684210526315789,,0.2,0.38461538461538464,,0.3125,0.3888888888888889,,0.3333333333333333,0.2692307692307692,0.10526315789473684,0.5,19.672131147540984,0.4444444444444444,0.10869565217391304,0.015873015873015872,,0.08620689655172414,0.013157894736842105,,0.045454545454545456,0.14285714285714285,0.17647058823529413,,0.15384615384615385,,,,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.3076923076923077,0.625,0.625,,,,,,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.5,1.0,,,,,0.125,,,,0.375,0.4230769230769231,0.3333333333333333,0.43489199999999995,0.6283,0.4140642857142857,0.037037037037037035,0.05,,0.2857142857142857,11.273684210526316,28.985714285714288,0.39869281045751637,4.0,1.0,4.0,3.0,,,0.1111111111111111,1.0,2.0,,1.0,,,1.0,,,,,0.043478260869565216,,,1.0,,3.0,2.0,1.0,,0.3333333333333333,1.0,,1.0,1.0,,1.0,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,4673.0,78,9,147,143,52,42,29,290,11.0,22.0,10.0,14.0,3.0,6.0,1.0,11.0,2.0,3.0,,,,,,1.0,,,1.0,14.0,36,,1.0,16.0,44.0,141,10.0,15.0,,,24.0,5.0,10.0,,1.0,11.0,6.0,22.0,,16.0,,1.0,,4.0,1.0,,1.0,,,,2.0,9.0,5.0,5.0,14.0,15.0,29.0,5.0,2.0,2.0,3.0,7.0,3.0,2.0,10,2.0,17.0,3.0,19.0,3.0,11.0,11.0,52,0.21428571428571427,0.5,,,,,,0.3888888888888889,0.6666666666666666,0.5,0.3783783783783784,0.6666666666666666,0.45454545454545453,0.4888888888888889,0.75,0.4583333333333333,0.02702702702702703,0.1111111111111111,,28.88888888888889,0.7142857142857143,0.1282051282051282,0.14285714285714285,0.38461538461538464,0.19230769230769232,0.19736842105263158,,0.15384615384615385,0.125,0.1111111111111111,0.2857142857142857,0.5945945945945946,0.5,0.5,0.18181818181818182,0.2972972972972973,0.09090909090909091,0.14285714285714285,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.5,,,,,0.02702702702702703,,,,0.9333333333333333,0.7142857142857143,,,,0.5454545454545454,0.5,,,0.09090909090909091,0.6216216216216216,,0.49056351351351346,0.5372363636363636,0.4885681818181818,0.24444444444444444,0.25,0.5454545454545454,0.25,4.35,25.5,0.35374149659863946,1.0,4.0,1.0,1.0,1.0,,0.5714285714285714,1.0,,6.0,,2.0,,1.0,,0.36363636363636365,0.46153846153846156,0.3,0.125,0.6666666666666666,0.5,,4.0,,,1.0,0.4,,1.0,1.0,1.0,1.0,,1.0,,,2.0,0.10526315789473684,0.1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,569.0,9,4,21,19,12,9,5,40,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1,,1.0,2.0,4.0,23,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,1.0,,,1,,2.0,,3.0,1.0,2.0,1.0,12,1.0,1.0,,,,,,1.0,,,0.5,,,0.6666666666666666,,0.5,0.5,,,15.384615384615383,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,0.5433,,,0.6666666666666666,1.0,,0.25,2.5,23.5,0.5714285714285714,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,462.0,8,6,16,16,11,12,4,32,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,2,,1.0,,,11,,2.0,,1.0,,,2.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2,,,,,,,,11,,,,,,,,,,,,,,,,,0.3333333333333333,,,18.181818181818183,1.0,0.1111111111111111,,,0.1,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,0.40965,0.3589,0.40965,,,,,12.15,24.8,0.6875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,103163.0,1719,-193,3309,3280,996,1016,436,6589,82.0,158.0,19.0,38.0,28.0,43.0,29.0,88.0,94.0,215.0,30.0,75.0,7.0,18.0,61.0,175.0,4.0,11.0,66.0,205.0,461,91.0,250.0,126.0,809.0,3536,27.0,71.0,6.0,16.0,80.0,59.0,115.0,32.0,84.0,261.0,232.0,178.0,261.0,40.0,,175.0,61.0,41.0,62.0,18.0,80.0,5.0,30.0,17.0,178.0,50.0,28.0,89.0,134.0,67.0,201.0,52.0,28.0,64.0,24.0,116.0,30.0,92.0,191,19.0,119.0,6.0,156.0,15.0,77.0,261.0,996,0.5658536585365853,0.6270270270270271,0.9560439560439561,0.364,0.375,0.38095238095238093,0.364,0.44468546637744033,0.38028169014084506,0.5130434782608696,0.480309423347398,0.41379310344827586,0.5376884422110553,0.517948717948718,0.43010752688172044,0.5829596412556054,0.35161744022503516,0.08893709327548807,0.16455696202531644,23.510889530307008,0.4482758620689655,0.08341143392689784,0.04101722723543889,0.09427609427609428,0.08577712609970674,0.0426479949077021,0.04703476482617587,0.07537688442211055,0.0653061224489796,0.10141509433962265,0.0947867298578199,0.2222222222222222,0.5189873417721519,0.6212121212121212,0.4878048780487805,0.12376933895921238,0.32954545454545453,0.3670886075949367,0.30239099859353025,0.4372093023255814,0.44976076555023925,0.6914893617021277,0.10548523206751055,0.4,0.40540540540540543,0.9666666666666667,0.24613220815752462,0.3485714285714286,0.3505747126436782,0.9508196721311475,0.4367816091954023,0.5,0.12643678160919541,0.36363636363636365,0.75,0.21608040201005024,0.6511627906976745,0.09045226130653267,0.3888888888888889,0.3316582914572864,0.5738396624472574,0.3485714285714286,0.49100960451977416,0.4882313432835821,0.4786258793969851,0.09961190168175937,0.14722753346080306,0.09888751545117429,0.3226205191594561,10.586334056399128,24.81680000000001,0.30099728014505894,15.0,17.0,41.0,28.0,3.0,3.0,0.1328125,47.0,13.0,17.0,13.0,3.0,7.0,28.0,7.0,0.10227272727272728,0.048295454545454544,0.050505050505050504,0.020958083832335328,0.10377358490566038,0.09302325581395349,25.0,8.0,12.0,6.0,11.0,0.024390243902439025,0.3787878787878788,24.0,15.0,24.0,10.0,,0.4166666666666667,0.3793103448275862,7.0,18.0,0.04986149584487535,0.10526315789473684,False,2.0,5.0,2.0,9.0,1.0,22.0,2.0,2.0,5.0,0.008,0.027906976744186046,0.013333333333333334,0.005714285714285714,0.05747126436781609,0.4,1.0,,,,,,,,,,,
