EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,PtsPutbacks,HeaveAttempts,FTOffRebounds,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,OffCorner3ReboundPct,Fg3aBlocked,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Clear Path Fouls,on,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,6182.0,103,-2,210,214,82,69,28,424,9.0,15.0,2.0,5.0,4.0,7.0,1.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,13.0,27.0,1.0,8.0,8.0,37.0,229,3.0,8.0,1.0,1.0,2.0,11.0,6.0,11.0,1.0,4.0,16.0,22.0,4.0,3.0,7.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,3.0,6.0,3.0,7.0,10.0,9.0,19.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,6.0,15.0,2.0,2.0,8.0,1.0,12.0,4.0,2.0,1.0,1.0,1.0,16.0,82,2.0,1.0,0.8461538461538461,0.8461538461538461,1.0,0.125,1.0,0.125,0.4814814814814814,0.375,0.5454545454545454,0.4142857142857143,0.5,0.5,0.4512195121951219,0.5,0.5333333333333333,0.2285714285714285,0.074074074074074,0.0666666666666666,0.2,18.77551020408163,0.2,0.1076923076923077,0.08,0.1071428571428571,0.1153846153846153,0.1075268817204301,0.0891089108910891,0.1851851851851851,0.037037037037037,0.1578947368421052,0.0714285714285714,0.1111111111111111,0.1212121212121212,0.2,0.0526315789473684,0.4285714285714285,0.6,0.6428571428571429,0.8888888888888888,0.1428571428571428,0.2,0.25,0.2,0.4285714285714285,0.4285714285714285,1.0,0.0285714285714285,1.0,1.0,1.0,0.2,0.5555555555555556,0.4,0.5,0.1111111111111111,1.0,1.0,0.5833333333333334,0.5714285714285714,0.0833333333333333,0.6571428571428571,0.5478385714285714,0.5384,0.5687625,0.1025641025641025,0.1290322580645161,0.2972972972972973,0.4324324324324324,6.351851851851852,24.5375,0.3904761904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,14571.0,243,-31,501,486,198,194,58,987,5.0,12.0,,,2.0,4.0,8.0,27.0,7.0,22.0,2.0,5.0,,,23.0,6.0,20.0,61.0,9.0,28.0,38.0,105.0,552,,5.0,,2.0,1.0,1.0,4.0,14.0,11.0,23.0,43.0,8.0,32.0,18.0,23.0,6.0,30.0,5.0,35.0,,8.0,75.0,1.0,4.0,3.0,8.0,12.0,5.0,17.0,1.0,5.0,2.0,7.0,3.0,7.0,,2.0,14.0,3.0,5.0,3.0,13.0,,,26.0,1.0,44.0,10.0,9.0,2.0,,2.0,43.0,198,3.0,9.0,0.2,0.2,0.6666666666666666,0.3214285714285714,,0.3214285714285714,0.3278688524590163,,0.2857142857142857,0.3764044943820224,,0.4,0.4678899082568807,0.0625,0.5657894736842105,0.3146067415730337,0.0983606557377049,0.0833333333333333,0.037037037037037,21.73144876325088,0.5,0.0526315789473684,0.0246913580246913,0.0410958904109589,0.0172413793103448,0.0488888888888888,0.0227272727272727,0.0208333333333333,0.0285714285714285,0.0217391304347826,0.0697674418604651,0.02,0.0677966101694915,0.04,0.0185185185185185,0.1348314606741573,0.4166666666666667,0.4545454545454545,0.4,0.3033707865168539,0.2962962962962963,0.3076923076923077,0.247191011235955,0.3181818181818182,0.3888888888888889,0.1428571428571428,0.0561797752808988,0.4,0.4,1.0,0.2584269662921348,,,,,,,0.16,0.5,0.24,0.449438202247191,0.4721258426966292,0.4093416666666667,0.4662239999999999,0.11,0.1408450704225352,0.0095238095238095,0.4095238095238095,10.947540983606554,25.02142857142857,0.3952095808383233,2.0,5.0,7.0,2.0,2.0,4.0,9.0,7.0,5.0,6.0,16.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,0.3636363636363636,0.1818181818181818,0.0714285714285714,0.0227272727272727,0.0416666666666666,0.125,0.3043478260869565,0.3043478260869565,0.5714285714285714,0.2857142857142857,0.2,0.4,0.3333333333333333,0.3043478260869565,0.0344827586206896,,,,,,,,,,,,,,,,,,,,,,True,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,49298.0,822,23,1694,1687,535,488,209,3381,61.0,97.0,5.0,8.0,24.0,36.0,21.0,51.0,31.0,84.0,,,,,16.0,9.0,113.0,232.0,4.0,16.0,62.0,300.0,1845,10.0,18.0,1.0,2.0,7.0,30.0,42.0,82.0,9.0,39.0,126.0,66.0,160.0,9.0,11.0,24.0,171.0,38.0,209.0,5.0,129.0,456.0,3.0,20.0,33.0,43.0,79.0,25.0,104.0,4.0,37.0,12.0,43.0,34.0,27.0,,4.0,70.0,6.0,23.0,23.0,58.0,2.0,12.0,79.0,11.0,85.0,25.0,22.0,4.0,1.0,4.0,126.0,535,6.0,22.0,0.2920353982300885,0.3,0.75,0.25,0.5,0.3636363636363636,0.4870689655172414,0.5555555555555556,0.5121951219512195,0.4798387096774194,0.575,0.478021978021978,0.528169014084507,0.625,0.5384615384615384,0.064516129032258,0.1034482758620689,0.1649484536082474,0.1372549019607843,18.24742268041237,0.6142857142857143,0.0770609318996415,0.0353356890459364,0.15,0.0188679245283018,0.0976863753213367,0.0317241379310344,0.0357142857142857,0.027027027027027,0.0225563909774436,0.0621468926553672,0.0354609929078014,0.1125,0.1621621621621621,0.04,0.3911290322580645,0.6288659793814433,0.7530864197530864,0.180327868852459,0.2056451612903226,0.4117647058823529,0.4772727272727273,0.3387096774193548,0.369047619047619,0.3734939759036144,0.5483870967741935,,,,,0.064516129032258,0.4,0.625,0.2,,,,0.3956043956043956,0.6666666666666666,0.0989010989010989,0.4556451612903225,0.4818481404958676,0.4608411764705882,0.4770843023255816,0.099236641221374,0.1020408163265306,0.1,0.42,8.416810344827587,38.71875,0.3158205430932703,,,4.0,2.0,1.0,1.0,3.0,4.0,33.0,11.0,31.0,3.0,25.0,6.0,,9.0,8.0,,1.0,,0.1111111111111111,0.0119047619047619,0.0652173913043478,0.054054054054054,0.1438356164383561,0.238095238095238,0.25,0.25,0.75,0.1,,,0.1111111111111111,0.3636363636363636,0.0588235294117647,1.0,6.0,5.0,2.0,12.0,3.0,1.0,1.0,4.0,0.0303030303030303,0.25,0.5,,,,,,,,,,True,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,13791.0,230,-19,474,468,177,161,70,942,8.0,15.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,10.0,,,21.0,12.0,11.0,22.0,8.0,31.0,4.0,50.0,512,2.0,4.0,,2.0,1.0,5.0,2.0,4.0,16.0,1.0,14.0,14.0,8.0,21.0,21.0,2.0,9.0,3.0,12.0,1.0,8.0,27.0,2.0,3.0,6.0,9.0,16.0,5.0,21.0,,9.0,2.0,6.0,4.0,1.0,,,7.0,,1.0,18.0,36.0,5.0,,11.0,3.0,8.0,4.0,,1.0,,1.0,14.0,177,8.0,,0.6363636363636364,0.6363636363636364,0.875,0.2580645161290322,,0.2580645161290322,0.5,0.5,0.5,0.4339622641509434,0.3333333333333333,0.325,0.4385964912280701,0.3571428571428571,0.3333333333333333,0.5849056603773585,0.0909090909090909,0.0666666666666666,0.3333333333333333,11.573236889692586,0.8571428571428571,0.0573248407643312,0.0181818181818181,0.0869565217391304,0.0357142857142857,0.0663716814159292,0.0226244343891402,0.0178571428571428,0.0142857142857142,0.0454545454545454,0.0212765957446808,0.0888888888888888,0.0615384615384615,0.0416666666666666,,0.2830188679245283,0.5333333333333333,0.5714285714285714,0.625,0.0566037735849056,0.3333333333333333,0.5,0.0754716981132075,0.5,0.5,1.0,0.1886792452830188,0.2,0.2,0.5,0.3962264150943396,0.5,0.3333333333333333,1.0,,,,0.15,0.3333333333333333,0.6,0.8679245283018868,0.5515150943396225,0.4852833333333333,0.5202824999999999,0.0701754385964912,0.1538461538461538,0.1,0.28,4.195454545454544,25.09677419354839,0.3734177215189873,1.0,4.0,6.0,2.0,2.0,3.0,3.0,6.0,2.0,,1.0,1.0,7.0,,,2.0,,,,,0.1875,,0.0666666666666666,0.0256410256410256,0.1111111111111111,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2,0.25,0.1666666666666666,0.2857142857142857,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,True,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,28472.0,475,48,977,976,252,250,119,1953,53.0,74.0,8.0,17.0,10.0,18.0,4.0,7.0,,6.0,,,,,5.0,1.0,57.0,87.0,,5.0,35.0,149.0,1064,8.0,17.0,,,3.0,19.0,11.0,20.0,1.0,5.0,27.0,92.0,22.0,,5.0,7.0,17.0,,17.0,,7.0,34.0,8.0,27.0,10.0,31.0,42.0,35.0,77.0,2.0,21.0,13.0,7.0,5.0,9.0,,1.0,16.0,2.0,2.0,20.0,56.0,6.0,3.0,47.0,8.0,47.0,25.0,4.0,9.0,2.0,9.0,27.0,252,6.0,2.0,0.8070175438596491,0.92,,,,,0.6551724137931034,0.4705882352941176,0.55,0.6195652173913043,0.4705882352941176,0.5238095238095238,0.6651785714285714,0.5,0.5625,0.0543478260869565,0.0804597701149425,0.081081081081081,0.1428571428571428,11.270125223613595,0.4375,0.0974842767295597,0.0803571428571428,0.0746268656716417,0.1,0.0907079646017699,0.0841346153846153,0.0803571428571428,0.0559006211180124,0.0945945945945946,0.0925925925925925,0.0476190476190476,0.1224489795918367,0.125,0.074074074074074,0.8043478260869565,0.7162162162162162,0.7794117647058824,0.7924528301886793,0.0760869565217391,0.5714285714285714,0.6666666666666666,0.0652173913043478,,,,,,,,0.0543478260869565,1.0,0.4705882352941176,0.125,,,,0.8571428571428571,0.5555555555555556,0.0476190476190476,0.8586956521739131,0.5621907608695653,0.5546733333333334,0.5553285714285714,0.2314814814814814,0.2427184466019417,0.1275167785234899,0.1812080536912751,2.3149425287356324,25.3,0.2579324462640737,,,,,,,,,,2.0,8.0,1.0,8.0,2.0,2.0,2.0,3.0,,,2.0,,,0.0434782608695652,0.1428571428571428,0.0465116279069767,1.0,,,,,,,,,,,14.0,,,9.0,5.0,2.0,1.0,1.0,,0.2222222222222222,,0.1666666666666666,,,,,,,,,True,,,,
2403,1610612743,Nene,Nene,2403,DEN,4553.0,76,33,153,148,25,26,17,301,8.0,14.0,,2.0,3.0,5.0,,5.0,3.0,5.0,,,,,,,11.0,24.0,,,6.0,28.0,148,1.0,3.0,,,,2.0,3.0,7.0,,,6.0,22.0,,,,1.0,3.0,3.0,6.0,1.0,1.0,15.0,1.0,3.0,3.0,11.0,15.0,4.0,19.0,1.0,2.0,,1.0,,6.0,,3.0,7.0,1.0,,9.0,15.0,2.0,1.0,10.0,2.0,9.0,5.0,,6.0,3.0,6.0,6.0,25,1.0,,1.0,1.0,,,,,0.4583333333333333,0.3333333333333333,0.4285714285714285,0.4583333333333333,0.3333333333333333,0.4285714285714285,0.5,0.25,0.4285714285714285,,0.0416666666666666,0.0714285714285714,,20.46783625730994,0.1428571428571428,0.1964285714285714,0.0681818181818181,0.1304347826086956,0.0909090909090909,0.1772151898734177,0.0727272727272727,,0.2307692307692307,0.1,0.1666666666666666,0.25,0.1818181818181818,0.2,0.0833333333333333,0.5833333333333334,0.5714285714285714,0.6153846153846154,1.0,0.2083333333333333,,,0.2083333333333333,0.6,0.6,1.0,,,,,,0.6666666666666666,,,,,,0.7142857142857143,0.6,,0.5833333333333334,0.4883124999999999,0.38245,0.4831,0.1785714285714285,0.1785714285714285,0.0714285714285714,0.2142857142857142,5.962500000000001,,0.1633986928104575,,,,,,,,,2.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,0.5,,0.1111111111111111,,,,,,,,,,,,,,,1.0,3.0,4.0,2.0,,,0.6666666666666666,,,,,,,,,,,True,,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,10863.0,181,7,366,369,119,117,54,735,22.0,34.0,3.0,8.0,11.0,12.0,,1.0,2.0,2.0,,,,,,,24.0,37.0,,,14.0,62.0,382,3.0,9.0,,,2.0,8.0,11.0,12.0,,6.0,28.0,36.0,12.0,,,7.0,4.0,,4.0,,3.0,8.0,3.0,14.0,6.0,36.0,48.0,18.0,66.0,,5.0,3.0,4.0,3.0,16.0,,,20.0,2.0,9.0,14.0,31.0,2.0,4.0,29.0,6.0,30.0,14.0,3.0,1.0,,1.0,28.0,119,4.0,2.0,0.75,0.8571428571428571,,,,,0.6486486486486487,0.3333333333333333,0.9166666666666666,0.6486486486486487,0.3333333333333333,0.9166666666666666,0.62,0.3076923076923077,0.8235294117647058,,0.1891891891891892,0.1764705882352941,1.0,16.317016317016318,0.2,0.288,0.1206896551724138,0.1176470588235294,0.0681818181818181,0.2386363636363636,0.10625,0.1276595744680851,0.0238095238095238,0.0909090909090909,0.2142857142857142,0.3783783783783784,0.2826086956521739,0.2,,0.918918918918919,0.6470588235294118,0.7857142857142857,0.7272727272727273,0.027027027027027,,,0.054054054054054,1.0,1.0,1.0,,,,,,0.8888888888888888,0.375,,,,,1.0,0.9166666666666666,,0.918918918918919,0.5750243243243244,0.527875,0.5794750000000001,0.2978723404255319,0.2978723404255319,0.1290322580645161,0.4516129032258064,1.3108108108108107,,0.3251366120218579,,,,,,,,,,1.0,,6.0,2.0,3.0,2.0,1.0,2.0,,,,,,0.4615384615384615,0.2592592592592592,0.064516129032258,,,,,,,,,,,,6.0,,1.0,4.0,1.0,,6.0,,0.0714285714285714,,,,,,,,,,,,True,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,37539.0,626,6,1294,1286,399,378,153,2580,138.0,194.0,25.0,38.0,36.0,51.0,16.0,38.0,49.0,144.0,2.0,5.0,,,22.0,11.0,203.0,376.0,6.0,27.0,114.0,538.0,1441,36.0,60.0,,4.0,10.0,82.0,52.0,98.0,14.0,52.0,162.0,252.0,154.0,15.0,21.0,26.0,60.0,6.0,66.0,,43.0,138.0,8.0,34.0,13.0,32.0,48.0,42.0,90.0,12.0,23.0,10.0,24.0,12.0,37.0,,6.0,61.0,5.0,20.0,13.0,48.0,2.0,17.0,98.0,3.0,143.0,53.0,19.0,7.0,1.0,7.0,162.0,399,3.0,19.0,0.6206896551724138,0.6885245901639344,0.8333333333333334,0.2222222222222222,,0.2307692307692307,0.5398936170212766,0.6,0.5306122448979592,0.5260545905707196,0.5625,0.4910714285714285,0.5725108225108225,0.6230769230769231,0.5594405594405595,0.0669975186104218,0.0691489361702127,0.1082474226804123,0.131578947368421,35.409614082599866,0.3934426229508196,0.0774818401937046,0.0779816513761468,0.0807453416149068,0.0776699029126213,0.078397212543554,0.0779220779220779,0.136986301369863,0.0458715596330275,0.0760869565217391,0.0354609929078014,0.1078431372549019,0.0941176470588235,0.12,0.0736196319018405,0.4813895781637717,0.711340206185567,0.7976878612716763,0.7101449275362319,0.0942928039702233,0.4210526315789473,0.4848484848484848,0.3573200992555831,0.3402777777777778,0.3402777777777778,0.4285714285714285,0.0124069478908188,0.4,0.4,1.0,0.0545905707196029,0.59375,0.6578947368421053,0.2,,,,0.4553571428571428,0.7058823529411765,0.0982142857142857,0.5483870967741935,0.51609315920398,0.506525,0.4980572072072072,0.1218961625282167,0.1277108433734939,0.1524163568773234,0.3011152416356877,7.868882978723405,26.28148148148148,0.3083462132921175,1.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,6.0,6.0,11.0,3.0,13.0,3.0,2.0,12.0,1.0,10.0,1.0,,0.1428571428571428,,0.0857142857142857,0.0555555555555555,0.063063063063063,0.4375,0.1818181818181818,0.1904761904761904,0.75,0.0625,0.0267857142857142,0.3333333333333333,0.0909090909090909,0.1904761904761904,0.0357142857142857,,40.0,1.0,,14.0,6.0,5.0,2.0,,,0.7142857142857143,,0.0909090909090909,1.0,1.0,2.0,0.037037037037037,0.0454545454545454,,,,True,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,32569.0,543,66,1118,1120,323,252,135,2238,40.0,58.0,8.0,12.0,10.0,15.0,2.0,10.0,9.0,22.0,4.0,12.0,1.0,2.0,110.0,30.0,51.0,90.0,48.0,122.0,47.0,293.0,1204,11.0,16.0,6.0,12.0,,40.0,13.0,24.0,34.0,16.0,81.0,76.0,26.0,132.0,110.0,9.0,32.0,1.0,33.0,1.0,25.0,67.0,3.0,9.0,10.0,23.0,33.0,13.0,46.0,1.0,17.0,6.0,15.0,6.0,16.0,1.0,2.0,31.0,2.0,8.0,22.0,46.0,,6.0,49.0,4.0,58.0,25.0,3.0,1.0,,1.0,81.0,323,2.0,3.0,0.7450980392156863,0.8085106382978723,0.9166666666666666,0.3934426229508196,0.5,0.3934426229508196,0.5666666666666667,0.6875,0.5416666666666666,0.5801886792452831,0.7142857142857143,0.5603448275862069,0.615546218487395,0.7142857142857143,0.6044776119402985,0.5754716981132075,0.1,0.1379310344827586,0.1,20.99921935987509,0.4838709677419355,0.0592783505154639,0.0244565217391304,0.0709219858156028,0.0297029702970297,0.0623818525519848,0.0255863539445629,0.0359712230215827,0.0240963855421686,0.0227272727272727,0.0307692307692307,0.0652173913043478,0.0783132530120482,0.04,0.0098039215686274,0.2735849056603773,0.6896551724137931,0.8,0.725,0.0471698113207547,0.2,0.2222222222222222,0.1037735849056603,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.0566037735849056,0.3333333333333333,0.3333333333333333,1.0,0.5188679245283019,0.4285714285714285,0.6666666666666666,0.25,0.0714285714285714,0.5,1.0,0.2586206896551724,0.6666666666666666,0.5172413793103449,0.8490566037735849,0.5564042452830189,0.5314826086956522,0.5532034482758621,0.1191489361702127,0.2232142857142857,0.136518771331058,0.2764505119453925,5.5922222222222215,25.359836065573774,0.2889087656529517,1.0,4.0,44.0,10.0,12.0,13.0,12.0,44.0,,1.0,6.0,,11.0,2.0,2.0,9.0,2.0,,3.0,,0.3823529411764705,,,,0.0879120879120879,0.5,0.4,0.4,0.9090909090909092,0.3571428571428571,0.0689655172413793,0.25,0.4,0.4,0.024390243902439,5.0,8.0,,1.0,3.0,1.0,,,1.0,0.0227272727272727,,0.5,0.0769230769230769,,1.0,,,,2.0,0.8,,True,,,,
693,1610612743,Joe Smith,Joe Smith,693,DEN,4560.0,76,-25,156,152,29,32,25,308,7.0,9.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,9.0,,,,,,,11.0,23.0,,,6.0,28.0,166,5.0,5.0,,,2.0,12.0,1.0,3.0,,1.0,3.0,12.0,10.0,,,1.0,,,,,,,1.0,5.0,4.0,7.0,13.0,6.0,19.0,,3.0,1.0,3.0,2.0,4.0,,2.0,7.0,,2.0,8.0,11.0,1.0,,7.0,1.0,7.0,4.0,,4.0,,4.0,3.0,29,,,0.5454545454545454,0.8571428571428571,,,,,0.4782608695652174,1.0,0.3333333333333333,0.4782608695652174,1.0,0.3333333333333333,0.5384615384615384,1.0,0.375,,0.0434782608695652,,0.2,18.0327868852459,0.4285714285714285,0.1296296296296296,0.0862068965517241,0.2222222222222222,0.0555555555555555,0.1527777777777778,0.0789473684210526,0.05,0.0769230769230769,,0.2352941176470588,0.0625,0.0952380952380952,0.1666666666666666,,0.391304347826087,0.7777777777777778,0.7777777777777778,0.4285714285714285,0.217391304347826,0.6,0.75,0.391304347826087,0.1111111111111111,0.1111111111111111,1.0,,,,,,0.8,1.0,0.25,,,,0.3333333333333333,1.0,,0.391304347826087,0.4875217391304347,0.5754800000000001,0.4699333333333333,0.1538461538461538,0.1538461538461538,0.4285714285714285,0.1071428571428571,8.756521739130434,,0.1858974358974359,,,,,,,,,,,,2.0,2.0,1.0,,1.0,2.0,,,,,,0.3333333333333333,0.1666666666666666,0.25,0.6666666666666666,,,,,,,,,,,8.0,,,1.0,4.0,3.0,1.0,1.0,,0.75,,0.2,,,,,,,,,True,,,,
