EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,Travels,PenaltyTurnovers,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,PenaltyArc3Frequency,SecondChanceAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,ThreePtAssists,Corner3Assists,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3Pct,PenaltyFg3Pct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,PtsPutbacks,BlockedShortMidRange,DefCorner3ReboundPct,Corner3FGM,PtsAssisted3s,Assisted3sPct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,SecondChanceFg3Pct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,SecondChanceCorner3PctAssisted
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,99.0,2,-6.0,2,4,1,6,1.0,1,6,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,1.0,1.0,1.0,1.0,0.3759,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,2858.0,48,-23.0,92,94,13,186,7.0,11,112,1.0,2.0,2.0,1.0,3.0,5.0,20.754716981132074,0.125,0.04081632653061224,0.125,0.4666666666666667,0.4606466666666666,12.7,17.0,27.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,4.0,3.0,15.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,3.0,1.0,5.0,5.0,1.0,2.0,2.0,10.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.16666666666666666,0.16666666666666666,0.5454545454545454,1.0,0.4,1.0,0.4411764705882353,1.0,0.125,0.26666666666666666,0.09090909090909091,0.5,0.6,0.024390243902439025,0.047619047619047616,1.0,0.13333333333333333,0.5,0.5,0.13333333333333333,0.5,1.0,1.0,0.5714285714285714,0.5714285714285714,0.06666666666666667,0.2,0.3333333333333333,0.4,0.3763,0.35729999999999995,0.0625,0.08333333333333333,0.13333333333333333,0.06666666666666667,24.075000000000003,0.18478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200751,1610612750,Randy Foye,Randy Foye,200751,MIN,2910.0,48,-36.0,92,93,13,185,7.0,13,110,,3.0,5.0,3.0,7.0,5.0,25.0,,0.06382978723404255,,0.4375,0.42983125,12.415384615384616,17.0,30.0,,2.0,1.0,,4.0,,1.0,2.0,,3.0,9.0,9.0,,,,3.0,4.0,4.0,,,2.0,1.0,4.0,4.0,3.0,1.0,,8.0,3.0,1.0,,3.0,2.0,3.0,,1.0,6.0,1.0,2.0,10.0,,5.0,,,,,,4.0,17.0,,,,,,,,0.21428571428571427,,0.3333333333333333,0.1875,0.07692307692307693,,0.5,0.08108108108108109,0.047619047619047616,,0.125,,,0.25,,,,,,0.0625,0.125,0.25,0.3125,,0.46238750000000006,0.23809523809523808,0.2777777777777778,,0.4444444444444444,24.5,0.18478260869565216,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.046511627906976744,0.0392156862745098,0.14285714285714285,0.041666666666666664,0.2,0.06666666666666667,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,5494.0,92,-74.0,180,181,23,361,16.0,26,216,1.0,18.0,25.0,3.0,8.0,9.0,16.826923076923077,0.06666666666666667,0.1875,0.09090909090909091,0.5925925925925926,0.42105,12.23076923076923,40.0,69.0,2.0,5.0,,2.0,5.0,3.0,,1.0,7.0,1.0,4.0,18.0,1.0,7.0,4.0,6.0,,2.0,12.0,2.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0,8.0,14.0,,,3.0,1.0,3.0,,2.0,6.0,1.0,2.0,5.0,,3.0,,7.0,,7.0,2.0,2.0,40.0,,0.8571428571428571,0.8571428571428571,0.2692307692307692,0.14285714285714285,0.25925925925925924,0.14285714285714285,0.3103448275862069,0.25,0.16666666666666666,0.037037037037037035,0.19230769230769232,0.2,0.5,0.2153846153846154,0.11764705882352941,0.2857142857142857,0.18518518518518517,0.4,0.5,0.18518518518518517,0.4,0.5,1.0,0.1875,0.23076923076923078,,0.037037037037037035,,0.2222222222222222,0.43607142857142855,0.3597333333333333,0.10344827586206896,0.10714285714285714,0.2222222222222222,0.1111111111111111,25.1,0.2222222222222222,,,7.0,7.0,,,,1.0,0.2,0.0875,0.07608695652173914,0.07692307692307693,0.08695652173913043,0.2631578947368421,,,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,7.0,2.0,1.0,3.0,0.16666666666666666,0.16666666666666666,0.1875,0.6,0.09523809523809523,0.4166666666666667,1.0,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,171.0,3,-5.0,6,7,1,13,1.0,2,8,,,,,,2.0,28.57142857142857,,,,0.5,0.48245,8.8,6.0,6.0,1.0,1.0,1.0,,,,,,1.0,,1.0,3.0,,,,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,3.0,6.0,,,,0.5,,0.5,,0.75,,0.75,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,0.5,0.5,,0.48245,0.5,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,0.5,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,3021.0,50,-43.0,104,104,12,208,16.0,21,118,1.0,3.0,3.0,,2.0,4.0,21.186440677966104,0.125,0.07142857142857142,0.16666666666666666,0.7619047619047619,0.42003809523809527,15.338095238095237,29.0,46.0,1.0,3.0,,1.0,2.0,4.0,,,6.0,,3.0,15.0,1.0,3.0,2.0,6.0,3.0,7.0,8.0,4.0,,,4.0,5.0,2.0,,2.0,11.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,,,5.0,1.0,,2.0,1.0,,1.0,,7.0,29.0,2.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.32608695652173914,0.3333333333333333,0.4375,,,,0.5,0.058823529411764705,0.05555555555555555,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.5,0.5,1.0,0.25,0.25,,,,0.14285714285714285,0.3246,0.36926666666666663,,,0.13333333333333333,0.4666666666666667,,0.27884615384615385,,,,,,1.0,1.0,,,,,,,0.1,,,1.0,,2.0,,,,,,1.0,,,2.0,0.3333333333333333,0.3333333333333333,,,,,1.0,0.5,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,3458.0,58,-49.0,115,113,18,228,2.0,7,136,,5.0,9.0,,2.0,3.0,11.76470588235294,,0.10416666666666667,,0.2222222222222222,0.5179625,6.0,21.0,29.0,3.0,5.0,,,,1.0,1.0,1.0,4.0,2.0,3.0,14.0,1.0,2.0,2.0,,,3.0,8.0,,-1.0,,5.0,5.0,1.0,3.0,1.0,10.0,5.0,8.0,3.0,4.0,2.0,2.0,,2.0,6.0,,,4.0,,1.0,1.0,,,,,3.0,21.0,,1.0,1.0,0.5714285714285714,0.5,0.6111111111111112,0.5,0.6363636363636364,0.5,1.5,0.2222222222222222,,,0.6666666666666666,0.1282051282051282,0.043478260869565216,,0.5555555555555556,0.6,0.6,,,,,0.5,0.5,0.1111111111111111,0.1111111111111111,,0.7777777777777778,0.52675,,0.1,0.125,0.14285714285714285,0.21428571428571427,31.45,0.1826086956521739,1.0,1.0,3.0,4.0,,5.0,,2.0,,0.05263157894736842,0.04838709677419355,,0.0967741935483871,0.2,,1.0,2.0,,,,,,1.0,,,,,1.0,,1.5,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,2947.0,49,-43.0,98,96,13,194,2.0,27,121,2.0,6.0,11.0,3.0,9.0,1.0,27.826086956521742,0.2222222222222222,0.13333333333333333,0.14285714285714285,0.07142857142857142,0.43604074074074056,5.837037037037036,18.0,21.0,7.0,8.0,1.0,8.0,17.0,,,1.0,15.0,1.0,,30.0,2.0,4.0,4.0,3.0,,2.0,22.0,8.0,,2.0,1.0,1.0,,1.0,,2.0,4.0,2.0,1.0,1.0,,3.0,,1.0,4.0,,2.0,,,,,2.0,,2.0,,2.0,18.0,,0.7333333333333333,0.8461538461538461,0.5555555555555556,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5,0.25,0.03571428571428571,0.07407407407407407,0.11764705882352941,0.25,0.1111111111111111,0.09523809523809523,,0.2857142857142857,0.875,0.875,0.6071428571428571,0.47058823529411764,0.5333333333333333,0.75,,,,0.03571428571428571,0.25,0.32142857142857145,0.42227499999999996,0.42049999999999993,,,0.13333333333333333,0.06666666666666667,56.5,0.1836734693877551,1.0,1.0,5.0,5.0,1.0,1.0,,1.0,,0.10869565217391304,0.09433962264150944,,0.18181818181818182,0.2857142857142857,0.1,0.25,1.0,,1.0,,1.0,,1.0,,1.0,,,,0.3333333333333333,0.25,,,0.06666666666666667,,0.7142857142857143,,0.25,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,4.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612750,Mike James,Mike James,2229,MIN,2040.0,34,-43.0,65,65,8,130,2.0,5,84,1.0,1.0,1.0,1.0,3.0,4.0,18.42105263157895,0.2,0.045454545454545456,1.0,0.18181818181818182,0.5092363636363637,7.859999999999999,15.0,31.0,3.0,3.0,1.0,,,1.0,1.0,5.0,4.0,6.0,,11.0,,,,1.0,,2.0,,8.0,5.0,,3.0,3.0,1.0,1.0,1.0,6.0,,,,2.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,2.0,15.0,,,,0.8,,0.5,,0.5,,0.5,0.5454545454545454,,,0.6666666666666666,,,,0.2727272727272727,1.0,1.0,,,,,0.5,0.5,0.09090909090909091,0.45454545454545453,0.5,0.8181818181818182,,0.59715,,,,0.18181818181818182,24.700000000000003,0.23076923076923078,1.0,1.0,,,,,,,,,,,,,,0.5,,,1.0,,,,1.0,,,,,1.0,1.0,0.5,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,3.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,2184.0,36,-26.0,72,73,5,145,1.0,3,86,,,2.0,1.0,4.0,,10.0,,,,0.2,0.52599,10.133333333333333,21.0,44.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,9.0,1.0,1.0,2.0,1.0,,2.0,,4.0,,,,1.0,,,,3.0,,,,,,2.0,,,2.0,,2.0,2.0,,1.0,,,,,,2.0,21.0,,,,0.6666666666666666,1.0,0.7,1.0,0.75,1.0,1.0,0.4,,,,,,,0.2,1.0,1.0,0.2,1.0,1.0,,,,0.4,,1.0,0.6,0.6648,0.6648,0.16666666666666666,0.25,0.2222222222222222,0.2222222222222222,23.7,0.2916666666666667,,,2.0,2.0,,,,,,0.07407407407407407,0.058823529411764705,,0.058823529411764705,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,0.2,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,,1.0,3.0,1.0,0.5,0.5,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
