EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceShotQualityAvg,PenaltyCorner3FGA,LostBallTurnovers,Travels,Blocked2s,BlockedShortMidRange,Blocks,ShortMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,7613.0,127,-32.0,248,240,108,104,30,488,4.0,14.0,1.0,3.0,5.0,4.0,8.0,2.0,7.0,3.0,3.0,13.0,3.0,8.0,10.0,29,3.0,16.0,12.0,41,255,1.0,4.0,4.0,5.0,10.0,3.0,8.0,6.0,25.0,16.0,4.0,9.0,13.0,3.0,5.0,11.0,1.0,12.0,1.0,5.0,1.0,5.0,25.0,3.0,1.0,1.0,4.0,15.0,2.0,21.0,5.0,26.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,8.0,10.0,1.0,1.0,11.0,1.0,1.0,14.0,1.0,1.0,7.0,25.0,108,1.0,0.8,0.8,1.0,0.1875,0.375,0.1875,0.3448275862068966,0.5,0.32222222222222224,0.5277777777777778,0.39215686274509803,0.6666666666666666,0.5952380952380952,0.35555555555555557,0.1724137931034483,0.35714285714285715,19.434628975265017,0.5,0.18181818181818182,0.07142857142857142,0.16304347826086957,0.013513513513513514,0.18181818181818182,0.08333333333333333,0.16666666666666666,0.03636363636363636,0.037037037037037035,0.1111111111111111,0.13636363636363635,0.20833333333333334,0.15217391304347827,0.23529411764705882,0.037037037037037035,0.3111111111111111,0.2857142857142857,0.4444444444444444,1.0,0.17777777777777778,0.5,0.5,0.5,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.06666666666666667,0.28888888888888886,0.23076923076923078,0.23076923076923078,1.0,1.0,0.2777777777777778,0.6,0.4444444444444444,0.375,0.6666666666666666,0.23076923076923078,0.4548600000000001,0.45983611111111106,0.13725490196078433,0.2,0.0975609756097561,0.6097560975609756,7.372413793103448,24.949999999999996,0.43548387096774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1533,1610612742,Anthony Johnson,Anthony Johnson,1533,DAL,900.0,15,-14.0,27,26,4,12,5,53,,,,,,,,2.0,2.0,,1.0,1.0,,,2.0,2,1.0,1.0,,7,36,1.0,,2.0,1.0,1.0,,,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,1.0,4.0,,,1.0,,,,,,,2.0,4,2.0,0.5,0.5,1.0,1.0,,1.0,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,1.0,1.0,0.3333333333333333,,,9.09090909090909,,,,0.1,0.08333333333333333,,0.5,0.09090909090909091,0.14285714285714285,,,,,0.14285714285714285,,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.42893333333333333,0.3687,,,0.2857142857142857,0.2857142857142857,19.9,25.0,0.14814814814814814,1.0,1.0,1.0,0.14285714285714285,1.0,0.3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,7115.0,119,-88.0,233,229,91,110,24,462,6.0,6.0,,4.0,4.0,1.0,5.0,2.0,4.0,6.0,2.0,4.0,,2.0,9.0,15,2.0,10.0,,24,291,,,,6.0,8.0,,4.0,,12.0,12.0,6.0,6.0,4.0,2.0,1.0,4.0,2.0,6.0,2.0,4.0,,,14.0,,2.0,,4.0,5.0,1.0,10.0,2.0,12.0,,,,,4.0,,2.0,1.0,5.0,1.0,10.0,12.0,,,1.0,1.0,,,,,,12.0,91,2.0,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,0.6,0.75,0.48,0.5,0.48,,0.5,0.4,0.06666666666666667,,11.406844106463879,0.8,0.08333333333333333,,0.06493506493506493,0.024096385542168676,0.21052631578947367,,0.09375,0.017241379310344827,0.06666666666666667,,,0.14285714285714285,0.07894736842105263,0.1875,,0.24,1.0,1.0,0.5,0.2,0.2,0.25,1.0,0.16,0.5,0.5,1.0,0.24,0.16,0.5,0.5,1.0,,0.3333333333333333,1.0,0.16666666666666666,,0.64,0.5,0.48907799999999996,0.48674166666666663,,,,0.5,9.086666666666666,23.9,0.3905579399141631,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,11475.0,191,-36.0,374,366,155,169,42,740,15.0,28.0,1.0,3.0,7.0,3.0,8.0,4.0,21.0,3.0,6.0,18.0,2.0,7.0,22.0,57,6.0,21.0,16.0,78,396,4.0,,4.0,5.0,17.0,2.0,8.0,2.0,18.0,14.0,30.0,12.0,18.0,6.0,5.0,15.0,9.0,24.0,5.0,8.0,3.0,4.0,57.0,,6.0,1.0,6.0,11.0,1.0,18.0,7.0,25.0,,1.0,1.0,,10.0,1.0,9.0,4.0,14.0,1.0,8.0,19.0,,1.0,26.0,,8.0,24.0,4.0,,13.0,18.0,155,6.0,0.3181818181818182,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.25,0.2857142857142857,0.38596491228070173,0.29411764705882354,0.3974358974358974,0.32,0.4431818181818182,0.4,0.32142857142857145,0.2692307692307692,0.08771929824561403,0.10714285714285714,24.0,0.7142857142857143,0.05263157894736842,0.05555555555555555,0.09166666666666666,0.05,0.15789473684210525,,0.10759493670886076,0.03550295857988166,0.06521739130434782,,0.0625,0.06896551724137931,0.11864406779661017,0.16666666666666666,,0.358974358974359,0.5357142857142857,0.6,0.26666666666666666,0.10256410256410256,0.375,0.5,,0.2692307692307692,0.19047619047619047,0.19047619047619047,0.75,0.038461538461538464,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.28,0.42857142857142855,0.28,0.2857142857142857,0.6282051282051282,0.3333333333333333,0.4725544871794872,0.46137,0.14942528735632185,0.19696969696969696,0.05128205128205128,0.23076923076923078,8.166666666666668,25.338095238095235,0.4144385026737968,2.0,0.5,0.4,0.044444444444444446,,0.39221,1.0,1.0,,1.0,1.0,1.0,0.25,0.125,0.04,1.0,1.0,1.0,6.0,2.0,4.0,1.0,7.0,1.0,1.0,1.0,0.034482758620689655,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,6554.0,109,-4.0,216,211,90,78,22,427,6.0,11.0,9.0,2.0,3.0,3.0,3.0,2.0,4.0,,,,,,11.0,18,,,4.0,26,224,9.0,4.0,12.0,3.0,5.0,,,,6.0,12.0,10.0,,,,1.0,2.0,,2.0,,2.0,,,4.0,3.0,10.0,3.0,6.0,13.0,1.0,20.0,16.0,36.0,2.0,5.0,4.0,1.0,2.0,,1.0,2.0,4.0,,9.0,11.0,2.0,,3.0,,,5.0,1.0,,3.0,6.0,90,1.0,0.5454545454545454,0.8571428571428571,,,,,0.6111111111111112,0.6,0.6111111111111112,0.6,0.65,0.5454545454545454,0.6,,0.05555555555555555,0.09090909090909091,9.836065573770492,0.5,0.14285714285714285,0.3333333333333333,0.16883116883116883,0.14925373134328357,0.2727272727272727,0.13043478260869565,0.1919191919191919,0.14444444444444443,0.07692307692307693,0.0625,0.2,0.1111111111111111,0.17647058823529413,0.25,0.3333333333333333,0.6111111111111112,0.5454545454545454,0.6,0.3333333333333333,0.16666666666666666,1.0,1.0,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,,,,,,1.0,0.6,0.6666666666666666,,,0.6111111111111112,,0.4454833333333333,0.42254,0.15,0.15,0.46153846153846156,0.23076923076923078,5.561111111111112,,0.4166666666666667,4.0,0.4444444444444444,0.4444444444444444,0.24,0.2857142857142857,0.4965,,1.0,1.0,9.0,4.0,9.0,,0.3333333333333333,,4.0,,,,8.0,,,2.0,,6.0,,0.125,0.6666666666666666,0.4444444444444444,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2788,1610612742,DJ Mbenga,DJ Mbenga,2788,DAL,981.0,16,-13.0,33,33,17,30,4,66,1.0,3.0,2.0,,1.0,1.0,3.0,,1.0,,,,,,2.0,7,,,2.0,6,42,2.0,,2.0,1.0,3.0,,,,2.0,4.0,,,,,1.0,3.0,2.0,5.0,2.0,1.0,,2.0,12.0,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,1.0,3.0,,,1.0,,,2.0,,,1.0,2.0,17,1.0,1.0,1.0,,,,,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.375,0.5,0.3333333333333333,,0.14285714285714285,0.3333333333333333,23.684210526315788,,,,0.125,,,0.25,0.1,0.07142857142857142,,,,0.3333333333333333,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,1.0,0.3333333333333333,,,,0.42857142857142855,,0.3859714285714286,0.43826666666666664,0.125,0.125,0.3333333333333333,0.3333333333333333,6.9,,0.5151515151515151,1.0,0.5,0.5,,0.5,0.3532,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,4035.0,67,-9.0,130,131,50,61,12,261,2.0,2.0,,2.0,2.0,2.0,6.0,6.0,12.0,2.0,,3.0,,,10.0,20,2.0,5.0,7.0,33,138,2.0,,2.0,4.0,6.0,,,3.0,11.0,8.0,12.0,6.0,3.0,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,,,3.0,2.0,1.0,6.0,,6.0,,2.0,2.0,,2.0,,2.0,,2.0,,6.0,10.0,2.0,,6.0,1.0,1.0,7.0,,,2.0,11.0,50,1.0,0.4,0.4,1.0,0.4,,0.4,0.5,0.6666666666666666,0.52,0.6666666666666666,0.5689655172413793,0.5,0.6875,0.2,0.05,,21.52777777777778,1.0,0.14285714285714285,,0.06060606060606061,,0.16666666666666666,,0.09803921568627451,,,,0.3333333333333333,,,0.14285714285714285,,0.08,1.0,1.0,1.0,0.24,0.3333333333333333,0.4,,0.48,0.5,0.5,0.3333333333333333,0.08,0.12,,,,,0.3333333333333333,1.0,,,0.28,,0.43074799999999996,0.45626666666666665,0.07407407407407407,0.09090909090909091,0.06060606060606061,0.3333333333333333,13.939999999999998,24.52,0.38461538461538464,1.0,0.5,0.5,,,0.4065,,,,,,,0.16666666666666666,0.25,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1493.0,25,9.0,47,46,20,22,3,93,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,5,2.0,2.0,8.0,20,46,1.0,2.0,5.0,2.0,3.0,1.0,1.0,8.0,15.0,2.0,4.0,6.0,2.0,2.0,,,,,,,,,,,2.0,,2.0,2.0,5.0,9.0,2.0,11.0,1.0,1.0,,1.0,2.0,,1.0,,2.0,,1.0,2.0,1.0,,4.0,,,8.0,,,3.0,15.0,20,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.8571428571428571,0.875,0.9090909090909091,0.8333333333333334,0.9375,0.2857142857142857,,,25.0,1.0,0.8333333333333334,,0.2,0.125,0.2857142857142857,,0.23529411764705882,0.09090909090909091,0.25,,0.25,,0.25,0.2,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,,0.2857142857142857,1.0,1.0,1.0,0.5,0.5,0.5,0.25,1.0,0.7142857142857143,1.0,0.5141285714285715,0.5098,0.3,0.375,0.25,0.75,6.08,24.6,0.425531914893617,,,0.75,0.125,,0.55065,,1.0,,,,,,0.5,,,1.0,1.0,,,,,,1.0,,1.0,,,,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,5640.0,94,-49.0,191,187,99,109,19,378,2.0,11.0,1.0,1.0,6.0,,3.0,4.0,10.0,1.0,4.0,7.0,3.0,6.0,6.0,24,4.0,8.0,11.0,35,209,1.0,,,3.0,13.0,3.0,7.0,6.0,21.0,4.0,8.0,6.0,7.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,,1.0,,2.0,12.0,,14.0,1.0,15.0,,3.0,1.0,2.0,5.0,1.0,3.0,2.0,7.0,1.0,3.0,6.0,,1.0,10.0,,,19.0,1.0,,7.0,21.0,99,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.42857142857142855,0.5,0.25,0.23076923076923078,0.375,0.375,0.4268292682926829,,0.40384615384615385,0.25,0.08333333333333333,0.09090909090909091,22.535211267605636,0.7142857142857143,,,0.18461538461538463,0.015151515151515152,0.1,,0.16470588235294117,0.011111111111111112,,,0.05555555555555555,0.14285714285714285,0.2727272727272727,0.07142857142857142,,0.34375,0.18181818181818182,0.2,0.5,0.09375,,,,0.3125,0.4,0.4,0.25,0.03125,0.21875,0.5714285714285714,0.5714285714285714,0.5,0.5,0.3,0.16666666666666666,0.3,0.5,0.59375,0.5714285714285714,0.479928125,0.47455500000000006,0.18421052631578946,0.23333333333333334,,0.6,9.499999999999998,24.6,0.518324607329843,,,,,,0.5412,1.0,2.0,,2.0,1.0,2.0,0.3333333333333333,0.16666666666666666,0.05,,1.0,1.0,6.0,,,,2.0,3.0,,2.0,0.06666666666666667,,,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,2231.0,37,,68,70,14,30,11,138,4.0,6.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,,4.0,,1.0,6.0,12,,5.0,7.0,19,76,3.0,,2.0,5.0,7.0,,1.0,1.0,11.0,4.0,8.0,,4.0,,,2.0,,2.0,,,1.0,1.0,4.0,1.0,1.0,,1.0,3.0,1.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,6.0,,,9.0,1.0,,5.0,11.0,14,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.7142857142857143,0.35294117647058826,0.625,0.4523809523809524,0.25,0.6111111111111112,0.29411764705882354,,,25.60975609756098,,0.25,,0.17647058823529413,0.043478260869565216,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.05714285714285714,,0.16666666666666666,0.125,,0.2857142857142857,0.2,0.2,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.5,0.23529411764705882,0.25,0.25,,0.11764705882352941,0.5,0.5,,0.058823529411764705,0.23529411764705882,,,,0.5,0.5,0.75,0.125,,0.6470588235294118,,0.5070687500000001,0.5097428571428572,0.23809523809523808,0.3125,0.10526315789473684,0.5789473684210527,5.808333333333334,27.259999999999998,0.20588235294117646,1.0,0.3333333333333333,0.25,,,0.5197,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,0.16666666666666666,1.0,0.5,0.25,,,,1.0,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,
