EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,Blocked3s,BlockedArc3,on
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,4488.0,75,-8,144,150,39,50,15,294,3.0,3.0,1.0,4.0,4.0,10.0,2.0,2.0,3.0,2.0,8.0,1.0,2.0,4.0,7.0,6.0,18.0,4.0,30,169,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,11.0,2.0,6.0,18.0,8.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,8.0,11,1.0,3,1.0,4.0,2.0,1.0,1.0,1.0,1.0,11.0,39,1.0,0.25,0.25,1.0,0.3333333333333333,0.6,0.3333333333333333,0.5714285714285714,1.0,0.5,0.52,0.3333333333333333,0.7857142857142857,0.5555555555555556,0.3333333333333333,0.7857142857142857,0.72,17.5,1.0,0.2222222222222222,0.07547169811320754,0.05970149253731343,0.0625,0.13636363636363635,1.0,0.12,1.0,1.0,0.16,0.25,0.25,1.0,0.4,0.4,0.4,1.0,0.32,0.25,0.25,1.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,0.72,0.25,0.524256,0.55095,0.5242357142857144,0.07407407407407407,0.2222222222222222,0.06666666666666667,0.36666666666666664,13.62857142857143,24.40555555555556,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,137813.0,2297,608,4627,4615,1001,907,425,9242,90.0,190.0,25.0,77.0,31.0,89.0,3.0,3.0,13.0,31.0,112.0,10.0,22.0,380.0,626.0,62.0,201.0,146.0,1092,4895,47.0,102.0,9.0,121.0,90.0,146.0,13.0,35.0,278.0,596.0,164.0,186.0,109.0,31.0,50.0,90.0,25.0,220.0,341.0,43.0,480.0,610.0,35.0,24.0,82.0,20.0,88.0,160,7.0,137,9.0,178.0,79.0,107.0,47.0,107.0,59.0,278.0,1001,15.0,0.7842105263157895,0.8538681948424068,1.0,0.30845771144278605,0.37142857142857144,0.31313131313131315,0.6070287539936102,0.46078431372549017,0.6164383561643836,0.5719467956469165,0.49099099099099097,0.6049723756906077,0.6020971302428256,0.5084033613445378,0.6435185185185185,0.2430471584038694,19.242779078844652,0.4268292682926829,0.33858267716535434,0.19452367370222476,0.19535091640590077,0.2082514734774067,0.21830065359477124,0.5514018691588785,0.22974607013301088,0.47368421052631576,0.5084745762711864,0.09310761789600967,0.3246753246753247,0.33783783783783783,0.68,0.10761789600967352,0.34831460674157305,0.34831460674157305,1.0,0.1354292623941959,0.2767857142857143,0.2767857142857143,1.0,0.02702702702702703,0.0718232044198895,0.23076923076923078,0.12154696132596685,0.45454545454545453,0.6771463119709794,0.28440366972477066,0.542377427184466,0.5246505681818182,0.5324022346368715,0.08906426155580609,0.1151603498542274,0.1108058608058608,0.25457875457875456,4.977156549520768,24.800000000000004,0.21633888048411498,265.0,359.0,38.0,71.0,66.0,92.0,3.0,2.0,6.0,5.0,12.0,59.0,62.0,3.0,33.0,40.0,19.0,21.0,3.0,22.0,27.0,100.0,3.0,96.0,130.0,23.0,119.0,95.0,24.0,10.0,47.0,4.0,11.0,2.0,16.0,4.0,10.0,9.0,19.0,1.0,19.0,49.0,11.0,3.0,1.0,16.0,0.5555555555555556,0.052715654952076675,0.04735376044568245,0.06842105263157895,0.03896103896103896,0.027777777777777776,0.08064516129032258,0.19834710743801653,0.04258675078864353,0.06776947705442903,0.1,0.07878787878787878,0.06458333333333334,0.042986425339366516,0.041666666666666664,0.1419624217118998,0.21391752577319587,0.13541666666666666,0.06686046511627906,0.43409915356711004,0.7381615598885793,0.7748538011695907,0.8377358490566038,0.6555555555555556,0.6396396396396397,0.5352112676056338,0.2894736842105263,1.0,1.0,0.05405405405405406,0.3333333333333333,1.0,0.5082872928176796,0.717391304347826,,,,,,,,,,,,,True
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,121103.0,2018,449,4063,4065,847,811,382,8128,15.0,34.0,79.0,184.0,66.0,140.0,8.0,10.0,27.0,79.0,214.0,16.0,44.0,139.0,292.0,145.0,354.0,60.0,773,4303,12.0,23.0,18.0,65.0,22.0,48.0,26.0,71.0,152.0,184.0,94.0,420.0,212.0,79.0,71.0,123.0,43.0,298.0,112.0,5.0,147.0,177.0,18.0,12.0,49.0,11.0,82.0,167,4.0,116,50.0,78.0,29.0,15.0,8.0,15.0,9.0,152.0,847,21.0,0.6618705035971223,0.6814814814814815,0.9655172413793104,0.4096045197740113,0.36619718309859156,0.4119318181818182,0.476027397260274,0.5217391304347826,0.4583333333333333,0.5518575851393189,0.6585365853658537,0.5126050420168067,0.5675477239353891,0.6914893617021277,0.5588235294117647,0.5479876160990712,16.23304425172337,0.3673469387755102,0.046296296296296294,0.07193320488118175,0.07150050352467271,0.06666666666666667,0.07313432835820896,0.6,0.05263157894736842,0.4411764705882353,0.4838709677419355,0.2848297213622291,0.42934782608695654,0.43646408839779005,0.7341772151898734,0.21671826625386997,0.4714285714285714,0.4748201438848921,0.9848484848484849,0.33126934984520123,0.3691588785046729,0.37089201877934275,0.9493670886075949,0.1951219512195122,0.226890756302521,0.37037037037037035,0.3697478991596639,0.36363636363636365,0.6625386996904025,0.37264150943396224,0.522629393468118,0.5105800000000001,0.5073978448275862,0.04633781763826607,0.09206349206349207,0.08408796895213454,0.19663648124191463,13.08732876712329,24.81779661016949,0.20846665025842973,45.0,74.0,4.0,9.0,9.0,16.0,4.0,6.0,10.0,10.0,11.0,30.0,8.0,2.0,15.0,52.0,39.0,13.0,11.0,17.0,14.0,15.0,1.0,30.0,30.0,8.0,35.0,27.0,8.0,11.0,31.0,2.0,6.0,2.0,8.0,6.0,8.0,9.0,6.0,,12.0,7.0,,2.0,,12.0,0.5555555555555556,0.05136986301369863,0.12162162162162163,0.08823529411764706,0.016304347826086956,0.01098901098901099,0.013550135501355014,0.06993006993006994,0.024263431542461005,0.0172209026128266,0.010610079575596816,0.010135135135135136,0.018433179723502304,0.02444987775061125,0.023809523809523808,0.07551487414187644,0.06647398843930635,0.08433734939759036,0.02359882005899705,0.11455108359133127,0.6081081081081081,0.6923076923076923,0.6,0.4666666666666667,0.21951219512195122,0.4444444444444444,,0.5,0.75,0.24390243902439024,0.6,1.0,0.13445378151260504,0.5625,15.0,2.0,2.0,2.0,3.0,0.005649717514124294,0.007142857142857143,0.004672897196261682,0.005649717514124294,,,,True
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,128809.0,2147,502,4304,4282,848,739,410,8586,88.0,213.0,70.0,157.0,,,,,,,2.0,,1.0,485.0,841.0,,2.0,365.0,1335,4576,65.0,119.0,1.0,192.0,84.0,145.0,,1.0,256.0,670.0,300.0,,2.0,,48.0,69.0,36.0,159.0,319.0,39.0,445.0,616.0,61.0,30.0,175.0,36.0,99.0,236,29.0,358,15.0,471.0,255.0,92.0,18.0,92.0,44.0,256.0,848,15.0,0.6907216494845361,0.7630979498861048,,,,,0.5766944114149821,0.5462184873949579,0.5793103448275863,0.575326215895611,0.5416666666666666,0.5753424657534246,0.6418269230769231,0.631578947368421,0.6530612244897959,0.002372479240806643,25.376569037656907,0.3485714285714286,0.36792452830188677,0.19298245614035087,0.19205298013245034,0.21649484536082475,0.18194640338504936,0.4782608695652174,0.2526690391459075,0.4131455399061033,0.46808510638297873,0.18623962040332148,0.445859872611465,0.445859872611465,0.6571428571428571,,,,,0.002372479240806643,,,,,,,0.00684931506849315,,0.561091340450771,,0.5052604982206405,0.5283451086956521,0.5093873287671233,0.24975514201762977,0.25024533856722275,0.14382022471910114,0.19176029962546817,5.420214030915576,26.35,0.1970260223048327,327.0,471.0,58.0,99.0,64.0,93.0,,,1.0,,62.0,88.0,92.0,,63.0,21.0,11.0,10.0,4.0,8.0,49.0,121.0,1.0,87.0,171.0,27.0,68.0,40.0,28.0,12.0,114.0,5.0,31.0,10.0,17.0,16.0,51.0,22.0,77.0,,19.0,71.0,3.0,15.0,3.0,17.0,,0.07491082045184304,0.08067940552016985,0.11737089201877934,,0.00980392156862745,0.10262934690415607,0.18872017353579176,0.08347529812606473,0.09626274065685164,0.14035087719298245,0.1165644171779141,0.05947136563876652,0.08168316831683169,0.08743169398907104,0.18518518518518517,0.2,0.14285714285714285,0.09278350515463918,0.5587188612099644,0.6942675159235668,0.7551963048498845,0.7125382262996942,0.6363636363636364,0.825,0.5858585858585859,0.1896551724137931,,,0.008333333333333333,,,0.636986301369863,0.6881720430107527,,,,,7.0,,,,,10.0,,,True
959,1610612756,Steve Nash,Steve Nash,959,PHX,160949.0,2682,609,5372,5375,1149,1106,506,10747,85.0,154.0,128.0,253.0,17.0,27.0,3.0,2.0,2.0,139.0,316.0,30.0,69.0,361.0,628.0,156.0,343.0,222.0,1412,5754,19.0,38.0,31.0,96.0,68.0,124.0,32.0,71.0,335.0,74.0,648.0,249.0,316.0,139.0,687.0,884.0,459.0,1965.0,186.0,2.0,239.0,269.0,194.0,158.0,287.0,47.0,54.0,117,5.0,262,62.0,247.0,56.0,6.0,,6.0,5.0,335.0,1149,17.0,0.10249307479224377,0.10393258426966293,0.532051282051282,0.45481049562682213,0.4507042253521127,0.45481049562682213,0.5748407643312102,0.5,0.5483870967741935,0.6127703398558187,0.6231884057971014,0.5948717948717949,0.6438679245283019,0.6438356164383562,0.6686991869918699,0.3532440782698249,22.605042016806724,0.6759581881533101,0.013605442176870748,0.09135559921414538,0.09108378170637971,0.07226890756302522,0.125,0.8333333333333334,0.15859938208032956,0.551948051948052,0.5944055944055944,0.26055612770339853,0.5059288537549407,0.512,0.09375,0.027806385169927908,0.6296296296296297,0.6296296296296297,0.9411764705882353,0.325437693099897,0.439873417721519,0.4426751592356688,0.48201438848920863,0.043478260869565216,0.010256410256410256,1.0,0.35384615384615387,0.43478260869565216,0.5808444902162719,0.439873417721519,0.4942579896907217,0.46450384615384627,0.4660223076923078,0.058070866141732284,0.08358208955223881,0.0679886685552408,0.23725212464589235,9.565764331210193,25.345481049562682,0.21388682055100522,148.0,221.0,4.0,8.0,29.0,44.0,3.0,13.0,28.0,16.0,10.0,103.0,10.0,,29.0,197.0,113.0,84.0,95.0,133.0,12.0,18.0,,51.0,30.0,7.0,57.0,44.0,13.0,65.0,93.0,3.0,36.0,,10.0,16.0,11.0,4.0,14.0,53.0,44.0,6.0,,,,42.0,0.5161290322580645,0.04617834394904458,0.06787330316742081,0.07142857142857142,0.011857707509881422,,0.012413793103448275,0.09010600706713781,0.015957446808510637,0.013623978201634877,0.018145161290322582,0.00516795865633075,0.012345679012345678,0.015209125475285171,0.017699115044247787,0.058823529411764705,0.08571428571428572,0.10810810810810811,0.016706443914081145,0.22760041194644695,0.669683257918552,0.7184466019417476,0.12837837837837837,0.07058823529411765,0.11594202898550725,0.5,,1.0,1.0,0.4057971014492754,0.4642857142857143,0.5384615384615384,0.22564102564102564,0.6590909090909091,219.0,2.0,,3.0,1.0,0.0058309037900874635,,0.006329113924050633,0.008670520231213872,,,,True
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,86864.0,1448,169,2896,2898,520,496,265,5794,34.0,69.0,57.0,123.0,10.0,20.0,2.0,2.0,3.0,3.0,11.0,1.0,2.0,205.0,355.0,13.0,31.0,53.0,502,3169,22.0,32.0,3.0,51.0,33.0,55.0,3.0,5.0,94.0,256.0,154.0,39.0,11.0,3.0,142.0,221.0,81.0,521.0,108.0,10.0,154.0,217.0,52.0,38.0,99.0,17.0,62.0,111,7.0,102,10.0,75.0,37.0,24.0,8.0,24.0,12.0,94.0,520,5.0,0.624390243902439,0.6701570680628273,1.0,0.41935483870967744,0.6,0.41935483870967744,0.5774647887323944,0.6875,0.6,0.5816062176165803,0.7142857142857143,0.625,0.6033653846153846,0.7083333333333334,0.6438356164383562,0.08031088082901554,16.129032258064516,0.5252525252525253,0.15625,0.10074626865671642,0.10352264557872035,0.11392405063291139,0.11261261261261261,0.5,0.17875647668393782,0.4927536231884058,0.5230769230769231,0.31865284974093266,0.4634146341463415,0.4634146341463415,0.8245614035087719,0.05181347150259067,0.5,0.5,1.0,0.02849740932642487,0.2727272727272727,0.2727272727272727,1.0,0.05714285714285714,0.05,0.6666666666666666,0.03333333333333333,0.5,0.5025906735751295,0.2727272727272727,0.49301748704663206,0.5547803571428572,0.4695366666666667,0.09068627450980392,0.09814323607427056,0.10159362549800798,0.18725099601593626,7.994647887323942,23.683870967741935,0.17955801104972377,114.0,163.0,18.0,27.0,17.0,22.0,2.0,,1.0,2.0,1.0,19.0,28.0,,20.0,79.0,53.0,26.0,18.0,43.0,16.0,46.0,1.0,36.0,63.0,10.0,17.0,11.0,6.0,10.0,47.0,2.0,14.0,3.0,14.0,9.0,12.0,2.0,15.0,,8.0,16.0,,,,7.0,0.6666666666666666,0.056338028169014086,0.09815950920245399,0.057971014492753624,,0.017241379310344827,0.05859872611464968,0.11285266457680251,0.04071246819338423,0.05263157894736842,0.06818181818181818,0.06030150753768844,0.049689440993788817,0.039568345323741004,0.043478260869565216,0.07051282051282051,0.10980392156862745,0.125,0.06896551724137931,0.422279792746114,0.6993865030674846,0.7755102040816326,0.6228070175438597,0.29411764705882354,0.7714285714285715,0.6666666666666666,0.16666666666666666,1.0,1.0,0.02857142857142857,,,0.36666666666666664,0.7727272727272727,,,,,,,,,,4.0,,,True
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,4595.0,77,-4,146,142,30,16,21,288,,,2.0,13.0,,,,,,,2.0,,,8.0,21.0,,2.0,10.0,26,152,1.0,2.0,,4.0,1.0,2.0,,,2.0,10.0,6.0,,2.0,,2.0,2.0,1.0,4.0,2.0,,4.0,8.0,2.0,1.0,6.0,2.0,2.0,7,,7,,12.0,6.0,1.0,1.0,1.0,,2.0,30,,0.625,0.625,,,,,0.38095238095238093,0.5,0.5,0.34782608695652173,0.5,0.5,0.4482758620689655,0.6666666666666666,0.5,0.08695652173913043,20.95808383233533,0.3333333333333333,,0.03508771929824561,0.0547945205479452,,0.038461538461538464,,,,,0.5652173913043478,0.15384615384615385,0.15384615384615385,1.0,,,,,0.08695652173913043,,,,,,,,,0.43478260869565216,,0.49552391304347826,0.5839,0.41705000000000003,0.20689655172413793,0.2222222222222222,0.15384615384615385,0.07692307692307693,12.495238095238093,25.15,0.2054794520547945,6.0,8.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,1.0,,2.0,2.0,,2.0,4.0,,2.0,1.0,1.0,,4.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,0.047619047619047616,0.125,,,,0.03773584905660377,0.125,0.09090909090909091,0.05333333333333334,0.07142857142857142,,0.041666666666666664,0.1111111111111111,,0.06666666666666667,0.14285714285714285,,,0.34782608695652173,0.75,0.8571428571428571,0.5,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,True
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,86039.0,1434,448,2888,2907,804,835,264,5795,17.0,52.0,36.0,78.0,49.0,97.0,6.0,10.0,18.0,72.0,156.0,21.0,47.0,188.0,346.0,121.0,253.0,96.0,835,3127,6.0,11.0,20.0,48.0,43.0,84.0,31.0,65.0,208.0,244.0,132.0,345.0,154.0,72.0,76.0,124.0,45.0,296.0,61.0,1.0,93.0,106.0,18.0,14.0,52.0,10.0,55.0,121,5.0,114,19.0,117.0,57.0,8.0,3.0,9.0,2.0,208.0,804,23.0,0.648936170212766,0.6594594594594595,0.9504132231404959,0.4782608695652174,0.47692307692307695,0.4820717131474104,0.5433526011560693,0.5454545454545454,0.5119047619047619,0.6168614357262103,0.7258064516129032,0.6006711409395973,0.6447368421052632,0.7272727272727273,0.6265060240963856,0.42237061769616024,21.87402068317142,0.34615384615384615,0.010638297872340425,0.05760151085930123,0.06759735488611315,0.040372670807453416,0.09251101321585903,0.2222222222222222,0.08681135225375626,0.3269230769230769,0.3469387755102041,0.1302170283806344,0.46153846153846156,0.4675324675324675,0.5833333333333334,0.16193656093489148,0.5051546391752577,0.5051546391752577,0.9387755102040817,0.2604340567612688,0.46153846153846156,0.4645161290322581,0.9583333333333334,0.1935483870967742,0.12080536912751678,0.5555555555555556,0.31543624161073824,0.44680851063829785,0.7829716193656093,0.4675324675324675,0.5564120603015077,0.5296800000000002,0.5334591216216217,0.08976377952755905,0.14921465968586387,0.05748502994011976,0.24910179640718563,5.892774566473989,24.80671936758893,0.278393351800554,135.0,216.0,4.0,5.0,29.0,52.0,5.0,6.0,14.0,11.0,3.0,29.0,6.0,2.0,22.0,48.0,25.0,23.0,16.0,15.0,6.0,7.0,,31.0,13.0,7.0,54.0,43.0,11.0,6.0,34.0,4.0,4.0,3.0,5.0,6.0,12.0,4.0,21.0,2.0,11.0,4.0,1.0,2.0,,11.0,0.55,0.06358381502890173,0.08333333333333333,0.057692307692307696,0.01282051282051282,,0.009735744089012517,0.10264900662251655,0.014018691588785047,0.011333914559721011,0.011278195488721804,0.019801980198019802,,0.013605442176870748,0.014925373134328358,0.02120141342756184,0.10569105691056911,0.08928571428571429,0.026717557251908396,0.3606010016694491,0.625,0.6818181818181818,0.7185185185185186,0.23529411764705882,0.16129032258064516,0.8,0.25,0.8333333333333334,1.0,0.45161290322580644,0.42857142857142855,1.0,0.348993288590604,0.5576923076923077,18.0,1.0,,,1.0,0.003952569169960474,,0.00641025641025641,,,1.0,1.0,True
2592,1610612756,James Jones,James Jones,2592,PHX,31742.0,529,130,1035,1050,269,264,107,2085,1.0,3.0,14.0,41.0,14.0,32.0,2.0,2.0,6.0,18.0,60.0,5.0,13.0,22.0,55.0,32.0,92.0,18.0,158,1128,3.0,4.0,4.0,15.0,4.0,10.0,7.0,19.0,35.0,36.0,8.0,96.0,60.0,18.0,10.0,19.0,2.0,47.0,44.0,5.0,62.0,71.0,4.0,2.0,10.0,5.0,24.0,46,2.0,34,9.0,20.0,8.0,14.0,4.0,14.0,4.0,35.0,269,4.0,0.8181818181818182,0.8181818181818182,1.0,0.34782608695652173,0.3684210526315789,0.34782608695652173,0.4,0.75,0.4,0.47619047619047616,0.75,0.5,0.5096774193548387,0.8333333333333334,0.546875,0.6258503401360545,14.285714285714285,0.4,0.15151515151515152,0.10864197530864197,0.11067961165048544,0.14912280701754385,0.09659090909090909,0.2857142857142857,0.02040816326530612,0.3333333333333333,0.3333333333333333,0.2789115646258503,0.34146341463414637,0.35,0.7857142857142857,0.21768707482993196,0.4375,0.4375,1.0,0.40816326530612246,0.3,0.3,1.0,0.25,0.20689655172413793,0.3333333333333333,0.4482758620689655,0.38461538461538464,0.7006802721088435,0.3,0.5129479591836735,0.4935142857142857,0.49428620689655167,0.06493506493506493,0.13114754098360656,0.0949367088607595,0.22151898734177214,15.37818181818182,24.82608695652174,0.2599033816425121,7.0,11.0,,,,1.0,2.0,,2.0,2.0,3.0,6.0,,,2.0,9.0,4.0,5.0,2.0,6.0,6.0,3.0,,13.0,9.0,,11.0,8.0,3.0,1.0,6.0,2.0,2.0,,3.0,3.0,,1.0,2.0,,1.0,9.0,1.0,,,1.0,0.5,0.03636363636363636,0.09090909090909091,,0.024390243902439025,,0.010676156583629894,0.11818181818181818,0.03592814371257485,0.020089285714285716,0.009523809523809525,0.014925373134328358,0.009174311926605505,0.05172413793103448,,0.08695652173913043,0.09302325581395349,0.20833333333333334,,0.07482993197278912,0.6363636363636364,0.7,0.8571428571428571,1.0,,,,1.0,1.0,0.25,,,0.034482758620689655,,,,1.0,2.0,1.0,,,,0.021505376344086023,,,,True
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,39222.0,654,142,1292,1299,226,283,125,2591,9.0,18.0,32.0,86.0,,,,,,,1.0,,,73.0,156.0,,1.0,39.0,185,1399,15.0,24.0,,37.0,13.0,27.0,,,37.0,118.0,28.0,,1.0,,8.0,15.0,6.0,37.0,103.0,15.0,146.0,180.0,4.0,4.0,20.0,5.0,50.0,87,7.0,54,11.0,48.0,23.0,12.0,6.0,12.0,7.0,37.0,226,8.0,0.8082191780821918,0.921875,,,,,0.46794871794871795,0.625,0.48148148148148145,0.46496815286624205,0.625,0.48148148148148145,0.5196629213483146,0.6851851851851852,0.5606060606060606,0.006369426751592357,13.875262789067975,0.2,0.375,0.20892494929006086,0.21405228758169934,0.24822695035460993,0.19327731092436976,0.5833333333333334,0.11464968152866242,0.5,0.5294117647058824,0.5477707006369427,0.37209302325581395,0.37209302325581395,0.9375,,,,,0.006369426751592357,,,,,,,,,0.3375796178343949,,0.4660649681528661,0.5410142857142858,0.47411851851851844,0.13218390804597702,0.1329479768786127,0.2,0.2,10.97051282051282,24.9,0.17492260061919504,32.0,52.0,13.0,18.0,8.0,12.0,,,,,7.0,11.0,18.0,,10.0,7.0,3.0,4.0,1.0,1.0,8.0,26.0,,28.0,34.0,4.0,11.0,6.0,5.0,4.0,16.0,,,,2.0,3.0,5.0,5.0,6.0,,4.0,6.0,,,1.0,4.0,,0.0641025641025641,0.17307692307692307,0.05555555555555555,,,0.07084468664850137,0.23529411764705882,0.049689440993788817,0.06439393939393939,0.14018691588785046,0.054945054945054944,0.03550295857988166,0.025423728813559324,0.11627906976744186,0.19298245614035087,0.23404255319148937,0.24,0.0547945205479452,0.33121019108280253,0.6153846153846154,0.7441860465116279,0.65625,0.8888888888888888,0.75,0.7222222222222222,0.3076923076923077,,,,,,0.4444444444444444,0.6666666666666666,,,,,1.0,,,,,3.0,,,True
