EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,ShootingFouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockedAtRim,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,OffArc3ReboundPct,BlockedShortMidRange,Loose Ball Fouls Drawn,on,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,HeaveMakes,OffensiveGoaltends
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,1438.0,24,43,42,17,9.0,5,85,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,8,12,47,1.0,1.0,2.0,2.0,3.0,4.0,10.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,4.0,5.0,3.0,8.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,17,0.8333333333333334,1.0,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,26.53061224489796,0.2,0.21052631578947367,0.25,0.3333333333333333,0.22727272727272727,0.1875,0.5,0.14285714285714285,0.2,0.25,0.2,1.0,0.5,1.0,1.0,0.75,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.6586,0.3072,0.125,0.125,0.16666666666666666,0.3333333333333333,8.112499999999999,0.3953488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,2026.0,34,62,62,9,7.0,8,124,1.0,1.0,,,,,,1.0,2.0,5.0,3.0,7,12,82,,,,,1.0,3.0,6.0,,,,,,,,,,,1.0,,3.0,3.0,1.0,4.0,,1.0,,2.0,2.0,,4.0,1.0,3.0,,,,,3.0,9,1.0,1.0,0.42857142857142855,,,0.5,,0.75,0.5,,0.75,20.0,,0.13636363636363635,0.043478260869565216,,0.13043478260869565,0.03333333333333333,0.09090909090909091,,0.2,,0.13333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,0.4166666666666667,0.4,0.4,1.0,,,,,0.5,0.48477499999999996,0.6327,0.487075,,,,0.25,14.828571428571427,0.14516129032258066,-22.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,0.4166666666666667,0.14285714285714285,1.0,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,5304.0,88,165,165,65,26.0,23,330,1.0,7.0,,,,1.0,,2.0,3.0,6.0,4.0,15,17,167,,,1.0,1.0,3.0,5.0,4.0,4.0,,13.0,4.0,17.0,4.0,4.0,2.0,7.0,38.0,1.0,2.0,5.0,8.0,1.0,9.0,3.0,2.0,3.0,2.0,5.0,1.0,10.0,,11.0,10.0,,4.0,,5.0,65,0.5,0.5,0.26666666666666666,,0.3333333333333333,0.26666666666666666,,0.3333333333333333,0.425,0.5,0.5,13.157894736842106,0.6,0.078125,0.015625,0.125,0.0875,0.012987012987012988,,,0.1111111111111111,0.058823529411764705,0.06896551724137931,,0.4666666666666667,0.14285714285714285,0.16666666666666666,,0.13333333333333333,,,,0.4,0.5,0.5,0.6666666666666666,,,0.3333333333333333,,0.4666666666666667,0.52784,,0.46869999999999995,0.21052631578947367,0.21052631578947367,0.058823529411764705,0.29411764705882354,8.926666666666668,0.3939393939393939,7.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.1,,,,,,,,,,,,9.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.06666666666666667,0.14285714285714285,0.16666666666666666,0.043478260869565216,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200778,1610612759,James White,James White,200778,SAS,8193.0,137,256,257,77,46.0,33,513,10.0,18.0,2.0,4.0,5.0,8.0,2.0,6.0,4.0,10.0,16.0,34,50,275,3.0,5.0,9.0,5.0,9.0,14.0,22.0,10.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,3.0,2.0,15.0,17.0,3.0,20.0,3.0,,2.0,2.0,5.0,,7.0,,12.0,15.0,1.0,7.0,,14.0,77,0.6875,0.7857142857142857,0.47058823529411764,0.6,0.5555555555555556,0.4634146341463415,0.5,0.45454545454545453,0.5208333333333334,0.5625,0.5384615384615384,18.088737201365188,0.6,0.16129032258064516,0.030612244897959183,0.08,0.1440677966101695,0.0234375,0.02564102564102564,0.03333333333333333,0.1111111111111111,0.09523809523809523,0.2222222222222222,0.2,0.43902439024390244,0.5555555555555556,0.625,0.8,0.14634146341463414,0.3333333333333333,0.4,0.5,0.24390243902439024,0.4,0.4,0.5,0.6666666666666666,0.5,0.7272727272727273,0.625,0.6097560975609756,0.5078585365853657,0.5463,0.5868136363636364,0.14893617021276595,0.175,0.18,0.28,7.749999999999998,0.30078125,-22.0,4.0,,,3.0,,1.0,2.0,7.0,1.0,,2.0,6.0,3.0,,1.0,2.0,1.0,,1.0,,1.0,0.2857142857142857,,0.2857142857142857,0.17073170731707318,0.05,,0.0975609756097561,0.07317073170731707,,,,,0.09090909090909091,,,24.071428571428573,12.0,3.0,4.0,3.0,,3.0,1.0,2.0,3.0,1.0,2.0,,0.08823529411764706,0.1111111111111111,,0.034482758620689655,0.05,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.5,0.16666666666666666,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,2572.0,43,76,72,15,8.0,11,148,,,,,,,,3.0,4.0,6.0,4.0,9,14,81,,,,,,3.0,4.0,4.0,,2.0,1.0,3.0,,2.0,,,7.0,1.0,,3.0,3.0,1.0,4.0,,,,,,,2.0,,,,,,,3.0,15,0.5,0.5,0.4444444444444444,,,0.4666666666666667,,0.5,0.4666666666666667,,0.5,17.045454545454547,,0.0967741935483871,0.037037037037037035,,0.08823529411764706,0.025,0.08333333333333333,,0.18181818181818182,,0.05263157894736842,,,,,,0.2,,,,0.4,0.6666666666666666,0.6666666666666666,0.5,,,,,0.4,0.44742999999999994,,0.5339499999999999,,,,0.21428571428571427,16.077777777777776,0.19736842105263158,2.0,2.0,,,4.0,,2.0,2.0,6.0,,1.0,3.0,3.0,4.0,,,1.0,1.0,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,,1.0,0.13333333333333333,0.26666666666666666,,,,,0.6666666666666666,,,24.2,,,,1.0,,,,,,,,,0.1111111111111111,,,,,2.0,1.0,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,0.3333333333333333,1.0,3.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,4262.0,71,135,138,34,34.0,19,273,3.0,7.0,,1.0,,2.0,2.0,5.0,3.0,10.0,8.0,22,26,163,1.0,3.0,5.0,1.0,6.0,2.0,10.0,6.0,,7.0,3.0,10.0,2.0,2.0,1.0,4.0,23.0,,,5.0,5.0,,5.0,1.0,2.0,,2.0,3.0,,6.0,,5.0,2.0,,1.0,,2.0,34,0.625,0.625,0.36363636363636365,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.625,0.125,0.41935483870967744,0.625,0.125,21.794871794871796,0.3333333333333333,0.1111111111111111,,,0.08620689655172414,,,,0.2,0.25,,,0.23333333333333334,0.42857142857142855,0.6,0.6666666666666666,0.16666666666666666,0.4,0.5,0.5,0.3333333333333333,0.3,0.3,0.6666666666666666,0.25,,0.25,,0.5,0.45727333333333325,0.44476249999999995,0.4271125,0.03225806451612903,0.043478260869565216,0.19230769230769232,0.07692307692307693,11.663636363636362,0.2518518518518518,-37.0,3.0,,3.0,5.0,,1.0,3.0,8.0,1.0,,2.0,9.0,5.0,3.0,,3.0,,,,,1.0,0.375,,0.375,0.26666666666666666,,,0.1,0.16666666666666666,0.6,0.6,1.0,,0.125,,0.6,24.349999999999998,1.0,,,3.0,,2.0,1.0,1.0,,,,,0.13636363636363635,0.2857142857142857,,,,,1.0,1.0,,1.0,,,,,0.2,,,,,0.25,0.125,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1481.0,25,46,46,16,,6,92,,1.0,,1.0,,1.0,,,,2.0,,3,3,37,,1.0,,,1.0,3.0,,,,3.0,,3.0,,2.0,,1.0,6.0,,1.0,1.0,2.0,,2.0,,,,,,,4.0,,,,,,,3.0,16,,,,,,0.375,,0.75,0.375,,0.75,7.692307692307692,,0.058823529411764705,,0.14285714285714285,0.08333333333333333,,,,,,0.1111111111111111,,0.25,,,,,,,,0.5,,,,1.0,,0.5,,0.5,0.5409999999999999,0.7573,0.6695,,,,1.0,13.066666666666665,0.34782608695652173,8.0,1.0,,,,,,1.0,1.0,,1.0,1.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,1.0,0.25,,,,,,,,,23.6,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,0.5,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,350.0,6,12,11,4,,1,23,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2,6,7,,,,2.0,2.0,6.0,,4.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,6.0,4,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,28.57142857142857,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,0.5,1.0,0.5,0.4671,,0.4671,,,,1.0,3.25,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1143.0,19,36,37,14,,3,73,3.0,3.0,,,1.0,1.0,,,,,3.0,3,14,28,,,,1.0,1.0,8.0,2.0,4.0,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,3.0,,3.0,,1.0,,1.0,1.0,1.0,,,4.0,5.0,1.0,2.0,,8.0,14,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.5625,,0.8333333333333334,0.7,,1.0,27.5,,0.058823529411764705,,0.16666666666666666,0.08695652173913043,,,,,,0.14285714285714285,,0.375,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.6356875,,0.5742166666666666,0.2222222222222222,0.5,,0.5714285714285714,1.1333333333333335,0.3888888888888889,10.0,1.0,,1.0,4.0,1.0,2.0,1.0,5.0,,1.0,2.0,3.0,4.0,1.0,,,,,,,1.0,0.2,0.5,0.2,0.625,,,0.125,0.5,0.25,0.25,1.0,,0.6666666666666666,0.5,0.25,24.440000000000005,5.0,,3.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4412.0,74,138,138,50,32.0,18,276,6.0,8.0,3.0,5.0,3.0,4.0,1.0,8.0,,,7.0,16,25,145,3.0,5.0,6.0,3.0,5.0,14.0,8.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,,,10.0,6.0,2.0,12.0,17.0,7.0,24.0,,,,2.0,2.0,,2.0,,2.0,2.0,,,,14.0,50,0.5714285714285714,1.0,0.4375,0.6,0.6,0.46,0.5,0.75,0.4807692307692308,0.5,0.7777777777777778,17.5,,0.2608695652173913,0.1111111111111111,0.14285714285714285,0.23333333333333334,0.09859154929577464,0.11538461538461539,0.07142857142857142,0.09090909090909091,0.35714285714285715,0.2857142857142857,,0.32,0.75,0.8571428571428571,0.5,0.32,0.125,0.14285714285714285,1.0,,,,,0.8333333333333334,0.6,0.5,0.75,0.68,0.5017280000000001,0.5360900000000001,0.58375,,,0.24,0.56,5.19375,0.36231884057971014,-6.0,1.0,,3.0,8.0,2.0,2.0,3.0,9.0,1.0,2.0,3.0,9.0,8.0,3.0,1.0,1.0,,,,,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.36,0.07692307692307693,,0.04,0.32,0.375,0.375,1.0,,0.25,1.0,0.375,24.655555555555555,2.0,,2.0,2.0,3.0,,,,,1.0,,1.0,0.125,0.125,0.42857142857142855,0.14285714285714285,0.2,,1.0,1.0,,,2.0,1.0,1.0,,0.125,,,,,0.16666666666666666,0.125,,,1.0,,,,,,,1.0,0.058823529411764705,0.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
