EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,BlockedArc3,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,37211.0,620,7.0,1199,1202,276.0,327,140.0,2401,76.0,116.0,23.0,29.0,12.0,22.0,10.0,30.0,9.0,18.0,2.0,95.0,164.0,2.0,34.0,224.0,1299,24.0,34.0,4.0,52.0,14.0,29.0,13.0,41.0,102.0,88.0,38.0,2.0,17.0,47.0,9.0,56.0,6.0,3.0,29.0,3.0,15.0,121.0,9.0,37.0,2.0,33.0,70.0,12.0,115.0,48.0,163.0,7.0,10.0,8.0,2.0,17.0,8.0,11.0,19.0,1.0,6.0,7.0,36.0,2.0,6.0,27.0,59.0,3.0,2.0,79.0,7.0,22.0,56.0,6.0,27.0,4.0,8.0,8.0,8.0,5.0,1.0,3.0,41.0,276.0,10.0,4.0,0.5368421052631579,0.6710526315789473,0.5792682926829268,0.7058823529411765,0.4827586206896552,0.572289156626506,0.7058823529411765,0.4827586206896552,0.5863874345549738,0.7222222222222222,0.5256410256410257,0.012048192771084338,0.10365853658536585,0.1206896551724138,0.1,16.678912564290965,0.4722222222222222,0.3,0.05714285714285714,0.17326732673267325,0.09511568123393316,0.2088607594936709,0.06870229007633588,0.18327402135231316,0.08846153846153847,0.11888111888111888,0.12790697674418605,0.05625,0.0673076923076923,0.07407407407407407,0.15503875968992248,0.2087912087912088,0.16847826086956522,0.19642857142857142,0.2391304347826087,0.12962962962962962,0.625,0.6987951807228916,0.6551724137931034,0.7450980392156863,0.5394736842105263,0.18072289156626506,0.3333333333333333,0.37037037037037035,0.4,0.10843373493975904,0.5,0.5,0.6666666666666666,0.012048192771084338,0.8529411764705882,0.7931034482758621,0.08695652173913043,0.7586206896551724,0.5454545454545454,0.7108433734939759,0.5153999999999999,0.5377481481481482,0.5063758620689656,0.1443850267379679,0.14594594594594595,0.23214285714285715,0.18303571428571427,3.725609756097561,26.1,0.23019182652210174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,59061.0,984,-15.0,1905,1907,389.0,528,235.0,3812,80.0,122.0,30.0,44.0,19.0,26.0,40.0,95.0,31.0,80.0,73.0,151.0,297.0,86.0,73.0,462.0,2102,36.0,56.0,12.0,87.0,33.0,55.0,25.0,103.0,200.0,102.0,54.0,73.0,17.0,28.0,8.0,36.0,8.0,,20.0,3.0,5.0,80.0,13.0,48.0,1.0,45.0,100.0,21.0,166.0,62.0,228.0,11.0,24.0,17.0,7.0,20.0,6.0,12.0,34.0,1.0,8.0,11.0,54.0,12.0,14.0,57.0,108.0,10.0,10.0,76.0,4.0,7.0,89.0,6.0,40.0,7.0,11.0,7.0,12.0,3.0,1.0,5.0,103.0,389.0,13.0,6.0,0.6622516556291391,0.8064516129032258,0.5084175084175084,0.6428571428571429,0.6,0.5078328981723238,0.5769230769230769,0.527027027027027,0.5436320754716981,0.6041666666666666,0.5852272727272727,0.2245430809399478,0.05723905723905724,0.08196721311475409,0.07368421052631578,21.896472743930374,0.37037037037037035,0.2876712328767123,0.01818181818181818,0.16778523489932887,0.07511737089201878,0.17786561264822134,0.05701754385964912,0.1707891637220259,0.07035755478662054,0.09876543209876543,0.0718954248366013,0.053497942386831275,0.05747126436781609,0.05555555555555555,0.18556701030927836,0.13533834586466165,0.17100371747211895,0.2011173184357542,0.12162162162162163,0.05913978494623656,0.25,0.3185378590078329,0.6557377049180327,0.7142857142857143,0.6375,0.24804177545691905,0.42105263157894735,0.45454545454545453,0.5,0.20887728459530025,0.3875,0.3875,0.9354838709677419,0.1906005221932115,0.676923076923077,0.6818181818181818,0.2,0.35135135135135137,0.7307692307692307,0.5430809399477807,0.4785758485639685,0.5338396226415094,0.4701364864864864,0.09592326139088729,0.12084592145015106,0.18831168831168832,0.22294372294372294,7.415824915824914,25.48023255813953,0.2041994750656168,4.0,13.0,1.0,4.0,25.0,5.0,4.0,19.0,29.0,1.0,9.0,4.0,19.0,84.0,3.0,25.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.9655172413793104,0.3372093023255814,0.1111111111111111,0.21052631578947367,0.3372093023255814,0.033942558746736295,0.3076923076923077,0.3076923076923077,1.0,0.3424657534246575,0.3424657534246575,0.96,0.06153846153846154,0.25,1.0,0.07692307692307693,0.25675675675675674,0.21052631578947367,0.3424657534246575,,,,,,,,,,,,,,,,True,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,3529.0,59,-26.0,125,121,30.0,53,18.0,246,1.0,4.0,1.0,3.0,,1.0,2.0,4.0,1.0,5.0,9.0,4.0,13.0,11.0,3.0,26.0,152,1.0,3.0,,5.0,,3.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,,,2.0,10.0,2.0,5.0,,5.0,4.0,2.0,11.0,7.0,18.0,,1.0,1.0,,1.0,2.0,,3.0,,1.0,,4.0,,,4.0,7.0,,1.0,3.0,,,4.0,,1.0,1.0,3.0,2.0,3.0,2.0,,,3.0,30.0,2.0,1.0,0.5,0.6666666666666666,0.3076923076923077,0.3333333333333333,,0.4791666666666667,0.5,,0.5,0.5,0.25,0.4583333333333333,0.07692307692307693,,,20.833333333333336,0.25,0.3333333333333333,,0.10810810810810811,0.12195121951219512,0.3125,0.13333333333333333,0.16981132075471697,0.125,0.07142857142857142,0.1,0.17647058823529413,0.08333333333333333,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.11764705882352941,0.3333333333333333,0.25,,0.6666666666666666,0.16666666666666666,0.25,0.25,,0.16666666666666666,0.5,0.5,0.5,0.20833333333333334,0.2,0.25,1.0,0.375,0.6,0.3333333333333333,,0.25,,0.625,0.47541875,0.5954625,0.3830625,0.04,0.07142857142857142,0.19230769230769232,0.11538461538461539,9.615384615384615,25.227272727272727,0.24,1.0,2.0,,1.0,4.0,1.0,,1.0,5.0,1.0,2.0,,1.0,9.0,6.0,4.0,,,,,,1.0,,,0.6,0.45454545454545453,0.5,,0.45454545454545453,0.08333333333333333,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,0.5,0.2,,,0.2,0.25,,0.4444444444444444,1.0,0.2,1.0,,,,,,,,,,,,,True,,,
1863,1610612749,Earl Boykins,Earl Boykins,1863,MIL,10160.0,169,-31.0,333,338,98.0,124,45.0,671,3.0,8.0,1.0,1.0,,1.0,2.0,8.0,4.0,13.0,16.0,9.0,29.0,19.0,22.0,58.0,378,1.0,2.0,1.0,3.0,3.0,7.0,17.0,29.0,8.0,10.0,,16.0,1.0,15.0,7.0,22.0,7.0,,7.0,4.0,4.0,51.0,1.0,2.0,,4.0,2.0,,6.0,3.0,9.0,,6.0,6.0,,3.0,,3.0,4.0,,,1.0,7.0,,1.0,3.0,11.0,,1.0,16.0,,1.0,25.0,1.0,5.0,6.0,,,,,,,29.0,98.0,3.0,6.0,0.4444444444444444,0.4444444444444444,0.3103448275862069,0.5,0.42857142857142855,0.375,0.3333333333333333,0.6,0.46551724137931033,0.5,0.6944444444444444,0.3958333333333333,0.034482758620689655,,0.125,16.927083333333336,0.42857142857142855,,,0.017543859649122806,0.017241379310344827,0.10256410256410256,0.02564102564102564,0.0392156862745098,0.01935483870967742,0.02040816326530612,0.041666666666666664,,0.03333333333333333,,,,0.041666666666666664,0.12,0.07142857142857142,,,0.16666666666666666,0.375,0.375,0.6666666666666666,0.16666666666666666,0.25,0.2857142857142857,,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.1,,0.5625,0.4815239583333333,0.48358333333333325,0.46059,0.09615384615384616,0.15151515151515152,0.05172413793103448,0.5,10.110344827586209,25.59473684210526,0.29429429429429427,,3.0,,,6.0,1.0,2.0,3.0,6.0,,1.0,2.0,3.0,15.0,3.0,6.0,,4.0,,,,,,,0.8333333333333334,0.3157894736842105,,0.6666666666666666,0.3157894736842105,0.0625,,,,0.375,0.375,0.8333333333333334,,,,0.3333333333333333,0.3,0.6666666666666666,0.375,,,,,,,,,,,,,,,,True,,,
200786,1610612749,David Noel,David Noel,200786,MIL,7012.0,117,11.0,226,229,58.0,77,28.0,455,1.0,5.0,,,,,,,4.0,8.0,1.0,5.0,13.0,5.0,,13.0,258,1.0,1.0,,2.0,,,,,4.0,6.0,,1.0,2.0,7.0,5.0,12.0,2.0,3.0,5.0,,2.0,29.0,1.0,2.0,1.0,7.0,7.0,1.0,15.0,4.0,19.0,,3.0,2.0,1.0,1.0,3.0,1.0,3.0,,,,4.0,,,9.0,16.0,,,1.0,,,,,,,,,,,,,,58.0,1.0,,0.4,0.4,0.38461538461538464,1.0,,0.3611111111111111,0.5,,0.3611111111111111,0.5,,0.2777777777777778,0.15384615384615385,0.4,,8.461538461538462,0.25,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.02702702702702703,0.175,0.038461538461538464,0.13592233009708737,0.03,0.06896551724137931,,,0.05555555555555555,,,0.05263157894736842,0.24,0.15384615384615385,0.21428571428571427,,,0.2777777777777778,0.2,0.3333333333333333,,,,,,0.4444444444444444,0.5,0.5,0.5,0.05555555555555555,,,,,,0.5555555555555556,0.5045638888888889,0.475725,0.5682,,,0.15384615384615385,,11.36153846153846,23.92,0.25663716814159293,1.0,4.0,,,,1.0,,,1.0,,1.0,,1.0,3.0,,,,,,,,,1.0,,1.0,0.2,,,0.2,0.2222222222222222,0.25,0.25,1.0,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,True,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,32098.0,535,-35.0,1027,1026,197.0,255,119.0,2053,39.0,58.0,1.0,2.0,7.0,11.0,4.0,9.0,14.0,46.0,40.0,57.0,113.0,62.0,18.0,204.0,1125,2.0,5.0,3.0,13.0,9.0,16.0,6.0,33.0,70.0,44.0,2.0,40.0,5.0,32.0,11.0,43.0,5.0,6.0,18.0,6.0,8.0,97.0,3.0,9.0,,6.0,18.0,3.0,27.0,12.0,39.0,,19.0,13.0,6.0,9.0,4.0,8.0,10.0,,1.0,3.0,19.0,2.0,2.0,16.0,34.0,,1.0,24.0,,8.0,23.0,3.0,12.0,1.0,,,,,,,33.0,197.0,4.0,1.0,0.6140350877192983,0.625,0.504424778761062,0.4,0.5625,0.5314285714285715,0.625,0.54,0.5513513513513514,0.65,0.5892857142857143,0.35428571428571426,0.04424778761061947,0.08620689655172414,,17.421007685738683,0.47368421052631576,0.07317073170731707,,0.06040268456375839,0.024930747922437674,0.04316546762589928,0.023255813953488372,0.05491990846681922,0.024489795918367346,0.028368794326241134,0.024390243902439025,0.021739130434782608,0.020618556701030927,0.03125,0.06,0.015151515151515152,0.08333333333333333,0.030612244897959183,0.07317073170731707,,,0.3314285714285714,0.6724137931034483,0.7358490566037735,0.5641025641025641,0.05142857142857143,0.4444444444444444,0.4444444444444444,0.5,0.26285714285714284,0.30434782608695654,0.30434782608695654,0.7857142857142857,0.22857142857142856,0.25,0.5,,0.44,0.6363636363636364,0.6857142857142857,0.5203254285714286,0.5184,0.5259339999999999,0.06521739130434782,0.09836065573770492,0.06372549019607843,0.16176470588235295,8.231858407079644,25.17903225806451,0.19182083739045763,7.0,22.0,,1.0,17.0,2.0,2.0,6.0,24.0,2.0,3.0,3.0,9.0,57.0,15.0,17.0,1.0,,,,,,,,0.7916666666666666,0.3870967741935484,0.6666666666666666,0.3333333333333333,0.3870967741935484,0.12571428571428572,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.425,0.425,0.8235294117647058,0.125,,,0.25,0.24,0.3333333333333333,0.425,2.0,,1.0,3.0,0.12,1.0,1.0,1.0,0.016129032258064516,0.045454545454545456,1.0,0.3333333333333333,,,,True,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,43741.0,729,61.0,1410,1403,301.0,389,173.0,2813,30.0,60.0,4.0,9.0,5.0,14.0,18.0,36.0,55.0,120.0,68.0,103.0,216.0,79.0,58.0,333.0,1519,9.0,19.0,1.0,22.0,18.0,50.0,19.0,70.0,46.0,160.0,6.0,65.0,13.0,105.0,34.0,139.0,26.0,8.0,69.0,14.0,22.0,312.0,3.0,9.0,,25.0,56.0,1.0,82.0,12.0,94.0,4.0,21.0,16.0,5.0,39.0,8.0,31.0,24.0,1.0,8.0,5.0,63.0,2.0,17.0,29.0,60.0,1.0,5.0,55.0,1.0,8.0,65.0,4.0,19.0,12.0,2.0,,2.0,2.0,,,70.0,301.0,8.0,9.0,0.22330097087378642,0.23,0.47685185185185186,0.47368421052631576,0.36,0.4661016949152542,0.45652173913043476,0.36428571428571427,0.5077639751552795,0.4782608695652174,0.4268292682926829,0.2677966101694915,0.06018518518518518,0.16666666666666666,0.05555555555555555,23.80657160570366,0.6190476190476191,0.018867924528301886,,0.125,0.019438444924406047,0.12886597938144329,0.018404907975460124,0.1261682242990654,0.019169329073482427,0.005847953216374269,0.017391304347826087,0.03389830508474576,0.008,0.05263157894736842,0.087248322147651,0.125,0.15384615384615385,0.13432835820895522,0.11666666666666667,0.0273972602739726,1.0,0.2033898305084746,0.5,0.6,0.1,0.12203389830508475,0.5,0.5294117647058824,0.05555555555555555,0.4067796610169492,0.4583333333333333,0.46218487394957986,0.34545454545454546,0.2305084745762712,0.391304347826087,0.4444444444444444,0.25,0.2,0.35714285714285715,0.4711864406779661,0.46688253424657516,0.4753289473684211,0.42976617647058823,0.06129032258064516,0.08225108225108226,0.06606606606606606,0.21021021021021022,11.70185185185185,26.42025316455696,0.21347517730496454,2.0,11.0,,,21.0,4.0,5.0,18.0,23.0,1.0,4.0,5.0,20.0,45.0,24.0,21.0,1.0,8.0,,,,2.0,,,0.6521739130434783,0.2911392405063291,0.25,0.25,0.3026315789473684,0.03728813559322034,0.18181818181818182,0.18181818181818182,1.0,0.3088235294117647,0.3088235294117647,0.6190476190476191,,,,0.17391304347826086,0.2571428571428571,0.2777777777777778,0.3230769230769231,1.0,0.008333333333333333,0.25,2.0,0.02857142857142857,,,1.0,,,1.0,,3.0,,,True,,,
2696,1610612749,Lynn Greer,Lynn Greer,2696,MIL,4326.0,72,2.0,149,146,34.0,48,20.0,295,3.0,5.0,1.0,2.0,,,3.0,3.0,,7.0,6.0,6.0,15.0,10.0,6.0,36.0,165,2.0,3.0,,7.0,2.0,3.0,,10.0,2.0,10.0,,6.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,,4.0,2.0,2.0,2.0,,2.0,1.0,,,,3.0,,,4.0,9.0,,1.0,5.0,1.0,1.0,6.0,,3.0,,,,,,,,10.0,34.0,1.0,,0.16666666666666666,0.16666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.6,0.7,0.8333333333333334,0.6428571428571429,0.7,0.8333333333333334,0.4,0.06666666666666667,0.2,,18.128654970760234,0.6666666666666666,,,0.075,0.019230769230769232,0.1111111111111111,,0.08620689655172414,0.015151515151515152,0.05,,,,,,0.25,0.08695652173913043,0.07692307692307693,0.2,,,0.2,0.6,0.75,0.3333333333333333,0.12,1.0,1.0,,0.28,,,,0.24,0.4,0.5,,,,0.6,0.482544,0.5315,0.4232666666666667,0.10714285714285714,0.16666666666666666,0.19444444444444445,0.2777777777777778,10.506666666666666,25.160000000000004,0.22818791946308725,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,12.0,6.0,2.0,,,,,,,,,0.6666666666666666,0.6,0.5,0.6666666666666666,0.6,0.16,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.5,0.2,1.0,1.0,0.2,0.3333333333333333,0.5,0.3333333333333333,,,,1.0,0.16666666666666666,1.0,,,,,,1.0,,,,True,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,10308.0,172,,323,326,38.0,87,42.0,649,8.0,13.0,2.0,5.0,1.0,1.0,5.0,6.0,,2.0,,13.0,21.0,,5.0,31.0,362,2.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,20.0,6.0,2.0,,1.0,7.0,1.0,8.0,1.0,,3.0,1.0,3.0,17.0,5.0,7.0,,7.0,13.0,8.0,28.0,12.0,40.0,1.0,3.0,1.0,2.0,4.0,,,,,4.0,,4.0,2.0,,20.0,32.0,1.0,,10.0,,1.0,11.0,1.0,5.0,1.0,6.0,5.0,6.0,3.0,,,4.0,38.0,6.0,1.0,0.7692307692307693,0.8333333333333334,0.6190476190476191,0.4,1.0,0.6190476190476191,0.4,1.0,0.5961538461538461,0.5,0.6666666666666666,,0.047619047619047616,0.07692307692307693,,8.108108108108107,1.0,0.42105263157894735,,0.14942528735632185,0.06666666666666667,0.175,0.10204081632653061,0.15748031496062992,0.07792207792207792,0.08571428571428572,0.06896551724137931,0.04878048780487805,0.08823529411764706,0.13333333333333333,0.15625,0.14285714285714285,0.14705882352941177,0.12903225806451613,0.3333333333333333,0.14285714285714285,0.5,0.6190476190476191,0.6153846153846154,0.6666666666666666,0.875,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.6,0.09523809523809523,,,,,1.0,0.4,0.5,1.0,1.0,0.6190476190476191,0.4966380952380952,0.554125,0.488,0.2,0.2,0.16129032258064516,0.12903225806451613,3.471428571428571,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1739,1610612749,Ruben Patterson,Ruben Patterson,1739,MIL,42429.0,707,39.0,1352,1354,219.0,321,175.0,2706,99.0,152.0,23.0,35.0,13.0,23.0,19.0,37.0,10.0,33.0,7.0,128.0,222.0,7.0,50.0,312.0,1447,25.0,43.0,4.0,54.0,16.0,36.0,6.0,38.0,128.0,128.0,34.0,7.0,25.0,59.0,12.0,71.0,11.0,1.0,33.0,9.0,17.0,154.0,17.0,33.0,,14.0,45.0,2.0,61.0,50.0,111.0,6.0,36.0,25.0,11.0,36.0,3.0,21.0,20.0,1.0,15.0,4.0,56.0,6.0,7.0,18.0,67.0,5.0,10.0,66.0,5.0,4.0,72.0,12.0,36.0,6.0,7.0,5.0,9.0,5.0,1.0,2.0,38.0,219.0,9.0,4.0,0.5,0.5765765765765766,0.5765765765765766,0.5813953488372093,0.4444444444444444,0.5720524017467249,0.5813953488372093,0.41025641025641024,0.6023166023166023,0.574468085106383,0.41304347826086957,0.03056768558951965,0.11261261261261261,0.125,0.13513513513513514,20.102432778489117,0.6428571428571429,0.038461538461538464,,0.09955752212389381,0.07036247334754797,0.07734806629834254,0.11038961038961038,0.09320695102685624,0.08025682182985554,0.08791208791208792,0.05042016806722689,0.06547619047619048,0.11382113821138211,0.0967741935483871,0.04697986577181208,0.09615384615384616,0.1407035175879397,0.07086614173228346,0.09259259259259259,0.08333333333333333,0.5555555555555556,0.6637554585152838,0.6513157894736842,0.7443609022556391,0.47474747474747475,0.1615720524017467,0.5135135135135135,0.59375,0.5263157894736842,0.14410480349344978,0.30303030303030304,0.3125,0.7,0.03056768558951965,0.813953488372093,0.6571428571428571,0.08695652173913043,0.5897435897435898,0.5652173913043478,0.6943231441048034,0.53513281938326,0.5230031250000001,0.5343078947368421,0.1422924901185771,0.14634146341463414,0.17307692307692307,0.12179487179487179,3.9923423423423423,29.614285714285717,0.16198224852071005,,,,,2.0,,,3.0,2.0,,,,3.0,6.0,,2.0,,,2.0,,1.0,1.0,1.0,,1.0,0.2857142857142857,,,0.2857142857142857,,,,,0.2857142857142857,0.2857142857142857,1.0,,,,,0.07692307692307693,,0.2857142857142857,,0.030303030303030304,,,,,,,,,,,,2.0,,True,,,
