EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,HeaveAttempts,Corner3Assists,DefensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,15837.0,264,-52,488,496,126.0,109,56,984,21.0,29.0,3.0,6.0,5.0,9.0,14.0,29.0,8.0,20.0,,1.0,,,1.0,,,,,,,43.0,78,,1.0,23.0,109.0,555,9.0,13.0,,,4.0,22.0,8.0,16.0,,1.0,12.0,28.0,44.0,42.0,,,14.0,,,5.0,10.0,7.0,17.0,6.0,3.0,3.0,4.0,41.0,4.0,11.0,,10.0,27.0,5.0,42.0,15.0,57.0,2.0,4.0,,4.0,11.0,,5.0,8.0,,6.0,,4.0,19.0,2.0,3.0,19.0,40.0,2.0,3.0,21.0,,,27.0,3.0,,12.0,,3.0,5.0,,,5.0,,,5.0,2.0,28.0,126.0,5.0,3.0,0.5116279069767442,0.6111111111111112,,,,,,0.5512820512820513,0.6923076923076923,0.5,0.5443037974683544,0.6923076923076923,0.47058823529411764,0.5989010989010989,0.7333333333333333,0.5833333333333334,0.012658227848101266,0.0641025641025641,0.034482758620689655,0.10344827586206896,19.963702359346644,0.5789473684210527,0.23809523809523808,,0.18493150684931506,0.0763888888888889,0.16393442622950818,0.06666666666666667,0.178743961352657,0.07352941176470588,0.09090909090909091,0.08888888888888889,0.05454545454545454,0.0625,0.08333333333333333,0.14285714285714285,0.2682926829268293,0.15873015873015872,0.14285714285714285,0.21052631578947367,0.06451612903225806,0.4,0.3670886075949367,0.7241379310344828,0.75,0.6666666666666666,0.3670886075949367,0.4827586206896552,0.5384615384615384,0.14285714285714285,0.25316455696202533,0.4,0.42105263157894735,0.75,0.012658227848101266,,,,,,,,0.46153846153846156,0.5,,,,,,,0.5294117647058824,0.5555555555555556,0.058823529411764705,,,0.379746835443038,,0.45610316455696215,0.45049090909090916,0.5091382352941176,0.13636363636363635,0.13793103448275862,,0.2018348623853211,0.25688073394495414,7.243589743589742,23.2,0.2581967213114754,,,1.0,,0.3333333333333333,,1.0,,0.05,True,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,12990.0,216,-49,432,444,155.0,136,52,876,13.0,25.0,2.0,5.0,7.0,12.0,9.0,15.0,12.0,32.0,3.0,6.0,1.0,1.0,2.0,3.0,13.0,,1.0,1.0,4.0,34.0,72,6.0,19.0,35.0,121.0,485,5.0,10.0,1.0,2.0,3.0,16.0,19.0,31.0,2.0,6.0,20.0,64.0,24.0,44.0,15.0,3.0,4.0,13.0,3.0,6.0,9.0,2.0,11.0,2.0,4.0,3.0,2.0,24.0,1.0,5.0,1.0,7.0,14.0,3.0,24.0,7.0,31.0,3.0,7.0,7.0,,8.0,2.0,3.0,12.0,1.0,5.0,,6.0,20.0,2.0,3.0,2.0,8.0,1.0,2.0,35.0,1.0,2.0,41.0,5.0,,16.0,,7.0,,,,,,,,,64.0,155.0,1.0,6.0,0.35294117647058826,0.375,0.8333333333333334,0.3157894736842105,0.5,0.3333333333333333,0.3157894736842105,0.4722222222222222,0.5,0.6129032258064516,0.4725274725274725,0.5416666666666666,0.5945945945945946,0.555045871559633,0.6153846153846154,0.6956521739130435,0.2087912087912088,0.08333333333333333,0.16,0.06666666666666667,26.11336032388664,0.4,0.125,0.05,0.12173913043478261,0.03571428571428571,0.14583333333333334,0.02,0.12883435582822086,0.031578947368421054,0.02040816326530612,0.02857142857142857,0.05357142857142857,0.023255813953488372,,0.030303030303030304,0.125,0.19047619047619047,0.17142857142857143,0.07692307692307693,0.07317073170731707,,0.27472527472527475,0.52,0.6190476190476191,0.46153846153846156,0.16483516483516483,0.6,0.6428571428571429,,0.3516483516483517,0.375,0.3870967741935484,0.5,0.06593406593406594,0.5,0.5,1.0,0.14285714285714285,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4166666666666667,0.4,0.08333333333333333,1.0,1.0,0.08333333333333333,,,0.32432432432432434,0.5833333333333334,0.05405405405405406,0.10810810810810811,0.25,0.4835164835164835,0.23076923076923078,0.48920777777777763,0.54531,0.48230555555555554,0.1568627450980392,0.1927710843373494,,0.1322314049586777,0.5289256198347108,10.284722222222221,25.16842105263158,0.3587962962962963,1.0,,,,,0.5,,,0.03125,True,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,5420.0,90,-39,171,175,70.0,44,20,346,6.0,10.0,2.0,4.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,8.0,14,,,4.0,20.0,210,3.0,5.0,,,1.0,7.0,2.0,5.0,,,1.0,5.0,12.0,4.0,,,4.0,,,3.0,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,3.0,5.0,,6.0,8.0,5.0,19.0,8.0,27.0,1.0,,,,5.0,2.0,2.0,4.0,,3.0,,1.0,9.0,2.0,3.0,6.0,11.0,1.0,,6.0,,1.0,7.0,1.0,,4.0,,,2.0,,,,,2.0,2.0,,5.0,70.0,2.0,,0.75,1.0,,,,,,0.5714285714285714,0.6,0.4,0.5714285714285714,0.6,0.4,0.5882352941176471,0.5833333333333334,0.4166666666666667,,0.21428571428571427,0.2,0.25,13.471502590673575,0.5555555555555556,0.5555555555555556,,0.19047619047619047,0.09090909090909091,0.375,0.2,0.2413793103448276,0.11428571428571428,0.07692307692307693,0.11764705882352941,0.08,0.25,,0.4,0.1111111111111111,0.14285714285714285,0.4,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.6,0.75,0.6666666666666666,0.2857142857142857,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,0.8,0.5,,,,,,,0.8,0.25,,,,0.7142857142857143,,0.4686,0.4974333333333334,0.42302,0.23529411764705882,0.23529411764705882,,0.35,0.25,2.1785714285714284,,0.4093567251461988,,,,,,,1.0,,,True,,,,,,,,
200818,1610612758,Justin Williams,Justin Williams,200818,SAC,6825.0,114,8,231,241,108.0,117,33,472,21.0,30.0,10.0,15.0,11.0,14.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,23.0,37,,,14.0,60.0,241,10.0,15.0,,,6.0,26.0,11.0,15.0,,,6.0,28.0,22.0,24.0,,,20.0,,,2.0,,,,,,,,,1.0,20.0,3.0,2.0,11.0,3.0,16.0,24.0,40.0,2.0,2.0,2.0,,7.0,,4.0,1.0,,3.0,,1.0,8.0,1.0,6.0,7.0,10.0,3.0,,18.0,1.0,,32.0,4.0,,14.0,,4.0,9.0,1.0,1.0,7.0,,2.0,10.0,7.0,28.0,108.0,,4.0,0.4782608695652174,0.8461538461538461,,,,,,0.6216216216216216,0.6666666666666666,0.7333333333333333,0.6216216216216216,0.6666666666666666,0.7333333333333333,0.5882352941176471,0.5909090909090909,0.5833333333333334,,0.05405405405405406,0.03333333333333333,0.2,22.18045112781955,0.875,0.23076923076923078,0.16666666666666666,0.12941176470588237,0.26666666666666666,0.09523809523809523,0.05,0.12264150943396226,0.22105263157894736,0.3235294117647059,0.3333333333333333,0.13043478260869565,,0.25,0.14705882352941177,0.05555555555555555,0.15151515151515152,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.7,0.8108108108108109,0.7,0.7241379310344828,0.47619047619047616,0.13513513513513514,0.2,0.25,1.0,0.05405405405405406,0.5,0.5,,,,,,,,,,1.0,0.6666666666666666,,,,,,,0.9333333333333333,0.7857142857142857,,,,0.8108108108108109,,0.5436864864864865,0.5723333333333332,0.5943866666666667,0.2978723404255319,0.2978723404255319,,0.43333333333333335,0.4666666666666667,1.8486486486486484,,0.4675324675324675,,,,1.0,,,,1.0,,True,,,,,,,,
958,1610612758,Vitaly Potapenko,Vitaly Potapenko,958,SAC,553.0,9,-2,21,21,10.0,19,2,42,,2.0,,,,,,,,,,,,,,,,,,,,,2,,,,,19,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,2.0,,,,,2.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,16.666666666666668,,,,0.25,,,,0.2,,,,,,,0.5,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5136,,,,,,,,,,0.47619047619047616,,,,,,,,,,True,,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,62632.0,1044,1,2079,2087,740.0,641,217,4166,44.0,72.0,7.0,14.0,14.0,22.0,9.0,27.0,29.0,78.0,12.0,31.0,,1.0,8.0,27.0,85.0,1.0,4.0,4.0,22.0,82.0,177,39.0,116.0,65.0,346.0,2200,7.0,19.0,1.0,5.0,5.0,22.0,22.0,50.0,4.0,30.0,38.0,94.0,92.0,72.0,108.0,9.0,14.0,85.0,27.0,11.0,44.0,21.0,65.0,16.0,22.0,9.0,13.0,151.0,7.0,27.0,1.0,32.0,81.0,8.0,121.0,35.0,156.0,6.0,39.0,22.0,17.0,19.0,6.0,9.0,26.0,1.0,10.0,2.0,5.0,45.0,5.0,15.0,73.0,145.0,15.0,8.0,73.0,3.0,7.0,78.0,6.0,3.0,23.0,,18.0,32.0,,,15.0,7.0,10.0,32.0,16.0,94.0,740.0,24.0,16.0,0.5609756097560976,0.6133333333333333,0.9230769230769231,0.33620689655172414,0.2,0.13333333333333333,0.33620689655172414,0.4632768361581921,0.3684210526315789,0.44,0.47952218430034127,0.3541666666666667,0.35,0.5228658536585366,0.39285714285714285,0.45098039215686275,0.39590443686006827,0.062146892655367235,0.1388888888888889,0.037037037037037035,15.827645051194539,0.4222222222222222,0.09876543209876543,0.013333333333333334,0.11911764705882352,0.03924418604651163,0.1198501872659176,0.027237354085603113,0.11932418162618796,0.03597883597883598,0.039473684210526314,0.04736842105263158,0.03333333333333333,0.03553299492385787,,0.11374407582938388,0.10344827586206896,0.13220338983050847,0.10869565217391304,0.14457831325301204,0.03773584905660377,0.5,0.24573378839590443,0.6111111111111112,0.7096774193548387,0.4772727272727273,0.09215017064846416,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.26621160409556316,0.3717948717948718,0.3717948717948718,0.7586206896551724,0.10580204778156997,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.2901023890784983,0.3176470588235294,0.3176470588235294,0.9259259259259259,0.5833333333333334,0.5,0.041666666666666664,,,0.16666666666666666,0.25,1.0,0.275,0.6363636363636364,0.1,0.275,0.18181818181818182,0.6416382252559727,0.3176470588235294,0.5129996587030717,0.5058444444444443,0.5132375,0.07419354838709677,0.11855670103092783,,0.06358381502890173,0.27167630057803466,9.740112994350282,24.62931034482759,0.35594035594035595,,,5.0,,,,,3.0,,False,,,,,,,,
1508,1610612758,Maurice Taylor,Maurice Taylor,1508,SAC,4982.0,83,13,156,157,43.0,41,21,313,4.0,13.0,3.0,7.0,,4.0,3.0,6.0,,6.0,,,,,,,,,,,,7.0,25,,,6.0,20.0,141,3.0,7.0,,,,6.0,1.0,5.0,,,4.0,6.0,4.0,10.0,,,6.0,,,4.0,3.0,1.0,4.0,1.0,3.0,,,9.0,3.0,7.0,,8.0,6.0,1.0,15.0,10.0,25.0,1.0,2.0,1.0,1.0,1.0,,1.0,5.0,,,,,6.0,1.0,1.0,5.0,13.0,4.0,3.0,8.0,,1.0,11.0,1.0,,4.0,,2.0,1.0,,,1.0,,,1.0,1.0,6.0,43.0,,2.0,0.2857142857142857,0.5,,,,,,0.28,0.42857142857142855,0.2,0.28,0.42857142857142855,0.2,0.3333333333333333,0.42857142857142855,0.375,,0.16,0.23076923076923078,0.16666666666666666,19.672131147540984,0.16666666666666666,0.16666666666666666,,0.11320754716981132,0.12727272727272726,0.3076923076923077,0.17647058823529413,0.17721518987341772,0.1388888888888889,0.2222222222222222,0.058823529411764705,0.1,0.2,,0.15384615384615385,0.25,0.03571428571428571,0.25,0.4,0.07142857142857142,1.0,0.52,0.3076923076923077,0.4,0.25,0.24,0.5,0.6,0.3333333333333333,0.24,,,,,,,,,,,,1.0,0.42857142857142855,,,,,,,0.8,,,,,0.52,,0.4714799999999999,0.5453,0.49670000000000003,0.14285714285714285,0.14285714285714285,,0.3,0.3,6.408,,0.27564102564102566,,,,,,,1.0,,,False,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,162476.0,2708,-10,5443,5420,1790.0,1470,558,10863,63.0,124.0,5.0,10.0,18.0,38.0,25.0,72.0,199.0,464.0,24.0,62.0,4.0,8.0,18.0,145.0,404.0,18.0,49.0,48.0,143.0,287.0,660,169.0,466.0,279.0,1360.0,5830,25.0,60.0,22.0,57.0,11.0,127.0,77.0,172.0,54.0,161.0,149.0,465.0,240.0,334.0,450.0,57.0,6.0,402.0,145.0,26.0,289.0,88.0,377.0,61.0,151.0,34.0,104.0,842.0,11.0,26.0,1.0,65.0,149.0,6.0,220.0,38.0,258.0,11.0,85.0,52.0,33.0,129.0,19.0,87.0,64.0,9.0,42.0,2.0,5.0,193.0,7.0,62.0,69.0,134.0,,12.0,282.0,9.0,29.0,337.0,21.0,37.0,97.0,2.0,61.0,5.0,,,2.0,1.0,2.0,5.0,3.0,465.0,1790.0,17.0,60.0,0.4181184668989547,0.4225352112676056,0.8875739644970414,0.3626609442060086,0.38596491228070173,0.33540372670807456,0.3642241379310345,0.4348484848484849,0.4166666666666667,0.4476744186046512,0.4800177619893428,0.49572649572649574,0.4744744744744745,0.5268774703557312,0.5121951219512195,0.5544794188861986,0.413854351687389,0.03939393939393939,0.12096774193548387,0.09722222222222222,23.91661195009849,0.6683937823834197,0.03488372093023256,0.005847953216374269,0.08509423186750428,0.014484679665738161,0.10188087774294671,0.016152716593245228,0.0895772289660946,0.01494345718901454,0.014953271028037384,0.013605442176870748,0.014652014652014652,0.0148975791433892,0.020833333333333332,0.05319148936170213,0.09003831417624521,0.10144927536231885,0.11085972850678733,0.08163265306122448,0.017432646592709985,0.6,0.11012433392539965,0.5080645161290323,0.5779816513761468,0.2857142857142857,0.06394316163410302,0.3472222222222222,0.38461538461538464,0.16,0.41207815275310833,0.42887931034482757,0.4326086956521739,0.49246231155778897,0.055062166962699825,0.3870967741935484,0.3870967741935484,1.0,0.35879218472468916,0.3589108910891089,0.3598014888337469,0.8689655172413793,0.08547008547008547,0.5,0.06837606837606838,0.5,1.0,0.4188034188034188,0.3673469387755102,0.7777777777777778,0.11411411411411411,0.47368421052631576,0.05405405405405406,0.4294294294294294,0.3356643356643357,0.5239786856127886,0.36069651741293535,0.49125106761565834,0.4854868131868131,0.48502289156626494,0.08222591362126246,0.13179347826086957,0.004273504273504274,0.09338235294117647,0.34191176470588236,14.511515151515155,25.111802575107294,0.32886275950762445,6.0,2.0,27.0,,0.6,0.3333333333333333,1.0,,0.008620689655172414,False,1.0,0.002145922746781116,0.0024752475247524753,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,100963.0,1683,123,3361,3339,1008.0,850,342,6700,71.0,114.0,19.0,27.0,27.0,38.0,21.0,62.0,120.0,267.0,1.0,6.0,,2.0,2.0,4.0,23.0,,,2.0,12.0,212.0,443,5.0,29.0,108.0,547.0,3505,32.0,50.0,,2.0,21.0,85.0,60.0,113.0,3.0,14.0,51.0,180.0,316.0,108.0,15.0,,32.0,21.0,4.0,23.0,179.0,41.0,220.0,32.0,110.0,18.0,51.0,481.0,24.0,47.0,4.0,48.0,226.0,36.0,310.0,75.0,385.0,8.0,35.0,17.0,18.0,63.0,18.0,44.0,40.0,2.0,19.0,,5.0,103.0,5.0,30.0,82.0,149.0,12.0,11.0,122.0,17.0,16.0,140.0,9.0,1.0,57.0,,17.0,36.0,,,27.0,,9.0,36.0,24.0,180.0,1008.0,13.0,17.0,0.7452830188679245,0.8061224489795918,1.0,0.1724137931034483,,0.21428571428571427,0.18518518518518517,0.4785553047404063,0.64,0.5309734513274337,0.4650423728813559,0.6153846153846154,0.5078740157480315,0.5083798882681564,0.6640625,0.5737179487179487,0.0614406779661017,0.05191873589164785,0.10526315789473684,0.14516129032258066,17.066666666666666,0.6116504854368932,0.36363636363636365,0.042105263157894736,0.1978984238178634,0.041666666666666664,0.1352112676056338,0.06030150753768844,0.18303273213092852,0.04652686762778506,0.04046242774566474,0.04219409282700422,0.04220183486238532,0.07051282051282051,0.023255813953488372,0.18575851393188855,0.23353293413173654,0.18144329896907216,0.11952191235059761,0.17307692307692307,0.035555555555555556,0.6666666666666666,0.24152542372881355,0.6228070175438597,0.696078431372549,0.5211267605633803,0.13135593220338984,0.3387096774193548,0.39622641509433965,0.5714285714285714,0.565677966101695,0.449438202247191,0.4528301886792453,0.9083333333333333,0.012711864406779662,0.16666666666666666,0.16666666666666666,1.0,0.048728813559322036,0.17391304347826086,0.17391304347826086,1.0,0.5192307692307693,0.7037037037037037,0.038461538461538464,,,,,,0.2992125984251969,0.7105263157894737,0.015748031496062992,0.09448818897637795,0.16666666666666666,0.3029661016949153,0.19047619047619047,0.4487507446808512,0.4945430232558139,0.4622408730158731,0.10961538461538461,0.11608961303462322,,0.15539305301645337,0.3290676416819013,12.531602708803614,27.286206896551718,0.2999107408509372,1.0,2.0,9.0,1.0,0.15789473684210525,0.5,4.0,1.0,0.00749063670411985,False,,,,2.0,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,156112.0,2602,-116,5200,5177,1572.0,1331,512,10377,168.0,255.0,17.0,30.0,63.0,84.0,70.0,150.0,106.0,257.0,34.0,81.0,4.0,8.0,28.0,87.0,233.0,5.0,15.0,17.0,60.0,344.0,662,121.0,314.0,446.0,1497.0,5678,38.0,65.0,9.0,23.0,30.0,133.0,109.0,190.0,29.0,88.0,189.0,494.0,350.0,338.0,321.0,42.0,32.0,232.0,87.0,45.0,104.0,58.0,162.0,48.0,48.0,12.0,44.0,382.0,21.0,40.0,1.0,70.0,170.0,9.0,249.0,62.0,311.0,11.0,91.0,78.0,13.0,52.0,6.0,34.0,63.0,7.0,18.0,3.0,21.0,115.0,5.0,39.0,69.0,173.0,11.0,14.0,367.0,13.0,30.0,529.0,35.0,25.0,201.0,7.0,59.0,11.0,,,9.0,1.0,1.0,11.0,6.0,494.0,1572.0,27.0,52.0,0.5087209302325582,0.5335365853658537,0.8842975206611571,0.3853503184713376,0.391304347826087,0.32954545454545453,0.3865814696485623,0.5196374622356495,0.5846153846153846,0.5736842105263158,0.538422131147541,0.5852272727272727,0.5485611510791367,0.6118475559237779,0.6298076923076923,0.6421052631578947,0.32172131147540983,0.06797583081570997,0.10588235294117647,0.09333333333333334,22.764087540927108,0.45217391304347826,0.058823529411764705,0.006211180124223602,0.1022864019253911,0.02379535990481856,0.12345679012345678,0.0327613104524181,0.10767160161507403,0.02627045650301464,0.028462998102466792,0.017326732673267328,0.024,0.03353057199211045,0.029850746268656716,0.05970149253731343,0.09484536082474226,0.13559322033898305,0.13383838383838384,0.09941520467836257,0.02391304347826087,0.5454545454545454,0.2612704918032787,0.6588235294117647,0.7368421052631579,0.5952380952380952,0.15368852459016394,0.4666666666666667,0.5147058823529411,0.18571428571428572,0.26331967213114754,0.41245136186770426,0.4189723320158103,0.5849056603773585,0.08299180327868852,0.41975308641975306,0.41975308641975306,0.9411764705882353,0.2387295081967213,0.37339055793991416,0.375,0.8620689655172413,0.3409090909090909,0.5666666666666667,0.09090909090909091,0.5,1.0,0.17045454545454544,0.3333333333333333,1.0,0.302158273381295,0.75,0.10071942446043165,0.2158273381294964,0.2833333333333333,0.5829918032786885,0.375,0.515396358974359,0.5115983606557377,0.5148848375451263,0.18118466898954705,0.2427536231884058,0.021875,0.08884435537742151,0.3299933199732799,9.295619335347432,24.762420382165608,0.30230769230769233,12.0,1.0,10.0,,0.47058823529411764,0.42857142857142855,,3.0,0.01556420233463035,False,1.0,0.0031847133757961785,0.004291845493562232,2.0,1.0,,,
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,144444.0,2407,27,4727,4722,1531.0,1178,481,9449,193.0,333.0,27.0,53.0,45.0,91.0,35.0,107.0,106.0,274.0,12.0,46.0,1.0,2.0,14.0,73.0,193.0,4.0,10.0,29.0,79.0,334.0,714,85.0,239.0,276.0,1199.0,5067,38.0,72.0,5.0,12.0,20.0,111.0,85.0,205.0,32.0,93.0,118.0,384.0,240.0,428.0,180.0,75.0,40.0,191.0,73.0,69.0,145.0,66.0,211.0,52.0,57.0,21.0,67.0,488.0,26.0,67.0,,65.0,220.0,38.0,323.0,93.0,416.0,12.0,131.0,81.0,50.0,52.0,7.0,23.0,76.0,3.0,29.0,3.0,20.0,128.0,9.0,40.0,62.0,178.0,11.0,32.0,298.0,14.0,14.0,375.0,35.0,,166.0,,39.0,35.0,2.0,,18.0,4.0,13.0,37.0,21.0,384.0,1531.0,24.0,37.0,0.3592814371257485,0.3821656050955414,0.7058823529411765,0.35564853556485354,0.4166666666666667,0.34408602150537637,0.35864978902953587,0.4677871148459384,0.5277777777777778,0.4146341463414634,0.4842602308499475,0.5416666666666666,0.4463087248322148,0.5338379341050757,0.578125,0.514745308310992,0.25078698845750264,0.09663865546218488,0.16516516516516516,0.102803738317757,23.620559334845048,0.40625,0.2900763358778626,,0.14285714285714285,0.04286628278950736,0.12126865671641791,0.04276315789473684,0.13728323699421965,0.04283740211883925,0.07024793388429752,0.046831955922865015,0.0223463687150838,0.04564315352697095,0.031746031746031744,0.145933014354067,0.12831858407079647,0.15074626865671642,0.11140583554376658,0.14465408805031446,0.02666666666666667,0.5675675675675675,0.34942287513116477,0.5795795795795796,0.6942446043165468,0.43005181347150256,0.11227701993704092,0.32710280373831774,0.3645833333333333,0.22857142857142856,0.28751311647429173,0.38686131386861317,0.39114391143911437,0.27358490566037735,0.048268625393494226,0.2608695652173913,0.2608695652173913,0.75,0.2025183630640084,0.37823834196891193,0.3802083333333333,0.6986301369863014,0.6309523809523809,0.5094339622641509,0.023809523809523808,0.5,1.0,0.11904761904761904,0.4,1.0,0.3053691275167785,0.4945054945054945,0.04697986577181208,0.2651006711409396,0.3670886075949367,0.6002098635886673,0.38219895287958117,0.4989498422712934,0.5202793650793651,0.4818359797297296,0.15313653136531366,0.19644970414201182,,0.09257714762301918,0.3202668890742285,8.723389355742295,24.926359832635985,0.32388407023482124,3.0,2.0,14.0,1.0,0.2222222222222222,0.21428571428571427,4.0,6.0,0.010948905109489052,False,1.0,0.0041841004184100415,0.0051813471502590676,,,2.0,,
