EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTDefRebounds,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,HeaveAttempts,on,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,13773.0,230,-15,414,417,127,146,68,831,15.0,20,2.0,2.0,5.0,5.0,10.0,25.0,6.0,23.0,3.0,3.0,15.0,1.0,1.0,6.0,31,68,3.0,18.0,25.0,96,455,3.0,8.0,1.0,4.0,10,10.0,18.0,1.0,6.0,20.0,43.0,12,50.0,6.0,3.0,15.0,3.0,4.0,40.0,12.0,52.0,6.0,6.0,25.0,3.0,12.0,116.0,3.0,2.0,1.0,5.0,11.0,16.0,6.0,22,2.0,12.0,5.0,7.0,9.0,1.0,4.0,6.0,5.0,1.0,15,5.0,9,3.0,25,32,5.0,3.0,9.0,8.0,1.0,1.0,1.0,1.0,43.0,127,1.0,8.0,0.1935483870967742,0.1935483870967742,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.45588235294117646,0.375,0.5555555555555556,0.4127906976744186,0.3333333333333333,0.4791666666666667,0.47959183673469385,0.4090909090909091,0.6323529411764706,0.20930232558139536,0.058823529411764705,0.1,0.04,0.043478260869565216,23.108384458077712,0.6,0.05,0.09322033898305085,0.013333333333333334,0.09090909090909091,0.058823529411764705,0.09248554913294797,0.024875621890547265,0.02702702702702703,0.020833333333333332,0.09375,0.041666666666666664,0.10204081632653061,0.1111111111111111,0.125,0.043478260869565216,1.0,0.23255813953488372,0.75,0.8333333333333334,0.26666666666666666,0.29069767441860467,0.4,0.4166666666666667,0.1,0.26744186046511625,0.2608695652173913,0.2727272727272727,0.16666666666666666,0.03488372093023256,0.1744186046511628,0.2,0.2,0.6666666666666666,0.2222222222222222,1.0,0.5,0.1111111111111111,0.20833333333333334,1.0,0.25,0.16666666666666666,0.4418604651162791,0.2,0.4697209302325582,0.43557142857142855,0.4932708333333334,0.1,0.125,0.10416666666666667,0.4479166666666667,9.523529411764704,24.91111111111111,0.30676328502415456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,5170.0,86,10,163,162,45,56,27,325,9.0,15,4.0,7.0,4.0,5.0,3.0,7.0,2.0,7.0,,,1.0,,,,14,29,,1.0,8.0,36,158,4.0,7.0,,1.0,9,6.0,10.0,,,2.0,14.0,14,14.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,6.0,,4.0,9.0,14.0,8.0,22,,1.0,1.0,,2.0,,2.0,5.0,,2.0,7,2.0,7,3.0,8,10,,,5.0,,2.0,1.0,2.0,1.0,14.0,45,,,0.5,0.6363636363636364,,,,,0.4827586206896552,0.5714285714285714,0.6,0.4666666666666667,0.5714285714285714,0.6,0.5142857142857142,0.5625,0.5833333333333334,0.03333333333333333,0.06896551724137931,0.13333333333333333,,,21.42857142857143,0.2857142857142857,,0.17647058823529413,0.08823529411764706,0.16666666666666666,0.11764705882352941,0.17333333333333334,0.09411764705882353,0.18181818181818182,,0.11764705882352941,0.13333333333333333,0.21428571428571427,0.18181818181818182,0.1875,,0.5,0.5,0.6,0.6923076923076923,0.4444444444444444,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,,0.03333333333333333,,,,1.0,0.5714285714285714,0.25,,0.5,0.8,,,0.5333333333333333,,0.4984116666666667,0.5803200000000001,0.5103599999999999,0.14285714285714285,0.14705882352941177,0.25,0.3888888888888889,5.962068965517242,25.7,0.27607361963190186,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.06896551724137931,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOK,16975.0,283,14,517,520,75,71,60,1037,18.0,37,2.0,5.0,4.0,6.0,5.0,10.0,8.0,35.0,6.0,9.0,27.0,2.0,,3.0,31,82,10.0,33.0,26.0,118,532,3.0,9.0,2.0,8.0,14,6.0,13.0,,5.0,6.0,18.0,20,42.0,18.0,12.0,27.0,9.0,8.0,30.0,11.0,41.0,7.0,4.0,12.0,3.0,15.0,93.0,4.0,7.0,,8.0,28.0,37.0,11.0,48,2.0,10.0,2.0,8.0,14.0,2.0,7.0,9.0,7.0,1.0,23,2.0,16,2.0,23,35,,,15.0,2.0,2.0,,2.0,2.0,18.0,75,,2.0,0.3225806451612903,0.3333333333333333,0.6,0.30303030303030304,,0.30303030303030304,0.3780487804878049,0.3333333333333333,0.46153846153846156,0.4,0.2727272727272727,0.3333333333333333,0.44696969696969696,0.4375,0.391304347826087,0.28695652173913044,0.0975609756097561,0.1891891891891892,0.1,,26.45051194539249,0.6086956521739131,,0.13725490196078433,0.04046242774566474,0.11764705882352941,0.06779661016949153,0.1323529411764706,0.04741379310344827,0.07692307692307693,0.03225806451612903,0.025,0.075,0.1276595744680851,0.2077922077922078,0.1276595744680851,0.03076923076923077,1.0,0.3217391304347826,0.4864864864864865,0.6,0.2777777777777778,0.08695652173913043,0.5,0.5555555555555556,0.2,0.30434782608695654,0.22857142857142856,0.22857142857142856,0.5,0.05217391304347826,0.23478260869565218,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.45454545454545453,0.4,,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.16666666666666666,,0.6086956521739131,0.3333333333333333,0.5038552173913042,0.47743888888888886,0.49307500000000004,0.12307692307692308,0.15463917525773196,0.11864406779661017,0.15254237288135594,8.856097560975611,24.77272727272727,0.1450676982591876,2.0,1.0,1.0,5.0,1.0,1.0,,0.058823529411764705,0.022222222222222223,0.09523809523809523,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,True,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOK,38051.0,634,-18,1157,1174,238,282,158,2331,51.0,74,18.0,28.0,7.0,12.0,7.0,22.0,10.0,29.0,,,,,,,68,125,,,40.0,176,1181,21.0,33.0,,15.0,57,10.0,24.0,,,9.0,29.0,72,64.0,,,,,9.0,7.0,3.0,10.0,1.0,2.0,3.0,,4.0,23.0,18.0,34.0,6.0,22.0,58.0,91.0,58.0,149,4.0,12.0,9.0,3.0,9.0,3.0,3.0,26.0,6.0,10.0,35,7.0,79,8.0,57,67,10.0,,38.0,1.0,26.0,1.0,26.0,16.0,29.0,238,7.0,1.0,0.5294117647058824,0.6792452830188679,,,,,0.544,0.6363636363636364,0.4166666666666667,0.544,0.6363636363636364,0.4166666666666667,0.5714285714285714,0.6627906976744186,0.46774193548387094,,0.072,0.10810810810810811,0.045454545454545456,,14.104477611940299,0.2571428571428571,0.12244897959183673,0.1377672209026128,0.07906976744186046,0.14193548387096774,0.14516129032258066,0.1388888888888889,0.09386281588447654,0.10655737704918032,0.07339449541284404,0.14285714285714285,0.13071895424836602,0.1651376146788991,0.12578616352201258,0.1619047619047619,0.08333333333333333,0.6153846153846154,0.592,0.6891891891891891,0.7727272727272727,0.6078431372549019,0.176,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.232,0.3448275862068966,0.3448275862068966,0.4,,,,,,0.8484848484848485,0.6428571428571429,0.1111111111111111,,0.5,0.5833333333333334,,,0.592,,0.5066024,0.5467043478260869,0.4669166666666666,0.24836601307189543,0.24836601307189543,0.32386363636363635,0.16477272727272727,5.5024,,0.20570440795159897,30.0,11.0,5.0,37.0,5.0,6.0,,0.28205128205128205,0.06532663316582915,0.1,,,1.0,,,,25.0,2.0,0.15151515151515152,,,,,,10.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,True,,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,12047.0,201,-51,351,364,87,98,53,715,18.0,31,4.0,6.0,4.0,6.0,6.0,28.0,,2.0,,,,,,,24,61,,,18.0,66,392,4.0,7.0,,3.0,11,5.0,9.0,,,7.0,17.0,26,22.0,,,,,10.0,8.0,2.0,10.0,1.0,1.0,4.0,1.0,3.0,22.0,2.0,7.0,2.0,6.0,9.0,17.0,11.0,28,,7.0,4.0,3.0,9.0,1.0,4.0,7.0,5.0,2.0,16,2.0,15,3.0,27,29,3.0,,14.0,2.0,,,,,17.0,87,1.0,2.0,0.5416666666666666,0.65,,,,,0.39344262295081966,0.5714285714285714,0.5555555555555556,0.39344262295081966,0.5714285714285714,0.5555555555555556,0.44594594594594594,0.6111111111111112,0.6538461538461539,,0.16393442622950818,0.12903225806451613,0.17857142857142858,0.5,22.004889975550125,0.5625,0.1111111111111111,0.07964601769911504,0.0472972972972973,0.1276595744680851,0.07692307692307693,0.09375,0.05172413793103448,0.08823529411764706,,0.09523809523809523,,0.125,0.11904761904761904,0.14285714285714285,,,0.5081967213114754,0.5806451612903226,0.6666666666666666,0.6111111111111112,0.45901639344262296,0.21428571428571427,0.2608695652173913,0.3333333333333333,0.03278688524590164,,,,,,,,,0.8571428571428571,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,0.5081967213114754,,0.4755377049180329,0.53505,0.5282555555555555,0.19444444444444445,0.19444444444444445,0.16666666666666666,0.25757575757575757,4.575409836065574,,0.24786324786324787,8.0,2.0,4.0,6.0,2.0,2.0,,0.14285714285714285,0.07017543859649122,0.10526315789473684,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOK,1749.0,29,9,54,52,12,10,11,106,1.0,1,,,,,1.0,3.0,,3.0,,2.0,5.0,1.0,1.0,1.0,2,7,2.0,5.0,2.0,12,57,1.0,2.0,1.0,2.0,7,,,1.0,1.0,,3.0,2,2.0,3.0,3.0,5.0,2.0,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,,,,2.0,2,1.0,1.0,1.0,,1.0,,,,1.0,,1,,1,,2,2,,,1.0,,,,,,3.0,12,,,0.5,0.5,0.5,0.4,1.0,0.4,0.2857142857142857,0.5,,0.4166666666666667,0.8333333333333334,1.5,0.46153846153846156,0.875,1.5,0.4166666666666667,0.14285714285714285,,,0.3333333333333333,20.8955223880597,1.0,,,0.08333333333333333,,,,0.06666666666666667,,0.14285714285714285,,,,,,0.14285714285714285,,0.08333333333333333,1.0,1.0,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,0.4166666666666667,0.4,0.4,0.5,,,,0.3333333333333333,,,1.0,1.0,0.5,0.4,0.46844166666666665,0.439425,0.5103,0.07692307692307693,0.125,0.5833333333333334,0.25,10.442857142857141,25.6,0.2222222222222222,,,,,,,,,0.09090909090909091,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOK,27664.0,461,10,844,856,161,198,109,1700,11.0,25,1.0,4.0,3.0,5.0,11.0,26.0,43.0,98.0,10.0,15.0,36.0,1.0,4.0,5.0,65,149,21.0,46.0,23.0,216,823,6.0,15.0,3.0,3.0,21,12.0,26.0,5.0,6.0,7.0,46.0,26,104.0,36.0,27.0,36.0,15.0,7.0,50.0,20.0,70.0,14.0,6.0,30.0,1.0,19.0,160.0,,3.0,,13.0,33.0,48.0,3.0,51,,13.0,10.0,3.0,20.0,2.0,12.0,14.0,8.0,1.0,34,8.0,27,4.0,36,29,4.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,46.0,161,,3.0,0.2,0.2,0.5714285714285714,0.45652173913043476,0.8333333333333334,0.45652173913043476,0.436241610738255,0.4,0.46153846153846156,0.4948717948717949,0.5,0.609375,0.5170731707317073,0.5263157894736842,0.6428571428571429,0.2358974358974359,0.04697986577181208,0.12,0.15384615384615385,,24.512820512820515,0.5882352941176471,,0.0990990990990991,0.009523809523809525,0.1092436974789916,,0.10176991150442478,0.007317073170731708,0.010752688172043012,0.02666666666666667,,0.08333333333333333,0.0958904109589041,0.1171875,0.11392405063291139,,1.0,0.1282051282051282,0.44,0.5,0.18181818181818182,0.13333333333333333,0.4230769230769231,0.5,,0.5025641025641026,0.4387755102040816,0.4387755102040816,0.2558139534883721,0.05128205128205128,0.18461538461538463,0.4166666666666667,0.4166666666666667,0.4666666666666667,0.2222222222222222,0.25,,0.05555555555555555,0.15625,0.6,0.15625,0.8,0.3641025641025641,0.4166666666666667,0.45839666666666656,0.4506233333333334,0.44705781249999993,0.054455445544554455,0.07051282051282051,0.09722222222222222,0.21296296296296297,13.70201342281879,24.70434782608696,0.19075829383886256,,2.0,1.0,15.0,1.0,4.0,,0.07407407407407407,,0.1,6.0,1.0,,2.0,,,,,,0.6,0.6,0.8333333333333334,0.03125,,,,,,1.0,2.0,0.6666666666666666,1.0,1.0,2.0,1.0,0.1111111111111111,0.5,1.0,1.0,1.0,,,,,,,True,,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,3128.0,52,-32,96,97,9,32,16,193,5.0,8,3.0,3.0,,,1.0,6.0,3.0,10.0,,,,,,,9,24,,,2.0,20,107,3.0,5.0,,,6,,,,,,,10,8.0,,,,,4.0,,,,,,,,,,1.0,2.0,,,5.0,6.0,3.0,9,1.0,1.0,1.0,,8.0,,3.0,2.0,5.0,1.0,10,3.0,4,1.0,4,2,,,1.0,,1.0,,1.0,,,9,1.0,,0.5555555555555556,0.8333333333333334,,,,,0.375,0.6,,0.375,0.6,,0.4,0.6,,,0.16666666666666666,0.125,0.5,,29.914529914529915,0.8,,0.15625,0.044444444444444446,,0.1,0.11627906976744186,0.05454545454545454,0.1111111111111111,0.0625,,0.2,0.1,0.16666666666666666,,0.09090909090909091,,0.3333333333333333,0.625,0.7142857142857143,0.4,0.25,0.16666666666666666,0.3333333333333333,,0.4166666666666667,0.3,0.3,1.0,,,,,,0.6,1.0,,,,,,,0.3333333333333333,,0.44654583333333336,0.455525,,0.04,0.04,0.3,,9.316666666666666,,0.09375,6.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,27909.0,465,7,854,868,156,178,108,1722,10.0,19,1.0,5.0,1.0,1.0,8.0,16.0,17.0,51.0,25.0,21.0,43.0,1.0,3.0,9.0,35,86,31.0,68.0,16.0,179,848,2.0,10.0,4.0,,7,4.0,9.0,4.0,13.0,8.0,28.0,40,30.0,93.0,,43.0,21.0,4.0,3.0,2.0,5.0,1.0,1.0,,2.0,1.0,12.0,1.0,4.0,1.0,13.0,39.0,54.0,6.0,60,,7.0,3.0,4.0,5.0,2.0,4.0,13.0,1.0,2.0,18,4.0,30,3.0,21,23,,1.0,8.0,3.0,13.0,3.0,13.0,6.0,28.0,156,,3.0,0.5714285714285714,0.5882352941176471,1.0,0.45588235294117646,0.3076923076923077,0.45588235294117646,0.4069767441860465,0.2,0.4444444444444444,0.5292207792207793,0.25,0.45454545454545453,0.5424242424242425,0.25,0.5,0.44155844155844154,0.046511627906976744,0.10526315789473684,,0.0392156862745098,18.597560975609756,0.2777777777777778,0.02631578947368421,0.11538461538461539,0.01282051282051282,0.11403508771929824,0.01098901098901099,0.11504424778761062,0.01240694789081886,0.02127659574468085,,0.015625,0.07518796992481203,0.13580246913580246,0.14516129032258066,0.10975609756097561,,0.46153846153846156,0.12337662337662338,0.5263157894736842,0.5882352941176471,0.9,0.1038961038961039,0.5,0.5,0.125,0.33116883116883117,0.3333333333333333,0.3469387755102041,0.5882352941176471,0.16233766233766234,0.2792207792207792,0.4883720930232558,0.5,1.0,0.35714285714285715,0.2,,0.07142857142857142,0.045454545454545456,1.0,0.4090909090909091,0.3333333333333333,0.564935064935065,0.4883720930232558,0.48681948051948054,0.4836291666666667,0.46714090909090894,0.04938271604938271,0.0851063829787234,0.03910614525139665,0.1564245810055866,12.212790697674418,24.525000000000006,0.18266978922716628,2.0,2.0,2.0,15.0,2.0,2.0,2.0,0.07142857142857142,0.013793103448275862,0.125,10.0,4.0,2.0,1.0,,,8.0,,,0.4,0.4,1.0,0.18181818181818182,,1.0,,,,1.0,1.0,0.25,1.0,,3.0,1.0,0.21428571428571427,,,1.0,0.25,1.0,0.014705882352941176,0.023255813953488372,,,,True,,,
200790,1610612740,Marcus Vinicius,Marcus Vinicius,200790,NOK,3612.0,60,-18,115,116,16,45,11,231,1.0,2,,,1.0,1.0,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1,4,3.0,4.0,1.0,12,135,,,1.0,,3,1.0,1.0,1.0,1.0,,5.0,2,,9.0,,2.0,2.0,,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,12.0,,,,3.0,3.0,6.0,,6,,2.0,2.0,,1.0,,1.0,2.0,,,3,1.0,8,2.0,4,3,1.0,,2.0,,,,,,5.0,16,1.0,,1.0,1.0,1.0,0.75,1.0,0.75,0.25,,1.0,0.6875,1.5,1.25,0.6666666666666666,1.5,1.25,0.5,,,,,9.448818897637794,0.3333333333333333,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,,,,0.3333333333333333,0.125,0.06666666666666667,,,0.25,0.5,0.5,1.0,0.125,,,,0.125,,,,0.25,0.25,1.0,1.0,1.0,,,,1.0,0.5,1.0,0.5,1.0,0.75,1.0,0.47400000000000003,0.55185,0.413675,0.2222222222222222,0.4,0.25,0.4166666666666667,6.15,23.975,0.1391304347826087,,,1.0,3.0,,1.0,,,,0.3333333333333333,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,True,,,
