EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Arc3PctBlocked,3pt And 1 Free Throw Trips,on
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,130722.0,2179,-193.0,4073,4071,1117,1115,538,8144,102.0,210.0,21.0,51.0,28.0,59.0,34.0,78.0,159.0,373.0,4.0,11.0,1.0,3.0,7.0,34.0,1.0,1.0,8.0,295.0,661,11.0,45.0,216.0,839,4437,31.0,77.0,1.0,26.0,88.0,73.0,156,2.0,11.0,96.0,248.0,446.0,144.0,30.0,3.0,36.0,1.0,33.0,7.0,56.0,1.0,100.0,21.0,121.0,8.0,13.0,52.0,5.0,43.0,263.0,16.0,64.0,4.0,44.0,167.0,42.0,253.0,84.0,337.0,15.0,52.0,39.0,13.0,60.0,8.0,32.0,67.0,2.0,28.0,4.0,14.0,127.0,10.0,35.0,97.0,191.0,7.0,25.0,180.0,8.0,7.0,265.0,15.0,16.0,110.0,22.0,30.0,26.0,2.0,2.0,30.0,19.0,2.0,2.0,248.0,1117,21.0,19.0,0.7559322033898305,0.8050541516245487,0.9090909090909091,0.24444444444444444,0.18181818181818182,0.25,0.4462934947049924,0.4025974025974026,0.46794871794871795,0.4412181303116147,0.3974358974358974,0.4550898203592814,0.5018226002430134,0.45789473684210524,0.5568181818181818,0.06373937677053824,0.022222222222222223,0.08472012102874432,0.21428571428571427,0.08974358974358974,0.010723860589812333,0.09090909090909091,20.20008514261388,0.47244094488188976,0.2485207100591716,0.02702702702702703,0.1215429403202329,0.04089456869009585,0.11224489795918367,0.05693950177935943,0.11947904869762174,0.04333694474539545,0.05663716814159292,0.027131782945736434,0.03369272237196765,0.06363636363636363,0.03278688524590164,0.09796672828096119,0.13013698630136986,0.14048059149722736,0.09698996655518395,0.16129032258064516,0.04411764705882353,0.6333333333333333,0.29745042492917845,0.4857142857142857,0.6181818181818182,0.6078431372549019,0.11048158640226628,0.4358974358974359,0.4788732394366197,0.5,0.5283286118980169,0.4262734584450402,0.43089430894308944,0.9056603773584906,0.015580736543909348,0.36363636363636365,0.4,1.0,0.04815864022662889,0.20588235294117646,0.20588235294117646,0.8571428571428571,0.6538461538461539,0.4117647058823529,0.19047619047619047,0.01282051282051282,0.3532934131736527,0.4745762711864407,0.017964071856287425,0.3333333333333333,0.04790419161676647,0.125,0.3611898016997167,0.21212121212121213,0.45641184397163137,0.497952857142857,0.4524569277108433,0.1373283395755306,0.1455026455026455,0.10488676996424315,0.29558998808104886,11.569591527987898,25.948888888888884,0.2742450282347164,,,,,,,,,,,,,,,,,,,,,True
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,21785.0,363,-94.0,706,694,258,243,84,1400,15.0,23.0,1.0,2.0,5.0,10.0,6.0,9.0,38.0,75.0,5.0,7.0,2.0,3.0,11.0,47.0,2.0,5.0,18.0,59.0,107,16.0,54.0,16.0,182,796,8.0,12.0,3.0,,22.0,17.0,31,7.0,21.0,3.0,58.0,58.0,60.0,45.0,3.0,2.0,,47.0,11.0,3.0,,16.0,1.0,17.0,1.0,,9.0,2.0,5.0,35.0,,2.0,,5.0,12.0,1.0,18.0,2.0,20.0,,10.0,7.0,3.0,11.0,4.0,8.0,12.0,2.0,3.0,2.0,1.0,23.0,4.0,7.0,15.0,34.0,,3.0,24.0,,3.0,20.0,3.0,1.0,10.0,1.0,1.0,,,1.0,1.0,1.0,,,58.0,258,7.0,1.0,0.4915254237288136,0.5,0.9375,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.5514018691588785,0.6666666666666666,0.5483870967741935,0.515527950310559,0.7333333333333333,0.5288461538461539,0.5355029585798816,0.7333333333333333,0.5370370370370371,0.33540372670807456,,0.028037383177570093,0.08695652173913043,,0.013333333333333334,,23.910336239103366,0.4782608695652174,0.03571428571428571,,0.05357142857142857,0.008547008547008548,0.06666666666666667,,0.056856187290969896,0.006688963210702341,0.014492753623188406,,0.007936507936507936,,,0.03571428571428571,0.10416666666666667,0.043478260869565216,0.05454545454545454,0.1,,1.0,0.14285714285714285,0.6521739130434783,0.7142857142857143,0.4,0.055900621118012424,0.6666666666666666,0.6666666666666666,0.5,0.4658385093167702,0.5066666666666667,0.5135135135135135,0.5263157894736842,0.043478260869565216,0.7142857142857143,0.7142857142857143,1.0,0.2919254658385093,0.23404255319148937,0.23404255319148937,0.9090909090909091,0.13333333333333333,0.5,,0.13333333333333333,0.19230769230769232,0.5,0.057692307692307696,0.6666666666666666,0.34615384615384615,0.2777777777777778,0.4782608695652174,0.23404255319148937,0.4678450310559006,0.4297125,0.47885096153846146,0.05952380952380952,0.08771929824561403,0.12087912087912088,0.31868131868131866,14.498130841121498,25.62037037037037,0.3654390934844193,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.06666666666666667,1.0,1.0,0.5,1.0,,,,,,,,,,True
101159,1610612737,Dijon Thompson,Dijon Thompson,101159,ATL,1122.0,19,-2.0,35,35,15,12,4,70,1.0,3.0,1.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,2.0,6,,,4.0,8,35,1.0,2.0,,1.0,3.0,2.0,3,,,1.0,5.0,4.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,3.0,,,5.0,1.0,,3.0,,,,,,,,,,5.0,15,,,1.0,1.0,,,,,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.75,0.8333333333333334,,,0.16666666666666666,0.3333333333333333,,,,23.076923076923077,,,,,0.07692307692307693,,,,0.07142857142857142,0.16666666666666666,,,,,,,,,,,,0.5,0.3333333333333333,0.5,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,1.0,,0.3333333333333333,1.0,,,,,0.5,,0.4568666666666667,0.5217499999999999,0.4087666666666667,0.375,0.375,0.375,0.625,9.65,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,True
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,19484.0,325,-107.0,605,613,225,250,76,1218,33.0,51.0,10.0,20.0,6.0,16.0,2.0,4.0,1.0,8.0,,,,,,,,,,36.0,63,,,25.0,97,729,11.0,21.0,,,22.0,9.0,22,,,11.0,29.0,54.0,18.0,,,16.0,,,,6.0,,8.0,,8.0,,,4.0,,4.0,16.0,5.0,18.0,1.0,7.0,30.0,6.0,43.0,24.0,67.0,1.0,5.0,5.0,,5.0,1.0,1.0,5.0,1.0,4.0,,,10.0,2.0,4.0,43.0,58.0,1.0,3.0,30.0,5.0,,37.0,5.0,,19.0,2.0,14.0,11.0,1.0,2.0,14.0,9.0,,,29.0,225,2.0,3.0,0.75,0.9642857142857143,,,,,0.5714285714285714,0.5238095238095238,0.4090909090909091,0.5714285714285714,0.5238095238095238,0.4090909090909091,0.6139240506329114,0.5238095238095238,0.48333333333333334,,,0.09523809523809523,0.11764705882352941,,,,12.750716332378223,0.5,0.23076923076923078,0.03571428571428571,0.16129032258064516,0.07964601769911504,0.10606060606060606,0.11363636363636363,0.14682539682539683,0.08518518518518518,0.19767441860465115,0.023809523809523808,,0.13513513513513514,,0.15942028985507245,0.24324324324324326,0.125,0.14,,0.05,0.6428571428571429,0.8095238095238095,0.6470588235294118,0.7333333333333333,0.7575757575757576,0.06349206349206349,0.5,0.5,0.5,0.12698412698412698,0.125,0.125,1.0,,,,,,,,,0.9523809523809523,0.5,0.3,,0.7272727272727273,0.375,,,,,0.8095238095238095,,0.5571857142857142,0.5775055555555555,0.5487545454545454,0.24675324675324675,0.24675324675324675,0.2268041237113402,0.29896907216494845,2.6888888888888887,,0.371900826446281,,,,,,,,,,,,4.0,,,,,,,,,True
2098,1610612737,Slava Medvedenko,Slava Medvedenko,2098,ATL,3514.0,59,-15.0,107,104,47,46,15,211,3.0,7.0,2.0,3.0,1.0,2.0,2.0,5.0,4.0,11.0,,1.0,,,,,,,,9.0,23,,1.0,11.0,29,122,2.0,4.0,,2.0,6.0,2.0,6,,,6.0,10.0,12.0,6.0,,,2.0,,,,1.0,,2.0,,2.0,,,,,2.0,4.0,,4.0,,2.0,4.0,2.0,8.0,4.0,12.0,1.0,,,,1.0,,,4.0,,1.0,,,5.0,2.0,3.0,5.0,14.0,,1.0,9.0,2.0,,12.0,,,4.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,10.0,47,2.0,2.0,0.6666666666666666,0.75,,,,,0.391304347826087,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.48333333333333334,0.6,0.5555555555555556,0.041666666666666664,,0.043478260869565216,,0.2,,,28.45528455284553,0.2,0.6666666666666666,,0.13793103448275862,0.0975609756097561,0.18181818181818182,,0.15,0.08695652173913043,,0.23076923076923078,0.047619047619047616,,,0.25,0.16666666666666666,,0.2,,0.07142857142857142,,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.20833333333333334,0.4,0.5,1.0,0.4583333333333333,0.36363636363636365,0.36363636363636365,0.75,0.041666666666666664,,,,,,,,0.75,0.6666666666666666,,,0.3333333333333333,0.5,,,,,0.3333333333333333,,0.4474791666666667,0.486425,0.4216333333333333,0.14285714285714285,0.14814814814814814,0.20689655172413793,0.3448275862068966,10.730434782608697,24.3,0.4392523364485981,,,,,,,,,,,,,1.0,,,,,,,,True
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,2877.0,48,-2.0,91,89,32,49,11,180,5.0,7.0,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,5.0,9,,,2.0,12,85,1.0,1.0,,,2.0,2.0,4,,,2.0,6.0,8.0,2.0,,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,3.0,,2.0,6.0,3.0,11.0,3.0,14.0,,2.0,1.0,1.0,,,,,,,,,,,,5.0,8.0,1.0,,5.0,,2.0,5.0,1.0,,3.0,,,,,,,,,,6.0,32,2.0,,0.8,0.8,,,,,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.5,0.5454545454545454,0.5,0.6,,,,,,,,10.679611650485437,,0.375,,0.21428571428571427,0.09375,0.2,,0.21052631578947367,0.07692307692307693,,,0.23076923076923078,,,0.26666666666666666,0.25,0.1111111111111111,0.25,,,,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.8,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,,,1.0,1.0,1.0,,0.75,0.6666666666666666,,,,,0.7777777777777778,,0.5435111111111112,0.5276,0.5004500000000001,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.5,2.8222222222222224,,0.3516483516483517,,,,,,,,,,,,,,,,,,,,,True
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,32895.0,548,-44.0,1046,1046,300,284,124,2092,14.0,25.0,1.0,2.0,6.0,9.0,13.0,33.0,21.0,57.0,2.0,6.0,,2.0,5.0,24.0,3.0,3.0,15.0,48.0,115,7.0,30.0,13.0,130,1145,4.0,10.0,4.0,,11.0,15.0,28,3.0,17.0,11.0,50.0,34.0,62.0,9.0,12.0,,1.0,23.0,5.0,3.0,,94.0,10.0,104.0,9.0,1.0,40.0,8.0,46.0,218.0,3.0,3.0,,8.0,24.0,,32.0,6.0,38.0,2.0,11.0,4.0,7.0,20.0,6.0,12.0,15.0,1.0,8.0,,3.0,35.0,1.0,8.0,14.0,38.0,,2.0,25.0,,4.0,17.0,1.0,,5.0,4.0,,,,,,,,,50.0,300,5.0,4.0,0.3541666666666667,0.3541666666666667,0.42857142857142855,0.23333333333333334,0.17647058823529413,0.2413793103448276,0.41739130434782606,0.4,0.5357142857142857,0.40344827586206894,0.39285714285714285,0.43333333333333335,0.42483660130718953,0.39285714285714285,0.4807692307692308,0.20689655172413793,,0.02608695652173913,0.08,0.030303030303030304,,,15.878378378378379,0.5714285714285714,,,0.07017543859649122,0.007407407407407408,0.08888888888888889,0.05,0.07407407407407407,0.012903225806451613,0.00684931506849315,,0.010416666666666666,0.058823529411764705,,0.10526315789473684,,0.07042253521126761,0.07246376811594203,0.14285714285714285,0.023255813953488372,,0.1724137931034483,0.56,0.6086956521739131,0.42857142857142855,0.22758620689655173,0.3939393939393939,0.40625,0.15384615384615385,0.3931034482758621,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.041379310344827586,0.3333333333333333,0.3333333333333333,1.0,0.16551724137931034,0.20833333333333334,0.20833333333333334,0.2,0.14285714285714285,0.5,,0.21428571428571427,0.2,0.6666666666666666,0.044444444444444446,,0.3333333333333333,0.2,0.3793103448275862,0.21739130434782608,0.45718958333333337,0.4589181818181818,0.47840454545454547,0.03355704697986577,0.04201680672268908,0.08461538461538462,0.38461538461538464,12.160869565217391,25.933333333333334,0.28680688336520077,,1.0,1.0,1.0,,0.25,0.07142857142857142,,,0.3333333333333333,,,,,,,,,,,True
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,41013.0,684,-70.0,1265,1272,444,373,166,2537,46.0,67.0,18.0,24.0,15.0,21.0,6.0,20.0,23.0,54.0,,,,,1.0,1.0,,,,75.0,141,1.0,1.0,52.0,205,1376,20.0,30.0,,7.0,47.0,21.0,43,,,16.0,58.0,90.0,60.0,,3.0,26.0,,1.0,1.0,9.0,,20.0,,20.0,,,7.0,1.0,12.0,40.0,7.0,43.0,6.0,18.0,106.0,26.0,150.0,56.0,206.0,5.0,19.0,15.0,4.0,11.0,3.0,4.0,25.0,2.0,7.0,,6.0,36.0,5.0,11.0,52.0,83.0,3.0,8.0,83.0,5.0,12.0,77.0,8.0,,38.0,5.0,19.0,14.0,,5.0,20.0,10.0,3.0,3.0,58.0,444,4.0,5.0,0.6,0.7258064516129032,,1.0,,1.0,0.5319148936170213,0.6666666666666666,0.4883720930232558,0.5387323943661971,0.6666666666666666,0.4883720930232558,0.5790960451977402,0.6714285714285714,0.5087719298245614,0.007042253521126761,,0.06382978723404255,0.13432835820895522,,,,14.61908030199039,0.3055555555555556,0.43333333333333335,0.1276595744680851,0.23927765237020315,0.09129511677282377,0.140625,0.08433734939759036,0.2171628721541156,0.09025270758122744,0.1069182389937107,0.06976744186046512,0.08849557522123894,0.0625,0.15789473684210525,0.22023809523809523,0.32,0.21142857142857144,0.12871287128712872,0.18518518518518517,0.08771929824561403,0.5,0.47183098591549294,0.6865671641791045,0.7931034482758621,0.5,0.14084507042253522,0.3,0.3,0.16666666666666666,0.38028169014084506,0.42592592592592593,0.42592592592592593,0.9130434782608695,,,,,0.007042253521126761,1.0,1.0,,0.8,0.75,0.16666666666666666,,0.4883720930232558,0.7142857142857143,,,,,0.4788732394366197,1.0,0.4634422535211269,0.5317733333333333,0.45764186046511635,0.22093023255813954,0.2222222222222222,0.22926829268292684,0.28292682926829266,8.202127659574467,27.4,0.35098814229249015,,,,,,,,,,,,,,1.0,1.0,,,,,,True
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,81598.0,1360,-77.0,2564,2560,641,562,343,5124,165.0,292.0,33.0,60.0,33.0,58.0,23.0,67.0,59.0,167.0,3.0,9.0,2.0,4.0,14.0,52.0,6.0,1.0,15.0,247.0,526,17.0,61.0,150.0,695,2785,38.0,76.0,6.0,19.0,95.0,56.0,108,3.0,19.0,38.0,159.0,278.0,216.0,48.0,3.0,42.0,,52.0,14.0,33.0,,102.0,20.0,122.0,10.0,10.0,55.0,7.0,40.0,264.0,14.0,82.0,3.0,42.0,182.0,21.0,245.0,99.0,344.0,28.0,56.0,35.0,21.0,65.0,15.0,35.0,63.0,4.0,30.0,2.0,17.0,128.0,12.0,28.0,71.0,133.0,5.0,22.0,165.0,6.0,11.0,213.0,24.0,,102.0,15.0,123.0,100.0,9.0,14.0,124.0,76.0,,2.0,159.0,641,10.0,12.0,0.562753036437247,0.6150442477876106,0.9411764705882353,0.2786885245901639,0.15789473684210525,0.2786885245901639,0.4695817490494297,0.5,0.5185185185185185,0.46422487223168657,0.4634146341463415,0.4763779527559055,0.5102790014684288,0.5053191489361702,0.5230263157894737,0.10391822827938671,,0.06273764258555133,0.09931506849315068,0.04477611940298507,0.005988023952095809,,27.18086897945436,0.5078125,0.22105263157894736,0.030927835051546393,0.20199778024417314,0.08282828282828283,0.175,0.07567567567567568,0.19631901840490798,0.08170212765957446,0.11842105263157894,0.044585987261146494,0.06622516556291391,0.055944055944055944,0.14285714285714285,0.1631578947368421,0.2268041237113402,0.2324159021406728,0.2032967032967033,0.08620689655172414,0.0975609756097561,0.6129032258064516,0.49744463373083475,0.565068493150685,0.6273764258555133,0.4909090909090909,0.1141396933560477,0.34328358208955223,0.359375,0.5217391304347826,0.28449744463373083,0.3532934131736527,0.35542168674698793,0.7796610169491526,0.015332197614991482,0.3333333333333333,0.3333333333333333,1.0,0.08858603066439523,0.2692307692307692,0.2692307692307692,0.9285714285714286,0.7317073170731707,0.55,0.12121212121212122,0.07317073170731707,0.4566929133858268,0.5689655172413793,0.031496062992125984,0.5,0.11811023622047244,0.06666666666666667,0.6013628620102215,0.2692307692307692,0.5076607325383307,0.5327654929577464,0.5003263779527557,0.15465465465465467,0.16887417218543047,0.1366906474820144,0.22877697841726619,7.057604562737641,25.563934426229512,0.25,,,,,,,,,,,,3.0,,1.0,1.0,1.0,0.016129032258064516,,,,True
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,62697.0,1045,5.0,1972,1977,610,589,274,3949,99.0,160.0,23.0,37.0,38.0,52.0,6.0,18.0,18.0,42.0,13.0,27.0,7.0,10.0,1.0,7.0,,,4.0,123.0,220,14.0,34.0,102.0,390,2133,25.0,41.0,3.0,15.0,65.0,48.0,70,7.0,14.0,45.0,162.0,124.0,122.0,42.0,,36.0,,7.0,1.0,27.0,,67.0,11.0,78.0,6.0,5.0,23.0,4.0,40.0,167.0,11.0,52.0,,25.0,65.0,12.0,102.0,63.0,165.0,5.0,33.0,23.0,10.0,21.0,3.0,10.0,24.0,4.0,11.0,2.0,6.0,45.0,4.0,10.0,24.0,55.0,1.0,6.0,96.0,6.0,4.0,128.0,16.0,,57.0,15.0,16.0,11.0,3.0,2.0,17.0,13.0,2.0,1.0,162.0,610,8.0,13.0,0.5040650406504065,0.5904761904761905,1.0,0.4117647058823529,0.5,0.4117647058823529,0.5590909090909091,0.6097560975609756,0.6857142857142857,0.5669291338582677,0.5681818181818182,0.6964285714285714,0.6290322580645161,0.625,0.7431192660550459,0.13385826771653545,,0.12272727272727273,0.15,0.16666666666666666,,,15.570175438596491,0.4666666666666667,0.14814814814814814,,0.09730538922155689,0.06887417218543046,0.12195121951219512,0.08333333333333333,0.10309278350515463,0.07102593010146561,0.0711864406779661,0.03,0.07777777777777778,0.08163265306122448,0.08823529411764706,0.0948905109489051,0.07936507936507936,0.10820895522388059,0.11180124223602485,0.1590909090909091,0.05747126436781609,0.7647058823529411,0.6299212598425197,0.61875,0.7279411764705882,0.494949494949495,0.07086614173228346,0.3333333333333333,0.4,0.16666666666666666,0.16535433070866143,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1062992125984252,0.48148148148148145,0.48148148148148145,1.0,0.027559055118110236,0.14285714285714285,0.14285714285714285,1.0,0.8409090909090909,0.6216216216216216,0.2608695652173913,,0.6190476190476191,0.7307692307692307,0.11904761904761904,0.7,0.047619047619047616,,0.7637795275590551,0.14285714285714285,0.5427472440944882,0.5567434210526316,0.5544166666666668,0.19322033898305085,0.21839080459770116,0.16666666666666666,0.4153846153846154,4.477272727272727,24.49705882352941,0.3093306288032454,,3.0,,,,,0.06818181818181818,,,,,,,1.0,,,,1.0,,,True
