EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,2922.0,49,16,84,88,27,36,14,172,2.0,5.0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,8.0,13.0,5.0,21,77,1.0,2.0,2.0,2.0,3.0,1.0,5.0,8.0,8.0,2.0,1,2.0,3,2.0,1.0,8,2.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2,7,1.0,5,7.0,1.0,4.0,5.0,27,1.0,0.5,0.5,0.6153846153846154,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.65625,0.5,0.625,0.15384615384615385,0.4,16.831683168316832,1.0,0.5,0.07407407407407407,0.047619047619047616,0.1,0.08108108108108109,0.043478260869565216,0.1111111111111111,0.25,0.2,0.38461538461538464,0.4,0.6666666666666666,1.0,0.38461538461538464,0.6,0.6,0.3333333333333333,0.23076923076923078,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.38461538461538464,0.4482076923076923,0.5775,0.5507,0.25,0.25,0.09523809523809523,0.23809523809523808,8.592307692307692,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,10026.0,167,8,305,306,104,116,38,611,8.0,10.0,6.0,3.0,4.0,1.0,9.0,4.0,24.0,13.0,43.0,12.0,38,286,7.0,3.0,11.0,4.0,13.0,4.0,12.0,16.0,10.0,,2,4.0,6,4.0,1.0,16,11.0,1.0,10.0,13.0,25.0,13.0,38.0,5.0,3.0,2.0,2.0,1.0,6.0,8,15,2.0,11,14.0,2.0,6.0,12.0,104,2.0,0.6153846153846154,0.8888888888888888,0.3023255813953488,0.3076923076923077,0.3023255813953488,0.3076923076923077,0.3877551020408163,0.6111111111111112,0.375,,,15.759312320916905,0.3333333333333333,0.1,0.14772727272727273,0.09166666666666666,0.19607843137254902,0.16546762589928057,0.07692307692307693,0.06451612903225806,0.21739130434782608,0.14285714285714285,0.23255813953488372,0.8,0.8,0.375,0.20930232558139536,0.1111111111111111,0.1111111111111111,1.0,0.5581395348837209,0.16666666666666666,0.16666666666666666,1.0,0.8571428571428571,0.3076923076923077,0.75,0.23255813953488372,0.4138999999999999,0.5046142857142858,0.4048153846153847,0.1276595744680851,0.1276595744680851,0.2894736842105263,0.3157894736842105,11.874418604651162,0.34098360655737703,4.0,4.0,8.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,0.5714285714285714,0.5714285714285714,0.2,0.027777777777777776,0.20689655172413793,0.034482758620689655,0.125,0.21739130434782608,0.07142857142857142,0.3125,0.03333333333333333,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,24470.0,408,12,748,750,255,249,85,1498,7.0,24.0,1.0,5.0,10.0,10.0,20.0,11.0,30.0,28.0,74.0,25.0,141,750,3.0,3.0,14.0,15.0,31.0,20.0,74.0,10.0,46.0,9.0,44,21.0,65,11.0,23.0,151,4.0,1.0,7.0,17.0,24.0,6.0,30.0,15.0,11.0,4.0,12.0,7.0,21.0,15,32,,38,37.0,3.0,10.0,74.0,255,7.0,0.17857142857142858,0.17857142857142858,0.3783783783783784,0.4838709677419355,0.44274809160305345,0.4909090909090909,0.47635135135135137,0.6363636363636364,0.5362318840579711,0.12162162162162163,0.20833333333333334,19.88235294117647,0.5714285714285714,0.03125,0.0735930735930736,0.016,0.061946902654867256,0.06976744186046512,0.014164305949008499,0.009009009009009009,0.03389830508474576,0.06097560975609756,0.183206106870229,0.2916666666666667,0.3684210526315789,,0.15267175572519084,0.5,0.5555555555555556,,0.22900763358778625,0.36666666666666664,0.39285714285714285,0.45454545454545453,0.1111111111111111,0.18181818181818182,0.5,0.6183206106870229,0.47795307692307676,0.4653785714285714,0.4538314814814815,0.07246376811594203,0.12345679012345678,0.09929078014184398,0.524822695035461,10.014864864864869,0.3409090909090909,,1.0,,15.0,1.0,,3.0,2.0,9.0,5.0,2.0,8.0,,1.0,10.0,,,,,,10.0,0.3333333333333333,0.6111111111111112,,0.009708737864077669,,0.041666666666666664,,0.11666666666666667,0.07142857142857142,0.06451612903225806,0.04225352112676056,,,1.0,3.0,1.0,1.0,19.0,54.0,3.0,6.0,7.0,23.0,20.0,57.0,3.0,6.0,8.0,24.0,45.0,15.0,1.0,53.0,19.0,10.0,6.0,1.0,6.0,0.75,0.3508771929824561,0.5,0.3333333333333333,0.35714285714285715,0.4351145038167939,0.1,0.06666666666666667,0.01282051282051282,0.022900763358778626,0.3333333333333333,0.3333333333333333,1.0,0.4122137404580153,0.35185185185185186,0.35185185185185186,0.7368421052631579,0.6666666666666666,0.5,0.6666666666666666,0.01818181818181818,1.0,0.41818181818181815,0.30434782608695654,0.3584905660377358,25.640350877192983,,,,,,,,,,,,,,,,,,,,,True,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,12363.0,206,4,378,377,138,122,42,755,1.0,2.0,1.0,1.0,2.0,3.0,4.0,15.0,32.0,19.0,38.0,14.0,91,380,3.0,3.0,13.0,10.0,13.0,8.0,43.0,22.0,16.0,,5,1.0,6,1.0,3.0,13,2.0,,,14.0,15.0,6.0,21.0,6.0,3.0,3.0,7.0,3.0,10.0,7,8,,12,17.0,,3.0,43.0,138,,0.5789473684210527,0.6470588235294118,0.5,0.7692307692307693,0.6416666666666667,0.9210526315789473,0.664179104477612,0.75,0.9130434782608695,,,18.032786885245905,0.7,,0.11764705882352941,0.015037593984962405,,0.08235294117647059,0.03468208092485549,0.015151515151515152,0.1111111111111111,,0.03333333333333333,0.5,0.5,,0.06666666666666667,0.75,0.75,,0.5333333333333333,0.46875,0.46875,0.7333333333333333,0.14285714285714285,0.10526315789473684,0.5,0.4,0.4620841666666668,0.55873,0.4538263157894737,0.047619047619047616,0.07317073170731707,0.14285714285714285,0.4725274725274725,16.505263157894735,0.36507936507936506,1.0,2.0,4.0,2.0,4.0,1.0,3.0,,3.0,4.0,2.0,5.0,1.0,,4.0,,,,,,4.0,0.6666666666666666,0.7142857142857143,0.07142857142857142,0.1,0.02631578947368421,,0.25,0.12121212121212122,0.11864406779661017,,0.10714285714285714,,1.0,7.0,11.0,2.0,2.0,6.0,11.0,2.0,3.0,3.0,4.0,13.0,22.0,2.0,4.0,5.0,6.0,39.0,,,11.0,6.0,,,,2.0,1.0,0.5909090909090909,0.5,0.8333333333333334,0.5909090909090909,0.36666666666666664,,,0.0625,0.18333333333333332,0.6363636363636364,0.6363636363636364,1.0,0.18333333333333332,0.5454545454545454,0.5454545454545454,1.0,0.42857142857142855,0.6666666666666666,1.0,0.10526315789473684,1.0,0.21052631578947367,0.75,0.5454545454545454,24.645454545454548,1.0,1.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,12501.0,208,-2,382,386,137,162,41,768,10.0,16.0,3.0,4.0,7.0,6.0,17.0,12.0,29.0,28.0,62.0,16.0,75,367,6.0,2.0,8.0,8.0,22.0,1.0,20.0,32.0,24.0,3.0,11,3.0,14,2.0,3.0,31,5.0,,9.0,25.0,42.0,5.0,47.0,8.0,6.0,2.0,7.0,5.0,13.0,9,20,1.0,17,24.0,2.0,12.0,20.0,137,1.0,0.5714285714285714,0.5714285714285714,0.45161290322580644,0.36363636363636365,0.45384615384615384,0.3958333333333333,0.4934210526315789,0.5714285714285714,0.38461538461538464,0.04838709677419355,,20.506912442396313,0.5384615384615384,,0.211864406779661,0.03546099290780142,0.16071428571428573,0.19540229885057472,0.02702702702702703,0.028169014084507043,0.21428571428571427,0.15384615384615385,0.24615384615384617,0.625,0.625,0.8,0.26153846153846155,0.35294117647058826,0.375,0.3333333333333333,0.4461538461538462,0.41379310344827586,0.4444444444444444,0.5,0.5,0.2916666666666667,0.5714285714285714,0.2923076923076923,0.4446407692307693,0.48702499999999993,0.4568375,0.16,0.16666666666666666,0.10666666666666667,0.26666666666666666,10.84032258064516,0.3586387434554974,2.0,3.0,,5.0,,8.0,1.0,1.0,6.0,2.0,1.0,3.0,2.0,,1.0,5.0,,7.0,4.0,,1.0,0.5,0.5,0.47058823529411764,,,0.08333333333333333,,0.15789473684210525,0.25,0.17647058823529413,0.03125,0.5714285714285714,0.6666666666666666,,,,,1.0,3.0,,,1.0,2.0,1.0,3.0,,,1.0,2.0,,3.0,,3.0,1.0,1.0,3.0,1.0,,,0.3333333333333333,,0.5,0.3333333333333333,0.046153846153846156,0.058823529411764705,0.06896551724137931,,,,,,0.046153846153846156,0.3333333333333333,0.3333333333333333,,,,,,,0.08333333333333333,0.5,0.3333333333333333,27.099999999999998,,,,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.5,,,,,,,,,True,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,7141.0,119,7,224,224,93,79,27,448,8.0,14.0,10.0,5.0,7.0,1.0,12.0,5.0,26.0,14.0,52.0,12.0,40,196,12.0,3.0,13.0,7.0,18.0,2.0,16.0,18.0,10.0,3.0,1,2.0,3,1.0,,8,9.0,1.0,7.0,8.0,16.0,11.0,27.0,5.0,4.0,1.0,4.0,1.0,7.0,8,12,1.0,15,13.0,1.0,6.0,16.0,93,,0.6428571428571429,1.0,0.2692307692307692,0.3888888888888889,0.2641509433962264,0.3684210526315789,0.3389830508474576,0.5,0.4,0.057692307692307696,0.14285714285714285,25.68093385214008,0.5714285714285714,0.2,0.16326530612244897,0.09278350515463918,0.17073170731707318,0.16666666666666666,0.08771929824561403,0.038461538461538464,0.15384615384615385,0.13793103448275862,0.2641509433962264,0.5714285714285714,0.6666666666666666,0.375,0.22641509433962265,0.08333333333333333,0.09090909090909091,1.0,0.49056603773584906,0.19230769230769232,0.19230769230769232,1.0,0.8333333333333334,0.3684210526315789,0.7142857142857143,0.2830188679245283,0.41610660377358494,0.5056090909090909,0.42072894736842104,0.10344827586206896,0.10526315789473684,0.325,0.4,11.346153846153843,0.41517857142857145,5.0,5.0,10.0,,1.0,1.0,2.0,,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,0.4166666666666667,0.4166666666666667,0.125,0.058823529411764705,0.21052631578947367,0.11538461538461539,,0.3076923076923077,0.08695652173913043,0.25,0.05555555555555555,,0.5,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,3.0,,,,,,0.018867924528301886,0.08333333333333333,,0.06666666666666667,,,,,0.018867924528301886,,,,,,,,,0.05263157894736842,,,25.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,True,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,8629.0,144,-42,264,264,82,75,27,528,6.0,12.0,1.0,2.0,3.0,4.0,7.0,,1.0,10.0,20.0,4.0,45,275,1.0,1.0,3.0,2.0,3.0,3.0,16.0,4.0,16.0,3.0,6,3.0,9,3.0,2.0,21,3.0,1.0,10.0,9.0,21.0,6.0,27.0,2.0,2.0,,4.0,2.0,7.0,6,12,1.0,7,7.0,1.0,2.0,16.0,82,2.0,0.2,0.2,0.5,0.6666666666666666,0.43617021276595747,0.65,0.45,0.5,0.6666666666666666,0.15,0.25,19.322033898305083,0.5714285714285714,0.1,0.10714285714285714,0.04,0.23809523809523808,0.15079365079365079,0.03816793893129771,0.03571428571428571,0.10714285714285714,0.28125,0.2553191489361702,0.5,0.6666666666666666,0.3333333333333333,0.14893617021276595,0.5714285714285714,0.5714285714285714,,0.02127659574468085,,,,0.5,0.3,0.6666666666666666,0.8297872340425532,0.5075329787234043,,0.4928700000000001,0.041666666666666664,0.09523809523809523,0.06666666666666667,0.35555555555555557,4.595000000000001,0.3106060606060606,1.0,1.0,,4.0,2.0,2.0,,,3.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,0.5,0.25,0.03571428571428571,0.043478260869565216,0.041666666666666664,,0.0625,0.125,0.1,,1.0,1.0,,7.0,,1.0,7.0,20.0,,1.0,3.0,6.0,7.0,27.0,,1.0,3.0,7.0,21.0,,,20.0,7.0,,,,1.0,1.0,0.25925925925925924,,0.42857142857142855,0.25925925925925924,0.574468085106383,,,0.05,0.14893617021276595,,,,0.425531914893617,0.35,0.3684210526315789,1.0,0.5,,,0.1,,0.6,0.5,0.35,25.096296296296302,,1.0,,,,,,,,,,,,1.0,0.037037037037037035,0.05,,,,,True,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,11807.0,197,2,362,368,111,110,45,730,10.0,17.0,4.0,2.0,5.0,,1.0,,,10.0,18.0,8.0,76,364,4.0,4.0,11.0,2.0,5.0,3.0,13.0,10.0,10.0,,9,4.0,13,4.0,3.0,30,7.0,,7.0,17.0,26.0,11.0,37.0,9.0,4.0,5.0,3.0,3.0,7.0,9,23,1.0,13,9.0,,2.0,13.0,111,2.0,0.5,0.625,0.5555555555555556,0.4,0.6296296296296297,0.35714285714285715,0.646551724137931,0.5555555555555556,0.40625,,,15.587529976019185,0.42857142857142855,,0.1574074074074074,0.058823529411764705,0.11666666666666667,0.14285714285714285,0.06111111111111111,0.06,0.25,0.13953488372093023,0.3148148148148148,0.5882352941176471,0.5882352941176471,0.5,0.018518518518518517,,,,,,,,0.5714285714285714,0.35714285714285715,0.4,0.9814814814814815,0.5578416666666667,0.6394399999999999,0.5554142857142857,0.03571428571428571,0.1,0.14473684210526316,0.17105263157894737,0.5944444444444444,0.30662983425414364,2.0,2.0,4.0,1.0,4.0,2.0,,,4.0,,,,3.0,2.0,2.0,,,,,1.0,2.0,0.5,0.5,0.15384615384615385,0.06557377049180328,0.0625,0.05405405405405406,,0.038461538461538464,0.15217391304347827,0.058823529411764705,,,0.5,3.0,8.0,,2.0,13.0,28.0,1.0,2.0,2.0,7.0,16.0,36.0,1.0,3.0,2.0,9.0,36.0,12.0,,28.0,13.0,,5.0,,3.0,0.75,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.6666666666666666,,,0.0784313725490196,0.14814814814814814,0.375,0.375,1.0,0.5185185185185185,0.4642857142857143,0.4642857142857143,0.6923076923076923,0.2857142857142857,0.5,1.0,0.14285714285714285,,0.5,0.2857142857142857,0.4642857142857143,25.099999999999998,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,
200823,1610612748,Robert Hite,Robert Hite,200823,MIA,5128.0,85,16,160,159,49,36,25,319,4.0,10.0,1.0,1.0,3.0,1.0,5.0,3.0,7.0,8.0,22.0,6.0,34,146,2.0,,10.0,2.0,5.0,2.0,9.0,8.0,8.0,4.0,3,3.0,6,3.0,1.0,15,1.0,1.0,3.0,5.0,8.0,3.0,11.0,2.0,2.0,,3.0,1.0,3.0,1,5,1.0,7,9.0,1.0,3.0,9.0,49,1.0,0.5,0.5714285714285714,0.36363636363636365,0.4,0.3783783783783784,0.4375,0.4146341463414634,1.25,0.45,0.18181818181818182,0.3,23.404255319148938,1.0,0.25,0.1,0.01639344262295082,0.0967741935483871,0.09876543209876543,0.021739130434782608,0.04,0.07142857142857142,0.12,0.2702702702702703,0.4,0.5714285714285714,0.25,0.13513513513513514,0.2,0.25,1.0,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,0.375,0.3333333333333333,0.6756756756756757,0.49390138888888896,0.5090166666666667,0.5408142857142858,0.07692307692307693,0.125,0.29411764705882354,0.2647058823529412,8.227272727272727,0.30625,1.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,,,,,2.0,1.0,,1.0,1.0,,2.0,1.0,1.25,,0.03225806451612903,,,,,0.15384615384615385,,0.05,1.0,1.0,,3.0,,,4.0,12.0,2.0,2.0,1.0,3.0,4.0,15.0,2.0,2.0,1.0,3.0,12.0,,1.0,11.0,4.0,,,,1.0,1.0,0.26666666666666666,1.0,0.3333333333333333,0.2857142857142857,0.40540540540540543,0.2,,0.037037037037037035,0.08108108108108109,,,,0.32432432432432434,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,0.375,0.3333333333333333,0.36363636363636365,27.219999999999995,,1.0,,,,,,,,1.0,,,,,,,,,,,True,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,5581.0,93,-9,168,171,45,44,13,339,7.0,8.0,2.0,2.0,2.0,7.0,14.0,,1.0,14.0,23.0,6.0,34,186,4.0,,6.0,3.0,3.0,2.0,8.0,20.0,8.0,2.0,2,1.0,3,1.0,,7,4.0,,5.0,8.0,14.0,5.0,19.0,1.0,1.0,,3.0,,10.0,7,12,,12,10.0,2.0,5.0,8.0,45,1.0,0.7142857142857143,0.8333333333333334,0.6086956521739131,1.0,0.6086956521739131,1.0,0.6296296296296297,0.75,1.0,0.08695652173913043,,20.10869565217391,0.3,,0.12121212121212122,0.09090909090909091,0.19230769230769232,0.14130434782608695,0.07462686567164178,0.0625,0.10526315789473684,0.25,0.34782608695652173,0.875,0.875,0.7142857142857143,0.6086956521739131,0.5,0.5833333333333334,0.7142857142857143,0.043478260869565216,,,,0.5,0.6666666666666666,1.0,0.34782608695652173,0.44156956521739127,0.45687500000000003,0.5579000000000001,0.19230769230769232,0.19230769230769232,0.17647058823529413,0.23529411764705882,5.095652173913043,0.26785714285714285,2.0,3.0,4.0,2.0,1.0,1.0,,,7.0,3.0,,5.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.75,0.75,0.14285714285714285,0.043478260869565216,0.25,,,,0.17647058823529413,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,1.0,,,,True,,,,
