EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,5927.0,99,-10,197,201,65,51,20,398,1.0,1.0,3.0,5.0,2.0,6.0,6.0,13.0,1.0,3.0,3.0,5.0,4.0,12.0,2.0,5.0,6.0,12.0,10.0,25.0,7.0,49,228,1.0,3.0,3.0,2.0,4.0,5.0,10.0,3.0,22.0,2.0,10.0,30.0,12.0,4.0,1.0,4.0,1.0,5.0,1.0,4.0,11.0,1.0,1.0,3,2.0,6,1.0,7,2.0,1.0,1.0,1.0,1.0,1.0,7.0,9,8.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,22.0,65,1.0,2.0,0.16666666666666666,0.16666666666666666,1.0,0.4,0.3333333333333333,0.5,0.4,0.5,0.5,0.5675675675675675,0.5,0.6785714285714286,0.5975609756097561,0.5,0.6875,0.6756756756756757,0.08333333333333333,0.2,19.444444444444443,1.0,0.2857142857142857,0.043478260869565216,0.0196078431372549,0.047619047619047616,0.044444444444444446,0.013157894736842105,0.037037037037037035,0.1111111111111111,0.05555555555555555,1.0,0.02702702702702703,1.0,1.0,0.13513513513513514,0.6,0.75,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.5,0.35135135135135137,0.46153846153846156,0.46153846153846156,1.0,0.32432432432432434,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.35714285714285715,0.6,0.35714285714285715,0.4,0.7027027027027027,0.3333333333333333,0.5054918918918919,0.55095,0.4865857142857143,0.05128205128205128,0.14285714285714285,0.061224489795918366,0.4489795918367347,13.308333333333335,24.624000000000002,0.3299492385786802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,132164.0,2203,492,4424,4389,986,775,427,8813,224.0,302.0,81.0,181.0,23.0,82.0,26.0,79.0,2.0,2.0,4.0,13.0,28.0,102.0,9.0,19.0,328.0,565.0,54.0,181.0,131.0,949,4684,3.0,7.0,108.0,74.0,128.0,13.0,32.0,54.0,241.0,492.0,164.0,159.0,100.0,28.0,29.0,55.0,46.0,101.0,25.0,29.0,248.0,85.0,88.0,326,31.0,445,112.0,557,114.0,89.0,25.0,35.0,9.0,77.0,83.0,154,118.0,8.0,6.0,159.0,70.0,14.0,93.0,43.0,93.0,54.0,241.0,986,14.0,11.0,0.75,0.822742474916388,0.9814814814814815,0.2983425414364641,0.42857142857142855,0.40625,0.3016759776536313,0.5805309734513274,0.578125,0.5482573726541555,0.5159574468085106,0.584375,0.5796568627450981,0.5346534653465347,0.631578947368421,0.24262734584450402,0.05132743362831858,0.06077348066298342,18.087697929354448,0.45454545454545453,0.256198347107438,0.19451073985680192,0.06832797427652733,0.19469026548672566,0.19454887218045114,0.05917808219178082,0.051440329218107,0.21768707482993196,0.20891364902506965,0.5806451612903226,0.40482573726541554,0.7417218543046358,0.7832167832167832,0.24262734584450402,0.44751381215469616,0.4764705882352941,0.10991957104557641,0.2804878048780488,0.2875,0.6086956521739131,0.10589812332439678,0.3291139240506329,0.3291139240506329,0.9615384615384616,0.13672922252010725,0.27450980392156865,0.27722772277227725,1.0,0.02127659574468085,1.0,1.0,0.08125,0.3076923076923077,0.11875,0.47368421052631576,0.6474530831099196,0.28,0.5349801075268819,0.5134431506849315,0.5211188679245284,0.08728179551122195,0.11272141706924316,0.11380400421496312,0.25395152792413067,5.525840707964602,24.759668508287298,0.222875226039783,35.0,58.0,51.0,71.0,1.0,5.0,44.0,87.0,11.0,3.0,58.0,2.0,1.0,21.0,3.0,23.0,23.0,4.0,21.0,10.0,26.0,42.0,3.0,2.0,14.0,6.0,19.0,7.0,7.0,14.0,5.0,37.0,13.0,3.0,1.0,1.0,1.0,0.5057471264367817,0.0055248618784530384,0.052980132450331126,0.024390243902439025,0.00980392156862745,0.036036036036036036,0.039586919104991396,0.08393285371702638,0.07331378299120235,0.03970223325062035,0.03932584269662921,0.1425438596491228,0.20824742268041238,0.13978494623655913,0.06422018348623854,0.8035714285714286,0.6419753086419753,0.6170212765957447,0.603448275862069,0.2571428571428571,0.05319148936170213,0.2,1.0,0.44375,0.7183098591549296,,,,,True,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,125313.0,2089,327,4188,4167,925,744,425,8355,47.0,76.0,14.0,32.0,82.0,210.0,61.0,141.0,4.0,8.0,9.0,27.0,80.0,207.0,16.0,44.0,143.0,318.0,141.0,348.0,76.0,785,4455,13.0,24.0,74.0,29.0,58.0,25.0,71.0,34.0,167.0,180.0,106.0,408.0,206.0,80.0,13.0,83.0,49.0,132.0,34.0,53.0,313.0,16.0,25.0,106,7.0,138,31.0,169,36.0,29.0,7.0,21.0,8.0,53.0,82.0,163,135.0,11.0,52.0,99.0,36.0,14.0,16.0,8.0,16.0,10.0,167.0,925,20.0,14.0,0.6293706293706294,0.6521739130434783,0.9645390070921985,0.4051724137931034,0.5416666666666666,0.352112676056338,0.40634005763688763,0.449685534591195,0.5,0.5322822822822822,0.6914893617021277,0.5155038759689923,0.5514084507042254,0.6981132075471698,0.5529801324503312,0.5225225225225225,0.040880503144654086,0.09375,16.345329905741217,0.39622641509433965,0.06140350877192982,0.06658291457286432,0.013289036544850499,0.05813953488372093,0.06478733926805143,0.016731734523145567,0.018442622950819672,0.069164265129683,0.05459770114942529,0.625,0.11411411411411411,0.618421052631579,0.6714285714285714,0.04804804804804805,0.4375,0.4827586206896552,0.3153153153153153,0.3904761904761905,0.39805825242718446,0.6951219512195121,0.21171171171171171,0.4326241134751773,0.4357142857142857,0.9836065573770492,0.3108108108108108,0.3864734299516908,0.3883495145631068,0.95,0.1702127659574468,0.5,0.75,0.20930232558139536,0.3333333333333333,0.34108527131782945,0.36363636363636365,0.6366366366366366,0.3883495145631068,0.5181695783132528,0.5047071428571429,0.5030692913385827,0.05603448275862069,0.10344827586206896,0.09426751592356689,0.21273885350318472,13.411006289308176,24.701149425287362,0.22086914995224452,4.0,7.0,10.0,19.0,9.0,16.0,13.0,23.0,9.0,15.0,10.0,1.0,2.0,15.0,11.0,19.0,14.0,1.0,8.0,12.0,13.0,32.0,2.0,2.0,8.0,6.0,15.0,4.0,8.0,6.0,2.0,8.0,,1.0,,,3.0,0.5652173913043478,0.005747126436781609,0.07894736842105263,0.01904761904761905,0.004830917874396135,0.00980392156862745,0.023769100169779286,0.005063291139240506,0.01557632398753894,0.022004889975550123,0.027777777777777776,0.07077625570776255,0.058695652173913045,0.07317073170731707,0.022222222222222223,0.5957446808510638,0.35714285714285715,0.14893617021276595,0.5714285714285714,,0.3404255319148936,0.5625,1.0,0.14728682170542637,0.5263157894736842,3.0,3.0,0.0070921985815602835,0.008620689655172414,True,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,161352.0,2689,447,5380,5352,1233,1027,528,10732,395.0,575.0,114.0,271.0,98.0,206.0,,,,,,,,3.0,,2.0,607.0,1052.0,,3.0,457.0,1671,5767,,1.0,260.0,126.0,214.0,,2.0,127.0,379.0,788.0,426.0,,2.0,,82.0,59.0,25.0,84.0,14.0,42.0,193.0,160.0,106.0,406,52.0,564,222.0,786,78.0,44.0,34.0,77.0,41.0,232.0,130.0,295,448.0,28.0,17.0,585.0,312.0,29.0,110.0,24.0,110.0,56.0,379.0,1233,17.0,27.0,0.6490939044481054,0.7269372693726938,,,,,,0.5769961977186312,0.5887850467289719,0.5753554502369668,0.5644171779141104,0.5833333333333334,0.6431870669745958,0.6435643564356436,0.6557093425605537,0.002843601895734597,0.0779467680608365,0.12546125461254612,25.54720133667502,0.33189655172413796,0.36363636363636365,0.1999015263417036,0.10505581089954039,0.19343065693430658,0.19852656068243504,0.09800443458980045,0.05863192182410423,0.1945080091533181,0.20408163265306123,0.509090909090909,0.5450236966824644,0.6869565217391305,0.7495256166982922,0.25687203791469193,0.42066420664206644,0.4810126582278481,0.195260663507109,0.47572815533980584,0.47572815533980584,0.6530612244897959,,,,,0.002843601895734597,,,,,,,,,0.009259259259259259,,0.547867298578199,,0.5004048387096774,0.524618992248062,0.5011774418604651,0.24566929133858267,0.2462509865824783,0.15559545182525433,0.22681029323758228,5.614828897338402,32.0,0.229182156133829,80.0,133.0,88.0,129.0,,1.0,92.0,162.0,76.0,,130.0,1.0,,11.0,5.0,12.0,61.0,1.0,37.0,15.0,36.0,155.0,9.0,13.0,25.0,27.0,53.0,32.0,68.0,97.0,,83.0,3.0,16.0,3.0,12.0,9.0,0.5679012345679012,,0.08347826086956522,,,0.007407407407407408,0.08333333333333333,0.15568862275449102,0.11274509803921569,0.07952286282306163,0.09170305676855896,0.17615658362989323,0.23025210084033612,0.14953271028037382,0.10277777777777777,0.6784810126582278,0.543859649122807,0.8159509202453987,0.6015037593984962,0.1625,0.006134969325153374,,,0.5972222222222222,0.6821705426356589,,,,,True,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,13611.0,227,-65,449,450,156,124,45,899,17.0,25.0,,1.0,11.0,38.0,,,,,,,1.0,12.0,,5.0,28.0,64.0,1.0,12.0,25.0,84,519,,,2.0,5.0,25.0,,5.0,11.0,21.0,36.0,20.0,,11.0,1.0,2.0,21.0,3.0,24.0,2.0,8.0,51.0,2.0,2.0,9,,11,4.0,15,9.0,1.0,8.0,7.0,3.0,17.0,9.0,32,23.0,,2.0,29.0,12.0,3.0,2.0,1.0,2.0,,21.0,156,7.0,3.0,0.6428571428571429,0.6428571428571429,,0.08333333333333333,,,0.09090909090909091,0.4375,0.2,0.3881578947368421,,0.16666666666666666,0.4666666666666667,0.3333333333333333,0.2916666666666667,0.15789473684210525,0.03125,,21.4,0.4117647058823529,,0.05921052631578947,0.012903225806451613,0.046511627906976744,0.05641025641025641,0.018779342723004695,0.013888888888888888,0.0625,0.058823529411764705,,0.32894736842105265,0.68,0.7391304347826086,0.013157894736842105,,,0.5,0.2894736842105263,0.2894736842105263,0.7272727272727273,,,,,0.15789473684210525,0.08333333333333333,0.08333333333333333,,,,,,,0.16666666666666666,,0.4868421052631579,0.09090909090909091,0.5041067567567568,,0.46885172413793097,0.13793103448275862,0.16,0.023809523809523808,0.25,11.6921875,29.53333333333333,0.34743875278396436,,1.0,4.0,8.0,,,,2.0,2.0,3.0,,1.0,,1.0,4.0,9.0,2.0,,,,4.0,10.0,,,3.0,,5.0,,6.0,1.0,,1.0,,,,,,,,0.08,,,,0.034482758620689655,0.024390243902439025,,0.046511627906976744,,0.11627906976744186,,,,0.5882352941176471,,0.5,,,,,,0.26666666666666666,0.5,,,,,True,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,92741.0,1546,288,3102,3093,914,807,297,6195,130.0,216.0,25.0,64.0,43.0,106.0,46.0,88.0,3.0,5.0,8.0,13.0,63.0,161.0,21.0,54.0,198.0,386.0,109.0,249.0,108.0,831,3381,7.0,16.0,47.0,51.0,116.0,29.0,67.0,35.0,224.0,204.0,192.0,294.0,155.0,63.0,32.0,99.0,54.0,153.0,27.0,57.0,360.0,5.0,29.0,75,1.0,105,11.0,116,49.0,34.0,15.0,37.0,8.0,73.0,63.0,132,131.0,4.0,21.0,130.0,61.0,14.0,7.0,3.0,7.0,2.0,224.0,914,22.0,14.0,0.5151515151515151,0.5230769230769231,0.8990825688073395,0.43775100401606426,0.4375,0.43283582089552236,0.448559670781893,0.5129533678756477,0.4396551724137931,0.5692913385826772,0.5735294117647058,0.5163934426229508,0.6026200873362445,0.6025641025641025,0.5544554455445545,0.3921259842519685,0.08290155440414508,0.109375,22.054556006964596,0.5068493150684932,0.010101010101010102,0.06654835847382432,0.0059031877213695395,0.09698996655518395,0.0729312762973352,0.008613938919342208,0.0030211480362537764,0.09937888198757763,0.08979591836734693,0.2857142857142857,0.3401574803149606,0.6018518518518519,0.6701030927835051,0.10078740157480315,0.390625,0.43859649122807015,0.16692913385826771,0.4056603773584906,0.4174757281553398,0.3488372093023256,0.13858267716535433,0.5227272727272727,0.5227272727272727,0.9347826086956522,0.25354330708661416,0.391304347826087,0.391304347826087,0.873015873015873,0.14705882352941177,0.6,1.0,0.07103825136612021,0.6153846153846154,0.29508196721311475,0.3888888888888889,0.7322834645669292,0.4064516129032258,0.539085850556439,0.48504565217391304,0.513141011235955,0.09063893016344725,0.14386792452830188,0.056558363417569195,0.2695547533092659,6.808031088082902,25.41526104417671,0.29464861379755,5.0,6.0,33.0,59.0,4.0,11.0,9.0,18.0,8.0,33.0,6.0,6.0,,27.0,16.0,26.0,6.0,,5.0,10.0,29.0,36.0,4.0,3.0,5.0,7.0,17.0,6.0,9.0,23.0,3.0,2.0,2.0,4.0,,1.0,1.0,0.5,,0.10185185185185185,0.02830188679245283,,,0.013953488372093023,0.006944444444444444,0.008771929824561403,0.017123287671232876,0.007246376811594203,0.029411764705882353,0.05325443786982249,0.12962962962962962,0.017482517482517484,0.6230769230769231,0.24,0.17647058823529413,0.8333333333333334,0.2,0.3235294117647059,0.36363636363636365,1.0,0.3224043715846995,0.559322033898305,,,,,True,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,128809.0,2147,502,4304,4282,848,739,410,8586,117.0,177.0,66.0,123.0,105.0,202.0,12.0,21.0,2.0,2.0,2.0,2.0,104.0,243.0,23.0,52.0,288.0,502.0,116.0,264.0,169.0,1093,4576,11.0,22.0,71.0,49.0,92.0,25.0,54.0,74.0,247.0,62.0,514.0,177.0,243.0,104.0,25.0,563.0,160.0,723.0,91.0,375.0,1606.0,13.0,43.0,151,2.0,196,25.0,221,48.0,39.0,9.0,160.0,29.0,235.0,43.0,92,207.0,2.0,51.0,188.0,42.0,34.0,5.0,,5.0,4.0,247.0,848,12.0,32.0,0.1076388888888889,0.10954063604240283,0.5086206896551724,0.4393939393939394,0.5,0.46296296296296297,0.4393939393939394,0.5737051792828686,0.532608695652174,0.6031331592689295,0.6057692307692307,0.5924657534246576,0.63189448441247,0.6272727272727273,0.6584699453551912,0.34464751958224543,0.049800796812749,0.08130081300813008,22.322175732217573,0.6808510638297872,0.018867924528301886,0.09134906231094979,0.01102629346904156,0.09327548806941431,0.09176915799432356,0.014156285390713477,0.00881057268722467,0.12552891396332863,0.0891891891891892,0.8,0.2310704960835509,0.6610169491525424,0.7134146341463414,0.16057441253263707,0.5365853658536586,0.584070796460177,0.26370757180156656,0.5198019801980198,0.525,0.09523809523809523,0.02741514360313316,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.31723237597911225,0.4279835390946502,0.4315352697095436,0.46153846153846156,0.038461538461538464,1.0,1.0,0.0136986301369863,1.0,0.3561643835616438,0.4423076923076923,0.5757180156657964,0.4279835390946502,0.4953486274509804,0.46127435897435903,0.47055890410958906,0.05375,0.07850467289719626,0.06495882891125343,0.22598353156450138,9.538446215139441,25.34696969696969,0.1970260223048327,3.0,6.0,21.0,33.0,9.0,20.0,15.0,30.0,8.0,171.0,10.0,,2.0,69.0,85.0,103.0,12.0,,6.0,53.0,131.0,75.0,3.0,,7.0,11.0,40.0,4.0,9.0,9.0,43.0,5.0,,,,,1.0,0.5,0.007575757575757576,0.07344632768361582,0.009900990099009901,0.00823045267489712,,0.020442930153321975,0.017543859649122806,0.006134969325153374,0.019801980198019802,0.02185792349726776,0.06753812636165578,0.06391752577319587,0.10989010989010989,0.018072289156626505,0.13675213675213677,0.07575757575757576,0.11538461538461539,0.5,,0.38461538461538464,0.45,0.5555555555555556,0.22602739726027396,0.6363636363636364,,1.0,,0.0037735849056603774,True,,
2592,1610612756,James Jones,James Jones,2592,PHX,39641.0,661,59,1303,1303,405,335,151,2606,8.0,13.0,1.0,10.0,23.0,69.0,17.0,42.0,4.0,5.0,2.0,9.0,24.0,73.0,7.0,22.0,32.0,92.0,41.0,115.0,25.0,212,1407,5.0,10.0,31.0,5.0,21.0,9.0,31.0,13.0,50.0,50.0,14.0,123.0,73.0,24.0,6.0,11.0,7.0,18.0,5.0,1.0,43.0,7.0,12.0,54,5.0,71,15.0,86,12.0,8.0,4.0,7.0,2.0,11.0,31.0,55,37.0,3.0,12.0,27.0,8.0,3.0,23.0,6.0,23.0,5.0,50.0,405,12.0,3.0,0.78125,0.8333333333333334,1.0,0.3565217391304348,0.5,0.2903225806451613,0.3565217391304348,0.34782608695652173,0.23809523809523808,0.45169082125603865,0.6388888888888888,0.3557692307692308,0.4838709677419355,0.7045454545454546,0.43103448275862066,0.5555555555555556,0.06521739130434782,0.3,15.510204081632654,0.6363636363636364,0.13513513513513514,0.10485436893203884,0.018134715025906734,0.0967741935483871,0.10328638497652583,0.025252525252525252,0.030120481927710843,0.10144927536231885,0.06930693069306931,0.21739130434782608,0.06280193236714976,0.6153846153846154,0.6666666666666666,0.04830917874396135,0.1,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.34328358208955223,0.782608695652174,0.2028985507246377,0.40476190476190477,0.4146341463414634,1.0,0.3526570048309179,0.3287671232876712,0.3333333333333333,1.0,0.2777777777777778,0.8,1.0,0.17307692307692307,0.2222222222222222,0.4230769230769231,0.3181818181818182,0.6183574879227053,0.3287671232876712,0.4985640096618358,0.5027233333333333,0.48822307692307704,0.04672897196261682,0.08247422680412371,0.14622641509433962,0.2358490566037736,15.95434782608696,24.77391304347826,0.3108211818879509,2.0,4.0,,1.0,1.0,5.0,4.0,8.0,8.0,,4.0,,2.0,2.0,3.0,7.0,8.0,,2.0,,5.0,4.0,2.0,,1.0,2.0,5.0,2.0,,3.0,2.0,14.0,3.0,,,,1.0,0.5,0.017391304347826087,0.07692307692307693,0.028985507246376812,0.0136986301369863,,0.038461538461538464,0.007936507936507936,0.010638297872340425,0.04861111111111111,0.015625,0.09316770186335403,0.12244897959183673,0.21739130434782608,0.016,0.75,1.0,0.2222222222222222,0.5,0.5,0.2777777777777778,0.2,1.0,0.019230769230769232,,,2.0,0.023809523809523808,0.017094017094017096,True,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,79147.0,1319,126,2631,2614,472,352,243,5245,87.0,130.0,34.0,61.0,51.0,113.0,9.0,20.0,1.0,1.0,2.0,4.0,3.0,13.0,1.0,4.0,172.0,304.0,12.0,33.0,48.0,428,2838,1.0,2.0,39.0,16.0,37.0,3.0,8.0,15.0,56.0,196.0,148.0,36.0,11.0,3.0,22.0,136.0,66.0,202.0,41.0,77.0,470.0,40.0,30.0,98,8.0,136,53.0,189,13.0,10.0,3.0,54.0,14.0,94.0,62.0,102,83.0,3.0,12.0,65.0,32.0,6.0,20.0,10.0,20.0,9.0,56.0,472,4.0,6.0,0.5697674418604651,0.6049382716049383,1.0,0.36363636363636365,0.5,0.375,0.3870967741935484,0.5657894736842105,0.43243243243243246,0.5637982195845698,0.65,0.45555555555555555,0.5879120879120879,0.65,0.5,0.09792284866468842,0.07236842105263158,0.06557377049180328,15.782219159200551,0.574468085106383,0.16,0.09939148073022312,0.05449591280653951,0.10830324909747292,0.10134600158353127,0.048938134810710986,0.04590163934426229,0.12373737373737374,0.1085972850678733,0.45,0.3857566765578635,0.6692307692307692,0.7699115044247787,0.18100890207715134,0.5573770491803278,0.5964912280701754,0.3353115727002967,0.45132743362831856,0.45535714285714285,0.803921568627451,0.05934718100890208,0.45,0.45,1.0,0.03857566765578635,0.23076923076923078,0.23076923076923078,1.0,0.03333333333333333,1.0,1.0,0.08888888888888889,0.5,0.08888888888888889,0.25,0.4836795252225519,0.2727272727272727,0.48786970149253733,0.5500979166666667,0.44850465116279076,0.0893854748603352,0.09846153846153846,0.0911214953271028,0.1308411214953271,8.540131578947367,25.139393939393944,0.17939946788293423,15.0,24.0,7.0,11.0,,1.0,18.0,28.0,,,20.0,2.0,,25.0,17.0,42.0,13.0,,8.0,10.0,40.0,40.0,1.0,1.0,15.0,7.0,19.0,3.0,8.0,11.0,,10.0,,,,4.0,,0.6428571428571429,,0.13076923076923078,0.008849557522123894,,,0.03724928366762178,0.07346938775510205,0.043478260869565216,0.038135593220338986,0.035398230088495575,0.07719298245614035,0.08852459016393442,0.10714285714285714,0.06299212598425197,0.5517241379310345,0.2647058823529412,0.8,0.625,0.2,0.03333333333333333,,,0.24444444444444444,0.6363636363636364,,,,,True,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,22501.0,375,75,751,742,110,127,79,1493,15.0,27.0,5.0,11.0,14.0,44.0,,,,,,,,,,,34.0,82.0,,,15.0,83,791,,,22.0,5.0,11.0,,,3.0,13.0,56.0,12.0,,,,2.0,5.0,2.0,7.0,1.0,3.0,16.0,23.0,19.0,53,7.0,79,28.0,107,5.0,2.0,3.0,2.0,,7.0,25.0,40,24.0,2.0,7.0,21.0,11.0,1.0,6.0,3.0,6.0,5.0,13.0,110,4.0,1.0,0.8235294117647058,1.0,,,,,,0.4146341463414634,0.45454545454545453,0.4146341463414634,0.5263157894736842,0.45454545454545453,0.45604395604395603,0.55,0.5,,0.024390243902439025,,11.63895486935867,0.2857142857142857,0.4117647058823529,0.18661971830985916,0.09583333333333334,0.2714285714285714,0.2033898305084746,0.0877742946708464,0.045871559633027525,0.1597222222222222,0.2727272727272727,0.8333333333333334,0.32926829268292684,0.5555555555555556,0.6,0.13414634146341464,0.45454545454545453,0.45454545454545453,0.5365853658536586,0.3181818181818182,0.3181818181818182,1.0,,,,,,,,,,,,,,,,0.32926829268292684,,0.4660914634146341,0.54909375,0.44941818181818183,0.12222222222222222,0.12222222222222222,0.26506024096385544,0.1566265060240964,10.747560975609755,,0.14647137150466044,8.0,15.0,3.0,3.0,,,10.0,19.0,2.0,,12.0,,,1.0,1.0,1.0,5.0,,4.0,1.0,2.0,5.0,,,1.0,1.0,1.0,2.0,3.0,3.0,,3.0,,,,,1.0,0.5263157894736842,,0.07407407407407407,,,,0.06329113924050633,0.208955223880597,0.0625,,0.18518518518518517,0.12903225806451613,0.28205128205128205,0.26666666666666666,0.08888888888888889,0.6,1.0,0.7894736842105263,0.5333333333333333,0.25,,,,0.2727272727272727,1.0,,,,,True,,
