EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,3SecondViolations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,DefensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Blocked3s,BlockedCorner3,Arc3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,352.0,6,5.0,12,13,2,2,2,25,10,4.0,4.0,4.0,8.0,2.0,1.0,1.0,2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,8566.0,143,-32.0,301,301,125,124,45,602,305,1.0,1.0,1.0,2.0,2.0,1.0,1.0,125,0.4152823920265781,12.0,24.0,3.0,7.0,5.0,10.0,4.0,9.0,1.0,11.0,2.0,5.0,1.0,2.0,3.0,11.0,1.0,1.0,4.0,17.0,44.0,5.0,16.0,13.0,62.0,3.0,7.0,1.0,4.0,10.0,6.0,18.0,2.0,6.0,5.0,23.0,26.0,8.0,15.0,2.0,11.0,3.0,7.0,3.0,7.0,2.0,4.0,9.0,1.0,14.0,12.0,26.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,8.0,1.0,3.0,6.0,20.0,3.0,12.0,1.0,17.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,23.0,5.0,1.0,0.7647058823529411,0.8125,1.0,0.3125,0.3333333333333333,0.3125,0.38636363636363635,0.42857142857142855,0.3333333333333333,0.4083333333333333,0.375,0.375,0.45588235294117646,0.45454545454545453,0.4107142857142857,0.26666666666666666,0.1590909090909091,0.2916666666666667,21.52974504249292,0.375,0.1111111111111111,0.13333333333333333,0.1,0.06930693069306931,0.10526315789473684,0.05263157894736842,0.1015625,0.06329113924050633,0.09090909090909091,0.043478260869565216,0.058823529411764705,0.05,0.058823529411764705,0.16,0.06060606060606061,0.09375,0.15,0.05555555555555555,0.06451612903225806,1.0,0.4,0.5,0.7058823529411765,0.8333333333333334,0.15,0.4444444444444444,0.4444444444444444,0.5,0.18333333333333332,0.09090909090909091,0.09090909090909091,1.0,0.08333333333333333,0.4,0.4,1.0,0.18333333333333332,0.2727272727272727,0.2727272727272727,1.0,0.875,0.42857142857142855,0.6666666666666666,0.125,0.4166666666666667,0.5,0.08333333333333333,0.5,0.16666666666666666,0.25,0.6666666666666666,0.2727272727272727,0.5262308333333333,0.6223285714285715,0.5226833333333334,0.11940298507462686,0.1568627450980392,0.16129032258064516,0.3709677419354839,6.629545454545454,24.88125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,7718.0,129,-14.0,272,273,105,101,36,545,276,12.0,19.0,5.0,45.0,5.0,,5.0,105,0.3860294117647059,8.0,12.0,,,3.0,3.0,3.0,11.0,7.0,23.0,,2.0,,,7.0,18.0,3.0,3.0,4.0,18.0,46.0,7.0,20.0,14.0,71.0,3.0,6.0,3.0,,12.0,3.0,13.0,3.0,4.0,9.0,24.0,8.0,28.0,18.0,,18.0,7.0,1.0,,2.0,,3.0,6.0,1.0,10.0,2.0,12.0,1.0,6.0,4.0,1.0,2.0,,1.0,7.0,1.0,,1.0,3.0,,9.0,1.0,15.0,,2.0,4.0,,,,,,24.0,,4.0,0.2222222222222222,0.2222222222222222,0.8571428571428571,0.35,0.75,0.35,0.391304347826087,0.5,0.23076923076923078,0.4318181818181818,0.6666666666666666,0.4411764705882353,0.4722222222222222,0.6666666666666666,0.5476190476190477,0.30303030303030304,0.021739130434782608,,24.9211356466877,0.8571428571428571,0.2,,0.06382978723404255,0.02247191011235955,0.10714285714285714,,0.07377049180327869,0.014388489208633094,,0.047619047619047616,0.030303030303030304,,,0.10714285714285714,0.08,0.024390243902439025,0.0625,0.16666666666666666,0.02564102564102564,,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.125,0.16666666666666666,0.2727272727272727,0.2727272727272727,,0.3484848484848485,0.30434782608695654,0.3181818181818182,0.42857142857142855,0.030303030303030304,,,,0.2727272727272727,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,,0.3333333333333333,0.17647058823529413,1.0,,,0.23529411764705882,0.75,0.48484848484848486,0.3888888888888889,0.48897651515151525,0.45244999999999996,0.47113529411764704,0.029411764705882353,0.041666666666666664,0.16901408450704225,0.3380281690140845,10.843478260869563,25.05,2.0,2.0,3.0,7.0,7.0,1.0,6.0,3.0,0.6666666666666666,0.043478260869565216,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,12548.0,209,-16.0,440,434,147,126,56,874,437,6.0,11.0,5.0,27.0,7.0,5.0,2.0,147,0.3340909090909091,12.0,23.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,11.0,1.0,7.0,5.0,19.0,1.0,2.0,4.0,15.0,30.0,9.0,30.0,13.0,70.0,2.0,5.0,1.0,3.0,7.0,5.0,7.0,3.0,11.0,6.0,25.0,22.0,8.0,27.0,,19.0,5.0,8.0,4.0,8.0,,4.0,10.0,,14.0,12.0,26.0,,4.0,2.0,9.0,2.0,,,13.0,2.0,3.0,7.0,18.0,4.0,13.0,,19.0,1.0,9.0,1.0,,,,,,25.0,4.0,1.0,0.7333333333333333,0.7333333333333333,1.0,0.3,0.2727272727272727,0.3,0.5,0.4,0.7142857142857143,0.475,0.3333333333333333,0.5277777777777778,0.5072463768115942,0.4375,0.5952380952380952,0.5,0.26666666666666666,0.2608695652173913,15.984405458089668,0.3076923076923077,,,0.06289308176100629,0.06349206349206349,0.0851063829787234,0.05128205128205128,0.06796116504854369,0.058823529411764705,0.07142857142857142,0.037037037037037035,0.06976744186046512,0.04081632653061224,0.06896551724137931,0.020833333333333332,0.09803921568627451,0.06666666666666667,0.11764705882352941,,,,0.38333333333333336,0.5217391304347826,0.7058823529411765,0.8333333333333334,0.06666666666666667,0.25,0.5,,0.05,0.6666666666666666,0.6666666666666666,0.5,0.18333333333333332,0.36363636363636365,0.36363636363636365,1.0,0.31666666666666665,0.2631578947368421,0.2631578947368421,1.0,0.8333333333333334,0.4,0.5,0.16666666666666666,0.2222222222222222,0.75,0.3888888888888889,0.14285714285714285,0.2222222222222222,0.5,0.8833333333333333,0.2631578947368421,0.5543858333333332,0.5375800000000001,0.538086111111111,0.1323529411764706,0.23684210526315788,0.1,0.35714285714285715,2.81,24.576666666666664,,,,5.0,4.0,,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,25151.0,419,-52.0,863,866,278,275,122,1729,868,9.0,17.0,6.0,42.0,16.0,13.0,3.0,278,0.32213209733487835,25.0,39.0,6.0,9.0,8.0,14.0,2.0,10.0,4.0,17.0,11.0,42.0,6.0,14.0,8.0,46.0,6.0,3.0,16.0,31.0,66.0,19.0,88.0,16.0,135.0,7.0,13.0,9.0,1.0,21.0,10.0,25.0,9.0,30.0,5.0,52.0,36.0,26.0,57.0,4.0,45.0,8.0,8.0,3.0,5.0,2.0,10.0,37.0,,47.0,10.0,57.0,,14.0,10.0,13.0,4.0,1.0,6.0,27.0,4.0,8.0,24.0,39.0,3.0,14.0,1.0,21.0,1.0,10.0,1.0,12.0,6.0,12.0,7.0,,52.0,4.0,1.0,0.5806451612903226,0.6206896551724138,1.0,0.2159090909090909,0.3,0.21839080459770116,0.4696969696969697,0.5384615384615384,0.4,0.38636363636363635,0.45454545454545453,0.42727272727272725,0.4115853658536585,0.45652173913043476,0.4406779661016949,0.5714285714285714,0.12121212121212122,0.1282051282051282,18.817733990147783,0.5185185185185185,,0.047619047619047616,0.11858974358974358,0.017857142857142856,0.10638297872340426,0.02054794520547945,0.11576354679802955,0.018779342723004695,0.01834862385321101,0.015625,0.018691588785046728,0.020618556701030927,0.02040816326530612,0.09615384615384616,0.06451612903225806,0.1826086956521739,0.08333333333333333,0.14705882352941177,,0.5833333333333334,0.2532467532467532,0.6410256410256411,0.7352941176470589,0.56,0.06493506493506493,0.2,0.2857142857142857,0.5,0.11038961038961038,0.23529411764705882,0.23529411764705882,0.75,0.2727272727272727,0.2619047619047619,0.2619047619047619,1.0,0.2987012987012987,0.17391304347826086,0.17391304347826086,1.0,0.4090909090909091,0.6666666666666666,0.5,0.2727272727272727,0.2545454545454545,0.5714285714285714,0.2545454545454545,0.42857142857142855,0.2909090909090909,0.1875,0.8246753246753247,0.17777777777777778,0.5360016339869281,0.5131966666666666,0.5090212962962963,0.06134969325153374,0.13333333333333333,0.15555555555555556,0.3851851851851852,5.963636363636363,24.54090909090909,1.0,2.0,,8.0,6.0,1.0,2.0,,0.2222222222222222,,0.16666666666666666,1.0,2.0,1.0,1.0,1.0,,0.3,1.0,3.0,1.0,2.0,1.0,5.0,0.13636363636363635,0.3333333333333333,1.0,,,,,,,,,True,,,,,
2441,1610612743,Jamal Sampson,Jamal Sampson,2441,DEN,5254.0,88,-6.0,182,179,72,63,24,361,184,5.0,5.0,2.0,10.0,1.0,1.0,,72,0.3956043956043956,6.0,9.0,2.0,4.0,1.0,3.0,,,,,,,,,,1.0,,,,6.0,9.0,,1.0,4.0,16.0,2.0,4.0,,1.0,5.0,1.0,3.0,,,2.0,4.0,8.0,4.0,,4.0,,,2.0,3.0,10.0,,3.0,18.0,4.0,25.0,13.0,38.0,1.0,2.0,2.0,3.0,,,,5.0,2.0,3.0,7.0,13.0,,7.0,,8.0,,4.0,,5.0,3.0,5.0,3.0,2.0,4.0,1.0,,0.6666666666666666,1.0,,,,,0.6666666666666666,0.5,0.3333333333333333,0.6,0.5,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.1,0.2222222222222222,0.2222222222222222,9.134615384615385,0.4,0.5714285714285714,,0.3157894736842105,0.21739130434782608,0.13636363636363635,0.09090909090909091,0.26582278481012656,0.16455696202531644,0.26666666666666666,0.3,0.14285714285714285,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.42857142857142855,0.2,0.1875,,1.0,0.6,0.9,0.6666666666666666,0.8571428571428571,0.6666666666666666,,,,,,,,,,,,,0.1,,,,1.0,0.5,,,1.0,0.3333333333333333,,,,,1.0,,0.5596111111111112,0.5457,0.5977666666666668,0.2857142857142857,0.3076923076923077,0.3125,0.25,0.2888888888888889,75.8,,,,,,1.0,2.0,,,,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,True,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,1485.0,25,6.0,51,50,15,18,9,101,45,4.0,8.0,4.0,20.0,,,,15,0.29411764705882354,1.0,1.0,,,,,,,2.0,4.0,,,,,,1.0,1.0,,1.0,3.0,5.0,,1.0,,6.0,,,1.0,,,,,,1.0,,,2.0,4.0,,,1.0,,,,,,1.0,,,1.0,,1.0,,3.0,1.0,,2.0,,,3.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.6,,,0.5,,,0.5,,,0.16666666666666666,,,15.0,1.0,,,,,0.125,,0.03225806451612903,,,,,,,,,,,1.0,,,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,0.5,,,,,0.16666666666666666,,,,,,,1.0,,,,,1.0,,0.3333333333333333,,0.4842416666666667,0.52965,0.52965,,,,,15.76,25.8,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,11932.0,199,2.0,400,405,127,117,66,805,392,6.0,10.0,4.0,24.0,11.0,3.0,8.0,127,0.3175,20.0,35.0,8.0,13.0,9.0,17.0,1.0,4.0,3.0,4.0,,,,,,,,,,24.0,43.0,,,27.0,75.0,10.0,16.0,,8.0,28.0,11.0,22.0,,,11.0,33.0,24.0,24.0,,12.0,,,5.0,7.0,19.0,2.0,6.0,51.0,7.0,64.0,28.0,92.0,2.0,8.0,3.0,10.0,5.0,,2.0,18.0,2.0,8.0,8.0,18.0,1.0,43.0,10.0,47.0,1.0,15.0,10.0,4.0,3.0,4.0,,,33.0,3.0,7.0,0.5,0.6666666666666666,,,,,0.5581395348837209,0.625,0.5,0.5581395348837209,0.625,0.5,0.5597014925373134,0.5833333333333334,0.532258064516129,,0.11627906976744186,0.14285714285714285,17.078189300411523,0.4444444444444444,0.5833333333333334,0.09090909090909091,0.3469387755102041,0.1357142857142857,0.12244897959183673,0.10294117647058823,0.29081632653061223,0.125,0.17543859649122806,0.0967741935483871,0.11538461538461539,0.0851063829787234,0.14285714285714285,0.3181818181818182,0.425531914893617,0.30357142857142855,0.2,0.041666666666666664,0.14285714285714285,,0.813953488372093,0.5714285714285714,0.6666666666666666,0.5,0.09302325581395349,0.25,0.25,,0.09302325581395349,0.75,0.75,0.6666666666666666,,,,,,,,,0.8125,0.6153846153846154,0.25,,0.7727272727272727,0.5294117647058824,,,,,0.813953488372093,,0.5020627906976745,0.4633799999999999,0.49485909090909086,0.2631578947368421,0.2631578947368421,0.37333333333333335,0.44,3.16046511627907,,,,,4.0,3.0,1.0,1.0,,,,,,1.0,,3.0,9.0,3.0,,,,,2.0,,1.0,,,,,,,,,,,,True,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,6187.0,103,13.0,207,210,70,71,35,417,189,6.0,9.0,5.0,21.0,2.0,2.0,,70,0.33816425120772947,6.0,11.0,5.0,5.0,2.0,4.0,1.0,4.0,4.0,6.0,1.0,5.0,1.0,1.0,9.0,26.0,,3.0,9.0,11.0,21.0,10.0,31.0,6.0,58.0,5.0,5.0,1.0,2.0,12.0,4.0,8.0,4.0,10.0,,20.0,10.0,12.0,30.0,2.0,25.0,9.0,1.0,,2.0,1.0,2.0,6.0,,8.0,3.0,11.0,1.0,7.0,6.0,6.0,1.0,,2.0,13.0,2.0,5.0,6.0,13.0,1.0,7.0,,9.0,2.0,5.0,,,,,,,20.0,1.0,,0.45454545454545453,0.5,1.0,0.3225806451612903,0.4,0.3333333333333333,0.5238095238095238,1.0,0.5,0.5,0.8333333333333334,0.5555555555555556,0.5181818181818182,0.8571428571428571,0.5555555555555556,0.5961538461538461,0.047619047619047616,0.09090909090909091,27.309236947791163,0.5384615384615384,,0.07692307692307693,0.075,0.03389830508474576,0.07142857142857142,,0.07407407407407407,0.02,0.05,,0.041666666666666664,,,0.03333333333333333,0.07692307692307693,0.125,0.0625,0.08333333333333333,0.03571428571428571,,0.21153846153846154,0.5454545454545454,0.6,0.5,0.07692307692307693,0.25,0.25,,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,0.09615384615384616,0.2,0.2,1.0,0.5,0.34615384615384615,0.34615384615384615,1.0,0.8333333333333334,1.0,0.6,,0.2222222222222222,0.5,0.05555555555555555,1.0,0.5,0.3333333333333333,0.8076923076923077,0.36,0.5162392156862745,0.47315,0.47026470588235286,0.09090909090909091,0.20833333333333334,0.20689655172413793,0.3448275862068966,8.385714285714286,25.764516129032263,,,,3.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,0.16666666666666666,,,,,,,,,,,True,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,2539.0,42,-10.0,87,91,38,46,9,178,92,6.0,7.0,4.0,15.0,1.0,1.0,,38,0.4367816091954023,4.0,5.0,,,1.0,1.0,1.0,2.0,2.0,4.0,,,,,1.0,2.0,1.0,,1.0,7.0,11.0,1.0,2.0,4.0,21.0,,,1.0,,3.0,2.0,3.0,,1.0,3.0,7.0,4.0,10.0,,,1.0,1.0,1.0,,,,2.0,3.0,,5.0,,5.0,,2.0,1.0,3.0,1.0,,,5.0,,1.0,1.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,,,,,,7.0,,2.0,0.2857142857142857,0.2857142857142857,,0.5,,1.0,0.6363636363636364,,0.6666666666666666,0.6538461538461539,1.5,0.5,0.7,1.5,0.5833333333333334,0.15384615384615385,0.09090909090909091,0.2,20.408163265306122,0.4,,,0.0967741935483871,,0.2222222222222222,,0.125,,,,,,,,0.1,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,0.38461538461538464,0.8,1.0,0.25,0.15384615384615385,0.5,0.5,,0.3076923076923077,0.5,0.5,0.5,,,,,0.15384615384615385,0.5,0.5,,,,,1.0,0.25,1.0,,,0.25,,0.5384615384615384,1.0,0.4722416666666667,0.5148,0.4404666666666666,0.07692307692307693,0.09090909090909091,0.14285714285714285,0.3333333333333333,8.536363636363635,50.599999999999994,1.0,1.0,3.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,True,,,,,
