EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,on,Blocked3s,BlockedArc3,Clear Path Fouls
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,28332.0,472,-20,872,869,322,294,112,1741,28,51,2.0,3.0,14.0,21.0,24.0,48.0,14.0,37.0,1.0,5.0,2.0,6.0,26.0,1.0,5.0,2.0,10.0,66,136,7.0,31.0,74.0,227,939,5.0,10.0,1.0,5.0,6.0,19.0,26.0,53,2.0,12.0,50.0,108.0,20,112.0,12.0,9.0,2.0,26.0,6.0,6.0,1.0,71.0,39.0,110,28.0,11.0,32.0,10.0,29.0,259,1.0,5.0,1.0,19.0,30,49,7.0,56,3.0,20.0,13.0,7.0,16.0,4.0,11.0,16.0,1.0,5.0,2.0,32.0,1.0,13.0,6,28,2.0,4.0,72,1.0,91,7.0,6.0,28,18.0,1.0,1.0,1.0,3.0,108.0,322,10.0,18.0,0.15151515151515152,0.15384615384615385,0.5714285714285714,0.22580645161290322,0.2,0.16666666666666666,0.22580645161290322,0.4852941176470588,0.5,0.49056603773584906,0.45808383233532934,0.43333333333333335,0.4461538461538462,0.5364077669902912,0.5277777777777778,0.5698924731182796,0.18562874251497005,0.03225806451612903,0.04411764705882353,0.09803921568627451,0.020833333333333332,0.2,23.564356435643564,0.5,0.02702702702702703,0.10416666666666667,0.016891891891891893,0.1484375,0.007352941176470588,0.11778846153846154,0.013888888888888888,0.011904761904761904,0.02247191011235955,0.016260162601626018,0.009174311926605505,0.07692307692307693,0.12162162162162163,0.11382113821138211,0.12222222222222222,0.21052631578947367,0.037037037037037035,0.30538922155688625,0.5490196078431373,0.6086956521739131,0.21428571428571427,0.2874251497005988,0.5,0.5106382978723404,0.2215568862275449,0.3783783783783784,0.3783783783783784,0.2857142857142857,0.029940119760479042,0.2,0.25,1.0,0.15568862275449102,0.23076923076923078,0.23076923076923078,0.5,0.2,0.6666666666666666,0.5,0.3333333333333333,0.2,0.3230769230769231,0.6666666666666666,0.03076923076923077,0.15384615384615385,0.2,0.49101796407185627,0.23076923076923078,0.46928712574850306,0.4395222222222222,0.47316846153846154,0.14893617021276595,0.17834394904458598,0.08370044052863436,0.47577092511013214,8.250735294117648,25.035483870967745,0.36926605504587157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,5923.0,99,-5,190,193,51,69,30,383,7,15,2.0,6.0,4.0,5.0,3.0,7.0,1.0,6.0,,,,,,,,,,11,28,,,8.0,30,183,2.0,6.0,,,3.0,7.0,6.0,10,,,2.0,14.0,10,12.0,,,4.0,,,3.0,,,1.0,1,1.0,,,,,3,1.0,9.0,,4.0,16,22,10.0,32,,1.0,1.0,,2.0,,2.0,6.0,,,2.0,8.0,1.0,3.0,1,6,,3.0,9,1.0,10,,,5,,2.0,1.0,2.0,,14.0,51,,,0.45454545454545453,0.5555555555555556,,,,,,0.39285714285714285,0.3333333333333333,0.6,0.39285714285714285,0.3333333333333333,0.6,0.45454545454545453,0.4375,0.5833333333333334,,,0.10714285714285714,0.2,,,17.903930131004365,0.25,,0.2318840579710145,0.10843373493975904,0.2222222222222222,0.05555555555555555,0.22988505747126436,0.09900990099009901,0.1724137931034483,,0.1,0.058823529411764705,0.05263157894736842,0.35,0.26666666666666666,0.23076923076923078,0.2,,0.5357142857142857,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,0.3333333333333333,,,,0.5,0.8,,,,0.5357142857142857,,0.5029285714285714,0.59208,0.5103599999999999,0.15151515151515152,0.15151515151515152,0.23333333333333334,0.4666666666666667,5.67857142857143,,0.26842105263157895,2.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,32769.0,546,-88,1010,1005,139,161,96,2015,29,47,9.0,17.0,4.0,5.0,19.0,52.0,38.0,103.0,,,,,,,,,,86,202,,,42.0,214,1068,11.0,24.0,,,10.0,32.0,9.0,23,,,12.0,30.0,120,52.0,,,16.0,,,15.0,,18.0,6.0,24,4.0,2.0,8.0,1.0,9.0,54,7.0,22.0,1.0,15.0,51,71,30.0,101,2.0,13.0,7.0,6.0,16.0,,6.0,23.0,1.0,10.0,8.0,39.0,3.0,4.0,14,53,10.0,9.0,46,4.0,51,7.0,,26,3.0,5.0,,5.0,,30.0,139,5.0,3.0,0.6976744186046512,0.7692307692307693,,,,,,0.42574257425742573,0.4583333333333333,0.391304347826087,0.42574257425742573,0.4583333333333333,0.391304347826087,0.47767857142857145,0.5333333333333333,0.5,,,0.07425742574257425,0.14893617021276595,0.1346153846153846,,23.336291038154393,0.41025641025641024,0.047619047619047616,0.14868804664723032,0.05597964376590331,0.12195121951219512,0.07142857142857142,0.14163090128755365,0.059063136456211814,0.053763440860215055,0.09259259259259259,0.036458333333333336,0.07352941176470588,0.17391304347826086,0.18823529411764706,0.1144578313253012,0.14444444444444443,0.06060606060606061,0.019801980198019802,0.23267326732673269,0.6170212765957447,0.725,0.5862068965517241,0.25742574257425743,0.36538461538461536,0.4222222222222222,0.5099009900990099,0.36893203883495146,0.37254901960784315,0.9473684210526315,,,,,,,,,0.7083333333333334,0.5294117647058824,,,,0.21739130434782608,0.8,,,,0.23267326732673269,,0.4342059405940593,0.491445,0.39619565217391306,0.11764705882352941,0.11764705882352941,0.14953271028037382,0.14018691588785046,11.642574257425741,,0.13762376237623763,5.0,7.0,3.0,3.0,0.23809523809523808,0.6,0.3684210526315789,2.0,3.0,0.009708737864077669,0.06666666666666667,,,,,,,,,,,,,,,,,,True,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,75379.0,1256,-36,2336,2337,440,411,273,4673,33,57,2.0,8.0,5.0,10.0,26.0,51.0,52.0,148.0,22.0,55.0,6.0,50.0,149.0,5.0,9.0,12.0,33.0,111,256,72.0,204.0,35.0,473,2369,6.0,22.0,6.0,14.0,2.0,32.0,17.0,39,13.0,39.0,15.0,88.0,118,104.0,201.0,15.0,6.0,148.0,50.0,15.0,4.0,26.0,12.0,38,4.0,8.0,15.0,6.0,5.0,88,6.0,16.0,2.0,43.0,78,125,24.0,149,3.0,27.0,11.0,16.0,16.0,1.0,10.0,24.0,4.0,6.0,7.0,40.0,4.0,6.0,47,78,2.0,6.0,47,5.0,55,6.0,1.0,23,7.0,30.0,5.0,30.0,1.0,88.0,440,8.0,6.0,0.5315315315315315,0.5462962962962963,0.9305555555555556,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.35467980295566504,0.43359375,0.2727272727272727,0.4358974358974359,0.47608695652173916,0.4166666666666667,0.46794871794871795,0.48760330578512395,0.42105263157894735,0.5,0.4434782608695652,0.0196078431372549,0.05859375,0.10526315789473684,0.0784313725490196,,19.625468164794007,0.4,0.02564102564102564,0.09296781883194279,0.018691588785046728,0.12835820895522387,0.020618556701030927,0.1030664395229983,0.01918047079337402,0.025974025974025976,0.008547008547008548,0.020460358056265986,0.026200873362445413,0.05102040816326531,0.09900990099009901,0.12536443148688048,0.11864406779661017,0.15151515151515152,0.011857707509881422,0.12391304347826088,0.5789473684210527,0.6470588235294118,0.6363636363636364,0.1108695652173913,0.5098039215686274,0.5531914893617021,0.3217391304347826,0.35135135135135137,0.36363636363636365,0.5961538461538461,0.11956521739130435,0.4,0.4,0.9545454545454546,0.3239130434782609,0.33557046979865773,0.3448275862068966,0.92,0.2222222222222222,0.25,,0.25,0.5555555555555556,0.1282051282051282,0.5,0.07692307692307693,0.4230769230769231,0.36363636363636365,0.5673913043478261,0.33783783783783783,0.4828906113537119,0.48918749999999994,0.4578038461538462,0.04821802935010482,0.08424908424908426,0.06765327695560254,0.18604651162790697,12.293359375,24.719117647058813,0.18835616438356165,4.0,3.0,17.0,17.0,0.05970149253731343,0.5666666666666667,0.2692307692307692,8.0,,0.033783783783783786,,1.0,5.0,1.0,1.0,2.0,0.026845637583892617,0.1388888888888889,0.2,1.0,1.0,0.16666666666666666,,,,,,,True,,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOK,102599.0,1710,-93,3179,3183,711,687,391,6362,47,98,4.0,11.0,12.0,22.0,28.0,90.0,127.0,295.0,19.0,42.0,5.0,62.0,167.0,5.0,10.0,18.0,44.0,202,483,81.0,209.0,104.0,751,3280,18.0,43.0,9.0,16.0,6.0,69.0,45.0,100,20.0,49.0,45.0,195.0,122,282.0,168.0,75.0,2.0,166.0,62.0,30.0,4.0,158.0,45.0,203,30.0,15.0,82.0,17.0,59.0,451,4.0,16.0,,40.0,116,160,20.0,180,4.0,53.0,21.0,32.0,71.0,16.0,48.0,51.0,4.0,23.0,6.0,122.0,7.0,29.0,59,121,2.0,8.0,115,14.0,122,9.0,14.0,37,17.0,4.0,1.0,4.0,,195.0,711,8.0,15.0,0.30198019801980197,0.3034825870646766,0.691358024691358,0.3875598086124402,0.5625,0.40816326530612246,0.3894230769230769,0.41821946169772256,0.4186046511627907,0.45,0.467485549132948,0.5338983050847458,0.5033557046979866,0.5,0.5491803278688525,0.5606936416184971,0.3020231213872832,0.019138755980861243,0.062111801242236024,0.12244897959183673,0.12222222222222222,,23.595505617977526,0.5819672131147541,,0.10526315789473684,0.013617021276595745,0.09195402298850575,0.010723860589812333,0.1014964216005205,0.012919896640826873,0.021875,0.0121580547112462,0.009505703422053232,0.0136986301369863,0.07629427792915532,0.09558823529411764,0.13390928725701945,0.08389261744966443,0.10948905109489052,0.01092896174863388,0.1416184971098266,0.47959183673469385,0.5465116279069767,0.2978723404255319,0.13005780346820808,0.3111111111111111,0.35443037974683544,0.4263005780346821,0.43050847457627117,0.4409722222222222,0.33858267716535434,0.06069364161849711,0.4523809523809524,0.4523809523809524,0.9473684210526315,0.24132947976878613,0.3712574850299401,0.3803680981595092,0.6129032258064516,0.1864406779661017,0.36363636363636365,,0.1694915254237288,0.5,0.1476510067114094,0.5454545454545454,0.03355704697986577,0.2953020134228188,0.4090909090909091,0.4436416184971098,0.37349397590361444,0.4669500724637683,0.4622382978723405,0.4512119047619047,0.05532503457814661,0.07240704500978473,0.09187749667110519,0.2596537949400799,12.960455486542445,24.901913875598083,0.22365523749606794,4.0,2.0,2.0,1.0,0.044444444444444446,0.25,0.14285714285714285,1.0,,0.023728813559322035,,4.0,6.0,2.0,1.0,6.0,0.023952095808383235,0.1016949152542373,0.6666666666666666,1.0,0.8,0.4,3.0,0.014150943396226415,,,,,True,,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOK,28943.0,482,-6,906,907,196,192,111,1813,25,48,2.0,6.0,4.0,9.0,9.0,24.0,10.0,33.0,7.0,12.0,3.0,14.0,52.0,1.0,7.0,,10.0,44,105,21.0,64.0,30.0,181,925,3.0,9.0,2.0,9.0,4.0,16.0,8.0,19,2.0,13.0,10.0,32.0,20,68.0,51.0,12.0,4.0,51.0,14.0,8.0,,40.0,9.0,49,7.0,2.0,17.0,7.0,16.0,107,5.0,13.0,3.0,23.0,39,66,21.0,87,3.0,14.0,9.0,5.0,8.0,,4.0,12.0,2.0,4.0,4.0,20.0,4.0,6.0,18,45,6.0,5.0,37,6.0,42,4.0,,19,4.0,1.0,,1.0,1.0,32.0,196,8.0,3.0,0.22727272727272727,0.23809523809523808,0.8095238095238095,0.328125,0.2222222222222222,0.15384615384615385,0.3333333333333333,0.41904761904761906,0.3333333333333333,0.42105263157894735,0.4467455621301775,0.3333333333333333,0.34375,0.48138297872340424,0.38095238095238093,0.4,0.378698224852071,,0.0761904761904762,0.10416666666666667,0.041666666666666664,,20.0,0.4,0.10344827586206896,0.12540192926045016,0.0391566265060241,0.20353982300884957,0.043478260869565216,0.14622641509433962,0.040268456375838924,0.05263157894736842,0.021505376344086023,0.041666666666666664,0.0425531914893617,0.12745098039215685,0.09722222222222222,0.1386861313868613,0.2345679012345679,0.125,0.031578947368421054,0.28402366863905326,0.5208333333333334,0.5813953488372093,0.16,0.14201183431952663,0.375,0.391304347826087,0.1952662721893491,0.30303030303030304,0.3225806451612903,0.3,0.07100591715976332,0.5833333333333334,0.5833333333333334,1.0,0.3076923076923077,0.2692307692307692,0.2692307692307692,0.7142857142857143,0.3333333333333333,0.3333333333333333,,0.3888888888888889,0.14285714285714285,0.28125,0.4444444444444444,0.09375,0.3125,,0.6627218934911243,0.27450980392156865,0.5003821428571429,0.5327590909090909,0.4689967741935484,0.10326086956521739,0.15833333333333333,0.08839779005524862,0.17679558011049723,7.851428571428573,25.184374999999996,0.2163355408388521,4.0,1.0,1.0,,0.16,,0.3333333333333333,,,0.06060606060606061,0.047619047619047616,1.0,2.0,2.0,1.0,,,0.1111111111111111,0.5,1.0,,0.6666666666666666,,,,,,,True,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOK,27664.0,461,10,844,856,161,198,109,1700,34,51,14.0,22.0,5.0,8.0,5.0,13.0,7.0,17.0,,,,,,,,,,46,81,,,33.0,125,823,16.0,25.0,,,12.0,44.0,7.0,15,,,5.0,19.0,46,46.0,,,22.0,,,6.0,,4.0,3.0,7,1.0,2.0,2.0,,2.0,17,14.0,29.0,4.0,18.0,46,70,47.0,117,2.0,8.0,7.0,1.0,8.0,3.0,3.0,22.0,1.0,5.0,7.0,30.0,5.0,6.0,25,57,8.0,8.0,46,4.0,55,9.0,,32,,24.0,,24.0,1.0,19.0,161,5.0,,0.5,0.6571428571428571,,,,,,0.5679012345679012,0.64,0.4666666666666667,0.5679012345679012,0.64,0.4666666666666667,0.6009615384615384,0.6666666666666666,0.5,,,0.07407407407407407,0.09803921568627451,0.07692307692307693,,13.743589743589743,0.26666666666666666,0.10526315789473684,0.13813813813813813,0.09206349206349207,0.15126050420168066,0.14736842105263157,0.1415929203539823,0.1048780487804878,0.10752688172043011,0.10666666666666667,0.07482993197278912,0.13513513513513514,0.12878787878787878,0.1643835616438356,0.1328125,0.189873417721519,0.075,0.06896551724137931,0.6296296296296297,0.6666666666666666,0.7391304347826086,0.6176470588235294,0.16049382716049382,0.38461538461538464,0.4166666666666667,0.20987654320987653,0.4117647058823529,0.4117647058823529,0.2857142857142857,,,,,,,,,0.88,0.6363636363636364,0.14285714285714285,,,0.5333333333333333,0.625,,,,0.6296296296296297,,0.5088716049382715,0.5396222222222222,0.4609066666666667,0.3076923076923077,0.3076923076923077,0.352,0.152,4.939506172839506,,0.19075829383886256,6.0,5.0,23.0,16.0,0.2222222222222222,0.6666666666666666,,1.0,1.0,,0.19047619047619047,,,,,,,,,,,,,,3.0,1.0,,,True,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOK,3282.0,55,14,97,98,8,12,17,195,1,1,,,1.0,1.0,1.0,3.0,1.0,8.0,,,,1.0,7.0,,,,1.0,3,12,1.0,7.0,,9,77,,1.0,,,,,1.0,2,,1.0,,2.0,4,2.0,3.0,,,7.0,1.0,,,3.0,,3,,,3.0,,,6,,,,,4,5,,5,,,,,,,,,,,,,,,2,5,,,5,1.0,2,,,1,,2.0,,2.0,,2.0,8,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,0.14285714285714285,0.25,,0.5,0.23684210526315788,,0.3333333333333333,0.225,,0.3333333333333333,0.3684210526315789,,,,,,16.949152542372882,,,0.09302325581395349,,,,0.07272727272727272,,,,,,,0.2,0.1,,,,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.125,0.125,1.0,,,,,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.42105263157894735,0.14285714285714285,0.45175263157894735,0.3862,0.4783833333333333,0.05,0.07692307692307693,,0.2222222222222222,14.383333333333335,25.2,0.08247422680412371,1.0,,1.0,1.0,0.14285714285714285,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,46307.0,772,-63,1446,1453,473,434,175,2899,80,117,21.0,31.0,21.0,34.0,37.0,115.0,1.0,6.0,,,,,,,,,,118,238,,,69.0,305,1526,24.0,39.0,,,10.0,58.0,27.0,59,,,27.0,81.0,130,106.0,,,20.0,,,19.0,,23.0,12.0,35,7.0,5.0,9.0,5.0,9.0,82,8.0,22.0,1.0,25.0,51,84,31.0,115,2.0,14.0,7.0,7.0,30.0,3.0,15.0,33.0,3.0,15.0,11.0,63.0,7.0,18.0,20,55,5.0,10.0,92,12.0,95,14.0,,47,8.0,3.0,,3.0,2.0,81.0,473,10.0,8.0,0.5508474576271186,0.6018518518518519,,,,,,0.4957983193277311,0.6153846153846154,0.4576271186440678,0.4957983193277311,0.6153846153846154,0.4576271186440678,0.546594982078853,0.6444444444444445,0.5472972972972973,,,0.07983193277310924,0.05982905982905983,0.10434782608695652,,20.77764277035237,0.47619047619047616,0.019230769230769232,0.10515463917525773,0.04206500956022945,0.12315270935960591,0.053691275167785234,0.11046511627906977,0.044642857142857144,0.056338028169014086,0.043478260869565216,0.030456852791878174,0.0603448275862069,0.0736196319018405,0.1282051282051282,0.11707317073170732,0.14893617021276595,0.06451612903225806,0.019801980198019802,0.49159663865546216,0.6837606837606838,0.7272727272727273,0.65,0.4831932773109244,0.3217391304347826,0.3592233009708738,0.025210084033613446,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.7948717948717948,0.6774193548387096,0.47619047619047616,,,0.576271186440678,0.6176470588235294,,,,0.49159663865546216,,0.46905084033613464,0.507196875,0.4825949152542372,0.17343173431734318,0.17343173431734318,0.1901639344262295,0.26557377049180325,4.11218487394958,,0.32710926694329184,8.0,6.0,2.0,2.0,0.16666666666666666,0.6666666666666666,0.35135135135135137,1.0,3.0,,0.030303030303030304,,,,,,,,,,,,,,,,,,True,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOK,47445.0,791,-7,1471,1470,427,374,209,2941,58,82,31.0,42.0,20.0,33.0,17.0,39.0,,2.0,,,,,1.0,,,,1.0,75,123,,1.0,24.0,174,1543,31.0,42.0,,,8.0,70.0,21.0,42,,1.0,10.0,52.0,66,84.0,,,54.0,1.0,,8.0,,22.0,5.0,27,4.0,1.0,12.0,2.0,8.0,59,27.0,66.0,5.0,44.0,116,177,98.0,275,4.0,12.0,6.0,6.0,10.0,,6.0,26.0,,4.0,2.0,36.0,4.0,15.0,29,67,7.0,16.0,55,6.0,51,5.0,,22,6.0,45.0,1.0,45.0,5.0,52.0,427,5.0,6.0,0.44,0.6875,,,,,,0.6097560975609756,0.7380952380952381,0.5,0.6048387096774194,0.7380952380952381,0.4883720930232558,0.5918367346938775,0.6862745098039216,0.5,0.008064516129032258,,0.06504065040650407,0.04878048780487805,0.10256410256410256,,10.689252336448597,0.2777777777777778,0.09803921568627451,0.23481781376518218,0.12452830188679245,0.21568627450980393,0.14210526315789473,0.22922636103151864,0.12916666666666668,0.19444444444444445,0.1005586592178771,0.0966183574879227,0.1592356687898089,0.17177914110429449,0.24603174603174602,0.2780487804878049,0.27007299270072993,0.1044776119402985,0.10256410256410256,0.6612903225806451,0.7073170731707317,0.7435897435897436,0.5,0.31451612903225806,0.4358974358974359,0.4857142857142857,0.016129032258064516,,,,,,,,0.008064516129032258,,,,1.0,0.7380952380952381,0.0967741935483871,,,0.7674418604651163,0.6060606060606061,,0.023255813953488372,,0.6693548387096774,,0.5175314516129031,0.5813062499999999,0.5118697674418605,0.15602836879432624,0.15714285714285714,0.40229885057471265,0.2988505747126437,2.8024390243902437,31.4,0.2902787219578518,17.0,13.0,29.0,24.0,0.37777777777777777,0.5333333333333333,0.23529411764705882,15.0,4.0,,0.06060606060606061,,,,,,,,,,,,,,2.0,3.0,,,True,,,
