EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,on,Blocked3s,BlockedCorner3,BlockedArc3
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,4614.0,77,-5,137,141,20,23,18.0,278,5.0,9.0,1.0,3.0,3.0,4.0,1.0,11.0,,1.0,,,6.0,21.0,,4.0,16.0,140,1.0,3.0,1.0,3.0,3.0,6.0,,2.0,8.0,12.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,5.0,1.0,10.0,1.0,12.0,6.0,18.0,,2.0,2.0,,3.0,1.0,2.0,5.0,1.0,2.0,8.0,2.0,4.0,4.0,10.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,,4.0,,8.0,20,3.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.5,0.3478260869565217,0.375,0.5714285714285714,,0.0476190476190476,0.1111111111111111,,,18.902439024390244,0.375,0.25,0.2127659574468085,0.0847457627118644,0.0769230769230769,0.0526315789473684,0.1833333333333333,0.0769230769230769,0.0526315789473684,0.0833333333333333,0.125,,0.2,0.1875,0.0909090909090909,0.3,,0.25,,0.4285714285714285,0.5555555555555556,0.625,1.0,0.5238095238095238,0.0909090909090909,0.0909090909090909,1.0,0.0476190476190476,,,,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.75,,0.4285714285714285,0.4683952380952381,0.5623666666666667,0.517,0.0909090909090909,0.0909090909090909,0.1875,0.5,4.6571428571428575,,0.145985401459854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.75,,,,,,1.0,,,True,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,3336.0,56,-21,108,110,25,27,18.0,218,1.0,4.0,,,,,,1.0,3.0,4.0,6.0,3.0,4.0,9.0,6.0,3.0,17.0,109,,,,3.0,1.0,1.0,3.0,2.0,7.0,6.0,2.0,,,1.0,6.0,1.0,7.0,1.0,,3.0,1.0,2.0,15.0,2.0,,4.0,3.0,,7.0,2.0,9.0,,7.0,4.0,3.0,4.0,,4.0,1.0,,,5.0,,2.0,6.0,11.0,,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,7.0,25,1.0,1.0,0.75,0.75,0.4444444444444444,,1.0,0.4666666666666667,1.5,0.625,0.53125,1.5,0.7,0.4,0.1111111111111111,,1.0,,16.8,0.8,,0.1111111111111111,,0.2222222222222222,0.1111111111111111,0.1555555555555555,0.0327868852459016,,,,0.1538461538461538,,0.125,,0.125,0.25,0.1666666666666666,,0.2666666666666666,0.25,0.25,1.0,0.0666666666666666,,,,0.2666666666666666,0.75,0.75,0.6666666666666666,0.4,,,,,,0.75,0.6666666666666666,0.4623199999999999,0.4569,0.3891,0.0666666666666666,0.1111111111111111,0.1764705882352941,0.4117647058823529,8.955555555555556,25.35,0.2314814814814814,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,,6.0,2.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,True,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,12429.0,207,-62,408,410,79,50,41.0,818,27.0,36.0,4.0,4.0,3.0,4.0,17.0,44.0,7.0,12.0,1.0,,51.0,92.0,1.0,22.0,124.0,492,4.0,5.0,4.0,12.0,7.0,12.0,,8.0,22.0,62.0,40.0,2.0,,7.0,11.0,12.0,23.0,9.0,3.0,7.0,4.0,,58.0,4.0,9.0,6.0,29.0,4.0,39.0,14.0,53.0,1.0,3.0,3.0,,18.0,1.0,13.0,7.0,5.0,3.0,25.0,3.0,2.0,11.0,13.0,,2.0,35.0,1.0,1.0,34.0,8.0,17.0,4.0,14.0,9.0,1.0,14.0,1.0,22.0,79,,2.0,0.6078431372549019,0.62,0.5543478260869565,0.8,0.5833333333333334,0.5483870967741935,0.8,0.5833333333333334,0.5849056603773585,0.8571428571428571,0.6470588235294118,0.010752688172043,0.0760869565217391,0.1388888888888889,0.0454545454545454,,28.854625550660792,0.72,0.3333333333333333,0.1972789115646258,0.0737704918032786,0.1333333333333333,0.0769230769230769,0.1822916666666666,0.0747126436781609,0.1304347826086956,0.0444444444444444,0.032258064516129,0.0869565217391304,,0.1590909090909091,0.1875,0.2363636363636363,0.1333333333333333,0.1333333333333333,0.0285714285714285,0.3870967741935484,0.75,0.8709677419354839,0.7407407407407407,0.4731182795698925,0.3863636363636363,0.4047619047619047,0.2941176470588235,0.1290322580645161,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.010752688172043,0.8,1.0,0.75,0.3333333333333333,0.75,,0.3978494623655914,0.4667075268817205,0.5485,0.4242250000000001,0.1666666666666666,0.1683168316831683,0.0967741935483871,0.1774193548387097,6.29021739130435,25.0,0.1936274509803921,1.0,0.0555555555555555,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.5,,,,,,1.0,,,True,,,
200792,1610612763,Alexander Johnson,Alexander Johnson,200792,MEM,6347.0,106,-3,210,211,32,30,16.0,421,7.0,14.0,2.0,3.0,2.0,2.0,5.0,13.0,1.0,4.0,,,13.0,31.0,,7.0,33.0,220,2.0,4.0,,4.0,2.0,3.0,,3.0,7.0,16.0,10.0,2.0,,3.0,2.0,,2.0,,,2.0,,,4.0,1.0,2.0,8.0,13.0,4.0,25.0,3.0,28.0,1.0,4.0,2.0,2.0,3.0,,1.0,6.0,2.0,1.0,9.0,1.0,2.0,8.0,23.0,1.0,3.0,15.0,,3.0,13.0,1.0,6.0,1.0,8.0,5.0,,8.0,1.0,7.0,32,4.0,1.0,0.6153846153846154,0.6666666666666666,0.4193548387096774,0.5,0.6666666666666666,0.4193548387096774,0.5,0.6666666666666666,0.4459459459459459,0.5,0.7,,0.0967741935483871,0.0714285714285714,0.1538461538461538,,20.26431718061674,0.3333333333333333,0.8,0.1884057971014492,0.0298507462686567,0.2758620689655172,0.04,0.2142857142857142,0.0326086956521739,0.0952380952380952,,,0.0434782608695652,,0.0625,0.1052631578947368,0.2941176470588235,0.3,0.2222222222222222,0.0666666666666666,0.4516129032258064,0.5,0.5384615384615384,0.5714285714285714,0.4193548387096774,0.3846153846153846,0.4545454545454545,0.6,0.1290322580645161,0.25,0.25,1.0,,0.75,0.6666666666666666,,0.6666666666666666,1.0,,0.4516129032258064,0.4645419354838709,0.5230333333333334,0.4514666666666667,0.1666666666666666,0.1666666666666666,0.1212121212121212,0.2121212121212121,6.500000000000001,,0.1523809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.625,,,,,,3.0,,1.0,True,,,
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,74.0,1,-4,3,3,1,2,1.0,6,,,,,,,,,,1.0,,,,1.0,,,,4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3019,,0.3019,,,,,17.6,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,110240.0,1837,-293,3566,3590,1268,1016,397.0,7156,200.0,321.0,47.0,68.0,73.0,114.0,49.0,130.0,71.0,159.0,7.0,4.0,320.0,610.0,7.0,263.0,903.0,4093,53.0,90.0,40.0,146.0,104.0,197.0,4.0,105.0,313.0,404.0,236.0,76.0,2.0,51.0,40.0,18.0,58.0,16.0,2.0,24.0,6.0,10.0,134.0,25.0,87.0,52.0,160.0,35.0,247.0,113.0,360.0,15.0,35.0,26.0,9.0,67.0,5.0,23.0,69.0,44.0,17.0,136.0,13.0,48.0,102.0,203.0,15.0,31.0,250.0,14.0,17.0,334.0,33.0,158.0,25.0,25.0,20.0,,26.0,5.0,313.0,1268,22.0,20.0,0.63125,0.7163120567375887,0.5245901639344263,0.5888888888888889,0.5279187817258884,0.5186385737439222,0.5824175824175825,0.5174129353233831,0.5880052151238592,0.6347826086956522,0.5973282442748091,0.0113452188006482,0.0836065573770491,0.1370716510903426,0.0461538461538461,0.0062893081761006,22.45151665837892,0.4926470588235294,0.2916666666666667,0.1397379912663755,0.0736040609137055,0.1309823677581864,0.0762195121951219,0.1374837872892347,0.0741721854304635,0.1098130841121495,0.048076923076923,0.0565610859728506,0.0539568345323741,0.2,0.1431980906921241,0.158273381294964,0.125,0.1245551601423487,0.146551724137931,0.0622406639004149,0.520259319286872,0.6230529595015576,0.7220216606498195,0.63,0.2106969205834684,0.3769230769230769,0.3951612903225806,0.4897959183673469,0.2576985413290113,0.4465408805031446,0.4493670886075949,0.7323943661971831,0.0113452188006482,0.7472527472527473,0.6911764705882353,0.1489361702127659,0.5671641791044776,0.6403508771929824,0.0199004975124378,0.5316045380875203,0.4862498371335505,0.5207646341463413,0.4968113636363637,0.2129380053908355,0.2149659863945578,0.1616832779623477,0.3466223698781838,6.704590163934427,39.47142857142857,0.3555804823331464,1.0,0.006578947368421,,,,,,,,1.0,,,,1.0,,,,5.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,0.0109890109890109,,,,,,,,5.0,16.0,0.6153846153846154,,1.0,,,4.0,2.0,,,False,1.0,1.0,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,52186.0,870,-19,1684,1690,553,465,211.0,3374,80.0,148.0,26.0,44.0,32.0,54.0,5.0,20.0,4.0,15.0,2.0,1.0,89.0,183.0,2.0,85.0,263.0,1854,26.0,45.0,19.0,71.0,34.0,63.0,1.0,39.0,107.0,124.0,54.0,34.0,2.0,32.0,14.0,8.0,22.0,7.0,1.0,9.0,1.0,4.0,52.0,18.0,65.0,13.0,112.0,18.0,143.0,87.0,230.0,5.0,33.0,19.0,14.0,19.0,2.0,9.0,6.0,10.0,3.0,25.0,6.0,6.0,59.0,117.0,15.0,1.0,85.0,7.0,8.0,114.0,14.0,51.0,13.0,12.0,9.0,,12.0,2.0,107.0,553,11.0,12.0,0.6966292134831461,0.8611111111111112,0.4863387978142076,0.5777777777777777,0.5396825396825397,0.4810810810810811,0.5777777777777777,0.53125,0.5595744680851064,0.6454545454545455,0.6079545454545454,0.0108108108108108,0.174863387978142,0.2094594594594594,0.05,,13.457556935817806,0.76,0.3157894736842105,0.1818181818181818,0.1120689655172413,0.1074380165289256,0.0989010989010989,0.1696065128900949,0.1089238845144357,0.1213389121338912,0.1366906474820144,0.0841584158415841,0.0961538461538461,0.1153846153846153,0.1869158878504672,0.2026143790849673,0.1646586345381526,0.1395348837209302,0.0285714285714285,0.081967213114754,0.8,0.5405405405405406,0.6837606837606838,0.6625,0.1081081081081081,0.25,0.2631578947368421,1.0,0.081081081081081,0.2666666666666666,0.2666666666666666,1.0,0.0108108108108108,0.9777777777777776,0.5909090909090909,0.2307692307692307,0.84375,0.5925925925925926,0.015625,0.8108108108108109,0.5349327868852459,0.5622357142857143,0.5424492063492062,0.2297297297297297,0.2318181818181818,0.2699619771863117,0.4068441064638783,2.4158469945355194,50.5,0.3283847980997624,4.0,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.3333333333333333,,,,,,4.0,,,False,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,107905.0,1798,-51,3534,3534,1392,1046,404.0,7068,100.0,186.0,4.0,9.0,43.0,83.0,19.0,50.0,50.0,111.0,214.0,74.0,169.0,347.0,259.0,227.0,859.0,3971,8.0,18.0,11.0,87.0,72.0,142.0,93.0,157.0,391.0,34.0,304.0,2.0,4.0,23.0,248.0,55.0,303.0,45.0,10.0,133.0,31.0,84.0,661.0,3.0,10.0,26.0,73.0,4.0,103.0,14.0,117.0,7.0,42.0,24.0,18.0,64.0,16.0,51.0,50.0,13.0,9.0,114.0,4.0,47.0,36.0,115.0,2.0,16.0,209.0,4.0,14.0,279.0,14.0,76.0,58.0,3.0,1.0,2.0,4.0,,391.0,1392,19.0,56.0,0.1005917159763313,0.1011904761904761,0.4870317002881844,0.4444444444444444,0.5070422535211268,0.5214521452145214,0.7169811320754716,0.4978723404255319,0.5778236914600551,0.7049180327868853,0.5940438871473355,0.4273927392739274,0.0662824207492795,0.1075268817204301,0.04,0.009009009009009,21.036814425244177,0.5614035087719298,0.0305343511450381,0.0634231103388358,0.0086355785837651,0.0623501199040767,0.0091463414634146,0.0631377551020408,0.0087483176312247,0.013215859030837,0.0130718954248366,,0.0070921985815602,0.0217391304347826,0.0492227979274611,0.0643086816720257,0.0748898678414096,0.0631578947368421,0.0606060606060606,0.0232558139534883,0.3069306930693069,0.5376344086021505,0.6024096385542169,0.08,0.0825082508250825,0.38,0.3958333333333333,0.1052631578947368,0.1831683168316831,0.4504504504504504,0.4545454545454545,0.14,0.3531353135313531,0.1698113207547169,0.4444444444444444,,0.3531914893617021,0.5180722891566265,0.3148936170212766,0.7343234323432343,0.5087384359401002,0.5119863636363637,0.496879347826087,0.1137724550898203,0.1858190709046454,0.1012805587892898,0.4551804423748545,7.516714697406342,25.823552123552115,0.3938879456706282,1.0,0.0064102564102564,24.0,45.0,8.0,9.0,19.0,74.0,15.0,27.0,21.0,98.0,20.0,35.0,30.0,225.0,69.0,210.0,74.0,3.0,4.0,,25.0,,0.7653061224489796,0.3783783783783784,0.5714285714285714,0.3225806451612903,0.3843137254901961,0.0115830115830115,0.0093457943925233,0.0742574257425742,0.5333333333333333,0.5454545454545454,0.9166666666666666,0.3457943925233644,0.3490566037735849,0.7162162162162162,0.1509433962264151,0.5094339622641509,0.5555555555555556,0.8,0.0808510638297872,0.4736842105263157,0.2837837837837837,0.3523809523809524,,,1.0,0.25,5.0,,0.625,1.0,,2.0,0.0222222222222222,,False,1.0,,1.0
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,117326.0,1955,-96,3841,3853,1243,1031,462.0,7694,115.0,210.0,23.0,43.0,36.0,77.0,60.0,160.0,71.0,201.0,93.0,33.0,246.0,571.0,136.0,131.0,776.0,4259,34.0,70.0,25.0,105.0,72.0,166.0,49.0,61.0,259.0,224.0,268.0,40.0,4.0,50.0,76.0,20.0,96.0,18.0,2.0,50.0,6.0,20.0,212.0,23.0,64.0,64.0,167.0,11.0,242.0,90.0,332.0,17.0,58.0,47.0,11.0,58.0,10.0,26.0,74.0,32.0,20.0,132.0,11.0,40.0,80.0,178.0,11.0,22.0,134.0,7.0,4.0,181.0,19.0,79.0,21.0,64.0,37.0,12.0,70.0,5.0,259.0,1243,21.0,21.0,0.4552845528455284,0.495575221238938,0.4308231173380035,0.4857142857142857,0.4337349397590361,0.4561527581329561,0.5,0.4604651162790698,0.4923857868020304,0.546875,0.5138888888888888,0.1923620933521923,0.0875656742556917,0.1571428571428571,0.10625,,21.018962759881195,0.4393939393939394,0.0901639344262295,0.1311861743912019,0.0503937007874015,0.1464530892448512,0.0608465608465608,0.1350877192982456,0.0527912621359223,0.0618336886993603,0.0575757575757575,0.0339702760084925,0.0660377358490566,0.0333333333333333,0.1098901098901098,0.1196319018404908,0.1585365853658536,0.159322033898305,0.1197183098591549,0.0487106017191977,0.297029702970297,0.5476190476190477,0.6497175141242938,0.4347826086956521,0.2263083451202263,0.375,0.4195804195804196,0.3166666666666666,0.2842998585572843,0.3532338308457711,0.3532338308457711,0.6056338028169014,0.1315417256011315,0.5375,0.5348837209302325,0.1304347826086956,0.3581395348837209,0.4675324675324675,0.1534883720930232,0.4893917963224894,0.480719630156472,0.4817741071428572,0.4896843601895734,0.1029986962190352,0.1251980982567353,0.1353092783505154,0.3337628865979381,9.103327495621716,25.78455882352941,0.3236136422806561,3.0,0.0206896551724137,18.0,43.0,4.0,7.0,16.0,33.0,1.0,6.0,11.0,51.0,4.0,10.0,18.0,141.0,12.0,89.0,33.0,,5.0,,,,0.9215686274509804,0.375,0.4,0.3673469387755102,0.3863636363636363,,,0.0608203677510608,0.4186046511627907,0.4186046511627907,1.0,0.3548387096774194,0.3548387096774194,0.8787878787878788,0.05,0.075,0.1666666666666666,1.0,0.0744186046511627,0.4375,0.3333333333333333,0.3707865168539326,,15.0,37.0,0.5285714285714286,3.0,6.0,0.75,1.0,1.0,,,,False,6.0,1.0,5.0
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,57922.0,965,-107,1922,1932,763,573,225.0,3854,52.0,92.0,10.0,19.0,24.0,42.0,15.0,41.0,59.0,124.0,23.0,10.0,126.0,257.0,46.0,78.0,369.0,2167,14.0,32.0,4.0,38.0,55.0,107.0,21.0,45.0,170.0,156.0,96.0,14.0,1.0,22.0,31.0,10.0,41.0,7.0,3.0,14.0,5.0,12.0,92.0,4.0,24.0,24.0,42.0,2.0,68.0,29.0,97.0,5.0,53.0,33.0,20.0,22.0,7.0,12.0,24.0,10.0,7.0,46.0,2.0,20.0,26.0,57.0,4.0,2.0,80.0,4.0,17.0,98.0,5.0,42.0,7.0,1.0,,,1.0,,170.0,763,8.0,7.0,0.6190476190476191,0.6554621848739496,0.490272373540856,0.4375,0.514018691588785,0.4801980198019802,0.4722222222222222,0.48828125,0.5272988505747126,0.5135135135135135,0.5448717948717948,0.1518151815181518,0.0856031128404669,0.1521739130434782,0.1463414634146341,0.0161290322580645,18.15668202764977,0.4782608695652174,0.0344827586206896,0.0684039087947882,0.0377952755905511,0.1081081081081081,0.0251572327044025,0.0789473684210526,0.035264483627204,0.0186046511627906,0.0538922155688622,0.0434782608695652,0.0227272727272727,0.037037037037037,0.056768558951965,0.0569620253164556,0.0881057268722467,0.0897435897435897,0.1515151515151515,0.0357142857142857,0.3036303630363036,0.5652173913043478,0.6666666666666666,0.6153846153846154,0.1353135313531353,0.3658536585365853,0.4285714285714285,0.6,0.4092409240924092,0.4758064516129032,0.4836065573770491,0.6271186440677966,0.0759075907590759,0.5277777777777778,0.5263157894736842,0.3,0.328125,0.5714285714285714,0.078125,0.4554455445544554,0.480806953642384,0.5034531250000001,0.4840334645669291,0.126099706744868,0.1428571428571428,0.1029810298102981,0.4607046070460704,10.529961089494163,25.33695652173912,0.3969823100936524,1.0,0.0121951219512195,8.0,23.0,1.0,3.0,11.0,5.0,2.0,3.0,2.0,13.0,2.0,4.0,5.0,33.0,6.0,22.0,5.0,,5.0,,2.0,1.0,0.8461538461538461,0.2826086956521739,0.5,0.238095238095238,0.2888888888888888,,,0.0759075907590759,0.3478260869565217,0.3478260869565217,0.75,0.217391304347826,0.217391304347826,1.0,0.0277777777777777,0.0833333333333333,0.6666666666666666,1.0,0.0859375,0.2727272727272727,0.2,0.2272727272727272,0.0212765957446808,1.0,,,,1.0,,,,,,,False,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,137636.0,2294,-224,4468,4453,1410,1284,495.0,8921,137.0,206.0,14.0,20.0,33.0,60.0,11.0,33.0,81.0,196.0,389.0,103.0,229.0,435.0,417.0,145.0,1104.0,5032,20.0,35.0,7.0,86.0,57.0,124.0,109.0,78.0,315.0,238.0,220.0,18.0,,25.0,216.0,51.0,267.0,34.0,17.0,100.0,38.0,78.0,585.0,10.0,29.0,70.0,192.0,8.0,270.0,39.0,309.0,15.0,41.0,28.0,13.0,84.0,25.0,54.0,62.0,30.0,9.0,146.0,6.0,50.0,60.0,113.0,7.0,13.0,181.0,12.0,16.0,178.0,26.0,67.0,27.0,15.0,12.0,,15.0,,315.0,1410,14.0,25.0,0.519650655021834,0.5409090909090909,0.5264367816091954,0.5714285714285714,0.4596774193548387,0.562793427230047,0.626984126984127,0.5085836909871244,0.5928338762214984,0.6515151515151515,0.5654545454545454,0.4894366197183099,0.057471264367816,0.0922330097087378,0.1212121212121212,0.010204081632653,21.2253829321663,0.5753424657534246,0.0559440559440559,0.1288590604026845,0.0209084354722422,0.1515151515151515,0.0188679245283018,0.1342213114754098,0.0203442879499217,0.0281425891181988,0.0173410404624277,0.0157480314960629,0.0174672489082969,0.0277777777777777,0.08984375,0.1367292225201072,0.1570247933884297,0.1717791411042944,0.1029411764705882,0.035799522673031,0.2417840375586854,0.6650485436893204,0.732620320855615,0.5109489051094891,0.0387323943661971,0.3333333333333333,0.3793103448275862,0.0909090909090909,0.2300469483568075,0.413265306122449,0.4175257731958763,0.5925925925925926,0.4565727699530516,0.3174603174603174,0.7,0.1428571428571428,0.2575107296137339,0.55,0.4420600858369098,0.7312206572769953,0.5120019388954171,0.5091095238095238,0.4883403017241379,0.076062639821029,0.1407563025210084,0.0778985507246376,0.2853260869565217,9.74689655172414,25.780575539568343,0.3155774395702775,,,11.0,28.0,3.0,4.0,6.0,156.0,13.0,25.0,37.0,167.0,13.0,28.0,41.0,417.0,84.0,389.0,156.0,4.0,4.0,,13.0,1.0,0.8323353293413174,0.4004796163069544,0.4642857142857143,0.3761467889908257,0.4004796163069544,0.0095923261390887,0.0102827763496143,0.0328638497652582,0.3928571428571428,0.3928571428571428,1.0,0.4010282776349614,0.4051948051948052,0.8205128205128205,0.0476190476190476,0.3968253968253968,0.52,0.7692307692307693,0.0257510729613733,0.6666666666666666,0.3592233009708738,0.4010282776349614,0.0023923444976076,3.0,10.0,0.6666666666666666,,3.0,,,1.0,,,,False,,,
