EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,HeaveAttempts,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,42218.0,704,-131,1318,1320,301,277,169,2638,29.0,60.0,7.0,15.0,7.0,12.0,13.0,45.0,48.0,108.0,13.0,33.0,1.0,2.0,4.0,6.0,13.0,62.0,5.0,4.0,19.0,90.0,213.0,26.0,95.0,52.0,310.0,1417,12.0,29.0,1.0,7.0,4.0,31.0,23.0,41.0,8.0,25.0,21.0,91.0,96.0,84.0,72.0,6.0,18.0,62.0,13.0,15.0,26.0,8.0,34.0,6.0,2.0,11.0,9.0,6.0,76.0,4.0,21.0,7.0,29.0,3.0,39.0,25.0,64.0,9.0,16.0,11.0,5.0,19.0,3.0,8.0,25.0,6.0,11.0,9.0,44.0,5.0,8.0,34.0,66,1.0,1.0,6.0,49.0,3.0,63.0,5.0,2.0,31.0,2.0,6.0,4.0,2.0,6.0,1.0,91.0,301,7.0,2.0,0.5333333333333333,0.5925925925925926,0.9230769230769231,0.2736842105263158,0.14285714285714285,0.32,0.2736842105263158,0.4225352112676056,0.41379310344827586,0.5609756097560976,0.41883116883116883,0.375,0.5303030303030303,0.46130952380952384,0.3875,0.5833333333333334,0.30844155844155846,0.07042253521126761,0.13333333333333333,0.1111111111111111,0.018518518518518517,25.082508250825082,0.4318181818181818,0.06666666666666667,0.05991735537190083,0.04038461538461539,0.06481481481481481,0.03076923076923077,0.060810810810810814,0.038461538461538464,0.07894736842105263,0.024096385542168676,0.024752475247524754,0.09302325581395349,0.07734806629834254,0.05128205128205128,0.04838709677419355,0.07407407407407407,0.037037037037037035,0.05172413793103448,0.16666666666666666,0.19480519480519481,0.48333333333333334,0.5576923076923077,0.4482758620689655,0.1461038961038961,0.28888888888888886,0.325,0.23076923076923078,0.35064935064935066,0.4444444444444444,0.4528301886792453,0.6666666666666666,0.10714285714285714,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.2012987012987013,0.20967741935483872,0.20967741935483872,0.9230769230769231,0.4166666666666667,0.4666666666666667,0.14285714285714285,0.05555555555555555,0.5,1.0,0.1388888888888889,0.18181818181818182,0.5833333333333334,0.09090909090909091,0.6666666666666666,0.2878787878787879,0.21052631578947367,0.5032467532467533,0.20967741935483872,0.4893125816993464,0.4974571428571429,0.4831265151515151,0.09281437125748503,0.1297071129707113,0.1,0.29354838709677417,11.61267605633803,24.685263157894735,0.2283763277693475,,,,,,,,,,,,,,,,,,,,,,,True,,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,54085.0,901,-108,1697,1711,363,392,202,3408,57.0,84.0,20.0,30.0,10.0,20.0,11.0,39.0,67.0,147.0,4.0,11.0,,,2.0,3.0,5.0,15.0,3.0,2.0,3.0,135.0,270.0,9.0,26.0,98.0,395.0,1864,24.0,40.0,1.0,3.0,27.0,78.0,23.0,52.0,4.0,6.0,22.0,80.0,188.0,82.0,27.0,,28.0,15.0,5.0,16.0,42.0,14.0,56.0,9.0,5.0,19.0,4.0,19.0,126.0,7.0,43.0,23.0,80.0,8.0,111.0,51.0,162.0,9.0,20.0,14.0,6.0,26.0,3.0,18.0,22.0,3.0,8.0,2.0,48.0,3.0,8.0,31.0,60,1.0,3.0,9.0,87.0,6.0,119.0,12.0,1.0,58.0,7.0,6.0,5.0,1.0,7.0,4.0,80.0,363,7.0,7.0,0.6962962962962963,0.7768595041322314,1.0,0.34615384615384615,0.3333333333333333,0.6666666666666666,0.34615384615384615,0.5,0.6,0.4423076923076923,0.5016891891891891,0.5930232558139535,0.5,0.5644699140401146,0.6842105263157895,0.5633802816901409,0.08783783783783784,0.05925925925925926,0.14285714285714285,0.10256410256410256,,20.569948186528496,0.5416666666666666,0.14285714285714285,0.13114754098360656,0.06595092024539877,0.1513157894736842,0.051470588235294115,0.13517060367454067,0.06345177664974619,0.08205128205128205,0.09090909090909091,0.037037037037037035,0.022727272727272728,0.11764705882352941,0.17687074829931973,0.11570247933884298,0.1651376146788991,0.11627906976744186,0.0661764705882353,0.5714285714285714,0.28378378378378377,0.6785714285714286,0.7916666666666666,0.5789473684210527,0.13175675675675674,0.28205128205128205,0.3142857142857143,0.6363636363636364,0.4966216216216216,0.4557823129251701,0.4557823129251701,0.8059701492537313,0.037162162162162164,0.36363636363636365,0.36363636363636365,1.0,0.05067567567567568,0.3333333333333333,0.3333333333333333,1.0,0.6976744186046512,0.6666666666666666,0.15,,,,0.06976744186046512,0.3448275862068966,0.5,0.05172413793103448,0.6666666666666666,0.05172413793103448,0.6666666666666666,0.3716216216216216,0.3333333333333333,0.4719819256756755,0.5138692307692307,0.4611655172413793,0.1695906432748538,0.18354430379746836,0.19746835443037974,0.20253164556962025,11.764814814814812,24.496153846153845,0.2139068945197407,1.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,0.0196078431372549,0.06521739130434782,0.3333333333333333,1.0,,,,,,,,,,,True,,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,287.0,5,-3,8,9,1,2,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,47138.0,786,-50,1479,1491,346,342,186,2970,51.0,101.0,4.0,8.0,10.0,26.0,18.0,49.0,7.0,35.0,,1.0,,,,,1.0,4.0,,,2.0,76.0,185.0,1.0,5.0,51.0,206.0,1539,5.0,15.0,,,4.0,14.0,16.0,45.0,,2.0,18.0,50.0,60.0,92.0,3.0,,10.0,2.0,1.0,19.0,87.0,42.0,129.0,35.0,7.0,34.0,12.0,41.0,300.0,4.0,23.0,23.0,57.0,5.0,85.0,29.0,114.0,3.0,58.0,29.0,29.0,26.0,17.0,21.0,32.0,2.0,5.0,5.0,58.0,3.0,20.0,23.0,67,1.0,5.0,4.0,61.0,3.0,69.0,7.0,,26.0,12.0,3.0,1.0,1.0,4.0,1.0,50.0,346,9.0,9.0,0.39473684210526316,0.4225352112676056,1.0,0.2,,,0.3333333333333333,0.41081081081081083,0.3333333333333333,0.35555555555555557,0.40789473684210525,0.3333333333333333,0.3404255319148936,0.4660633484162896,0.3888888888888889,0.4166666666666667,0.02631578947368421,0.10270270270270271,0.12871287128712872,0.08163265306122448,0.05714285714285714,16.294117647058822,0.4482758620689655,0.08064516129032258,0.10555555555555556,0.04114490161001789,0.20535714285714285,0.027210884353741496,0.12269938650306748,0.03824362606232295,0.03910614525139665,0.03592814371257485,0.046948356807511735,0.023809523809523808,0.075,0.09848484848484848,0.13942307692307693,0.2,0.2222222222222222,0.03296703296703297,0.25,0.531578947368421,0.504950495049505,0.5795454545454546,0.4117647058823529,0.2578947368421053,0.3673469387755102,0.4,0.2777777777777778,0.18421052631578946,0.2,0.21212121212121213,0.5714285714285714,0.005263157894736842,,,,0.021052631578947368,0.25,0.25,1.0,0.5333333333333333,0.5,,,,,,0.5531914893617021,0.38461538461538464,,,0.0425531914893617,,0.5578947368421052,0.5,0.5202867021276597,0.4974923076923077,0.5204119565217392,0.12440191387559808,0.12745098039215685,0.06796116504854369,0.24271844660194175,6.10108108108108,36.1,0.2339418526031102,,2.0,1.0,1.0,1.0,,,,0.038461538461538464,0.02857142857142857,,,1.0,2.0,1.0,1.0,,,,,,,True,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,94593.0,1577,-124,2969,2996,709,739,360,5965,76.0,129.0,29.0,54.0,22.0,35.0,52.0,129.0,4.0,8.0,,,,,,,,3.0,1.0,,3.0,132.0,266.0,,3.0,60.0,324.0,3141,36.0,77.0,,1.0,22.0,94.0,32.0,59.0,,3.0,15.0,79.0,126.0,138.0,,,56.0,2.0,,24.0,80.0,14.0,94.0,9.0,5.0,52.0,7.0,21.0,202.0,24.0,86.0,34.0,182.0,43.0,259.0,113.0,372.0,8.0,23.0,10.0,13.0,45.0,7.0,24.0,68.0,5.0,21.0,9.0,113.0,9.0,22.0,117.0,214,,16.0,33.0,91.0,6.0,100.0,12.0,,52.0,4.0,96.0,67.0,22.0,96.0,55.0,79.0,709,15.0,4.0,0.4772727272727273,0.6057692307692307,,,,,,0.49624060150375937,0.4675324675324675,0.5423728813559322,0.49070631970260226,0.46153846153846156,0.5161290322580645,0.5175718849840255,0.5108695652173914,0.5486111111111112,0.011152416356877323,0.09022556390977443,0.14728682170542637,0.03875968992248062,,12.56637168141593,0.39823008849557523,0.37719298245614036,0.16515426497277677,0.07733812949640288,0.13076923076923078,0.0851063829787234,0.15859030837004406,0.07890961262553801,0.1095890410958904,0.054140127388535034,0.06697459584295612,0.08860759493670886,0.155,0.15671641791044777,0.17972350230414746,0.125,0.14705882352941177,0.07142857142857142,0.5729166666666666,0.4795539033457249,0.5891472868217055,0.6909090909090909,0.5657894736842105,0.4795539033457249,0.40310077519379844,0.41935483870967744,0.34615384615384615,0.02973977695167286,0.5,0.5,0.5,,,,,0.011152416356877323,,,,0.6923076923076923,0.5370370370370371,0.13793103448275862,,,,0.01282051282051282,0.5645161290322581,0.6285714285714286,,,0.04838709677419355,,0.49070631970260226,,0.4783287313432835,0.5039323076923076,0.4976049180327869,0.16828478964401294,0.16993464052287582,0.29012345679012347,0.24382716049382716,4.534962406015038,34.96666666666666,0.2388009430784776,,3.0,,13.0,,,8.0,5.0,0.03296703296703297,0.08374384236453201,,,4.0,1.0,,7.0,,,,,,,True,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,50921.0,849,-123,1588,1604,395,434,181,3192,46.0,84.0,4.0,6.0,10.0,21.0,7.0,22.0,44.0,117.0,5.0,15.0,1.0,1.0,2.0,3.0,12.0,33.0,1.0,3.0,4.0,97.0,223.0,17.0,48.0,51.0,296.0,1687,7.0,14.0,1.0,2.0,6.0,23.0,21.0,62.0,5.0,7.0,12.0,69.0,98.0,96.0,39.0,12.0,4.0,33.0,12.0,16.0,82.0,13.0,95.0,6.0,7.0,37.0,19.0,26.0,203.0,1.0,8.0,13.0,49.0,,62.0,10.0,72.0,,33.0,26.0,7.0,30.0,3.0,21.0,25.0,5.0,9.0,7.0,55.0,3.0,9.0,32.0,58,,3.0,6.0,49.0,4.0,69.0,6.0,10.0,27.0,4.0,14.0,9.0,3.0,14.0,9.0,69.0,395,2.0,3.0,0.5051546391752577,0.5157894736842106,0.7647058823529411,0.3541666666666667,0.5,0.7142857142857143,0.3541666666666667,0.4349775784753363,0.5,0.3387096774193548,0.45202952029520294,0.53125,0.41304347826086957,0.4882154882154882,0.6052631578947368,0.45394736842105265,0.17712177121771217,0.07174887892376682,0.14285714285714285,0.18181818181818182,,19.544697390338698,0.5454545454545454,,0.08448275862068966,0.013289036544850499,0.08496732026143791,0.00684931506849315,0.08458390177353342,0.012032085561497326,0.009708737864077669,0.02824858757062147,0.0045662100456621,,0.10666666666666667,0.047619047619047616,0.08296943231441048,0.09345794392523364,0.06521739130434782,,0.6428571428571429,0.30996309963099633,0.5476190476190477,0.6388888888888888,0.4782608695652174,0.08118081180811808,0.3181818181818182,0.3888888888888889,0.14285714285714285,0.4317343173431734,0.37606837606837606,0.37606837606837606,0.5909090909090909,0.055350553505535055,0.3333333333333333,0.3333333333333333,1.0,0.12177121771217712,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.375,0.6666666666666666,0.25,0.0625,1.0,1.0,0.0625,0.30434782608695654,0.47619047619047616,0.043478260869565216,0.6666666666666666,0.057971014492753624,0.75,0.4870848708487085,0.36363636363636365,0.499520479704797,0.47024999999999995,0.462754347826087,0.09556313993174062,0.11065573770491803,0.0777027027027027,0.23310810810810811,11.268609865470854,24.45833333333334,0.24874055415617127,,1.0,1.0,,,,,1.0,0.02127659574468085,0.009615384615384616,,,,,,2.0,1.0,0.02040816326530612,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,43816.0,730,22,1393,1395,334,352,164,2788,62.0,108.0,6.0,8.0,20.0,34.0,16.0,38.0,45.0,116.0,5.0,9.0,1.0,2.0,1.0,1.0,37.0,110.0,11.0,10.0,29.0,123.0,262.0,42.0,119.0,110.0,482.0,1454,8.0,16.0,3.0,13.0,3.0,28.0,28.0,60.0,11.0,30.0,38.0,127.0,110.0,136.0,111.0,15.0,6.0,109.0,37.0,18.0,66.0,9.0,75.0,6.0,3.0,35.0,16.0,15.0,159.0,4.0,8.0,13.0,86.0,3.0,102.0,13.0,115.0,3.0,28.0,16.0,12.0,26.0,8.0,14.0,28.0,5.0,12.0,2.0,54.0,3.0,15.0,28.0,50,1.0,1.0,10.0,128.0,7.0,147.0,10.0,16.0,58.0,13.0,4.0,2.0,1.0,4.0,3.0,127.0,334,5.0,11.0,0.44715447154471544,0.4583333333333333,0.8809523809523809,0.35294117647058826,0.23076923076923078,0.36666666666666664,0.3559322033898305,0.46946564885496184,0.5,0.4666666666666667,0.4881889763779528,0.43103448275862066,0.49444444444444446,0.5294117647058824,0.4666666666666667,0.5401785714285714,0.3123359580052493,0.06870229007633588,0.12037037037037036,0.05263157894736842,0.02586206896551724,31.33291219204043,0.48148148148148145,0.06,0.16443594646271512,0.01606425702811245,0.10833333333333334,0.02857142857142857,0.15396578538102643,0.018808777429467086,0.026595744680851064,0.008849557522123894,0.01015228426395939,0.030303030303030304,0.125,0.21428571428571427,0.17073170731707318,0.125,0.0625,0.015544041450777202,0.75,0.28346456692913385,0.5740740740740741,0.6526315789473685,0.4838709677419355,0.09973753280839895,0.42105263157894735,0.4444444444444444,0.125,0.30446194225721784,0.3879310344827586,0.39823008849557523,0.5111111111111111,0.023622047244094488,0.5555555555555556,0.5555555555555556,0.8,0.2887139107611549,0.33636363636363636,0.34579439252336447,0.8918918918918919,0.27586206896551724,0.75,,0.06896551724137931,0.5,1.0,0.3793103448275862,0.37777777777777777,0.5882352941176471,0.011111111111111112,1.0,0.32222222222222224,0.3448275862068966,0.5958005249343832,0.3394495412844037,0.5032831578947369,0.49613260869565223,0.5136719101123594,0.1351981351981352,0.1870967741935484,0.058091286307053944,0.26348547717842324,9.74885496183206,25.211764705882352,0.239770279971285,2.0,1.0,,2.0,,,1.0,,0.022222222222222223,0.028037383177570093,0.18181818181818182,1.0,1.0,1.0,,1.0,,,3.0,0.025210084033613446,0.02727272727272727,,True,,,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,33531.0,559,-4,1051,1066,271,315,131,2117,31.0,63.0,1.0,4.0,8.0,16.0,8.0,21.0,17.0,49.0,7.0,18.0,,1.0,,3.0,10.0,25.0,4.0,2.0,11.0,56.0,133.0,17.0,43.0,33.0,196.0,1124,1.0,5.0,,5.0,1.0,3.0,13.0,31.0,2.0,14.0,14.0,46.0,30.0,82.0,51.0,,,23.0,10.0,10.0,59.0,24.0,83.0,17.0,7.0,21.0,10.0,28.0,190.0,1.0,4.0,7.0,29.0,3.0,39.0,5.0,44.0,,9.0,1.0,8.0,15.0,2.0,12.0,13.0,2.0,3.0,4.0,28.0,2.0,9.0,23.0,52,,1.0,,34.0,5.0,37.0,8.0,3.0,19.0,2.0,4.0,3.0,1.0,4.0,1.0,46.0,271,10.0,2.0,0.26785714285714285,0.26785714285714285,1.0,0.3953488372093023,,0.14285714285714285,0.4146341463414634,0.42105263157894735,0.2,0.41935483870967744,0.4630681818181818,0.1,0.35555555555555557,0.5132275132275133,0.13636363636363635,0.45098039215686275,0.24431818181818182,0.07518796992481203,0.14285714285714285,,0.02040816326530612,18.113522537562602,0.5357142857142857,0.06976744186046512,0.07073170731707316,0.010498687664041995,0.07446808510638298,0.010416666666666666,0.07142857142857142,0.010482180293501049,,0.030303030303030304,0.006211180124223602,0.038461538461538464,0.06474820143884892,0.0784313725490196,0.07100591715976332,0.08108108108108109,0.05,,0.25,0.35795454545454547,0.49206349206349204,0.5740740740740741,0.2903225806451613,0.11931818181818182,0.38095238095238093,0.38095238095238093,0.125,0.2784090909090909,0.3469387755102041,0.3541666666666667,0.29411764705882354,0.10227272727272728,0.3888888888888889,0.3888888888888889,1.0,0.14204545454545456,0.4,0.43478260869565216,1.0,0.4,0.25,1.0,0.1,,,0.4,0.35555555555555557,0.5,0.06666666666666667,,0.24444444444444444,0.18181818181818182,0.6022727272727273,0.43478260869565216,0.5020741379310345,0.5127333333333333,0.4853186046511629,0.10160427807486631,0.13194444444444445,0.015306122448979591,0.23469387755102042,8.681954887218046,26.325581395348838,0.25784966698382494,,,1.0,1.0,,,,1.0,,,,,,2.0,,,,,2.0,0.046511627906976744,0.08,,True,,,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,22529.0,375,40,718,721,181,214,77,1439,18.0,33.0,2.0,6.0,5.0,10.0,9.0,23.0,24.0,67.0,6.0,12.0,2.0,3.0,,,13.0,32.0,,2.0,7.0,51.0,123.0,19.0,44.0,51.0,210.0,759,4.0,12.0,2.0,3.0,1.0,15.0,15.0,32.0,2.0,7.0,24.0,60.0,72.0,30.0,51.0,6.0,6.0,32.0,13.0,12.0,12.0,7.0,19.0,3.0,4.0,5.0,2.0,5.0,45.0,1.0,8.0,5.0,21.0,4.0,30.0,9.0,39.0,1.0,10.0,8.0,2.0,9.0,2.0,7.0,10.0,2.0,2.0,3.0,19.0,1.0,6.0,11.0,17,,,1.0,40.0,3.0,56.0,5.0,11.0,20.0,5.0,1.0,,1.0,1.0,1.0,60.0,181,1.0,4.0,0.7058823529411765,0.75,0.8947368421052632,0.4318181818181818,0.6666666666666666,0.2857142857142857,0.4318181818181818,0.4146341463414634,0.3333333333333333,0.46875,0.47604790419161674,0.4666666666666667,0.46153846153846156,0.5401069518716578,0.5,0.58,0.2634730538922156,0.0975609756097561,0.18181818181818182,0.17391304347826086,0.029850746268656716,25.621890547263686,0.47368421052631576,0.16666666666666666,0.07394366197183098,0.030534351145038167,0.09615384615384616,0.017543859649122806,0.07738095238095238,0.02821316614420063,0.03225806451612903,0.03773584905660377,0.02586206896551724,,0.0392156862745098,0.056338028169014086,0.11711711711711711,0.12195121951219512,,0.011764705882352941,1.0,0.19760479041916168,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.1377245508982036,0.391304347826087,0.47368421052631576,0.5555555555555556,0.40119760479041916,0.3582089552238806,0.36923076923076925,0.7916666666666666,0.0718562874251497,0.5,0.5,0.8333333333333334,0.19161676646706588,0.40625,0.40625,0.9230769230769231,0.4,0.3333333333333333,,0.2,0.6666666666666666,0.5,,0.2564102564102564,0.5,,,0.1794871794871795,0.2857142857142857,0.46107784431137727,0.40625,0.49066347305389235,0.4868821428571429,0.4784705128205128,0.10989010989010989,0.14492753623188406,0.07142857142857142,0.2857142857142857,12.279674796747969,24.59545454545454,0.2520891364902507,,,1.0,1.0,,,,,,0.022727272727272728,,,,,,,,,,,,,True,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,6156.0,103,7,194,199,84,88,33,393,6.0,13.0,3.0,6.0,5.0,7.0,2.0,5.0,,2.0,,,,,,,,1.0,,,1.0,8.0,20.0,,1.0,14.0,30.0,197,3.0,7.0,,,5.0,11.0,7.0,11.0,,1.0,6.0,20.0,4.0,12.0,,,4.0,1.0,,2.0,3.0,3.0,6.0,2.0,1.0,1.0,,2.0,15.0,2.0,9.0,5.0,10.0,5.0,20.0,12.0,32.0,,1.0,1.0,,2.0,,,2.0,,2.0,,4.0,2.0,2.0,5.0,11,,1.0,,16.0,2.0,21.0,1.0,,9.0,2.0,5.0,4.0,1.0,5.0,3.0,20.0,84,4.0,2.0,0.25,0.3333333333333333,,,,,,0.4,0.42857142857142855,0.6363636363636364,0.38095238095238093,0.42857142857142855,0.5833333333333334,0.4838709677419355,0.55,0.5882352941176471,0.047619047619047616,0.1,0.15384615384615385,,,14.705882352941178,0.5,0.5555555555555556,0.1724137931034483,0.12,0.23809523809523808,0.08,0.189873417721519,0.11,0.13043478260869565,0.19047619047619047,0.06451612903225806,,0.15,0.16666666666666666,0.19230769230769232,0.35714285714285715,,,0.6,0.6190476190476191,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.23809523809523808,0.4,0.4,,0.09523809523809523,,,,,,,,0.047619047619047616,,,,0.8571428571428571,0.5,0.3333333333333333,,,,,0.5833333333333334,0.7142857142857143,,,0.08333333333333333,,0.6666666666666666,,0.5219785714285714,0.5673,0.5374541666666667,0.3103448275862069,0.32142857142857145,0.36666666666666664,0.6666666666666666,4.635,25.5,0.4329896907216495,,1.0,,4.0,,,2.0,,0.125,0.11764705882352941,,,,,,,,,,,,,True,,,
