EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Steals,BadPassSteals,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG3A,Points,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyFG2M,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Technical Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefensiveGoaltends,AtRimPctBlocked,PenaltyTurnovers,Defensive 3 Seconds Violations,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,on,SecondChanceFtPoints,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,HeaveAttempts,PenaltyArc3Accuracy,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,190.0,3,-3,6,7,13,1.0,1.0,8,1.0,1.0,16.666666666666668,1.0,0.409,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101153,1610612760,Mickael Gelabale,Mickael Gelabale,101153,SEA,578.0,10,-7,19,19,38,,1.0,23,,,9.090909090909092,,0.4786,17.4,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.1111111111111111,0.3333333333333333,0.09090909090909091,0.25,0.5,0.5,0.5,1.0,1.0,0.5,0.5,24.7,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,3665.0,61,-17,112,113,225,9.0,19.0,129,1.0,1.0,28.125,0.2903225806451613,0.5050870967741935,7.473684210526316,14.0,33.0,11.0,2.0,4.0,6.0,10.0,12.0,41.0,10.0,1.0,11.0,12.0,1.0,13.0,1.0,4.0,1.0,,1.0,14.0,0.5263157894736842,0.5645161290322581,0.6212121212121212,0.3870967741935484,0.25,0.02127659574468085,0.22448979591836735,0.017241379310344827,0.058823529411764705,0.25,0.20833333333333334,0.12903225806451613,0.5,0.5,0.1935483870967742,0.5806451612903226,24.733333333333334,0.125,5.0,6.0,1.0,3.0,2.0,3.0,6.0,5.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,10.0,15.0,6.0,3.0,1.0,6.0,6.0,4.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.05263157894736842,0.1111111111111111,0.3333333333333333,0.25,0.375,0.1935483870967742,0.8333333333333334,0.8333333333333334,0.6,0.3333333333333333,0.375,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1935483870967742,0.5,0.5,1.0,0.3333333333333333,0.5,0.4093333333333333,0.3649,0.12121212121212122,0.14285714285714285,0.08333333333333333,0.04878048780487805,0.04878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,3938.0,66,-21,125,126,251,7.0,14.0,145,2.0,1.0,15.602836879432624,0.4117647058823529,0.44407352941176476,12.157142857142858,7.0,26.0,11.0,3.0,6.0,2.0,6.0,3.0,21.0,12.0,1.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,,1.0,7.0,0.42857142857142855,0.5294117647058824,0.5833333333333334,0.17647058823529413,0.04878048780487805,0.020833333333333332,0.08163265306122448,0.01694915254237288,,,0.08695652173913043,0.35294117647058826,0.5,0.5,0.11764705882352941,0.23529411764705882,24.066666666666666,0.056,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,,2.0,,2.0,,3.0,1.0,1.0,1.0,9.0,13.0,3.0,4.0,30.0,,4.0,3.0,,,4.0,,5.0,4.0,1.0,,2.0,,1.0,2.0,,,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,0.07142857142857142,0.14285714285714285,1.0,,,0.058823529411764705,1.0,1.0,,0.2857142857142857,0.3333333333333333,,,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,,,1.0,0.4038,0.31589999999999996,0.1111111111111111,0.13333333333333333,,,0.09523809523809523,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.045454545454545456,0.2857142857142857,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,1610612760,Andreas Glyniadakis,Andreas Glyniadakis,2601,SEA,4834.0,81,-27,153,154,307,10.0,17.0,173,,,15.789473684210527,0.5882352941176471,0.4486882352941177,7.605882352941177,17.0,37.0,13.0,1.0,3.0,,8.0,,17.0,,,4.0,6.0,2.0,8.0,9.0,19.0,,,,17.0,0.47058823529411764,0.47058823529411764,0.4722222222222222,,0.0784313725490196,,0.08064516129032258,0.027777777777777776,,,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.5,,0.23529411764705882,,0.1111111111111111,2.0,4.0,1.0,5.0,,,,,1.0,,3.0,,3.0,,2.0,16.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,7.0,2.0,9.0,1.0,3.0,2.0,,,1.0,,,2.0,1.0,1.0,,,,,,,0.3333333333333333,0.058823529411764705,,0.2222222222222222,0.125,,0.23529411764705882,0.5,0.5,1.0,0.5,0.5,1.0,1.0,,,,,,,,0.3333333333333333,,0.45485,0.4183333333333333,0.05555555555555555,0.05555555555555555,,,0.11764705882352941,1.0,,,,,,1.0,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,,0.1111111111111111,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,2116.0,35,-20,70,69,139,1.0,5.0,81,1.0,1.0,14.666666666666666,0.125,0.514725,5.16,10.0,27.0,5.0,,1.0,1.0,2.0,3.0,7.0,2.0,,3.0,4.0,,4.0,4.0,7.0,2.0,,2.0,10.0,0.4,0.4375,0.4375,0.375,0.14285714285714285,,0.11538461538461539,,,0.14285714285714285,0.16666666666666666,0.125,,,0.125,0.75,24.566666666666666,0.14285714285714285,2.0,3.0,,,,1.0,2.0,1.0,,,1.0,,,,,2.0,,2.0,1.0,,6.0,8.0,3.0,,18.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,,,,,2.0,,0.5,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.2,0.125,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.25,0.5,0.5,,,0.5,,,,,,,,,3.0,2.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,3179.0,53,-10,100,101,201,2.0,18.0,110,5.0,3.0,18.58407079646018,0.1111111111111111,0.44386666666666674,11.755555555555555,6.0,9.0,8.0,4.0,10.0,,8.0,,17.0,6.0,1.0,1.0,4.0,3.0,7.0,2.0,4.0,1.0,,1.0,6.0,0.4444444444444444,0.4444444444444444,0.4722222222222222,,0.030303030303030304,0.02702702702702703,0.07142857142857142,0.06521739130434782,,,0.07692307692307693,0.5555555555555556,0.4,0.4,,0.3333333333333333,,0.06,4.0,6.0,1.0,,,,,,1.0,1.0,4.0,2.0,1.0,,2.0,10.0,,,,,6.0,6.0,3.0,2.0,12.0,1.0,,,3.0,,3.0,1.0,3.0,3.0,2.0,,2.0,,1.0,2.0,0.625,0.7142857142857143,,,,0.25,0.25,0.25,1.0,,,,0.25,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,0.75,,,,,,,,0.25,,0.4353666666666666,0.4898,0.1111111111111111,0.1111111111111111,,0.11764705882352941,0.11764705882352941,1.0,,,,,1.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,0.2222222222222222,,0.125,,1.0,2.0,1.0,,,,,,,0.2222222222222222,0.16666666666666666,1.0,1.0,1.0,2.0,1.0,0.125,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,1610612760,Mike Wilks,Mike Wilks,2366,SEA,109.0,2,1,4,4,8,,,4,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200754,1610612760,Mouhamed Sene,Mouhamed Sene,200754,SEA,94.0,2,-2,3,4,7,,,4,,,,,,,3.0,4.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,1610612760,Chris Wilcox,Chris Wilcox,2404,SEA,2661.0,44,-9,85,86,171,7.0,18.0,105,1.0,,24.175824175824175,0.3888888888888889,0.475861111111111,6.211111111111111,,16.0,5.0,1.0,3.0,,11.0,,25.0,2.0,,1.0,5.0,,5.0,1.0,3.0,,,,,0.6111111111111112,0.6111111111111112,0.625,,0.045454545454545456,,0.10344827586206896,,,,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.4444444444444444,,,6.0,8.0,,4.0,,,,,3.0,,,,,,,20.0,,,,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,2.0,,3.0,5.0,1.0,,3.0,,,,0.9090909090909091,0.9090909090909091,,,,,,,,0.1111111111111111,0.14285714285714285,1.0,0.6666666666666666,,0.4444444444444444,0.75,0.8571428571428571,1.0,0.5714285714285714,0.6666666666666666,0.75,1.0,,,,,,,,,,,,0.15,0.15,,,,,,,,,,2.0,,1.0,1.0,,,1.0,,,0.2857142857142857,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,0.125,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
